"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
667551		386	400																																	3352	0	8259								
667757	626622	33920	517712	0	0	63374	0	0	0	0	0	0	63374	0	0	0	0	0	0	0																725568	115405	23535								
668053		0	1926																																	3546	0	1833								
668147		281	3639																																	4056	0	20702								
669555		3119	0																																	62018	0	115624								
670430		1169	1388																																	4730	0	3768								
670467		8266	55289																																	33927	0	27619								
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
670654		860	0																																	135	0	767								
670748		266	842																																	5762	0	509								
670878		6193	1139																																	17165	0	17								
671053		871	200																																	662	0	3077								
671147		9454	7428																																	19571	0	30239								
671334	181900	45804	128878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																173029	0	22222								
671464	0	413	309957	0	0	110888	0	0	0	0	0	0	60888	50000	0	0	0	0	0	0	3359	18404	0	0	0	0	0	0	0	0	0	0		66395	41580	1359489	530484	31943								
671558		10076	27196																																	55873	0	56302								
672238		0	0																																	536	0	2109								
672247		2098	881																																	3941	0	98								
672537	0	1847	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7000	0	6169								
672573		2926	8559																																	4447	0	2353								
673244		185	149																																	543	0	2516								
673440	0	440	486173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																321398	0	6640								
673477		192	0																																	0	0	0								
673851		4622	1541																																	6088	0	3431								
673909	0	40515	266994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																271	0	92053								
674344		2653	1681																																	871	0	256								
674849		18640	95957																																	5474	6790	34610								
675042	0	545	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1658	0	12678								
675051		87	6085																																	78	0	115								
675079	0	7034	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5009								
675248		5705	6101																																	5687	2000	4716								
675341		0	0																																	0	0	329								
675659		0	0																																	2830	0	4935								
675855		0	0																																	207	0	3647								
676049		323	2000																																	0	0	0								
676151		13400	5000																																	7449	0	65343								
676478		1762	11410																																	16005	0	2886								
677176	0	70337	22748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33185	0	123652								
677354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5080	0	12560								
677448		0	0																																	8542	0	13755								
677644		30198	12934																																	51118	1000	44670								
677756		0	276																																	1122	0	11989								
677970		3272	3312																																	3640	0	147								
678052		1441	0																																	223	0	0								
678070	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1125								
678258		9	45																																	631	0	4730								
678454	4000	4881	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6640	0	2613								
678557	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																768	0	10026								
678717	0	15114	55475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																152702	0	28645								
678744	0	1051	2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27038	0	3279								
679451		0	0																																	1591	0	6511								
680055	3760	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13908	0	25812								
680130	36000	347	9631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16484	0	4084								
680354	21000	16069	37897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																180244	0	12280								
680457		24994	33224																																	40945	0	43745								
680747		0	1710																																	940	0	3048								
680813	0	25072	42114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																151730	6550	66379								
681043		90	23																																	2764	0	306								
681249		0	0																																	167	0	190								
682143		6102	5104																																	115891	0	5806								
682563	0	423760	1572750	0	0	15062	0	0	0	0	0	0	11079	3983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6349988	30212	1309044								
682648		489	200																																	5515	0	3074								
683449		426	865																																	37956	0	37806								
683814		1073	4102																																	4440	0	12816								
684455		7867	30028																																	16933	0	4259								
685023		1193	0																																	291	0	1022								
685649	0	3238	10306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33390	0	1913								
685676		58778	73876																																	36395	0	30723								
685779		10887	11683																																	41834	421	53006								
686459	0	2930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2884	0	8992								
686570		0	0																																	810	0	791								
686758		0	0																																	551	0	6549								
687009	922000	55123	311877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																306572	0	149415								
687054		670	3452																																	1229	0	952								
687830		437	2677																																	4858	0	12484								
687951	16406	16989	45002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																176252	0	35457								
688079																																														
688257		30241	17962																																	1613	0	1889								
688453		0	0																																	1106	0	4377								
688556		223	0																																	1075	0	3533								
689209	0	26931	111600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29475	0	5992								
689357	0	1370	27793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48322	0	3906								
689759		0	19279																																	16654	0	15								
691042		0	0																																	920	0	591								
691556		0	0																																	17645	0	1430								
691743		0	0																																	1240	0	63								
691958		10114	51682																																	51377	0	10893								
692450		2606	0																																	4738	0	3851								
692704		0	0																																	0	0	0								
692946	0	6567	9329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5973	0	3886								
693073		0	0																																	0	0	0								
693224	362	382994	1541721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86146	0	0	0	0	0	0	0	0	0	0				2713949	0	104112								
693345		9059	260837																																	266539	23301	169929								
693952		4341	1765																																	16353	0	11779								
694146		0	0																																	5	0	817								
694771		0	135																																	69	0	41								
694847		4412	11341																																	15153	0	3532								
694904	0	7072	743197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2149720	0	10885								
695349	0	2158	24019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7649	0	2431								
695947		0	0																																	0	0	1875								
696047		4482	78																																	65	0	2521								
696168		0	0																																	0	0	506								
696430		13073	21472																																	21475	0	15717								
696645	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3388	0	5658								
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	4978								
697147		178	10108																																	19981	0	5648								
697156		3956	14377																																	33630	0	25425								
697231		37659	6155																																	24003	0	1771								
697633																																														
697763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																139383	0	42541								
697950		1581	531																																	2104	0	0								
697978	0	30140	106374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																62044	0	1518								
698144		5829	16670																																	39158	10518	45961								
698546	0	1064	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6096	0	2075								
698649		168	7142																																	10006	0	11841								
699105		19407	62084																																	46580	0	34000								
699253		0	0																																	2066	0	7402					8			
700140		43	0																																	1695	0	22								
700252		0	911																																	1038	0	811								
700430	0	414	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11499	0	0								
700458		0	0																																	0	0	19278								
701062	0	46858	63395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																336565	2500	294320								
701222		6181	9419																																	74580	0	11864								
701839		5939	18706																																	36366	0	37251								
701857		54	0																																	807	0	2273								
702117	0	33501	503269	0	0	37852	0	91348	0	0	0	2547	23932	11373	0	0	0	0	27002	64346																1171319	54478	191456								
702359		1670	7683																																	2013	0	3766								
702612		9505	29245																																	33840	0	16352								
702836		6294	8177																																	1617	0	3235								
702911		5267	3141																																	23385	0	16736								
702966		649	57																																	0	0	3149								
703039		0	0																																	0	0	14029								
703552		17975	71972																																	168977	4180	1774								
703767	0	18891	71378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81057	4000	97141								
704559	0	81610	184370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																213304	19651	70667								
705378		1662	1353																																	740	0	1729								
705556	0	5066	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8226	0	1096								
706030		3936	10588																																	2126	0	2037								
706058		1929	3323																																	3264	0	4874								
706236		282	504																																	1652	0	402								
706254	34778	1177	5336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4043	0	12236								
706450		0	0																																	759	0	250								
706656		1308	543																																	305	0	13142								
707354	163439	45476	101223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	275878								
708379		466	553																																	968	0	17079								
709143	0	1013	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25178	0	49279								
709451		3672	0																																	935	0	1627								
709554		0	4419																																	35131	0	753								
709602	0	32657	60237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																87163	0	83390								
709639		14020	33841																																	1584	0	21039								
709956	0	1871	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																788	0	1491								
710176		4797	10001																																	6498	0	6413								
710859		13888	3833																																	9324	36192	27258								
711472																																														
711520		31	381																																	370	0	1184								
711548		358	13289																																	36989	0	1982								
711753		1857	129																																	7381	0	21804								
711801		2739	14025																																	26185	0	11532								
712059		2168	1636																																	60758	0	136423								
712273		464	495																																	4178	0	1267								
712648		1961	764																																	1499	0	248								
712956		132	418																																	2061	0	3891								
713047		0	0																																	1347	0	13								
713252		2529	0																																	3236	0	11977								
713476		6993	13677																																	29163	0	7232								
713926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81867	0	103102								
714165		0	0																																	0	0	497								
714437		4482	1422																																	237	0	331								
714839	30355	2282	3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2344	0	1406								
714978		4055	39010																																	4592	0	14243								
715032	0	1489	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2547	0	5423								
715050		70576	2962																																	13424	0	6853								
715144		3097	10692																																	7255	0	1364								
715340		41426	82979																																	151676	0	13456								
715470	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	262								
715630		4884	2563																																	539	0	1632								
715872	0	5461	6724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7766	0	618								
715975		0	0																																	0	0	46								
716374		17283	39933																																	25588	0	10167								
716655		12107	12737																																	73912	0	41315								
716833	0	31733	37497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13980	0	55633								
716851		1622	4928																																	9133	0	500								
716954		0	4644																																	9310	0	4275								
717232		997	0																																	24	0	899								
717670		0	980																																	2435	0	1851								
717737	0	52444	45747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27901	0	458								
717924	0	45699	89867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																148810	0	179365								
718145		37196	23148																																	12859	0	22223								
718275		0	451																																	3860	0	0								
718538		5820	19601																																	6265	0	4663								
719030		457	465																																	232	0	10								
719610		938	4519																																	1858	0	923								
719656		14298	13538																																	15831	0	14596								
719964		499	200																																	482	0	7940								
720157		0	0																																	50	0	642								
720344	0	2497	2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																274	0	175								
720746		562	1741																																	7274	0	14217								
720858		45	0																																	539	0	10235								
721350		332	3592																																	21991	0	80337								
721752		936	2895																																	883	0	1035								
721949		9199	13331																																	9555	0	4757								
722227		0	0																																	3803	0	733								
722432		25059	1599																																	2886	1000	18812								
722544		15888	171513																																	304104	8885	29054								
722777																																														
722816		9375	24244																																	72425	0	19988								
723112																																														
723158	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3589	0	7827								
723550		876	0																																	1078	0	3344								
723653		375	992																																	1140	0	5605								
723756		118	0																																	150	0	5698								
723868		612	559																																	301	0	1171								
724230		30506	49523																																	17399	0	4067								
724548		699	33																																	200	0	1520								
724744		2878	2985																																	20304	12156	43983								
724904		0	9630																																	0	0	0								
724940		57	0																																	448	0	371								
725077		19895	8670																																	12071	0	10887								
725732																																														
725741		80	1384																																	3714	0	1361								
726458		220	2029																																	4028	0	1110								
726953	0	45791	27266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																53946	0	170								
727174		10900	0																																	0	0	23132								
728948		4263	4871																																	7073	0	44024								
728957		0	7891																																	10196	0	13903								
729011		4716	8758																																	16408	0	8486								
729057		2721	5232																																	3735	0	2843								
729178		3766	7406																																	5644	0	2078								
729310		17296	27757																																	109784	300	14855								
729459	0	0	4318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2931	0	844								
729570		739	0																																	0	0	982								
729842		157	0																																	2298	0	13081								
729945		4052	391																																	236	0	11822								
730745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	739								
731050		585	6																																	3678	0	20347								
731247	0	50874	122880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																166896	0	130962								
731957		431	96																																	0	0	264								
732178		58898	40928																																	19145	0	3019								
732253		63	5808																																	639	0	3513								
732637	0	562	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	879								
732758		8738	28162																																	22802	38100	20140								
732918	46200	460	27102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61099	0	34226								
732954		715	0																																	0	0	608								
733054	0	1532	15976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34814	0	26514								
733540		3815	1890																																	1198	0	0								
733559		992	4930																																	26292	0	37280								
733661		0	0																																	0	0	0								
733755		1237	775																																	1107	0	3241								
733951		253	1707																																	2280	0	8456								
734248		393	1157																																	12592	0	48624								
734350		1417	2178																																	11204	0	5376								
734538		0	45600																																	11522	72415	13420								
734613		5416	2149																																	4023	0	11173								
735049		0	0																																	0	0	0								
735067		14002	11592																																	18096	0	5176								
735414		282	0																																	99	0	67								
735441		16791	10951																																	137737	0	183555								
735973		335	20																																	0	0	1480								
736158		0	0																																	65	0	4342								
736206		21456	106551																																	229265	0	258787								
736550		1893	13124																																	5003	0	17539								
736662		3342	195																																	10170	0	2959								
737548		3261	19063																																	73847	0	43355								
738013	8050	2635	30250																																	98678	0	38755								
738040	0	837	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26329	0	209398								
738143		58	41250																																	43800	0	11239								
738255	0	1240	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6700	0	31808								
738303	0	32745	32718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17805	0	40274								
738657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2327								
738769		21566	132130																																	32838	0	9227								
739346		1317	1001																																	3633	0	7639								
739355	0	4676	23473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18062	0	26652								
739560		9960	155858																																	185555	0	58267								
739832		2270	47																																	1639	0	2074								
740249		90	4394																																	46159	0	23616								
741068		1511	1986																																	1006	0	172								
741152		0	0																																	303	0	656								
741330	0	115609	98176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15465	0	10033								
741358		0	0																																	0	0	263								
741648		1379	214																																	671	0	627								
741844		1454	2715																																	2236	0	3156								
741956		511	879																																	1324	0	1739								
741974		5132	387																																	492	0	1386								
742056		970	3822																																	3201	0	4214								
742542		1704	4019																																	5888	0	0								
742636		626	0																																	2444	0	0								
742944	0	2988	16039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4614	0	20969								
743679		11068	4005																																	22074	0	23357								
743950		287	0																																	741	0	106								
744256		5347	770																																	8556	0	8778								
744854		6968	36530																																	15652	0	3098								
745150		4	0																																	203	0	978								
745347	0	1288	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6447	0	5334								
746157		1792	5130																																	10250	0	1976								
746429		16960	14414																																	24010	0	8845								
746755		741	13142																																	19370	0	19720								
746942		419	2																																	1165	0	3094								
746979		1012	290																																	2840	0	311								
747051	0	3215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																330	0	6933								
747257		8871	1862																																	2297	0	11110								
748254		0	7975																																	27567	0	2060								
748357		4270	0																																	54	0	1206								
748441		102	1866																																	277	0	245								
748964		10511	21340																																	9884	0	105								
749242	0	438887	780643	0	0	57034	0	0	0	0	0	0	57034	0	0	0	0	0	0	0	0	12761	0	0	0	0	0	0	0	0	0	0				758797	0	536423								
749635		10366	14585																																	25033	0	16434								
749840		0	0																																	37	0	714								
749943		67	15																																	10149	0	0								
750051		994	625																																	43211	0	935								
750127		1319	2122																																	11632	0	7839								
750341		572	0																																	7470	0	5337								
750444		33	11																																	174	0	3451								
750846		0	0																																	0	0	8970								
751254		512	1700																																	3939	0	9856								
751656	2300	19076	37375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																161177	0	71064	SBIC Unfunded Commitments							
751852	0	0	18129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5095	0	195								
752644	20000	4218	2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6867	0	2427								
752831		34765	4807																																	3412	0	7375								
753052		36	0																																	204	0	1896								
753324		11439	73487																																	44447	0	17482								
753641		382	955																																	196	0	415								
753856		0	0																																	166	0	890								
754068		8060	39109																																	20875	0	1231								
754246		173	9																																	359	0	6988								
754536		320	1401																																	347	132	2721								
754826		23776	19555																																	15276	0	1637								
754853		30625	40698																																	139761	0	24340								
754929	0	17337	42255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46744	0	24255								
755047		5908	27228																																	30591	0	6708								
755252		12596	5419																																	10775	0	28871								
755421		0	0																																	281	0	2775								
755458		3034	3725																																	6790	0	18737								
756343		426	2668																																	3522	0	5512								
756848		885	1014																																	4691	0	12233								
757377		0	2509																																	0	0	11258								
757452	27925	8127	5882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2013	0	9407								
757612		2970	40055																																	50303	0	41688								
757779		1452	7398																																	0	0	3692								
758703	0	40654	557487	0	0	71430	171046	0	17323	37757	16350	0	0	0	16843	56783	97420	0	0	0																373935	6075	156433								
758842		1239	295																																	4801	0	6955								
758851		1633	9801																																	21383	0	32								
759045		24968	6556																																	9664	0	8644								
759625		14693	15554																																	16105	1119	19593								
760210		619	283																																	1494	0	289								
760331		48263	14459																																	597	0	777								
760340		1697	2145																																	2391	0	1368								
760434	0	901	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5011	0	6517								
760649		294	187																																	5537	0	17811								
760854		6995	12548																																	29720	0	10864								
760939		2917	931																																	70	0	17								
760957		4	1098																																	1747	0	554								
761244		2912	5633																																	4254	0	4519								
761459		1840	579																																	9275	0	4514								
761543		1681	7503																																	28660	0	26494								
761806																																														
761833	0	480	2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																665	0	188								
761851		609	692																																	5296	0	33782								
761954		10254	3076																																	2061	0	3469								
762045		6759	12393																																	10351	0	7563								
762447	0	4621	180525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																541656	0	235717								
762474		115542	119604																																	88395	8250	12435								
762773		0	0																																	30	0	3640								
763211		5902	4129																																	966	0	1250								
763677		36875	69619																																	13104	0	4052								
763930		9328	5327																																	7876	0	10558								
764030	0	729794	1327001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25063	1598	2341	0	0	0	0	0	0	1598	2341				637769	908738	179998								
764058		12213	19381																																	51822	0	3764								
764067		2011	112																																	1475	0	1707								
764142		521	47																																	3201	0	6811								
764151		0	403																																	49	0	93								
764816		3318	2335																																	7677	0	1562								
765019	0	85091	194545	0	0	45202	0	71127	0	0	0	0	14591	30611	0	0	0	0	0	71127																218342	0	176662								
765318		225	4376																																	5075	0	805								
765354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1205	0	1910								
765505	0	29224	78116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																47334	0	26224								
765662		4171	0																																	708	0	804								
765877		1915	401																																	2166	1262	2949								
766052		234	1280																																	72	0	1902								
766164	0	19538	33055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																547662	844903	31820	Credit Cards with Full Recourse - Funded	Credit Cards with Full Recourse - Unfunded						
767040		3950	0																																	3226	0	2908								
767152	0	500	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46	0	7								
767246		0	0																																	0	0	912								
767255		1127	10170																																	10835	0	7782								
767554		5054	3951																																	3125	0	664								
767572		855	6																																	100	0	417								
767611	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3940	0	4375								
767732		1895	733																																	9745	0	42969								
767974		20637	102512																																	76386	0	24523								
768074		45029	12187																																	3767	7044	286								
768458	0	2698	3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																417	0	120								
768476		1810	0																																	0	0	11								
768953		166	1287																																	778	0	3934								
769156		4219	2928																																	9677	0	3938								
769334		596	235																																	2432	0	8606								
770451		0	0																																	3999	0	25307								
770545		1038	0																																	0	0	1253								
770639		0	4363																																	29961	0	0								
770657		0	0																																	0	0	20291								
770853		3409	15264																																	35087	0	11126								
771047		0	0																																	845	0	5445								
771140	0	5537	14998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																31632	0	40402								
771458		6559	26852																																	63647	0	33394								
771609		59382	134538																																	239021	0	67088								
771748		109	141																																	4840	0	4833								
771878		9207	0																																	0	0	0								
772008		865	83315																																	6102	0	85783								
772446		0	0																																	0	0	0								
772754		0	3037																																	376	0	3606								
773032	0	11685	3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																375	0	699								
773171		260	932																																	506	0	177								
773247	421	30255	163365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																260745	32848	207304								
773443	0	137	9501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27732	0	12035								
773470		0	0																																	9332	0	365								
773742		4118	8603																																	7931	0	28344								
774132		39788	16712																																	64075	0	30879								
774235		665	0																																	1123	0	3443								
774253		1380	78																																	2015	0	191								
774262	0	55794	224255	0	0	0	0	13693	0	0	0	0	0	0	0	0	0	0	0	13693																329498	97802	61665								
774347		0	0																																	0	0	18067								
775054	30530	17449	30799																																	11367	0	47925								
775241	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1368	0	3429								
775456		14287	36170																																	122700	20000	25224								
775773		60	0																																	75	0	1986								
776369		6825	3777																																	4495	0	3950								
776547	0	8118	9819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																738	0	850								
777254		2407	756																																	1293	0	1898								
777366																																														
777441		410	745																																	3070	0	400								
777870		250	4495																																	7535	0	4718								
778738		76854	188598																																	38078	0	46970								
779016		4090	9283																																	57411	0	4922								
779351	0	27432	21293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																172915	0	288954								
779360		393	1434																																	8852	0	10048								
779641		0	0																																	1074	0	0								
779650		3100	7069																																	6094	0	16550								
779968		0	10206																																	19914	0	0								
780049		1727	3868																																	4046	0	4218								
780218		3998	56110																																	83062	4384	24305								
780263		1393	66																																	4200	0	939								
780562		0	13747																																	5332	0	0								
780722	0	26169	45268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36419	0	2178								
780955		2200	195																																	7289	400	3667								
781028	0	42287	58877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																96029	0	2571								
782016		725	1000																																	132	0	1627								
782306	0	4582	387018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																491851	0	84424								
782548		0	0																																	5297	0	0								
783161		9461	12024																																	86201	0	43246								
783246		218	19012																																	8740	0	8665								
783349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																590	0	774								
783648	0	31120	0	0	0	16196	0	12316	0	0	0	0	9015	7181	0	0	0	0	0	12316																595930	0	112302								
783844	0	19500	39216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	41199								
783910		2175	8495																																	8628	0	6775								
784159		4964	17944																																	4926	0	6972								
784430		34	51																																	874	0	1596								
785147		7482	4263																																	41597	0	25803								
785473	4018	18169	91689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34430	0	12524								
785857		1172	5361																																	2820	0	44								
785923		0	0																																	37562	0	173349								
785950		35406	16759																																	17353	0	24942								
786210		48774	140807																																	37900	0	28380								
786256	0	574	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																528	0	864								
786340		4677	3421																																	3223	0	4967								
786555		0	0																																	0	0	0								
786612	0	83265	282296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																272267	0	25819	FHLB Pittsburgh Letters of Credit							
786733		18865	860																																	8154	0	8998								
786948		47	568																																	6518	0	6972								
787141		0	0																																	835	0	2809								
787459		314	1594																																	3488	0	7187								
787842		488	369																																	0	0	11929								
788559		156	666																																	4035	0	11637								
788652		94	10911																																	3579	0	1059								
788773		4751	2376																																	18630	0	27747								
789051		0	0																																	96	0	1417								
790150		1077	296																																	233	0	725								
790271		2391	4225																																	26228	0	3504								
790543		80428	64282																																	112659	0	22325								
790703		6073	22677																																	14031	0	16093								
790918		3401	3072																																	32206	0	59047								
791072		16406	701																																	30697	0	348								
791353	0	4053	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5044	0	4141								
791821		17089	20246																																	17033	0	613								
791942		4598	6091																																	3321	0	330								
792248		0	0																																	302	0	6093								
792453		6872	420																																	4760	0	1505								
792640	0	941	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4937	0	5104								
792659		3259	848																																	0	0	24								
794149	0	3976	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13718	0	8061								
794336		0	22404																																	19023	0	1263								
794345		818	1374																																	8168	0	2860								
794475		5860	0																																	0	0	0								
794653		0	256																																	49	0	2773								
795249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5225	0	5689								
795548	0	1374	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14153	0	38201								
795959		122	704																																	0	0	2248								
795968																																														
796152		7421	17033																																	17004	0	1899								
796451		868	0																																	3986	0	6481								
796572		18067	52183																																	79700	0	4596								
796657		583	1526																																	3118	0	3015	Commitments to purchase when-issued securities							
797140		3772	5486																																	12897	0	3076								
797775	0	0	31347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	10755								
798512		0	0																																	55	0	96								
799359		0	0																																	3799	0	3525								
799751	0	2524	5358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15291	0	4200								
799854		15564	150																																	0	0	3119								
799939		0	0																																	44	0	1607								
799948		1071	1180																																	4358	0	8223								
800134		4128	3171																																	1904	0	136								
800442		813	495																																	803	0	518								
800479		0	0																																	0	0	1955								
