"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
655839																																																																																				496366	0				10.4685%			60496		577887	196	0										40363	577887	0	0.0000%	0	0	831	831	0.1426%	0	0	0	0	1	20133		1	0	60692	0	0	0	196	0	0	0		0	60496	0	0	60496	0	0	0	0	0	0						0	0	15549		
656032																																																																																				211574	0				9.3872%			25304		269559	3439	0										20194	269659	0	0.0000%	15046	0	182	15228	5.5673%	0	0	0	0	1	5210		1	0	28843	0	100	0	3439	0	0	0		0	25304	0	0	25304	0	0	0	0	0	0						100	0	0		
656247																																																																																				47727	0				16.9540%			9166		54064	47	0										7916	54064	0	0.0000%	1233	0	942	2175	4.0998%	0	0	0	0	1	1250		1	0	9213	0	0	0	47	0	0	0		0	9166	0	0	9166	0	0	0	0	0	0						0	0	0		
656377																																																																																						1907407	190394	190394	8.9190%	12.5297%	11.2790%	1717013	15223124	19251263	69785	0			4.5297%			0				1227011	19560929								0	0	0		0	799668	11.2790%	1	0	2096464	303457	6209	0	37104	32681	0	0		0	1717013	0	0	1717013	0	0	0	0	0	0	0	0	0	190394	0	309666	0			
656470																																																																																				1259099	0				10.3545%			201689		1947840	4459	0										198958	1950355	0	0.0000%	254495	0	4575	259070	12.7533%	0	0	0	0	1	5246		1	0	208663	1677	838	0	4459	0	0	0		0	201689	0	0	201689	0	0	0	0	0	0						2515	0	111873		
656658																																																																																				105930	0				9.9318%			11582		116615	-115	0										7977	116615	0	0.0000%	4481	0	217	4698	4.0751%	0	0	0	0	1	3605		1	0	11467	0	0	0	-115	0	0	0		0	11582	0	0	11582	0	0	0	0	0	0						0	0	0		
656779																																																																																				151271	0				13.7233%			22670		165193	1163	0										22901	165424	0	0.0000%	2484	0	0	2484	1.5110%	0	0	0	0	1	0		1	0	24064	0	231	0	0	0	1163	0		0	22670	0	0	22670	0	0	0	0	0	0						231	0	0		
657178																																																																																				120170	0				15.7809%			19829		125652	222	0										19829	125652	0	0.0000%	7238	0	0	7238	5.7345%	0	0	0	0	1	0		1	0	20051	0	0	0	65	0	157	0		0	19829	0	0	19829	0	0	0	0	0	0						0	0	5844		
657271																																																																																				2380296	0				10.1894%			307111		3014028	-775	0										307111	3014028	0	0.0000%	250382	0	0	250382	8.0607%	0	0	0	0	1	0		1	0	306336	0	0	0	-775	0	0	0		0	307111	0	0	307111	0	0	0	0	0	0						0	0	0		
657365																																																																																						786149	65019	65019	10.8583%	15.1673%	13.9129%	721130	5183169	6641251	-5357	1135			7.1673%			2				176548	6668557								0	0	0		0	570754	13.9129%	1	0	741945	7850	1837	16485	-5357	0	0	0		0	721130	0	0	721130	0	0	0	0	0	0	0	0	0	65019	0	26171	0			
657459																																																																																						262732	21006	21006	10.6645%	12.9243%	11.8910%	241726	2032852	2266643	5466	0			4.9243%							114861	2284620								0	0	0		0	144842	11.8910%	1	0	265169	17343	634	0	4552	914	0	0		0	241726	0	0	241726	0	0	0	0	0	0	0	0	0	21006	0	17977	0			
657758																																																																																						13268	807	807	9.6526%	20.8171%	19.5510%	12461	63736	129095	-7	0			12.8171%							5762	130996								0	0	0		0	8600	19.5510%	1	0	14355	1901	0	0	-7	0	0	0		0	12461	0	0	12461	0	0	0	0	0	0	0	0	0	807	0	1901	0			
657954																																																																																				143593	0				8.7535%			16461		188050	60	0										4461	188050	0	0.0000%	29899	0	0	29899	16.0641%	0	0	0	0	1	12000		1	0	16521	0	0	0	60	0	0	0		0	16461	0	0	16461	0	0	0	0	0	0						0	0	0		
658072																																																																																						6726	377	377	6.4672%	20.3793%	19.2371%	6349	33004	98173	0	0			12.3793%							6349	98173								0	0	0		0	0	19.2371%	1	0	6349	0	0	0	0	0	0	0		0	6349	0	0	6349	0	0	0	0	0	0	0	0	0	377	0	0	0			
658474																																																																																				122956	0				24.6174%			33863		137557	0	0										33863	137557	0	0.0000%	226	0	0	226	0.1652%	0	0	0	0	1	0		1	0	33863	0	0	0	0	0	0	0		0	33863	0	0	33863	0	0	0	0	0	0						0	0	0		
658924																																																																																				133374	0				13.2776%			20607		155201	-49	0										19607	155201	0	0.0000%	0	0	63	63	0.0381%	0	0	0	0	1	1000		1	0	20558	0	0	0	-49	0	0	0		0	20607	0	0	20607	0	0	0	0	0	0						0	0	0		
659341																																																																																				369667	0				9.2476%			47516		513821	905	0										40757	513831	0	0.0000%	28217	0	1428	29645	5.7597%	0	0	0	0	1	6769		1	0	48431	10	0	0	905	0	0	0		0	47516	0	0	47516	0	0	0	0	0	0						10	0	0		
659453																																																																																						21215	0	0	15.5693%	25.4413%	25.4413%	21215	83388	136262	-170	0			17.4413%							337	137110								0	0	0		0	21726	25.4413%	1	0	21893	0	848	0	-170	0	0	0		0	21215	0	0	21215	0	0	0	0	0	0	0	0	0	0	0	848	0			
659556																																																																																						22256	1996	1996	8.2402%	14.0043%	12.7483%	20260	158923	245868	208	0			6.0043%							18770	247178								0	0	0		0	2800	12.7483%	1	0	21778	954	356	0	208	0	0	0		0	20260	0	0	20260	0	0	0	0	0	0	0	0	0	1996	0	1310	0			
659640																																																																																						5909	149	149	23.1772%	49.6346%	48.3830%	5760	11905	24852	0	0			41.6346%							1795	24872								0	0	0		0	3985	48.3830%	1	0	5780	0	0	20	0	0	0	0		0	5760	0	0	5760	0	0	0	0	0	0	0	0	0	149	0	20	0			
659734																																																																																						13833	661	661	10.0540%	23.9400%	22.7960%	13172	57782	131012	920	0			15.9400%							12036	131012								0	0	0		0	1136	22.7960%	1	0	14092	0	0	0	920	0	0	0		0	13172	0	0	13172	0	0	0	0	0	0	0	0	0	661	0	0	0			
659855																																																																																						1464798	99426	99426	7.4088%	12.5317%	11.6811%	1365372	11688716	18429070	14415	0			4.5317%			2				556235	19045080								0	0	0		0	1425147	11.6811%	1	0	1995797	580312	34616	1082	14415	0	0	0		0	1365372	0	0	1365372	0	0	0	0	0	0	0	0	0	99426	0	616010	0			
660066																																																																																						11576	109	109	11.0978%	24.3967%	24.1670%	11467	47449	103327	-182	0			16.3967%							8562	103327								0	0	0		0	3000	24.1670%	1	0	11380	0	0	0	-87	0	0	0		0	11467	0	0	11467	0	0	0	0	0	0	0	0	0	109	0	0	0			
660253																																																																																						10924	1014	1014	8.2892%	13.4040%	12.1598%	9910	81498	119553	0	0			5.4040%							1510	119553								0	0	0		0	8400	12.1598%	1	0	9910	0	0	0	0	0	0	0		0	9910	0	0	9910	0	0	0	0	0	0	0	0	0	1014	0	0	0			
660271																																																																																						37063	2841	2841	8.0854%	16.0409%	14.8113%	34222	231053	423259	1182	0			8.0409%							22385	423259								0	0	0		0	11837	14.8113%	1	0	35404	0	0	0	1182	0	0	0		0	34222	0	0	34222	0	0	0	0	0	0	0	0	0	2841	0	0	0			
660570																																																																																				216885	0				11.1723%			35279		315771	-186	0										22458	315771	0	0.0000%	29012	0	3673	32685	10.7194%	0	0	0	0	1	12821		1	0	35093	0	0	0	-186	0	0	0		0	35279	0	0	35279	0	0	0	0	0	0						0	0	27		
660655																																																																																						456200	48614	48614	9.0832%	11.7831%	10.5274%	407586	3871659	4487235	17255	0			3.7831%							252192	4517376								0	0	0		0	185535	10.5274%	1	0	454982	29005	1136	0	19389	-2134	0	0		0	407586	0	0	407586	0	0	0	0	0	0	0	0	0	48614	0	30141	0			
660879																																																																																						6339	386	386	7.8121%	16.8801%	15.8523%	5953	37553	76202	0	0			8.8801%							4685	76202								0	0	0		0	1268	15.8523%	1	0	5953	0	0	0	0	0	0	0		0	5953	0	0	5953	0	0	0	0	0	0	0	0	0	386	0	0	0			
660927																																																																																						53028	4199	4199	8.9544%	15.8240%	14.5710%	48829	335111	545309	0	0			7.8240%							17136	545309								0	0	0		0	31693	14.5710%	1	0	48829	0	0	0	0	0	0	0		0	48829	0	0	48829	0	0	0	0	0	0	0	0	0	4199	0	0	0			
661072																																																																																						14903	958	958	9.2828%	16.2785%	15.2321%	13945	91550	150224	46	0			8.2785%							13945	150224								0	0	0		0	0	15.2321%	1	0	13991	0	0	0	46	0	0	0		0	13945	0	0	13945	0	0	0	0	0	0	0	0	0	958	0	0	0			
661157																																																																																				25009	0				12.0782%			3823		31652	0	0										3223	31652	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	600		1	0	3823	0	0	0	0	0	0	0		0	3823	0	0	3823	0	0	0	0	0	0						0	0	685		
661223																																																																																						28140	1443	1443	15.7484%	24.4949%	23.2388%	26697	114881	169522	-2347	0			16.4949%							26419	169522								0	0	0		0	279	23.2388%	1	0	24351	0	0	0	63	0	-2409	0		0	26697	0	0	26697	0	0	0	0	0	0	0	0	0	1443	0	0	0			
661308																																																																																						555328	37362	37362	7.8282%	14.9430%	13.9376%	517966	3716319	6616642	11377	0			6.9430%							244986	6641876								0	0	0		0	298214	13.9376%	1	0	554577	12936	4453	7845	13575	0	-2198	0		0	517966	0	0	517966	0	0	0	0	0	0	0	0	0	37362	0	25234	0			
661474																																																																																				103381	0				29.3929%			32202		109557	0	0										32503	109858	0	0.0000%	4427	0	0	4427	4.2387%	0	0	0	0	1	0		1	0	32503	0	0	301	0	0	0	0		0	32202	0	0	32202	0	0	0	0	0	0						301	0	0		
662350																																																																																						8875	831	831	6.8177%	12.2912%	11.1403%	8044	72206	117987	15	0			4.2912%							2044	117987								0	0	0		0	6000	11.1403%	1	0	8059	0	0	0	15	0	0	0		0	8044	0	0	8044	0	0	0	0	0	0	0	0	0	831	0	0	0			
662369																																																																																				2593396	0				10.6614%			350961		3291883	14984	0										255344	3321963	0	0.0000%	468635	0	7151	475786	13.8178%	0	0	0	0	1	125697		1	0	396025	27357	2723	0	14984	0	0	0		0	350961	0	0	350961	0	0	0	0	0	0						30080	0	64256		
662949																																																																																				396938	0				12.6675%			58707		463446	3446	0										51207	463446	0	0.0000%	79658	0	2620	82278	17.1971%	0	0	0	0	1	7500		1	0	62153	0	0	0	3446	0	0	0		0	58707	0	0	58707	0	0	0	0	0	0						0	0	0		
663058																																																																																						58708	5436	5436	8.1202%	12.0476%	10.9320%	53272	487302	656042	787	0			4.0476%			0				10947	660842								0	0	0		0	47125	10.9320%	1	0	58859	4800	0	0	796	0	0	-9		0	53272	0	0	53272	0	0	0	0	0	0	0	0	0	5436	0	4800	0			
663245																																																																																						2173764	60696	60696	9.5454%	15.4592%	15.0276%	2113068	14061291	22137014	-11407	-3867			7.4592%			2				607169	23290133								0	0	0		0	2662885	15.0276%	1	0	3258647	1060904	75832	16230	-22539	996	0	10136		4020	2113068	0	0	2113068	0	0	0	0	0	0	0	0	0	60696	0	1156986	0			
663450																																																																																						6581	467	467	10.3888%	17.6396%	16.3879%	6114	37308	58852	293	0			9.6396%							3059	58852								0	0	0		0	3055	16.3879%	1	0	6407	0	0	0	293	0	0	0		0	6114	0	0	6114	0	0	0	0	0	0	0	0	0	467	0	0	0			
663638																																																																																						10752	526	526	10.9763%	25.5744%	24.3233%	10226	42042	93164	961	0			17.5744%							7526	93164								0	0	0		0	2700	24.3233%	1	0	11187	0	0	0	961	0	0	0		0	10226	0	0	10226	0	0	0	0	0	0	0	0	0	526	0	0	0			
663656																																																																																				60231	0				13.4960%			10937		81039	0	0										6935	81252	0	0.0000%	838	0	0	838	1.0292%	0	0	0	0	1	4215		1	0	11150	213	0	0	0	0	0	0		0	10937	0	0	10937	0	0	0	0	0	0						213	0	0		
663834																																																																																						586188	49938	49938	10.9432%	14.7399%	13.4842%	536250	3976878	4900288	6524	0			6.7399%							384038	4907095								0	0	0		0	159019	13.4842%	1	0	549581	826	512	5469	6524	0	0	0		0	536250	0	0	536250	0	0	0	0	0	0	0	0	0	49938	0	6807	0			
663955																																																																																						59324	1449	1449	16.7986%	18.9761%	18.5126%	57875	312625	344523	-5385	0			10.9761%							48014	344662								0	0	0		0	10000	18.5126%	1	0	52629	139	0	0	-5385	0	0	0		0	57875	0	0	57875	0	0	0	0	0	0	0	0	0	1449	0	139	0			
664176																																																																																				444604	0				18.8223%			153323		814581	-662	0										60818	821341	0	0.0000%	96269	0	1000	97269	11.8576%	0	0	0	0	1	99265		1	0	159421	4858	880	1022	-662	0	0	0		0	153323	0	0	153323	0	0	0	0	0	0						6760	0	0		
664206																																																																																						485690	23098	23098	9.8615%	18.5238%	17.6429%	462592	2621980	4690888	5829	0			10.5238%							462592	4690888								0	0	0		0	0	17.6429%	1	0	468421	0	0	0	5829	0	0	0		0	462592	0	0	462592	0	0	0	0	0	0	0	0	0	23098	0	0	0			
664653																																																																																				132849	0				11.1522%			18499		165878	54	595										-6254	168704	0	0.0000%	9484	0	0	9484	5.3474%	0	0	0	0	1	26984		1	0	20784	0	8	2223	54	0	0	0		0	18499	0	0	18499	0	0	0	0	0	0						2231	0	0		
664756																																																																																						3229041	76596	76596	9.5162%	15.1412%	14.7820%	3152445	21326173	33127225	1961	0			7.1412%			2				1627478	36406232								0	0	0		0	4803974	14.7820%	1	0	6433413	3227654	51353	0	1961	0	0	0		0	3152445	0	0	3152445	0	0	0	0	0	0	0	0	0	76596	0	3279007	0			
665146																																																																																						34320	2919	2919	9.5592%	15.3130%	14.0106%	31401	224123	328491	676	0			7.3130%							26192	332673								0	0	0		0	9392	14.0106%	1	0	36260	3749	434	0	676	0	0	0		0	31401	0	0	31401	0	0	0	0	0	0	0	0	0	2919	0	4182	0			
665258																																																																																				61706	0				17.1813%			12287		71514	329	0										11762	71514	0	0.0000%	12693	0	997	13690	18.8492%	0	0	0	0	1	525		1	0	12616	0	0	0	329	0	0	0		0	12287	0	0	12287	0	0	0	0	0	0						0	0	0		
665865																																																																																				604795	0				10.6047%			83842		790610	686	0										76410	791179	0	0.0000%	44842	0	277	45119	5.5778%	0	0	0	0	1	8001		1	0	85097	546	23	0	686	0	0	0		0	83842	0	0	83842	0	0	0	0	0	0						569	0	0		
666059																																																																																				298107	0				8.8710%			51440		579864	0	0										14199	580536	0	0.0000%	96191	0	17730	113921	19.6721%	0	0	0	0	1	37913		1	0	52112	490	182	0	0	0	0	0		0	51440	0	0	51440	0	0	0	0	0	0						672	0	155910		
666358																																																																																				70345	0				8.4958%			7751		91233	113	0										1301	91233	0	0.0000%	4325	0	255	4580	4.7081%	0	0	0	0	1	6450		1	0	7864	0	0	0	113	0	0	0		0	7751	0	0	7751	0	0	0	0	0	0						0	0	0		
666554																																																																																				519856	4159				15.0997%			87241		577767	-51	0										22859	577767	0	0.0000%	90229	0	388	90617	16.0607%	0	0	0	0	1	64382		1	0	87190	0	0	0	-51	0	0	0		0	87241	0	0	87241	0	0	0	0	0	0						0	0	0		
666844																																																																																						25778	1113	1113	15.2812%	29.0185%	27.7656%	24665	88833	161408	39	0			21.0185%							19007	162212								0	0	0		0	6462	27.7656%	1	0	25508	741	63	0	39	0	0	0		0	24665	0	0	24665	0	0	0	0	0	0	0	0	0	1113	0	804	0			
666974																																																																																				264280	0				11.2145%			31614		281902	-43	0										31614	281902	0	0.0000%	416	0	0	416	0.1474%	0	0	0	0	1	0		1	0	31571	0	0	0	-43	0	0	0		0	31614	0	0	31614	0	0	0	0	0	0						0	0	15267		
667029																																																																																				263069	0				8.5306%			28687		336284	2407	0										17802	343351	0	0.0000%	12838	0	644	13482	3.7728%	0	0	0	0	1	17952		1	0	38161	7067	0	0	2407	0	0	0		0	28687	0	0	28687	0	0	0	0	0	0						7067	0	0		
667252																																																																																						4718	154	154	10.5920%	38.4672%	37.2116%	4564	12265	43089	46	0			30.4672%							2064	43089								0	0	0		0	2500	37.2116%	1	0	4610	0	0	0	46	0	0	0		0	4564	0	0	4564	0	0	0	0	0	0	0	0	0	154	0	0	0			
667346																																																																																						12877	774	774	9.5083%	17.4871%	16.4360%	12103	73637	127289	467	0			9.4871%							6410	128519								0	0	0		0	6923	16.4360%	1	0	13800	1230	0	0	467	0	0	0		0	12103	0	0	12103	0	0	0	0	0	0	0	0	0	774	0	1230	0			
667524																																																																																						23532	1267	1267	12.5305%	19.2585%	18.2216%	22265	122190	177686	652	0			11.2585%							21586	177686								0	0	0		0	679	18.2216%	1	0	22917	0	0	0	652	0	0	0		0	22265	0	0	22265	0	0	0	0	0	0	0	0	0	1267	0	0	0			
667551																																																																																				77474	0				9.5645%			9690		101312	846	0										7540	101312	0	0.0000%	11999	0	423	12422	12.1085%	0	0	0	0	1	2150		1	0	10536	0	0	0	846	0	0	0		0	9690	0	0	9690	0	0	0	0	0	0						0	0	839		
667757																																																																																						834307	63378	132368	9.4825%	14.0146%	11.7911%	701939	5953127	7402433	12073	0			5.7911%			2				306953	7415022								0	0	0		0	407575	11.7911%	1	0	726601	12371	22	196	12004	0	0	69		0	701939	0	0	701939	0	0	0	0	0	0	68990	0	0	132368	0	12589	0			
668053																																																																																						4965	474	474	8.5987%	10.6786%	9.6591%	4491	46495	52229	0	693			2.6786%							1571	53490								0	0	0		0	3490	9.6591%	1	0	5061	568	0	0	2	0	0	0		0	4491	0	0	4491	0	0	0	0	0	0	0	0	0	474	0	568	0			
668147																																																																																						22133	1810	1810	9.1033%	10.9797%	10.0818%	20323	201581	223249	869	0			2.9797%							18023	223449								0	0	0		0	2500	10.0818%	1	0	21392	200	0	0	869	0	0	0		0	20323	0	0	20323	0	0	0	0	0	0	0	0	0	1810	0	200	0			
669555																																																																																						99500	8599	8599	9.9744%	14.4838%	13.2321%	90901	686973	911341	3472	0			6.4838%							17793	913233								0	0	0		0	75000	13.2321%	1	0	96265	1892	0	0	3472	0	0	0		0	90901	0	0	90901	0	0	0	0	0	0	0	0	0	8599	0	1892	0			
670430																																																																																				157662	0				10.4580%			21897		209380	-109	0										19537	209380	0	0.0000%	12038	0	1115	13153	6.2397%	0	0	0	0	1	2360		1	0	21788	0	0	0	-109	0	0	0		0	21897	0	0	21897	0	0	0	0	0	0						0	0	0		
670467																																																																																						139917	10646	10646	8.5962%	15.2797%	14.1171%	129271	915707	1503812	1442	0			7.2797%							91367	1511209								0	0	0		0	45301	14.1171%	1	0	138110	5502	1895	0	1442	0	0	0		0	129271	0	0	129271	0	0	0	0	0	0	0	0	0	10646	0	7397	0			
670560																																																																																				288976	0				67.8466%			252331		371914	140	0										143099	371914	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	109092		0	0	252331	0	0	0					0	0	252331	0	0	252331	0	0	0	0	0	0						0	0	0		
670654																																																																																						6627	498	498	8.9650%	15.3737%	14.2184%	6129	43106	68366	0	0			7.3737%							1379	68366								0	0	0		0	4750	14.2184%	1	0	6129	0	0	0	0	0	0	0		0	6129	0	0	6129	0	0	0	0	0	0	0	0	0	498	0	0	0			
670748																																																																																						9912	843	843	7.9503%	14.7084%	13.4575%	9069	67390	114071	1458	4394			6.7084%							5014	118465								0	0	0		0	4055	13.4575%	1	0	10527	0	0	0	1458	0	0	0		0	9069	0	0	9069	0	0	0	0	0	0	0	0	0	843	0	0	0			
670878																																																																																						73772	3070	3070	14.9147%	27.7467%	26.5920%	70702	265877	474043	983	0			19.7467%							70702	474043								0	0	0		0	0	26.5920%	1	0	71685	0	0	0	1114	-131	0	0		0	70702	0	0	70702	0	0	0	0	0	0	0	0	0	3070	0	0	0			
671053																																																																																				53328	0				8.9499%			5990		66928	59	0										4750	66928	0	0.0000%	5011	0	0	5011	7.5733%	0	0	0	0	1	1240		1	0	6049	0	0	0	59	0	0	0		0	5990	0	0	5990	0	0	0	0	0	0						0	0	0		
671147																																																																																						68673	4788	4788	11.5918%	15.5766%	14.4906%	63885	440872	551120	762	0			7.5766%							48388	552255								0	0	0		0	16632	14.4906%	1	0	65782	1135	0	0	762	0	0	0		0	63885	0	0	63885	0	0	0	0	0	0	0	0	0	4788	0	1135	0			
671334																																																																																						282449	21732	21732	10.1249%	16.2758%	15.0235%	260717	1735394	2575008	64	0			8.2758%							167044	2575008								0	0	0		0	93673	15.0235%	1	0	260781	0	0	0	64	0	0	0		0	260717	0	0	260717	0	0	0	0	0	0	0	0	0	21732	0	0	0			
671464																																																																																						2017592	106434	106434	11.0676%	13.6968%	12.9743%	1911158	14730338	17268081	3543	0			5.6968%			2				741240	17738833								0	0	0		0	1640670	12.9743%	1	0	2385453	464099	6095	558	2809	734	0	0		0	1911158	0	0	1911158	0	0	0	0	0	0	0	0	0	106434	0	470752	0			
671558																																																																																						113832	10822	10822	10.3788%	13.0245%	11.7862%	103010	873987	992507	-465	0			5.0245%							95677	992507								0	0	0		0	7333	11.7862%	1	0	102545	0	0	0	-465	0	0	0		0	103010	0	0	103010	0	0	0	0	0	0	0	0	0	10822	0	0	0			
672238																																																																																						8979	198	198	12.3495%	27.9624%	27.3458%	8781	32111	71104	466	0			19.9624%							8621	71104								0	0	0		0	160	27.3458%	1	0	9247	0	0	0	466	0	0	0		0	8781	0	0	8781	0	0	0	0	0	0	0	0	0	198	0	0	0			
672247																																																																																						19061	1233	1233	10.2079%	17.1571%	16.0472%	17828	111097	174649	65	0			9.1571%							12273	174649								0	0	0		0	5555	16.0472%	1	0	17893	0	0	0	65	0	0	0		0	17828	0	0	17828	0	0	0	0	0	0	0	0	0	1233	0	0	0			
672537																																																																																						47663	2369	2369	12.4361%	25.1891%	23.9371%	45294	189221	364213	746	0			17.1891%							38883	364213								0	0	0		0	6411	23.9371%	1	0	46040	0	0	0	746	0	0	0		0	45294	0	0	45294	0	0	0	0	0	0	0	0	0	2369	0	0	0			
672573																																																																																						28563	807	807	10.3133%	19.8676%	19.3062%	27756	143767	269127	-542	0			11.8676%							27755	269127								0	0	0		0	1	19.3062%	1	0	27214	0	0	0	223	0	-765	0		0	27756	0	0	27756	0	0	0	0	0	0	0	0	0	807	0	0	0			
673244																																																																																						12296	814	814	12.6491%	16.9359%	15.8148%	11482	72603	90773	280	0			8.9359%							2249	92344								0	0	0		0	10804	15.8148%	1	0	13333	1551	20	0	280	0	0	0		0	11482	0	0	11482	0	0	0	0	0	0	0	0	0	814	0	1571	0			
673440																																																																																						1228801	69562	69562	14.4875%	22.1714%	20.9163%	1159239	5542284	8001636	127875	0			14.1714%							1081768	8016272								0	0	0		0	92107	20.9163%	1	0	1301750	14636	0	0	127875	0	0	0		0	1159239	0	0	1159239	0	0	0	0	0	0	0	0	0	69562	0	14636	0			
673477																																																																																						11499	225	225	26.2113%	63.9971%	62.7449%	11274	17968	43012	294	0			55.9971%							11274	43012								0	0	0		0	0	62.7449%	1	0	11568	0	0	0	294	0	0	0		0	11274	0	0	11274	0	0	0	0	0	0	0	0	0	225	0	0	0			
673851																																																																																				104889	0				10.7922%			13910		128889	352	0										9699	128889	0	0.0000%	23450	0	325	23775	18.3422%	0	0	0	0	1	4211		1	0	14262	0	0	0	352	0	0	0		0	13910	0	0	13910	0	0	0	0	0	0						0	0	0		
673909																																																																																						359947	19231	19231	11.2755%	13.5114%	12.7895%	340716	2664026	3021726	0	0			5.5114%							325852	3021726								0	0	0		0	14864	12.7895%	1	0	340716	0	0	0	0	0	0	0		0	340716	0	0	340716	0	0	0	0	0	0	0	0	0	19231	0	0	0			
674344																																																																																						12329	591	591	8.9726%	20.7154%	19.7224%	11738	59516	130820	0	0			12.7154%							10313	131185								0	0	0		0	1790	19.7224%	1	0	12103	365	0	0	0	0	0	0		0	11738	0	0	11738	0	0	0	0	0	0	0	0	0	591	0	365	0			
674849																																																																																						201280	14350	14350	9.4200%	13.7202%	12.7420%	186930	1467033	1984402	4697	0			5.7202%							116070	1986542								0	0	0		0	73000	12.7420%	1	0	193767	2140	0	0	4697	0	0	0		0	186930	0	0	186930	0	0	0	0	0	0	0	0	0	14350	0	2140	0			
675042																																																																																						13686	710	710	11.7817%	20.3976%	19.3395%	12976	67096	110137	-99	0			12.3976%							8060	110717								0	0	0		0	5496	19.3395%	1	0	13457	580	0	0	-99	0	0	0		0	12976	0	0	12976	0	0	0	0	0	0	0	0	0	710	0	580	0			
675051																																																																																				90378	0				8.5469%			9543		111654	206	0										1742	111654	0	0.0000%	6250	0	0	6250	5.5756%	0	0	0	0	1	7801		1	0	9749	0	0	0	206	0	0	0		0	9543	0	0	9543	0	0	0	0	0	0						0	0	115		
675079																																																																																						30640	2135	2135	9.5066%	16.4308%	15.2859%	28505	186479	299844	-140	0			8.4308%							16138	299844								0	0	0		0	12367	15.2859%	1	0	28365	0	0	0	-140	0	0	0		0	28505	0	0	28505	0	0	0	0	0	0	0	0	0	2135	0	0	0			
675248																																																																																				101517	0				8.7043%			11025		126661	268	0										8564	126661	0	0.0000%	24816	0	125	24941	19.6553%	0	0	0	0	1	2461		1	0	11293	0	0	0	268	0	0	0		0	11025	0	0	11025	0	0	0	0	0	0						0	0	0		
675341																																																																																						6261	147	147	16.2923%	54.1750%	52.9030%	6114	11557	37527	-141	0			46.1750%							2714	37527								0	0	0		0	3400	52.9030%	1	0	5973	0	0	0	-141	0	0	0		0	6114	0	0	6114	0	0	0	0	0	0	0	0	0	147	0	0	0			
675659																																																																																				129171	0				9.8049%			14108		143887	1153	0										9647	144341	0	0.0000%	600	0	0	600	0.4144%	0	0	0	0	1	4915		1	0	15715	0	454	0	1153	0	0	0		0	14108	0	0	14108	0	0	0	0	0	0						454	0	0		
675855																																																																																						9950	679	679	9.0022%	18.3461%	17.0941%	9271	54235	102986	18	0			10.3461%							3330	102986								0	0	0		0	5941	17.0941%	1	0	9289	0	0	0	18	0	0	0		0	9271	0	0	9271	0	0	0	0	0	0	0	0	0	679	0	0	0			
676049																																																																																				183131	0				12.5641%			24902		198199	797	0										21402	198199	0	0.0000%	2323	0	0	2323	1.1752%	0	0	0	0	1	3500		1	0	25699	0	0	0	797	0	0	0		0	24902	0	0	24902	0	0	0	0	0	0						0	0	0		
