"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
771609																																							20035	37876	245377	0	36069	43181	0	91809	2249593	1978652	28173	2051172	722	21492	44347	0	197699	1391	2249593	0	0	117485	0	0	96575	18021	492095	1486557			0	1712225	1690733	-17752	0	0	0	0	198421	66492	0	
771748																																							3020	1861	113693	0	1766	951	0	2272	192683	160207	787	162722	0	397	1728	0	29961	260	192683	0	0	19307	0	0	7273	0	36688	123520			0	58711	58314	3121	10804	0	0	0	29961	2	0	
771878																																							98002	2939	43575	0	1891	4660	0	14699	368644	313837	4562	323399	0	2200	5000	0	45245	0	368644	0	0	45308	0	0	0	2112	19945	293892			0	202570	200370	-63	0	0	0	0	45245	0	396	
772008																																							269136	21452	375732	0	7724	12829	0	49723	2050074	1765801	17095	1862708	0	20014	73837	0	187366	1	2050074	0	0	184069	0	0	9	290	447131	1318669			0	1333202	1313188	3287	0	0	0	5975	187366	0	0	
772446																																							0	57596	1992	0	12047	363	0	18053	90051	509	4430	4939	0	0	0	0	85112	1450	90051	0	0	76745	0	0	6935	0	509	0			0	0	0	-18	0	0	0	0	85112	0	0	
772754																																							10961	3174	26907	0	0	574	0	776	97876	87639	36	87675	0	610	0	0	10201	50	97876	0	0	9855	0	0	250	0	30533	57106			0	56050	55440	46	0	0	0	0	10201	44	0	
773032																																							33500	2368	42325	0	0	4937	0	4520	167158	142659	822	143481	0	1355	0	0	23677	200	167158	0	0	16943	0	0	5800	513	53136	89523			0	80350	78995	734	0	0	0	0	23677	0	0	
773171																																							47399	1227	0	0	4362	1498	606	1581	137460	115828	597	116425	0	127	0	0	21035	100	137460	0	0	593	0	0	20342	0	11411	104417			0	79907	79780	0	0	0	0	0	21035	0	1007	
773247																																							574555	80924	890452	0	215912	71221	11931	337591	7083098	5639110	139098	6284874	0	55675	440000	0	798224	400	7083098	0	0	124564	0	0	662115	26621	1710635	3928475			0	4915554	4859879	11145	4470	0	0	66666	798224	9542	0	
773443																																							33581	6761	224240	0	3495	4306	0	5487	464517	393390	1702	409446	0	2294	0	0	55071	963	464517	0	0	53527	0	0	963	462	62961	330429			0	188479	186185	-382	0	0	0	14354	55071	0	0	
773470																																							157364	975	0	0	0	14041	0	13140	1427795	974000	4924	1252027	0	3775	273103	0	175768	8481	1427795	0	0	153278	0	0	14009	0	200400	773600			0	1245716	1241941	0	334	0	0	0	175768	0	0	
773742																																							34396	9037	257224	0	1495	7449	138	11094	487596	452620	6324	458944	0	3020	0	0	28652	3000	487596	0	0	22576	0	0	3000	1837	167574	285046			0	163226	160206	76	0	0	0	0	28652	0	4720	
774132																																							165233	15916	40644	0	63463	35796	0	24765	956540	816960	4838	821798	0	6823	0	0	134742	500	956540	0	0	8711	0	0	125872	1381	201313	615647			0	605874	599051	-341	10291	0	0	0	134742	0	0	
774235																																							25013	1084	16614	0	0	192	0	6388	119020	101872	1971	103843	0	1375	0	0	15177	600	119020	0	0	11633	0	0	2694	0	43038	58834			0	71104	69729	250	0	0	0	0	15177	0	0	
774253																																							7190	8379	25067	0	1193	1574	0	1590	90542	80949	227	81176	0	517	0	0	9366	312	90542	0	0	866	0	0	8201	0	21850	59099			0	46066	45549	-13	0	0	0	0	9366	0	0	
774262																																							948143	50642	358358	0	84652	70762	0	119293	4209552	3562056	61128	3673184	0	32208	50000	0	536368	250	4209552	0	0	224889	0	0	308793	327	332848	3229208			0	2608402	2576194	2436	0	0	0	0	536368	1181	0	
774347																																							23145	4480	52557	0	0	2695	287	9751	242064	202388	664	212810	0	3968	9758	0	29254	122	242064	0	0	23421	0	0	3857	0	18681	183707			0	132526	128558	1854	201	0	0	0	29254	0	20390	
775054																																							27	6324	125781	887	5788	11814	365	18265	559470	474714	3677	489391	0	5180	11000	0	70079	261	559470	0	0	34627	12827	0	31737	0	139836	334878			0	368861	363681	3454	3211	0	0	0	70079	0	10500	
775241																																							9373	1244	12305	0	0	222	0	392	49543	42481	265	43045	0	389	0	0	6498	1800	49543	0	0	2929	0	0	1800	0	25315	17166			0	26396	26007	-31	0	0	0	299	6498	0	0	
775456																																							12577	11604	209969	0	8844	9908	0	29578	1197991	992130	1817	1054650	0	9263	48775	0	143341	1900	1197991	0	0	43357	0	0	89464	2269	282868	709262			0	922505	913242	8620	0	0	0	11928	143341	0	0	
775773																																							47364	1074	96994	0	127	5131	118	11495	259426	207241	2283	214524	0	783	5000	0	44902	1	259426	0	0	44275	0	0	0	972	12308	194933			0	96934	96151	626	0	0	0	0	44902	0	0	
776369																																							55666	3274	16066	0	0	2826	0	4887	179514	158653	903	159556	0	2163	0	0	19958	1200	179514	0	0	11393	0	0	7332	0	81228	77425			0	92209	90046	33	0	0	0	0	19958	0	6749	
776547																																							16197	4657	60980	0	0	2614	0	6952	280026	237688	1729	251422	0	623	12005	0	28604	1000	280026	0	0	21694	0	0	5828	0	76477	161211			0	189249	188626	82	0	0	0	0	28604	0	0	
777254																																							7655	1473	13432	0	0	4311	0	1851	78774	69112	283	72395	0	568	3000	0	6379	25	78774	0	0	1400	0	0	4975	0	15126	53986			0	49576	49008	-21	0	0	0	0	6379	0	1044	
777366	176858	10321	25850	0	31	12937	0	23793	932525	18046	825296	0	16539	20053	0	107229	10050	932525	0	0	56150	0	0	40800	0		0	698748	682209	229	0	0	107229	0	526	461	0	461			25850							786736					20053												158665	628071							0	0	0	0		0		
777441																																							12482	1459	39173	0	0	3044	0	3636	101863	91799	409	92208	0	135	0	0	9655	400	101863	0	0	7328	0	0	1756	0	14032	77767			0	42204	42069	171	0	0	0	0	9655	0	0	
777870																																							45809	2170	0	0	377	1800	546	11259	321056	281812	3398	285210	0	1593	0	0	35846	0	321056	0	0	35846	0	0	0	0	53473	228339			0	179449	177856	0	0	0	0	0	35846	0	81239	
778738																																							0	21924	125716	38	12837	11856	150	17609	1040418	894823	7834	905704	1141	11085	57	0	133573	28604	1040418	0	0	102331	0	0	0	680	188312	706511			0	826689	815604	2638	0	20081	0	2990	134714	2494	11429	
779016																																							70487	5117	107468	354	303	8980	0	14930	546764	449901	4990	494016	0	4229	17643	0	52748	180	546764	0	0	48461	0	0	2600	0	80582	369319			0	340101	335872	1507	3253	0	0	21482	52748	0	0	
779351																																							785435	28339	153618	0	53007	43445	2169	71359	2736215	2417938	18775	2461270	0	29026	12188	0	274945	3365	2736215	0	0	186506	0	0	83804	51000	613508	1804430			0	1570726	1541700	1270	430	0	0	12369	274945	0	5713	
779360																																							43307	6488	340819	0	139	9568	0	4212	563467	513934	918	514852	0	2719	0	0	48615	1662	563467	0	0	23160	0	0	19191	0	116561	397373			0	161653	158934	4602	0	0	0	0	48615	0	0	
779641																																							4990	3008	18007	0	0	267	0	2349	72106	61177	251	61827	0	292	399	0	10279	330	72106	0	0	6150	0	0	3800	0	19662	41515			0	38958	38666	-1	4819	0	0	0	10279	0	0	
779650																																							132697	6308	0	0	722	7024	18	5213	677755	512053	763	628178	0	3880	41112	0	49577	120	677755	0	0	36827	0	0	12630	0	110316	401737			0	415483	411603	0	8935	0	0	74250	49577	0	105235	
779968																																							31228	21634	97430	0	266	530	0	15377	891941	734949	2626	737575	0	11203	0	0	154366	94500	891941	0	0	57328	0	0	2663	0	133279	601670			0	736679	725476	-125	0	0	0	0	154366	0	0	
780049																																							14129	6867	88718	0	0	4451	0	6449	235990	210036	2322	212629	0	2574	271	0	23361	200	235990	0	0	15923	0	0	5894	0	51867	158169			0	114022	111448	1344	0	0	0	0	23361	0	3928	
780218																																							101936	19243	268846	0	31024	20452	0	32917	1069915	928680	7675	936355	0	10325	0	0	133560	840	1069915	0	0	107297	357	0	22321	14545	179201	749479			0	589925	579600	3102	0	0	0	0	133560	995	0	
780263																																							80573	7053	113216	0	0	2242	0	8752	344068	310013	1106	311119	0	2219	0	0	32949	400	344068	0	0	31773	0	0	600	0	142334	167680			0	102752	100533	176	0	0	0	0	32949	0	31699	
780562																																							634	3990	160392	1524	0	1451	0	33251	512969	311554	17596	440933	0	1933	111783	0	72036	2287	512969	0	0	23462	51605	3200	36822	0	55961	255593			0	174706	172773	6265	0	0	0	0	72036	0	87349	
780722																																							216376	12477	36817	0	0	11597	736	20261	795952	707488	2258	728150	0	9300	18404	0	67802	4173	795952	0	0	57072	0	0	6278	0	254323	453165			0	502479	493179	279	0	0	0	0	67802	4509	0	
780955																																							32331	3172	49146	0	9221	6437	205	2672	317845	280239	1208	281447	0	3001	0	0	36398	120	317845	0	0	13071	0	0	23703	447	59129	221110			-509	216611	213610	13	592	0	0	0	36398	12	0	
781028																																							23591	25485	375845	343	0	33283	255	56740	1771169	1500551	14259	1584841	0	10085	67333	0	186328	6119	1771169	0	0	27472	0	0	148317	0	347470	1153081			0	1246660	1236575	4420	0	0	2698	0	186328	0	19052	
782016																																							0	10296	63704	0	2521	2282	0	1091	155320	127962	1062	129473	0	686	449	0	25847	600	155320	0	0	15672	0	0	9400	0	23600	104362			0	76112	75426	175	0	0	0	0	25847	0	0	
782306																																							31700	25458	350684	0	33584	63422	0	80095	5319415	4319068	49034	4707730	0	69712	92089	0	611685	2800	5319415	65751	64784	244583	0	0	363179	0	1173740	3145328			0	4738433	4668721	1123	0	0	175000	7755	611685	0	0	
782548																																							1293	1176	28499	0	0	276	0	1078	67272	51201	357	54662	0	433	3104	0	12610	400	67272	0	0	10831	0	0	900	0	15540	35661			0	35265	34832	479	118	0	0	0	12610	0	0	
783161																																							382029	47110	617110	0	1380	12171	0	39025	1924456	1751620	14307	1771876	0	14001	5949	0	152580	23506	1924456	0	0	112218	0	0	16977	2161	816067	935553			0	837471	823470	-121	0	0	0	0	152580	0	0	
783246																																							3328	8031	133444	0	144	4167	0	8458	453554	375498	2517	407522	0	3133	21344	0	46032	240	453554	0	0	43383	0	0	2660	0	95431	280067			0	284063	280930	-251	15052	0	0	8163	46032	0	0	
783349																																							12080	1301	0	0	0	1305	256	405	36944	33847	30	33877	0	258	0	0	3067	110	36944	0	0	1765	0	0	1192	0	10067	23781			0	20481	20223	0	0	0	0	0	3067	0	1374	
783648																																							149929	50048	678023	75	6098	33751	0	153104	5965795	5052436	62364	5374800	0	65848	260000	0	590995	1028	5965795	0	0	466275	0	0	117047	21000	1619478	3432958			0	4928846	4862998	6645	0	0	0	0	590995	10769	0	
783844																																							163258	5235	192892	0	2453	8728	0	22948	1011190	882906	3388	891294	0	7661	5000	0	119896	1250	1011190	0	0	109365	0	0	9000	2074	241804	641102			0	610179	602518	281	0	0	0	0	119896	0	11084	
783910																																							20623	6052	41106	0	1427	6293	140	8816	296115	251387	1541	268676	0	1968	15748	0	27439	554	296115	0	0	18353	0	0	7915	0	62335	189052			0	213624	211656	617	2	0	0	0	27439	0	0	
784159																																							36897	8171	147105	0	2940	6660	113	23779	614305	504510	486	506996	0	5420	2000	0	107309	225	614305	0	0	93434	0	0	10710	0	79399	425111			0	391486	386066	2940	0	2574	0	0	107309	0	0	
784430																																							7538	1712	73127	0	2895	520	0	6786	128958	106958	2440	109398	0	949	0	0	19560	1200	128958	0	0	8173	0	0	9800	0	40796	66162			0	37329	36380	387	0	0	0	0	19560	0	0	
785147																																							143160	11524	177265	0	3141	17359	78	9377	825429	734021	7711	751732	0	6241	10000	0	73697	500	825429	0	0	58867	0	0	10465	225	185976	548045			0	469541	463300	3865	0	0	0	0	73697	0	0	
785473																																							15977	14174	206431	333	64861	33492	1728	85184	1715006	1237327	37028	1524355	0	14301	250000	0	190651	0	1715006	0	0	130977	0	0	50774	214941	300786	936541			0	1090237	1075936	8900	0	0	0	0	190651	112	1837	
785857																																							33036	17427	119830	0	0	10171	763	3857	315062	276382	1157	287099	0	3047	28	0	27963	1000	315062	0	0	20590	0	0	6000	0	167446	108936			0	131377	128330	373	0	0	0	9532	27963	0	1648	
785923																																							1750	18601	313214	5	61892	41762	0	69852	1880219	1604299	27418	1646717	0	5828	15000	0	233502	10560	1880219	0	0	77543	13000	0	144503	0	488012	1116287			0	1340159	1334331	896	0	0	0	0	233502	1392	24420	
785950																																							108748	5412	105467	0	1604	11544	282	13800	595769	486412	4451	535863	0	4885	45000	0	59906	1049	595769	0	0	44261	0	0	14284	1586	141433	344979			0	351726	346841	312	0	0	0	0	59906	0	485	
786210																																							295669	24065	687958	0	0	12226	13955	40030	2210527	1899717	12779	2002021	0	14923	30301	0	208506	4000	2210527	0	0	182706	1148	0	9550	0	94018	1805699			0	1150110	1135187	12250	289	0	0	59224	208506	0	0	
786256																																							2590	724	22399	0	0	268	0	302	40775	37384	102	37486	0	310	0	0	3289	144	40775	0	0	2644	0	0	512	0	9396	27988			0	14802	14492	-11	0	0	0	0	3289	0	0	
786340																																							14422	7599	121612	1337	0	5949	0	11650	371592	329839	3122	333659	0	2246	698	0	37933	715	371592	0	0	10378	0	0	25463	0	91200	238639			0	199437	197191	1377	5700	0	0	0	37933	0	6132	
786555																																							6805	3716	132415	0	1258	4027	0	9885	345430	299997	3768	314697	0	2434	9765	0	30733	900	345430	0	0	8795	0	0	19600	908	65099	234898			0	188850	186416	1438	0	0	1167	0	30733	0	0	
786612																																							714523	40134	5015	232	66377	25443	11	61739	3452383	3010514	22007	3107378	0	14233	74857	0	345005	3208	3452383	0	0	102241	6263	0	239409	23154	710522	2299992			0	2370429	2356196	147	0	0	0	0	345005	505	152791	
786733																																							24417	4949	146029	0	0	5305	0	11547	437762	398334	8070	406638	0	2830	0	0	31124	2757	437762	0	0	30330	0	0	2757	0	115017	283317			-1528	246986	244156	-3192	0	0	0	234	31124	0	1359	
786948																																							3878	14617	28247	0	0	1559	0	4686	204536	179685	380	180942	0	2903	0	0	23594	150	204536	0	0	22370	0	0	750	0	6684	173001			0	136308	133405	324	18097	0	0	877	23594	47	0	
787141																																							9494	1299	9056	0	1078	300	0	728	40128	33434	51	33985	0	275	500	0	6143	200	40128	0	0	880	0	0	5000	0	7641	25793			0	18448	18173	63	0	0	0	0	6143	0	0	
787459																																							53427	272	3682	0	0	3429	0	1550	169044	140364	3236	143600	0	7229	0	0	25444	100	169044	0	0	16877	0	0	8400	0	38742	101622			0	113913	106684	67	0	0	0	0	25444	0	0	
787842																																							8202	4040	71715	0	665	1385	0	6351	186882	165958	503	166473	0	1991	0	0	20409	240	186882	0	0	1939	0	0	17075	0	32022	133936			0	96515	94524	1155	0	0	0	12	20409	0	0	
788559																																							9633	5380	86913	0	0	729	66	2408	208411	135054	2134	155776	0	1469	6500	0	52635	270	208411	0	0	46930	0	0	4742	0	22088	112966			0	104466	102997	693	285	0	0	12088	52635	0	0	
788652																																							3792	2789	16123	0	0	5094	0	4609	138041	116875	1424	125299	0	886	7000	0	12742	112	138041	0	0	1774	0	0	10888	551	35103	81772			0	88008	87122	-32	12264	0	0	0	12742	0	5697	
788773																																							23320	3329	226759	0	7101	14429	0	9112	521367	464582	4643	476246	0	3552	7021	0	45121	10	521367	0	0	15888	0	0	29990	529	144150	320432			0	240340	236788	-767	0	0	0	0	45121	0	0	
789051																																							1694	1218	25016	0	0	169	0	1382	41065	33922	123	36173	0	176	0	0	4892	100	41065	0	0	4130	0	0	300	0	16096	17826			0	11747	11571	362	15	0	2128	0	4892	0	0	
790150																																							13690	3583	14466	0	0	951	0	2161	64583	58289	905	59194	0	538	0	0	5389	290	64583	0	0	3600	0	0	1530	0	10718	47571			0	30270	29732	-31	0	0	0	0	5389	0	0	
790271																																							33715	4987	192786	0	6867	8222	58	15916	571922	481822	4672	499747	0	2534	11036	0	72175	10	571922	0	0	70701	0	0	0	0	64159	417663			0	311905	309371	1464	0	0	0	2217	72175	0	0	
790543																																							1393	11794	98491	1452	12704	19802	0	19514	1131201	994042	16507	1010549	0	14404	0	0	120652	600	1131201	0	0	33007	0	0	84400	475	254771	739271			0	834058	819654	2645	12440	0	0	0	120652	538	132944	
790703																																							61516	1401	113302	0	1620	5552	0	11959	514282	452513	8968	473798	0	3612	12317	0	40484	1100	514282	0	0	31914	0	0	10060	1916	93556	358957			0	320628	317016	-2590	0	0	0	0	40484	0	0	
790918																																							121033	11262	432834	0	19485	19169	0	33805	1387273	1160044	5346	1230262	0	8288	35019	0	157011	5867	1387273	0	0	77720	1188	0	64742	18220	245019	915025	2a		0	738565	730277	8682	0	0	0	29853	157011	0	0	
791072																																							4618	18410	77824	138	395	2740	0	4618	217822	194782	685	196806	0	1494	1339	0	21016	532	217822	0	0	14909	0	0	6169	0	39781	155001			0	110573	109079	-594	0	0	0	0	21016	0	0	
791353																																							41888	2372	85517	0	0	3887	0	3625	233747	215703	1190	216893	0	1381	0	0	16854	60	233747	0	0	8799	0	0	7440	0	62596	153107			0	91728	90347	555	6111	0	0	0	16854	0	0	
791821																																							26901	2919	161056	0	0	8473	0	18582	645120	572415	2875	581547	0	6281	0	0	63573	0	645120	0	0	53364	0	0	10119	957	205529	366886			0	432513	426232	90	0	0	0	6257	63573	0	0	
791942																																							47217	1099	27632	0	0	935	0	6616	254678	220457	1436	221893	0	3128	0	0	32785	1550	254678	0	0	16731	0	0	13972	0	45207	175250			0	154601	151473	532	1078	0	0	0	32785	0	18628	
792248																																							144	1339	33046	0	0	429	7	804	66912	55571	154	60431	0	766	4706	0	6481	200	66912	0	0	4358	0	0	1800	0	10023	45547			0	29865	29099	123	2044	0	0	0	6481	0	0	
792453																																							25417	3663	3798	0	0	205	0	945	121837	105964	79	107543	0	981	1500	0	14294	200	121837	0	0	13344	0	0	750	0	28012	77952			0	88215	87234	0	0	0	0	0	14294	151	424	
792640																																							6525	3897	0	0	0	862	0	1675	148608	133951	610	134561	0	1775	0	0	14047	700	148608	0	0	10822	0	0	2525	0	30286	103665			0	117154	115379	0	20270	0	0	0	14047	0	0	
792659																																							17495	5062	115217	0	0	4508	0	1469	221322	189227	353	192189	0	1086	2609	0	29133	705	221322	0	0	24179	0	0	1471	0	53103	136124			0	78657	77571	2778	0	0	0	0	29133	0	0	
794149																																							25	9714	93491	0	0	4323	0	4743	289104	264727	524	265251	0	1874	0	0	23853	702	289104	0	0	21591	0	0	702	62	20523	244204			0	173020	171146	858	5600	0	0	0	23853	0	0	
794336																																							342971	4353	73013	0	0	6792	0	8517	1016305	893912	2240	932593	0	8074	0	0	83712	4000	1016305	0	0	52139	0	0	29000	0	237898	656014			0	566191	558117	-1427	0	0	0	36441	83712	0	22542	
794345																																							5411	4573	96201	0	0	2553	0	9972	229063	187024	761	196935	0	2116	9150	0	32128	130	229063	0	0	28430	0	0	3000	0	38034	148990			0	104816	102700	568	5194	0	0	0	32128	0	2459	
794475																																							13929	759	6241	0	0	636	0	6870	104398	65998	724	84934	0	858	18212	0	19464	6	104398	0	0	12842	0	0	6552	1614	4069	61929			0	75207	74349	64	0	0	0	0	19464	0	0	
794653																																							5209	1532	4670	0	0	1361	25	829	32688	29368	35	29990	0	341	0	0	2698	12	32688	0	0	2421	0	0	286	0	5356	24012			0	18832	18491	-21	0	0	587	0	2698	571	0	
795249																																							14053	2719	37349	221	0	717	0	1579	125915	104031	219	108930	0	694	1414	0	16985	610	125915	0	0	14633	0	0	1390	150	16714	87317			0	58545	57851	352	11276	0	0	3266	16985	0	0	
795548																																							2194	4219	250106	0	8002	2584	0	17468	483232	405259	2107	424608	0	3781	10000	0	58624	1000	483232	0	0	55861	0	0	1795	6000	72784	332475			0	196440	192659	-32	0	0	7242	0	58624	0	0	
795959																																							8361	3296	32903	0	0	4213	25	5357	122233	106832	571	108503	0	563	1100	0	13730	200	122233	145	0	12832	0	0	200	0	41163	65669			0	68496	67933	498	0	0	0	0	13730	0	0	
795968	424251	231711	4353520	2490	39487	296151	2332	543507	22935641	381308	21366619	0	167920	10414	0	1569022	14908	22935641	91140	20514	730126	126877	0	872556	21965		0	12072750	11904830	-48568	0	450490	1569022	0	4897380	1165038	516410	648628			4353520							19338855					10414					91140	20514						6605498	12733357							0	0	0	450490		0		
796152																																							39998	4179	27337	0	0	1638	0	6590	274134	241133	2625	249610	0	1982	5852	0	24524	750	274134	0	0	17645	0	0	5250	0	117531	123603			0	179637	177655	879	10063	0	0	0	24524	0	6674	
796451																																							97898	3787	192333	0	512	4267	0	2376	454399	388135	223	397980	0	2073	0	0	56419	518	454399	0	0	55331	0	0	1000	0	104719	283416			0	131538	129465	-430	23761	0	0	9622	56419	0	0	
796572																																							140801	9061	234938	0	4051	12418	0	6454	1035877	932099	7674	939773	0	9070	0	0	96104	10	1035877	0	0	40718	0	0	55602	5670	277383	654716			0	631337	622267	-226	0	0	0	0	96104	217	0	
796657																																							18356	4014	85509	0	0	2090	0	1288	181644	164577	419	165112	0	863	0	0	16532	800	181644	0	0	9518	0	0	4400	0	49148	115429			0	71093	70230	1814	0	0	0	116	16532	157	0	
797140																																							3903	5285	117334	0	2180	4179	0	13298	423708	348226	2258	380663	0	5850	16500	0	43045	200	423708	0	0	32178	0	0	11293	0	112142	236084			0	260644	254794	-626	22735	0	0	13679	43045	0	0	
797775																																							319303	5126	314146	0	354	58866	384	61031	2021750	1394238	47507	1712163	0	15248	270418	0	309587	200	2021750	0	0	195823	240	0	136481	0	168001	1226237			-22405	1254223	1238975	-512	0	0	0	0	309587	0	23325	
798512																																							599	1837	33604	0	0	370	0	1187	72733	64201	432	64733	0	442	100	0	8000	1000	72733	0	0	4717	0	0	2000	0	14730	49471			0	34055	33613	283	1523	0	0	0	8000	0	0	
799359																																							15807	2739	5317	0	1353	351	0	396	45901	40775	146	40921	0	287	0	0	4980	250	45901	0	0	1895	0	0	2809	0	10663	30112			0	20225	19938	26	0	0	0	0	4980	0	0	
799751																																							35656	4419	76572	0	3818	8124	0	2300	265309	237871	328	238199	0	1944	0	0	27110	895	265309	0	0	11399	0	0	13701	0	60072	177799			0	136364	134420	1115	0	0	0	0	27110	0	0	
799854																																							56350	1308	3000	0	0	2425	318	2238	197602	178809	192	179001	0	2260	0	0	18601	250	197602	0	0	12748	0	0	5603	1993	35928	142881			0	132230	129970	0	0	0	0	0	18601	0	0	
799939																																							1382	147	7963	0	0	56	0	503	19114	17061	68	17129	0	273	0	0	1985	600	19114	0	0	1058	0	0	440	0	4206	12855		1231	0	6274	6001	-113	3022	0	0	0	1985	0	40	
799948																																							993	5353	106433	0	0	8932	0	9804	265123	236892	1060	237952	0	1432	0	0	27171	1000	265123	0	0	24839	0	0	1000	0	14734	222158			0	128762	127330	332	6278	0	0	0	27171	0	0	
800134																																							2549	5218	153544	0	2643	6030	567	8369	330211	295451	1123	299574	0	1756	3000	0	30637	1170	330211	0	0	18482	0	0	8278	506	83439	212012			0	142009	140253	2707	10532	0	0	0	30637	0	0	
800442																																							16092	2058	68126	0	0	2391	0	5271	141815	117867	4939	122806	0	500	0	0	19009	450	141815	0	0	8589	0	0	6900	0	28354	89513			0	48377	47877	3070	0	0	0	0	19009	0	0	
800479																																							14852	551	0	0	0	3893	0	2370	59399	47445	26	52471	0	153	5000	0	6928	0	59399	0	0	6928	0	0	0	0	0	47445			0	37886	37733	0	0	0	0	0	6928	0	0	
800657																																							1492852	143823	1885542	0	125135	105507	762	425578	16183031	14234887	89585	14738184	0	122588	147350	0	1444847	4608	16183031	88566	43415	1017375	0	0	439057	47221	5084866	9150021			0	10122336	9999748	-16193	2007	0	0	222947	1444847	0	1866290	
800853																																							76020	1159	188380	0	0	1595	240	6910	392008	356951	2868	359819	0	1768	0	0	32189	318	392008	0	0	24801	0	0	4860	0	165330	191621			0	119472	117704	2210	0	0	0	0	32189	0	0	
801047																																							18008	6432	178710	0	4391	9713	0	15636	519456	461885	2197	464082	0	4088	0	0	55374	200	519456	0	0	39767	0	0	13957	283	75726	386159			0	287363	283275	1450	1691	0	0	0	55374	0	1317	
801056																																							3980	3274	69061	0	0	1448	0	4946	149277	128243	605	134148	0	1093	5300	0	15129	550	149277	0	0	12156	0	0	950	0	32477	95766			0	67661	66568	1473	0	0	0	0	15129	0	0	
801654																																							16801	3442	88783	0	0	1060	0	6575	159651	134619	945	135564	0	265	0	0	24087	800	159651	0	0	16927	0	0	5300	0	55717	78902			0	35646	35381	1060	1800	0	0	0	24087	1833	3976	
802866	16837705	1137452	22855094	160517	301291	189178	1147	1941571	188327020	2270250	174926861	0	397627	43118	0	13400159	4750	188327020	282988	272532	5102874	935695	0	8226801	0		0	61478257	61080630	65734	212026	54079	13400159	26421	82365305	13460987	5170137	8290850			22829733							158825895					43101					224154	221593						111449959	47375936							0	212026	0	54079		26421		
803256																																							7603	21364	6368	0	270	877	0	1168	88178	79302	659	79961	0	669	0	0	8217	40	88178	0	0	3170	0	0	4960	0	34590	44712			0	42690	42021	47	8000	0	0	0	8217	0	507	
803265																																							5052	1169	22012	0	0	353	0	775	45207	38549	81	38630	0	323	0	0	6577	200	45207	0	0	3645	0	0	2400	0	11029	27520			0	14537	14214	332	1632	0	0	0	6577	0	0	
803649																																							32911	8354	85906	1238	3082	4160	0	10809	598242	530352	1177	542049	0	7016	10520	0	56193	1300	598242	0	0	47968	0	0	6700	257	64200	466152			0	450217	443201	225	8270	0	0	0	56193	54	0	
803658																																							3009	909	33262	0	0	118	15	2891	72562	58516	1180	61196	0	645	0	0	11366	90	72562	0	0	5112	0	0	5910	0	15080	43436			0	32458	31813	254	0	0	1500	0	11366	0	545	
803957																																							72253	2481	43014	0	1177	8889	0	10164	366337	316581	1587	321168	0	3138	3000	0	45169	850	366337	0	0	18501	0	0	25194	0	69116	247465			0	228397	225259	624	2925	0	0	0	45169	175	0	
804150																																							11760	2041	8265	0	0	208	0	366	56414	48487	170	48657	0	397	0	0	7757	50	56414	0	0	4278	0	0	3450	0	13364	35123			0	17070	16673	-21	10600	0	0	0	7757	0	6501	
804338																																							227846	18732	38283	0	0	3239	2711	16982	1927836	1419943	11097	1741040	0	14237	260000	0	186796	1750	1927836	0	0	119518	0	0	63905	0	133361	1286582			0	1309284	1295047	1623	0	0	50000	0	186796	42854	282142	
804374																																							43675	9078	26973	118	0	15815	383	11000	567440	508390	3636	512884	0	4127	858	0	54556	15304	567440	0	0	39004	0	0	0	10573	146019	362371			0	344009	339882	248	48500	0	0	0	54556	0	61443	
804422																																							12730	1414	0	0	0	1862	0	533	75437	62065	217	62282	0	420	0	0	13155	1050	75437	0	0	11875	0	0	230	0	16017	46048			0	34613	34193	0	120	0	0	0	13155	0	24585	
804860																																							4807	1944	30680	0	0	5062	0	960	88609	79527	365	79892	0	591	0	0	8717	3400	88609	0	0	3440	0	0	1617	0	16330	63197			0	41286	40695	260	0	0	0	0	8717	0	4461	
804963	16746388	832271	23820231	0	4222697	511457	7995	2254116	105411908	1770270	91699524	19539	772087	420563	0	13692845	6	105411908	207501	29813	3984536	587468	0	9749380	70088		0	56817606	56045519	-41077	0	138606	13712384	96056	10121													89340272																	26215417	63124855							0		0					
