"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
564678																																																																0	8750		0			1622	2445		0	90430	0	0	0	60896	649	375	142	132	10	311	631	11082	48731	0	0	2407	526	12418	13574				0	0					0	0	16068	0						0	0													0	18483				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
564838																																																																3243	938		84			9190	0		20	87903	67	0	0	25160	374		21029	2824	7039	9795	3593	1454	117	5039	12322	31339	9361	4526	0				0	8					60	11133	26435	5364							0														0				140		0	0								2336													3625			CONF	CONF		
564977																																																																0	6577	0	0	8000	0	8000	6482		0	1307324	1514	0	0	1267306	609	812	3688	19	803	337	659	40793	1220455	6620	3861	4290	1068	16910	8766	0	0	0	0	373	26122				6750	2510	6179	3841	0	0				555	99														1261596				555	18	0	18							0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	CONF	CONF		
565143																																																																16353	5441		1364			6222	1401		0	145816	0	0	6222	67217	1304	53497	24974	950	7547	1548	2490	16217	37766	10400	13059	17332	8441	13314	12708				1086	0					6761	15341	10208	4876						0	113													0	67217				0		0	28							0	4669	0	0	0	0	0			0	0		0	0	3545	0	0	CONF	CONF	0	
565152																																																																2383	355		3125			6484	0		533	26648	0	0	0	3808	429		9567	215	170	887	2536	0	0	3523	5678	5864	6328	882	0				0	0					832	1026	1813	4361							0														0				0		0	0								1391													108			CONF	CONF		
565170																																																																0	10012		0			264	3906		0	83726	0	0	0	507	0		7193	0	0	0	0	439	68	20494	7730	15217	11409	22708	5660				0	0					1983	15509	13439	38106							0														0				0		0	0								0													0			CONF	CONF		
565536																																																																11715	288		7328			8484	923		438	83265	0	0	777	26182	319		9202	273	723	1207	656	8130	15028	622	8518	4194	6309	21402	16015				0	0					24	1662	11188	9615							0														0				967		0	0								2155													2944			CONF	CONF		
565750																																																															0	6184	13149		251			230719	19599		0	712685	0	784	9634	42257	1519		164933	2744	5547	7019	2413	3059	20738	210095	51249	254896	102516	27992	7660				0	0					6093	74052	114035	200202							0														406215				1875		0	82								884													2875			CONF	CONF		
565844																																																															0	10563	4882		4213			5717	0		683	61819	0	0	0	25252	113	22552	11508	1405	4318	3604	2470	2460	10699	7211	8401	8327	3060	3935	5445				0	0					3265	3295	1315	702						0	0														0				0		0	0							0	691	0	0	0	0	0			0	0	0	0	0	1128	0	0	CONF	CONF		
566056																																																																49158	145		55106			16877	1307		5081	152216	0	0	0	5676	234		55358	93	737	1968	763	1716	400	37709	23976	11687	22285	44054	6829				0	0					1560	0	6366	2863							0													0	87907				500		0	2163								4859													821			CONF	CONF	0	
566243																																																															0	4141	1117		9838			10586	2961		575	90505	0	0	0	17909	1561		35890	2095	3470	4053	7465	826	0	17762	13573	16612	21764	2575	99				0	28					5793	7858	8857	14339							0														0				0		0	34								2579													2329			CONF	CONF		
567240																																																																19497	13799		1308			10064	613		1335	145011	0	269	0	20353	334		6771	384	545	387	1241	5021	12776	5357	7640	24936	17387	27184	42126				0	0					589	3981	24390	46345							98														35278				563		0	192								514													1428			CONF	CONF		
567679																																																																1069	10797		274			19045	5881		0	175057	0	0	0	96496	1206		3491	81	2966	3112	5725	55904	28627	14187	3051	8261	25547	17382	10131				0	0					13724	5503	14274	5613							0														95988				61		0	16								773													386			CONF	CONF		
567736																																																															0	4360	80		2298			17578	781		0	79330	0	0	0	11864	1302		17005	1116	1304	3708	3149	2501	86	7624	10862	21268	18186	9428	0				0	14					2024	9098	15650	11602							0													0	0				611		0	0								1456													1223			CONF	CONF	0	
568126																																																																58767	10052		2757			17734	1547		791	181970	0	0	0	38432	634		16429	4443	9735	16358	416	3977	3503	36594	30750	57847	6773	11553	0				495	0					3549	7697	30692	7640							0														38432				0		0	11								776													396			CONF	CONF		
568135																																																															0	4856	14114		7735			23839	2570		3272	157239	0	0	0	33072	1786		19034	1500	1594	6544	13639	8659	1136	5832	10859	27977	62125	16741	200				0	0					1628	594	15231	45891							0														37836				745		0	5								1768													878			CONF	CONF		
568359																																																																7856	40760	0	1424	81504	0	81504	5178		234	497172	0	0	1209	135180	1857	18123	121033	3379	8136	41263	44090	22136	16038	47230	88475	70181	126038	22756	2873	0	0	0	0	11	0				23768	48500	31909	108258	0	0				671	0													0	246428				681	0	9538	0							0	317	0	0	0	0	10	0	0	0	0	0	0	0	878	0	0	CONF	CONF	0	
568377																																																																0	104		0			0	1273		55	87454	0	0	0	61771	16593		287	1054	2564	6496	5350	25909	20398	2002	2369	5476	4381	8013	3442				0	0					3305	229	1121	0							0														83086				0		0	0								2430													573			CONF	CONF		
568470																																																															0	205	56869	0	0	124668	0	124668	33782		9841	960220	0	0	0	272206	1919	68276	90979	1296	4462	14625	12084	83001	153163	140538	61407	89539	166883	175647	46558	0	0	0	0	0	0				62898	47391	126138	183767	0	0				0	0														377281				87	176	0	176							0	356	0	0	0	0	0	87	0	0	0	0	0	0	40004	87	0	CONF	CONF		
568939																																																															250	3350	4156		6			14713	515		552	128842	1418	0	1475	48337	798		27097	1459	4689	9661	13144	14663	4182	9240	12370	22492	31833	3962	338				0	423					6053	11882	19844	6524							0														0				0		0	773								7694													4390			CONF	CONF		
570558																																																															0	7379	0		11730			11026	0		278	144577	0	0	0	57124	0	0	32732	3488	2549	9635	31355	3142	6955	15446	18509	15008	12385	6696	19409				0	0					7213	6013	27776	7955						0	0														0				0		0	9							0	3288	0	0	0	0	0			0	0	0	0	0	4786	0	0	CONF	CONF		
570651																																																																12823	307		15723			4965	0		5	49107	0	0	0	10587	0		15224	93	922	1711	3135	4140	585	2646	11599	4643	9350	9502	779				0	0					0	0	1269	726							0														9108				0		0	13								1947													742			CONF	CONF		
571135																																																															0	10240	0		8008			7652	0		84	41847	0	0	0	6060	0	0	23546	940	774	1719	2567	0	0	7293	14539	4977	8426	537	0				0	0					365	0	0	4762						0	0														0				0		0	0							0	2533	0	0	0	0	0			0	0	0	0	0	2143	0	0	CONF	CONF		
571265																																																																0	3876		0			101914	9815		0	262906	358	0	264	27662	1022	3703	23038	13003	445	1405	3384	5723	3594	6970	18603	17597	44463	104472	40291				0	0					6055	5765	45421	25942						247	0														68000				307		0	9							0	30862	0	0	0	0	0			0	0		0	0	4921	60	0	CONF	CONF		
571920																																																																12135	4503		4633			19799	12494		1276	146705	0	0	0	41819	1438		7098	1151	3409	9076	12000	14345	1838	9295	7283	23960	45926	16774	1514				0	0					3335	1780	23848	13354							0														35768				1484		0	8								2948													3335			CONF	CONF		
571957																																																																3328	0		5822			1291	0		0	14927	0	672	0	1568	0		5570	0	86	710	401	361	0	912	4572	3058	3834	957	0				0	0					0	0	791	264							0														6992				0		0	0								813													378			CONF	CONF		
572347																																																																6142	236		4361			11368	473		0	58074	18	229	0	25018	81	11907	15734	1382	3531	4850	4103	1398	9623	5297	5546	6022	4664	819	10481				0	0					4238	986	0	2536						0	0														26146				0		0	4							0	2238	0	0	0	0	0			0	0	0	0	0	182	0	0	CONF	CONF		
572374																																																															0	26221	783278	980	3571	232451	842	233293	118047		22031	4100124	9726	0	24616	672728	13222	463870	1092885	32705	78573	50548	118378	351294	38260	1046455	482093	848075	791527	256001	8959	0	0	0	0	9905	0				23724	637055	156040	1325354	0	0				546	39														1475859				2545	1144	0	2124							0	55284	0	0	0	1814	0	0	0	185	0	0	135	50	27973	0	0	CONF	CONF		
572459																																																															6773	80964	10001		66699			17748	0		1350	272516	0	3095	0	27193	0		131817	773	8138	2785	5150	9392	906	31786	91120	16102	36723	48786	20758				0	0					1394	72	33254	15215							0														142343				3		0	4987								2660													1111			CONF	CONF		
572655																																																																0	552		85			19756	1624		0	200514	0	0	0	86230	3868	79962	22630	1685	4424	5062	4365	24723	45971	7742	14030	14249	17643	39683	20937				0	0					2424	14415	45548	18282						0	0														90				0		0	725							0	1831	0	0	0	0	0			0	0		0	0	5174	0	0	CONF	CONF		
573036																																																																1884	11415		135			32048	13665		0	303991	1287	0	0	34895	412		39728	11549	2309	11530	8524	382	416	48386	22981	75370	78085	39956	0				0	494					4164	14263	112231	77491							0														120465				0		0	49								1428													704			CONF	CONF		
573335																																																															0	14075	2541		3455			29476	10247		2329	164610	0	0	0	24101	985		38205	3105	5544	5765	3536	3486	2412	11480	31328	22206	23423	27691	23788				0	0					5172	9369	42452	12404							0														62269				2		0	3427								635													3942			CONF	CONF		
574079																																																																675	1236		0			13363	4674		0	167502	0	0	0	100428	4711		12573	241	1252	2469	4780	35009	56387	7239	3841	16507	17836	14991	6481				0	0					8166	960	29733	800							147													0	77418				643		0	0								178													2578			CONF	CONF	0	
574949																																																															0	32532	65128		3836			42773	893		45	365520	0	0	0	77346	7236		32549	3660	6572	7581	8407	46525	3988	21980	26843	36610	43433	157501	0				860	45					2420	5821	29523	89555							21														186706				1871		0	39								1968													5500			CONF	CONF		
574976																																																																5552	59565		1191			114488	27000		99440	947199	0	2066	876	77630	677		61715	4778	22596	6842	6149	8190	28539	33278	33517	179964	224204	396882	1548				3490	2931					12510	67398	68844	195527							0													0	357341				15508		8250	2107								184868													13665			CONF	CONF	0	
575133																																																															0	19308	41		505			2056	26		53	38160	0	0	36	9207	112		4634	252	719	1717	1438	4507	442	1234	2429	6406	3649	8257	6894				0	0					5	0	0	3425							0														0				279		0	137								1399													1886			CONF	CONF		
575254																																																																88786	131368	43	107167	401534	0	401534	0		528	2519920	0	0	0	470423	7292	174834	468267	18795	48857	32605	65347	56791	245715	282283	311309	299232	605810	414329	128700	0	0	0	1857	1771	0				143725	157622	223994	453429	0	0				0	0														2422341				0	910	17086	952							0	245012	0	0	0	0	0	0	0	0	0	0	0	0	67374	0	0	CONF	CONF		
575348																																																																1844	2351		142			7042	1903		2391	53076	0	2306	0	7892	156		4088	304	1399	588	1264	2783	1543	5786	5512	11128	12123	8943	856				0	15					1473	2876	4568	15323							0														7892				0		0	0								1366													1428			CONF	CONF		
575375																																																																0	1025		0			655	0		0	50273	0	0	0	37019	1526	9083	1948	1018	1349	1762	1263	18029	13125	1608	505	690	414	3622	6415				0	0					1232	724	5680	1861						209	0													0	0				569		0	0							0	180	0	174	0	0	0			0	0		0	0	371	186	0	CONF	CONF	0	
575647																																																																4604	143		4598			4065	0		163	18877	0	0	4427	913	0		6550	0	80	408	395	30	0	1541	5056	1781	7849	1737	0				0	0					0	0	318	2722							0														0				0		0	362								666													323			CONF	CONF		
575656																																																																6566	1036		196			1109	0		0	22637	0	0	0	169	0		3800	121	4	0	44	0	0	2025	2778	3999	4636	7928	1098				0	0					0	0	11676	1112							0														0				0		0	14								73													686			CONF	CONF		
575759																																																																77443	157	0	66918	18890	0	18890	0		526	215675	0	5048	0	18592	1168	3242	75580	490	1162	2724	3007	8720	2488	62231	18057	10948	67719	21443	12446	0	0	0	0	32	0				0	10571	8384	6144	0	5048				0	0														10730				2600	67	0	67							0	848	0	0	0	0	0	0	0	2600	0	2561	0	0	887	0	0	CONF	CONF		
575834																																																															0	14106	13426		1779			104992	1772		0	319400	0	0	8718	49337	882		98377	4026	6198	10327	27276	1454	0	30890	61208	43297	114975	19681	12				0	22					4272	16930	66419	39929							56														129734				0		0	60								502													4972			CONF	CONF		
575955																																																																5266	2094		4232			16596	101		143	85769	0	0	0	14049	87		22705	990	1671	4152	1804	2147	2585	12559	12997	20931	18922	5022	28				0	0					2282	4219	6751	23494							0														19015				0		0	46								2599													3810			CONF	CONF		
576354																																																															0	729	67		14			27437	2626		2020	86865	0	2250	0	20791	75	0	18828	1124	860	4843	6881	6096	599	8010	8834	22929	14982	9642	32				301	361					3207	7124	13327	4785						92	244														36703				92		0	3							0	1217	0	0	0	0	0			0	0		0	0	531	0	0	CONF	CONF		
576541																																																																527	15319	0	22	39969	0	39969	8205		8182	256760	661	0	5519	63365	877	33719	60098	6775	6162	3988	13353	9164	23893	38753	37571	36481	54367	22987	614	0	0	0	2181	2721	0				7116	22026	28743	40963	0	0				0	0													0	170613				966	89	0	89							0	9150	0	0	0	966	0	0	0	0	0	0	0	0	7966	0	0	CONF	CONF	0	
576578																																																																94	3378		0			9063	2087		18	85405	326	0	0	44350	254		1494	357	272	1309	1567	14562	26276	5113	3006	6216	12982	9556	3555				0	5					1826	3450	5868	14326							0														59903				177		0	0								923													89			CONF	CONF		
576608																																																																625	26485	0	0	56705	0	56705	39816		3503	1083050	0	0	0	587186	2579	93112	16649	3765	13292	16411	23212	129417	399154	11488	38383	81315	112885	152212	97676	0	0	0	0	83	0				29045	31071	100515	68555	0	0				617	111														728928				3279	13331	0	13331							0	535	0	0	138	73	2307	0	0	144	0	0	0	0	123016	0	0	CONF	CONF		
576644																																																															0	14075	30681		4108			146580	8179		3681	387244	0	13	0	42745	977		48159	4049	4279	12970	18789	801	1694	52283	32687	70068	149422	36876	1370				38	114					10363	25199	57315	41251							163														26655				2068		0	0								887													1038			CONF	CONF		
576952																																																																31415	3012		36062			26350	8032		447	194314	0	0	0	29032	1783		64489	802	3451	3024	11184	1881	8689	12764	47768	27249	29350	23495	21532				0	35					18939	6931	12790	16574							0														30607				0		0	0								1380													1532			CONF	CONF		
577128																																																															0	46147	103841	0	12947	960680	0	960680	162837		19673	4493727	0	111446	0	919761	10310	433229	751894	25859	74059	136591	167254	218341	286689	1010472	328716	448052	842172	814281	105207	0	0	0	331	783	0				9887	166243	587511	729561	0	111446				9864	715														887886				13530	927	0	927							0	516814	0	352	0	182	491	1639	0	1002	72	0	331	599	134028	1639	6329	CONF	CONF		
577137																																																																17	29813	0	0	86898	29162	116061	550		0	568501	0	0	0	94333	396	86331	47175	5762	7229	4854	3208	40488	32792	129538	31292	82987	60127	170225	0	0	0	0	177	0	44873				4417	20700	46907	253865	0	0				0	0													0	568501				2928	3	0	3							0	0	0	0	0	0	2928	0	0	0	0	0	0	0	1262	0	0	CONF	CONF	0	
577230																																																															0	619	0		0			0	0		5	31747	0	0	0	29185	4		853	51	553	409	1021	12574	13875	16	233	121	242	1115	832				0	176					0	710	306	697							14														17042				490		0	0								2													43			CONF	CONF		
578116																																																																2412	19945		642			33177	7779		229	234079	0	0	0	131783	390		11102	462	1751	3523	8018	63157	54184	3347	5542	9141	15543	58739	9273				0	315					3136	1291	12130	11473							323													0	128584				1204		0	26								4841													4510			CONF	CONF	0	
578237																																																															0	4028	116		0			2996	0		0	22564	0	0	0	3067	0		2043	31	645	461	652	819	371	1535	304	4005	3231	7409	3013				0	0					446	0	10419	0							0														0				0		0	1205								100													187			CONF	CONF		
578255																																																																144918	33764		126756			210389	0		5275	1100159	0	0	0	108911	871		278910	3799	9029	23110	43105	13502	16364	121036	168547	231758	304005	134264	29160				0	76					27029	91177	127107	212158							0													0	707020				0		0	517								5998													5213			CONF	CONF	0	
578554																																																																41847	360		6216			3711	509		0	73397	0	0	0	12916	171		21156	637	1874	5025	4683	92	546	4221	14424	11999	23759	3216	2741				0	0					1974	358	3186	0							0													0	12192				204		0	67								1450													632			CONF	CONF	0	
578741																																																															2500	2327	9314		353			32276	3889		0	233252	0	0	0	34701	3941	5947	78653	1390	3147	9056	15627	5329	148	42825	35838	54243	58086	7558	0				0	0					13641	15630	63345	50567						0	0													0	78527				0		0	158							0	340	0	0	0	0	0			0	0		0	0	270	0	0	CONF	CONF	0	
578862																																																															0	1207	0		1779			13126	0		35	24879	0	0	0	1908	0	0	6813	205	623	219	405	456	0	2639	3359	4260	11388	1082	14				0	0					299	109	49	4395						0	0														0				0		67	72							0	52	0	0	0	0	0			0	0	0	0	0	1781	0	0	CONF	CONF		
579140																																																																110649	102		28702			45245	41		111	323267	0	437	0	66968	453		44031	1445	2422	4914	7716	22367	28047	25007	25361	30014	52002	71546	52109				0	2					5136	0	39392	15765							0														98305				1604		0	31								5926													4307			CONF	CONF		
579319																																																																8232	0		1052			4004	596		86	29091	0	0	0	13177	116		837	0	11	1400	435	3223	8108	51	992	2840	3166	2462	6403				99	0					184	0	16	127							0													0	15619				0		0	0								1200													202			CONF	CONF	0	
579364																																																															0	19982	2176		10860			72625	0		0	273281	1188	0	0	20338	0		46008	1513	1311	4175	5164	2375	5800	25401	41182	31319	83881	41795	27892				0	0					5094	20080	50389	69428							0														53258				470		0	26								992													2479			CONF	CONF		
579636																																																															0	4801	1215		1472			7287	1392		0	55765	0	0	0	13724	244		9523	455	1211	2384	5386	3916	372	2772	7830	6879	9870	13253	1439				0	56					382	3713	9486	11134							0														25542				0		0	4								334													521			CONF	CONF		
580155																																																															2500	51730	5182		23567			137696	13545		342	429095	231	1638	0	68919	1940		61879	5630	5046	7036	19874	15466	15398	24610	37902	71865	98894	57797	68030				1062	166					15613	11384	47872	19304							90														141186				1250		0	148								21236													5482			CONF	CONF		
580548																																																															0	18103	8350	0	4638	63728	0	63728	9419		12728	322806	0	0	0	56486	1028	10845	43523	1690	1584	8705	14629	16588	13290	35366	31806	45680	58894	91052	3522	0	0	0	0	30	0				6646	12222	53439	69689	0	0				0	0														41439				1574	212	0	212							0	3926	0	0	0	0	1364	210	0	0	0	0	0	0	2162	210	0	CONF	CONF		
580847																																																																11254	2148		5373			15412	0		470	103188	0	0	0	44084	146		22466	1480	4085	1453	3241	9156	24535	4335	12609	11071	8655	9886	12258				0	0					6578	872	3586	5460						347	0														0				553		540	31								4458													2776	207		CONF	CONF		
580874																																																																185	3723		0			9489	8953		586	194388	0	0	0	105397	754		7213	3072	5579	1609	1397	23701	69800	11512	6642	9901	10841	19244	30623				0	139					296	2095	27352	33694							173													0	65201				0		0	0								27													1698			CONF	CONF	0	
581237																																																																0	327		0			6814	7853		0	49497	0	0	0	18906	473		4373	1661	752	7560	8765	168	0	4980	539	6791	15392	2872	18				0	191					1182	1437	4881	6707							0														0				0		0	0								719													7			CONF	CONF		
581358																																																															75	16551	2107		17059			26448	124		41	106056	0	0	0	19162	888		35578	75	33	258	651	2961	15185	28711	7633	6205	19191	22703	1666				0	85					7125	5469	2066	4221							0													0	17004				0		0	874								2157													1604			CONF	CONF	0	
582177																																																																0	15647		0			68117	3274		0	384233	1939	0	9617	211364	223		98254	72782	1547	25972	40185	20475	49666	57840	8750	23287	65569	13614	2535				0	5					7637	25275	11988	38080							92													0	3793				0		0	0								0													4562			CONF	CONF	0	
582654																																																															0	7806	278		9816			7142	0		0	36541	0	132	0	4657	84		11098	207	704	2613	677	228	208	3318	6896	10668	7161	3543	78				0	0					935	0	2083	1388							0														17231				0		0	0								1484													736			CONF	CONF		
582878																																																																17	966		0			0	1891		0	31676	103	0	0	24060	0		761	29	7952	943	329	3217	11257	2056	1068	450	496	1325	2300				0	0					0	1194	2345	0							360														14061				88		0	0								913													393			CONF	CONF		
582953																																																															0	28860	4178		61373			46112	4749		5713	275894	0	0	0	58444	1497		75774	26189	7231	9577	12867	1074	1501	89377	25364	35099	63686	2938	17				0	35					4336	5552	33871	13148							0														275894				3		0	447								6061													1518			CONF	CONF		
582971																																																															0	0	8276		0			51927	30200		0	725530	2912	0	1835	298285	9870		124148	9036	4357	3499	11781	96839	172706	127321	50343	47399	133151	71743	156				0	507					86476	43989	43480	123053							0														279126				519		192	1968								23835													6384			CONF	CONF		
583071																																																																0	988		0			2074	4069		0	107894	0	0	0	89650	1631		2381	2291	11684	18298	25972	13281	16727	3606	5778	2745	4320	1210	299				0	2					1282	1093	4661	533							645														46788				6226		0	0								151													1760			CONF	CONF		
583268																																																																5417	32443		215			40309	0		607	470488	0	2653	0	21381	917		54845	651	3743	11620	3991	875	501	42917	52510	147337	133103	48290	24405				0	33					15346	116126	114804	119025							0													0	0				582		0	197								171													844			CONF	CONF	0	
583352																																																																6296	7617		2951			30095	2138		5508	248901	0	0	0	78992	1178		55636	3481	7871	18301	24330	23595	1400	15525	30780	35653	54583	31262	2061				0	62					10640	41136	21440	14298							0													0	248901				0		0	91								11166													15293			CONF	CONF	0	
583754																																																															0	1363	9585		109			89445	5516		0	333392	0	0	1728	45843	25		83585	0	4582	6458	31024	3779	0	14788	65238	54619	130332	17527	4906				0	617					11135	30586	33048	105732							0														239847				0		0	3								173													212			CONF	CONF		
583905																																																																0	26038		0			47192	36651		4605	1157189	0	0	0	788819	8055		9017	3921	9204	34651	24081	236127	477000	83496	35372	40273	82940	105219	20917				1016	107					11133	17458	94506	118952							151													0	809715				1452		0	500								0													2157			CONF	CONF	0	
584377																																																																0	20902	0	22	109052	0	109052	20035		1408	699374	0	0	0	47535	4773	8457	58859	1811	1980	7178	7192	8378	20906	120507	33061	103772	132922	257470	3976	0	0	0	811	0	0				18213	26380	156431	291544	0	0				0	0														451358				0	0	0	0							0	627	0	0	0	0	0	0	0	0	0	0	0	0	1641	0	0	CONF	CONF		
584724																																																																94	27192		0			101283	14469		861	462119	0	0	0	110007	2509		12107	8373	3664	6239	3959	61778	25715	17672	8629	39545	63872	138522	81281				0	61					308	26782	81160	90625							95														117808				0		0	66								3929													2773			CONF	CONF		
584920																																																															0	38261	51199		4620			227248	91036		0	1740791	0	0	247	105032	3927		231323	3439	6312	14272	28331	22455	30085	173701	152919	231218	416988	640850	14700				6559	671					91660	145983	606455	363139							47														0				14643		0	309								765													3927			CONF	CONF		
585235																																																															0	0	9585		0			9216	2782		0	80440	0	0	0	14624	74		10431	720	348	2048	5068	3606	2834	2449	6914	32318	22224	1911	0				0	32367					2881	1647	3642	3217							0														12900				318		0	23								2													380			CONF	CONF		
585749																																																																146320	1782	0	87193	52395	0	52395	0		2419	545514	0	0	0	204644	0	2443	91760	6349	15289	45066	98866	37953	1009	21516	64946	66449	132515	49178	2037	0	0	0	717	23	0				3683	748	14000	7081	0	0				0	840														196517				0	205	0	205							0	17730	0	0	0	0	0	0	0	0	0	0	0	0	6574	0	0	CONF	CONF		
586027																																																															0	0	0		0			0	0		0	208770	0	0	0	3	0		2078	0	3	0	0	0	0	395	1683	32416	102905	71230	0				0	9					0	0	0	0							0														0				0		0	0								187261													21497			CONF	CONF		
586072																																																																3129	5498		0			53191	19503		0	609767	2112	0	0	165386	5846		84546	1684	10589	22740	36286	50964	42048	24546	56199	85387	149096	129958	749				0	267					16974	29635	133813	172523							632													0	101631				735		0	330								1751													4033			CONF	CONF	0	
586335																																																																2110	0		0			9305	0		537	35670	14	0	32	11494	42		6605	0	59	517	761	2560	7597	1701	5337	3875	7935	2732	1694				0	24					850	0	6462	2408							0														0				952		0	132								595													1725			CONF	CONF		
586960																																																																1968	0		246			4744	0		56	51831	58	0	0	10126	246		25425	1305	1198	3857	2682	672	412	1827	21095	14395	3939	507	0				0	0					6406	9572	7732	5064							0													0	46104				0		0	19								2730													2980			CONF	CONF	0	
587677																																																															0	6949	153		1613			8545	960		0	194586	0	0	163	136780	288		5581	139	654	1902	3853	58601	69188	1430	4831	7112	29260	8306	6757				0	38					1938	2581	27691	4950							600														131406				0		0	0								1294													806			CONF	CONF		
587752																																																																5000	4804		126			2238	208		0	55643	11	0	0	17358	94		4224	0	1644	2303	3753	4045	5612	2965	2139	1762	14812	9888	6730				0	0					0	2028	15521	8126							0														1717				0		0	0								74													77			CONF	CONF		
587800																																																																0	798812	0	0	800265	0	800265	257600		2774	4111845	0	0	322335	876321	25424	300384	192557	91967	240334	274933	119120	118799	27380	1153060	494831	828252	448067	299078	1529	0	0	0	0	191	0				23906	101539	148365	1028118	0	0				0	3092														1458003				16438	43456	0	43456							0	222	0	0	8921	1101	5161	1255	0	0	0	0	0	0	4852	1255	2558	CONF	CONF		
588245																																																																11446	1855		3997			9586	14328		1675	145626	0	0	0	47313	199		65569	3454	9595	23945	9320	904	0	23386	29134	36633	7245	1325	0				150	49					10442	14430	18144	10433							0													0	61746				1460		0	99								1087				532					928				393			CONF	CONF	0	
588348																																																															0	48880	992		58771			32311	753		0	176457	0	0	14009	12506	0	10770	72442	3588	441	2190	6241	0	0	98466	12207	17730	33491	1845	0				0	0					2314	1091	12563	332						0	0														70919				0		0	61							0	2026	0	0	0	0	0			0	0	0	0	0	3857	0	0	CONF	CONF		
588478																																																																0	25106		0			6139	4946		0	166934	0	0	0	67575	1018	0	57	8	44	437	1105	37227	28753	6356	5055	24204	38954	24791	0				0	0					3386	1663	19235	37844						93	0													0	26292				93		0	0							0	0	0	0	0	0	0			0	0		0	0	22	0	0	CONF	CONF	0	
589158																																																																25263	1804		36140			23186	0		1543	106944	0	0	0	4035	272		35358	693	1048	304	1818	172	0	35277	14204	14732	30864	2628	1722				0	99					5606	0	8193	0							0														8196				0		0	0								0													803			CONF	CONF		
589523																																																															0	547	2077		651			67750	26041		27146	585403	0	0	0	116972	2397		39175	2617	820	3690	6530	58250	44933	58155	19287	54637	78489	204783	49944				10198	2262					4053	34937	183125	87763							0														136558				1934		159	0								8621													10704			CONF	CONF		
589943																																																																105645	111267	0	53422	134252	0	134252	36019		561	1053408	0	0	17698	120928	8271	82131	227436	7855	13324	19395	20364	30195	28312	173932	129475	143615	190381	248991	35024	0	0	0	0	3504	0				43116	109257	120299	201750	0	0				1111	15													0	208122				3590	59	0	59							0	2413	0	0	0	0	0	1598	0	881	881	0	0	0	2645	1598	1493	CONF	CONF	0	
590220																																																																7976	813	0	0	82946	0	82946	52440		5163	442072	0	0	0	87740	3957	54135	22361	1312	8294	9538	20095	7903	40043	24682	24365	63913	89870	101154	47679	0	0	0	1825	603	0				5700	31963	81314	67572	0	0				2084	0													0	169012				4075	5394	0	5394							0	2079	0	0	0	1327	14	650	0	0	0	0	0	0	4587	650	0	CONF	CONF	0	
590248																																																																9163	75260	3557	7149	79528	0	79528	14164		1812	602205	0	0	0	114517	2956	25744	68059	6730	2041	11735	13543	44174	35979	37214	46257	114423	132241	148485	7221	0	0	0	0	133	0				2998	58972	122827	106581	0	0				236	1367													0	255383				392	100	0	3658							0	1070	0	0	0	156	0	0	0	0	0	0	0	0	1417	0	0	CONF	CONF	0	
