"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
996260	231728	63	0	65142	0	102668	0	847	47687	0	3464329	21004	0		138926	2335868	14754	102423	3422703	182	19775	1970	44918	44918	40382	244973	81796	46116	285355	60598	292399	49899	80570	274341	483466	0	250	352997	19775	0	0	0	0	0	true	41342	7325	443474	1892394	134289	97439	
997155	14710	0	2974	31267	0	38157	0	0	0	0	51419	0	2249		7936	18786		35183	49170	0	0	809	0	0	3580	6306	4579	299	8890	0	2556	603	0	6828	3159	0	0	2556	0													
997557	26004	0	1722	21715	0	36104	0	0	0	0	48593	0	3824		13250	3379		34382	44769	0	0	0	0	0	1988	6216	6980	2382	8204	288	508	579	270	4316	1645	0	0	796	0													
997650	34292	0	1298	8047	0	10364	0	0	2628	0	216371	0	69781		14673	163129	4820	9066	146590	0	0	688	2628	2507	5542	9636	1633	827	15161	0	1053	0	259	2965	1312	0	0	1053	0	0	0	0	0	0	true							
997847	48256	0	1109	93938	0	141578	0	0	0	0	367198	0	22492		33133	260153	14007	140469	344706	0	0	4102	0	0	9004	28767	11050	0	37771	2976	5590	1402	0	15688	9968	3491	0	8566	0	0	0	0	0	0	true							
998358	11895	0	11172	10230	0	35187	0	0	0	0	21529	0	2839		2866	4574		24015	18690	0	0	0	0	0	1240	2227	635	157	3467	0	800	0	0	1393	800	0	0	800	0													
998648	18205	0	4798	43444	0	67767	0	0	0	0	71318	0	23029		12532	19395		62969	48289	0	0	3347	0	0	5172	11867	7365	133	17039	4993	2159	2029	0	12005	9181	0	0	7152	0													
998657	2703	0	1451	23244	0	26826	0	0	0	0	42316	0	422		3124	4730		25375	41894	0	0	0	0	0	3270	12048	5949	1541	15318	1839	9984	252	0	19684	12074	0	0	11823	5535													
998844	47437	0	49526	134391	0	262623	0	0	28104	0	381209	0	39788		89100	166855		213097	340924	0	497	3881	28104	1988	30531	44429	33462	22184	66542	14643	15710	5959	0	41506	36312	0	0	29520	743													
999355	4162	0	245	5580	0	8006	0	0	0	0	6532	0	151		1966	0	0	7761	6281	0	100	0	0	0	597	1219	554	0	1816	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	false							
999935	87604	0	31879	125513	0	251813	0	0	3677	0	211805	0	15077		38272	47612	13990	219686	196231	248	497	4453	3677	3677	13843	31695	15641	4733	43564	1888	7171	1340	278	27640	10677	15409	0	9058	0	0	0	0	0	0	true							
1000052	31550	0	24647	97770	0	184298	0	0	16809	0	273861	0	24414		35118	154817		159651	230658	0	18789	3512	0	0	8861	29941	16336	2464	38802	17356	4741	2795	5000	22484	29892	53125	0	22097	0													
1000100	1807795	0	218653	198843	0	1208085	497	0	125025	0	3522430	0	46949		383997	833127	81754	981980	3451316	6955	24165	36955	125025	28151	157279	293785	128567	54454	451064	87361	135521	22560	1982	250088	247424	949251	0	22883	14606	0	0	854419	25628	880047	true	55290	35640	490932	299280	1197318	610384	
1000276	88409	0	14729	88814	0	107574	0	0	5000	0	213146	0	3811		22712	51797		92845	209335	0	0	6883	5000	0	7685	19423	13537	2870	27108	3923	9728	13226	2548	20803	29425	0	0	13651	0													
1000641	133079	0	122213	148189	0	448296	0	0	0	0	239780	0	7423		22659	67342	9763	326083	232357	0	0	3721	0	0	14136	11366	6202	645	15819	3508	2406	1096	0	9691	7010	0	0	4477	0	0	0	0	0	0	true							
1000856	6540	0	88	8585	0	9669	0	0	0	0	10928	0	669		1846	2442	975	9581	10259	0	0	0	0	0	1460	396	90	0	1856	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	true							
1000959	17168	0	10259	40240	0	70610	0	0	0	0	109641	0	28023		11117	76890	4204	60351	81618	0	0	1581	0	0	5592	7203	2078	187	11769	522	0	0	0	3943	522	0	0	522	0	0	0	0	0	0	true							
1001059	138213	0	24982	237457	0	237458	0	0	0	0	384274	0	43000		91289	109905	26834	212476	341274	0	0	7083	0	0	25132	46067	38144	10257	71199	4094	5561	6307	593	28311	16555	0	0	9655	0	0	0	0	0	0	true							
1001152	889239	9	98125	1713521	0	2039182	0	0	0	0	6540206	0	99484		358685	4172360	34056	1836939	6440722	104109	0	7578	0	0	347468	321324	45707	4238	668792	304169	435276	19131	1296	360052	759872	0	0	739444	0	0	0	0	0	0	true	462302	280896	2238555	1920885	805147	84092	
1001639	307345	0	38424	488756	0	647034	0	0	161488	0	1643805	0	129558		567861	337741	81659	608610	1514247	0	0	21226	161488	10098	128856	558537	190265	5060	687393	16723	86672	12350	256	314856	116002	0	0	103395	0	0	0	0	0	0	true	131814	112067	178782	158949	225764	81581	
1001648	52956	0	135501	617245	0	1162747	0	0	0	0	1670371	0	153808		63712	1277407	26172	1025259	1514824	1987	1739	11533	0	0	31896	62013	29405	9512	92160	23854	88904	59979	34445	69114	207182	175733	0	112758	0	0	0	0	0	0	true	136557	52493	718024	488960	49797	2785	
1001853	27015	0	4538	73581	0	91962	0	0	4500	0	138535	0	7723		29400	63725	10531	87424	128086	0	2726	5460	4500	0	7000	20577	15294	1923	27577	1003	1180	270	549	15394	3002	0	0	2183	2481	0	0	0	0	0	true							
1002373	130609	26	80	154414	0	165179	0	0	0	0	359992	0	34586		54979	121512		165034	323667	39	1739	5873	0	0	26941	48199	9418	3588	74992	7720	7029	4975	0	33168	19724	0	0	14749	1739													
1002458	4329	0	3181	10273	0	25028	0	0	3498	0	27900	0	2697		6529	0		21847	21520	0	3683	0	3498	3249	2001	11245	6502	1	13186	2254	1296	271	0	13220	3821	3774	0	3550	1740													
1002878	2298444	33	11101	1585485	0	1957934	0	0	11695	0	10504640	0	830109		926497	6818371	297851	1946800	9674531	0	0	65524	992	744	243274	576936	373636	64572	820210	32976	54152	34612	7667	331921	129407	211561	6704	87128	0	0	0	0	0	0	true	103193	71208	4779309	1250114	2179235	111461	
1002953	12849	0	4981	31787	0	74634	0	0	0	0	46759	0	13198		6192	6665		69653	33561	0	0	694	0	0	1648	4743	1749	3457	6316	5522	3421	0	6706	5405	15649	0	0	7696	0													
1003455	49263	4	11385	64320	0	179901	0	0	0	0	162331	0	29677		21380	76839		168512	131412	0	1242	1595	0	0	7324	13211	9523	2516	20535	561	2582	511	0	11195	3654	38066	0	3143	0													
1003558	49924	0	3687	53141	0	106056	0	0	0	0	128514	0	10448		12723	57187	3883	102369	118066	0	0	1117	0	0	2702	8443	6719	956	11145	0	1067	1516	0	6097	2583	0	0	1067	0	0	0	0	0	0	true							
1003839	55746	0	9158	83044	0	122128	0	0	0	0	168055	0	10010		12047	60003		112970	158045	0	0	3815	0	0	6301	7511	9552	6766	13812	6710	2273	10566	2629	18082	22178	2632	0	8983	0													
1003950	8528	0	6512	6835	0	23231	0	0	1346	0	16618	0	868		3970	839		16719	15750	0	0	779	1346	0	2201	1803	1108	2140	4004	0	0	0	0	3281	0	0	0	0	0													
1004256	6130	0	1204	8571	0	13731	0	0	9568	0	27874	0	3115		5268	9722		12527	20887	0	3872	358	9568	6568	3221	4765	2292	1743	6986	0	0	0	0	6752	0	6571	0	0	2630													
1004470	614136	0	16167	68824	0	182396	0	0	0	0	1019153	0	118779		77888	174836		166229	893699	0	6675	21082	0	0	28458	90606	21721	6599	119063	23694	50374	5815	2916	69495	82799	0	0	74067	6675													
1005075	83362	0	1031	17100	0	41564	0	0	0	0	144145	0	0		17850	20307		40533	144145	0	0	11027	0	0	5084	17046	6432	1222	22130	843	6996	2853	0	11934	10692	0	0	7809	0													
1005552	15917	0	6010	45513	0	60715	0	0	948	0	89566	0	14503		13022	32847		54705	69649	0	5414	4978	948	500	1365	6118	7648	10963	7483	5500	7317	1329	563	13072	14709	0	0	12817	4466													
1005655	13464	0	3194	35799	0	44566	0	0	10686	0	82790	200	2652		11638	10744	1647	41372	79938	0	0	435	10686	7563	11806	12466	19905	10760	24272	300	1916	1428	0	43298	3644	3366	0	2216	27652	0	0	5489	0	2484	false							
1005851	2803	0	3273	6760	0	15157	0	0	1948	0	38572	0	273		5919	11454		11884	35605	0	2694	758	1948	1056	3475	8285	4210	6543	9892	0	1306	0	496	16594	1802	0	0	1306	9455													
1006148	430884	0	5320	38219	0	59974	0	0	0	0	806423	13	121117		96923	201115		54654	685293	0	0	7760	0	0	24650	67897	40388	5356	92547	9726	20564	3378	2465	41368	36133	0	0	20564	0													
1006157	74484	0	3931	64456	0	81309	0	0	0	0	99158	0	3693		11276	0		77378	95465	0	0	2608	0	0	1216	6220	8018	4441	7436	340	740	2805	894	8619	4779	0	0	1080	0													
1006513	21133	0	0	94977	0	136428	0	0	0	0	146968	0	0		20145	81308		136428	146968	0	0	2221	0	0	6862	24412	3957	601	31273	530	7631	532	0	15688	8693	0	0	8155	0													
1006559	34494	0	2833	39419	0	57552	0	0	0	0	82215	0	7201		13631	20564		54719	75014	0	0	1362	0	0	5370	6937	6339	977	12307	0	7163	371	0	5992	7534	0	0	7163	0													
1006652	23546	0	15207	61976	0	97846	0	0	0	0	92619	0	16913		17179	581	7248	82639	75706	0	0	3990	0	0	9448	21441	5451	0	30889	13825	16398	1929	0	19161	32152	0	0	30223	0	0	0	0	0	0	true							
1007015	252379	0	42453	1324213	0	1791588	0	0	0	0	1225475	0	8014		116739	629039	43150	1746032	1217461	3103	0	16751	0	0	45891	120877	40486	11963	166768	48176	65438	6996	4230	102478	124840	0	0	113614	0	0	0	0	0	0	true	298485	322234	353321	275715	238177	14202	
1007051	5527	0	7300	32871	0	32871	0	0	0	0	44416	0	6644		7934	21924	2588	25571	37772	0	0	640	0	0	2624	4885	3739	1525	7509	2000	1285	908	0	4839	4193	0	0	3285	0	0	0	0	0	0	false							
1007154	351281	190	5939	37521	0	56239	0	0	0	0	607955	0	16576		15661	198391		50110	591138	0	241	1831	0	0	12483	20517	3659	330	33000	4596	14466	1741	490	21329	21293	2421	0	19062	0													
1007417	885591	0	80491	157662	0	168207	0	0	0	0	986321	0	3431		38680	40490		87716	982890	0	0	10124	0	0	16734	16978	13223	8008	23449	2827	847	1336	287	16263	5297	0	0	3674	0													
1007734	2184	0	556	45572	0	48628	0	0	0	0	55734	0	394		2445	24523	1153	48072	38960	0	16380	589	0	0	8420	10011	3190	30	18431	1005	6371	0	0	19206	7376	0	0	7376	13375	0	0	0	0	0	false							
1007752	53905	0	5618	36324	0	77300	0	0	9770	0	74635	0	4302		13938	0		71682	63562	0	6771	0	9770	4502	6222	3986	8073	187	6587	264	0	1998	0	4530	2262	0	0	0	991													
1007819	1313992	2	54388	147321	0	221536	0	0	0	0	1942228	0	367625		90298	475983		166898	1574603	248	0	4809	0	0	36572	61392	24298	6738	97964	6478	10163	4934	1678	38702	23253	32842	0	16641	0													
1007846	2808542	18	1538368	6362442	0	9572885	0	0	0	0	7982989	0	535642		823969	3411842	284487	8032492	7421836	2007	25511	57523	0	0	429083	684559	175257	84882	1113642	133315	219392	26831	9286	549812	388824	0	0	352707	0	0	0	0	0	0	true	1595905	1939827	1616707	1400316	2631978	164934	
1007873	181648	0	0	70659	0	111693	0	0	0	0	392541	0	0		48178	63207		111693	392541	0	0	5786	0	0	14241	54618	23890	4369	68791	1690	20599	12971	15308	48940	50568	0	0	22288	21040													
1007930	30746	0	21460	30717	0	66607	0	0	0	0	61997	0	9456		8937	12777		45147	52541	0	0	833	0	0	2731	8543	3167	0	11274	734	3299	0	0	5503	4033	0	0	4033	0													
1007958	7369	0	4000	12074	0	24000	0	0	0	0	30896	0	6120		10912	1278		20000	24776	0	0	0	0	0	1487	8983	6596	1303	10470	1000	1380	1501	0	7457	3881	0	0	2380	0													
1008076	63903	0	112	952	0	23861	0	0	65374	0	310244	0	957		132819	67758		23749	309287	0	0	8443	65374	8326	26468	45910	66569	29884	72378	3526	2988	1262	1976	36012	9752	0	0	6514	0													
1008151	15619	12	9115	28225	0	48012	0	0	0	0	36698	0	574		11551	0	1631	38885	36124	0	0	341	0	0	3165	8877	3415	2110	12042	0	1900	1112	500	6016	3512	0	0	1900	0	0	0	0	0	0	true							
1008209	1093	2	26461	38073	0	124127	0	0	0	0	103999	0	4375		13537	72928		97416	99624	248	0	1781	0	0	6012	9790	4045	2242	15802	1198	4841	1208	642	8552	7889	20783	0	6039	0													
1008432	71339	0	998	91751	0	113341	0	0	24491	0	178150	0	13673		9452	55327		112343	163730	0	747	1196	24491	16849	10710	26742	11901	292	37452	745	837	256	0	40193	1838	16455	0	1582	0													
1008450	4208	0	5036	7540	0	14458	0	0	2681	0	20817	0	4382		3358	4987		8401	16435	1021	0	411	1431	696	2163	3794	2127	214	4516	1403	670	0	1250	4940	3323	0	1250	2073	0													
1008553	17510	0	8243	12994	0	38562	0	0	1292	0	56020	0	1122		7680	4987		30319	54898	0	0	13566	1292	0	68	7163	7820	4939	7231	1493	3567	6807	1666	12310	13534	0	0	5060	0													
1008674	147895	0	51329	147644	0	260074	0	0	25000	0	318708	0	31100		40961	78571		208745	287608	0	0	4692	25000	25000	30041	13780	8931	1566	43820	6540	21313	10071	0	13357	37924	0	0	27853	0													
1008955	7689	0	892	30482	0	41667	0	0	0	0	74285	0	7058		17261	41979		40775	67227	0	0	3541	0	0	8812	7891	4401	1997	16703	0	279	1237	0	5840	1516	0	0	279	0													
1009242	84190	0	41798	166892	0	246279	0	0	0	0	352440	0	58855		68203	107108		204233	292827	248	758	8197	0	0	17828	51247	37833	18488	67946	4220	20973	8505	2047	57194	35745	71142	0	25193	0													
1009354	315725	0	56529	944110	0	1444732	0	0	0	0	1624058	0	32876		199703	924592	79129	1383412	1571852	4791	19330	20892	0	0	52109	136503	76096	22693	185731	19013	47290	21706	8331	87698	96340	0	0	66303	0	0	0	0	0	0	true	326632	399490	440480	484112	300379	15346	
1009756	12884	126	13649	81040	0	101981	0	0	10669	0	174888	18	26031		50206	87145	14019	88206	148799	0	40	2830	10669	0	11975	22710	22879	16474	25684	256	250	315	0	23832	821	31605	0	506	498	0	0	0	0	0	true							
1009840	16320	0	3456	11205	0	22267	0	0	0	0	27386	0	2664		4180	2294	2390	18811	24722	0	0	205	0	0	1070	3699	1766	80	4769	1324	833	0	0	2435	2157	0	0	2157	0	0	0	0	0	0	false							
1010015	35158	6	35289	186051	0	186051	0	0	8014	0	70983	0	2565		15686	0		150756	68418	0	0	936	0	0	5107	9756	6617	3081	14279	256	3143	3988	3876	8876	11263	0	2026	3399	0													
1010574	35126	0	26453	133908	0	133908	0	0	0	0	108558	0	0		25914	14700		107455	108558	0	0	4232	0	0	7841	28733	14787	310	36574	2008	2243	2811	0	25756	7062	0	0	4251	0													
1011432	44432	0	13731	55002	0	83139	0	0	0	0	77971	0	3264		12841	14160		69408	74707	0	0	1048	0	0	3081	8273	4670	1938	11354	501	500	416	0	5121	1417	0	0	1001	0													
1011526	2210526	4	114191	858348	0	912066	0	0	0	0	3989488	0	158588		593443	674893	221088	797071	3830534	800	366	86257	0	0	252625	501806	177535	34439	754431	35990	79885	17764	4025	372962	137664	2841	0	115875	0	0	0	0	0	0	true	6284	42145	567019	107874	1819605	390920	
1011553	18415	0	13455	26049	0	41757	0	0	0	0	43419	0	3012		7534	11378		28302	40407	0	0	441	0	0	5291	6407	665	0	11698	357	906	0	0	4829	1263	0	0	1263	0													
1011638	81261	0	64294	455813	0	455813	0	0	0	0	501803	0	8793		56124	280123		391519	493010	0	0	10076	0	0	29116	63607	17799	3639	92723	3183	20979	2097	0	58036	26259	0	0	24162	0													
1011656	10420	0	752	11499	0	16472	0	0	3848	0	62304	0	2838		8083	16175	2751	15720	43365	0	16101	1156	3355	3106	5724	17842	8320	1809	23566	821	930	263	0	25612	2014	0	493	1751	14225													
1011852	1790	0	734	4024	0	6903	0	0	0	0	5244	0	1101		1818	0	515	6169	4143	0	0	118	0	0	612	1341	802	0	1953	699	0	0	0	937	699	0	0	699	0	0	0	0	0	0	true							
1011955	24056	0	9180	55623	0	117415	0	0	0	0	151079	0	24851		32034	79469		108235	125663	0	565	2135	0	0	5262	14528	17894	4758	19790	694	1899	1102	1416	10408	5111	13715	0	2593	0													
1012251	218543	0	6771	15563	0	26927	0	0	0	0	403758	0	128129		17304	34374		20156	275629	0	0	7068	0	0	11799	26120	4586	2199	37903	84686	18392	2485	572	27401	106136	0	0	103078	0													
1012457	9043	0	2411	9058	0	19970	0	0	0	0	20627	0	1203		6739	0		17559	19424	0	0	114	0	0	1078	3595	4194	1976	4673	0	330	411	0	4104	741	0	0	330	0													
1012671	160728	0	28232	143851	0	200171	0	0	0	0	312203	0	1360		58718	55719		171853	310843	86	0	7551	0	0	18823	35449	22501	12355	54272	2941	2141	880	666	30410	6628	0	0	5082	0													
1013070	108273	0	0	144978	0	144978	0	0	0	0	428203	0	30385		61079	179723	21911	144978	396574	0	1244	9682	0	0	20568	60578	25465	4839	81146	3833	16955	7970	0	50370	28758	0	0	20788	1244	0	0	0	0	0	true							
1013650	0	0	3109	22195	0	34905	0	0	0	0	55463	0	4911		18038	23345		31796	50552	0	0	2295	0	0	4858	7254	6637	10101	12112	0	1325	800	1144	10812	3269	0	0	1325	0													
1013744	12802	0	2701	11081	0	20528	0	0	0	0	22523	0	945		6675	239		17827	21578	0	0	0	0	0	1239	4865	3103	0	6104	276	0	0	0	2532	276	0	0	276	0													
1014059	9101	0	604	25129	0	32148	0	0	0	0	40667	0	1625		6103	16021	1616	30937	39042	607	0	682	0	0	3853	7713	932	0	11566	968	1829	250	0	6395	3047	0	0	2797	0	0	0	0	0	0	false							
1014125	276154	0	23479	179581	0	179581	0	0	0	0	443276	0	55197		40449	60261		154360	387862	1742	217	11488	0	0	10040	21174	22385	19537	31207	18051	4623	7632	3420	32686	33726	60268	0	22674	0													
1014246	8312	0	4968	23914	0	32188	0	0	0	0	43071	0	19478		3385	26746		27220	23593	0	0	712	0	0	1719	1673	1873	53	3392	0	2694	0	0	1934	2694	0	0	2694	0													
1014255	10035	0	575	11469	0	18484	0	0	0	0	14770	0	132		2533	0		17909	14638	0	0	0	0	0	953	2626	845	0	3579	311	0	0	0	1892	311	0	0	311	0													
1014376	46572	0	2889	57579	0	79504	0	0	0	0	148648	0	1761		45901	8454		76615	146887	0	0	12380	0	0	6266	25049	27104	19415	31315	800	6538	3184	5266	31933	15788	0	0	7338	0													
1014451	15589	0	1776	14165	0	21339	0	0	0	0	27694	0	2365		4128	1728		19563	25329	0	0	225	0	0	550	2491	3843	1569	3041	0	1924	0	0	4326	1924	0	0	1924	0													
1014554	24248	0	885	22977	0	35450	0	0	300	0	43187	0	5967		6938	0		34565	37220	0	0	0	300	0	1055	6392	5996	2062	7447	900	937	1340	258	8567	3434	0	0	1837	0													
1014657	221425	1	10307	14896	0	61087	0	0	0	0	321185	0	23855		38130	31959	12157	50779	297330	0	0	4420	0	0	11199	27586	14680	1628	38783	1169	7169	3831	539	16963	12708	0	0	8338	0	0	0	0	0	0	true							
1014853	60224	0	14518	103220	0	226611	0	0	0	0	200046	50	37431		22719	89088		212076	162565	17	0	2844	0	0	6012	12302	12517	7476	18293	1274	7083	2859	1212	15587	12428	0	0	8357	0													
1015243	147165	0	3267	61125	0	72727	0	0	2887	0	929704	0	76756		42050	679204	15666	69337	852948	123	0	5606	2887	2887	17647	25323	18020	37	42612	14210	14192	13906	0	18977	42308	1262	0	28402	0	0	0	0	0	0	true							
1015252	223003	0	4728	46204	0	56146	0	0	0	0	333494	0	61127		12831	78136	5831	51418	272367	0	0	1422	0	0	1955	6325	4991	5940	8280	3326	7214	523	2081	6380	13144	20002	0	10540	0	0	0	0	0	0	true							
1015270	32358	0	40406	38869	0	183619	0	0	0	0	136725	0	3794		18422	63999		143213	132931	0	0	3122	0	0	7663	11679	7182	3269	18649	5491	2761	1388	933	11372	10573	0	0	8252	0													
1015458	2631	0	1278	12971	0	18403	0	0	0	0	11471	0	865		2810	3778		17125	10606	0	0	0	0	0	2442	1490	625	0	3931	252	0	253	0	1747	505	0	0	252	0													
1015467	41820	0	43553	159606	0	218195	0	0	0	0	296638	0	3093		5504	174257		174642	293545	0	0	0	0	0	5064	11501	0	0	16565	47457	16538	0	0	11061	63995	0	0	63994	0													
1015560	183108	0	0	463629	0	520359	0	0	761454	0	1813612	0	351		122092	484223	36572	517236	1808117	3123	5144	6419	761454	417915	184336	467684	337825	58314	652020	12676	65241	12444	7761	926067	98122	0	0	77917	0	0	0	0	0	0	true	169701	55908	199514	284709	183108	0	
1015832	9276	0	4770	47875	0	55155	0	0	248	0	93116	0	696		14964	39918		50385	92172	0	248	1895	248	248	6100	20520	3357	231	26620	1500	10606	1608	0	15244	13714	2032	0	12106	0													
1015841	59743	0	13253	59429	0	116149	0	0	0	0	139209	0	10728		32760	24292		102896	128481	0	0	4031	0	0	7853	19017	15415	1657	26709	878	8223	2130	0	11182	11231	0	0	9101	0													
1015850	37278	0	8525	119272	0	202270	0	0	0	0	269919	0	13318		27999	183298	18972	193745	256601	0	0	7684	0	0	5510	20154	10364	6296	25664	780	2085	3526	627	14326	7018	0	0	2865	0	0	0	0	0	0	true							
1016174	26238	0	734	13295	0	55384	0	0	0	0	145408	0	2528		62775	25495	16265	54650	142876	0	4	4957	0	0	20733	37870	25564	3323	58603	1435	2849	1613	288	24715	6185	0	0	4284	0	0	0	0	0	0	true							
1016231	335002	5	12837	349307	0	395173	0	0	130063	0	659681	0	3716		28543	119474	8753	368920	548253	13411	107712	3196	35000	35000	24847	47462	8023	581	72309	10800	112716	775	0	52370	124291	25012	95063	123516	12649	0	0	0	0	0	false							
1016259	314343	0	4723	34467	0	74322	0	0	499	0	661326	0	111413		55246	202143		69559	549231	40	682	8916	499	0	11603	28201	36862	15488	39625	3675	25143	22532	1335	36908	52685	8402	0	28818	0													
1016558	2834	0	2232	9062	0	13774	0	0	999	0	22752	0	2538		5521	10471		11542	20214	0	0	329	999	999	1458	4441	2300	487	5899	0	761	0	0	3165	761	0	0	761	490													
1016718	15169	16	11109	41246	0	70652	0	0	0	0	46673	0	358		12848	3837		59527	46315	0	0	3664	0	0	2787	8982	5205	2198	11769	0	1331	6398	763	6325	8492	0	0	1331	0													
1016848	16531	9	1353	40020	0	55288	0	0	238	0	56960	0	3465		11534	19176	2650	53926	53495	0	0	159	238	238	4150	8398	2771	775	12245	841	3647	669	0	4561	5157	238	0	4488	0	0	0	0	0	0	true							
1016857	116526	0	32676	297967	0	427069	0	0	0	0	374285	0	55852		22765	190794		394393	318433	0	0	3143	0	0	5038	14230	26308	4360	19268	3564	5267	8198	0	27172	17029	0	0	8831	0													
1016941	49918	0	21375	44791	0	79562	0	0	0	0	110424	0	1218		20667	17989		58187	109206	0	0	2798	0	0	6353	20272	5277	939	26615	4266	5023	387	0	12174	9676	0	0	9289	0													
1017425	156601	0	5349	249185	0	329830	0	0	0	0	340644	0	55155		54265	79273		324467	285489	14	0	4306	0	0	17018	26288	27593	11000	43284	3710	9899	8992	270	27635	22871	0	0	13609	0													
1017555	18807	0	2917	16606	0	29102	0	0	0	0	42787	0	7817		8488	8017		26185	34970	0	0	337	0	0	4071	4596	3666	1167	7558	0	2463	0	0	5011	2463	0	0	2463	0													
1017564	15859	0	7409	45537	0	61178	0	0	0	0	35323	0	3225		3508	9272		53769	31848	0	250	0	0	0	1978	5715	390	0	7693	253	1856	0	0	4575	2109	0	0	2109	0													
1017854	8429	9	2115	17720	0	21116	0	0	0	0	24819	0	1500		8506	1705		18747	23319	245	0	0	0	0	1738	5551	3170	2148	7289	402	1100	274	302	4101	2078	0	0	1502	0													
1017939	1136582	0	1782427	7088546	0	10213246	0	0	183795	0	6878751	0	236841		690963	4238068	277322	8420904	6590858	9915	51052	95132	183795	132499	403821	651899	163655	31559	1005819	59932	151352	33334	8548	559973	253166	217123	0	211284	34940	0	0	110393	0	110393	true	2196557	1410509	2331932	1731437	1068932	65034	
1017957	12275	0	4091	105255	0	107284	0	0	0	0	108728	0	25882		15265	51420		103193	82846	0	0	2306	0	0	2880	4634	7922	5520	7514	6255	16000	265	1556	5692	24076	0	0	22255	0													
1018927	191479	0	27865	474264	0	782491	0	0	200525	0	1108904	0	6335		231453	497581		754129	1089994	497	12575	22042	200525	118929	81280	132648	70504	73115	213928	10085	33737	16705	1769	126094	62296	57874	0	43822	12575													
1157415	10050	4	221	112638	0	118094	0	0	63500	0	882249	22580	240		89098	403954		102838	786127	15031	73302	0	63500	15000	77252	220564	42800	7050	297816	34428	84705	1124	322	258569	120579	0	0	119133	64789													
1158878	168981	0	3738	204426	0	307074	0	0	0	0	226105	0	303		4110	50639	1718	303336	225802	0	0	343	0	0	1111	2795	1529	340	3906	0	0	710	0	1665	710	0	0	0	0	0	0	0	0	0	true							
1160509	42380	0	50523	93732	0	183653	0	0	0	0	88175	0	0		10633	11885		133130	88175	0	0	1480	0	0	5976	12345	3910	4031	18321	1040	3251	3086	270	15630	7647	0	0	4291	0													
1161216	222751	0	0	23894	0	32053	0	0	0	0	360695	0	26		18720	21761		32053	360669	0	0	9808	0	0	11964	17535	7332	4393	29499	38699	28220	7687	352	22505	74958	0	0	66918	0													
1162017	629251	0	2424	84795	0	103510	0	0	0	0	1050143	0	45491		14205	350499		101086	1004652	0	0	1030	0	0	21317	23011	2833	1103	44328	11945	8929	1254	0	34060	22128	12054	0	20843	0													
1163283	35467	0	3171	23031	0	48775	0	0	0	0	66754	0	503		17434	4061		45604	66251	0	0	3146	0	0	5249	14082	5380	1252	19331	0	597	666	0	8529	1263	0	0	597	0													
1169650	29753	0	0	175921	0	202932	0	0	39999	0	535351	23240	349		110860	104905		202932	434612	0	77150	399	4566	1145	44422	140061	79957	20069	184483	17395	62960	35828	0	173649	116183	0	17000	80355	26068													
1176881	567	0	0	65937	0	65937	0	0	960330	0	1258161	245	0		917716	225500	20949	34977	1237350	30960	20566	8050	960330	950735	445103	546230	14943	1442	991333	7969	15725	682	0	90002	24376	0	0	23694	19073	0	0	100100	0	0	false							
1176920	18370	0	15445	25247	0	46698	0	0	0	0	30909	0	419		2493	8201		31253	30490	0	0	0	0	0	505	2001	814	16	2506	500	251	251	0	843	1002	0	0	751	0													
1186965	176162	0	234	226943	0	262733	0	0	0	0	201604	0	685		3034	20145	1813	262499	200919	0	0	357	0	0	1261	2447	641	255	3708	0	693	0	0	1570	693	0	0	693	0	0	0	0	0	0	true							
1187001	326133	0	167089	2085740	0	2085740	0	0	0	0	1160867	0	54923		102522	502306	40594	1905724	1071555	12927	34389	13663	0	0	71666	153531	17930	2302	225195	25664	58580	2755	0	142907	86999	250155	0	84244	0	0	0	167241	0	167241	true	423665	570580	293411	175713	295760	16491	
1187551	0	0	2020	40505	0	40529	0	0	5001	0	3744	0	0		0	0		2999	0	35510	3744	0	5001	5001	0	3744	0	0	3744	0	0	0	0	3744	0	0	0	0	0													
1188772	49568	0	18632	174415	0	216754	0	0	54420	0	312826	0	26552		72073	60357	14267	196632	278702	1490	7572	6994	54420	16256	15469	51626	56047	19541	67094	13336	31001	15881	0	70609	60218	42120	0	44336	0	0	0	0	0	0	true							
1188987	56417	0	18389	85610	0	256983	0	0	4353	0	116172	0	2713		25122	9873	15957	238594	113459	0	0	6451	0	0	6392	25416	7414	20	31808	737	4418	1131	4353	14121	10639	0	0	5155	0	0	0	0	0	0	false							
