"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
760331																																																																337	1732		17			18647	9178		0	303294	361	0	0	191791	1719		1130	7597	12175	18390	29141	52142	70560	14084	6272	16416	25459	41358	7992				0	0					17145	6733	18737	30660							219														185641				1802		0	14								805													6140			CONF	CONF		
760340																																																															0	12813	0		6461			10125	306		0	76982	0	0	0	10572	533		16407	382	2014	1854	5231	873	218	3360	10651	10215	40813	1063	112				0	0					1734	0	14246	16859							0														31977				0		0	0								1370													1963			CONF	CONF		
760434																																																																24368	1298		5793			16899	0		1381	109140	0	0	0	30985	871	0	25590	1325	3890	8268	11651	4530	1321	7615	12760	19603	25174	7851	5146				0	0					1341	1817	7473	11434						6	0														83337				6		0	17							0	3838	0	0	0	0	0			0	0	0	0	0	1625	0	0	CONF	CONF		
760649																																																																22472	0		21193			13269	0		430	97322	0	0	0	16317	0		36255	289	1561	3499	10311	657	0	21645	12760	8461	28670	9039	430				0	11					988	6531	6250	6385							0													0	18228				430		0	1								2930													545			CONF	CONF	0	
760854																																																																37231	9402		8481			73316	23314		0	471190	0	1329	18	164026	1754		106236	5079	19952	25970	15900	23441	73168	34332	57187	85537	87167	34939	6664				1530	803					7199	16338	36859	33169							46													0	246400				3622		0	0								32455													23984			CONF	CONF	0	
760939																																																																1303	473		14			3354	0		181	40236	0	0	0	13685	329		11894	521	2063	7098	107	450	3300	4896	4414	11659	5410	98	0				0	0					4541	1653	4720	3231							0														0				0		0	0								3480													3272			CONF	CONF		
760957																																																																172	0		0			12553	5693		0	56826	0	0	0	14053	395		4475	155	134	789	2956	9800	108	5281	3006	9849	13535	10495	322				0	71					81	3076	1093	12509							0														0				0		0	49								2266													4815			CONF	CONF		
761244																																																																13553	6543		5225			25449	0		0	249271	0	0	0	90280	3415		30050	3200	9948	2367	637	13604	60524	16373	17806	16126	20323	30339	57879				0	0					5862	10568	50947	9006							0													0	81272				0		0	13301								11053													4069			CONF	CONF	0	
761459																																																															0	53732	0		18360			24191	1270		0	135560	0	527	0	10287	772		33269	403	396	3274	5042	164	881	11094	21376	36776	41234	13625	791				0	34					338	2035	15192	7594							0														5361				1952		0	45								357													826			CONF	CONF		
761543																																																																44548	8858		43268			56386	8541		114	257174	0	0	0	27287	2768		88126	5096	2748	8970	5318	1539	3597	54389	30833	56745	80448	5664	1781				0	0					5352	3364	21500	26747							0													0	22206				91		0	2367								4682													1392			CONF	CONF	0	
761806		0	992485	372096	0	7341583	15422	1187848	0	428782	21324405	0	119909	5069224	253298	1559915	5447999	839696	3746304	4050672	1756883	311816	0	0	0	0	0	0	22024	0				71573	364675	1351884	3519636	0	224114													7681776	136840	0	0	60202	0	0	0	0	0	109761		0	992485	0	0	7341583	15422		1187848	0	428782	21324405	0	224114		5069224	253298	1430770		114428	142720	226197	277300	1254287	3005739							0	0	0	0	22024					71573	364675	1351884	3519636						64167	25316																			125717	246379									0	144	25	924	7652	3726				0				109761		8833	CONF	CONF		
761833																																																																1313	1316		0			11857	1176		0	44071	57	0	0	12801	0	8745	11483	3649	2483	3299	618	890	1338	10395	3973	9274	2484	3916	850				0	52					294	1730	10377	2493						84	158													0	0				84		0	12							0	205	0	0	0	0	0			0	0		0	0	502	0	0	CONF	CONF	0	
761851																																																																46218	1375		49018			38463	3915		2138	215629	0	3837	0	35634	277		18217	221	746	2648	3230	20619	8098	6833	12222	74111	51687	22223	11328				435	82					2736	2393	11034	11578							0														112015				648		0	0								3280													3216			CONF	CONF		
761954																																																															438	9610	1737		8873			16161	753		0	100513	0	0	0	18773	172		20023	828	1249	2264	3585	3228	7619	6276	14904	20261	17769	13141	9380				0	0					7387	658	14929	18382							0													0	43821				0		0	184								1286													1170			CONF	CONF	0	
762045																																																															0	11899	12681		6795			23571	3664		107	140952	0	0	569	23543	271	21171	23125	1418	975	131	1588	6345	12816	10078	14961	14223	18403	24660	34766				0	266					9354	10107	23029	13429							21														58669				0		993	461								582													200			CONF	CONF		
762447																																																																259695	214788	8056	120654	737757	0	737757	37436		77889	3125878	0	793	11504	274585	8280	61858	525381	10094	16328	40937	45473	75577	79291	328797	348598	577178	916598	618787	44008	0	0	0	0	515	0				8240	87673	452056	726986	0	793				1004	506														1879330				4103	15565	21451	23621							0	46392	0	0	0	0	3027	54	0	18	0	0	0	0	27067	54	192	CONF	CONF		
762474																																																																554	193775		0			326073	127459		0	2210895	0	0	0	338210	41496		335757	12080	4767	16771	21563	64820	209556	488889	168154	371267	306857	380696	152172				0	0					93692	57269	237921	669255							343													0	952485				28967		26953	87								22025													76126			CONF	CONF	0	
762773																																																																0	21365		0			5302	4109		0	268088	849	0	0	190126	108		52589	6862	22874	28772	14205	1768	115103	4286	18567	31205	19065	1527	4162				90	0					0	0	288	47547							143														44749				425		0	0								0													2			CONF	CONF		
763211																																																																352	5057		0			16849	318		2224	104363	0	0	430	26940	0		16143	268	1292	7686	10242	6890	413	6420	17184	16702	24667	10019	1611				0	0					5935	8460	11677	23577							6														0				1880		0	0								487													2487			CONF	CONF		
763677																																																																745	5072		0			79947	28168		0	520735	0	0	0	86854	893		90609	10835	9598	12514	15372	8425	28379	32666	63031	105442	126889	80247	23625				2539	1684					24908	54025	103037	115213							0														23639				0		0	0								11533													6117			CONF	CONF		
763930																																																																66414	4090		14821			77682	1530		2584	400461	0	0	276	89038	3011		121220	6303	13781	27318	32604	6769	1484	40458	60678	80588	74233	25519	18824				2267	0					7291	27702	51154	29027							73													0	86202				4913		0	0								12417													11433			CONF	CONF	0	
764030																																																															0	171831	467621	9201	51592	2229087	0	2229087	205111		659228	16109333	0	2788	0	4115821	37348	1000723	4508490	1575689	139454	322636	348687	467289	1224874	2609275	1554625	2389488	2202547	3001204	202376	0	0	0	0	9701	0				633302	899933	1529542	3449882	0	2788				30847	112														9041983				72452	27101	880216	36302							0	489914	169	333	0	6782	28683	855	0	4783	3030	20	1721	12	240114	855	2459	CONF	CONF		
764058																																																															0	608	6388		0			156535	4627		0	438724	0	0	0	25904	3149		30508	261	1611	2207	4094	17472	171	31798	16212	137113	124148	102875	618				0	152					10713	21986	80846	125339							26														213300				0		0	12								295													2170			CONF	CONF		
764067																																																																1742	425		3893			9311	1		1973	57838	0	265	0	14755	301		12514	652	1712	2384	2055	4528	3424	4386	9657	9176	10502	8420	943				0	0					1999	3277	5593	4647							0														20819				0		0	185								3964													5507			CONF	CONF		
764142																																																																22920	224		17878			12531	1242		752	85135	0	0	0	15558	1140		15093	409	1284	4216	4698	4416	401	8803	4697	17898	23272	11570	2193				0	51					372	81	6694	993							0														34047				0		0	25								2793													1881			CONF	CONF		
764151																																																																1109	0		2635			4499	0		0	23256	0	0	0	6871	22		6938	102	522	192	262	3511	2195	3012	3382	3120	3095	3121	534				0	0					573	0	2104	289							0														0				0		0	53								716													4385			CONF	CONF		
764441																																																																5882	0		4466			6054	0		0	19819	0	0	0	1489	0		6080	0	50	36	65	1229	109	1655	4517	2601	6039	3077	441				80	0					0	0	547	385							0														0				0		0	4								649													263			CONF	CONF		
764816																																																																5305	1839		89			25043	2201		0	201358	0	0	0	93229	2312		27988	1876	2788	2483	5157	17743	61579	11043	15719	16465	18597	20257	25380				0	0					8943	9466	13086	19547							0														93229				167		0	90								10228													9980			CONF	CONF		
765019																																																															2004	2478	438811	0	0	440671	0	440671	157419		0	3636445	0	145324	23089	605794	27400	210034	362214	62052	40534	93214	105150	63750	240449	1865860	104053	369863	432189	200180	53954	2004	0	0	0	32309	339				70026	117446	576268	969430	0	145324				2975	0														2670969				6436	45047	0	45047							0	292	1290	0	0	333	1796	20	0	22	0	0	0	0	5726	20	800	CONF	CONF		
765318																																																																2083	0		0			17247	411		1460	105771	0	0	0	41989	943		18525	1564	1066	10772	7806	4788	15884	15905	9429	9510	6659	16760	5425				785	44					951	3419	9696	19790							0														4878				1091		0	149								1593													5211			CONF	CONF		
765354																																																															0	3009	2139		923			5736	0		0	48860	0	0	0	15566	194	4620	15543	1383	4038	1371	1377	4727	2590	7634	7589	5501	5741	5384	140				0	0					858	1443	14865	1857						54	0														13694				54		0	0							0	1192	0	0	0	0	0			0	0		0	0	1078	0	0	CONF	CONF		
765505																																																																929	39931	0	0	97756	0	97756	31764		0	769266	0	0	0	168365	7030	92849	47199	3728	8117	18693	26795	46119	63703	139476	37270	108720	88128	126897	97658	0	0	0	0	23	0				13674	70915	54635	246862	0	0				466	565														311682				693	30029	0	30029							0	451	0	0	0	0	209	0	0	18	0	0	0	18	6902	0	0	CONF	CONF		
765662																																																															0	3371	0		1747			9764	0		1590	53515	0	0	0	14892	536		13070	104	1047	2302	5082	4686	1670	1311	10657	13274	7194	5063	0				0	0					3255	783	6634	4765							0														6000				1132		2000	18								1486													2674			CONF	CONF		
765877																																																																522	1728		741			4593	39		0	48294	0	500	0	28544	2		4627	648	3866	6723	8331	7213	1742	1826	3803	7306	6093	722	0				0	0					1670	2633	1474	773							0														21704				0		1126	1								1939													2009			CONF	CONF		
766052																																																																15770	766		5083			1695	0		0	51159	0	0	0	13226	0		22379	556	1828	3510	6517	815	0	6961	13034	10208	6859	537	0				0	0					192	0	11540	469							0														0				446		0	0								1929													489			CONF	CONF		
766164																																																																106087	104015	0	75652	2695673	206	2695879	36333		6205	5106374	0	18391	0	109981	5451	58427	2815084	11475	12499	17063	11708	10145	45494	2806059	307745	802991	801509	229494	20018	0	0	0	0	733	0				21080	205892	254724	419956	0	18391				2	325													0	2077543				2	705	1031692	705							0	2696	0	0	0	0	0	0	0	0	0	0	0	0	10902	0	928	CONF	CONF	0	
767040																																																																6466	0		4673			30791	4186		0	96365	0	0	0	28259	487		19706	502	2421	4420	10181	8884	1799	6376	11559	14744	31829	2198	57				0	0					3343	2378	6090	7493							0													0	26614				1423		0	0								1341													858			CONF	CONF	0	
767152																																																																1811	0		100			1638	0		0	20004	0	0	0	10341	0	0	4049	615	997	1864	969	3463	2432	1079	1358	1986	1964	2792	484				0	0					486	0	270	2810						0	0														0				0		0	393							0	1413	0	0	0	0	0			0	0		0	0	742	0	0	CONF	CONF		
767246																																																																1735	0		2225			2910	0		0	12981	0	0	0	4762	56		2350	619	394	1327	2317	56	0	503	1312	2233	3466	629	0				0	0					0	0	0	216							0														0				0		0	0								628													449			CONF	CONF		
767255																																																															0	22050	9093		10849			22873	4611		178	143350	0	0	6595	32520	332		34467	1910	3844	7725	15381	3532	0	19445	19608	24640	34541	6189	3085				0	2					782	3339	7571	24357							0														54795				0		0	46								2321													2426			CONF	CONF		
767554																																																																0	173		0			7215	102		0	83471	69	3609	0	37826	431		30367	8930	4215	4827	14391	3323	1510	4588	12928	10721	12070	5360	12				0	265					3408	9243	12585	4382							36													0	69900				819		1439	3								727													2132			CONF	CONF	0	
767572																																																																0	1953		0			0	0		0	24734	0	0	0	18670	129		1095	196	172	1886	1148	2475	12323	321	806	147	643	740	3407				0	0					643	222	1237	1591							197														21689				0		0	0								0													289			CONF	CONF		
767611																																																															0	232	1933		0			4387	5577		0	84878	0	0	0	45979	0	15754	1165	1774	4382	9509	11245	7709	10720	3388	2368	2827	2642	14525	13065				0	31					636	1520	16450	325						0	0														28341				0		0	0							0	2022	0	0	0	0	0			0	0		0	0	5786	0	4013	CONF	CONF		
767732																																																															0	85148	7351		10582			33854	85		9181	283216	0	0	0	49913	2064		66535	3662	6528	14927	13806	10285	340	17939	45320	47150	52981	64023	5691				0	28					2026	11351	32876	30930							0														0				46		0	134								2090													5603			CONF	CONF		
767974																																																																0	51509		0			316644	22913		0	1414341	0	9561	0	622451	948		551696	435855	2846	12365	30988	23938	116041	291191	26222	210385	117758	137533	8577				0	1507					11359	105111	110677	161553							0													0	297618				2885		0	0								0													108			CONF	CONF	0	
768074																																																															0	0	140404		0			59072	10157		2514	1114334	0	0	10740	372603	470		86208	8242	5574	2386	4114	19400	332887	167992	66493	129867	160567	170535	44242				0	501					32014	66353	32940	352411							0														575822				1317		10740	3961								29553													641			CONF	CONF		
768458																																																															0	1774	2529		227			10383	0		0	62224	222	0	0	14268	103	209	10478	352	694	4601	6770	1657	116	3425	6219	10520	26359	1442	214				0	3					2761	7674	7532	14108						74	16														0				446		0	0							0	141	0	0	0	0	0			0	0		0	0	943	372	0	CONF	CONF		
768476																																																															0	0	0		0			0	919		0	51127	0	0	0	47181	127		42	71	944	429	1012	14378	30347	9	26	803	973	587	1548				0	3					765	1486	55	50							0														41814				282		0	0								354													187			CONF	CONF		
768953																																																																10588	613		7436			11503	0		0	56693	0	2391	0	13333	94		10979	0	684	2975	7960	1714	0	4102	6198	7998	19542	4538	982				0	0					45	0	2285	5054							0														21292				0		0	48								1675													1628			CONF	CONF		
769156																																																															0	8206	0		5181			14712	4544		0	83309	0	0	0	16844	582		17980	99	1234	5141	4904	5466	0	6214	10433	15303	24918	9102	495				0	71					2843	355	11225	14880							0														0				0		0	38								1160													2668			CONF	CONF		
769334																																																															0	9476	0		7846			10975	817		66	40378	0	0	0	6840	919		12314	35	577	1565	2130	2175	0	8933	3545	5188	11145	4041	686				0	16					422	117	51	1654							0														9211				0		0	1								760													418			CONF	CONF		
770451																																																															0	31182	0		31333			10193	634		0	84715	0	0	0	5771	79		26309	38	195	648	849	3768	273	24643	9997	10475	7559	24508	1076				0	12					387	0	3376	174							0														29975				0		0	2								738													834			CONF	CONF		
770545																																																															0	2446	2871		2374			538	0		0	30524	0	0	0	13513	0		797	821	1587	1423	9088	520	0	1597	4725	6060	3042	1587	0				0	0					2199	0	1859	4020							73														15957				0		0	373								331													0			CONF	CONF		
770639																																																																5428	11946		302			56568	1541		0	182684	0	0	0	14341	1382		19143	609	701	1555	6255	3709	1512	12352	6433	31931	51895	60797	2382				0	0					0	513	53053	36715							0														12015				357		0	0								640													255			CONF	CONF		
770657																																																																132689	19289		45287			99456	5558		4046	704217	2051	8317	0	51300	1947		101357	3168	20849	18325	7810	1054	0	67695	174535	179191	202023	30526	686				0	0					12596	25875	70302	220760							0														0				53		0	183								5667													2996			CONF	CONF		
770853																																																																20583	12331		15235			153113	3345		0	368429	0	0	0	39297	7034		112	5576	5336	11019	7842	2675	6687	43004	69911	112566	69803	21918	8804				0	0					8748	12786	19296	68972							0														137392				0		0	0								5892													1797			CONF	CONF		
771047																																																																6782	0		8368			4048	0		0	22876	0	0	0	115	128		10395	0	0	115	0	0	0	2106	8289	3680	5924	2013	89				0	0					0	0	0	2588							0													0	11330				0		0	55								598													194			CONF	CONF	0	
771140																																																															0	69712	27679	0	22370	80265	0	80265	9916		6991	629317	0	1055	0	84918	4330	15187	91501	4392	6907	14845	28515	28052	1649	68309	59885	118693	224288	52031	17825	0	0	0	0	95	0				8038	38838	102641	158301	0	1055				814	0														329503				1713	71	0	71							0	4600	0	0	0	0	764	0	0	135	135	0	0	0	9497	0	0	CONF	CONF		
771458																																																																33447	42028		19703			219911	5339		0	771359	0	0	0	102453	1039		217720	2768	6458	9309	19070	12769	51740	127096	81398	143792	216950	74445	22259				0	80					18656	18305	80082	227796							0														645866				98		0	431								496													1593			CONF	CONF		
771609																																																																0	139976		32547			273295	58795		138	1700401	0	0	141	278022	16786		44027	54112	4603	11504	25010	83183	97902	207687	28673	186891	193938	287230	515484				0	46					44737	180677	253261	357663							0													0	454522				3745		0	1897								3914													58647			CONF	CONF	0	
771748																																																															0	10788	33		15260			12925	0		0	58287	0	0	0	16750	0		16012	1011	2477	4790	7215	1190	0	3964	8576	11192	13610	2975	0				0	25					0	0	720	0							0														1879				0		0	0								1060													726			CONF	CONF		
771878																																																																0	13469		0			7612	3777		0	209373	0	0	0	155046	4081		3379	3913	13556	9685	18167	61552	47334	3202	2106	10845	22481	11600	1173				0	0					1838	1735	5204	13778							132														149136				2296		0	0								1862													971			CONF	CONF		
772008																																																															0	0	115005		0			333041	32834		0	1404949	0	0	0	384948	3263		183423	8502	35718	28904	20061	149803	136647	149529	73594	232128	229992	291097	42747				322	218					5923	81109	120867	322753							1557														448692				1674		0	0								906													3760			CONF	CONF		
772446																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
772754																																																																16987	1051		5077			5699	0		34	50548	0	310	0	9499	157		3466	157	2762	4141	1163	1276	0	6045	18752	8062	5741	2400	49				0	0					305	0	5153	5435							0													0	0				0		0	30								485													326			CONF	CONF	0	
773032																																																															0	5674	0		0			6000	2535		1444	80379	0	0	0	28583	126	27551	10465	842	3522	15992	1570	3880	2741	8551	12470	10024	5880	13165	1569				0	600					3633	2700	16559	4017						0	0														0				0		0	527							0	2589	0	0	0	0	0			0	0		0	0	5392	0	0	CONF	CONF		
773171																																																															0	4516	106		27			3531	4474		0	84807	0	0	0	46421	2578		13283	1128	8229	5024	7635	22974	1066	962	3000	7187	14405	11112	1483				0	37					1113	1969	1993	1647							331														0				60		0	5								13051													3339			CONF	CONF		
773247																																																																76734	161499	35755	57515	1194064	0	1194064	64282		54284	4965980	0	402546	21333	406234	14537	170363	934198	27881	36592	56904	80882	73196	121280	1104686	253166	884987	1112655	1156037	8592	0	0	0	0	1025	0				8666	183204	443318	779420	0	402546				1045	2504														2044012				2851	315	270413	36070							0	28064	0	37	0	744	0	917	0	108	0	0	0	0	784105	917	3689	CONF	CONF		
773443																																																															0	39106	3851	5000	17762	46600	0	46600	1320		2606	215498	0	0	0	32149	1151	1323	37992	233	1063	2935	5845	12321	9261	38320	20011	36643	47794	31902	8068	0	0	0	582	24	0				144	2425	26545	31146	0	0				31	0														19569				778	121	0	5121							0	3169	0	0	0	531	0	118	0	98	98	0	0	0	1797	118	73	CONF	CONF		
773470																																																																0	1029596		0			14854	6592		0	1201207	0	0	0	102414	1373		1350	21192	21080	22588	36409	1145	0	117371	122150	281439	362156	215677	0				0	0					0	575	0	45631							0														1112505				0		0	0								0													172			CONF	CONF		
773546																																																															0	1671	234		1436			10136	0		0	60191	0	0	1460	16452	322		13422	1398	2651	5097	6070	932	56	6213	6679	12983	15553	1598	215				0	0					2112	4429	16248	5310							0														0				471		113	15								463													1250			CONF	CONF		
773742																																																																143	2681		30			32934	3272		1147	181048	905	0	24724	56006	178		55261	7058	1711	4950	6250	24205	11818	34272	12220	25415	28661	25112	0				149	474					14519	6193	26776	32136							0														0				1880		0	0								1627													3688			CONF	CONF		
774132																																																																5164	5184		425			89016	48109		639	538892	0	0	0	98438	2364		111458	7049	7709	4182	4959	9747	64791	72643	59461	63540	58527	82038	104243				0	107					34997	45557	113357	88172							0													0	33133				1537		0	1525								1835													4003			CONF	CONF	0	
774235																																																																18494	2637		4214			8083	0		507	70217	0	0	0	14175	0		23629	1551	1768	4755	4602	1395	89	7569	12741	16526	11420	7679	42				0	0					154	0	6282	2464							0													0	23766				1027		0	0								12275													932			CONF	CONF	0	
774253																																																																0	180		0			13211	3805		0	52812	81	0	0	18826	457		13001	1758	2965	5317	7765	973	48	3781	4497	11388	12663	1732	0				0	20					1192	3358	7676	2527							0													0	14693				4		0	2								1059													580			CONF	CONF	0	
774262																																																																2168	270253	0	6993	751120	0	751120	7200		49	2892637	0	0	0	215266	2334	139460	1015466	7641	6790	13838	22711	29528	134380	615723	385312	658382	669770	310092	14962	0	0	0	0	17371	0				58402	403076	449411	619442	0	0				3132	0													0	2785665				27691	1718	72385	1718							0	1760	0	12498	0	3592	3673	2537	0	2259	0	0	0	0	13689	2537	0	CONF	CONF	0	
774347																																																																37930	0		45849			19058	0		3906	134218	0	0	0	11025	0		32595	129	1850	2524	5160	1343	0	21094	18330	28493	37607	14578	905				0	0					331	0	0	11010							0														0				139		0	19								2560													2530			CONF	CONF		
775054																																																																60906	13110		63327			35010	1640		0	348271	0	8813	0	39342	662		78920	1	137	342	1073	32736	5053	27592	63416	32016	54949	110505	20451				0	12					14510	24076	26122	57981							0														166154				294		0	999								991													770			CONF	CONF		
775241																																																															0	4731	0		6082			2152	0		0	26528	0	0	0	7423	0	0	6348	200	681	2266	4196	13	0	3064	2403	3615	5541	2439	2031				0	0					0	0	2766	0						0	10														0				0		0	0							0	2575	0	0	0	0	0			0	0	0	0	0	799	0	0	CONF	CONF		
775456																																																															0	329	59941		1674			208752	12856		28415	835695	0	0	3655	121404	6857		135793	3438	7952	24074	41035	34690	8036	69140	90143	142139	219559	168007	20120				0	4256					23471	46066	98266	202558							436														386658				0		4542	3679								5464													7165			CONF	CONF		
775773																																																															0	0	5662		0			496	1183		0	100085	0	0	0	86642	10		1667	653	1450	3588	4605	23899	52231	3210	25	5896	1887	2071	256				0	1					1586	0	681	3416							109														76915				1717		0	2								21													385			CONF	CONF		
776369																																																															0	5742	2452		2716			32245	0		0	93206	0	0	0	7618	17		37757	1602	599	3494	419	1423	81	18514	17042	27262	15571	6842	357				0	22					7839	9031	14127	9301							0														0				0		0	0								699													1397			CONF	CONF		
776547																																																																11550	5344		725			11342	857		1173	178917	0	0	4251	84024	2461	76573	26348	875	4501	572	886	23628	53484	5017	19059	15954	17427	17400	20030				0	0					14186	16162	15218	7237						0	29													0	84024				0		0	11							0	4463	0	0	0	0	0			0	0		0	0	4164	0	0	CONF	CONF	0	
777254																																																															0	5870	0		1621			6842	3058		0	45296	0	0	0	17682	1799		8405	156	731	2127	5626	8933	0	3981	3537	4111	8551	7292	0				0	143					1015	0	1918	209							0														16705				0		0	13								3206													1920			CONF	CONF		
777366	657351			0	0	17496	7916		0	0	695763	0	22			108215	286253	65063	62813	111705	4348	686	13000	0	0	0	0	0	0	0								0	0													209121	182	0	0	0	0	0	0	0	0	0		0	78307	0	0	17496	0		52985	0	0	674847	0	0		156388	8047	128906		30926	16473	82428	17975	8586	0							0	0	0	0	0					5668	22906	113351	219699						182	0																			0	0									0	0	0	0	0	0				0				0		4704	CONF	CONF		
777441																																																																4400	0		1728			10197	236		1763	46073	0	0	0	12943	103		8710	805	1991	2714	5765	1544	124	4038	1885	7359	10109	6098	3577				0	0					245	1296	2182	2509							0														9704				186		0	129								1790													6552			CONF	CONF		
777870																																																																0	16816		0			18583	3400		0	188190	0	0	0	60909	5864		1465	898	776	753	1182	29080	28220	4192	2611	9055	13548	46234	50845				0	594					526	8857	43211	20590							32														0				330		0	0								69													8771			CONF	CONF		
778738																																																																4475	17574		0			219749	12914		583	838254	2849	0	0	61897	4910		64733	3417	4643	4983	10599	22367	15739	218724	30544	168207	147776	103090	109052				824	42					34874	76486	163340	220327							0														246636				6579		4085	2984								13731													2308			CONF	CONF		
779016																																																																55398	2994		144			61640	4000		7486	329361	0	0	0	81983	8795		13107	9	742	5453	6462	30383	38754	10649	5531	39319	34805	66892	87827				0	254					9641	8673	0	79306							0														0				1804		0	33								7560													1454			CONF	CONF		
779351																																																															0	98268	82059	166	35822	498884	0	498884	82673		14629	1771016	497	70660	1660	260689	10089	139693	419890	15272	14912	49471	89391	30022	58940	233060	156646	280912	578135	162904	83578	0	0	0	15434	1529	0				31697	71890	225985	247645	0	70660				1	0														611212				1847	1414	1036	1579							0	16516	0	172	0	0	0	0	0	1674	1350	324	0	0	4429	0	0	CONF	CONF		
779360																																																																31050	3604		5001			25877	1304		5790	159221	1333	0	0	8892	918		11404	122	2726	2967	1870	870	216	13984	12039	39855	44668	16547	22417				0	503					2117	5331	44044	25173							0														0				0		0	15								215													720			CONF	CONF		
779641																																																																2630	0		1779			2121	0		860	37394	0	0	0	18845	91		6848	39	1187	2623	7302	7621	0	1270	4352	3802	6669	2456	0				0	0					0	0	8882	0							0														10051				8		0	0								1335													851			CONF	CONF		
779650																																																																7082	25024		63			65833	2464		19366	433393	0	0	0	81917	1190		71768	10325	14567	29989	23239	2109	1048	44490	33271	96055	39949	122440	14584				0	0					5773	34507	49078	12342							199													0	82984				221		126872	67								513													1302			CONF	CONF	0	
779968																																																															0	2520	59802		0			177736	0		0	709433	1699	0	0	0	0		81161	0	0	0	0	0	0	334510	19754	81844	134167	92216	22408				0	0					0	11125	61175	381753							0														356905				0		17021	0								0													0			CONF	CONF		
780049																																																																449	0		11789			23843	0		1313	119724	0	0	0	23861	0		36357	2025	2030	7835	11897	0	0	9186	23116	24820	35572	3110	0				0	0					1566	0	14247	33242							0														0				1411		0	64								3769													5581			CONF	CONF		
780218																																																															1929	46294	54792		7670			143145	48784		3067	654246	0	0	0	127578	1990		45413	4306	14708	30319	22601	51426	3639	83580	52900	129322	187453	69512	3662				0	66					5286	32230	64976	104256							93													0	172507				1445		0	5199								5013													1971			CONF	CONF	0	
780263																																																															0	3428	1423		3621			21070	485		0	111446	408	0	136	26746	142		18090	3299	876	1556	319	3986	16710	6935	11336	11252	13620	9899	30148				0	0					7684	5447	17696	21585							0														49150				0		0	33								583													1911			CONF	CONF		
780562																																																															0	0	51702		0			29169	0		5599	170086	979	0	0	10180	508		7811	972	237	0	5620	3351	0	11175	5195	19490	60722	42237	22041				0	0					0	1074	33530	39303							0														103954				0		0	0								0													0			CONF	CONF		
780722																																																															0	29508	8211	0	4861	88999	0	88999	34767		11893	544784	1612	0	10549	137534	1361	104045	64198	25541	28566	33384	34550	8464	4217	114015	53989	89405	103258	41883	3752	0	0	0	0	0	0				17944	31416	98673	78802	0	0				6500	857														111107				9279	485	0	485							0	470	0	0	0	1505	583	576	0	115	0	0	0	0	1472	576	985	CONF	CONF		
780955																																																															5737	34932	848		22859			45067	758		1180	229627	0	0	0	44284	904		51791	2231	5712	13738	19687	1254	1662	15175	34840	74420	46628	10137	3338				261	192					2572	3600	10283	46696							0														31418				4476		2154	1840								3887													1573			CONF	CONF		
