"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
321255																																							2360	752	0	0	0	425	177	319	33764	29870	44	29914	0	329	0	0	3850	400	33764	0	0	3130	0	0	320	0	7587	22283	9	1231	0	22064	21735	0	5994	0	0	0	3850	0	2002	
321273																																							80218	10048	24021	0	18893	7589	315	26883	798401	649948	6394	701005	0	6878	44663	0	97396	0	798401	0	0	14097	0	0	88780	0	222763	427185	1a	1231	-5362	626180	619302	-119	11132	0	0	0	97396	0	0	
321330																																							22279	2047	23550	0	0	843	0	1369	87828	81069	273	81342	0	300	0	0	6486	1200	87828	0	0	4111	0	0	1200	0	23404	57665	4	1231	0	35625	35325	-25	1003	0	0	0	6486	0	1412	
321947																																							50088	6248	268181	0	7509	8550	21	23202	711363	615218	4607	639011	0	4890	6000	0	72352	632	711363	0	0	58705	0	0	11310	5455	149806	465412	1a	1231	-486	346949	342059	2191	0	0	0	13186	72352	50	0	
322056																																							136763	18139	132370	0	0	8722	0	11546	788622	712853	473	713326	0	7365	0	0	75296	4728	788622	0	0	63642	0	0	5793	0	173312	539541	2b	1231	0	440577	433212	1133	45525	0	0	0	75296	0	2345	
322449																																							7237	1637	6404	0	0	881	0	1189	91177	76878	608	81486	0	687	4000	0	9692	336	91178	0	0	8248	0	0	1437	0	16997	59881	1b	930	0	61571	60884	-329	12945	0	0	0	9692	0	0	
322476																																							4631	238	906	0	0	50	0	67	10099	9061	44	9105	0	31	0	0	994	0	10099	0	0	1026	0	0	0	0	1651	7410	4	930	0	4238	4207	-32	0	0	0	0	994	0	0	
322551																																							0	3692	8255	0	0	458	0	261	42987	39498	329	39827	0	445	0	0	3160	58	42987	0	0	2548	0	0	455	0	8141	31357	4	1231	0	27449	27004	99	0	0	0	0	3160	0	3317	
323204																																							103794	17415	312589	0	2749	31377	243	38851	1546564	1411770	20917	1432687	56	17735	0	0	113821	302	1546564	0	0	83609	0	0	36019	5269	405024	1006746	2a	1231	0	1043017	1025282	-6109	0	0	0	0	113877	202	8793	
323651																																							9520	1401	40626	0	0	1519	363	3564	246115	212370	658	213028	0	3310	0	0	33087	500	246115	0	0	31103	0	0	1500	0	35402	176968	2b	1231	0	180945	177635	-16	11487	0	0	0	33087	0	0	
324153																																							28323	1866	94412	0	0	1246	0	6526	265323	235084	597	235681	0	2421	0	0	29642	560	265323	0	0	24210	0	0	2941	0	63109	171975	2a	1231	0	135371	132950	1931	0	0	0	0	29642	0	0	
324229																																							7869	3852	10787	5	0	795	0	668	57105	49927	134	50061	0	181	0	0	7044	200	57105	0	0	6512	0	0	325	0	14250	35677	4	1231	0	31789	31608	7	1461	0	0	0	7044	60	0	
324256																																							15727	1066	0	0	0	202	0	623	63804	58029	52	58081	0	296	0	0	5723	1000	63804	0	0	3723	0	0	1000	0	21845	36184	9	1231	0	35709	35413	0	278	0	0	0	5723	0	10495	
324340																																							106279	29049	722940	39	69243	30262	123	54887	2067213	1844023	4996	1849170	0	7740	151	0	218043	3006	2067213	0	0	56638	0	0	160765	18736	519611	1324412	2b	1231	0	1042395	1034655	-2366	0	0	0	0	218043	1000	0	
324854																																							530	4429	103216	0	381	1820	0	7638	201052	177091	1697	178788	0	1191	0	0	22264	50	201052	0	0	16294	0	0	2700	0	51181	125910	1a	1231	0	84068	82877	3220	161	0	0	0	22264	0	0	
324863																																							427731	34269	91356	0	0	18809	0	16201	1634533	1414780	1818	1416598	0	19485	0	0	217935	2000	1634533	0	0	186952	0	0	29200	2943	696994	717786	1a	1231	0	964250	944765	-217	35127	0	0	0	217935	0	63332	
324975																																							11127	1752	53949	0	151	1367	6	3118	135864	112204	929	119383	0	344	6250	0	16481	0	135864	0	0	16016	0	0	0	0	19791	92413	1a	1231	0	64738	64394	465	0	0	0	0	16481	0	0	
325141																																							0	6034	74844	0	1637	11956	205	7938	255592	215244	599	215843	0	1431	0	0	39749	300	255592	0	0	36741	0	0	3637	0	60833	154411	4	1231	0	133661	132230	-929	20375	0	0	0	39749	373	0	
325459																																							8	156	9820	0	0	45	0	463	25267	19964	43	20007	0	459	0	0	5260	250	25267	0	0	4625	0	32	300	0	5174	14790	4	1231	0	13519	13060	53	1636	0	0	0	5260	79	0	
325534																																							32287	2876	75612	0	520	2854	106	6827	324102	282843	2655	290728	0	2316	5230	0	33374	300	324102	0	0	28648	0	0	2575	8618	58631	224212	4	1231	0	196678	194362	1851	40	0	0	0	33374	0	0	
326054																																							78618	3446	43988	0	0	2254	505	2286	387911	308866	849	351166	0	2602	6500	0	36745	150	387911	0	0	37904	0	0	1000	0	68869	239997	9	1231	-3071	259372	256770	762	0	0	0	34951	36745	44	0	
326344																																							6943	3108	197748	0	3509	6560	14	11699	550045	467716	4025	492862	0	4394	9000	0	57183	600	550045	0	0	51817	0	0	4400	0	118260	349456	1b	1231	0	314318	309924	366	0	0	0	12121	57183	0	10540	
326858																																							95285	20071	300069	0	0	10894	0	25807	1481423	1279101	10823	1295419	0	19962	0	0	186004	6000	1481423	0	0	135698	0	0	35695	465	525273	753828	2a	1231	0	1045188	1025226	8611	0	0	5495	0	186004	0	3606	
326979																																							145933	4894	137763	0	490	10059	0	23903	783989	683705	2216	701234	0	4448	15313	0	82755	10	783989	0	0	79714	0	0	2462	0	116691	567014	2b	331	0	458140	453692	569	7255	0	0	0	82755	0	0	
327220																																							7733	3725	29865	0	49	6033	0	4111	168996	150730	541	157566	0	711	6295	0	11429	444	168995	0	0	8588	0	0	2994	0	56478	94252	2a	1231	0	115039	114328	-597	3152	0	0	0	11429	0	0	
327305																																							14192	10416	109920	944	5867	11804	80	23823	940555	819539	13855	844433	0	7598	11039	0	96122	100	940555	0	0	63487	0	0	31502	0	216753	602786	2a	1231	0	770604	763006	1033	0	0	0	0	96122	499	4	
327435																																							118462	10873	245027	0	0	10727	69	21306	745335	678989	6294	685283	0	10151	0	0	60052	1028	745335	0	0	55832	0	0	2060	105	214948	464041	2b	1231	0	348917	338766	1132	0	0	0	0	60052	0	0	
327556																																							5001	5598	69995	0	0	4440	30	9881	243635	201984	505	213770	0	1839	11281	0	29865	100	243635	0	0	21821	0	0	5200	0	47815	154169	4	1231	0	131700	129861	2744	18829	0	0	0	29865	0	0	
327855																																							169579	18259	64435	0	5978	13123	21	21441	819069	729638	6151	735789	0	8588	0	0	83280	155	819069	0	0	56560	0	0	23939	0	251949	477689	2b	1231	0	534821	526233	2626	0	0	0	0	83280	0	0	
328058																																							6744	4531	8752	0	0	9	0	663	48791	41254	17	41271	0	458	0	0	7520	500	48791	0	0	6297	0	0	500	0	11237	30017	4	1231	0	24353	23895	223	4197	0	0	0	7520	0	0	
328357																																							175643	16581	55301	0	446	1309	96	7418	532367	445688	433	498971	0	1706	52850	0	33395	200	532366	0	0	21014	0	0	10833	0	63326	382362	2b	1231	0	276813	275107	1348	466	0	0	0	33395	0	0	
328656																																							2229	1181	5529	0	0	482	0	4490	179466	148527	830	159787	0	2588	10430	0	19679	100	179466	0	0	10588	0	0	8900	0	36426	112101	4	1231	0	131781	129193	91	36362	0	0	0	19679	0	0	
328777																																							244166	17820	625847	0	10005	21766	0	96980	2630259	2023171	33374	2320930	0	16710	264385	0	309329	0	2630259	100	0	220921	0	0	93489	12996	250884	1772287	2a	1231	0	1590353	1573643	-5081	0	0	0	0	309329	0	26936	
329149																																							117	3007	15224	0	2661	1339	0	2337	145993	118721	787	130743	0	1553	10000	0	15250	50	145993	0	0	9696	0	0	5360	0	30720	88001	4	1231	0	106800	105247	144	16061	0	0	1235	15250	0	0	
329345																																							46699	6431	106794	0	680	15554	232	19565	659308	531424	6063	591705	0	5489	54218	0	67603	100	659308	0	0	29773	0	0	37217	866	165745	365679	1b	1231	0	467976	462487	513	0	0	0	0	67603	0	0	
329550																																							3715	5320	46536	0	0	6794	238	14757	403028	363687	2605	366292	0	3568	0	0	36736	2086	403028	0	0	12215	0	0	22009	0	101602	262085	2a	1231	0	313606	310038	426	15630	0	0	0	36736	0	0	
329952																																							74243	10737	352262	0	0	8033	0	8516	805043	719103	2743	721846	0	4494	0	0	83197	550	805043	0	0	79512	0	0	800	6761	228232	490871	2b	1231	0	327208	322714	2335	21777	0	0	0	83197	0	0	
330239																																							98312	7828	95963	718	0	4423	0	11807	357511	303796	326	304122	0	1671	0	0	53389	374	357511	0	0	44937	0	0	6122	0	111087	192709	4	1231	0	119549	117878	1956	20582	0	0	0	53389	0	0	
330248																																							9453	2144	57172	0	957	1521	90	5169	183093	159222	999	164221	0	963	4000	0	18872	1300	183093	0	0	12885	0	0	4150	0	44250	114972	2b	1231	0	82961	81998	537	24589	0	0	0	18872	0	0	
330855																																							154715	28123	560037	0	47481	40820	2195	82098	2600530	2212943	19600	2305691	463	23238	50000	0	294376	600	2600530	3477	3477	171604	0	0	123061	26759	541322	1671621	1a	1231	0	1678061	1654823	-889	0	0	0	19671	294839	2	0	
330873																																							43968	2389	39740	0	797	2936	0	2045	280106	252541	535	258076	0	1606	5000	0	22030	0	280106	0	0	404	0	0	21234	2281	40858	211683	1a	1231	0	187556	185950	392	0	0	0	0	22030	0	0	
330949																																							3922	3549	19659	0	0	3532	66	6757	249165	215850	2764	229761	0	1407	11147	0	19404	300	249165	0	0	8799	0	0	10400	0	41431	174419	1b	1231	0	173044	171637	-95	23344	0	0	0	19404	0	16699	
331076																																							42588	12338	52262	0	397	5550	0	11708	337717	252157	1810	261467	0	2813	7500	0	76250	1	337717	0	0	39928	0	0	35199	1098	75555	176602	1a	1231	0	206189	203376	1122	8400	0	0	0	76250	0	0	
331375																																							36028	4667	6864	0	0	8074	0	2053	329422	293211	1257	303468	0	2094	9000	0	25954	0	329422	0	0	1555	0	0	24340	0	66640	226570	1a	0331	0	259111	257017	59	0	0	0	0	25954	14719	0	
331544																																							7534	2066	53804	0	0	2077	0	3358	113820	94736	316	95052	0	588	0	0	18768	1500	113820	0	0	11605	0	0	6000	424	28890	65846	8	1231	0	44411	43823	-337	5	0	0	0	18768	529	200	
331713																																							20040	5257	97157	0	0	8204	0	19683	546869	472551	3261	485812	0	5604	10000	0	61057	75	546869	0	0	59295	0	0	500	0	86890	385661	2b	1231	0	402132	396528	1187	0	0	0	0	61057	0	0	
332224																																							60813	21274	59333	0	0	3580	0	15238	343416	298706	4850	303741	0	2581	185	0	39675	2846	343416	0	0	9043	0	0	30461	0	108103	190603	2b	1231	0	185759	183178	-2675	0	0	0	0	39675	0	0	
332345																																							1684	1106	1830	0	26	198	372	97	28676	25847	69	25916	0	180	0	0	2760	100	28676	0	0	2174	0	0	500	0	5179	20668	5	1231	0	14457	14277	-14	9086	0	0	0	2760	0	0	
332402																																							51497	3454	54148	0	14775	5828	132	22907	737901	572338	11850	648254	0	6563	64066	0	89647	29	737901	0	0	62023	0	0	31820	93176	128778	443560	2b	1231	-4326	498547	491984	101	0	0	0	0	89647	0	0	
332671																																							19072	2442	11885	0	0	2884	271	11924	119064	72696	3209	93905	0	2390	18000	0	25159	0	119064	0	0	26168	0	0	0	0	6519	66177	1a	1231	0	71225	68835	-1009	0	0	0	0	25159	1551	200	
332756																																							6917	1782	10030	0	0	670	0	776	59034	47004	25	48829	0	293	1800	0	10205	100	59034	0	0	7168	0	0	3000	0	13379	33625	4	1231	0	33176	32883	-63	0	0	0	0	10205	5976	0	
333034																																							87062	2002	27023	0	0	827	551	2463	251492	218103	824	218927	0	6029	0	0	32565	1000	251492	0	0	24564	0	0	7000	0	83951	134152	2b	1231	0	130954	124925	1	5850	0	0	0	32565	182	607	
333203																																							62920	8455	142559	0	4379	21582	0	22612	1103391	1011268	5785	1024217	0	8429	7164	0	79174	200	1103391	0	0	72953	6541	0	5940	40212	235372	775896	2b	1231	0	801489	793060	81	1	0	0	0	79174	1070	0	
333650																																							119013	3648	70575	0	1163	1344	30	6327	403488	351103	1508	352700	0	5290	89	0	50788	646	403488	0	0	35389	0	0	14150	0	72665	278438	4	1231	0	205987	200697	603	0	0	0	0	50788	391	300	
333856																																							79735	3672	41324	0	672	2995	0	5154	338771	298992	1383	308375	0	2580	8000	0	30396	555	338771	0	0	25701	0	0	3245	0	131591	167401	1a	1231	0	207799	205219	895	0	0	0	0	30396	0	0	
333940																																							5526	1140	15175	0	0	317	0	877	81674	73737	171	73908	0	186	0	0	7766	200	81674	0	0	7597	0	0	200	0	22327	51410	4	1231	0	22104	21918	-231	8471	0	0	0	7766	0	28250	
334264																																							117714	11760	140028	0	578	12914	0	13105	626687	558633	4220	573219	0	3967	0	0	53468	625	626687	0	0	34779	0	0	14951	0	247327	311306	2b	1231	0	334555	330588	3113	0	0	0	10366	53468	0	0	
334648																																							6082	6750	75744	0	2491	4910	0	2092	209842	186119	503	191526	0	5	4904	0	18316	480	209842	0	0	398	0	0	18002	0	37212	148907	8	1231	0	91657	91652	-564	20121	0	0	0	18316	0	0	
334657																																							28127	3096	0	0	0	513	0	2039	109346	99751	1600	101474	0	741	123	0	7872	500	109346	0	0	1872	0	0	5500	0	26976	72775	4	1231	0	66943	66202	0	1225	0	0	0	7872	18	8126	
335346																																							36631	3425	41159	0	0	2632	0	11838	340604	311231	482	311713	0	3376	0	0	28891	500	340604	0	0	26757	0	0	1654	0	70737	240494	1a	1231	0	248295	244919	-20	0	0	0	0	28891	0	0	
335355																																							282	2525	37165	0	0	4292	0	6375	146326	122879	275	126154	0	1284	3000	0	20172	1200	146326	0	0	11086	0	0	6800	444	33610	89269	4	1231	0	75806	74522	1086	20721	0	0	0	20172	0	0	
336147																																							8419	2573	12400	0	0	1210	21	2126	143597	121973	530	127862	0	966	5359	0	15735	400	143597	0	0	7107	0	0	8017	0	43921	78052	9	1231	0	101685	100719	211	13870	0	0	0	15735	0	2259	
336361																																							57411	4054	3606	0	0	1946	0	940	180089	152963	4478	157441	0	955	0	0	22648	600	180089	0	0	16794	0	0	5200	0	46352	106611	1a	1231	0	89252	88297	54	5744	0	0	0	22648	0	18091	
336576																																							1099	1896	21727	0	0	7894	418	3445	302507	266554	4172	274726	0	1392	4000	0	27781	0	302507	0	0	33258	0	0	0	13851	40520	226034	1a	630	0	227493	226101	-5477	26076	0	0	0	27781	0	0	
336950																																							4626	242	0	0	0	104	0	586	20864	19173	18	19191	0	522	0	0	1673	25	20864	0	0	1073	0	0	575	0	3686	15487	5	1231	0	13978	13456	0	650	0	0	0	1673	0	1200	
337247																																							0	1020	20130	0	0	240	0	972	56740	45762	111	45873	0	340	0	0	10867	200	56740	0	0	8701	0	0	1700	0	7070	38692	4	1231	0	28870	28530	266	5848	0	0	0	10867	0	0	
337340																																							44431	2035	22797	0	8106	1513	0	808	153595	132743	251	132994	0	903	0	0	20602	665	153596	0	0	4201	0	0	15335	0	25613	107130	1a	1231	0	74808	73905	401	0	0	0	0	20602	0	0	
338646																																							32042	3426	21247	0	2419	2240	1340	5494	296319	258281	1788	264569	0	3365	4500	0	31750	650	296319	0	0	23182	0	0	7402	0	65002	193279	2a	1231	0	231435	228070	516	0	0	0	0	31750	41	0	
338851																																							21953	2256	18328	0	0	1102	519	358	88662	79323	61	79384	0	320	0	0	9278	150	88662	0	0	2069	0	0	6850	0	20199	59124	4	1231	0	44466	44146	209	0	0	0	0	9278	0	0	
338945																																							8929	2912	4595	0	0	652	0	618	66874	59720	170	59890	0	476	0	0	6984	200	66874	0	0	5344	0	0	1320	0	12249	47471	9	1231	0	48635	48159	120	1000	0	0	0	6984	9	0	
339072																																							56636	7911	94140	0	187085	10931	7	51732	1151644	878531	14390	893047	0	5906	126	0	258597	1168	1151644	0	0	237312	0	0	17781	165626	684771	193760	1a	930	0	577259	571353	2336	0	0	0	0	258597	6223	0	
339353																																							19699	808	13217	0	1531	252	0	1483	78927	68138	421	68559	0	542	0	0	10368	50	78927	0	0	4172	0	0	5850	0	28260	39878	4	1231	0	42479	41937	296	0	0	0	0	10368	0	0	
339456																																							49342	7590	78571	0	0	19781	2415	4505	557493	493474	4905	498379	0	5977	0	0	59114	600	557493	0	0	42991	0	0	13450	5954	277268	216206	2b	1231	0	395312	389335	2073	0	0	0	0	59114	0	0	
339607																																							12575	6988	154476	0	4955	15428	0	22213	1115238	828405	15804	991395	0	5001	147186	0	123843	0	1115238	0	0	125742	2600	0	9000	0	142445	685960	1a	1231	0	884719	879718	-10899	1822	0	0	0	123843	14463	0	
339773																																							382958	12271	163954	0	3204	29218	0	71864	2797037	2349229	26736	2486327	0	17243	110362	0	310710	1	2797037	0	0	310488	0	0	0	0	309723	2039506	2a	1231	0	2126274	2109031	221	24537	0	0	0	310710	0	0	
339858																																							637122	813466	13410057	282749	1227383	489569	21094	1669305	47238911	38029532	1128741	42129581	17309	352402	1745697	65200	5092021	82517	47238911	6060043	400451	2372725	0	0	2415370	262333	2581337	35448195	2a	1231	0	22459539	22107137	221409	17845	0	200950	559010	5109330	16613	224195	
339876																																							6563	1319	4729	0	0	170	99	248	45843	38299	89	38388	0	185	0	0	7455	0	45843	0	0	7545	0	0	0	0	191	38108	6	0930	0	32884	32699	-90	0	0	0	0	7455	16	0	
340135																																							128799	72156	154160	2775	0	36261	0	58059	1741792	1536539	10604	1595811	0	11778	31160	0	145981	2269	1741792	0	0	114948	0	0	26142	19200	497275	1039264	2a	1231	0	1266806	1255028	2622	5485	0	0	17508	145981	0	9869	
340144																																							17441	13104	226234	950	1845	10974	1105	28869	1131130	930736	9518	1020836	0	11822	62000	0	110294	1805	1131130	0	0	77161	0	0	29304	622	243239	687497	2b	1231	0	841785	829963	2024	23	0	0	18582	110294	0	0	
340256																																							34908	1808	52249	0	0	1393	3237	5468	628339	528553	2782	556335	0	3608	25000	0	72004	341	628339	0	0	21864	0	0	49659	0	185402	343151	2b	1231	0	531200	527592	140	0	0	0	0	72004	0	1684	
340443																																							29610	666	51221	0	660	989	0	4352	133938	110552	1482	118034	0	321	6000	0	15904	500	133938	0	0	13550	0	0	500	245	22072	88480	4	1231	0	44539	44218	1354	1977	0	0	0	15904	0	0	
340742																																							42657	9034	109966	0	766	4221	1472	25487	744953	613325	7598	651659	0	9238	4000	0	93294	370	744953	0	0	-18478	0	0	109717	18135	114358	498967	2b	1231	0	540018	530780	1685	0	0	0	26736	93294	2435	0	
340751																																							52668	6269	115580	0	0	4303	59	13575	614037	536429	3337	540310	0	11179	0	0	73727	100	614037	0	0	67020	0	0	1784	0	167438	368991	1a	1231	0	429762	418583	4823	3000	0	0	544	73727	0	0	
341310																																							71336	8603	204105	0	1414	10874	55	27003	773816	702927	5587	708514	0	5815	0	0	65302	0	773816	0	0	59794	0	0	6028	3205	156968	545959	1a	630	0	452972	447157	-520	0	0	0	0	65302	0	64	
342054																																							113733	5850	88379	0	0	5021	0	2729	470944	415512	2564	437305	0	3126	0	0	33639	750	470944	0	0	28403	0	0	3038	808	82859	332653	2b	1231	0	250987	247861	1448	2563	0	0	19229	33639	0	4000	
342362																																							26317	6791	724788	0	1915	8374	46	21059	935939	823193	5480	828673	0	2924	0	0	107266	1200	935939	0	0	71524	0	0	28315	0	110857	712336	1b	1231	0	149573	146649	6227	0	0	0	0	107266	0	0	
342410																																							298645	27600	407551	0	27297	34719	1072	125312	2963056	2562880	48587	2692563	0	18967	57942	0	270493	564	2963056	390	360	111340	2967	0	155274	11449	555739	2007141	2a	1231	0	2045021	2026054	3315	0	0	0	22794	270493	0	0	
342634																																							1523392	251149	2337676	0	473996	199098	10651	596670	16876289	14538019	229491	15086476	0	109191	145994	0	1789813	13390	16876289	22682	11981	973238	0	0	819691	412999	4706415	9831604	2a	1231	0	10663429	10554238	-16506	0	0	49280	111711	1789813	0	493738	
343051																																							2797	4324	48642	0	0	1264	60	4932	109409	94667	1264	95931	0	341	0	0	13478	50	109409	0	0	12377	0	0	400	0	30004	64663	4	1231	0	27706	27365	651	19765	0	0	0	13478	0	260	
343248																																							9100	1040	5620	0	0	167	0	294	38778	32332	50	32545	0	300	163	0	6233	37	38778	0	0	6118	0	0	202	0	8133	24199	4	1231	-96	20159	19859	-28	0	0	0	0	6233	0	2698	
343257																																							25225	1785	10437	0	0	526	0	1773	60217	56028	74	56102	0	314	0	0	4115	400	60217	0	0	1189	0	0	2500	0	24359	31669	8	1231	0	12125	11811	26	8660	0	0	0	4115	0	0	
343770																																							4285	296	6108	0	0	729	0	607	78638	65374	199	69573	0	454	4000	0	9065	0	78638	0	0	9081	0	0	0	460	8323	57051	5	0331	0	45951	45497	-16	20023	0	0	0	9065	24	609	
343903																																							54138	6141	59384	0	8060	8111	0	21772	769209	668711	4408	706619	0	5116	33500	0	62590	0	769209	0	0	65269	0	0	0	0	98836	569875	1b	1231	0	613080	607964	-2679	3639	0	0	0	62590	0	0	
343958																																							5893	1089	112	0	121	796	0	2280	90392	80102	612	81292	0	944	578	0	9100	50	90392	0	0	838	0	0	8210	0	18837	61265	4	1231	0	81045	80101	2	0	0	0	0	9100	0	0	
344647																																							27289	10984	607368	0	2742	13263	0	25555	1168543	879622	5038	1063676	0	12365	23323	0	104867	1700	1168543	0	0	69432	0	0	26101	0	160339	719283	2b	1231	0	485605	473240	7634	6147	0	0	155693	104867	0	1955	
344816																																							55775	8334	232197	0	5384	8317	3467	6005	635866	534215	23137	578391	0	2763	113	0	57475	560	635866	0	0	22301	0	0	31789	0	140641	393574	2a	1231	0	312697	309934	2825	6453	0	0	20926	57475	0	0	
344852																																							18423	4869	49318	0	0	1673	0	1963	140179	127887	596	128483	0	550	0	0	11696	250	140179	0	0	5752	0	0	4950	0	38266	89621	4	1231	0	40469	39919	744	24014	0	0	0	11696	0	0	
345309																																							45347	114955	138956	224	606	17297	0	52191	1469556	1191087	31983	1263219	0	9117	40149	0	206337	0	1469556	0	0	205238	0	0	3190	1511	379653	811434	1a	1231	0	1012132	1003015	-2091	0	0	0	0	206337	66068	29386	
345345																																							46755	3512	7054	0	1588	2988	0	5372	374316	306549	1753	333302	0	5048	25000	0	41014	300	374316	0	0	35979	0	0	4663	998	49400	257149	1a	1231	0	309147	304099	72	1950	0	0	0	41014	0	0	
345747																																							57491	4478	65495	0	1932	15508	0	22393	631307	554580	2504	572084	0	6797	15000	0	59223	100	631307	10411	0	39161	0	0	19900	922	152297	402283	1b	1231	0	423496	416699	62	1373	0	0	0	59223	0	34605	
345756																																							64768	4247	35578	0	5019	7233	0	19059	470574	392667	10251	402918	0	6687	0	0	67656	1375	470574	0	0	65280	0	0	600	109317	127713	264954	1a	1231	0	230242	223555	401	1798	0	0	0	67656	0	0	
345877																																							59624	4869	251	0	4091	9541	614	17639	536756	463587	4817	474775	0	4690	6371	0	61982	0	536757	0	0	35601	0	0	26692	1750	83870	379717	2b	1231	-316	435458	430768	5	0	0	0	0	61982	0	7609	
346379																																							25375	6999	25145	0	1156	5702	0	8053	229679	179404	1019	211571	0	1990	31148	0	18108	3403	229679	0	0	12024	0	0	2497	7045	11733	167671	2b	630	0	151676	149686	184	430	0	0	0	18108	88	0	
346566																																							17945	2056	2734	0	0	1310	0	294	72719	65871	59	65930	0	563	0	0	6789	750	72719	0	0	5267	0	0	750	0	26030	39841	1b	1231	0	26014	25451	22	22929	0	0	0	6789	0	0	
346771																																							120573	3564	68	0	1398	4072	3471	1762	224736	198874	3913	206787	0	847	4000	0	17949	1	224736	0	0	8121	0	0	10528	810	53364	145510	2b	1231	0	89857	89010	-701	0	0	0	0	17949	0	8	
347022																																							90870	2870	58777	0	0	7681	625	1936	256473	218420	806	230463	0	1670	0	0	26010	2500	256473	0	0	21976	0	0	2500	0	71968	146452	1a	1231	0	95384	93714	-966	0	0	0	11237	26010	0	0	
347639																																							6600	3578	99281	0	4542	8553	618	20619	402771	313416	1743	373977	0	5793	58818	0	28794	2000	402771	0	0	16813	0	0	10526	10206	127312	186104	1a	1231	0	221701	215908	-545	0	0	0	0	28794	0	32866	
347956																																							72428	10023	42660	1026	0	68121	8	32407	782992	649906	8963	712071	0	9244	53202	0	70921	1942	782992	0	0	48120	0	0	20958	0	140602	509304	2b	1231	0	564646	555402	-99	917	0	0	0	70921	0	0	
348159																																							40438	7208	15543	0	1226	2806	0	7893	192665	168621	1320	172941	0	1949	3000	0	19724	247	192665	0	0	7263	0	0	11887	176	50596	118025	5	1231	0	119322	117373	327	0	0	0	0	19724	2	0	
348720																																							351218	8679	448	0	676	15081	2942	7858	827928	740534	6259	746793	0	9745	0	0	81135	698	827928	0	0	76197	0	0	4238	716	270737	469797	2b	1231	0	450055	440310	2	0	0	0	0	81135	0	0	
349129																																							34342	7751	124173	0	0	2934	0	1669	236782	209569	577	210146	0	1109	0	0	26636	500	236782	0	0	21025	0	0	7500	0	66999	142570	2a	1231	0	65005	63896	-2389	1882	0	0	0	26636	0	135	
349343																																							46417	15199	14866	14	295	2320	0	1192	213097	184670	597	189267	0	1884	4000	0	23830	460	213097	0	0	20167	0	0	3090	0	75579	109091	4	1231	0	134678	132794	113	0	0	0	0	23830	0	0	
350572																																							21995	1048	84890	0	4287	2586	0	1471	188929	166068	1293	167361	0	952	0	0	21568	77	188929	0	0	4082	0	0	17302	1014	34306	131762	4	1231	0	72590	71638	107	0	0	0	0	21568	0	0	
350657																																							6174	893	14883	0	0	469	23	353	45363	41451	187	41638	0	123	0	0	3725	300	45363	0	0	3132	0	0	300	0	10484	30967	1a	1231	0	18997	18874	-7	1522	0	0	0	3725	0	2172	
350750																																							29175	3922	7	0	0	2601	0	2088	216813	191104	314	192918	0	2139	1500	0	23895	680	216813	0	0	22015	0	0	1200	0	59751	131353	1b	1231	0	181159	179020	0	0	0	0	0	23895	0	0	
351131																																							2250	3905	30290	0	0	813	477	700	55850	44318	159	44477	0	214	0	0	11373	123	55850	0	0	10548	0	0	425	0	16172	28146	1a	1231	0	15585	15371	277	2044	0	0	0	11373	0	0	
351560																																							110037	2188	0	0	0	7273	0	9436	333365	288867	7166	296033	0	4429	0	0	37332	5230	333365	0	0	32102	0	0	0	0	161567	127300	1a	1231	0	208460	204031	0	0	0	0	0	37332	0	400	
351878																																							18487	3845	27788	0	0	833	12	959	160571	142190	251	144241	0	485	1800	0	16330	0	160571	0	0	16146	0	0	0	0	2428	139762	1a	1231	0	109132	108647	184	0	0	0	0	16330	0	0	
352370																																							25248	2722	36141	0	193	5938	137	7943	181242	154260	1870	156130	0	836	0	0	25112	0	181242	0	0	25113	0	0	0	0	24207	130053	1b	1231	0	103697	102861	-1	0	0	0	0	25112	9	50	
352651																																							40015	533	2079	0	0	327	0	533	126942	113779	1849	115628	0	749	0	0	11314	250	126942	0	0	9385	0	0	1650	0	29422	84357	5	1231	0	84129	83380	29	75	0	0	0	11314	0	0	
352745																																							40639	1902	51167	0	0	1968	0	5925	290919	265534	678	266732	0	1873	520	0	24187	300	290919	0	0	21904	0	0	1200	612	84454	181080	5	1231	0	187468	185595	783	1765	0	0	0	24187	0	1346	
