"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
152440																							0	0	0	0	0	0	7430	7364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153054																							0	0	0	0	0	0	1125	1164	0	0	0	0	0	0	5694	5891	0	0	0	0	0	0	0	0	0	0	0	0	
153353																							0	0	3128	3087	0	0	195788	196455	0	0	0	0	0	0	1073	1064	0	0	0	0	0	0	0	0	0	0	0	0	
154154																							0	0	5405	5560	0	0	9987	10378	0	0	21598	21467	0	0	1931	1852	0	0	0	0	0	0	1182	1251	0	0	2426	2369	
154770																							0	0	20400	22391	0	0	34505	35651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155759																							0	0	6418	6702	0	0	3	3	0	0	0	0	0	0	1965	2030	0	0	0	0	0	0	0	0	0	0	0	0	
156457																							0	0	501	515	0	0	2428	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156635																							0	0	200	205	0	0	18933	19602	0	0	0	0	0	0	2712	2731	0	0	0	0	0	0	0	0	0	0	0	0	
156970																							0	0	1235	1235					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157155																							0	0	596	576	0	0	12136	11909	0	0	0	0	0	0	590	646	0	0	0	0	0	0	1916	1932	0	0	0	0	
157379																							250	254	0	0	3997	3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157650																							0	0	2505	2497					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157744																							0	0	3299	3220	0	0	23594	23917	0	0	0	0	0	0	1985	2022	0	0	0	0	0	0	0	0	0	0	0	0	
157856																							0	0	0	0	0	0	11739	11746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158376																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158741																							0	0	4947	4825	0	0	2209	2202	0	0	0	0	0	0	2506	2546	0	0	0	0	0	0	698	722	0	0	0	0	
159636																							0	0	142982	140118					0	0	0	0	0	0	28678	28552	0	0	0	0	0	0	64928	64334	0	0	0	0	
159645																							0	0	0	0	0	0	5566	5448	0	0	0	0	0	0	2944	2981	0	0	0	0	0	0	0	0	0	0	0	0	
159953																							0	0	9997	10227	0	0	34773	35418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159971																							0	0	0	0	187683	185918	50158	51678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160360																							0	0	4846	4853	0	0	1050	1049	0	0	0	0	0	0	1648	1622	0	0	0	0	0	0	9858	9969	0	0	0	0	
160454																							0	0	24466	24453	0	0	211	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160650																							0	0	1069	1044					0	0	0	0	0	0	565	546	0	0	0	0	0	0	0	0	0	0	0	0	
160959																							0	0	22471	22865					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																							14226	14592	4014	4094	65963	65897	22785	23167	0	0	0	0	9854	10040	4336	4433	0	0	0	0	0	0	0	0	0	0	0	0	
161602																							0	0	287358	281078	0	0	116495	115197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162337																							0	0	21139	21279	0	0	65169	65958	0	0	0	0	0	0	859	914	0	0	0	0	0	0	0	0	0	0	0	0	
163343																							0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163549																							0	0	32144	32363					0	0	0	0	0	0	11763	11232	0	0	0	0	0	0	9053	9211	0	0	0	0	
163857																							0	0	18070	18027	0	0	10201	10248	0	0	0	0	0	0	6633	6801	0	0	0	0	0	0	445	450	0	0	0	0	
164153																							0	0	3083	3087	0	0	0	0	0	0	0	0	0	0	3224	3247	0	0	0	0	0	0	0	0	0	0	0	0	
164331																							0	0	4993	4725	0	0	40133	40157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9688	9197	0	0	0	0	
164377																							0	0	0	0	0	0	4225	4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164957																							0	0	2772	2659	0	0	479	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164975																							0	0	0	0	0	0	7140	7174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165039																							0	0	0	0					0	0	0	0	0	0	5963	6229	0	0	0	0	0	0	25036	24676	0	0	10689	10700	
165628	0	0	0	0	194320	194251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	194320	194251	0	0	10523	10809	0	0	0	0	63481	65515	196994	197684	0	0	384111	386551	
165758																							0	0	9480	9601	0	0	14248	14327	0	0	0	0	0	0	3554	3566	0	0	0	0	0	0	0	0	0	0	0	0	
165806																							0	0	168705	168018					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166111																							0	0	0	0	0	0	1179	1140	0	0	0	0	0	0	824	827	0	0	0	0	0	0	0	0	0	0	0	0	
166531																							0	0	8296	8122	0	0	1180	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166652																							0	0	41581	41277					0	0	0	0	0	0	1944	1993	0	0	0	0	0	0	0	0	0	0	0	0	
166849																							0	0	250	251	0	0	8369	8345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																							0	0	500	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168357																							0	0	6777	6770					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168571																							0	0	0	0	4	4	40512	39463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169327																							0	0	5195	4907	0	0	41774	41348	0	0	0	0	0	0	12511	12685	0	0	0	0	0	0	8434	8424	0	0	0	0	
169354																							0	0	95484	96585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169653																							2244	2267	50340	48954					0	0	0	0	16909	17717	96013	95029	0	0	0	0	68098	67755	540794	549285	0	0	0	0	
169756																							36712	37793	0	0	57115	59950	34	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170257																							0	0	18000	17842	0	0	11500	11726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170275																							0	0	5503	5345	0	0	0	0	0	0	0	0	848	865	0	0	0	0	0	0	0	0	377	383	0	0	0	0	
170332																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170640																							0	0	3950	3939	150	160	5751	5966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	220	0	0	0	0	
171133																																																			
171656																							0	0	2303	2312					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																							0	0	5660	5525	0	0	11646	11496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171768																							0	0	0	0	0	0	10191	10453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172457																							0	0	0	0	0	0	5055	5203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172475																							0	0	0	0	2489	2613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172859																							0	0	2236	2181	450	464	414	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	1009	0	0	0	0	
173306																							0	0	29231	29061					0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	289	0	0	0	0	
173342																							0	0	997	938	0	0	8873	8870	0	0	0	0	0	0	1944	1949	0	0	0	0	0	0	0	0	0	0	0	0	
173557																							0	0	48734	48135	452	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173575																							0	0	90915	87856					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																							0	0	29345	29751	0	0	5335	5632	0	0	0	0	0	0	7885	8083	0	0	0	0	0	0	0	0	0	0	0	0	
173959																							0	0	7384	7227	0	0	22592	22686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995	1003	0	0	0	0	
174321																							0	0	0	0	0	0	92	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174367																							3000	2972	13237	12685					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174572																							34995	34502	4343	4504					0	0	5000	4697	289157	296905	716320	732559	0	0	0	0	0	0	0	0	0	0	0	0	
175056																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																							0	0	14577	14416					0	0	0	0	0	0	15278	15373	0	0	0	0	0	0	0	0	0	0	0	0	
175458																							0	0	7751	7755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175609																							0	0	74653	74388	0	0	1174	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176101																							0	0	81125	80571					0	0	0	0	0	0	8993	9359	0	0	0	0	0	0	28012	27886	0	0	0	0	
176325																							0	0	11065	11114					0	0	0	0	0	0	229	238	0	0	0	0	0	0	502	500	0	0	0	0	
176437																							0	0	5043	5084	0	0	7190	7187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176464																							0	0	37864	37427	0	0	235656	234630	0	0	0	0	0	0	20884	20689	0	0	0	0	0	0	14091	14174	0	0	0	0	
176642																							0	0	8269	8305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177135																							15600	15455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177443																							0	0	2499	2534	0	0	25956	26402	0	0	0	0	0	0	52	53	0	0	0	0	0	0	0	0	0	0	0	0	
177500																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177555																							0	0	5800	5727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177751																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177920																							0	0	0	0					0	0	0	0	0	0	831	901	0	0	0	0	0	0	0	0	0	0	0	0	
178150																							0	0	8098	7854	0	0	14026	13884	0	0	0	0	0	0	14285	14198	0	0	0	0	0	0	0	0	0	0	0	0	
178244																							0	0	0	0	0	0	7472	7394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	1546	0	0	0	0	
178356																							0	0	3443	3453	0	0	22366	22658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851																							0	0	12447	12578	0	0	148933	151498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179148																							0	0	2000	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179335																							0	0	52601	51056	0	0	3028	2986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179700																							0	0	10336	10826					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144																							0	0	10925	10718	0	0	4677	4745	0	0	0	0	0	0	238	249	0	0	0	0	0	0	1455	1394	0	0	0	0	
180443																							0	0	22867	22590	0	0	2257	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537																							0	0	1454	1462	0	0	10486	10652	0	0	0	0	0	0	439	445	0	0	0	0	0	0	0	0	0	0	0	0	
180845																							0	0	0	0	0	0	33656	33856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181963																							0	0	299	304	0	0	9210	9403	0	0	0	0	0	0	1265	1290	0	0	0	0	0	0	221	222	0	0	0	0	
182353																							0	0	1498	1492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182951																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668																							0	0	37337	37266	0	0	32022	32443	0	0	0	0	0	0	19193	19839	0	0	0	0	0	0	2008	2000	0	0	0	0	
183770																							0	0	6205	6347	0	0	17972	18131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2837	2903	0	0	4786	4675	
183958																							0	0	3364	3291	0	0	5437	5816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184656																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185251																							0	0	0	0	0	0	40	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185448																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859																							0	0	0	0	203233	201699	20533	20879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186221																							0	0	5302	5245					0	0	0	0	0	0	0	0	0	0	0	0	0	0	21079	21976	0	0	0	0	
186548																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186717																							0	0	0	0	0	0	27393	28725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186744																							0	0	51243	53309	0	0	34865	36316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6924	7192	0	0	0	0	
187648																							0	0	0	0	0	0	1285	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187947																							0	0	20339	19531					0	0	0	0	0	0	0	0	0	0	0	0	0	0	49668	49682	0	0	0	0	
188056																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188177																							13999	13707	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430																							0	0	0	0	0	0	3285	3216	0	0	0	0	0	0	9117	9353	0	0	0	0	0	0	0	0	0	0	0	0	
188449																							0	0	10804	10657					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720																							500	508	7986	7916	0	0	2314	2402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188739																							0	0	0	0	6	6	55	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188917																							0	0	4585	4789	0	0	12958	13252	0	0	0	0	0	0	3437	3600	0	0	0	0	0	0	995	995	0	0	0	0	
189044																							0	0	1285	1297					0	0	1687	1636	0	0	2968	2975	0	0	0	0	0	0	3293	3456	0	0	0	0	
189129																							0	0	13999	13783	0	0	71606	70807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3018	2929	0	0	0	0	
189745																							0	0	3533	3638					0	0	0	0	0	0	16306	16614	0	0	0	0	0	0	6568	6768	0	0	0	0	
189950																							0	0	0	0	0	0	6784	6775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190563																							0	0	17477	17570	0	0	247	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190648																							0	0	16456	16329	0	0	16003	15932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190947																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190956																							0	0	3013	3062	0	0	4047	4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191355																							0	0	0	0					0	0	0	0	0	0	5022	5022	0	0	0	0	0	0	0	0	0	0	0	0	
191935																							0	0	77496	77467	0	0	213066	214252	0	0	0	0	0	0	1805	1773	0	0	0	0	0	0	3096	3039	0	0	0	0	
192147																							0	0	32513	33422					0	0	0	0	0	0	0	0	0	0	0	0	0	0	8468	8444	0	0	0	0	
192558																							0	0	21412	21778					0	0	0	0	0	0	5016	5070	0	0	0	0	0	0	25630	25841	0	0	0	0	
192651																							0	0	0	0	0	0	671	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192857																							0	0	0	0	0	0	28055	28284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4182	4170	0	0	0	0	
193162																							141	141	0	0	278	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193247																							0	0	511	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																							0	0	2578	2645	0	0	39	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193649																							0	0	24075	24626					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																							0	0	31208	31898					0	0	0	0	0	0	3704	3808	0	0	3530	3522	0	0	447	450	0	0	10668	10728	
194440																							0	0	11559	11403	0	0	6538	6527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194570																							0	0	6298	6110	241	244	5865	5904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194936																							0	0	19024	19044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195111																							0	0	6009	6108	0	0	19629	19371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195157																							0	0	1986	1972	0	0	4549	4560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195456																							0	0	500	511	0	0	1274	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196752																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																							0	0	4002	4034					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																							0	0	86141	83884	0	0	637	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197254																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																							0	0	0	0	0	0	63222	62968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197478																																																			
197759																							0	0	990	1017	0	0	35667	36170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198073																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198149																							0	0	34764	34116	0	0	68457	67642	0	0	0	0	0	0	10412	10620	0	0	0	0	0	0	9381	9402	0	0	0	0	
198251																							0	0	2007	2099	0	0	29540	29661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198961																							0	0	4000	4000	4	4	1788	1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199137																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199351																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199436																							0	0	3728	3805	0	0	12784	12942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199463																							0	0	2103	2102	0	0	27111	27524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200042																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200378																							0	0	16812	16733					0	0	687505	683873	0	0	122300	123300	0	0	0	0	0	0	165216	165362	0	0	0	0	
200435																							15876	15649	15464	15434					0	0	0	0	3843	3987	22953	24000	0	0	0	0	0	0	0	0	0	0	0	0	
201254																							0	0	0	0	0	0	28726	28863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201834																							0	0	5068	5044					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202514																							0	0	15081	15414	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202541																							0	0	0	0	0	0	27261	27547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19115	20014	0	0	0	0	
202907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121576	123291					0	0	0	0	0	0	2716	2789	0	0	0	0	0	0	0	0	0	0	0	0	
203043																							0	0	1001	988					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052																							0	0	4999	4996					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203575																							0	0	6142	6167	0	0	12562	12351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204004																							8998	8903	0	0					0	0	0	0	0	0	7320	7871	0	0	0	0	0	0	95302	97543	0	0	7215	7313	
204077																							0	0	4993	5001	0	0	12643	13405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204237																							0	0	6500	6437	0	0	186	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204826																							0	0	20999	21193	0	0	23523	23927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205243																							0	0	19872	20147	0	0	8015	8138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205346																							0	0	0	0	0	0	352	366	0	0	0	0	0	0	1266	1303	0	0	0	0	0	0	0	0	0	0	0	0	
205458																							0	0	294	286	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205542																							0	0	32493	32262	0	0	3107	3192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206156																							0	0	725	726	0	0	6382	6525	0	0	0	0	0	0	57	57	0	0	0	0	0	0	0	0	0	0	0	0	
206174																							0	0	6713	6552	0	0	43783	44387	0	0	0	0	0	0	60	61	0	0	0	0	0	0	0	0	0	0	0	0	
206473																							0	0	0	0	0	0	6227	6114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206772																							0	0	1700	1676	0	0	9041	9034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	1000	
206950																							0	0	540	524	0	0	1085	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	1000	0	0	0	0	
207041																							0	0	1753	1774	0	0	7250	7420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207050																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	1945	0	0	0	0	0	0	1189	1199	0	0	0	0	
207452																							0	0	6980	7065	0	0	4801	4999	0	0	0	0	0	0	497	499	0	0	0	0	0	0	8313	8347	0	0	0	0	
207470																							0	0	0	0	60901	61637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207555																							0	0	3502	3498	0	0	6835	6964	0	0	0	0	0	0	502	509	0	0	0	0	0	0	0	0	0	0	0	0	
207845																							0	0	231999	228173	0	0	5312	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9676	9810	0	0	0	0	
207872																							0	0	0	0	3568	3665	27143	27046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1967	1970	0	0	0	0	
207957																							0	0	1800	1767	0	0	3982	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208057																							0	0	161081	160777					0	0	0	0	0	0	0	0	0	0	0	0	0	0	17618	18003	0	0	0	0	
208244																																																			
208347																							0	0	999	964					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208440																							0	0	2292	2353	0	0	5353	5359	0	0	0	0	0	0	1479	1499	0	0	0	0	0	0	0	0	0	0	0	0	
208459																							0	0	3000	3000	0	0	179	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208570																							0	0	0	0	3546	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208655																							0	0	2544	2707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208972																							0	0	359	357	0	0	15979	15879	0	0	0	0	0	0	2566	2533	0	0	0	0	0	0	2176	2161	0	0	0	0	
209148																							0	0	19933	19780					0	0	0	0	0	0	3217	3291	0	0	0	0	0	0	0	0	0	0	0	0	
209362																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209559																							0	0	21032	21166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209858																							0	0	0	0	0	0	45584	44932	0	0	0	0	0	0	23615	23801	0	0	0	0	0	0	2592	2772	0	0	0	0	
210238																							0	0	24416	24315	1781	1849	37303	37867	0	0	0	0	2885	2989	11994	12646	0	0	0	0	986	977	453	456	0	0	0	0	
210256																							0	0	29299	29474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210434																																																			
210779																							0	0	10024	10003	0	0	4071	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																							0	0	1983	2005					0	0	0	0	0	0	75	82	0	0	0	0	0	0	1352	1345	0	0	6863	7025	
211271																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211338																							0	0	1001	1011	0	0	2	2	0	0	0	0	0	0	6848	7092	0	0	0	0	0	0	3429	3397	0	0	0	0	
211851																							0	0	1938	2003	0	0	5324	5513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212018																							0	0	40095	40611					0	0	0	0	0	0	7013	7559	0	0	0	0	0	0	3432	3499	0	0	0	0	
212335																							0	0	7770	8110					0	0	0	0	0	0	7392	7412	0	0	0	0	0	0	15347	15567	0	0	0	0	
212344																							0	0	3987	3925	0	0	12387	12616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	427	0	0	0	0	
212465																																																			
212522																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212577																							0	0	19332	19477					0	0	0	0	0	0	3882	3968	0	0	0	0	0	0	11532	11744	0	0	0	0	
213471																							9342	10831	0	0	2381	2770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213538																							0	0	5867	5783	0	0	8559	8570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
