"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
742944																																							23552	3660	0	0	0	4080	0	11773	335784	290439	1321	304260	0	2538	12500	0	31524	900	335784	0	0	29724	0	0	900	0	78448	211991	4	1231	0	264862	262324	0	536	0	0	0	31524	0	29859	
743679																																							45999	10038	195946	0	5109	4534	306	16013	643871	514074	9920	580552	0	5351	30663	0	63319	0	643871	0	0	71417	0	0	0	386	94056	420018	2a	1231	0	370686	365335	-8098	205	0	0	25895	63319	0	0	
743950																																							6594	3163	43553	0	0	1735	170	1876	79936	69722	294	70016	0	199	0	0	9920	135	79936	0	0	11316	0	0	195	0	15243	54479	4	1231	0	21285	21086	-1726	1759	0	0	0	9920	0	0	
744854																																							129491	8273	75543	3412	0	10048	0	4057	492153	430858	741	432212	0	6787	613	0	59941	1050	492153	0	0	38633	0	0	22088	0	169617	261241	1a	1231	0	249906	243119	-1830	17768	0	0	0	59941	0	442	
745150																																							18283	1597	0	0	0	296	0	354	42307	37962	160	38122	0	297	0	0	4185	50	42307	0	0	3635	0	200	300	0	13444	24518	4	1231	0	20270	19973	0	161	0	0	0	4185	0	1643	
745347																																							20087	4362	87899	350	0	730	0	2640	175329	163710	409	164119	0	872	0	0	11210	1500	175329	0	0	9778	0	0	3500	0	15337	148373	2b	1231	0	60133	59261	-3568	0	0	0	0	11210	0	0	
746157																																							20462	3244	83945	0	7581	6319	0	2497	291812	251909	2713	268122	0	2987	13500	0	23690	100	291812	0	0	9748	0	0	20900	0	68172	183737	4	1231	0	170751	167764	-7058	0	0	0	0	23690	0	0	
746429																																							21804	11732	87146	2038	749	13613	0	18258	594192	537878	3398	541276	0	4326	0	0	52916	6674	594192	0	0	26298	0	58	24537	230	189915	347964	1a	1231	0	426762	422436	-4651	16186	0	0	0	52916	0	0	
746755																																							7296	3217	166651	0	0	2617	0	11480	360459	329631	1823	335454	0	2855	4000	0	25005	390	360459	0	0	21312	1504	0	9301	186	84751	244880	4	1231	0	166463	163608	-5998	3900	0	0	0	25005	0	0	
746942																																							14635	868	14686	0	4776	2232	0	905	96719	82881	151	83659	0	706	627	0	13060	112	96719	0	0	4663	0	0	8938	0	6342	76539	4	1231	0	58799	58093	-653	500	0	0	0	13060	24	0	
746979																																							22262	2423	11625	0	50	4981	0	581	152893	123184	160	123344	0	1164	0	0	29549	0	152893	0	0	29664	0	0	0	271	12405	110779	1a	1231	0	41487	40323	-115	4959	0	0	0	29549	0	65418	
747051																																							10692	2295	6175	0	0	2634	1123	2897	117665	107893	118	108011	0	1193	0	0	9654	152	117665	0	0	6300	0	0	3598	0	30827	77066	4	1231	0	89156	87963	-396	3886	0	0	0	9654	0	0	
747257																																							6811	2621	40915	0	0	2522	35	5833	168499	155008	279	156337	0	1473	1050	0	12162	120	168499	0	0	8316	0	0	5140	338	45591	109417	8	1231	0	98142	96669	-1414	11530	0	0	0	12162	81	1144	
748254																																							22116	13924	138463	0	0	2351	0	8079	379973	353764	1511	355275	0	2785	0	0	24698	200	379973	0	0	5732	0	0	25612	0	118631	235133	4	1231	0	197825	195040	-6846	0	0	0	0	24698	0	0	
748357																																							12063	2187	0	0	0	123	0	1360	61722	57526	46	57572	0	450	0	0	4150	100	61722	0	0	2550	0	0	1500	0	21393	36133	4	1231	0	35931	35481	0	4000	0	0	0	4150	0	6508	
748441																																							2091	2914	74014	0	0	453	0	1167	156608	134036	82	137285	0	211	3167	0	19323	1	156608	0	0	20426	0	0	2399	0	23995	110041	4	1231	0	57255	57044	-3503	18925	0	0	0	19323	0	0	
748964																																							69577	9288	126326	0	357	6586	0	11869	421753	382051	1007	384989	0	1575	1931	0	36764	1000	421753	0	0	29894	0	0	9556	0	183285	198766	2b	1231	0	199325	197750	-3686	0	0	0	0	36764	0	0	
749242																																							1374688	230947	2403316	0	1062661	285344	2062	582558	16856225	14142939	198758	14453384	0	166468	100408	0	2402841	3864	16856225	0	0	666185	0	0	1837495	280464	4855219	9287720	2a	1231	0	10313459	10146991	-104703	0	0	0	11279	2402841	0	487194	
749635																																							96243	22085	417459	2158	1284	42160	374	31254	1109002	1019926	627	1025232	0	4658	685	0	83770	102	1109002	0	0	90342	0	0	10781	977	310522	709404	2b	1231	0	428417	423759	-17455	71249	0	0	3994	83770	0	0	
749840																																							12015	4382	0	0	0	0	0	296	42510	37965	7	37972	0	418	0	0	4538	50	42510	0	0	3688	0	0	800	0	6072	31893	4	1231	0	12553	12135	0	870	0	0	0	4538	0	12812	
749943																																							0	7461	68501	0	0	2011	70	1909	238460	217310	217	217527	0	1623	0	0	20933	560	238460	0	0	20762	0	0	2000	0	34249	183061	4	1231	0	140339	138716	-2389	472	19320	0	0	20933	0	0	
750051																																							43310	2655	76690	0	0	3139	0	2034	357533	326386	721	327107	0	2978	0	0	30426	14	357533	0	0	14481	0	0	20589	0	60521	265865	4	1231	0	232516	229538	-4658	167	0	0	0	30426	0	0	
750127																																							90600	8490	62985	0	3333	6754	0	2486	344409	312717	2026	316149	0	3462	0	0	28260	2920	344409	0	0	18964	0	0	10547	0	120964	191753	2b	1231	0	173223	169761	-4171	0	0	0	1406	28260	0	0	
750341																																							150278	9238	81369	12	356	7453	0	11019	491325	432488	944	457432	0	2094	24000	0	33893	1354	491325	0	0	14098	0	0	20000	0	95120	337368	2a	1231	0	233694	231600	-1559	0	0	0	0	33893	0	0	
750444																																							13387	11452	504	0	0	1231	0	292	49827	46009	75	46084	0	204	0	0	3743	47	49827	0	0	1173	0	0	2553	0	12213	33796	4	1231	0	22129	21925	-30	1025	0	0	0	3743	11	0	
750846																																							507	58027	13871	0	0	606	0	2905	146295	125859	64	125923	0	1865	0	0	20372	100	146295	0	0	19621	107	0	900	0	36065	89794	4	1231	0	70062	68197	-249	2075	0	0	0	20372	0	0	
751254																																							149	6001	199166	625	0	598	0	6763	287457	232399	514	269673	0	1041	36760	0	17784	140	287457	0	0	5023	0	0	19860	0	41256	191143	5	1231	0	75139	74098	-7239	0	0	0	0	17784	46	11	
751656																																							34433	33327	824347	0	116712	32926	112	76739	2686960	2414296	9222	2453709	0	22496	200	0	233251	290	2686960	0	0	22634	0	0	258654	2934	783840	1630456	2a	1231	0	1587751	1565255	-48327	0	0	0	29991	233251	175	0	
751852																																							72758	11923	19196	0	2442	792	0	9383	326664	278134	7655	285789	0	3490	0	0	40875	1380	326664	0	0	25618	0	0	14729	0	212449	65685	5	1231	0	213660	210170	-852	0	0	0	0	40875	0	0	
752644																																							29910	11832	35922	0	144	9351	724	9683	290197	258942	1827	262159	0	2456	1390	0	28038	288	290197	0	0	15955	0	0	13250	1347	59263	199679	4	1231	0	193710	191254	-1455	30	0	0	0	28038	0	0	
752831																																							697	8344	104112	0	0	262	1389	3080	397005	362315	2224	364539	0	3347	0	0	32466	100	397005	0	0	25729	0	0	10400	0	113833	248482	2a	1231	0	220210	216863	-3763	51145	0	0	0	32466	0	11113	
753052																																							2450	2208	17800	0	0	123	0	420	53942	47054	36	47090	0	521	0	0	6852	275	53942	0	0	6952	0	0	150	0	11273	35781	8	1231	0	26383	25862	-525	5077	0	0	0	6852	2	0	
753324																																							73215	13751	193355	0	0	18333	0	53579	1374164	1243202	10868	1254070	0	9315	0	0	120094	1682	1374164	0	0	99422	0	0	29773	843	501305	741897	2b	1231	0	1021458	1012143	-10783	8945	0	0	0	120094	0	0	
753641																																							13983	577	18144	0	0	579	198	3460	76077	66534	83	66617	0	546	0	0	9460	573	76077	0	0	6453	0	0	3364	0	14729	51805	1a	1231	0	38833	38287	-930	849	0	0	0	9460	0	0	
753856																																							9000	5434	0	0	0	16	0	594	52435	44494	93	44587	0	245	0	0	7848	400	52435	0	0	6448	0	0	1000	0	9884	34610	5	1231	0	7471	7226	0	4000	0	0	0	7848	0	26165	
754068																																							217401	1774	6040	0	0	11845	0	5211	716952	648408	9369	657777	0	5937	0	0	59175	3615	716952	0	0	24625	0	0	30929	0	278603	369805	2b	1231	0	480618	474681	6	0	0	0	0	59175	0	0	
754246																																							11550	3256	10564	0	0	1349	0	943	81143	75191	155	75346	0	521	0	0	5797	50	81143	0	0	5619	0	0	150	0	18229	56962	4	1231	0	53991	53470	-22	0	0	0	0	5797	11	0	
754536																																							31828	2617	58051	0	0	349	18	2859	160289	148066	1178	149244	0	1753	0	0	11045	200	160289	0	0	8698	0	0	4800	0	30845	117221	2b	1231	0	66320	64567	-2653	0	0	0	0	11045	0	0	
754826																																							92796	11137	141098	0	8161	18258	134	20044	1320271	1177208	4095	1189474	0	7140	0	0	130797	18000	1320271	0	0	92463	0	0	26026	3327	267697	909511	2a	1231	0	798610	791470	-5692	140	0	0	8171	130797	0	233706	
754853																																							3522	8215	196328	7918	951	9010	0	30661	899446	762025	4515	805486	450	9287	13876	0	93510	2257	899446	0	0	14758	0	0	89022	0	289261	472764	2b	1231	0	645849	636562	-12527	5175	0	25070	0	93960	1104	0	
754929																																							108028	12247	699354	0	5848	11239	957	69008	1718221	1545871	14698	1560569	0	7788	0	0	157652	683	1718221	0	0	191598	0	0	2370	0	340149	1205722	2a	1231	0	819328	811540	-36999	0	0	0	0	157652	0	0	
755252																																							9530	7821	161436	0	207	8565	0	18328	465847	391337	1196	421940	0	1998	23618	0	43907	400	465847	0	0	36320	0	0	15600	1866	118140	273197	2b	1231	0	259878	257880	-8413	0	0	0	5789	43907	0	214	
755421																																							12681	3523	0	0	0	590	0	470	57035	51447	128	51575	0	538	0	0	5460	500	57035	0	0	4899	0	0	72	0	11809	39638	1a	1231	-11	30807	30269	0	0	0	0	0	5460	0	9502	
755458																																							5437	3787	61149	0	0	4253	0	5847	314060	272266	1125	285572	0	2450	12181	0	28488	120	314060	0	0	882	0	0	28510	0	25452	246814	9	1231	0	231562	229112	-1024	1277	0	0	0	28488	89	3109	
756343																																							17799	5789	0	0	0	3083	0	4284	177515	161541	349	161890	0	1696	0	0	15625	200	177515	0	0	7825	282	0	7600	0	23722	137819	5	1231	0	147402	145706	0	0	0	0	0	15625	66	506	
756848																																							67241	4891	23386	0	1173	2038	0	4435	267486	245179	424	245603	0	3059	0	0	21883	314	267486	0	0	11141	0	0	11120	0	47241	197938	9	1231	0	167376	164317	-692	5	0	0	0	21883	0	0	
757377																																							56	3030	386054	0	117	10485	109	17615	899034	695036	11550	706586	0	3039	0	0	192448	0	899034	0	0	202840	0	0	0	0	66798	628238	2b	228	0	483859	480820	-10392	748	0	0	0	192448	0	0	
757452																																							33046	4816	52939	0	1883	4916	0	5194	338251	312299	543	312842	0	1458	0	0	25409	400	338251	0	0	9999	0	0	18025	0	63345	248954	8	1231	0	231857	230399	-3015	0	0	0	0	25409	0	5058	
757779																																							19916	1231	20356	0	232	5950	0	7733	185378	161159	1202	164992	0	1061	2631	0	20386	0	185378	0	0	21202	0	0	0	0	24265	136894	1a	1231	0	131021	129960	-816	0	0	0	0	20386	0	0	
758703																																							241985	22234	510103	22809	24372	57194	0	189452	5380599	4530722	77353	4878535	0	49223	237963	0	502064	500	5380599	0	0	0	1166	0	506996	15941	1088184	3442538	2a	1231	0	4220058	4170835	-5432	0	0	0	32497	502064	16296	108212	
758842																																							20966	2673	89933	0	0	667	0	4025	176012	162795	456	165967	0	675	0	0	10045	400	176012	0	0	10872	0	0	2850	0	26408	136387	2a	1231	0	56763	56088	-4077	646	0	0	2716	10045	14	1000	
758851																																							48313	1305	15621	0	2181	896	0	9727	529972	351067	4334	495272	0	3147	139871	0	34700	1064	529972	0	0	24467	0	0	9340	1890	22110	328957	9	1231	0	451848	448701	-171	0	0	0	0	34700	0	1338	
759045																																							1225	15553	168960	0	1303	5407	0	17686	595497	450204	7182	492431	0	5592	35045	0	103066	1000	595497	0	0	92769	0	0	14623	0	30672	419532	2b	1231	0	390955	385363	-5326	0	0	0	0	103066	0	0	
759625																																							163392	9402	72717	2595	0	14231	27	11269	700538	635001	3065	641066	0	5652	3000	0	59472	2890	700538	0	0	42492	0	0	16903	264	96368	538633	1b	1231	0	422207	416555	-2813	136	0	0	0	59472	0	9950	
760210																																							6737	1986	31678	0	0	625	0	5688	118567	102033	178	102211	0	1488	0	0	16356	1220	118567	0	0	15023	0	0	1305	0	29244	72789	4	1231	0	73070	71582	-1192	271	0	0	0	16356	0	0	
760331																																							318905	6920	203417	0	0	4408	0	2366	827673	800273	469	800742	0	2953	0	0	26931	1440	827673	0	0	15925	0	0	24096	0	272381	527892	2b	1231	0	294609	291656	-14530	0	0	0	0	26931	0	1	
760340																																							23622	2803	17672	0	2035	3191	55	2434	130732	117803	832	118635	0	961	0	0	12097	60	130732	0	0	3097	0	0	9120	0	28007	89796	4	1231	0	79881	78920	-180	0	0	0	0	12097	0	0	
760434																																							21167	1909	3897	0	0	4314	389	2430	183253	167538	316	167854	0	1348	0	0	15399	100	183253	0	0	11151	0	0	4322	0	42565	124973	8	1231	0	121490	120142	-174	0	0	0	0	15399	0	29005	
760649																																							23455	3611	24488	0	2805	811	0	1258	147189	127652	165	132656	0	1003	4839	0	14533	600	147189	0	0	2911	0	0	12004	0	19978	107674	4	1231	0	91764	90761	-982	0	0	0	0	14533	0	0	
760854																																							46523	16879	484716	0	0	14215	0	37770	1093198	984526	19308	1033864	0	6490	0	0	59334	1156	1093198	0	0	75198	0	0	9521	253	96430	888096	2b	1231	0	494575	488085	-26541	4757	0	0	30030	59334	0	0	
760939																																							16385	1136	13071	0	0	513	0	2207	74746	68616	710	69326	0	573	0	0	5420	531	74746	0	0	3234	0	266	1865	0	25538	43078	1a	1231	0	42007	41434	-476	0	0	0	0	5420	0	0	
760957																																							12171	3037	31050	0	0	1964	0	1859	108480	102252	220	102472	0	549	0	0	6008	100	108480	0	0	1611	0	0	6600	0	26864	75388	5	1231	0	58948	58399	-2303	0	0	0	0	6008	0	0	
761244																																							13475	11458	55042	0	0	9051	100	12408	361100	330192	2540	332732	0	3838	0	0	28368	120	361100	0	0	25395	0	0	6980	0	54436	275756	4	1231	0	263404	259566	-4127	0	0	0	0	28368	0	0	
761459																																							43086	4728	53231	0	7473	3322	340	2158	249873	222091	301	222892	0	51	500	0	26981	107	249873	0	0	247	0	0	28230	0	70256	151836	4	1231	0	135525	135474	-1603	0	0	0	0	26981	61	0	
761543																																							6303	2253	92049	0	1500	3038	0	11190	377265	307481	3146	335444	0	3332	16161	0	41821	150	377265	0	0	39687	0	0	6968	1203	67013	240468	2b	1231	0	263026	259694	-4984	0	0	5300	3356	41821	35	0	
761806	617430	174704	8744897	21169	2709177	473983	3094	2326063	65014259	866319	56292182	0	569371	162343	0	8722077	1	65014259	47354	110442	1547850	548673	0	7449449	17970	2a	0	43536485	42967114	-275223	0	518733	8722077	0	6362255	101403	0	101403			8744897							54532942					162343					47354	110442						13655164	40877778		1231					376	0	0	518733		0		
761833																																							36349	1830	14050	0	0	4004	1302	545	85409	80071	90	80161	0	481	0	0	5248	1672	85409	0	0	-8504	0	0	13865	0	24796	55275	6	1231	0	27810	27329	-1785	0	0	0	0	5248	0	0	
761851																																							34	6442	64591	257	997	6444	211	10858	452819	403461	239	414801	0	4557	11101	0	38018	30	452819	0	0	21360	0	0	19970	1097	115678	287783	1b	1231	0	230721	226164	-3342	38607	0	0	0	38018	219	96898	
761954																																							25911	2130	48432	1	0	5394	0	1554	183894	167199	43	167242	0	1064	0	0	16652	375	183894	0	0	9166	0	0	8625	719	65899	101300	1a	1231	0	100817	99753	-1514	0	0	0	0	16652	0	0	
762045																																							36488	3500	0	0	0	1886	0	6882	193647	151606	1100	173686	0	2164	20980	0	19961	200	193647	0	0	13131	0	0	6630	108	56676	94930	4	1231	0	146471	144307	0	0	0	0	0	19961	232	244	
762447																																							65388	107846	1286015	0	124348	90298	4794	224584	5872114	4968183	49877	5251487	0	55571	81334	0	620627	3801	5872114	0	0	230952	0	0	457708	2037	1321985	3646198	2a	1231	0	4018597	3963026	-71834	1373	0	0	152093	620627	369	2036	
762474																																							54221	33539	142205	0	80488	81483	728	121095	2788205	2242992	20308	2503451	0	24077	240151	0	284754	250	2788205	98986	0	195618	5918	0	93806	16863	562262	1680730	2a	331	0	2161231	2137154	-4920	0	0	0	0	284754	1131	14394	
762773																																							72783	2848	0	0	2734	4173	0	7302	327715	273190	3564	276754	0	2999	0	0	50961	2000	327715	0	0	48961	0	0	0	662	110813	162377	1b	1231	0	240212	237213	0	0	0	0	0	50961	0	0	
763211																																							2563	5926	124269	0	4983	3612	240	5065	268399	236625	352	249355	0	1382	0	0	19044	600	268399	0	0	5701	0	0	21394	0	54204	182421	1a	1231	0	96662	95280	-8651	1435	0	0	12378	19044	0	25026	
763677																																							18484	13726	668058	0	1200	27863	1320	42419	1299490	1146141	7236	1187629	1	11129	0	0	111860	1	1299490	0	0	89618	0	0	37249	3585	286196	859945	1a	1231	0	511903	500774	-15008	0	0	0	34252	111861	0	22061	
763930																																							122433	10257	85386	0	0	7660	512	9290	634964	591385	682	592167	0	5215	100	0	42797	585	634964	0	0	-2411	0	0	49725	0	100744	490641	2b	1231	0	404641	399426	-5102	0	0	0	0	42797	0	0	
764030																																							3521144	257316	578204	0	1305071	278996	2196	519926	23459828	19798014	385111	20309936	0	161251	48749	75997	3149892	750	23459828	0	0	891015	0	0	2259968	901550	8079780	11718234	2a	1231	0	16143801	15982550	-1841	20000	0	0	2065	3149892	1421	91454	
764058																																							31186	7059	223309	0	222	3272	0	6689	646263	539401	9919	591766	0	6669	4600	0	54497	249	646263	0	0	7995	0	0	52604	0	203234	336167	2b	1231	0	381195	374526	-6351	0	0	0	37846	54497	0	0	
764067																																							1931	1540	71362	0	0	1392	0	1151	137146	127969	92	128061	0	1516	0	0	9085	1243	137146	0	0	11473	0	0	1451	0	46987	80982	4	1231	0	61286	59770	-5082	0	0	0	0	9085	0	0	
764142																																							23176	2453	56974	0	1091	2604	0	5890	165239	144457	389	153540	0	1307	4112	0	11699	200	165239	0	0	7020	0	0	7094	0	29764	114693	6	1231	0	74358	73051	-2615	0	0	0	4582	11699	0	0	
764151																																							3621	18249	11405	0	0	53	400	1515	57477	51922	373	52295	0	292	0	0	5182	220	57477	0	0	3229	0	0	1780	0	16620	35302	4	1231	0	21526	21234	-47	1000	0	0	0	5182	0	0	
764816																																							1097	7141	13498	0	0	3883	0	4631	253641	222765	1647	237426	0	3170	11592	0	16215	450	253641	0	0	12760	0	0	3510	0	78786	143979	1a	1231	0	226561	223391	-505	0	0	1422	0	16215	0	0	
765318																																							25819	4838	18469	0	2170	2900	291	6991	174085	158206	541	158747	0	1547	0	0	15338	310	174085	0	0	3471	0	0	12469	0	28395	129811	2b	1231	0	112239	110692	-912	1915	0	0	0	15338	0	0	
765354																																							30480	3745	64399	0	0	1527	257	903	147452	136009	289	136298	0	920	0	0	11154	100	147452	0	0	14808	0	0	200	0	35371	100638	4	1231	0	44386	43466	-3954	2675	0	0	0	11154	0	0	
765505																																							38514	7543	226391	0	0	25557	0	35338	1067757	937324	10243	948007	0	9118	440	0	119750	10	1067757	0	0	124991	0	0	0	719	245494	691830	2b	1231	0	740566	731448	-5251	2247	0	0	0	119750	0	0	
765662																																							8276	2469	95356	0	0	1976	0	4595	205875	183647	20	183667	0	725	0	0	22208	1000	205875	0	0	22032	0	0	5000	0	59732	123915	4	1231	0	56523	55798	-5824	0	0	0	0	22208	0	37405	
765877																																							264	1041	16748	0	0	619	0	5647	89427	65844	1183	73777	0	719	6750	0	15650	0	89427	0	0	16199	112	0	0	0	5432	60412	4	1231	0	59853	59134	-549	5862	0	0	0	15650	0	0	
766052																																							46663	1570	18537	0	0	134	0	708	125748	107749	30	107779	0	1122	0	0	17969	300	125748	0	0	17364	0	0	400	0	17204	90545	8	1231	0	51865	50743	-95	7393	0	0	0	17969	0	0	
766164																																							344644	67622	191439	0	269119	123217	383	145713	6070341	4769127	98083	5100078	0	41553	230000	0	970263	750	6070341	0	0	410256	0	0	551200	240594	2032485	2736642	2a	1231	0	4724078	4682525	8057	0	0	0	2868	970263	5085	0	
767040																																							60544	1277	3159	0	20	1726	0	2038	174131	162256	253	162509	0	1379	0	0	11622	189	174131	0	0	6383	0	0	5178	1268	59948	102308	4	1231	0	95059	93680	-128	1762	0	0	0	11622	11	8646	
767152																																							4371	2006	13291	0	0	686	0	432	57874	51562	63	51625	0	257	0	0	6249	75	57874	0	0	5775	0	0	1075	0	17343	34219	1a	1231	0	25990	25733	-676	11355	0	0	0	6249	0	0	
767246																																							5065	470	961	0	0	189	0	1701	23600	21612	3	21615	0	155	0	0	1985	50	23600	0	0	1610	0	0	375	0	8544	13068	4	1231	0	14867	14712	-50	502	0	0	0	1985	0	0	
767255																																							25651	5992	48123	0	0	1656	0	7521	235952	213518	1903	215421	0	2080	0	0	20531	150	235952	0	0	16948	0	0	7184	0	45412	168106	4	1231	0	149089	147009	-3751	0	0	0	0	20531	0	0	
767554																																							28070	11439	60122	0	780	3627	147	5065	177041	161338	172	162148	0	666	638	0	14893	1047	177041	0	0	9042	0	0	8953	1413	47047	114291	2b	1231	0	63435	62769	-4149	0	0	0	0	14893	0	3609	
767572																																							4794	589	5427	0	0	238	0	553	38025	24542	90	32716	0	268	8084	0	5309	0	38025	0	0	5398	0	0	0	0	350	24192	4	930	0	26692	26424	-89	0	0	0	0	5309	0	0	
767611																																							53719	1457	58763	0	0	799	0	6768	203844	188243	852	189095	0	1058	0	0	14749	167	203844	0	0	17588	0	0	143	0	33452	154791	1a	1231	0	80956	79898	-3149	1266	0	0	0	14749	0	1174	
767732																																							83808	39368	106527	0	10397	8447	240	23522	630146	564073	1907	565980	0	4436	0	0	64166	9000	630146	0	0	27220	0	0	33994	0	203960	360113	2b	1231	0	289173	284737	-6048	73100	0	0	0	64166	0	0	
767974																																							163127	5101	13004	0	0	7814	0	57793	1536625	1302104	14258	1377201	0	15520	60839	0	159424	19	1536625	0	0	59733	0	0	100892	8470	265364	1036740	2a	1231	0	1296836	1281316	-1220	0	0	0	0	159424	0	0	
768074																																							19633	7979	180212	0	1539	25240	0	56737	1415148	1154888	15902	1265790	0	15159	95000	0	149358	1	1415148	0	0	19754	0	0	131492	0	139451	1015437	1a	1231	0	1136541	1121382	-1889	0	0	0	0	149358	0	2426	
768458																																							18841	3527	77310	0	0	3876	780	3732	168633	156442	295	156842	0	1064	105	0	11791	495	168633	0	0	1573	0	0	13716	0	39440	117002	2a	1231	0	51470	50406	-3993	10161	0	0	0	11791	0	0	
768476																																							1386	1585	0	0	0	553	0	339	65498	58422	579	59001	0	716	0	0	6497	0	65498	0	0	6497	0	0	0	0	2844	55578	1a	0630	0	50703	49987	0	0	0	0	0	6497	0	11648	
768953																																							2001	3819	224488	0	1154	3475	0	30868	330543	311239	3431	314670	0	485	0	0	15873	450	330543	0	0	6495	0	0	23872	0	112660	198579	2b	1231	0	63798	63313	-14944	1425	0	0	0	15873	0	0	
769156																																							7475	690	50608	266	1285	1703	0	2232	138412	123729	303	125032	0	979	1000	0	13380	250	138412	0	0	3888	0	0	10990	0	17611	106118	5	1231	0	74687	73708	-1748	0	0	0	0	13380	0	445	
769334																																							74	1034	55017	0	0	830	189	2220	100355	83990	177	90593	0	691	4684	0	9762	400	100355	0	0	7763	0	0	3403	0	13998	69992	4	1231	0	41682	40991	-1804	0	0	740	1002	9762	0	0	
770451																																							16265	2428	46225	0	0	1515	0	4236	142932	127378	1333	134293	0	1310	5582	0	8639	125	142932	0	0	4778	0	0	5375	0	22891	104487	4	1231	0	73397	72087	-1639	86	0	0	0	8639	90	0	
770545																																							90	899	0	0	0	256	23	278	41131	36231	35	37516	0	189	1250	0	3615	53	41131	0	0	393	0	0	3169	0	7927	28304	4	1231	0	31890	31701	0	3523	0	0	0	3615	0	4361	
770639																																							51113	10130	103466	0	25	4477	0	3089	323765	293000	1149	299149	0	2016	5000	0	24616	1200	323765	0	0	21076	0	0	5000	0	81202	211798	1a	1231	0	153481	151465	-2660	0	0	0	0	24616	0	0	
770657																																							126730	12044	449783	0	16536	20440	185	25689	1378485	1215218	8300	1272556	0	10277	0	0	105929	600	1378485	3330	3330	99767	764	0	41899	0	381450	833768	1a	1231	0	733251	722974	-36337	2	0	0	45708	105929	8	0	
770853																																							14244	8119	34285	0	0	12302	0	7951	451535	404078	1088	406335	0	4171	1169	0	45200	275	451535	0	0	42201	0	0	5220	378	87328	316750	2b	1231	0	378427	374256	-2496	0	0	0	0	45200	0	0	
771047																																							21813	723	11813	0	0	1885	113	1234	58791	55096	36	55132	0	129	0	0	3659	300	58791	0	0	2188	0	0	1695	0	15842	39254	4	1231	0	21339	21210	-524	0	0	0	0	3659	0	0	
771140																																							98045	14686	436368	0	26403	14193	82	40978	1306801	1129869	6037	1199844	0	9129	30679	0	106957	200	1306801	0	0	51777	0	0	68002	0	215309	914559	2a	1231	0	662849	653720	-13022	2659	19667	0	33259	106957	0	0	
771458																																							60485	15393	659200	0	3865	23681	1084	33378	1513530	1315152	21773	1393675	0	15074	0	0	119855	3769	1513530	0	0	95556	0	0	55997	1500	488447	826705	1a	1231	0	648526	633452	-35467	0	0	0	56750	119855	0	81492	
771609																																							11655	14826	257593	0	39084	44119	0	105512	2293578	2039929	25392	2087874	823	21676	22553	0	204881	1533	2293578	0	0	124357	0	0	106433	10691	497620	1542309	2a	1231	0	1760388	1738712	-27442	0	0	0	0	205704	71386	0	
771748																																							3097	4247	117814	0	1638	918	0	2199	189361	164647	474	166746	0	597	1625	0	22615	260	189361	0	0	20288	0	0	7273	0	129603	35044	4	1231	0	54020	53423	-5206	6023	0	0	0	22615	2	0	
771878																																							72059	2249	78083	0	2056	4664	0	16261	381672	329633	4530	339163	0	2200	5000	0	42509	0	381672	0	0	45196	0	0	0	1200	26601	303032	1a	1231	0	206968	204768	-2687	0	0	0	0	42509	0	332	
772008																																							250726	24081	434956	0	7639	13441	0	55976	2073047	1820644	13714	1896457	0	20045	62099	0	176590	1	2073047	0	0	189406	0	0	9	368	507822	1312822	1a	0930	0	1305905	1285860	-12826	0	0	0	0	176590	0	0	
772446																																							0	55081	1870	0	10905	312	0	18265	86433	509	7009	7518	0	0	0	0	78915	1450	86433	0	0	70640	0	0	6935	0	509	0	2a	1231	0	0	0	-110	0	0	0	0	78915	0	0	
772754																																							9709	3414	21110	0	0	552	0	772	99911	90709	32	90741	0	690	0	0	9170	50	99911	0	0	10087	0	0	250	0	34410	56299	5	1231	0	64999	64309	-1217	0	0	0	0	9170	45	0	
773032																																							50863	3189	35411	0	0	4812	0	4466	177280	156531	625	157156	0	1459	0	0	20124	200	177280	0	0	16726	0	0	5800	0	67972	88559	2a	1231	0	79998	78539	-2602	0	0	0	0	20124	0	0	
773171																																							35284	1204	13397	0	4141	1495	567	1473	135761	114790	273	115063	0	158	0	0	20698	100	135761	0	0	500	0	0	20342	0	11124	103666	2b	1231	0	75309	75151	-244	0	0	0	0	20698	0	3049	
