"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
136338																							0	0	8636	7962	0	0	79723	72546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4477	4187	0	0	0	0	
136459																							0	0	0	0	0	0	214	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
136655																							0	0	4426	3945	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137205																							0	0	53474	50004	0	0	246444	229827	0	0	0	0	0	0	14838	14045	0	0	0	0	0	0	0	0	0	0	0	0	
137447																							0	0	0	0	0	0	63356	58678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137456																							0	0	1992	1979	0	0	33796	32122	0	0	0	0	0	0	998	878	0	0	0	0	0	0	0	0	0	0	0	0	
137559																							39792	37420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137643																							0	0	5915	5654	0	0	5675	5519	0	0	0	0	0	0	3307	3175	0	0	0	0	0	0	0	0	0	0	0	0	
137652																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137915																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138051																							1913	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138257																							0	0	3659	3633	0	0	20001	18869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138556																							0	0	14144	13282	0	0	27484	25981	0	0	0	0	0	0	985	916	0	0	0	0	0	0	0	0	0	0	0	0	
139133																							0	0	3829	3819					0	0	988	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139478																							12951	12698	0	0	118773	114064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139553																							0	0	1745	1676	0	0	132694	123477	0	0	2657	2177	0	0	0	0	0	0	0	0	0	0	3244	2982	0	0	0	0	
139656																							0	0	112466	105699					0	0	0	0	0	0	57353	52213	0	0	0	0	0	0	176883	163547	0	0	18954	17695	
139740																							0	0	0	0					0	0	37907	37707	0	0	38380	34965	0	0	0	0	0	0	86316	82178	0	0	0	0	
139834																							0	0	9834	9527	0	0	15555	14311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139843																							0	0	33096	31622					0	0	0	0	0	0	10859	9779	0	0	0	0	0	0	32465	30393	0	0	0	0	
140157																							0	0	56581	53359	0	0	2039	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
140362																							0	0	0	0					0	0	0	0	0	0	13336	12703	0	0	0	0	0	0	0	0	0	0	0	0	
140634																							0	0	7352	6923	0	0	25768	23876	0	0	0	0	0	0	900	891	0	0	0	0	0	0	878	834	0	0	0	0	
141211																							0	0	0	0	0	0	23296	21974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141341																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	479	0	0	0	0	
141350																							0	0	500	453	0	0	3624	3475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141556																							0	0	14999	14691					0	0	0	0	0	0	6645	6175	0	0	0	0	0	0	0	0	0	0	0	0	
141677																							1245	1187	0	0	6344	5982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141958																							0	0	9345	9139	0	0	1825	1828	0	0	0	0	0	0	2941	2827	0	0	0	0	0	0	1008	993	0	0	0	0	
142049																							0	0	0	0	0	0	31147	29320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
142179																							92404	82981	6000	5397	4662	4671	1559	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
142955																							0	0	27044	25716	0	0	5931	5581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143372																							0	0	2549	2407	0	0	1558	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804107	776337					0	0	0	0	0	0	46158	41542	0	0	0	0	0	0	103377	94715	0	0	0	0	
143859																							0	0	7418	7103	0	0	8868	8254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143952																							0	0	2505	2428	0	0	1233	1147	0	0	0	0	0	0	1965	1819	0	0	0	0	0	0	241	228	0	0	0	0	
144034																							0	0	0	0	0	0	12985	12639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144052																							0	0	21048	20333	0	0	15844	14805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144155																							0	0	20088	19858					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144678																							0	0	42146	39959	0	0	60634	55229	0	0	0	0	0	0	13389	13113	0	0	0	0	0	0	3331	3255	0	0	0	0	
144856																							0	0	3095	2950	0	0	3510	3385	0	0	0	0	0	0	7505	7423	0	0	0	0	0	0	6206	6175	0	0	1005	1005	
144913																							34028	30303	0	0	1191	1142	82916	78000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145059																							0	0	1398	1392	0	0	249	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145545																							134144	124200	0	0	0	0	66753	63154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145554																							0	0	500	447	0	0	2347	2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145741																							0	0	10392	9695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145844																							0	0	18843	18498	0	0	18113	17759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	2930	0	0	12227	11686	
146056																							0	0	2500	2395	0	0	4046	3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146663																							0	0	83604	79020	0	0	198358	185289	0	0	0	0	0	0	41618	40339	0	0	0	0	0	0	29699	27656	0	0	0	0	
146672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	2967	2952	0	0	0	0	0	0	90177	88192	1085621	1057461	0	0	0	0	
147651																							0	0	8090	7855	0	0	375	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147679																							0	0	0	0	36721	34872	3959	3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147857																							0	0	9149	8597					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147923																							79574	75724	0	0	41791	39598	17449	15891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148171																							0	0	4994	4823	0	0	10401	9900	0	0	0	0	0	0	1093	1100	0	0	0	0	0	0	11122	10343	0	0	5398	5007	
148238																							0	0	351	342	0	0	3662	3554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148340																							0	0	8006	7776	0	0	5959	5513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148470																							17226	16164	0	0	4097	3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148715																							0	0	22318	21020	0	0	102	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148809																							12560	11852	353	342	190654	180535	2190	2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148920																							0	0	805	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149150																							0	0	8877	8291	0	0	24977	23184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150035																							0	0	263321	244495					0	0	0	0	0	0	1510	1378	0	0	0	0	0	0	0	0	0	0	0	0	
150044																							0	0	32756	31619	0	0	25343	24322	0	0	0	0	0	0	604	561	0	0	0	0	0	0	2340	2275	0	0	0	0	
150727																							0	0	699	684	0	0	229481	211647	0	0	0	0	0	0	3589	3420	0	0	0	0	0	0	327	313	0	0	0	0	
151546																							0	0	18410	17610					0	0	0	0	0	0	285	282	0	0	0	0	0	0	0	0	0	0	0	0	
151957																							0	0	4346	4157	0	0	36715	35045	0	0	822	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152057																							0	0	5457	5139	0	0	3192	3116	0	0	0	0	0	0	96	94	0	0	0	0	0	0	992	952	0	0	0	0	
152253																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152431																							0	0	6876	6626	0	0	4260	3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152440																							0	0	0	0	0	0	5906	5525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153054																							0	0	0	0	0	0	758	752	0	0	0	0	0	0	10715	10250	0	0	0	0	0	0	0	0	0	0	0	0	
153353																							0	0	4192	3988	0	0	177901	167308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154154																							0	0	3569	3533	0	0	10426	10209	0	0	18067	17930	0	0	2514	2271	0	0	0	0	0	0	605	590	0	0	6569	6113	
154770																							0	0	20456	20842	0	0	45313	42691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155759																							0	0	5617	5645	0	0	2	2	0	0	0	0	0	0	1937	1921	0	0	0	0	0	0	0	0	0	0	0	0	
156457																							0	0	250	251	0	0	2903	2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156635																							0	0	200	201	0	0	19269	18893	0	0	0	0	0	0	1935	1873	0	0	0	0	0	0	0	0	0	0	0	0	
156970																							0	0	14975	14780					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157155																							0	0	1095	1013	0	0	12071	11008	0	0	0	0	0	0	581	587	0	0	0	0	0	0	1449	1395	0	0	0	0	
157379																							924	890	0	0	3505	3247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157650																							0	0	1722	1611					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157744																							0	0	8265	7880	0	0	31753	30346	0	0	0	0	0	0	1403	1355	0	0	0	0	0	0	0	0	0	0	0	0	
157856																							0	0	0	0	0	0	10226	9490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158376																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158741																							0	0	13043	12079	0	0	2355	2218	0	0	0	0	0	0	3162	3027	0	0	0	0	0	0	1824	1686	0	0	0	0	
159636																							0	0	177655	161485					0	0	0	0	0	0	24213	22453	0	0	0	0	0	0	108621	101244	0	0	0	0	
159645																							0	0	0	0	0	0	2556	2324	0	0	0	0	0	0	2904	2728	0	0	0	0	0	0	0	0	0	0	0	0	
159953																							0	0	5998	5766	0	0	34667	33302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159971																							0	0	0	0	187479	172544	54700	52273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160360																							0	0	6154	6153	0	0	24783	24152	0	0	0	0	0	0	1465	1454	0	0	0	0	0	0	22611	21508	0	0	0	0	
160454																							0	0	43233	41080	0	0	118	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160650																							0	0	2186	2113					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160959																							0	0	19312	19086					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																							56341	54994	8781	8587	86852	81508	25953	24832	0	0	0	0	10550	10126	3201	3197	0	0	0	0	0	0	0	0	0	0	0	0	
161602																							0	0	353878	329154	441604	412892	410	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162337																							0	0	18387	18310	0	0	137592	130752	0	0	0	0	0	0	747	752	0	0	0	0	0	0	0	0	0	0	0	0	
163343																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163549																							0	0	55458	52411					0	0	0	0	0	0	17746	15733	0	0	0	0	0	0	9203	8731	0	0	0	0	
163857																							0	0	18901	18139	0	0	5677	5454	0	0	0	0	0	0	5544	5298	0	0	0	0	0	0	110	110	0	0	0	0	
164153																							0	0	3908	3760	0	0	1066	976	0	0	0	0	0	0	746	746	0	0	0	0	0	0	0	0	0	0	5779	5560	
164331																							0	0	7986	7373	0	0	34939	32636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9539	8564	0	0	0	0	
164377																							0	0	0	0	0	0	2721	2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164957																							0	0	2273	1911	0	0	338	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164975																							0	0	0	0	0	0	11040	10455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165628	0	0	0	0	293880	292668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79338	73673					0	0	293880	292668	0	0	25396	23682	0	0	0	0	42211	40808	185358	173993	0	0	544224	539754	
165758																							0	0	5948	5819	0	0	15619	14690	0	0	0	0	0	0	10422	9831	0	0	0	0	0	0	0	0	0	0	0	0	
166111																							0	0	0	0	0	0	1141	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166531																							0	0	13378	12489	0	0	827	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166652																							0	0	50397	47865					0	0	0	0	0	0	1927	1855	0	0	0	0	0	0	0	0	0	0	0	0	
166849																							0	0	2000	1939	0	0	5666	5337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																							0	0	1499	1432	0	0	500	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																							0	0	500	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168357																							0	0	3778	3661					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168571																							0	0	2945	2876	2	2	37949	34444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169327																							0	0	8663	7878	0	0	60730	56467	0	0	0	0	0	0	10780	10139	0	0	0	0	0	0	7568	7200	0	0	0	0	
169354																							0	0	122050	115734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169653																							74903	70847	80000	79239					0	0	200174	197393	12079	11997	89729	82560	0	0	0	0	29908	33473	589929	561343	0	0	0	0	
169756																							50725	47946	0	0	37437	36803	26	26	0	0	0	0	1213	1099	0	0	0	0	0	0	0	0	0	0	8300	8257	0	0	
170257																							0	0	21500	20762	0	0	9658	9356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170275																							0	0	21960	20688	0	0	0	0	0	0	0	0	634	610	2528	2389	0	0	0	0	0	0	132	126	0	0	0	0	
170332																							0	0	2198	1954					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171133																																																			
171656																							0	0	1282	1241					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																							0	0	7527	7011	0	0	16830	15610	0	0	0	0	0	0	112	109	0	0	0	0	0	0	0	0	0	0	0	0	
171768																							0	0	0	0	0	0	53186	50109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172251																							0	0	1500	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172457																							0	0	0	0	0	0	3362	3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172475																							0	0	0	0	67529	64126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172859																							2150	2017	4597	4358	300	293	289	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	932	0	0	0	0	
173306																							0	0	21452	20190					0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	127	0	0	0	0	
173342																							0	0	998	861	0	0	17713	16511	0	0	0	0	0	0	7704	7218	0	0	0	0	0	0	0	0	0	0	0	0	
173557																							0	0	80837	76521	436	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173575																							0	0	116792	105535					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																							0	0	40318	37011	0	0	1952	1936	0	0	0	0	0	0	6768	6506	0	0	0	0	0	0	0	0	0	0	0	0	
173959																							0	0	8099	7733	0	0	20119	18884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	975	0	0	0	0	
174321																							0	0	560	518	0	0	64	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174367																							9000	8178	16815	15296					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174572																							44871	41513	5000	4986					0	0	0	0	318276	304772	560889	546429	0	0	0	0	0	0	0	0	0	0	0	0	
175056																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																							0	0	41177	38558					0	0	0	0	0	0	19916	18934	0	0	0	0	0	0	0	0	0	0	0	0	
175458																							6607	6035	5359	5272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175609																							0	0	99696	95438	0	0	708	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176101																							0	0	82765	78156					0	0	0	0	0	0	10432	10182	0	0	0	0	0	0	79272	74891	0	0	0	0	
176325																							0	0	19399	18547					0	0	0	0	0	0	685	638	0	0	0	0	0	0	439	438	0	0	0	0	
176437																							0	0	4480	4326	0	0	8437	7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176464																							0	0	47319	44294	0	0	297190	279346	0	0	0	0	0	0	18373	17072	0	0	0	0	0	0	20566	19436	0	0	0	0	
176642																							0	0	9284	9039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177135																							15400	14356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177443																							0	0	7498	7080	0	0	33466	32169	0	0	0	0	0	0	32	31	0	0	0	0	0	0	0	0	0	0	0	0	
177500																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177555																							0	0	10100	9576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177751																							0	0	0	0	0	0	51903	49594	0	0	0	0	0	0	9958	9557	0	0	0	0	0	0	0	0	0	0	0	0	
177920																							0	0	0	0					0	0	0	0	0	0	807	809	0	0	0	0	0	0	0	0	0	0	0	0	
178150																							0	0	21766	20265	0	0	31979	29630	0	0	0	0	0	0	20415	19169	0	0	0	0	0	0	0	0	0	0	0	0	
178244																							0	0	0	0	0	0	14556	13757	0	0	0	0	0	0	493	471	0	0	0	0	0	0	1358	1255	0	0	0	0	
178356																							0	0	3273	3027	0	0	33547	31134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851																							0	0	24625	23650	0	0	154508	147055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179148																							0	0	2000	1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179335																							0	0	59303	53483	0	0	5959	5342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179700																							0	0	14262	13754					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144																							0	0	18598	17176	0	0	3795	3583	0	0	0	0	0	0	234	233	0	0	0	0	0	0	4304	3891	0	0	0	0	
180537																							0	0	3194	3037	0	0	15721	14544	0	0	0	0	0	0	1012	928	0	0	0	0	0	0	0	0	0	0	0	0	
180845																							0	0	3487	3345	0	0	42168	39930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181963																							0	0	220	218	0	0	6954	6752	0	0	0	0	0	0	1666	1605	0	0	0	0	0	0	0	0	0	0	0	0	
182951																							0	0	0	0	0	0	1463	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668																							0	0	42286	40123	0	0	53129	49862	0	0	0	0	0	0	33652	31980	0	0	0	0	0	0	799	799	0	0	0	0	
183770																							0	0	3924	3788	0	0	20669	19824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265	1272	0	0	17741	16477	
183958																							0	0	12959	12277	0	0	3706	3786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184656																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759																							199	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185251																							0	0	1150	1082	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185448																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859																							0	0	0	0	377646	355385	35306	33770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186221																							0	0	3709	3598					0	0	0	0	0	0	0	0	0	0	0	0	0	0	18318	17878	0	0	0	0	
186548																							10449	10230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186717																							0	0	0	0	0	0	51283	49131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186744																							0	0	48994	48551	0	0	96941	91867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4094	4076	0	0	0	0	
187648																							0	0	1250	1203	0	0	476	430	0	0	0	0	0	0	789	703	0	0	0	0	0	0	0	0	0	0	0	0	
187947																							0	0	19631	17722					0	0	0	0	0	0	0	0	0	0	0	0	0	0	48031	44377	0	0	0	0	
188056																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188177																							23949	22271	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430																							0	0	0	0	0	0	9007	8810	0	0	0	0	0	0	7227	7014	0	0	0	0	0	0	0	0	0	0	0	0	
188449																							0	0	10171	9417					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720																							0	0	7981	7387	0	0	6340	5966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188739																							0	0	0	0	3	3	27	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188917																							0	0	9884	9764	0	0	15946	14869	0	0	0	0	0	0	3005	3008	0	0	0	0	0	0	0	0	0	0	0	0	
189129																							0	0	13999	13095	84086	77883	44383	41476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2666	2435	0	0	0	0	
189745																							0	0	1761	1728					0	0	0	0	962	862	8904	8846	0	0	0	0	0	0	5081	5070	0	0	0	0	
189950																							0	0	0	0	0	0	6172	5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190563																							0	0	31050	30218	0	0	158	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190648																							0	0	20263	18795	0	0	18190	16968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190947																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190956																							0	0	1753	1757	0	0	59254	54504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191355																							0	0	0	0					0	0	0	0	0	0	15003	15003	0	0	0	0	0	0	0	0	0	0	0	0	
191935																							0	0	154388	148100	0	0	104188	100330	0	0	0	0	0	0	1808	1645	0	0	21245	21209	0	0	3087	2824	0	0	0	0	
192147																							0	0	36329	34943					0	0	0	0	0	0	0	0	0	0	0	0	0	0	9150	8504	0	0	0	0	
192558																							0	0	13329	13279					0	0	0	0	0	0	7955	7579	0	0	0	0	0	0	16820	16575	0	0	0	0	
192651																							0	0	0	0	0	0	477	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192857																							0	0	0	0	0	0	36756	35150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3319	3187	0	0	0	0	
193162																							109	109	0	0	200	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193247																							0	0	252	251	0	0	501	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																							0	0	2848	2734	0	0	18457	16917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193649																							0	0	25216	24644					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																							0	0	32013	30960					0	0	0	0	0	0	1981	1948	0	0	8753	8450	0	0	1542	1367	0	0	28754	28318	
194440																							0	0	11672	10820	0	0	6781	6242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194570																							0	0	5386	4902	6207	5928	5894	5531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194936																							0	0	14783	14555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195111																							0	0	24794	23673	0	0	30181	27828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195157																							0	0	4988	4753	0	0	3557	3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195456																							0	0	500	501	0	0	989	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196752																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																							0	0	8901	8166					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																							0	0	101496	91471	0	0	419	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197254																							407	387	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																							0	0	6600	6528	0	0	61209	57233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197478																																																			
