"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
	Allowance for credit losses on other	Allowance for credit losses on other	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	Balance most recently reported for e	Recoveries, Held-to-maturity debt se	Provisions for credit losses, Held-t	Adjustments, Held-to-maturity debt s	Less: charge-offs, Held-to-maturity 	Balance end of current period, Held-	Balance most recently reported for e	Recoveries, Available-for-sale debt 	Provisions for credit losses, Availa	Adjustments, Available-for-sale debt	Less: charge-offs, Available-for-sal	Balance at end of current period, Av	Less: Write-downs arising from trans	Less: Write-downs arising from trans	Provisions for credit losses on othe	Provisions for credit losses on off-	Estimated amount of expected recover	
273662			7512	300	3	0	7215	6	0																						
273840			2073	25	0	0	2052	4	0																						
273859			76	0	0	0	76	0	0																						
274025			118	0	0	0	118	0	0																						
274052			421	0	0	0	421	0	0																						
274548			3708	0	1	0	3709	2	0																						
274829			3635	0	63	0	3763	9	-182				0																		
274856			1310	0	0	0	1310	0	0																						
275255			2480	0	1	0	2480	1	0			0	0																		
275358			13336	0	11	0	13339	14	0																						
275479			753	-25	0	0	778	0	0																						
275657			974	4	5	0	965	0	0																						
276074			1943	20	35	0	1896	8	0																						
276159			1141	8	4	0	1151	22	0																						
276551			1261	0	16	0	1245	0	0																						
276579		0	478367	-28935	10818	0	513335	16851	0			0		332	0	-2	0	0	330	0	0	0	0	0	0	0	0	0	-4382	839	
276645			2413	45	2	0	2366	0	0																						
276654			794	2	2	0	790	0	0			0	0																		
276850			13073	165	65	0	12869	26	0																						
276953			373	0	6	0	373	6	0																						
277240			6679	0	0	0	6679	0	0																						
277277		0	1998	81	0	0	1911	0	6					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277679			105	0	0	0	105	0	0				0																		
277736			1517	0	0	0	1517	0	0																						
277820			3791	300	118	0	3480	107	0																						
278256			1685	0	0	0	1685	0	0																						
278555			7835	3	51	0	8604	823	0	0	0																				
278733			1257	0	8	0	1265	16	0																						
278751			242	0	34	0	208	0	0																						
278818			28407	300	79	0	28383	355	0				0																		
278872			1199	0	0	0	1199	0	0																						
279105			7359	11	7	0	7367	26	0				0																		
279842			8898	273	1	0	8628	4	0																						
279954			8317	200	3	0	8125	11	0				0																		
280110	0		1131990	77478	18072	0	1088916	52579	103	0	317	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5196	0	
280138			1332	6	4	0	1324	2	0																						
280352			1678	33	13	0	1637	5	0																						
280558			859	15	0	0	844	0	0																						
282075			10491	150	25	0	10325	9	0			0	0																		
282226			1548	0	94	0	1482	28	0																						
282824			5871	120	0	0	5933	182	0																						
283157			493	0	0	0	493	0	0																						
283438			6917	0	43	0	7143	269	0				0																		
283652			2680	0	0	0	2680	0	0																						
283737			9944	0	117	0	9832	5	0																						
283867			7508	353	207	0	7166	218	0																						
284154			275	168	11	0	96	0	0																						
284239			1665	40	17	0	1624	16	0																						
284556			3120	261	0	0	2904	45	0																						
284752			1083	8	4	0	1075	4	0																						
284958			605	0	0	0	605	0	0																						
285151			4441	80	16	0	4364	19	0				0																		
285348			152	88	0	0	64	0	0																						
285544			3466	0	19	0	3447	0	0			0	0																		
285553			173	0	0	0	173	0	0			0	0																		
285740			10312	180	5	0	10149	22	0				0																		
285777			136	5	0	0	131	0	0																						
285852			2792	0	8	0	2790	6	0																						
285928			2138	0	40	0	2121	23	0																						
286251			212	0	16	0	230	34	0																						
286840			942	0	145	0	797	0	0																						
287007			1724	0	5	0	1719	0	0																						
287342			1142	10	0	0	1132	0	0				0																		
287856			0	0	0	0	0	0	0																						
287922			410	5	1	0	404	0	0																						
287959			1039	23	0	0	1016	0	0																						
288152			167	0	0	0	167	0	0																						
288376			2523	0	2	0	2538	17	0				0																		
288853			146254	-3774	465	0	150867	1304	0			0	0																		
289056			593	31	3	0	600	41	0																						
289225			52	0	0	0	52	0	0																						
289515			15050	0	29	0	15066	45	0																						
289702			9213	75	8	0	9140	10	0																						
289739			1823	0	4	0	1823	4	0																						
289757			1565	0	0	0	1651	86	0																						
290249			8175	3	4	0	8175	7	0				0																		
290838			1811	52	52	0	1707	0	0																						
290922			686	0	0	0	686	0	0																						
291059			1231	11	0	0	1220	0	0																						
291330			406	0	12	0	395	1	0																						
291376			281	0	0	0	281	0	0				0																		
291611			3389	75	53	0	3380	119	0																						
291732			293	0	2	0	291	0	0																						
292234			1340	63	2	0	1291	16	0																						
292467			467	0	0	0	470	3	0			0	0																		
292850			286	0	4	0	292	10	0																						
292908			18618	221	22	0	18438	63	0			0	0																		
293053			18628	0	474	0	18180	26	0																						
293352			596	3	0	0	593	0	0																						
293437			1290	0	32	0	1299	41	0																						
293651			1442	0	0	0	1489	47	0																						
293754			284	-73	0	0	357	0	0																						
294023			4883	13	43	0	4888	61	0																						
294564		0	15211	2706	100	0	16831	4426	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	
294751			5196	274	270	0	5059	407	0				0																		
294779			13433	0	15	0	13468	50	0			0	0																		
294827			1249	0	0	0	1255	6	0																						
295011			4465	12	43	0	4440	30	0				0																		
295057			2041	0	6	0	2055	20	0																						
295646			72	0	0	0	72	0	0																						
296456			4552	162	84	0	4473	167	0																						
296474			1851	30	0	0	1821	0	0																						
296559			2725	48	28	0	2827	178	0																						
296755			1712	0	22	0	1690	0	0																						
296858			2140	45	0	0	2095	0	0																						
297051			1308	59	5	0	1245	1	0																						
297631			2522	0	7	0	2518	3	0				0																		
297761			1725	0	0	0	1725	0	0																						
298049			2370	29	0	0	2341	0	0																						
298218			6341	7	65	0	6376	107	0																						
298245			3473	30	46	0	3415	18	0				0																		
299868			2987	0	0	0	2987	0	0			0	0																		
300009			8358	225	29	0	8152	48	0																						
300063			5660	-400	0	0	6060	0	0																						
300157			100	0	0	0	100	0	0																						
300353			3024	0	11	0	3020	7	0																						
300456			432	0	17	0	415	0	0																						
300933			3992	30	30	0	3948	16	0				0																		
300942			2280	0	0	0	2280	0	0			0	0																		
300960			7471	0	152	0	7319	0	0																						
301574			6500	400	2	0	6118	20	0																						
301800			10490	0	67	0	10546	123	0				0																		
302030			400	0	0	0	400	0	0																						
302133			23	11	1	0	16	5	0																						
302553			2156	60	1	0	2095	0	0																						
302656			30626	450	38	0	30158	20	0			0	0																		
303653			1453	0	4	0	1450	1	0																						
303701			1394	45	3	0	1356	10	0																						
303747			573	15	2	0	563	7	0																						
303952			3783	0	4	0	3782	3	0																						
304173			3635	348	1	0	3288	2	0																						
304520			1104	0	0	0	1104	0	0																						
304575			132	0	0	0	132	0	0																						
304762			296	0	3	0	296	3	0																						
304913		0	0	-4	0	0	4	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059			538	22	23	0	511	18	0																						
305077			604	37	0	0	567	0	0																						
305237			1151	0	4	0	1159	12	0																						
305442			3719	0	38	0	3684	3	0																						
306056			302	0	0	0	302	0	0																						
306140			50	50	0	0	288	0	-288			0	0																		
306159			4005	39	5	0	3963	2	0				0																		
306337			4653	75	19	0	4648	89	0																						
306908			3903	0	6	0	4005	108	0																						
307062			5413	-750	0	0	6164	1	0																						
307334			1112	150	1	0	962	1	0																						
307361			4353	100	0	0	4253	0	0																						
307679			8276	0	3	0	8298	25	0																						
307932			423	0	1	0	446	24	0																						
308256			598	0	0	0	598	0	0																						
308340			2316	30	16	0	2272	2	0																						
308836			1024	-25	3	0	1046	0	0																						
309150			3359	0	11	0	3358	10	0																						
309655			11074	300	11	0	10764	1	0																						
309851			254	0	0	0	254	0	0																						
310754			1076	173	2	0	901	0	0																						
310950			1052	0	0	0	1052	0	0																						
310978		0	16905	81	617	0	15778	1	430	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-157	0	
311050			8956	0	43	0	9006	93	0																						
311144			360	0	0	0	360	0	0																						
311256			1486	23	0	0	1464	1	0																						
311265			1195	55	2	0	1140	0	-2																						
311603			7107	15	86	0	7027	21	0																						
311658			395	0	0	0	395	0	0																						
311845			170081	1532	2793	0	178509	12753	0				106																		
311939			2230	110	0	0	2121	1	0																						
312244			8801	0	18	0	8807	24	0																						
312356			1943	65	12	0	1895	29	0																						
313009			2265	100	0	0	2165	0	0																						
313157			1262	20	9	0	1239	6	0																						
313223			5441	0	4	0	5437	0	0																						
313577			5282	225	46	0	5029	18	0																						
314257			5849	100	11	0	5885	147	0																						
314444			1637	0	37	0	1618	18	0																						
315656			1807	100	1	0	1706	0	0																						
316840		0	71656	9233	782	0	64577	2936	0			0		47	0	-7	0	0	40	0	0	0	0	0	0	0	0	0	-12	0	
316859			835	0	6	0	829	0	0																						
316934			298	21	0	0	279	2	0																						
317258			3403	80	1	0	3335	13	0																						
317342		0	67066	2679	948	0	53898	409	9950					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-400	0	
317379			4928	10	0	0	4919	1	0																						
317650			122	0	0	0	122	0	0																						
318639			100	0	0	0	106	6	0			0	0																		
318974		0	16226	450	19	0	15768	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42		
319047			2083	20	3	0	2090	30	0																						
319458			441	0	0	0	496	55	0				0																		
319551			3483	0	2	0	3481	0	0																						
320034			503	0	10	0	495	2	0																						
320052			4842	148	55	0	5333	694	0				0																		
320070			988	-50	0	0	1038	0	0																						
320119		0	78062	-5377	229	0	96610	0	-13400					0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	-1239	0	
321152			650	238	1	0	428	17	0			0	0																		
321255			358	0	1	0	361	4	0			0	0																		
321273			8818	253	90	0	8583	108	0																						
321330			298	0	0	0	305	0	-7																						
321947			5225	0	24	0	5201	0	0			0	0																		
322449			624	15	2	0	607	0	0																						
322476			19	0	0	0	19	0	0																						
322551		0	501	12	0	0	489	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204			18662	320	32	0	18344	34	0																						
323651			3589	120	11	0	3487	29	0																						
324153			2394	0	72	0	2422	100	0																						
324229			193	3	0	0	190	0	0																						
324256			355	59	0	0	302	6	0																						
324340			7601	0	55	0	7688	142	0				0																		
324854			1489	30	0	0	1460	1	0																						
324863			19814	-40	50	0	19810	6	0			0	0																		
324975			360	0	24	0	379	43	0																						
325141			1417	38	0	0	1394	15	0			0	0																		
325459			269	-190	0	0	459	0	0																						
325534			2634	90	47	0	2497	0	0																						
326054			2566	1	2	0	2564	1	0																						
326344			4761	75	61	0	4653	28	0																						
326858			20284	0	2	0	20290	8	0																						
326979			4659	66	2	0	4653	62	0																						
327220			749	0	1	0	748	0	0																						
327305			7809	0	9	0	7804	4	0				0																		
327435			9529	0	14	0	9569	54	0																						
327556			1815	45	1	0	1769	0	0																						
327855			10864	7735	7	0	9029	5907	0																						
328058			455	0	0	0	455	0	0			0	0																		
328357			1763	26	3	0	1744	10	0				0																		
328656			2750	0	1	0	2751	2	0																						
328777			17004	-93	354	0	16743	0	0				0																		
329149			1614	15	1	0	1598	0	0																						
329345			6194	300	15	0	5945	66	0																						
329550			4073	61	169	0	3869	26	0																						
329952			5083	285	15	0	4836	53	0				0																		
330239			1703	30	15	0	1698	40	0																						
330248			772	0	4	0	780	12	0																						
330855			22811	0	223	0	22806	218	0				0																		
330873			1773	54	0	0	1719	0	0			0	0																		
330949			1439	6	10	0	1441	18	0																						
331076			2430	0	3	0	2430	3	0																						
331375			2524	21	9	0	2494	0	0																						
331544			685	0	1	0	685	1	0																						
331713			5120	100	4	0	5016	0	0																						
332224			2194	-10	3	0	2272	71	0																						
332345			147	0	0	0	147	0	0																						
332402			6357	71	1	0	6289	4	0																						
332671			2390	0	0	0	2390	0	0																						
332756			304	0	4	0	300	0	0																						
333034			6186	0	152	0	6096	62	0																						
333203			8336	0	1	0	8336	1	0			0	0																		
333650			5319	0	30	0	5289	0	0																						
333856			3286	200	19	0	3084	17	0			0	0																		
333940			186	0	0	0	186	0	0			0	0																		
334264			4262	110	9	0	4181	38	0																						
335346			3813	0	0	0	3842	29	0																						
336147			1047	4	5	0	1045	7	0																						
336361			1143	45	0	0	1098	0	0																						
336576			1481	0	0	0	1488	7	0																						
336950			364	7	0	0	357	0	0																						
337340			903	0	0	0	903	0	0																						
338646			3678	75	10	0	3601	8	0																						
338851			325	0	1	0	324	0	0			0	0																		
338945			476	0	0	0	476	0	0																						
339072			7295	360	21	0	6914	0	0				0																		
339353			543	0	0	0	543	0	0																						
339456			7261	375	99	0	6867	80	0			0	0																		
339607			4998	0	7	0	4991	0	0																						
339773			18835	400	45	0	18415	25	0			0	0																		
339858		0	246473	-3967	1824	0	256421	7805	0			0		555	0	78	0	0	633	0	0	0	0	0	0	0	0	0	3889	0	
339876			215	5	0	0	210	0	0																						
340135			11825	0	483	0	11429	87	0			0	0																		
340144			12341	0	121	0	12222	2	0																						
340256			4495	450	0	0	4455	410	0																						
340443			316	0	0	0	320	4	0																						
340742			8000	-321	77	0	8338	94	0			0	0																		
340751			7787	0	82	0	7732	27	0																						
341310			5563	-4	15	0	5560	8	0																						
342054			3280	0	20	0	3298	38	0																						
342362			2777	0	4	0	2793	20	0			0	0																		
342410			21508	300	112	0	21180	84	0			0	150																		
342634		0	98734	-860	2379	0	99457	2242	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1106	0	
343051		0	307	49	1	0	327	70	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343770			454	0	0	0	454	0	0																						
343903			5067	262	34	0	4784	13	0																						
343958			1204	0	4	0	1200	0	0																						
344647			11451	0	28	0	11449	26	0				0																		
344852			562	0	0	0	564	2	0																						
345309			9408	129	18	0	9597	336	0			0	0																		
345345			5034	0	0	0	5040	6	0				0																		
345747			7093	62	4	0	7035	8	0			0	0																		
345756			6737	0	14	0	6723	0	0				0																		
345877			5423	126	66	0	5240	9	0																						
346379			2057	0	21	0	2036	0	0																						
346566			567	0	4	0	563	0	0																						
346771			863	0	1	0	867	5	0																						
347022			1690	9	0	0	1681	0	0																						
347639			5021	0	106	0	4970	24	-31																						
347956			9339	5505	110	0	9136	5412	0			0	0																		
348159			2117	112	9	0	1996	0	0																						
348720			10085	0	23	0	10097	35	0																						
349129			1164	19	5	0	1153	13	0																						
349343			1902	0	2	0	1901	1	0																						
350572			1095	10	0	0	1085	0	0																						
350657			99	0	154	0	173	228	0																						
350750			2477	150	0	0	2328	1	0																						
351131			165	0	0	0	165	0	0				0																		
351560			4654	75	0	0	4579	0	0																						
351878			518	0	0	0	530	12	0																						
352370			860	0	22	0	842	4	0																						
352651			1189	275	0	0	914	0	0																						
352745			2363	35	9	0	2326	7	0																						
352772		0	125471	-7376	994	0	132099	246	0					433	0	-13	0	0	420	0	0	0	0	0	0	0	0	0	428	0	
353238			4586	277	14	0	4365	70	0																						
353546			897	30	0	0	867	0	0																						
353555			71020	2500	1705	0	69198	2383	0				0																		
353957			1031	0	5	0	1026	0	0																						
354057			286	0	0	0	287	1	0																						
354253			591	0	1	0	590	0	0																						
354310		0	68286	-3562	272	0	71924	348	0					0	0	0	0	0	0	929	0	346	0	0	1275	0	0	0	-234	142	
354552			2762	0	1	0	2764	3	0																						
354851			1577	60	3	0	1666	152	0																						
355120			6516	150	7	0	6405	46	0																						
355559			5673	-400	253	0	5820	0	0																						
355858			62746	7965	773	0	62996	8988	0				0																		
356239			3319	0	44	0	3359	84	0																						
356659			4242	0	21	0	4275	54	0																						
356752			327	6	2	0	319	0	0																						
357526			1204	18	2	0	1185	1	0																						
357553			1577	0	0	0	1577	0	0																						
357777			1676	75	0	0	1601	0	0																						
357937			5932	150	7	0	5776	1	0																						
358112			1013	0	1	0	1013	1	0																						
358448			534	0	4	0	549	19	0																						
358756			698	0	3	0	700	5	0																						
359472			405	60	0	0	397	52	0																						
359650			165	0	7	0	158	0	0																						
359744			356	0	3	0	353	0	0																						
360777			68	0	0	0	68	0	0				0																		
361055			7734	390	118	0	7410	184	0																						
361167		0	35524	266	540	0	35273	555	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	
361279			3024	0	0	0	3034	10	0																						
361354			585	0	7	0	589	11	0																						
361439			5660	0	0	0	5662	2	0				0																		
362043			373	0	0	0	373	0	0																						
362155			1778	0	10	0	1885	117	0																						
362717			8758	0	7	0	8769	18	0				0																		
362856			665	0	1	0	661	0	3																						
362940			1183	0	9	0	1206	32	0																						
363442			319	0	0	0	319	0	0																						
363648			1233	0	1	0	1232	0	0																						
363657			2769	0	39	0	2739	9	0				0																		
363778			576	3	0	0	573	0	0																						
364131			2070	174	6	0	1933	43	0																						
364270			834	102	20	0	814	102	0				0																		
364430			2652	105	3	0	2567	23	0																						
364850			889	31	27	0	839	8	0			0	0																		
365325		0	214594	-3402	3456	0	216016	1476	0					19	0	0	0	0	19	0	0	0	0	0	0	0	0	-8	5236	0	
365745			1806	37	0	0	1926	157	0																						
365848			228	0	0	0	247	19	0																						
365950			786	0	0	0	786	0	0																						
366078			7115	0	84	0	7031	0	0																						
366238			14464	750	124	0	13894	304	0				0																		
366247			1744	12	0	0	1732	0	0			0	0																		
366359			737	0	36	0	711	10	0																						
366658			762	18	3	0	781	40	0																						
366854			1363	496	4	0	975	112	0				0																		
367150			719	42	7	0	684	14	0																						
367178			1201	0	0	0	1201	0	0																						
367431			2828	60	15	0	2756	3	0																						
367543			1705	18	0	0	1693	6	0																						
368054			813	0	0	0	898	85	0																						
368344			375	0	1	0	374	0	0			0	0																		
368522			1199	2	0	0	1199	2	0																						
368933			920	0	16	0	909	5	0																						
368951			2226	0	13	0	2214	1	0																						
369453			1001	0	2	0	999	0	0																						
369659			10244	315	8	0	9921	0	0																						
370020			3225	165	36	0	3080	56	0																						
370347			1317	3	1	0	1317	4	0																						
370721			2335	0	4	0	2331	0	0				0																		
370833			763	0	12	0	764	13	0																						
370954			551	0	0	0	551	0	0																						
371223			2606	60	13	0	2535	2	0																						
371232			1514	45	3	0	1468	2	0																						
371362			3785	45	15	0	3784	59	0																						
371559			844	10	0	0	834	0	0																						
371755			568	30	0	0	552	14	0			0	0																		
371849			734	10	15	0	709	0	0																						
371924			11595	0	50	0	11582	37	0																						
371942			547	6	1	0	540	0	0																						
372444			691	15	1	0	692	17	0																						
372538			6446	591	22	0	6134	301	0																						
372640			898	9	9	0	888	8	0																						
372855			1356	50	0	0	1306	0	0			0	0																		
373272			273	0	0	0	273	0	0																						
373553			619	0	0	0	619	0	0																						
373601			531	442	0	0	1400	1311	0				0																		
374130			1341	0	7	0	1334	0	0																						
374653			23693	200	367	0	23558	432	0				0																		
374774			970	0	3	0	967	0	0																						
375043			15871	150	192	0	15598	69	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			19296	83	96	0	19496	379	0																						
375566			9826	365	25	0	9438	2	0																						
375650			210	0	0	0	210	0	0																						
376237			590	0	29	0	594	33	0																						
376273			13623	0	232	0	13421	30	0				0																		
376442			5119	62	3	0	5058	4	0			0	0																		
376947			1769	0	7	0	1781	19	0																						
377663			1153	23	3	0	1139	12	0			0	0																		
377850			658	1	3	0	658	4	0																						
378044			260	5	13	0	247	5	0																						
378110			308	0	4	0	304	0	0																						
379050			320	0	0	0	320	0	0																						
379153			810	0	30	0	786	6	0																						
379470			579	0	0	0	579	0	0																						
379649			1076	0	1	0	1080	5	0			0	0																		
379920		0	368147	17485	4373	0	342533	6255	10011					53	0	63	0	0	116	0	0	0	0	0	0	0	0	0	-340	0	
380346			1557	0	5	0	1552	0	0																						
380458			9631	367	7	0	9354	97	0																						
380533			1598	20	4	0	1621	47	0																						
380878			223	0	0	0	223	0	0																						
380944			1164	0	47	0	1117	0	0																						
381026			403	15	1	0	388	1	0				0																		
381343			6310	11	41	0	6295	37	0				0																		
381932			3391	0	10	0	3389	8	0																						
381950			890	15	2	0	873	0	0																						
382050			4290	0	15	0	4278	3	0				0																		
382069		0	1943	-21	43	0	2046	125	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			407	0	1	0	406	0	0																						
382274			30	0	0	0	30	0	0																						
382443			752	0	0	0	752	0	0																						
382537			2105	2	11	0	2097	5	0																						
382649			4871	75	9	0	4809	22	0																						
382658			2888	30	58	0	2801	1	0																						
382742			978	59	3	0	943	27	0																						
382854			1065	30	0	0	1063	28	0				0																		
384018			27100	203	255	0	26786	144	0																						
384278			24028	-249	176	0	24207	106	0				265																		
384353			76	0	0	0	76	0	0																						
384652			5684	206	393	0	5085	0	0																						
384830			1192	0	3	0	1189	0	0																						
385350			1268	0	0	0	1269	1	0																						
385471			8030	-1000	0	0	9031	1	0																						
385547			1796	0	5	0	1791	0	0																						
385686			2415	0	0	0	2569	154	0																						
386432			963	30	9	0	950	26	0																						
386450			2694	0	1	0	2693	0	0				0																		
386731			1221	30	8	0	1198	15	0																						
386825			443	6	1	0	436	0	0																						
387055			844	0	0	0	844	0	0																						
387671			4573	242	74	0	4257	0	0																						
388155			2013	75	6	0	1986	54	0																						
388258			459	0	3	0	456	0	0																						
388557			1101	220	17	0	868	4	0																						
388744			4848	0	56	0	4799	7	0																						
388753			272	0	0	0	272	0	0																						
388874			510	0	0	0	510	0	0																						
389358			1255	25	0	0	1230	0	0																						
389376			344	0	1	0	354	11	0																						
389826			160	6	0	0	157	3	0																						
390372			1636	0	0	0	1636	0	0																						
390840			2525	120	134	0	2295	24	0																						
391418			1609	91	38	0	1491	11	0																						
391557			980	63	3	0	921	7	0																						
391575			8191	1800	2	0	6433	44	0				0																		
391959			1091	0	13	0	1078	0	0			0	0																		
391977			3343	-112	1	0	3459	5	0																						
392152			885	0	4	0	881	0	0																						
392255			941	0	3	0	984	46	0																						
392778			3852	120	11	0	3782	61	0																						
393252			983	0	0	0	983	0	0																						
393355			1558	0	4	0	1554	0	0			0	0																		
393953			5998	0	4	0	6006	12	0																						
394156			1133	-132	16	0	1263	14	0																						
394259			4947	0	52	0	4944	49	0				0																		
395238		0	414956	5968	6538	0	427597	25147	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5432	0	
396057			718	0	0	0	719	1	0																						
396244			2104	0	19	0	2085	0	0				0																		
396253			3630	117	160	0	3437	84	0																						
396954			2139	0	37	0	2142	40	0																						
397456			1878	0	0	0	1878	0	0			0	0																		
397531			6851	0	4	0	6847	0	0																						
397540			15458	0	14	0	15489	45	0			0	0																		
397559			6128	450	44	0	5938	304	0																						
397755			9278	753	2	0	8528	5	0																						
397858			400	-4	4	0	400	0	0																						
398051			807	30	0	0	779	2	0			0	0																		
398248			1638	0	0	0	1638	0	0				0																		
398668	1378		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	
398837			2387	14	3	0	2387	17	0																						
399357			436	0	0	0	436	0	0																						
399517		0	36079	728	157	0	35509	315	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	0	
399731			839	0	4	0	876	41	0				0																		
399973			1178	32	2	0	1144	0	0																						
400057			1372	0	0	0	1374	2	0																						
400141			7873	0	2	0	7871	0	0																						
400365			3752	75	1	0	3680	4	0																						
400767			1209	3	3	0	1203	0	0																						
401072			681	34	87	0	561	0	-1																						
401559			461	0	0	0	461	0	0																						
401755			1929	0	1	0	1928	0	0																						
401906			5904	30	4	0	5876	6	0																						
401951			305	14	1	0	295	5	0																						
402846			270	0	0	0	270	0	0																						
402873			255	0	0	0	255	0	0																						
403067			1285	-190	0	0	1475	0	0																						
403151			16999	296	701	0	16072	70	0				0																		
403179			15088	-39	140	0	15124	137	0																						
403254			0	-6	0	0	6	0	0																						
403656			808	135	33	0	816	176	0																						
403870			6611	242	6	0	6395	32	0																						
403946			14560	150	76	0	14373	39	0																						
404653			2742	326	2	0	2430	16	0																						
404943			979	12	22	0	945	0	0																						
406022			2904	0	0	0	2906	2	0																						
406059			4042	76	41	0	3962	37	0																						
406666			721	200	0	0	525	4	0																						
406974			2316	50	0	0	2266	0	0																						
407168			1060	105	0	0	955	0	0																						
407506			16051	425	701	0	16813	1888	0																						
407645			2363	0	33	0	2339	9	0																						
407850			375	0	1	0	374	0	0																						
408307			5199	45	13	0	5158	17	0			0	0																		
408642			13816	0	15	0	13811	10	0																						
408875			5381	-1666	219	0	6947	119	0																						
409265			52	0	1	0	52	1	0																						
410159			188	4	0	0	184	0	0																						
410560			1027	0	0	0	1027	0	0																						
410748			4002	-180	197	0	3985	0	0				0																		
410917			4341	105	47	0	4217	28	0																						
410944			333	0	0	0	809	476	0																						
411062			353	0	21	0	343	11	0																						
411174			417	0	0	0	417	0	0																						
411231			651	0	17	0	634	0	0																						
411240			405	0	0	0	405	0	0																						
411512			12808	400	3	0	12407	2	0				0																		
411549			299	0	0	0	299	0	0																						
411576			575	0	0	0	575	0	0			0	0																		
411624			1821	48	0	0	1774	1	0				0																		
411651			1171	70	1	0	1109	9	0																						
412153			2126	45	3	0	2082	4	0																						
412452			311	0	0	0	311	0	0																						
412555			4049	0	36	0	4013	0	0																						
412667			1175	20	1	0	1154	0	0																						
412751			77190	6000	1002	0	74594	4406	0				0																		
412845			2716	75	108	0	2566	33	0																						
412872			175	8	0	0	167	0	0																						
413141			35214	450	127	0	34666	29	0				3																		
413208	805		466802	31549	10392	0	446619	21862	104			0		1331	0	-152	0	0	1179	1107	0	-1105	0	0	2	0	0	0	-19176	36192	
413347			414	9	0	0	405	0	0																						
413543			1369	0	0	0	1369	0	0																						
413646			4378	154	5	0	4245	26	0																						
413673			1494	0	4	0	1490	0	0																						
413758			1597	75	2	0	1521	1	0																						
414102			4404	120	142	0	4312	170	0																						
414652			901	15	11	0	891	16	0																						
414764			5066	997	61	0	4679	671	0																						
414858			1510	17	6	0	1525	38	0																						
415770			244	0	0	0	244	0	0																						
416245		0	88213	-253	704	0	87887	125	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112	0	
416272			836	6	1	0	831	2	0																						
416339			124	68	0	0	56	0	0																						
416357			558	0	21	0	537	0	0																						
416656			4047	90	27	0	3966	36	0																						
416674			5025	0	3	0	5022	0	0																						
417626			5162	-453	263	0	5352	0	0																						
417710			570	7	0	0	563	0	0																						
418100			3579	0	19	0	3560	0	0																						
418249			12045	0	2	0	12043	0	0																						
418436			77	0	0	0	77	0	0																						
418856			180	0	0	0	180	0	0																						
419406			49461	0	313	0	49643	495	0				0																		
419460			2679	147	2	0	2531	1	0																						
419675			12317	200	43	0	12108	34	0																						
419947			369	10	20	0	339	0	0																						
420578			2173	-71	31	0	2276	63	0																						
420644			4101	0	1	0	4104	4	0																						
420653			1885	30	1	0	1884	30	0			0	0																		
420877			793	15	1	0	777	0	0																						
421445			937	31	8	0	898	0	0																						
421539			2092	13	2	0	2089	12	0																						
422059			701	-250	1	0	950	0	0			0	0																		
422116			822	0	7	0	820	5	0																						
422433			24144	632	319	0	24029	836	0			0	724																		
422657			891	10	4	0	890	13	0																						
423159			3358	30	48	0	3363	83	0																						
423449			7577	0	46	0	7566	35	0																						
423636			991	112	62	0	817	0	0																						
423739			12408	375	190	0	12008	165	0																						
