"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
205243		7235	8460																																	5909	0	6330								
205346		704	419																																	12940	0	5586								
205458		5862	3274																																	151	0	4194								
205542		0	3626																																	7874	0	19759								
206156		0	12565																																	18411	0	500								
206174		2510	11239																																	2040	0	5577								
206473		491	0																																	0	0	0								
206772		0	1161																																	0	0	0								
206950		89	440																																	805	0	2587								
207041		0	0																																	532	0	1047								
207050		52334	43706																																	50329	0	27441								
207452		171	3767																																	2593	0	13266								
207470		0	928																																	25	0	6074								
207555		0	1747																																	6560	0	12819								
207845		7874	60616																																	132220	0	5652								
207872		39952	58563																																	43483	0	693								
207957		0	0																																	0	0	0								
208057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22156	0	18181								
208244																																														
208347	0	2317	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1482	0	2529								
208440		281	260																																	6537	0	12699								
208459		0	0																																	60	0	17								
208570		0	0																																	1000	0	0								
208655		0	0																																	1152	0	28754								
208972		256	0																																	0	0	216								
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																79751	0	0								
209362		0	0																																	0	0	460								
209559		0	0																																	0	0	3467								
209858		18200	51845																																	102389	0	1808								
210238		19613	6476																																	9896	0	5289								
210256		496	2581																																	5537	0	2119								
210434																																														
210779		1216	1968																																	2039	0	475								
211114	0	0	1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																801	0	2371								
211271	0	141705	121514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12102	0	40124								
211338		33140	12293																																	11543	0	7900								
211851		0	923																																	0	0	14154								
212018	0	0	15549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73103	0	6665								
212335	0	9142	2529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																809	0	1787								
212344		40	268																																	481	0	9738								
212465																																														
212522	0	5552	27366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																158512	0	91502								
212577	0	167917	178193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																99709	0	9311								
213471		1988	0																																	0	0	0								
213538		6245	4054																																	437	2691	2667								
213912	0	966	5428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10927	0	11870								
213958	0	471	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1571	0	3435								
214106	0	7607	184361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	60522								
214414	0	2201	228426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																171507	0	141300								
214722	0	20760	8094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																109231	0	41818								
214807	0	0	174000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214000	0	0	0	0	0	0	0	0	0	0		0	0	442000	245000	7000000								
214843		274	10805																																	15166	0	35983								
215345		18986	25049																																	29419	0	51603								
215354		1905	151																																	4258	0	2493	Small Business Investment Company							
215653		0	109																																	234	0	2878								
215662	0	77295	56963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																124286	0	34672								
215710		10281	35166																																	29173	0	11268								
216164		1307	1565																																	4050	0	2773								
216230		3995	1660																																	1345	0	4467								
216922	0	439152	491653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																224093	0	298082								
217059	0	3117	11641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14955	0	24258								
218131		11195	17834																																	5035	0	11361								
218261		997	0																																	308	0	380								
218850		0	0																																	0	0	0								
218878	0	2	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2425	0	513								
219044		3970	5805																																	3639	0	2192	0	0	0	0	0	0	0	
219651		9952	6374																																	24196	0	6516								
219679		181	193																																	0	0	190								
220059		4449	8934																																	23383	0	1368								
220527	0	31567	42080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70185	0	45030								
220844		468	1691																																	4829	0	5751								
220974		40376	65275																																	5119	0	28168								
221775		9192	6810																																	1090	0	3431								
222156		620	1422																																	5743	0	735								
222446	0	2092	10861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43329	0	36493								
222558		1965	639																																	8021	0	4399								
222754		8805	14523																																	24265	0	3300								
223322	237100	97262	114348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																152838	0	249593								
223452		167	13																																	777	0	6657								
223751		4561	145																																	1606	0	3569								
223845		0	2301																																	4264	0	2177								
224954		309	280																																	164	0	0								
225054		7486	8087																																	3529	0	90								
225157		555	4580																																	12192	0	26442								
225559		6537	14018																																	9807	0	9195								
225942		0	0																																	319	0	836								
226949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8	0	11								
227151		22428	9394																																	15706	0	12378								
227357		21594	18253																																	16297	0	6229								
227656	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48	0	4725								
227777		2233	0																																	1153	0	1794								
228000		8607	2223																																	20997	0	748								
228158		12757	9356																																	30664	0	17717								
228279		5133	7159																																	17186	0	10934								
228345		1793	750																																	488	0	16731								
229070		0	0																																	0	0	5278								
229173		1357	32																																	1359	0	59								
229342	0	793	2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11708	0	8685								
229454		4585	0																																	1431	0	619								
229801	0	452762	3189127	0	0	60167	185386	0	0	0	0	10487	0	49680	0	0	0	43355	22901	119130	4582	0	22780	0	0	0	0	0	0	0	22780	0				4263895	0	1442396								
229913																																														
230423		2205	17596																																	19228	0	617								
230610		0	0																																	11100	0	739								
230759	0	17145	305681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																91679	0	70854								
231279		0	0																																	0	0	0								
232847		323	5383																																	4419	0	8421								
232856		48674	100458																																	22023	0	88643								
233031																																														
233246		0	0																																	14515	0	0								
233358		5009	6434																																	10996	0	4209								
233442		630	1661																																	3441	0	4613								
233527		96644	120433																																	148240	600	46967								
233554		0	0																																	342744	0	0								
234355	0	2333	30550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28019	0	79694								
234506	0	12569	6758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4122	0	143								
234739		58000	56681																																	23813	0	13018								
234841		830	0																																	7858	0	4034								
235174		1914	134																																	0	0	0								
235231		2773	4577																																	2063	0	2019								
235316		0	689																																	185	0	1163								
235446		1537	377																																	0	0	22378								
235530		6239	45861																																	31082	0	22532								
235558		0	0																																	116	0	5487								
235950		0	415																																	884	0	5571								
236153	0	384326	242270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																391529	0	454594								
236256		85	662																																	0	0	3271								
236603		10	8663																																	5003	0	4990								
236706	0	526	109388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																531047	40000	111109								
236957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	7707								
237066	352870	10474	95330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																222782	0	22951								
237619	102000	0	54414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																117474	0	22452								
237954		2095	46404																																	15	0	1364								
238139		9265	7832																																	4284	0	6449								
238250		0	0																																	0	0	7034								
238737		292	995																																	3956	0	0								
239556		1742	43832																																	0	0	0								
239613		4113	55527																																	149368	0	35417								
239659		42221	20577																																	25381	0	9875								
240954		0	7540																																	1545	0	11								
241009		0	945																																	3622	0	3212								
241157	0	20819	7123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14647	0	16245				Best effor forward sale agreement				
241559		645	427																																	7274	0	30900								
241607		7898	123371																																	127526	0	18553								
242257		3667	23695																																	8581	0	6403								
242444	0	27672	77201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12347	0	991								
242949		0	132																																	5619	0	1037								
242958		292	0																																	5243	0	864								
242976	40000	15541	2519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12325	420	33189								
243375		0	0																																	4597	0	581								
243414		1174	8663																																	17559	5000	0								
243955		0	313																																	734	0	928								
244037		1677	2695																																	2052	0	8162								
244149	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4483	0	13578								
244158		0	17553																																	7755	0	44460								
244251		1244	996																																	27147	0	16083								
245016																																														
245276	0	810	165901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0				896450	32689	56725								
245351		20936	349																																	27725	0	668								
245557		3204	12675																																	33047	0	31440								
246022	0	9942	22177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57827	0	1377								
246134	0	8340	17371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8258	0	12110								
246237		0	0																																	7	0	1885								
246451		6884	1964																																	4416	0	962								
246657	0	0	39939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39694	0	6950								
246947		0	0																																	541	0	4								
246956		0	10																																	9910	0	36902								
247140		29588	129279																																	65968	0	34238								
247355		186743	129267																																	50139	0	48982								
247476		1057	0																																	14	0	132								
247551		5183	7548																																	4249	0	14398								
247908		16495	70685																																	111125	0	3847								
248240	68	25693	33617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																117287	5750	37573								
248352		548	1995																																	5021	0	15595								
248455		732	10408																																	12265	0	7736								
248633		0	0																																	6739	0	38796								
248745		2132	6607																																	40919	0	18178								
249416		1433	25																																	2327	0	857								
249612	0	0	201282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38945	779	30353	0	0	0	0	0	0	0	30353	0				922506	68415	11997								
249658		4327	636																																	678	0	55								
250430		6130	126																																	142	0	596								
250476		0	31																																	2001	0	93								
250850		0	0																																	2143	0	4342								
251352	0	647	1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21492	0	31609								
251558		4717	19164																																	24367	0	5502								
251745		9986	10030																																	6567	0	61292								
251978		6089	12037																																	10318	0	4983								
252041		8552	20421																																	17310	0	38818								
252452		91	0																																	1704	0	3372								
252658		15687	20625																																	13522	0	6946								
253356	0	16562	232551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																175174	0	2656								
253468	315000	0	45075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																251207	0	828								
253646	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17025	0	17292								
253730		460	4143																																	1882	0	992								
253776		0	0																																	0	0	0								
254317		0	0																																	35659	0	2077								
254504		0	6158																																	11241	0	2287								
254849		0	1764																																	10507	0	0								
255350		550	1145																																	348	0	374								
255547	0	4149	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1043	0	283								
255556		3613	4723																																	7794	0	4508								
255574		170	22648																																	22184	0	2882								
255659	0	67758	261701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																149310	0	338942								
255873		0	1589																																	1528	0	874								
256058		13636	14089																																	3100	0	11232								
256076		4979	0																																	1919	0	341								
256179		1052	2682																																	0	0	4758								
256553	0	22999	177014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																211141	0	304922								
257233		11680	14659																																	33123	0	19974								
257345		3187	5053																																	3262	0	14050								
257578		0	0																																	0	0	0								
257653		0	0																																	467	0	1479								
257756		6703	6436																																	20998	0	2196								
258146		0	0																																	75	0	1438								
258306		1210	2162																																	13156	0	661								
258379		17186	1302																																	1597	0	8139								
258445		5140	19789																																	0	0	43280								
258539		0	419																																	3635	0	12115								
258771	0	428405	222571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																200521	34408	50286	LOC outstanding with FHLB_DM to support public funds for Washington State							
258874		480	0																																	0	0	2205								
259059		0	5210																																	1943	0	15408								
259330	0	390	109323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46814	0	7434								
259442		9457	7148																																	5637	0	36418								
259956		742	0																																	0	0	3281								
260055	0	210482	214624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																112004	0	98228								
260831		4140	1313																																	2434	0	2131								
260868	105446	139510	290596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																93685	16467	23968								
261146	0	4714	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6420	0	38994								
261360		11671	18806																																	13993	0	6374								
261940		13948	28246																																	39763	0	21277								
262059		13557	30698																																	15966	0	18463								
262237		9312	24716																																	11340	0	7976								
262358		14001	39385																																	30743	0	2037								
262741		11512	18001																																	46972	0	7518								
262844		1268	30007																																	20198	0	26935								
262956		491	8117																																	0	0	229								
263243	0	1669	10991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11417	0	13423								
263627		1379	7147																																	60	0	2220								
264455		18725	7295																																	8198	0	2802								
264772	0	0	57313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51498	0	11497								
265340		12059	700																																	4766	0	3096								
265407		7963	108851																																	75361	0	36116								
265452		708	1																																	1232	0	5037								
265676		3557	6879																																	1868	0	1582								
266066		88	3357																																	22321	0	23048								
266244		2117	1841																																	9806	0	1246								
266253		509	45																																	1519	0	7939								
266655		0	0																																	1223	0	17002								
266851		9566	5687																																	1470	0	9595								
266945		14245	60490																																	23229	0	20424								
267652		12	691																																	4215	0	224								
268006	0	32156	128071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60953	0	90217								
268136		11398	5561																																	7411	0	4389								
268677	0	0	12135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2986	0	253								
268828	0	0	19956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10671	0	1547								
268976		12196	675																																	0	0	15636								
269049		18788	25530																																	17736	0	20957								
269058	0	3283	3518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7547	0	1040								
269571		45	0																																	0	0	392								
269759		0	0																																	0	0	11186								
270148		1741	0																																	1146	0	6722								
270353		0	198																																	509	0	1834								
270504		8920	56039																																	55344	0	43257								
270531		800	4217																																	5194	0	14								
270652		0	0																																	1171	0	15680								
271136		0	0																																	0	0	3246								
271275	0	4146	3941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6073	0	3258								
271341		1721	8751																																	223	0	1148								
271529		20617	8692																																	9718	0	6156								
272030		6711	777																																	1291	0	2580								
272058		0	0																																	0	0	3397								
272151		0	0																																	38	0	930								
272272		29686	115905																																	103264	0	129553								
272302	0	2595	66456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9785	0	211145								
273336	0	24439	65056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																282067	5200	101283								
273550		2215	302																																	13739	0	47509								
273653		604	1179																																	1045	0	4319								
273662		13041	66463																																	24699	0	123610								
273840		309	2955																																	7403	0	16802								
273859		0	0																																	0	0	1642								
274025		0	0																																	0	0	989								
274052		213	0																																	873	0	782								
274548		0	804																																	7194	0	48266								
274829	0	1532	7360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1709	0	6192								
274856		0	11																																	451	0	17136								
275255	7815	304	5010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6199	0	30071								
275358		2413	88911																																	106005	0	163882								
275479		2765	5337																																	405	0	2365								
275657		0	1																																	760	0	5288								
276074		465	990																																	7236	0	234								
276159		0	217																																	2201	0	4000								
276551		1119	256																																	1691	0	11387								
276579	0	1398317	3528758	0	0	469053	0	300662	26400	113755	29360	31407	175599	92532	0	15640	11880	0	188944	84198	13302	68257	0	0	0	0	0	0	0	0	0	0				8822067	1666477	2681524								
276645		693	860																																	9556	0	15647								
276654	0	0	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7068	0	10590								
276850	25425	7706	78556																																	46663	5492	81821								
276953		0	0																																	112	0	1282								
277240		750	31281																																	0	0	40451								
277277	0	6369	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8401	0	16484								
277679	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	15								
277736		13246	6460																																	1247	0	9805								
277820		0	0																																	4665	0	30436								
278256		807	7800																																	4304	0	29999								
278555		15703	35442																																	94631	0	38218								
278733		6981	4613																																	773	0	864								
278751		0	0																																	75	0	20								
278818	297535	109033	42142	0	0	6420	1568	0	0	0	0	0	0	6420	0	0	0	0	0	1568																243191	0	52309								
278872		6055	1968																																	5443	0	0								
279105	0	3394	22565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49366	0	55888								
279842		4838	74924																																	28503	0	20608								
279954	0	4281	18984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69478	18764	110726								
280110																																							FNMA DUS							
280138		368	2076																																	306	0	1494								
280352		1798	4009																																	9404	0	5819								
280558		851	919																																	3876	0	3133								
282075	0	70338	71918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69022	0	3080								
282226		2846	5073																																	1091	0	3701								
282824		2351	5169																																	31390	0	155								
283157		0	0																																	366	0	8407								
283438	111000	2548	12385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10830	0	1845								
283652		17119	3766																																	2998	0	253								
283737		26343	15515																																	63912	11281	35026								
283867		19581	84627																																	33803	0	3266								
284154		14484	521																																	4698	0	491								
284239		4239	0																																	1706	0	8405								
284556		5182	12357																																	6800	0	53490			0					
284752		477	846																																	3609	0	2196								
284958		0	0																																	312	0	3147								
285151	0	2235	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8731	0	6904								
285348		952	1248																																	4512	0	4077								
285544	0	0	4866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9953	0	2957								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																461	0	6871								
285740	16300	7342	28080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60846	0	7521								
285777		30	0																																	0	0	0								
285852		12433	14343																																	10493	0	2499								
285928		3635	9395																																	4071	0	707								
286251		0	0																																	279	0	192								
286840		0	0																																	978	0	4249								
287007		0	0																																	0	0	2216								
287342	0	1767	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4723	0	8604								
287856		0	0																																	0	0	0								
287922		0	0																																	763	0	0								
287959		1657	711																																	1713	0	6621								
288152		0	0																																	0	0	5169								
288376	0	3650	7789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18881	0	147								
288853	0	759727	1516960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8587	13	0	0	0	0	0	0	0	0	0	0				128088	3125	391686								
289056		0	0																																	12	0	122								
289225		0	0																																	0	0	628								
289515		14064	46022																																	230496	0	5310								
289702		45389	140031																																	98849	180	38529								
289739		9053	2105																																	2187	0	10782								
289757		0	3389																																	3857	0	29937								
290249	0	48749	65022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39488	0	4354								
290838		2868	5465																																	10777	0	0								
290922		184	0																																	396	0	169								
291059		2041	11705																																	1107	0	12352								
291330		944	4304																																	1294	0	3034								
291376	0	407	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																515	0	0								
291611		108	423																																	281	0	6604								
291732		0	0																																	223	0	872								
292234		2736	3252																																	2118	0	5666								
292467	0	3032	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	895								
292850		0	0																																	570	0	0								
292908	0	3138	51117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																175625	0	26289								
293053		30357	84667																																	198974	0	90487								
293352		0	700																																	0	0	0								
293437		1441	1858																																	1114	0	1099								
293651		0	0																																	4539	0	45134								
293754		9780	268																																	3464	0	249								
294023		700	19034																																	2860	0	8474								
294564	362100	60237	106967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																164414	0	114973								
294751	0	4808	13014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2793								
294779	0	61187	78137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61796	0	13020								
294827		1475	332																																	3899	0	9								
295011	0	6623	5631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22472	0	3192								
295057		0	350																																	2292	0	3587								
295646		0	0																																	137	0	0								
296456		3179	8091																																	8436	0	9440								
296474		2367	10892																																	2952	761	2891								
296559		330	1645																																	13015	0	8405								
296755		4156	1528																																	5596	0	11189								
296858		683	475																																	0	0	342								
297051		4223	9381																																	1404	0	4797								
297631	0	5737	3985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																972	0	5566								
297761		0	901																																	5177	0	309								
298049		629	5880																																	2984	0	9320								
298218		8906	31000																																	52570	0	6142								
298245	0	2386	3348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14876	0	10189								
299868	0	0	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
300009		0	8186																																	0	0	95193								
300063		5675	26890																																	0	0	0								
300157		0	901																																	173	0	4144								
300353		8454	2754																																	23021	0	0								
300456		0	0																																	12	0	620								
300933	0	9255	21483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8018	0	9847								
300942	0	3599	9228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6553	0	1635								
300960		15983	21266																																	28240	0	21193								
301574		1028	36539																																	14373	0	8280								
301800	0	28253	5980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18304	0	9454								
302030		551	0																																	4074	0	1428								
302133		0	0																																	0	0	0								
302553		4676	4353																																	16729	0	19638								
302656	0	15311	143722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																169711	0	403195								
303653		12433	2670																																	2555	0	280								
303701		249	0																																	2531	0	171								
303747		487	49																																	3379	0	955								
303952		1495	132																																	8572	0	39148								
304173		8252	0																																	37555	0	10783								
304520		2639	3481																																	4196	0	8416								
304575		0	0																																	0	0	322								
304762		3751	0																																	1900	0	1138								
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
305059		0	0																																	482	0	7866								
305077		1339	565																																	1369	0	629								
305237		2259	592																																	6924	0	1627								
305442		14853	11139																																	17642	0	7708								
306056		498	0																																	629	0	3002								
306140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10	0	1								
306159	0	7338	10028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7995	0	2778								
306337		2863	1324																																	14819	0	23173								
306908		14018	14419																																	16271	0	12380								
307062		7506	10488																																	84393	0	1197								
307334		5798	3167																																	1291	0	114								
307361		24132	30209																																	17026	0	4862								
307679		11805	13491																																	81527	0	27515								
307932		2775	88																																	1091	0	0								
308256		380	28																																	1591	0	4785								
308340		2220	3437																																	4555	0	35687								
308836		0	0																																	0	0	1486								
309150		15117	563																																	293	0	19187								
309655		34479	37104																																	70894	9000	29849								
309851		0	185																																	1796	0	2053								
310754		2485	614																																	8859	0	110636								
310950		0	0																																	2054	0	4261								
310978	0	2177	51427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	69095								
311050		13380	13572																																	54181	0	8666								
311144		0	0																																	1301	0	1446								
311256		2758	17																																	6361	0	10384								
311265		632	31																																	10288	0	9504								
311603		8141	33369																																	38725	0	13884								
311658		1412	1781																																	902	0	15								
311845	605644	229913	207271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5047	6219	0	0	0	0	0	0	0	0	0	0				1172265	0	1080288								
311939		11635	10386																																	9991	0	16553								
312244		2551	1364																																	32615	0	95263								
312356		3659	1573																																	1922	0	764								
313009		6358	2478																																	4835	0	23								
313157		1217	833																																	6666	0	10731								
313223		5629	13832																																	30618	0	4837								
313577		6509	4768																																	45968	0	44725								
314257		10610	29670																																	125020	0	2519								
314444		1672	1143																																	1988	0	1222								
315656		1412	12093																																	4069	0	160								
316840	0	69861	163377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																338333	718132	152726								
316859		1464	4236																																	1789	0	1894								
316934		0	0																																	10306	0	0								
317258		3933	22761																																	33838	0	22919								
317342	0	25893	390595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																716042	15700	150393								
317379		2761	15665																																	16701	0	11277								
317650		0	0																																	383	0	301								
318639	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																131	0	1357								
318974		156394	21582																																	76369	2500	127449								
319047		7583	2595																																	7760	3080	8595								
319458	0	655	1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2429	0	3260								
319551		0	7312																																	25564	0	28834								
320034		112	173																																	270	0	5132								
320052	0	20898	32468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7734	0	11667								
320070		421	2735																																	1755	0	1565								
320119	0	0	135181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77452	15233	73288	0	0	0	0	0	0	0	73288	0				1419491	181847	203746								
321152	0	18823	11809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1469	0	1669								
321255	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																688	0	559								
321273		36464	13397																																	24409	0	6137								
321330		0	169																																	8040	0	5								
321947	0	13386	6702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1763	1750	32919								
322449		4995	101																																	1000	0	2119								
322476		0	0																																	0	0	0								
322551		1229	532																																	235	0	1680								
323204		30124	64924																																	91000	0	174470								
323651		3022	5510																																	6859	0	4415								
324153		3197	6215																																	1673	0	14109								
324229		814	59																																	0	0	248								
324256		0	0																																	7687	0	0								
324340	0	17823	46789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																146282	0	49764								
324854		2041	5830																																	6746	0	9216								
324863	0	56006	98261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																138793	0	288957								
324975		0	0																																	0	0	1134								
325141	0	4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3805	0	1595								
325459		0	0																																	64	0	7853								
325534		1703	1066																																	3861	0	14208								
326054		8100	4386																																	23531	0	8984								
326344		711	7452																																	28327	0	30566								
326858		2815	83660																																	148841	0	123737								
326979		2028	14865																																	12752	0	10459								
327220		277	443																																	8830	0	1006								
327305	0	15982	15291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																66259	0	11946								
327435		12166	21323																																	9894	0	530								
327556		798	7787																																	6512	0	29468								
327855		35721	101576																																	34120	0	7826								
328058	0	1169	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	652								
328357	2832	0	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																276	0	300								
328656		0	0																																	0	0	35758								
328777	0	79378	210838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81208	0	5596								
329149		0	0																																	1472	0	25251								
329345		40845	37731																																	29264	1700	4024								
