"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
283157	19539	0	7358	12739	0	36906	0	0	0	0	26685	0	638		4111	0	3579	29548	26047	0	0	2079	0	0	3430	1313	531	558	4743	1061	0	0	253	1720	1314	0	0	1061	0	0	0	0	0	0	true							
283438	631591	3	51060	63898	0	165512	0	0	312	0	741160	0	69909		27833	1243	7523	114449	671251	0	0	0	312	312	10902	31552	12750	2464	42454	15528	27561	6818	751	29835	50658	0	0	43089	0	0	0	0	0	0	false							
283652	7628	0	0	147013	0	151604	0	0	10267	0	45851	0	413		1472	23721	2259	151604	45189	0	249	1804	0	0	1002	1954	249	0	2956	523	1419	263	9089	1734	11294	1178	9089	1942	0	0	0	0	0	0	false							
283737	271054	0	21054	374232	0	590459	0	0	0	0	581998	0	5296		83340	131374	54431	569405	576702	0	0	24935	0	0	23037	65563	47767	14298	88600	4545	12408	11700	250	67325	28903	0	0	16953	0	0	0	0	0	0	true							
283867	16796	0	350	496436	0	516285	0	0	0	0	447544	0	42535		20790	212457	7064	515935	384526	0	20483	3237	0	0	30162	79057	20111	2551	109219	17221	60532	7399	1258	111091	86410	10244	0	77753	14243	0	0	0	0	0	true							
284154	7327	0	288	26830	0	27742	0	0	5134	4508	73303	0	5825		6189	30498	1508	27454	57448	0	5522	622	2401	1654	5979	9684	7032	39	15663	5748	6996	0	0	16545	12744	0	2733	12744	3830	0	0	0	0	0	true							
284239	26783	0	3931	50116	0	70206	0	0	3435	0	112551	0	430		22242	33141	7208	66275	112121	0	0	1423	3435	3435	13935	27630	2667	0	41565	2038	3436	2921	0	21990	8395	0	0	5474	0	0	0	0	0	0	true							
284556	26329	0	18697	92682	0	119070	0	0	20012	0	276619	0	26425		22802	133881	7574	99481	248960	892	1234	4496	20012	20012	22919	48564	13785	341	71483	6717	18353	5730	0	62807	30800	24694	0	25070	249	0	0	0	0	0	true							
284752	37870	0	15649	36977	0	75568	0	0	3250	0	53498	0	1369		8024	0	3500	59919	52129	0	0	1310	0	0	1688	4499	3080	1664	6187	0	3411	922	362	2907	4695	0	3000	3411	0	0	0	0	0	0	true							
284958	10138	0	435	7037	0	17068	0	0	0	0	23566	0	4022		5261	5259	3514	16633	19544	0	0	0	0	0	1415	4427	1259	0	5842	0	1069	0	0	1839	1069	0	0	1069	0	0	0	0	0	0	true							
285151	32109	0	9582	80935	0	95138	0	0	0	0	64429	0	14194		6090	18734	2360	85406	50235	150	0	679	0	0	2946	5073	2604	0	8019	904	1809	252	0	4533	2965	0	0	2712	0	0	0	0	0	0	false							
285348	61564	0	13801	46566	0	119020	0	0	0	0	119133	0	6953		22774	22534	10570	105080	112180	139	0	1569	0	0	10788	16227	3546	130	27015	263	3497	583	0	7918	4343	0	0	3760	0	0	0	0	0	0	true							
285544	5882	0	6416	74301	0	147684	0	0	0	0	34258	0	1315		1456	20260	512	141127	32943	141	0	112	0	0	312	5186	514	47	5494	252	1805	0	0	4603	2057	1828	0	2057	0	0	0	0	0	0	true							
285553	17219	0	1656	18492	0	24248	0	0	0	0	34880	0	6608		6125	5369	3456	22592	28272	0	0	1670	0	0	1121	6268	3181	129	7389	1000	593	0	0	4574	1593	0	0	1593	0	0	0	0	0	0	false							
285740	127271	0	54125	264936	0	458643	0	0	23080	0	224480	0	10615		14828	51874	6317	402032	202571	2486	11294	3395	23080	21847	10651	22079	6113	845	17176	1919	774	2954	0	24860	5647	70466	0	2441	10326	0	0	1031	0	0	true							
285777	7189	0	150	4761	0	4761	0	0	0	0	18353	0	633		5222	967	1792	4611	17720	0	0	429	0	0	1141	4248	3657	137	5388	251	260	505	0	3961	1016	0	0	511	0	0	0	0	0	0	true							
285852	344443	0	15871	40001	0	67340	0	0	14826	0	497680	0	141778		23002	65727	10881	51469	355902	0	0	3905	0	0	11164	12742	14524	3140	23906	10189	28052	7160	540	18567	45941	2000	14826	38241	0	0	0	0	0	0	true							
285928	62426	0	21106	204488	0	256726	0	0	0	0	127678	0	2015		35673	0	19663	235620	125663	0	0	8402	0	0	16416	31554	10437	314	47970	1018	2875	2637	0	23049	6530	1597	0	3893	0	0	0	0	0	0	true							
286251	6167	0	1504	10823	0	15276	0	0	0	0	19625	0	5037		3974	0	0	13772	14588	0	0	0	0	0	1678	2718	3010	959	4396	4554	539	0	0	4391	5093	0	0	5093	0	0	0	0	0	0	false							
286840	5372	0	184	8941	0	16851	0	0	2838	0	51679	0	1088		17314	0	8409	16557	44923	110	5668	5050	2838	50	7656	22617	7780	643	30273	2899	3447	1265	0	21382	7611	0	0	6346	0	0	0	0	0	0	false							
287007	116685	2	1865	14412	0	17962	0	0	0	0	135421	0	10552		5009	6419	2543	16095	124869	0	0	628	0	0	1011	2207	1808	2100	3218	1324	487	785	2595	2117	5191	0	0	1811	0	0	0	0	0	0	true							
287342	14789	0	7446	21242	0	36249	0	0	0	0	76120	0	4844		18075	26418	3682	28803	71276	0	0	2156	0	0	6283	10879	8774	2539	17162	2411	3108	919	0	10399	6438	0	0	5519	0	0	0	0	0	0	true							
287922	25813	0	9049	15823	0	30056	0	0	0	0	32043	0	503		4538	0	1910	21007	31540	0	0	384	0	0	368	2144	1638	1721	2512	0	0	0	359	1333	359	0	0	0	0	0	0	0	0	0	true							
287959	22462	0	48693	37537	0	105291	0	0	0	0	71117	0	32383		6233	34436	2458	56538	38734	60	0	881	0	0	2734	3317	1755	492	5348	3409	2512	0	0	2065	5921	0	0	5921	0	0	0	0	0	0	true							
288152	2627	0	2091	7076	0	14689	0	0	0	0	13392	0	1280		2635	6710	539	12598	12112	0	0	0	0	0	187	1807	939	10	1867	860	0	251	0	308	1111	0	0	860	0	0	0	0	0	0	false							
288376	37745	0	58426	92419	0	177083	0	0	11748	0	147621	0	39903		11845	62869	3757	118657	106474	0	1244	110	0	0	4995	10038	2879	1789	15032	10813	6423	2070	8000	7856	27306	0	2000	17236	1244	0	0	0	0	0	false							
288853	2959481	3	184026	2879948	0	3667373	0	0	0	0	23316832	0	1199354		569613	19216210	258413	3483344	22117478	0	0	52589	0	0	458067	292903	102963	38161	709431	84509	107766	41773	15001	322481	249049	0	0	188916	0	0	0	0	0	0	true	701282	706110	10451479	7618705	2716881	239145	
289056	43947	0	12708	18674	0	76688	0	0	0	0	102778	0	15273		18967	28987	9681	63980	87505	0	0	0	0	0	4136	10388	8014	4213	14524	0	2060	531	501	7784	3092	0	0	2060	0	0	0	9328	0	0	true							
289225	14907	0	6802	5897	0	17530	0	0	0	0	28926	0	11391		3703	189	301	10728	17535	0	0	0	0	0	569	3826	1340	91	4395	0	1858	5028	1118	2123	8004	0	0	1858	0	0	0	0	0	0	false							
289515	129728	46	155429	570980	0	897102	0	0	0	0	797932	0	134671		38264	604123	29490	735911	660776	5716	2485	2555	0	0	10931	30808	10116	3504	41739	2012	6435	275	0	17095	8722	279167	0	8447	0	0	0	240894	0	240894	true							
289702	1029744	0	5013	123109	0	170717	0	0	20	0	1343661	0	44246		44300	206835	31727	165704	1296664	0	2751	4470	20	20	35689	32627	15802	5736	66408	4287	6991	4857	1093	45554	17228	63632	0	11278	0	0	0	28968	0	28968	true							
289739	62482	1	32020	82927	0	140074	0	0	0	0	116569	0	7305		19727	9522	9461	108053	109264	0	0	5139	0	0	14699	14211	9671	345	25956	759	3267	1613	0	19199	5639	0	0	3518	0	0	0	0	0	0	true							
289757	35673	0	25073	46859	0	90449	0	0	5734	0	108368	0	1962		22025	28945	12581	65376	104672	0	1734	0	1734	497	4541	13013	9172	6255	17554	1368	2300	6315	785	10956	10768	0	0	3668	0	0	0	0	0	0	false							
290249	852279	3	92513	84251	0	140542	0	0	0	0	1060777	0	1626		23338	175730	12149	48026	1059151	0	0	3709	0	0	9510	12970	5912	911	18097	2009	1156	300	0	5965	3465	0	0	2062	0	0	0	0	0	0	false							
290838	6402	0	1048	63400	0	63400	0	0	0	0	145022	0	440		2297	115402	0	62352	141861	0	2721	0	0	0	1082	1356	1431	1347	2438	4352	5141	2532	5977	2920	18002	0	0	9493	0	0	0	0	0	0	true							
290922	28736	0	10392	19165	0	46849	0	0	0	0	50666	0	4		12962	61	5180	36399	50662	58	0	1338	0	0	3452	7499	5987	1033	10951	2000	1900	0	0	5009	3900	0	0	3900	0	0	0	0	0	0	true							
291059	17131	0	5412	44277	0	56037	0	0	5000	0	69345	0	4616		8317	18598	3029	50128	64729	497	0	1894	5000	5000	4857	14405	4163	673	19262	5775	2731	358	657	15781	9520	0	0	8506	0	0	0	4507	0	0	true							
291330	12535	0	23867	38753	0	91111	0	0	2280	0	30788	0	228		8757	715	3067	67244	30560	0	0	796	0	0	2569	6449	2342	1700	9017	579	1368	0	2531	4303	4478	0	0	1947	0	0	0	0	0	0	true							
291376	3493	0	0	1195	0	3588	0	0	0	0	21561	1	282		4580	9435	2989	3588	21278	0	0	1498	0	0	1430	1836	3581	352	3266	508	556	370	0	2619	1434	0	0	1064	0	0	0	0	0	0	true							
291611	128338	0	41471	78980	0	140359	0	0	0	0	253925	0	15472		26025	71102	16702	98798	237983	90	470	0	0	0	10542	27381	8208	0	37923	2850	5252	252	0	20106	8354	0	0	8102	0	0	0	0	0	0	true							
291732	31169	0	1172	17275	0	19959	0	0	0	0	67206	0	15280		5008	7858	3537	18787	51926	0	0	1016	0	0	2276	7308	7202	2463	9584	553	5592	2500	285	14241	8930	0	0	6145	0	0	0	0	0	0	true							
292234	44521	1	30752	95100	0	155966	0	0	0	0	73358	0	3834		14946	2555	1759	125213	69524	0	0	1759	0	0	3176	9824	3777	2395	13000	305	3021	1773	2011	4226	7110	1517	0	3326	0	0	0	0	0	0	false							
292467	29689	0	1888	46009	0	66937	0	0	0	0	60169	0	561		7617	15402	3493	65049	59608	0	0	1593	0	0	4302	7373	2218	291	11675	513	0	0	380	6566	894	0	0	513	0	0	0	0	0	0	true							
292850	15089	1692	3480	17101	0	22587	0	0	0	0	32286	1362	7683		6504	3929	919	17415	23141	0	100	0	0	0	2670	5283	2020	224	7953	2539	531	0	0	3693	3070	0	0	3070	0	0	0	0	0	0	false							
292908	402027	0	71783	553847	0	819027	0	0	6498	0	1153072	0	225423		66624	613484	25696	747244	927649	0	0	11174	6498	5500	29205	40169	35032	5147	69374	4430	18602	4446	529	42930	28007	0	0	23032	0	0	0	0	0	0	true	133971	172668	377541	235943	144557	37567	
293053	1109028	0	11885	203680	0	216721	0	0	0	0	1480275	0	25042		12248	294504	7118	204836	1455233	0	0	3197	0	0	6724	16291	3904	0	23015	29366	17706	2753	0	14671	49824	0	0	47071	0	0	0	0	0	0	true							
293352	10427	0	544	16497	0	19607	0	0	1558	0	35268	0	8772		6430	13531	2383	19063	26496	0	0	792	0	0	1496	4669	2851	469	6165	0	1558	266	0	3056	1824	0	1558	1558	0	0	0	0	0	0	true							
293437	26030	0	11562	44071	0	60201	0	0	45378	0	167797	0	37033		27021	18348	12895	47841	129518	798	1246	7585	45378	45378	30643	51547	3147	459	81542	25213	12116	0	293	58775	37622	0	0	37329	0	0	0	19734	0	0	true							
293651	31483	0	9943	38353	0	71441	0	0	245	0	57957	3	3326		15182	0	2321	61498	54628	0	0	0	245	0	4912	12792	3678	381	17704	808	3149	754	0	6581	4711	0	0	3957	0	0	0	0	0	0	true							
293754	13811	0	42	70387	0	86577	0	0	0	0	86672	0	1122		6390	56664	3799	86535	85550	0	0	1359	0	0	4895	7302	704	530	12197	278	2489	0	0	7040	2767	0	0	2767	0	0	0	0	0	0	true							
294023	191753	0	110370	217380	0	428701	0	0	0	0	334892	0	15798		76937	8157	36626	315597	317544	2734	1550	13635	0	0	30892	47887	38722	6956	78779	2578	4072	2838	1037	47520	10525	82620	0	6650	0	0	0	0	0	0	true							
294564	342632	1	5731	132000	0	294429	0	0	231110	0	2211124	0	331854		68346	1530402	33014	288697	1878270	0	1000	15794	196075	196075	52830	115316	25481	2944	168146	25737	92196	23186	400	128225	141519	35571	35035	117933	0	0	0	204014	0	30043	true	7105	17044	480135	1050267	234807	107825	
294751	81584	7	235	99345	0	192390	0	0	0	0	157764	0	0		12474	49321	5360	191000	157764	1148	0	3080	0	0	5947	5185	7405	1954	11132	2849	1680	1841	0	8017	6370	0	0	4528	0	0	0	0	0	0	true							
294779	279592	0	72721	528663	0	1002880	0	0	5533	0	662021	0	41444		57196	256984	31173	930159	620577	0	0	15862	5533	5533	14640	50980	25113	12019	65620	3587	9444	7365	2297	45556	22693	0	0	13031	0	0	0	0	0	0	true	101685	355658	218436	38548	209694	69898	
294827	57010	0	688	44993	0	55083	0	0	0	0	78257	0	1727		10469	0	4545	54395	76530	0	0	1333	0	0	2888	6799	4286	2471	9687	1019	2205	1060	518	5976	4802	0	0	3224	0	0	0	0	0	0	false							
295011	122345	0	24793	105074	0	225979	0	0	0	0	300858	0	26131		61974	74918	29029	201186	274727	0	0	8207	0	0	20307	37248	27974	3279	57555	850	3437	10500	0	26834	14787	0	0	4287	0	8912	0	0	0	0	false							
295057	25492	2	2915	34328	0	55388	0	0	496	0	81293	0	3936		15633	23601	4141	52471	70614	0	6743	1387	496	248	7680	12517	9620	978	20197	0	738	402	264	15162	1404	0	0	738	7484	0	0	0	0	0	true							
295646	5173	0	2118	5980	0	10875	0	0	0	0	10336	0	1361		2687	0	351	8757	8975	0	0	0	0	0	1285	2947	929	0	4232	0	0	0	0	2476	0	0	0	0	0	0	0	0	0	0	true							
296456	93213	5	38725	213746	0	278509	0	0	0	0	283564	0	18042		41436	34254	19973	239779	265312	0	210	12006	0	0	25238	54047	20070	0	79285	22754	19587	14401	0	57919	56742	0	0	42341	0	0	0	0	0	0	true							
296474	19041	0	5199	1433	0	35867	0	0	13106	0	99607	0	7966		19380	22255	5919	30668	85908	0	5733	1851	13106	2000	5456	14585	22400	7254	20041	265	1968	4374	2009	30315	8616	0	0	2233	5627	0	0	0	0	0	true							
296559	62169	0	11013	165854	0	165854	0	0	0	0	210891	0	73932		34066	63419	17227	154291	136959	550	0	5894	0	0	17734	13438	16984	4273	21067	12509	12881	6661	823	18363	32874	0	0	24759	0	0	0	0	0	0	true							
296755	11652	0	3059	67076	0	84176	0	0	0	0	120080	0	3360		6488	34652	2089	81117	116720	0	0	1044	0	0	7479	15762	258	0	23241	20124	29764	388	0	17011	50276	0	0	49888	0	0	0	0	0	0	true							
296858	13582	0	2950	24332	0	38473	0	0	0	0	34683	95	964		2446	0	0	35523	33624	0	0	0	0	0	2806	10545	2492	249	13351	425	4274	310	0	13645	5009	0	0	4699	0	0	0	0	0	0	false							
297051	26058	0	11145	34803	0	64272	0	0	0	0	88304	0	6977		12927	27008	4353	53127	81327	0	0	835	0	0	8489	14745	9705	858	23234	335	826	281	0	20870	1442	0	0	1161	0	0	0	0	0	0	true							
297631	32927	0	29118	88176	0	120633	0	0	0	0	82126	0	1065		5530	37493	2717	91515	81061	0	0	1569	0	0	2296	4936	1233	53	7232	0	3188	0	0	2988	3188	0	0	3188	0	0	0	0	0	0	true							
297761	39901	0	1	74791	0	120879	0	0	0	0	77331	0	0		12536	2116	4486	120878	77331	0	0	2069	0	0	7314	14491	4879	2862	21805	1462	2164	807	1333	17010	5766	0	0	3626	0	0	0	0	0	0	true							
298049	41056	0	11069	35385	0	63361	0	0	0	0	93306	0	973		21134	10311	9680	52043	92333	249	0	0	0	0	6971	20935	8329	326	27906	2386	2061	931	0	15427	5378	6023	0	4447	0	0	0	0	0	0	true							
298218	401801	0	42228	354054	0	354054	0	0	0	0	486567	0	77242		26438	33016	18224	311826	409325	0	0	5413	0	0	16110	11925	9779	3073	28035	3476	5694	1693	0	14449	10863	8310	0	7660	0	0	0	5517	0	5517	true							
298245	23199	0	54327	60586	0	132936	0	0	19957	0	243738	0	15401		24686	104707	9304	78609	218606	0	9731	3530	19957	10314	16752	31755	20154	7351	48507	4976	16164	13642	5038	51326	39820	0	0	19540	0	0	0	0	0	0	true							
299868	36265	0	0	969	0	969	0	0	38761	0	221375	0	1169		54567	0	485	969	148053	0	72153	218	38761	9860	18079	42935	87570	17247	61014	2978	5156	10804	341	111264	19280	0	0	8134	67355	0	0	0	0	0	false							
300009	160972	0	25165	155103	0	391053	0	0	0	0	323377	0	28545		56240	72225	31595	365391	291987	497	2845	14293	0	0	14855	41953	15125	10273	56808	0	4310	257	3407	25966	7974	75204	0	4310	0	0	0	0	0	0	true							
300063	17016	0	0	67186	0	69913	0	0	0	0	336508	0	56891		7010	100122	0	69913	225885	0	53732	0	0	0	46989	95926	23609	249	142915	13557	39039	0	0	159763	52596	0	0	52596	36741	0	0	0	0	0	true							
300157	15393	0	4666	18814	0	35263	0	0	0	0	33656	0	2242		8135	8109	4012	30597	31414	0	0	914	0	0	1041	4708	4060	20	5749	0	325	0	0	1694	325	0	0	325	0	0	0	0	0	0	true							
300353	66447	268	30557	149335	0	200215	0	0	9150	0	188916	11	13382		40960	25473	18050	169390	175523	0	0	11529	9150	9150	23079	33424	8239	12277	56503	5941	9604	4166	267	36060	19978	0	0	15544	0	0	0	0	0	0	false							
300456	8782	0	655	19677	0	21606	0	0	0	0	14359	0	1367		1830	2143	1379	20951	12992	0	0	558	0	0	737	839	917	0	197	0	440	501	0	663	941	0	0	440	0	0	0	0	0	0	true							
300933	35464	0	11005	210665	0	210665	0	0	0	0	137249	0	743		24184	59173	10308	199268	136506	392	0	3618	0	0	6052	25657	4815	1689	31708	777	2515	1107	0	14029	4399	0	0	3291	0	0	0	0	0	0	true							
300942	27988	0	18664	57161	0	98859	0	0	6255	0	125498	0	4972		13788	49687	7397	80195	114271	0	6255	4222	0	0	4619	15542	13146	1841	20160	3783	4875	3050	968	21360	12676	0	6255	8658	0	0	0	0	0	0	true							
300960	142343	0	14337	154489	0	183205	0	0	0	0	558388	0	1564		9034	397963	4362	168868	556824	0	0	891	0	0	2130	6941	5372	1046	9071	501	1315	779	0	6454	2595	3	0	1816	0	0	0	0	0	0	true							
301574	225776	0	0	107239	0	196105	0	0	0	0	388679	0	5035		62478	29400	25358	196105	382650	0	994	7453	0	0	24576	33147	35059	16548	57723	2225	3301	7083	11564	46852	24173	13474	0	5525	0	0	0	5733	0	5733	true							
301800	689012	0	0	53012	0	104392	0	0	6761	0	1047809	0	3746		101256	162905	24844	104392	1043317	0	746	4867	6761	0	42003	89204	32836	8888	131207	2532	12030	7079	1320	71675	22961	9284	0	14562	0	0	0	0	0	0	true	7562	46384	81475	81430	529854	159158	
302030	13869	0	4551	77276	0	88101	0	0	0	0	58072	0	8607		1583	34858	1422	83550	49465	0	0	770	0	0	539	2533	614	80	3072	765	4490	325	0	2183	5580	0	0	5255	0	0	0	0	0	0	true							
302133	2519	0	643	2718	0	9140	0	0	994	0	22516	0	0		2580	1651	1014	8497	9096	0	13420	0	994	249	0	6748	6495	4477	6748	0	251	376	0	15140	627	0	0	251	12426	0	0	0	0	0	true							
302553	18261	0	9956	74477	0	112086	0	0	0	0	123964	0	22037		11366	66274	3911	102130	101415	0	512	810	0	0	6338	12043	2361	381	17925	7028	7584	3695	0	9757	18307	2252	0	14612	0	0	0	1739	0	1739	false							
302656	350789	2	64944	731519	0	1119593	0	0	108381	0	1257954	0	38174		266233	518710	42364	1052659	1216499	1988	3281	9528	108381	30959	83228	168284	29576	73432	83228	10628	20605	1699	1003	88287	33935	39289	0	10628	3776	0	0	29242	14543	0	true	262293	209108	269020	249690	282193	68596	
303653	51623	0	8252	133274	0	164566	0	0	0	0	142749	0	4360		10639	57427	2821	156314	138389	0	0	1162	0	0	5916	18648	1952	0	24466	2452	4731	0	0	15877	7183	0	0	7183	0	0	0	0	0	0	false							
303701	52537	0	857	60539	0	91268	0	0	0	0	110947	0	1292		14312	33580	8425	90411	109655	0	0	3471	0	0	5310	9215	6259	1526	14525	353	1316	537	313	7999	2519	539	0	1669	0	0	0	0	0	0	false							
303747	21535	0	5960	17406	0	43926	0	0	0	0	36002	0	310		5197	1839	2330	37966	35692	0	0	1373	0	0	2511	3644	3929	148	6155	266	341	1126	663	5034	2396	0	0	607	0	0	0	0	0	0	false							
303952	60760	0	29204	128919	0	199969	0	0	0	0	226302	0	19620		54168	74748	12764	170765	206682	0	0	3957	0	0	20972	28413	17213	7531	49385	2284	11520	1384	1476	19961	16664	750	0	13804	0	0	0	502	0	502	false							
304173	131445	0	35860	294321	0	294321	0	0	0	0	652474	0	4457		144254	271837	89966	257969	647769	492	248	41283	0	0	31720	75669	87276	21497	107389	5773	8265	16934	2058	71908	33030	0	0	14038	0	84	0	0	0	0	true							
304520	15602	0	1398	37696	0	54893	0	0	0	0	46881	0	950		5780	18017	2306	53495	45931	0	0	492	0	0	874	2351	3948	1474	3225	250	3192	918	254	2867	4614	0	0	3442	0	0	0	0	0	0	false							
304575	5119	0	0	1303	0	3924	0	0	0	0	11892	0	105		2917	804	1231	3924	11787	0	0	667	0	0	1402	3211	873	159	4613	324	0	0	0	2728	324	0	0	324	0	0	0	0	0	0	true							
304762	13137	0	6103	25236	0	37483	0	0	0	0	28405	0	5368		3861	8016	1467	31380	23037	0	0	688	0	0	2676	4576	0	0	7252	0	0	0	0	3390	0	0	0	0	0	0	0	0	0	0	false							
304913	0	0	0	0	0	0	0	3000	0	0	3000	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	3000	0	0	3000	0	0	0	0	0	0	false							
305059	5336	0	1350	35463	0	35463	0	0	0	0	20903	0	780		2022	6423	0	34112	19873	1	250	0	0	0	2008	3255	143	0	5263	1483	2255	0	0	3384	3738	0	0	3738	1	0	0	0	0	0	false							
305077	38847	0	10230	17880	0	45371	0	0	0	0	113540	0	3724		22603	29939	7705	35141	109816	0	0	2012	0	0	7297	14358	12740	4330	21655	1964	3591	474	0	16122	6029	0	0	5555	0	0	0	0	0	0	true							
305237	26318	0	17184	98649	0	167893	0	0	0	0	57034	0	276		9563	10571	5924	150680	56758	29	0	2887	0	0	2266	5851	2640	2444	8117	1650	4187	765	342	3639	6944	0	0	5837	0	0	0	0	0	0	true							
305442	125653	0	28572	142265	0	258322	0	0	0	0	224460	0	7821		23772	52093	10470	229750	216639	0	0	3876	0	0	5626	12562	9256	5191	17963	2650	10526	321	582	8862	14080	0	0	13176	0	0	0	0	0	0	true							
306056	4673	0	2335	5357	0	9332	0	0	0	0	16545	0	2487		1736	694	765	6864	13532	133	526	257	0	0	2449	5648	390	0	8097	821	1871	0	0	6751	2692	0	0	2692	0	0	0	0	0	0	true							
306140	2849	0	2	2404	0	2421	0	0	0	0	7550	0	2634		738	3863	154	2419	4916	0	0	0	0	0	85	478	264	11	563	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	false							
306159	18592	0	1054	49971	0	92730	0	0	31459	0	258586	9	2674		55894	133890	9792	91675	249438	1	6465	3680	31459	18424	19271	53541	15781	4250	72803	3404	7164	2692	0	36949	13260	0	0	10568	6456	0	0	0	0	0	true							
306337	49753	0	49613	75354	0	163111	0	0	0	0	218718	0	12182		48596	52863	11783	113484	206526	14	10	4454	0	0	14097	52720	13043	6328	60949	8427	12630	8859	0	37590	29916	0	0	21057	0	0	0	0	0	0	false							
