"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
257756			20	1022	40	6240	46	17164	161	4123	50	4941	56	14858			5	110	6	655	7	2217	32	746	7	719	5	543	false	false	
258146			11	467	6	694	2	836	71	1376	7	926	4	1123			27	845	11	1494	4	791	79	1329	9	1086	4	835	false	false	
258306			15	795	45	5911	104	39396	172	3149	58	5950	78	30854															false	false	
258379			35	1314	40	4133	12	3406	46	344	8	377	0	0			0	0	0	0	1	133	0	0	0	0	0	0	false	false	
258445			43	1493	63	6477	73	27828	106	2300	31	2228	25	6285			25	1082	15	1827	10	2519	10	227	5	732	7	2345	false	false	
258539			8	215	15	2118	4	1004	102	3059	16	1580	9	1785			12	479	22	3079	38	10879	117	3432	28	3087	22	4932	false	false	
258771			4	111	17	2035	149	64233	108	1951	60	3430	166	43891			2	40	4	571	6	1462	2	15	4	447	4	619	false	false	
258874			1	61	3	394	0	0	27	599	2	111	0	0			0	0	1	147	0	0	0	0	0	0	0	0	false	false	
259059			14	502	12	1503	5	1845	57	1330	12	1124	2	727			11	483	32	3363	26	5769	116	3169	34	3346	7	1442	false	false	
259330			18	659	43	4801	78	32767	126	3186	37	3379	50	10782			2	49	2	193	1	116	0	0	0	0	0	0	false	false	
259442			14	481	26	3295	46	17934	62	1146	17	1236	18	3225			20	1111	55	5556	49	8622	86	1995	40	3639	32	6095	false	false	
259956			43	2135	28	4618	19	8805	105	3060	13	2112	5	1605			0	0	0	0	0	0	1	15	0	0	0	0	false	false	
260055			77	2476	326	42980	515	227247	2030	19090	216	19009	165	34012			10	389	9	867	6	1716	3	78	0	0	0	0	false	false	
260831			45	2178	25	3776	20	7883	292	7272	53	6130	29	11691			60	2732	30	4011	16	4953	41	979	2	270	2	297	false	false	
261146			24	777	41	4463	33	11672	161	2901	27	2808	8	1788			62	2509	42	3922	18	3863	124	1996	8	655	6	1276	false	false	
261360			219	10275	217	29487	159	59326	1722	33622	130	15922	54	19025			47	2167	70	9730	55	15449	1164	20152	42	5554	13	3299	false	false	
261940			95	4018	116	14541	114	43800	2088	20015	94	7984	50	17189			270	11433	187	23769	116	30949	1192	19911	51	4175	13	2934	false	false	
262059			11	474	24	2724	40	14347	72	1633	31	2303	12	5528			4	163	5	554	2	593	0	0	0	0	0	0	false	false	
262237			60	2384	63	8674	72	30361	188	4703	34	4116	32	8980			31	1411	19	2339	23	6924	58	1438	13	1388	9	1878	false	false	
262358			31	1400	30	3650	68	27030	296	8292	80	7407	65	17218			13	442	11	805	8	1804	22	369	0	0	0	0	false	false	
262741			102	3733	93	11727	99	38650	459	10361	50	5812	24	7440			115	4523	94	10983	46	12377	165	2719	7	527	1	2	false	false	
262844			76	3431	57	6285	36	17938	279	12253	36	3618	16	6343			202	20108	163	21265	71	17952	737	31732	80	9031	21	3038	false	false	
262956			53	3285	62	10788	48	22932	78	2784	20	3169	7	4248															false	false	
263243			70	2172	63	6982	67	22148	194	3793	23	1903	24	8506			61	2364	46	5570	29	6828	16	375	6	455	4	254	false	false	
263627			16	690	37	4409	46	19405	37	785	10	814	5	1520			8	213	7	1018	5	1583	4	74	1	125	0	0	false	false	
264455			49	1981	69	7395	66	22007	553	11406	53	4763	37	12399			46	1846	41	4309	16	4854	366	6104	17	1196	9	1639	false	false	
264772			2	80	16	1945	88	28657	1054	22343	231	28696	291	78717															false	false	
265340			29	1343	32	3661	26	8656	127	2290	20	1637	16	4384			26	1330	31	3710	9	2750	75	1014	10	461	0	0	false	false	
265407			62	2259	157	18717	241	95876	291	6707	85	7487	69	11889			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
265452			8	441	11	1637	2	770	43	1159	11	1136	7	3642			19	705	22	2684	15	4101	70	1467	16	1298	1	311	false	false	
265676			13	676	16	1800	18	7493	48	1330	16	2117	7	2186			8	378	3	361	2	663	0	0	0	0	0	0	false	false	
266066			24	1005	22	2714	22	8721	189	4184	32	3440	35	13021			9	388	11	1409	7	2136	55	1516	30	3521	25	6137	false	false	
266244			13	636	33	4396	26	11077	37	1019	5	340	12	6026			16	767	21	2577	15	3294	7	191	2	122	0	0	false	false	
266253			60	2193	27	3484	19	8345	138	2689	16	2077	9	2418			13	742	27	3855	10	3152	222	4581	45	5184	23	5455	false	false	
266655			4	125	3	463	1	609	37	903	8	442	6	2932			11	538	27	3962	15	4084	88	2008	43	4756	23	4890	false	false	
266851			34	1074	46	4929	69	25198	212	5964	72	8693	23	7006			0	0	0	0	0	0	2	4	1	26	0	0	false	false	
266945			123	4773	98	11458	113	47357	308	5660	46	3673	32	6544			101	3850	60	7477	21	4955	141	2163	12	1269	7	792	false	false	
267652			58	2202	30	3970	34	11908	128	2787	26	2777	5	1498			2	97	0	0	0	0	8	237	1	86	0	0	false	false	
268006			76	3155	189	23811	240	82934	556	13501	126	13487	64	20417			3	173	1	77	0	0	2	42	0	0	0	0	false	false	
268136			63	2603	48	7350	36	14717	490	11555	111	11717	53	12973			68	2163	47	5535	24	9438	90	2083	10	1012	5	1044	false	false	
268677			0	0	9	1296	78	40533	47	1014	9	1109	18	7828			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
268828			21	671	19	1194	55	11042	66	618	23	487	20	2333			0	0	3	190	3	614	0	0	0	0	0	0	false	false	
268976			26	1514	23	3864	28	12095	11	151	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
269049			20	918	25	3536	61	24779	66	1377	23	2054	22	4330			13	639	30	3932	21	5664	49	1090	29	2192	9	1292	false	false	
269058			21	834	16	1693	25	7632	142	3416	25	2953	16	3452			4	202	2	332	4	993	9	215	0	0	0	0	false	false	
269571			5	223	4	624	2	284	0	0	0	0	0	0															false	false	
269759			11	158	5	886	1	300	38	485	3	327	3	1522			34	1702	24	3538	13	4189	115	3505	27	3084	27	6239	false	false	
270148			178	4399	32	4550	29	9946	48	1219	11	697	17	6616			9	243	5	483	4	1032	12	140	1	83	0	0	false	false	
270353			20	937	6	847	6	1946	25	353	1	130	3	1170			10	402	11	1722	5	1841	19	381	2	269	0	0	false	false	
270504			47	2258	163	19874	189	69893	358	9048	166	16159	86	19734			13	659	17	2165	9	2573	19	493	0	0	0	0	false	false	
270531			0	0	7	1320	32	14163	4	195	6	923	7	3817															false	false	
270652			0	0	0	0	0	0	25	822	9	849	9	3089			0	0	1	225	3	806	27	823	24	2078	12	2314	false	false	
271136			14	406	12	1956	8	2530	6	134	1	74	0	0															false	false	
271275			6	594	13	1486	60	23636	183	3952	31	3356	21	5324			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
271341			10	554	24	2514	30	11621	9	241	7	854	8	2564			1	9	3	200	1	245	0	0	0	0	0	0	false	false	
271529			17	862	50	6280	145	52394	108	2745	31	2360	40	11134			1	69	2	133	3	825	0	0	0	0	0	0	false	false	
272030			27	1111	29	4121	14	6212	279	5646	22	2483	11	2753			47	1787	24	2898	7	2268	12	358	3	285	1	244	false	false	
272058			0	0	1	114	12	4569	20	681	9	1380	6	2332			32	1332	21	3434	9	3507	19	807	14	2400	3	1078	false	false	
272151	11	19															3	59	3	287	1	265	17	461	7	459	1	285	false	true	
272272			199	8574	194	23582	402	166383	1157	27513	237	23526	217	57620			284	11284	238	31201	117	30554	491	10675	76	6679	37	8597	false	false	
272302			19	591	41	4079	144	56074	58	670	15	858	18	4639															false	false	
273336			60	3351	193	28159	462	209256	556	18526	236	26419	276	81941			5	289	5	692	0	0	0	0	0	0	0	0	false	false	
273550			30	1087	28	3374	15	5062	101	2258	18	2206	20	6532			132	6139	178	21809	76	20573	356	9688	94	9280	39	7971	false	false	
273653			9	230	12	1404	18	4445	83	1978	22	2120	6	1770			9	189	15	1654	9	1845	16	475	6	422	5	792	false	false	
273662			53	2294	50	6107	49	22034	304	6649	57	5622	31	8893			4	132	13	1458	1	352	60	1044	17	1598	13	1996	false	false	
273840			37	1434	54	5748	44	14968	116	2625	38	3756	37	12947			67	2890	51	6742	15	4729	55	1241	15	1408	3	429	false	false	
273859	0	22															0	0	0	0	0	0	36	996	5	527	4	1232	false	true	
274025	15	14													7	23													true	true	
274052	42	393													47	123													true	true	
274548			14	421	17	2088	33	8219	87	2453	43	3221	40	6030			16	935	43	5019	61	15138	81	3509	128	6480	95	11407	false	false	
274829			23	703	60	6713	91	38893	512	22590	380	49921	150	42926															false	false	
274856			3	205	7	972	8	2370	31	654	7	739	2	447			12	632	22	2447	13	3072	49	1030	25	2217	18	3092	false	false	
275255			33	1278	22	3133	27	11537	220	5961	37	4266	29	20220			41	2076	51	5961	37	10284	261	6573	73	7403	30	5883	false	false	
275358			36	1420	63	9655	82	34263	309	8546	143	16614	110	32943			48	2031	100	12933	75	17998	267	4869	190	14100	159	23907	false	false	
275479			1	31	5	748	9	4619	0	0	2	245	2	496															false	false	
275657	24	103															36	1610	16	2485	8	2462	121	2757	15	1394	8	1956	false	true	
276074			2	77	39	5328	34	11719	105	3019	33	3361	19	5591			0	0	0	0	1	66	0	0	0	0	0	0	false	false	
276159			44	1563	16	1828	13	4924	110	2341	10	1318	8	2420			72	2902	50	5896	22	5682	158	3546	11	872	7	1532	false	false	
276551			12	334	12	1430	12	4187	35	605	5	644	3	2000			11	420	34	4627	35	9936	130	3285	33	2707	15	2609	false	false	
276579			224	9982	1463	177588	5300	2178640	34732	329286	3738	346423	3823	1182570			66	2375	146	12916	137	23145	727	12067	163	13727	83	15249	false	false	
276645			70	9140	63	4530	30	10677	315	21178	32	3397	15	5772			163	11075	121	15497	51	15681	616	19084	22	2254	5	1712	false	false	
276654			14	512	14	2197	10	4931	32	1402	14	1717	12	5225			13	635	19	3084	8	2475	74	2313	28	3363	21	5313	false	false	
276850			66	2647	71	9036	80	35081	516	11574	97	8201	53	15205			86	3651	121	15365	95	26500	919	20663	214	19244	101	19120	false	false	
276953			0	0	1	155	0	0	34	967	18	2251	4	1175			5	199	1	165	0	0	51	1404	14	1593	8	2420	false	false	
277240			8	393	27	3549	88	37625	44	1392	14	1240	12	4135															false	false	
277277			97	5572	116	15498	56	22522	315	9084	65	9225	38	11118															false	false	
277679																	1	17	1	84	0	0	0	0	0	0	0	0	false	false	
277736			36	1067	58	7198	59	21552	95	1552	9	1055	2	211			2	67	4	365	1	210	0	0	0	0	0	0	false	false	
277820			68	2414	68	8777	63	25879	280	6714	68	7456	40	14439			32	1069	16	1809	13	3170	4	101	0	0	1	322	false	false	
278256			18	510	13	1622	8	3269	9	281	8	832	9	3366			14	757	20	3205	14	4303	61	1951	20	1926	12	1948	false	false	
278555			71	3257	62	7881	75	29403	227	5472	84	6928	70	16801			45	1869	67	8719	36	10387	137	3416	59	6034	39	7888	false	false	
278733			19	843	21	3256	19	7916	120	2497	21	1950	8	2317			2	89	2	272	1	302	6	100	2	205	1	340	false	false	
278751	29	3																											false	true	
278818			150	4299	228	22292	336	133033	691	11454	232	18694	220	48954			8	163	9	655	8	2245	1	7	0	0	0	0	false	false	
278872			6	345	15	1581	27	12213	8	341	10	1017	13	2658															false	false	
279105			9	438	60	6940	124	45185	196	3044	59	3634	64	9455															false	false	
279842			60	2126	97	13554	122	62803	105	1990	32	3728	25	8836			44	1820	42	5554	23	5726	75	1463	11	885	4	1059	false	false	
279954			43	1674	75	8694	58	23620	469	9537	112	13962	106	38156			85	2986	75	9392	69	20575	282	8140	144	14576	88	14939	false	false	
280110			324	13566	903	107119	1661	602808	49615	714762	4212	412084	5270	1505586			5	177	15	2040	11	2698	27	1229	23	2927	31	6325			
280138			26	1065	13	1745	9	2811	96	1618	7	772	3	851			5	224	6	290	2	789	0	0	0	0	0	0	false	false	
280352			25	1333	20	2576	10	3014	153	14691	10	1048	7	2000			21	1232	21	2525	7	1891	200	3631	14	1353	7	1314	false	false	
280558			21	1062	33	4808	13	4447	180	4662	49	5464	16	4482			17	726	17	2447	9	2442	35	774	6	228	3	205	false	false	
282075			28	1021	76	9352	123	49925	98	2210	55	3891	100	13490															false	false	
282226			34	1504	41	4870	38	13258	77	1735	15	1385	0	0			7	326	8	902	5	1056	11	201	0	0	2	336	false	false	
282824			215	8737	153	20280	124	48107	551	13193	95	9430	55	17755			76	2701	85	9863	68	16138	119	3482	42	3270	9	2133	false	false	
283157			4	237	1	163	7	2425	36	982	3	365	3	1082			2	39	10	1419	6	1599	43	1202	10	975	12	1827	false	false	
283438			140	4698	90	10893	97	38595	218	5431	21	2838	17	9260															false	false	
283652			7	252	21	2103	29	11699	77	2313	36	3849	17	6560			1	88	1	207	6	2834	0	0	0	0	0	0	false	false	
283737			93	3534	126	14588	111	31421	734	13636	110	10565	58	14146			67	2769	50	5064	17	3792	151	2576	2	174	1	318	false	false	
283867			1	11	27	2912	180	50726	462	10197	113	12342	118	28840			0	0	0	0	0	0	5	209	0	0	0	0	false	false	
284154			5	381	8	1238	16	7818	291	2763	18	1709	22	4743			1	30	1	72	1	437	1	3	0	0	0	0	false	false	
284239			64	2276	45	5846	29	13441	68	1772	26	3197	6	2218			108	3437	27	3606	17	4171	9	296	0	0	1	336	false	false	
284556			39	1373	26	3300	103	48613	229	3590	14	1698	15	4221			95	3148	51	5743	35	9739	462	9068	69	6427	61	11731	false	false	
284752			12	605	28	3201	15	7911	32	234	11	617	9	2463			0	0	0	0	0	0	1	7	0	0	0	0	false	false	
284958			4	244	4	561	5	2121	29	870	4	388	4	1604			2	80	8	845	16	4915	55	1494	18	1846	26	5257	false	false	
285151			26	1089	37	5340	47	19257	347	7605	36	3108	21	6860			5	231	8	1108	6	1791	52	1311	13	1659	11	1766	false	false	
285348			23	1160	43	5749	48	17312	52	1354	12	1147	0	0			1	14	15	667	20	2555	18	422	9	665	5	993	false	false	
285544			7	421	26	3459	58	24918	113	1942	33	3655	40	10128			0	0	0	0	1	500	0	0	0	0	0	0	false	false	
285553			0	0	1	147	1	294	40	1116	5	843	13	6275			4	168	3	476	2	657	52	1041	8	221	3	1075	false	false	
285740			88	2606	102	10839	97	33961	249	6022	101	8708	89	24883			15	638	7	908	4	1077	0	0	0	0	0	0	false	false	
285777			3	111	0	0	0	0	12	1019	4	350	3	659			1	56	1	87	0	0	11	630	4	605	3	1027	false	false	
285852			27	1062	44	5706	30	10068	133	3717	32	2730	25	7463			21	806	19	1828	7	1479	72	1635	11	1331	2	300	false	false	
285928			35	1050	51	5713	74	25810	96	2057	14	1905	11	2766			3	52	1	58	2	640	18	301	0	0	0	0	false	false	
286251	54	86													18	55													true	true	
286840			11	479	3	360	3	1177	55	1387	22	2419	7	3238			7	413	12	1404	21	6057	62	1567	33	3411	22	5792	false	false	
287007			4	254	12	1632	44	18363	2	18	1	41	2	337			0	0	1	138	1	500	0	0	0	0	0	0	false	false	
287342			2	72	2	86	0	0	108	3617	20	2758	3	1042			6	155	30	3671	24	6868	170	6053	23	2499	12	3447	false	false	
287922			0	0	15	1414	1	240	22	376	2	410	0	0			7	262	0	0	1	304	1	7	0	0	0	0	false	false	
287959			29	1179	17	2367	12	3414	74	1758	14	1231	10	1785			25	1024	21	2693	8	1877	77	1515	2	195	2	609	false	false	
288152	34	1439															1	65	0	0	0	0	15	392	9	1015	8	1183	false	true	
288376			14	597	29	3816	48	16629	135	3898	60	5201	44	14653			1	54	3	424	0	0	0	0	0	0	0	0	false	false	
288853			126	6605	413	61037	1207	576684	6252	29413	292	28890	245	76217			0	0	1	29	1	59	0	0	0	0	0	0	false	false	
289056			29	1200	22	2631	22	8780	72	1512	13	1206	14	2143			0	0	2	187	0	0	0	0	0	0	0	0	false	false	
289225			1	43	2	294	1	817	4	96	0	0	0	0			3	144	2	140	2	337	5	162	0	0	0	0	false	false	
289515			60	2519	127	13865	170	57311	681	21031	139	9523	88	13655			32	988	24	2711	18	3977	39	457	3	43	0	0	false	false	
289702			84	3998	221	28001	319	127844	290	7613	107	12515	68	24431			3	176	2	203	0	0	2	41	1	122	0	0	false	false	
289739			23	1201	33	4820	29	12124	70	1772	11	1187	5	1512			6	314	7	926	4	705	7	332	6	978	4	879	false	false	
289757			30	1067	24	3073	10	3153	62	2067	37	4914	13	4551			18	662	33	4177	39	9914	67	1538	47	3595	25	4580	false	false	
290249			74	2483	131	16067	240	89114	305	7119	153	11990	118	28422			0	0	1	166	1	203	0	0	0	0	0	0	false	false	
290838			29	1309	45	6758	50	25124	79	3355	32	4274	43	18202			2	112	4	502	3	1122	10	574	7	830	4	1480	false	false	
290922	46	68															42	2041	26	3038	15	4021	34	593	1	87	0	0	false	true	
291059			25	815	34	7114	32	10884	143	3727	17	1762	8	1514			24	926	29	3280	11	2218	80	2194	12	1131	8	1984	false	false	
291330			21	830	5	667	8	2794	52	1046	8	489	4	1347			11	334	5	458	1	265	16	305	0	0	0	0	false	false	
291376			4	174	3	449	2	726	3	24	0	0	23	1287			1	91	0	0	0	0	0	0	0	0	0	0	false	false	
291611	199	151															1	65	1	112	0	0	0	0	0	0	0	0	false	true	
291732	3	31													0	14													true	true	
292234			20	946	21	2476	56	33080	68	3545	15	1528	12	3305															false	false	
292467	23	79													7	46													true	true	
292850			9	439	10	1335	0	0	9	231	3	395	2	714															false	false	
292908			24	1032	82	10951	208	90550	268	5928	104	11500	130	40496															false	false	
293053			16	1398	67	8882	148	67693	373	11181	232	23261	239	65421			2	123	19	2505	13	3356	5	225	3	94	0	0	false	false	
293352			2	103	2	295	0	0	29	602	5	255	8	2552			7	321	16	1843	18	5226	78	1899	33	3863	23	4318	false	false	
293437			10	393	12	1413	12	4491	288	5415	13	1212	3	1572			3	81	2	116	1	398	32	557	1	199	0	0	false	false	
293651			0	0	2	281	3	1034	83	2268	15	1250	6	1095			7	344	14	1973	19	5821	212	5794	77	7519	47	8464	false	false	
293754			9	314	10	1854	14	5586	55	1653	9	744	7	2488															false	false	
294023			103	4734	121	14790	92	35333	245	5367	28	2505	12	3422			54	2579	72	9475	45	13727	71	1485	4	343	0	0	false	false	
294564			149	6080	132	15919	253	101332	1058	22986	271	25361	218	59656			65	2953	83	9545	54	15089	276	6406	83	6068	61	10868	false	false	
294751			14	449	22	2528	36	14534	75	2151	14	1276	13	3391			2	11	1	111	0	0	6	107	0	0	0	0	false	false	
294779			39	1750	134	18405	264	125704	314	10225	196	22558	129	46187			0	0	1	149	0	0	0	0	0	0	0	0	false	false	
294827			7	175	9	564	6	930	88	3881	32	4520	35	17310															false	false	
295011			61	2878	61	7288	55	20701	346	8590	45	3974	25	6542			30	2057	83	9615	41	9950	241	5181	32	2954	9	1781	false	false	
295057			5	125	8	764	11	4638	534	17971	170	18691	86	30476			1	64	4	628	4	1357	12	333	6	345	5	868	false	false	
295646	302	2431													0	1487													true	true	
296456			123	3754	65	7452	52	19739	412	10316	70	7533	28	7036			186	7319	90	11503	54	15193	319	6275	18	1902	6	1429	false	false	
296474			15	674	16	2296	11	3614	103	17781	48	7049	29	12781			9	272	8	564	8	2329	21	1209	8	516	1	289	false	false	
296559			41	1599	18	2215	16	5551	92	2145	25	2376	25	6712			42	1631	25	3099	12	3361	103	2451	14	1045	13	2900	false	false	
296755			24	1156	23	3061	27	10023	166	5073	33	3166	17	8544			14	470	20	2631	26	6686	59	1205	12	596	11	2612	false	false	
296858			30	1269	15	2155	12	2928	340	9246	49	5521	31	8953			4	103	9	1231	2	471	145	3134	15	1654	1	448	false	false	
297051			32	1172	14	1598	67	30996	113	2926	21	2042	18	7724			19	593	22	3286	15	4736	117	3589	8	1140	2	256	false	false	
297631			16	680	32	3904	39	18017	25	439	4	273	1	7			3	115	4	319	3	518	0	0	0	0	0	0	false	false	
297761			0	0	3	624	12	5199	7	141	29	2198	40	10162															false	false	
298049			20	837	8	1135	5	3075	134	4412	17	2577	10	4354			58	1231	27	4059	20	7436	147	4165	20	2974	8	2464	false	false	
298218			100	4175	140	17351	179	60624	607	14169	134	11931	64	15088	2	2													true	false	
298245			57	2239	31	3795	25	10700	164	3727	31	2887	17	4957			42	1461	44	4706	4	678	96	2370	27	3275	9	1025	false	false	
299868			14	790	83	12490	188	89446	8	192	2	327	0	0															false	false	
300009			147	4803	193	20026	153	42870	398	7375	59	4679	34	10043			2	20	1	9	0	0	4	36	1	151	0	0	false	false	
300063			20	1000	9	1140	42	20476	1	63	1	76	3	296															false	false	
300157			1	31	1	119	0	0	32	889	3	258	2	878			5	181	1	121	0	0	102	7867	2	253	0	0	false	false	
300353			46	1700	43	5039	71	25462	349	6991	37	2946	15	3421			92	3401	63	6286	27	8178	496	4909	30	2237	23	3154	false	false	
300456	27	23															13	530	3	395	4	1522	54	1059	4	350	1	352	false	true	
300933			40	1649	28	3370	81	34692	102	2028	28	3129	30	11242			46	1591	35	4232	16	3958	44	1013	16	1446	7	1323	false	false	
300942			19	361	33	3677	34	13477	60	1360	27	2924	35	10593			10	263	9	932	9	1845	5	221	3	305	1	280	false	false	
300960			26	1318	85	12762	157	71156	215	4237	104	8951	88	24102			6	282	15	1658	16	4309	33	573	20	2209	12	1735	false	false	
301574			22	790	40	5280	68	31686	78	782	18	1269	20	4974															false	false	
301800			16	815	68	8914	124	49941	207	5145	117	14655	60	18903			0	0	0	0	1	295	4	68	1	132	1	163	false	false	
302030			5	195	9	884	11	2690	34	422	10	556	10	2888			0	0	0	0	1	485	0	0	1	7	0	0	false	false	
302133			2	14	2	350	7	3098	11	333	5	445	1	330			2	66	3	354	4	1474	2	66	8	309	5	1568	false	false	
302553			19	927	18	2083	16	6641	78	2564	32	2981	39	11840			13	607	19	2558	8	2098	42	1208	19	1533	12	940	false	false	
302656			218	4082	225	16557	318	85794	6476	18450	698	18598	482	53920			439	9599	679	43794	489	68048	3707	37219	1307	48216	714	56168	false	false	
303653			10	506	17	1603	26	10185	258	4922	24	1756	8	2764			2	40	2	121	5	1050	65	801	3	396	1	250	false	false	
303701			21	793	28	3090	12	3281	339	6579	39	5158	5	1087			0	0	1	171	1	187	13	244	1	111	0	0	false	false	
303747			72	2815	33	4313	27	10964	57	1687	12	1429	13	3727			1	66	1	139	0	0	0	0	0	0	0	0	false	false	
303952			82	4324	18	2362	8	3613	321	9838	13	1386	6	2162			330	13997	208	25608	74	18093	1151	39984	31	2383	6	1534	false	false	
304173			59	2003	60	7541	64	24947	164	3163	69	5352	78	22900			4	105	0	0	0	0	6	75	1	124	1	188	false	false	
304520			12	495	13	2064	22	8578	38	888	17	1946	6	1946			2	74	4	582	1	490	1	12	1	47	1	216	false	false	
304575			1	22	1	69	0	0	0	0	7	1118	2	640															false	false	
304762			14	436	7	772	3	1192	149	2725	4	460	6	1627			18	701	12	1310	6	1778	124	2197	6	343	4	651	false	false	
304913																													false	false	
305059	43	79															8	382	3	431	1	460	107	2854	28	3050	26	7789	false	true	
305077			36	1962	22	3237	16	6226	41	833	10	1074	3	311			4	231	4	382	4	1102	0	0	0	0	0	0	false	false	
305237			43	1775	32	3757	16	5752	91	2236	26	2728	12	2956			10	390	9	915	4	1368	2	13	2	187	0	0	false	false	
305442			33	1453	79	9813	83	34367	442	12384	93	8815	66	14401			13	386	10	1098	8	2097	17	220	1	1	0	0	false	false	
306056	12	26															2	122	11	1543	5	1352	42	1137	14	2045	7	2102	false	true	
306140			0	0	1	111	1	444	10	163	0	0	2	124			0	0	2	199	2	543	7	24	0	0	3	56	false	false	
306159			68	4421	85	10743	81	26252	191	4868	43	5040	25	7117			8	223	11	1616	4	1672	1	12	0	0	0	0	false	false	
306337			34	1587	31	4547	29	12548	353	10762	114	12582	72	25798			16	621	32	3911	21	5685	142	4412	77	8497	45	10438	false	false	
306908			27	1197	43	4867	79	32584	244	6305	89	7953	51	12953			4	180	2	225	8	2113	15	172	4	275	4	398	false	false	
307062			25	1098	35	5178	34	10467	445	10871	123	9763	47	10863			34	1426	58	6441	34	8846	356	8150	105	9043	60	11301	false	false	
307334			36	1161	28	3545	38	16172	60	2173	18	1917	15	6960			4	139	4	469	1	284	1	19	0	0	0	0	false	false	
307361			22	1069	46	6318	91	39107	284	7652	82	8873	59	15268			6	368	5	594	7	2217	4	118	2	310	1	0	false	false	
307679			30	1660	115	16126	262	105297	374	7515	120	7912	103	15454			2	61	12	1248	15	3871	75	1747	45	4730	29	5783	false	false	
307932			48	1951	19	2759	8	2583	109	3050	8	1238	2	555			5	193	0	0	0	0	0	0	0	0	0	0	false	false	
308256			10	535	12	1202	13	5860	78	1882	16	1579	4	1165			14	451	26	3450	36	14998	69	1748	21	1668	28	7498	false	false	
308340			13	430	24	2575	19	6004	60	1543	14	1102	4	1599			89	3789	141	12805	108	16795	270	7067	66	5694	42	9292	false	false	
308836			2	122	6	1167	17	7504	9	291	2	170	1	244															false	false	
309150			30	1342	38	3939	50	17320	89	1564	22	1928	10	2508			18	674	14	1959	20	4157	26	513	0	0	0	0	false	false	
309655			21	877	55	7007	122	44617	462	15552	168	17680	129	34559			82	4398	95	12900	36	9982	172	4345	21	2289	8	2562	false	false	
309851			9	345	11	976	7	2190	61	1224	5	653	4	1596			8	746	13	1673	17	5382	99	1794	8	829	5	657	false	false	
310754			2	101	7	1034	13	7984	17	467	12	1567	50	11348			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
310950			1	14	0	0	0	0	28	579	1	103	2	294			7	214	1	152	0	0	33	781	7	899	6	944	false	false	
310978			18	494	56	7417	110	42638	30	793	16	1419	17	6262															false	false	
311050			86	3073	101	10832	89	30871	512	9081	79	7578	50	14896			25	741	20	2473	4	1026	98	1369	9	666	1	131	false	false	
311144			5	299	4	345	3	2595	8	132	6	468	7	3465			0	0	0	0	0	0	10	284	3	453	5	952	false	false	
311256			15	729	27	3203	42	17073	102	2670	18	1632	16	3317			0	0	7	922	5	1781	9	299	6	462	6	986	false	false	
311265			23	1036	18	3078	29	17197	156	4873	25	3995	19	10138			28	1088	13	2244	17	7313	98	1701	2	226	0	0	false	false	
311603			13	691	52	5679	117	42243	107	2025	40	3457	53	14064	1	0													true	false	
311658			25	1004	28	3730	22	7587	27	546	4	309	4	1294															false	false	
311845			1091	34704	1463	146896	1709	562537	27287	395886	3818	370125	1916	421951			1016	41676	898	107427	427	109455	4363	77099	285	28122	119	19003	false	false	
311939			15	673	15	1920	43	21508	102	2591	23	2624	18	4698			8	417	8	861	2	527	15	389	1	81	3	599	false	false	
312244			95	3332	69	6846	72	20582	577	13458	110	9898	52	8573			335	11679	454	54162	314	83207	384	7938	81	5788	49	5408	false	false	
312356			73	2556	29	2964	19	5445	250	5165	37	3985	11	2987			100	3308	39	4110	14	3538	210	3274	12	1500	2	275	false	false	
313009			13	766	59	8980	75	29873	26	640	13	1071	12	1701															false	false	
313157			24	917	11	1246	8	4183	66	1844	28	3210	27	7702			16	634	20	2309	12	3630	103	2444	23	2052	7	1476	false	false	
313223			12	549	28	3408	56	23405	103	1991	55	5514	182	67341			17	878	20	1683	15	4041	28	639	4	106	1	42	false	false	
313577			200	8857	139	17461	103	41016	711	15214	155	14584	93	22649			162	6602	148	20019	86	25494	418	9483	77	7874	27	7138	false	false	
314257			61	2574	125	15870	154	56951	462	11005	128	11491	127	36609			11	561	8	872	2	609	57	1237	7	277	0	0	false	false	
314444			66	2519	25	3344	9	3836	380	9530	62	6781	32	10240			50	1751	6	754	12	3106	3	44	0	0	0	0	false	false	
315656			15	775	19	2398	33	11609	95	2275	17	1590	10	3298			3	110	1	153	0	0	0	0	0	0	0	0	false	false	
316840			113	4878	436	52849	874	356046	428	11894	394	43179	346	111612			3	132	5	687	4	1215	0	0	0	0	0	0	false	false	
316859			7	379	14	1566	13	5246	38	818	18	1649	19	6565			0	0	5	635	3	963	15	262	0	0	0	0	false	false	
