"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
259442																																																															0	58155	36085		40742			7773	5847		4508	327059	0	0	0	73838	1258	0	31509	3756	2890	12639	35200	18131	875	13708	17777	63071	69774	81839	6180				0	41			0	0	8682	7341	18538	61665			0			66	0														102810	0	0	0	474		0	196							0	1198	0	0	0	31	0			377	46	331	0	0	1192	0	0	CONF	CONF		
259956																																																																0	0		15			8819	2602		2664	61791	0	0	0	22994	0	0	14710	1444	2297	4783	10112	3215	1105	8051	2918	11542	10878	5408	0				0	369			0	0	0	0	11187	7153			0			0	0														0	0	0	0	513		0	0							0	3841	0	0	0	0	513			0	0		0	0	2147	0	44	CONF	CONF		
260055																																																															0	42702	94122	42	78	199104	0	199104	449583		79642	3614282	9417	8988	1145	1111731	17895	1011198	311396	55754	23062	33939	98740	72422	826838	782364	176621	272332	335873	813713	129702	0	0	0	4707	5164	0		0	0	229017	264781	428706	648467	0	8988	0			660	0	0	0	0	0	0	0	0	0	0	0	0	0		566910				5077	12249	0	12291							0	15921	0	584	0	2657	0	1113	0	63	0	0	0	0	10800	1113	0	CONF	CONF		
260831																																																															0	17310	704		2084			29073	408		0	118992	30	0	0	31983	1444	0	39943	2303	5053	18102	5910	615	0	8224	25275	33767	13034	4343	2278				0	0			0	0	5457	3332	13719	4477			0			0	0														19524	0	0	0	167		0	188							0	3231	0	0	0	0	0			167	0		0	1	5612	0	0	CONF	CONF		
261146																																																																22440	1175	0	4715	11037	0	11037	4607		0	200612	0	37332	0	57074	663	18935	19003	19226	1356	597	2797	6075	26873	13602	19088	23091	30697	19705	37355	0	0	0	0	105	0		0	0	5052	3587	21707	27009	0	37332	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		79565				0	0	1052	0							0	1432	0	0	0	0	0	0	0	0	0	0	0	0	1625	0	0	CONF	CONF		
261360																																																																54029	2895		31461			77720	0		1457	578988	1255	0	0	180527	5500	144986	73364	3944	8872	28751	64284	37557	34696	31235	64819	81022	114745	26728	77101				0	0			0	0	17038	9320	94013	84489			0			1091	0														0	0	0	0	2215		0	813							0	6906	0	0	0	1003	0			121	0	121	0	0	14075	0	0	CONF	CONF		
261940																																																																165155	11728		28999			82847	0		2650	660271	0	0	326	142875	3087	10051	133315	5871	13637	28607	78277	16120	321	51193	91409	120652	207529	44916	1697				975	0			0	0	13032	30346	62973	87889			0			53	0													0	594629	0	0	0	1732		0	640							0	10464	0	38	0	0	246			1122	1090	0	7	25	16611	273	0	CONF	CONF	0	
262059																																																																1310	5078		0			48578	1473		0	327333	0	0	0	108247	1696	24427	70379	426	598	4398	2653	11068	89105	61523	15759	36304	26291	52257	26952				78	45			0	0	20159	20032	69510	42049			0			0	0														182739	0	0	0	0		7579	0							0	453	0	0	0	0	0			0	0	0	0	0	1046	0	0	CONF	CONF		
262237																																																																17885	7465		10185			25549	7660		1284	309326	1336	0	0	84213	1136	41913	85218	2383	5814	14053	23651	10673	27640	75455	31237	47526	38695	6734	26778				0	0			0	0	22529	39343	62280	25298			0			107	0													0	40414	0	0	0	213		0	786							0	1356	0	0	0	0	0			106	0	106	0	0	3693	0	0	CONF	CONF	0	
262358																																																																20926	2409		7576			106236	1879		31	650216	1963	0	0	112056	1406	96455	75124	15848	3809	3178	2262	37609	48822	95781	65773	82714	93113	116917	84529				332	286			0	0	10840	47467	67968	258146			0			498	0														501550	0	0	0	1543		0	107							0	2963	0	13	0	158	0			0	0	0	0	0	11551	874	0	CONF	CONF		
262741																																																																47202	15672		3443			34227	21520		0	448360	0	0	72	167520	1811	134185	62085	3148	14420	6942	11307	32835	98266	39451	41175	19427	25634	76835	78216				0	28			0	0	12557	20964	39758	68016			0			0	666														165036	0	0	0	0		2404	107							0	6704	0	0	0	0	0			0	0	0	0	0	6427	0	0	CONF	CONF		
262844																																																																148086	10849		55176			36996	4599		27784	467792	0	0	0	74236	960	151	76513	971	3840	10046	16907	16691	25735	27951	43751	81939	120185	87394	20773				0	43			0	0	1987	21848	21530	57825			0			384	0														141782	0	0	0	10063		0	66							0	3165	0	0	0	22	0			9578	9402	152	0	24	2642	79	214	CONF	CONF		
262956																																																															0	0	0		0			18737	90		1229	100433	0	0	0	15029	99	467	19555	762	1774	2675	3401	6290	94	6438	11710	22216	29513	15294	0				0	68			0	0	906	10065	30781	17017			0			114	0														13299	0	0	0	528		0	10							0	3156	0	0	0	158	256			0	0		0	0	3246	0	0	CONF	CONF		
263243																																																																40957	31930	0	1084	23701	0	23701	14600		5657	315180	0	0	0	98408	809	73039	17888	3344	6325	13752	18206	30548	25869	30017	14408	22067	23457	75367	51210	0	0	0	0	38	0		0	0	4257	9072	42597	21335	0	0	0			0	110	0	0	0	0	0	0	0	0	0	0	0	0		98409				0	88	0	88							0	3095	0	0	0	0	0	0	0	0	0	0	0	0	17552	0	0	CONF	CONF		
263627																																																																2814	2533		199			6560	0		670	86356	0	531	697	28902	157	287	10483	670	1680	2655	13520	9213	724	2735	5438	12373	18823	13791	3889				0	0			0	0	1140	1728	37419	1332			0			76	159														0	0	0	0	525		0	40							0	1424	0	0	0	449	0			0	0		0	0	907	0	0	CONF	CONF		
264455																																																																22126	887		9380			30243	1069		1928	388682	0	0	0	172457	3177	3451	28185	460	3806	9818	2982	19344	136047	7734	16514	18820	35148	52849	82253				0	0			0	0	19208	43169	47339	23119			0			0	0														346686	0	0	0	0		0	251							0	7610	0	0	0	0	0			0	0	0	0	0	6719	0	0	CONF	CONF		
264772																																																															0	0	26873	0	0	266420	0	266420	1250		0	4117533	0	164104	386	174942	708	96883	37637	266	36	36	676	24926	148250	13894	23441	1537584	1858379	405751	81453	0	0	0	0	14	0	0			0	20496	90307	201848	0	164104	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	381948				0	0	0	0							0	140221	0	0	0	0	0	0	0	0	0	0	0	0	3030350	0	0	CONF	CONF	0	
265340																																																																9559	2456		2147			11650	9156		1061	172864	0	0	0	86124	951	51964	24884	1023	4633	10508	14246	28587	26144	17638	19619	10208	28967	6896	2189				0	64			0	0	12697	4531	17819	9146			0			0	65														86124	0	0	0	0		0	408							0	1835	0	0	0	0	0			0	0	0	0	0	3260	0	0	CONF	CONF		
265407																																																																1608	117128		0			53604	36126		30584	1892617	0	0	1222	502947	4241	159447	26665	4207	12344	24798	62008	106061	292745	84646	47407	69920	378564	734804	73980				0	134			4	0	24362	154725	238977	692488			0			1093	0														617666	0	0	0	1270		0	91							0	462	0	0	0	114	0			0	0	0	0	0	35140	63	0	CONF	CONF		
265452																																																															4637	9919	411		3913			10591	0		1309	66960	0	0	0	19827	0	17453	9517	366	3067	4128	8957	3310	0	4061	11563	13488	14090	3931	0				0	0			0	0	2809	1264	0	10825			0			0	0													0	33615	0	0	0	0		0	0							0	1097	0	0	0	0	0			0	0	0	0	0	358	0	0	CONF	CONF	0	
265676																																																															0	1402	1588		0			5633	986		1003	75991	0	0	131	37091	514	837	14328	650	2429	7744	22785	3170	170	3493	7757	5934	18247	3459	0				0	0			0	0	2798	4762	8287	7197			0			0	0														0	0	0	0	0		0	97							0	1660	0	0	0	0	0			0	0		0	0	2973	0	0	CONF	CONF		
266066																																																																26581	4886		41822			49229	0		232	187574	0	323	0	17594	0	11543	70063	1105	1219	1834	2898	4029	6509	70970	13462	20552	23082	20447	14112				0	14			0	0	515	2107	12184	24867			0			0	0														179784	0	0	0	0		0	941							0	3387	0	0	0	0	0			0	0	0	0	0	2892	0	0	CONF	CONF		
266244																																																																14732	13112		313			12583	7258		817	168694	0	0	0	24878	1279	23687	8180	604	1018	3443	943	2637	16164	8899	6725	19563	42105	16382	47191				0	8			0	0	4295	5407	34846	46087			0			346	0														59383	0	0	0	1075		0	6							0	1674	0	0	0	148	0			581	0		0	0	1399	0	0	CONF	CONF		
266253																																																																18930	0		26556			7912	0		2023	88945	2	0	0	9022	0	451	32510	122	608	2565	1887	1764	1753	14574	17449	12721	19324	9489	2502				0	0			0	0	1939	0	150	20811			0			377	0														50512	0	0	0	1143		0	78							0	733	0	0	0	0	0			766	497	269	0	0	793	0	0	CONF	CONF		
266655																																																															0	36335	0		18998			7204	0		0	64551	0	0	0	156	0	40	17360	0	0	81	74	0	0	8414	15298	11735	18846	7079	2927				0	0			0	0	0	0	0	1197			0			0	0														24764	0	0	0	0		0	10							0	309	0	0	0	0	0			0	0	0	0	0	342	0	0	CONF	CONF		
266851																																																																0	30396		30			26555	4004		0	205999	0	15275	0	57800	344	31342	15405	2943	3252	1256	5268	19547	25513	13821	13154	16210	40256	35058	29698				0	15			0	0	8731	9339	28457	21167			0			0	0														76235	0	0	0	0		0	37							0	1832	0	0	0	0	0			0	0		0	0	2017	0	0	CONF	CONF		
266945																																																															0	28717	43189		4453			49173	18381		2463	697477	0	0	0	195733	2541	130726	57829	3393	11180	19868	22767	38277	99700	66761	53577	114597	49685	65004	151075				1338	0			0	0	21588	68495	126913	104665			0			49	25														365533	0	0	0	49		1000	8763							0	5783	0	0	0	0	0			0	0	0	0	0	14282	0	93	CONF	CONF		
267652																																																																97	0		339			11390	2179		0	44568	0	0	0	8256	77	7671	5939	261	1990	5101	722	183	0	5203	10645	14935	4675	855	0				0	135			0	0	395	0	18283	1714			0			0	0														3364	0	0	0	44		0	1							0	897	0	0	0	0	0			0	0		0	0	805	44	0	CONF	CONF		
268006																																																																252	167521	0	45	113370	0	113370	50419		48771	2018864	0	0	0	1022986	8548	223597	64449	5309	15396	23854	48964	251492	677049	81185	70330	122511	149466	299538	272262	0	0	0	0	323	0		0	0	28448	54482	169671	342085	0	0	0			2597	255	0	0	0	0	0	0	0	0	0	0	0	0	0	843675				2937	0	0	0							0	2473	0	0	0	323	0	8	0	9	0	0	0	0	9470	8	287	CONF	CONF	0	
268136																																																																18311	6217		4178			45840	1391		82	210648	0	0	0	66652	2634	314	51937	6421	7640	17419	24637	10368	0	19162	26203	35989	43539	19008	0				0	0			0	0	10454	9321	12568	19636			0			127	0														18697	0	0	0	135		0	183							0	5162	0	0	0	0	0			0	0		0	0	8019	8	0	CONF	CONF		
268677																																																															0	0	103457	0	0	26175	0	26175	0		0	555398	0	0	4935	119387	484	23577	29390	2421	4053	5965	5766	46022	49900	9475	22152	87656	79215	193666	36080	0	0	0	0	0	0		0	0	0	5791	125802	167769	0	0	0			2529	3619	0	0	0	0	0	0	0	0	0	0	0	0		55121				7693	5000	0	5000							0	0	0	0	0	4889	0	275	0	0	0	0	0	0	1533	275	0	CONF	CONF		
268828																																																																7183	5408	0	0	12471	0	12471	0		5942	154228	4	0	0	28096	0	0	54513	3043	509	4895	4209	14069	1371	34996	15965	10129	15478	13861	33486	0	0	0	0	0	0		0	0	0	2713	34224	45567	0	0	0			434	0	0	0	0	0	0	0	0	0	0	0	0	0		0				435	479	0	479							0	3533	0	0	0	0	0	0	0	1	0	0	0	0	8616	0	0	CONF	CONF		
268976																																																															0	525	17356		0			151	23378		0	471777	0	0	0	359299	23609	278887	539	6477	24255	84961	116519	74709	50917	27977	6424	15847	20604	3695	37931				0	0			0	0	16992	898	20152	7576			0			0	384														160081	0	0	0	0		0	0							0	651	0	0	0	0	0			0	0	0	0	0	1190	0	0	CONF	CONF		
269049																																																															0	35195	42446		15200			43412	9034		1971	497028	152	0	159	46943	1314	782	46128	1034	435	5860	15258	23422	871	74837	8421	92144	145143	124640	3617				256	7			0	0	17858	30940	77239	172514			0			5	0													0	163372	0	0	0	5		0	2242							0	126	0	0	0	0	0			0	0	0	0	0	483	0	19	CONF	CONF	0	
269058																																																																1527	0		967			15107	8772		970	88073	0	0	0	26212	2515	9599	6278	593	176	2849	3615	12078	6892	8628	2771	9914	10305	23931	6312				0	39			0	0	2676	4808	11466	10339			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		19349				0		0	6							0	1356	0	0	0	0	0			0	0		0	0	1313	0	0	CONF	CONF		
269571																																																																0	147		0			0	2716		0	49456	153	0	0	44979	0	26744	33	1936	6109	16312	1308	9963	9351	691	0	647	2733	559	0				0	0			0	0	63	0	1131	0			0			334	0														0	0	0	0	334		0	0							0	0	0	0	0	0	0			0	0		0	0	573	0	0	CONF	CONF		
269759																																																																17617	0		16036			2336	0		0	38874	0	0	0	522	0	0	20750	0	136	133	248	0	5	6814	13936	10039	5908	1153	0				0	0			0	0	0	0	0	1344			0			0	0														0	0	0	0	0		0	88							0	881	0	0	0	0	0			0	0	0	0	0	50	0	0	CONF	CONF		
270148																																																																2003	0		224			8532	452		0	83924	0	0	0	23527	0	0	17454	2229	1197	4086	12606	3150	259	2628	11400	13343	17968	14829	193				0	986			0	0	536	1698	2712	20966			0			0	0														0	0	0	0	0		0	0							0	21515	0	0	0	0	0			0	0		0	0	773	0	0	CONF	CONF		
270353																																																															0	9942	0		1304			1653	28		0	19631	0	0	0	830	328	0	3757	0	57	695	49	0	0	1721	2270	8117	5655	1038	0				0	0			0	0	0	694	1768	1962			0			0	0														0	0	0	0	0		0	6							0	266	0	0	0	0	0			0	0	0	0	0	850	0	0	CONF	CONF		
270504																																																																18187	51485		971			120847	27799		32399	704155	0	0	0	187455	5759	92443	44607	9880	12725	6589	16603	38407	102070	121308	19484	29916	78060	156539	107716				0	0			0	0	7250	18561	103481	119082			0			302	268													0	238076	0	0	0	302		4723	2869							0	539	0	0	0	0	0			0	0	0	0	0	2748	0	1680	CONF	CONF	0	
270531																																																															0	0	6886		0			11803	0		0	98890	0	0	0	16240	403	0	36521	2664	1342	6590	5250	314	80	9941	22575	31533	15509	3092	0				0	0			0	0	0	169	44600	18133			0			0	0														90949	0	0	0	2087		0	112							0	0	0	0	0	0	2087			0	0		0	0	544	0	0	CONF	CONF		
270652																																																															0	4582	0		34568			6458	0		0	50536	0	56	0	1624	53	0	5900	0	70	179	683	692	0	13536	14021	3201	7197	9929	980				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	446							0	977	0	0	0	0	0			0	0	0	0	0	1772	0	0	CONF	CONF		
271136																																																																0	2104		0			208	0		0	44537	0	0	0	26364	268	534	13096	1050	4875	11047	7097	855	0	5036	2632	4596	5388	304	0				2223	0			0	0	2826	686	8215	1150			0			0	0														0	0	0	0	0		0	159							0	20	0	0	0	0	0			0	0		0	0	314	0	0	CONF	CONF		
271275																																																																533	6328	0	0	13982	0	13982	14723		0	289078	0	0	0	169472	8262	15859	1096	568	1852	3772	7634	30601	124615	21868	9506	9179	22086	13302	43664	0	0	0	0	24	0		0	0	13597	4517	22106	33060	0	0	0			1682	273	0	0	0	0	0	0	0	0	0	0	0	0		144267				2105	0	0	0							0	2249	0	339	0	0	0	84	0	0	0	0	0	0	225	84	604	CONF	CONF		
271341																																																																4064	3117		0			4340	7163		776	60753	0	0	0	3867	0	104	4866	253	259	994	709	1654	0	11345	1963	13624	14502	12167	3026				0	0			0	0	865	2136	8730	25098			0			216	0														2341	0	0	0	699		0	4							0	370	0	0	0	227	256			0	0		0	0	223	0	0	CONF	CONF		
271529																																																																3489	1863		0			22247	17804		0	322881	0	0	0	100272	7135	5227	88190	8576	1170	2976	5891	15343	66032	72107	6337	32041	33258	55097	23505				0	180			0	0	16411	14947	109548	24860			0			68	134														103783	0	0	0	266		0	0							0	1862	0	0	0	198	0			0	0	0	0	0	2263	0	0	CONF	CONF		
272030																																																															0	8480	381		887			10882	6410		100	116398	0	0	0	51919	1025	73	25935	1823	5068	15691	16118	11670	1237	11081	13633	19631	11416	8145	71				0	0			0	0	8745	4472	8928	3554			0			89	0														0	0	0	0	89		0	18							0	3994	0	0	0	0	0			0	0		0	0	6603	0	0	CONF	CONF		
272058																																																																11485	1089		4285			4393	0		0	27454	0	0	0	0	0	0	7958	0	0	0	0	0	0	5180	2838	8833	4378	5606	114				0	0			0	0	0	0	5034	1000			0			0	0														9832	0	0	0	0		0	0							0	96	0	0	0	0	0			0	0	0	0	0	72	0	0	CONF	CONF		
272151																																																																1347	170		1205			437	0		261	7179	0	0	0	1281	0	0	2074	127	2	353	663	113	0	356	1590	620	2209	93	1030				0	0			0	0	0	0	1330	35			0			0	0														0	0	0	0	0		0	1							0	626	0	0	0	0	0			0	0	0	0	0	486	0	0	CONF	CONF		
272272																																																																213067	307545		110287			308854	57404		2283	2719390	0	2753	0	601477	2617	97671	437905	16273	37716	35818	64692	176922	268409	314023	199372	328997	450832	804051	18167				0	1126					42535	144548	276492	604791			0			3912	459													0	1194527	202490	211013	1900	6390		0	656							0	17359	0	254	0	145	0			662	618	43	0	0	25596	1417	0	CONF	CONF	0	
272302																																																																0	212970	0	0	6467	0	6467	61500		0	3579792	0	0	28	2894308	1952	91904	20424	5785	23177	29504	22901	447798	2365073	96226	6663	11896	20516	299657	249850	0	0	0	0	192	0		0	0	33427	397	108095	254278	0	0	0			127	0	0	0	0	0	0	0	0	0	0	0	0	0		1461136				1925	0	0	0							0	0	0	0	0	1798	0	0	0	0	0	0	0	0	6206	0	0	CONF	CONF		
273336																																																																981	51256	0	1042	270395	0	270395	127553		0	1488599	0	0	368	156936	1055	16793	61898	763	1487	1739	9532	132258	11159	348388	31018	108086	145332	612872	82602	0	0	0	2693	51911	0		0	0	7460	61064	422238	270960	0	0	0			823	0	0	0	0	0	0	0	0	0	0	0	0	0		259133				2971	57047	1	57047							0	418	0	0	0	1974	0	113	0	61	0	0	0	61	5589	113	0	CONF	CONF		
273550																																																																90544	5950		54396			15596	3985		206	214364	0	614	0	16683	741	7602	56083	408	445	873	3067	7979	3847	42520	24462	16361	17723	48126	45073				0	117			1229	1167	1482	32	8700	11875			0			0	0														78889	0	0	0	0		0	106							0	2187	0	0	0	0	0			0	0	0	0	0	1150	0	35	CONF	CONF		
273653																																																															52	9611	1874		1750			6653	1450		0	48344	0	0	0	13089	1426	5844	5452	298	608	1689	1458	5747	3289	5031	2745	6131	5878	9106	6365				0	28			0	0	1454	1842	5306	1480			0			21	0													0	0	0	0	0	318		0	50							0	1737	0	0	0	0	0			0	0		0	0	542	297	0	CONF	CONF	0	
273662																																																																11814	9450		21756			52227	0		24081	549287	0	0	0	110506	1386	57962	90335	918	1993	6062	8591	16470	75641	131611	28565	67163	65464	52030	93779				0	0			0	0	12017	52097	156759	83775			0			0	0														465009	0	0	0	0		0	1389							0	5527	0	0	0	0	0			0	0	0	0	0	6503	0	0	CONF	CONF		
273840																																																																37203	3069		6477			35292	2034		1587	177610	0	0	0	18652	1151	6526	27932	3185	1077	5199	6232	1115	1844	25427	16768	32027	65904	15180	3652				0	0			0	0	3349	8281	43292	10897			0			0	0														77409	0	0	0	0		4966	796							0	303	0	0	0	0	0			0	0		0	0	261	0	0	CONF	CONF		
273859																																																															0	0	0		4151			1488	0		0	5829	0	0	0	0	0	0	2960	0	0	0	0	0	0	4726	321	471	144	167	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	23							0	92	0	0	0	0	0			0	0	0	0	0	75	0	0	CONF	CONF		
274025																																																																335	503		526			1072	64		162	10794	0	0	0	4562	0	4562	1878	89	528	3946	0	0	0	621	1257	2275	1209	869	0				0	0			0	0	1178	0	0	1208			0			0	0													0	0	0	0	0	0		0	0							0	19	0	0	0	0	0			0	0	0	0	0	1165	0	0	CONF	CONF	0	
274052																																																															0	4427	0		1663			5447	0		0	34104	0	18	0	15157	81	12157	10997	2987	1967	2805	5355	1130	900	2263	3780	2486	4626	3725	2066				0	0			0	0	809	129	2517	1082			0			132	0														18353	0	0	0	1750		0	0							0	1655	0	0	0	544	569			15	0	15	0	0	1119	490	0	CONF	CONF		
274548																																																															0	68912	3210		48485			14691	1645		1758	194369	164	0	0	31525	618	7648	36772	1	81	509	1620	12459	16855	24587	15221	18840	31778	45334	27093				0	16			0	0	2114	834	7995	10641			0			333	0														96026	0	0	0	3067		0	120							0	1506	0	0	0	13	0			2693	2428	257	0	8	463	28	8	CONF	CONF		
274829																																																																0	22136	0	0	127981	0	127981	5119		0	332795	0	0	0	48863	930	8713	14654	1178	711	4734	9714	25737	6545	15757	11165	35509	88763	131591	1133	0	0	0	0	54	0		0	0	1417	5766	48908	52084	0	0	0			0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	153975				0	0	0	0							0	2528	0	0	0	0	0	0	0	0	0	0	0	0	17009	0	0	CONF	CONF	0	
274856																																																																27704	9		16690			2573	0		573	56997	0	0	0	4207	102	775	12790	34	0	716	524	1526	1407	11330	5922	5772	16555	8401	4810				127	6			0	0	6	190	3233	314			0			0	0													0	23424	0	0	0	4		0	3							0	825	0	0	0	0	0			4	0	0	0	4	435	0	0	CONF	CONF	0	
275255																																																															0	47560	1255		40543			30447	3898		0	200205	32	0	0	12026	0	0	73210	1227	28	618	4162	639	5352	49035	22920	33189	47669	15087	17975				0	78			0	0	810	8365	19531	29790			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		53347				706		0	0							0	4780	0	0	0	0	0			0	0	0	0	0	1154	706	0	CONF	CONF		
275358																																																																99608	41868		219711			246351	6501		27335	1015112	0	0	0	54980	2599	1710	326517	3748	2800	4271	33381	3858	6922	277678	78898	156064	302719	133131	11574				110	197			0	0	2660	70458	36303	189904			0			0	0														598328	0	0	0	0		0	0							0	11323	0	0	0	0	0			0	0	0	0	0	5204	0	35	CONF	CONF		
275479																																																																0	3096		0			741	1997		0	126177	102	0	0	86090	1020	2995	22110	1051	4650	3222	55	16698	60130	21539	68	848	2571	4712	10451				0	0			0	0	7449	7976	3154	14656			0			0	0														45177	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	100	0	43	CONF	CONF		
275657																																																															0	8673	0		7443			3884	0		0	22339	0	187	0	0	0	0	9382	0	0	0	0	0	0	3334	6049	3586	6885	2088	399				0	0			0	0	0	0	602	77			0			0	0														0	0	0	0	399		0	17							0	701	0	0	0	0	0			0	0	0	0	0	755	399	0	CONF	CONF		
276074																																																																66	2913		0			13806	9060		0	159460	0	0	0	90409	180	1762	104	45	373	344	2331	20735	66372	12836	2769	16918	22760	10967	2768				0	61			0	0	2752	2514	13063	23460			0			0	177														70286	0	0	0	273		0	179							0	271	0	0	0	0	273			0	0		0	0	726	0	0	CONF	CONF		
276159																																																															0	20681	0		5950			7066	175		415	67184	0	0	0	16995	193	0	16030	1335	991	3215	5575	4891	988	5108	8596	7086	16540	10961	1558				0	4			0	0	0	0	4652	4950			0			0	0														0	0	0	0	0		0	57							0	1983	0	0	0	0	0			0	0	0	0	0	4063	0	0	CONF	CONF		
276551																																																															0	33352	405		11649			3249	105		0	76572	278	0	0	10177	28	4208	11292	888	222	482	845	5523	2216	4445	6376	4859	11405	38126	1462				0	0			0	0	1503	0	9848	3864			0			0	0														12130	0	0	0	0		0	7							0	1022	0	0	0	0	0			0	0	0	0	0	1641	0	0	CONF	CONF		
276579																																																															13506	187578	2188204	202846	178316	12732753	31711	12764464	3296715		4113252	52412184	0	339298	391724	6748130	45573	6057144	5658160	113900	292796	457299	882247	3158011	1805528	24424711	1287100	3643391	3994108	9187723	2963916	0	0	13506	139111	309628	2669				1158032	2354525	8612874	7264231	0	339298	0			27038	13728	0	0	0	0	0	0	0	0	0	0	0	0		27027237				213825	366791	2006866	569637							0	71764	0	4624	300	32278	84904	55768	0	8913	0	0	0	0	50480	55768	100259	CONF	CONF		
276645																																																																56037	631		24143			31638	0		2620	190613	0	0	0	27472	2498	14584	35788	1110	3105	5262	4366	8639	4975	28227	14512	29624	33507	45763	10374				64	0			0	0	1566	3595	23173	5584			0			0	0														23525	0	0	0	0		0	126							0	7083	0	0	0	0	0			0	0	0	0	0	4383	0	0	CONF	CONF		
276654																																																															0	19342	321		13325			13980	1375		1460	68748	0	0	0	3439	0	0	13611	59	161	483	2509	227	0	16446	4456	11373	21377	11169	201				0	108			0	0	0	4779	5261	4909			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		14370				147		0	69							0	173	0	0	0	0	0			147	118	29	0	0	207	0	0	CONF	CONF		
276850																																																															0	150323	88762		119523			89226	5497		16283	1171705	0	0	16972	115071	2855	42104	149912	1860	4193	10001	31556	41037	25747	102101	62474	107253	269867	424913	85772				0	506			0	0	9846	62146	103322	159258			0			0	0														467904	0	0	0	4108		19929	391							0	8826	0	0	0	0	0			3647	0	0	0	0	219941	461	0	CONF	CONF		
276953																																																															0	1444	0		12936			5504	0		0	26366	0	0	0	3606	0	0	7129	31	2	284	106	2690	493	1476	7913	1989	5808	5574	0				0	0			0	0	0	0	0	155			0			0	0														0	0	0	0	0		0	16							0	1376	0	0	0	0	0			0	0	0	0	0	1329	0	0	CONF	CONF		
277240																																																															0	0	44109		0			17728	8434		0	371286	0	0	0	21247	63	0	72204	1587	3288	7544	7289	1540	0	98152	22245	66561	147905	15176	0				0	0			0	0	1860	56653	75839	143709			0			0	0														77020	0	0	0	0		0	105							0	308	0	0	0	0	0			0	0	0	0	0	1231	0	0	CONF	CONF		
277277																																																																0	8463		0			40430	7170		0	196677	0	0	0	68918	9222	2468	22316	632	1007	1327	406	10832	52210	23722	7582	16904	43491	22384	9710				212	88					10186	2750	15403	30770			0			946	0	0	0	0	0	0	0	0	0	0	0	0	0		19350				1158		0	0							0	2563	0	0	0	0	137			0	0		0	0	502	75	0	CONF	CONF		
277679																																																																101	0		0			0	0		0	5256	0	0	0	5106	0	3470	38	23	8	87	160	849	3979	7	0	8	0	118	17				0	0			0	0	34	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		2405				0		0	0							0	0	0	0	0	0	0			0	0		0	0	15	0	0	CONF	CONF		
277736																																																																642	5995		0			2818	1593		0	156958	0	0	0	49603	4096	86	63302	3763	9202	20576	12480	3085	0	17325	34815	42490	9408	91	2378				0	44			0	0	10578	22086	17363	37627			0			0	0													0	44159	0	0	0	0		0	0							0	531	0	0	0	0	0			0	0		0	0	3982	0	0	CONF	CONF	0	
