"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
1474309																																																																																						4903	278	278	8.9595%	22.6676%	21.3823%	4625	21630	51621	-4386	0			14.6676%							-4559	51621								0	0	0		0		9184	21.3823%	1	0	239	0	0	0	-4386	0	0	0		0	4625	0	0	4625	0	0	0	0	0	0	0	0	0	278	0	0	0			
1478231																																																																																				247333	0				10.1758%			25188		247529	0	0										15963	247529	1336	0.5402%	34854	0	1756	36610	14.8019%	0	0	0	0	1		9225		1	0	25188	0	0	0	0	0	0	0		0	25188	0	0	25188	0	0	0	0	0	0						0	0	6093		
1479470																																																																																				568166	0				9.1126%			52960		581175	-10782	0										39953	581175	0	0.0000%	139373	0	2380	141753	24.9492%	0	0	0	0	1		13007		1	0	42178	0	0	0	-10782	0	0	0		0	52960	0	0	52960	0	0	0	0	0	0						0	0	0		
1481745																																																																																						34568	3103	3103	9.1518%	12.8461%	11.6929%	31465	269094	343813	-4622	0			4.8461%							9222	344044								0	0	0		0		22474	11.6929%	1	0	27074	207	24	0	-4622	0	0	0		0	31465	0	0	31465	0	0	0	0	0	0	0	0	0	3103	0	231	0			
1481754																																																																																						29678	2828	2828	8.9913%	12.0262%	10.8803%	26850	246777	298621	-2676	0			4.0262%							8275	298621								0	0	0		0		18575	10.8803%	1	0	24174	0	0	0	-2676	0	0	0		0	26850	0	0	26850	0	0	0	0	0	0	0	0	0	2828	0	0	0			
1492817																																																																																						23099	1341	1341	8.1144%	21.0136%	19.7937%	21758	109924	268141	-8600	0			13.0136%							17594	268477								0	0	0		0		4500	19.7937%	1	0	13494	120	216	0	-8600	0	0	0		0	21758	0	0	21758	0	0	0	0	0	0	0	0	0	1341	0	336	0			
1493319																																																																																						16892	1185	1185	9.1698%	17.8411%	16.5896%	15707	94680	171290	-2182	0			9.8411%							-27228	171290								0	0	0		0		42935	16.5896%	1	0	13525	0	0	0	-2182	0	0	0		0	15707	0	0	15707	0	0	0	0	0	0	0	0	0	1185	0	0	0			
1494482																																																																																						5814	466	466	5.6076%	15.6530%	14.3984%	5348	37143	95371	0	0			7.6530%							2909	95371								0	0	0		0		2439	14.3984%	1	0	5348	0	0	0	0	0	0	0		0	5348	0	0	5348	0	0	0	0	0	0	0	0	0	466	0	0	0			
1494914																																																																																						225454	11565	11565	10.9051%	15.6744%	14.8703%	213889	1438362	1961360	-7527	0			7.6744%							12637	1969931								0	0	0		0		209823	14.8703%	1	0	214933	0	30	8541	-7527	0	0	0		0	213889	0	0	213889	0	0	0	0	0	0	0	0	0	11565	0	8571	0			
1629903																																																																																						42935	0	0	89.8109%	160.5287%	160.5287%	42935	26746	47806	0	3662			152.5287%			0				22180	70104								0	0	0		0		39391	160.5287%	1	0	61571	0	0	0	0	0	0	0		18636	42935	0	0	42935	0	0	0	0	0	0	0	0	0	0	0	18636	0			
1718188																																																																																						204502	12840	12840	7.3805%	11.4708%	10.7506%	191662	1782808	2596862	-19911	0			3.4708%			0				134149	2612859								0	0	0		0		73412	10.7506%	1	0	187650	15017	784	0	-19911	0	0	0		0	191760	98	98	191662	0	0	98	98	196	0	0	0	0	12840	0	15997	0			
1718469																																																																																						270908	13597	13597	11.9438%	20.1639%	19.1519%	257311	1343528	2154345	-4858	0			12.1639%							114802	2157865								0	0	0		0		146029	19.1519%	1	0	255973	3520	0	0	-4858	0	0	0		0	257311	0	0	257311	0	0	0	0	0	0	0	0	0	13597	0	3520	0			
1820979																																																																																						5904	0	0	95.5804%	249.9577%	249.9577%	5904	2362	6177	-77	0			241.9577%							3604	6177								0	0	0		0		2300	249.9577%	1	0	5827	0	0	0	-77	0	0	0		0	5904	0	0	5904	0	0	0	0	0	0	0	0	0	0	0	0	0			
1836701																																																																																						54530	4480	4480	11.6373%	13.9156%	12.7723%	50050	391863	430083	-1585	0			5.9156%							12899	430083								0	0	0		0		37151	12.7723%	1	0	48465	0	0	0	-1585	0	0	0		0	50050	0	0	50050	0	0	0	0	0	0	0	0	0	4480	0	0	0			
1842065																																																																																						5690629	397934	397934	11.5396%	14.4219%	13.4134%	5292695	39458323	45865354	-206506	0			6.4219%							1761209	48723036								0	0	0		0		6389168	13.4134%	1	0	7943871	2822623	35059	0	-206506	0	0	0		0	5292695	0	0	5292695	0	0	0	0	0	0	0	0	0	397934	0	2857682	0			
1852569																																																																																				378508	0				10.9577%			44076		402237	0	0										29854	402237	0	0.0000%	1293	0	45	1338	0.3535%	0	0	0	0	1		14222		1	0	44076	0	0	0	0	0	0	0		0	44076	0	0	44076	0	0	0	0	0	0						0	0	0		
1863097																																																																																						85391	5759	5759	10.6404%	18.6076%	17.3527%	79632	458903	748395	-20243	0			10.6076%							53624	748395								0	0	0		0		26008	17.3527%	1	0	59389	0	0	0	-9700	1898	0	-12441		0	79632	0	0	79632	0	0	0	0	0	0	0	0	0	5759	0	0	0			
1864197																																																																																						149441	11260	11260	7.0684%	11.9771%	11.0746%	138181	1247727	1954910	-23331	0			3.9771%							116636	1958513								0	0	0		0		25148	11.0746%	1	0	118453	3313	290	0	-23331	0	0	0		0	138181	0	0	138181	0	0	0	0	0	0	0	0	0	11260	0	3603	0			
1867983																																																																																						433078	21002	21002	10.0565%	15.4557%	14.7062%	412076	2802060	4097623	-134334	0			7.4557%							384716	4097623								0	0	0		0		27360	14.7062%	1	0	277742	0	0	0	-134334	0	0	0		0	412076	0	0	412076	0	0	0	0	0	0	0	0	0	21002	0	0	0			
1872941																																																																																						57072	4600	4600	9.4777%	15.5200%	14.2690%	52472	367733	553634	-2926	0			7.5200%							8394	553727								0	0	0		0		44171	14.2690%	1	0	49639	93	0	0	-2926	0	0	0		0	52472	0	0	52472	0	0	0	0	0	0	0	0	0	4600	0	93	0			
1872996																																																																																						125587	12892	12892	9.6476%	12.1769%	10.9269%	112695	1031351	1168112	-5885	0			4.1769%							80978	1182635								0	0	0		0		46240	10.9269%	1	0	121333	13883	640	0	-5885	0	0	0		0	112695	0	0	112695	0	0	0	0	0	0	0	0	0	12892	0	14523	0			
1879016																																																																																						30619	1627	1627	9.7352%	14.5824%	13.8076%	28992	209972	297805	-7192	0			6.5824%							20368	297805								0	0	0		0		8624	13.8076%	1	0	21800	0	0	0	-7192	0	0	0		0	28992	0	0	28992	0	0	0	0	0	0	0	0	0	1627	0	0	0			
1883321																																																																																						537496	0	0	7.0224%	26.0885%	26.0885%	537496	2060282	7654059	-412420	0			18.0885%			0				265692	7654112								0	0	0		0		271857	26.0885%	1	0	125129	0	53	0	-412420	0	0	0		0	537496	0	0	537496	0	0	0	0	0	0	0	0	0	0	0	53	0			
1885932																																																																																						198820	14633	14633	15.4570%	17.3594%	16.0817%	184187	1145318	1191610	-6497	0			9.3594%							113277	1191610								0	0	0		0		70910	16.0817%	1	0	177690	0	0	0	-6497	0	0	0		0	184187	0	0	184187	0	0	0	0	0	0	0	0	0	14633	0	0	0			
1890525																																																																																				2104766	0				10.6593%			219061		2055112	-2607	0										149290	2057042	0	0.0000%	411690	0	5582	417272	19.8251%	0	0	0	19932	1		71701		1	0	218384	1289	641	0	-3429	822	0	0		0	219061	0	0	219061	0	0	0	0	0	0						1930	0	68514		
1892154																																																																																						36565	2203	2203	7.9030%	19.9061%	18.7068%	34362	183687	434799	-2264	0			11.9061%							13146	434799								0	0	0		0		21216	18.7068%	1	0	32098	0	0	0	0	0	0	-2264		0	34362	0	0	34362	0	0	0	0	0	0	0	0	0	2203	0	0	0			
1893049			2971000	0	0	7.1594%	34.5666%	34.5666%	2971000	8595000	41498000	-1480000	0	41498000	7.1594%	26.5666%						755000	41499000								0	0	0		2217000	34.5666%	0	1492000	0	1000	0	-1348000	0	0	-132000		0	2971000	0	0	2971000	0	0	0	0	0	0	0	0	0	0	0	1000	0								2.5000%																														0																	0				1																															
1914421																																																																																				823185	0				9.4976%			77857		819758	0	0										55571	819758	0	0.0000%	148159	0	0	148159	17.9983%	0	0	0	0	1		22286		1	0	77857	0	0	0	0	0	0	0		0	77857	0	0	77857	0	0	0	0	0	0						0	0	0		
1917301			685687	32218	32218	8.7808%	11.1104%	10.5884%	653469	6171572	7441988	-66194	0			3.1104%						544921	7482126								0	0	0		184265	10.5884%	0	662992	39927	211	0	-33650	3058	0	-23		0	653469	0	0	653469	0	0	0	0	0	0	0	0	0	32218	0	40138	0																																						2																	0				1																															
1918344																																																																																						820439	62586	210463	9.9195%	14.2760%	10.6138%	609976	5746988	6149273	-20798	0			4.6138%			0				414393	6151687								0	0	0		0		197997	10.6138%	1	0	591592	358	252	1804	-20798	0	0	0		0	609976	0	0	609976	0	0	0	0	0	0	147877	0	0	210463	0	2414	0			
1929247																																																																																						4066952	220440	220440	8.6707%	12.6831%	11.9957%	3846512	32065851	44362163	-490884	0			4.6831%			2				865522	46389858								0	0	0		0		5008685	11.9957%	1	0	5383323	1914815	104918	7962	-490941	0	57	0		0	3846512	0	0	3846512	0	0	0	0	0	0	0	0	0	220440	0	2027695	0			
1940747																																																																																				390217	0				9.1685%			34203		373048	0	0										12103	373048	0	0.0000%	0	0	10	10	0.0026%	0	0	0	0	1		22100		1	0	34203	0	0	0	0	0	0	0		0	34203	0	0	34203	0	0	0	0	0	0						0	0	45840		
1945247																																																																																						6111	103	103	9.4987%	21.9197%	21.5503%	6008	27879	63251	-41	0			13.9197%							-9821	63370								0	0	0		0		15948	21.5503%	1	0	6086	0	119	0	-41	0	0	0		0	6008	0	0	6008	0	0	0	0	0	0	0	0	0	103	0	119	0			
2002222																																																																																						40711	2575	2575	12.3185%	19.8641%	18.6076%	38136	204948	309584	-7829	0			11.8641%							34098	309584								0	0	0		0		4038	18.6076%	1	0	30307	0	0	0	-7829	0	0	0		0	38136	0	0	38136	0	0	0	0	0	0	0	0	0	2575	0	0	0			
2006024																																																																																						105750	7148	7148	11.3757%	18.6651%	17.4035%	98602	566565	866779	-10550	0			10.6651%							75640	866779								0	0	0		0		22962	17.4035%	1	0	88052	0	0	0	-10550	0	0	0		0	98602	0	0	98602	0	0	0	0	0	0	0	0	0	7148	0	0	0			
2007991																																																																																				459181	0				11.3633%			51212		450679	-8938	0										46532	450679	0	0.0000%	42553	21021	1016	64590	14.0663%	0	0	0	0	1		4680		1	0	42274	0	0	0	-8938	0	0	0		0	51212	0	0	51212	0	0	0	0	0	0						0	0	6537		
2009605																																																																																						191370	14598	14598	10.0698%	16.4076%	15.1560%	176772	1166348	1755459	-70395	0			8.4076%							161357	1760643								0	0	0		0		20599	15.1560%	1	0	111561	5101	83	0	-70395	0	0	0		0	176772	0	0	176772	0	0	0	0	0	0	0	0	0	14598	0	5184	0			
2010722																																																																																						35386	3193	3193	7.5660%	13.8194%	12.5724%	32193	256061	425498	-13148	0			5.8194%							4693	425498								0	0	0		0		27500	12.5724%	1	0	19045	0	0	0	-13148	0	0	0		0	32193	0	0	32193	0	0	0	0	0	0	0	0	0	3193	0	0	0			
2037185																																																																																				209806	1809				10.1061%			20991		207706	-1061	0										10128	208178	0	0.0000%	13836	0	518	14354	6.8416%	0	0	0	0	1		11335		1	0	20402	0	0	472	-1061	0	0	0		0	20991	0	0	20991	0	0	0	0	0	0						472	0	14252		
2044811																																																																																						261076	13702	13702	8.8286%	11.2596%	10.6687%	247374	2318687	2801957	-23154	0			3.2596%			2				150524	2855509								0	0	0		0		150615	10.6687%	1	0	277985	53329	223	0	-27503	4558	0	4		0	247374	0	0	247374	0	0	0	0	0	0	0	0	0	13702	0	53552	0			
2044820																																																																																						18184	1304	1304	8.7731%	17.4740%	16.2209%	16880	104063	192407	-9834	0			9.4740%							7200	192407								0	0	0		0		9680	16.2209%	1	0	7046	0	0	0	-9834	0	0	0		0	16880	0	0	16880	0	0	0	0	0	0	0	0	0	1304	0	0	0			
2051127																																																																																				354900	0				13.2020%			47644		360886	-7464	0										37864	360886	0	0.0000%	83468	0	437	83905	23.6419%	0	0	0	0	1		9780		1	0	40180	0	0	0	-7464	0	0	0		0	47644	0	0	47644	0	0	0	0	0	0						0	0	0		
2059990																																																																																				92178	0				9.9402%			9183		92382	-35	0										8272	92584	0	0.0000%	2437	0	2251	4688	5.0858%	0	0	0	0	1		1113		1	0	9350	202	0	0	-35	0	0	0		0	9183	0	0	9183	0	0	0	0	0	0						202	0	3712		
2068107																																																																																						94552	6529	6529	15.7851%	18.2650%	17.0038%	88023	517667	557632	0	0			10.2650%							52733	557632								0	0	0		0		35290	17.0038%	1	0	88023	0	0	0	0	0	0	0		0	88023	0	0	88023	0	0	0	0	0	0	0	0	0	6529	0	0	0			
2078290																																																																																						1937058	145314	145314	8.8572%	13.6704%	12.6449%	1791744	14169686	20229333	-384517	0			5.6704%			2				795193	21078818								0	0	0		0		1846036	12.6449%	1	0	2256712	818444	30149	892	-402805	12866	-4611	10033		0	1791744	0	0	1791744	0	0	0	0	0	0	0	0	0	145314	0	849485	0			
2107181																																																																																						29614	34	34	36.0367%	105.9156%	105.7940%	29580	27960	82083	0	0			97.9156%							11930	82083								0	0	0		0		17650	105.7940%	1	0	29580	0	0	0	0	0	0	0		0	29580	0	0	29580	0	0	0	0	0	0	0	0	0	34	0	0	0			
2107341																																																																																						14022	1112	1112	9.0220%	14.4540%	13.3078%	12910	97011	143094	-4895	0			6.4540%							4466	143150								0	0	0		0		8500	13.3078%	1	0	8071	56	0	0	-4895	0	0	0		0	12910	0	0	12910	0	0	0	0	0	0	0	0	0	1112	0	56	0			
2119773																																																																																						402836	20321	20321	9.4031%	11.3380%	10.7660%	382515	3552985	4067962	-19005	0			3.3380%			2				180938	4181383								0	0	0		0		315469	10.7660%	1	0	477402	110808	2613	0	-26369	7837	0	-2		0	382515	0	0	382515	0	0	0	0	0	0	0	0	0	20321	0	113421	0			
2121196																																																																																						3642590	144156	144156	10.5971%	33.4324%	32.1093%	3498434	10895377	33013132	-146794	77120	38320735	9.1293%	25.4324%							1761578	33090252								0	0	0		0		1739005	32.1093%	1	0	3353789	0	0	0	-149773	2970	9	0		0	3498434	0	0	3498434	0	0	0	0	0	0	0	0	0	144156	0	0	2149		2.5000%	
2122997																																																																																						36604	0	0	98.5621%	469.6433%	469.6433%	36604	7794	37138	0	0			461.6433%							34604	37138								0	0	0		0		2000	469.6433%	1	0	36604	0	0	0	0	0	0	0		0	36604	0	0	36604	0	0	0	0	0	0	0	0	0	0	0	0	0			
2123930																																																																																						7980	212	212	7.2399%	13.9696%	13.5985%	7768	57124	107294	-3438	0			5.9696%							3331	107300								0	0	0		0		4443	13.5985%	1	0	4336	0	6	0	-3438	0	0	0		0	7768	0	0	7768	0	0	0	0	0	0	0	0	0	212	0	6	0			
2132594																																																																																						45422	2755	2755	7.4835%	12.5189%	11.7596%	42667	362826	570146	-2576	2576			4.5189%							20871	572734								0	0	0		0		21808	11.7596%	1	0	40103	0	12	0	-2576	0	0	0		0	42667	0	0	42667	0	0	0	0	0	0	0	0	0	2755	0	12	0			
2132941																																																																																						249957	22043	22043	7.4523%	12.6154%	11.5029%	227914	1981364	3058285	-50010	0			4.6154%							184864	3058285								0	0	0		0		43050	11.5029%	1	0	177904	0	0	0	-50010	0	0	0		0	227914	0	0	227914	0	0	0	0	0	0	0	0	0	22043	0	0	0			
2140348																																																																																				152657	0				15.2405%			23537		154437	-443	0										12968	154437	0	0.0000%	2807	0	40	2847	1.8650%	0	0	0	0	1		10569		1	0	23094	0	0	0	-443	0	0	0		0	23537	0	0	23537	0	0	0	0	0	0						0	0	3573		
2142155																																																																																						257008	23485	23485	10.7356%	13.7315%	12.4768%	233523	1871664	2175221	-10567	0			5.7315%			0				166152	2178444								0	0	0		0		70594	12.4768%	1	0	226179	3223	0	0	-9358	-1209	0	0		0	233523	0	0	233523	0	0	0	0	0	0	0	0	0	23485	0	3223	0			
2163477																																																																																						47516	0	0	82.6451%	253.1352%	253.1352%	47516	18771	57494	0	0			245.1352%							38995	57494								0	0	0		0		8521	253.1352%	1	0	47516	0	0	0	0	0	0	0		0	47516	0	0	47516	0	0	0	0	0	0	0	0	0	0	0	0	0			
2164111																																																																																				185799	0				10.7707%			20188		187435	-112	0										13671	187921	0	0.0000%	10114	0	4984	15098	8.1260%	0	0	0	0	1		7003		1	0	20562	0	0	486	-112	0	0	0		0	20188	0	0	20188	0	0	0	0	0	0						486	0	0		
2182786			50350000	3148000	7419000	8.9866%	15.2795%	13.0281%	42931000	329526605	477725000	-1202000	1652000	639660000	6.7115%	7.0281%						4629000	481289000												41661000	13.0281%	0	45088000	1098000	786000	28000					0	0					0	0	0	0	0	0	4271000	0	0	7419000	0	1912000	245000		48216000	1014000	5285000	19.1345%	17.0372%	251984000	2.5000%	17.0372%	0	42931000	0	0	0	0	0	0	42931000	5285000																			2																	0				0																															
2193616			3146653	294147	294147	7.0550%	13.4114%	12.1577%	2852506	23462489	40432341	-505008	0			5.4114%						2044649	40432341								0	0	0		815000	12.1577%	0	2354641	0	0	0	-519284	21419	0	0		0	2852506	0	0	2852506	0	0	0	0	0	0	0	0	0	294147	0	0	0																																						0																	0				1																															
2209553																																																																																						502872	37830	37830	9.0286%	14.0550%	12.9976%	465042	3577894	5150742	-15918	0			6.0550%			2				130021	5333523								0	0	0		0		517801	12.9976%	1	0	631904	167631	12912	2237	-2910	0	-13008	0		0	465042	0	0	465042	0	0	0	0	0	0	0	0	0	37830	0	182781	0			
2218443																																																																																						30136	2307	2307	9.8403%	13.9281%	12.8619%	27829	216368	282807	-8070	0			5.9281%							10181	282807								0	0	0		0		17648	12.8619%	1	0	19759	0	0	0	-8070	0	0	0		0	27829	0	0	27829	0	0	0	0	0	0	0	0	0	2307	0	0	0			
2232757																																																																																						24792	1554	1554	7.3264%	19.9516%	18.7010%	23238	124261	317182	-9338	0			11.9516%							11097	317182								0	0	0		0		12141	18.7010%	1	0	13900	0	0	0	-9338	0	0	0		0	23238	0	0	23238	0	0	0	0	0	0	0	0	0	1554	0	0	0			
2233875																																																																																						33926	1043	1043	14.9074%	31.2480%	30.2874%	32883	108570	220581	-339	0			23.2480%							8483	220581								0	0	0		0		24400	30.2874%	1	0	32544	0	0	0	-339	0	0	0		0	32883	0	0	32883	0	0	0	0	0	0	0	0	0	1043	0	0	0			
2236821																																																																																				1048932	0				9.4423%			95818		1014771	-11285	0										-19072	1019256	0	0.0000%	8881	0	164	9045	0.8623%	0	0	0	0	1		119375		1	0	89018	1107	273	3105	-11285	0	0	0		0	95818	0	0	95818	0	0	0	0	0	0						4485	0	130434		
2239288																																																																																						975562	67482	67482	9.9388%	11.3208%	10.5377%	908080	8617445	9136692	-13766	0			3.3208%			2				584153	9195404								0	0	0		0		382778	10.5377%	1	0	953165	55570	3142	0	-27030	13387	0	16		0	908080	0	0	908080	0	0	0	0	0	0	0	0	0	67482	0	58712	0			
2253891			21327545	1462481	1462481	15.8484%	18.9740%	17.6729%	19865064	112404167	125344628	-2084545	0	153240290	12.9633%	10.9740%						12621634	125647452								0	0	0		7609594	17.6729%	0	18146683	292660	9937	227	-539849	-1481356	0	0		0	19865064	0	0	19865064	0	0	0	0	0	0	0	0	0	1462481	0	302824	0								2.5000%																														2																	0				1																															
2262718																																																																																						100103	0	0	98.9688%	123.2113%	123.2113%	100103	81245	101146	0	0			115.2113%							73104	125538								0	0	0		0		51391	123.2113%	1	0	124495	24392	0	0	0	0	0	0		0	100103	0	0	100103	0	0	0	0	0	0	0	0	0	0	0	24392	0			
2265456																																																																																						748321	1227	1227	85.0744%	290.8156%	290.3388%	747094	257318	878165	-270	0			282.8156%			2				218834	878165								0	0	0		0		528260	290.3388%	1	0	746824	0	0	0	-270	0	0	0		0	747094	0	0	747094	0	0	0	0	0	0	0	0	0	1227	0	0	0			
2297998																																																																																				929100	0				20.0572%			178548		890194	-5960	0										97858	927906	0	0.0000%	122394	0	3758	126152	13.5779%	0	0	0	0	1		118402		1	0	210300	37632	80	0	-5960	0	0	0		0	178548	0	0	178548	0	0	0	0	0	0						37712	0	0		
2298995																																																																																						233868	14833	14833	9.5227%	11.3240%	10.6058%	219035	2065242	2300147	-3128	0			3.3240%			2				124322	2333222								0	0	0		0		128088	10.6058%	1	0	249282	33075	0	0	-7796	4965	0	3		0	219035	0	0	219035	0	0	0	0	0	0	0	0	0	14833	0	33075	0			
2304636																																																																																				152397	0				10.4057%			15915		152945	-484	0										11575	152945	0	0.0000%	0	0	629	629	0.4127%	0	0	0	0	1		4340		1	0	15431	0	0	0	-484	0	0	0		0	15915	0	0	15915	0	0	0	0	0	0						0	0	13421		
2305969																																																																																						28295	2089	2089	9.2171%	12.0433%	11.1542%	26206	234943	284318	-5941	0			4.0433%							9466	284318								0	0	0		0		16740	11.1542%	1	0	20265	0	0	0	-5941	0	0	0		0	26206	0	0	26206	0	0	0	0	0	0	0	0	0	2089	0	0	0			
2316714																																																																																						68137	4288	4288	14.0613%	20.0067%	18.7476%	63849	340571	454077	-2506	0			12.0067%							50331	454077								0	0	0		0		13518	18.7476%	1	0	61343	0	0	0	-2506	0	0	0		0	63849	0	0	63849	0	0	0	0	0	0	0	0	0	4288	0	0	0			
2317672																																																																																						27215	1988	1988	10.2003%	15.5857%	14.4472%	25227	174615	247316	-6	248			7.5857%							15310	247564								0	0	0		0		9917	14.4472%	1	0	25221	0	0	0	-6	0	0	0		0	25227	0	0	25227	0	0	0	0	0	0	0	0	0	1988	0	0	0			
2325882																																																																																				154500	0				90.8871%			139588		153584	-2399	0										37467	153584	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		104520		0	0	139588	0	0	0					0	0	139588	0	0	139588	0	0	0	0	0	0						0	0	0		
2328137																																																																																						149130	11220	11220	8.3359%	14.5679%	13.4719%	137910	1023689	1654409	-26543	0			6.5679%							50588	1669688								0	0	0		0		102601	13.4719%	1	0	126646	14637	642	0	-13451	0	0	-13092		0	137910	0	0	137910	0	0	0	0	0	0	0	0	0	11220	0	15279	0			
2328285																																																																																						19974	0	0	90.3229%	829.1407%	829.1407%	19974	2409	22114	0	0			821.1407%							7062	24125								0	0	0		0		14923	829.1407%	0	0	21985	1984	27	0					0	0	19974	0	0	19974	0	0	0	0	0	0	0	0	0	0	0	2011	0			
2329200																																																																																						22276	1187	1187	10.5501%	23.5660%	22.3103%	21089	94526	199893	-5463	0			15.5660%							15489	199893								0	0	0		0		5600	22.3103%	1	0	15626	0	0	0	-5463	0	0	0		0	21089	0	0	21089	0	0	0	0	0	0	0	0	0	1187	0	0	0			
2332910																																																																																						159900	8229	8229	18.8652%	24.2952%	23.0449%	151671	658154	803974	-345	0			16.2952%							81671	803974								0	0	0		0		70000	23.0449%	1	0	151326	0	0	0	-345	0	0	0		0	151671	0	0	151671	0	0	0	0	0	0	0	0	0	8229	0	0	0			
2333140																																																																																						15276	799	799	12.5948%	24.1827%	22.9179%	14477	63169	114944	0	0			16.1827%							-13551	114955								0	0	0		0		28039	22.9179%	1	0	14488	0	11	0	0	0	0	0		0	14477	0	0	14477	0	0	0	0	0	0	0	0	0	799	0	11	0			
2337335																																																																																						3044	0	0	100.0000%	103.0467%	103.0467%	3044	2954	3044	0	0			95.0467%							44	3044								0	0	0		0		3000	103.0467%	1	0	3044	0	0	0	0	0	0	0		0	3044	0	0	3044	0	0	0	0	0	0	0	0	0	0	0	0	0			
2339599																																																																																						62476	5389	5389	11.4050%	13.3806%	12.2264%	57087	466916	500545	-4977	0			5.3806%							49208	500566								0	0	0		0		7900	12.2264%	1	0	52131	0	0	21	-4977	0	0	0		0	57087	0	0	57087	0	0	0	0	0	0	0	0	0	5389	0	21	0			
2339795																																																																																						220734	14130	14130	9.0230%	11.3571%	10.6301%	206604	1943577	2289761	-10474	0			3.3571%			2				120092	2294894								0	0	0		0		91934	10.6301%	1	0	201552	5133	0	0	-12845	2673	0	-13		0	206604	0	0	206604	0	0	0	0	0	0	0	0	0	14130	0	5133	0			
2339900																																																																																						139825	8569	8569	7.3978%	12.7186%	11.9391%	131256	1099378	1774268	-41055	0			4.7186%			0				57906	1793466								0	0	0		0		92548	11.9391%	1	0	109399	18161	1037	0	-41088	0	0	33		0	131256	0	0	131256	0	0	0	0	0	0	0	0	0	8569	0	19198	0			
2343167																																																																																						41798	4455	4455	8.5452%	11.7504%	10.4980%	37343	355717	437008	-3324	0			3.7504%							20510	437008								0	0	0		0		16833	10.4980%	1	0	34019	0	0	0	-3324	0	0	0		0	37343	0	0	37343	0	0	0	0	0	0	0	0	0	4455	0	0	0			
2344753																																																																																						140650	14548	14548	8.2353%	12.2067%	10.9441%	126102	1152233	1531233	-2558	0			4.2067%							115227	1535243								0	0	0		0		14885	10.9441%	1	0	127554	4010	0	0	-2558	0	0	0		0	126102	0	0	126102	0	0	0	0	0	0	0	0	0	14548	0	4010	0			
2349459																																																																																				585264	0				9.1973%			51506		560013	-453	381										3736	596768	0	0.0000%	52514	0	4378	56892	9.7207%	0	0	0	0	1		84144		1	0	87427	33441	2933	0	-453	0	0	0		0	51506	0	0	51506	0	0	0	0	0	0						36374	0	26501		
2353595																																																																																						289442	27495	27495	8.3988%	13.1780%	11.9262%	261947	2196407	3118872	-11550	0			5.1780%			0				121902	3253342								0	0	0		0		274516	11.9262%	1	0	384868	129565	4905	0	-9707	0	-1842	0		0	261947	0	0	261947	0	0	0	0	0	0	0	0	0	27495	0	134470	0			
2354323																																																																																						35478	3064	3064	9.8121%	14.4856%	13.2346%	32414	244919	330346	-2116	0			6.4856%							14104	330346								0	0	0		0		18310	13.2346%	1	0	30298	0	0	0	-2116	0	0	0		0	32414	0	0	32414	0	0	0	0	0	0	0	0	0	3064	0	0	0			
