"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
108072	13268	15226	867	0	0	0	0	0	15226	0	0	-2825	
108269	9250	10644	66	0	0	0	0	0	10644	0	0	-1460	
108652	6074	5317	-243	0	1000	0	0	0	5317	0	0	0	
108746	9172	13145	471	0	0	209	0	0	13145	0	0	-4235	
108951	30478	60160	4027	0	0	0	0	0	60160	0	0	-33709	
109136	28094	43926	1705	0	0	0	0	0	43926	0	0	-17537	
109154	6186	7534	538	0	0	241	0	0	7534	0	0	-1645	
109453	19329	22000	1344	0	0	425	0	0	22000	0	0	-3590	
109574	44711	54312	-2410	0	0	0	0	0	54312	0	0	-7191	
109659	34364	33597	2790	0	0	1680	0	0	33597	0	0	-343	
110413	111870	107617	15400	0	0	7700	0	0	107617	0	0	-3447	
110936	74482	80644	1995	0	0	0	0	0	80644	0	0	-8157	
110945	27616	30664	1312	0	11	457	0	0	30664	0	0	-3914	
110972	9030	9497	18	0	0	0	0	0	9497	0	0	-485	
111157	8506	8907	203	0	0	175	0	0	8907	0	0	-429	
111205	77852	86112	1786	0	0	0	0	0	86112	0	0	-10046	
111942	60527	65129	3154	0	0	510	0	0	65129	0	0	-7246	
111979	71527	71794	3634	0	0	2567	0	0	71794	0	0	-1334	
112163	320481	326489	22838	0	0	0	0	0	326489	0	0	-28846	
112332	13817	18998	469	0	0	178	0	0	18998	0	0	-5472	
112510	5838	6380	411	0	0	58	0	0	6380	0	0	-895	
112556	5981	6679	294	0	0	234	0	0	6679	0	0	-758	
112837	36904150	40457041	1632285	0	91	1	0	0	40457041	0	0	-5185266	
113003	146235	166147	-18204	0	0	0	0	0	166147	0	0	-1708	
113030	14802	17076	836	0	0	630	0	0	17076	0	0	-2480	
113441	81887	98605	7678	0	0	3000	0	0	98605	110	0	-21506	
113601	198951	186185	13430	0	0	0	612	0	186185	0	0	-52	
113740	82184	90551	2660	0	-10	1565	0	0	90551	-33	0	-9419	
114149	30270	34976	1538	0	0	0	0	0	34976	0	0	-6244	
114260	444218	554530	28209	0	0	20268	0	0	554530	0	0	-118253	
114457	21334	39808	3538	0	0	2280	0	0	39808	0	0	-19732	
114774	18552	18226	326	0	0	0	0	0	18226	0	0	0	
114840	43895	48986	2535	0	0	500	0	0	48986	0	0	-7126	
114859	5765	8034	120	0	0	0	0	0	8034	0	0	-2389	
115146	15465	15326	844	0	0	700	0	0	15326	0	0	-5	
115575	92800	97373	2866	0	0	0	0	0	97373	0	0	-7439	
116358	4783	6424	157	0	0	192	0	0	6424	0	0	-1606	
116554	2798	2564	16	0	0	0	0	255	2819	0	0	-37	
116741	18850	27459	1432	0	0	980	0	0	27459	0	0	-9061	
117038	17818	18542	1184	0	0	360	0	0	18542	0	0	-1548	
117074	63490	49340	1026	0	13130	0	0	0	49340	0	0	-6	
117458	115975	114503	8011	0	0	0	0	0	114503	0	0	-6539	
117775	10117	12222	1047	0	0	0	0	0	12222	5	0	-3157	
118156	94846	82964	5350	0	20400	4148	0	0	82964	0	0	-9720	
118660	26534	26513	2569	0	0	2547	0	0	26513	0	0	-1	
118736	24019	30714	1466	0	0	0	0	0	30714	0	0	-8161	
119153	24683	33055	2174	0	0	1500	0	0	33055	0	0	-9046	
119528	74703	93649	5511	0	0	4604	0	0	93649	0	0	-19853	
119779	138033	134116	4262	0	0	0	0	0	134116	0	0	-345	
119872	42675	50582	638	0	0	0	0	0	50582	259	0	-8804	
120476	7898	7836	62	0	0	0	0	0	7836	0	0	0	
120542	42392	41126	3553	0	0	1700	0	0	41126	0	0	-587	
120609	100911	139133	1128	0	0	0	0	0	139133	0	0	-39350	
120953	12642	21684	902	0	0	0	0	0	21684	0	0	-9944	
121642	649427	436019	32553	141520	80000	12600	0	0	436019	1646	0	-29711	
121651	23167	57175	7412	0	2000	0	0	0	57175	0	0	-43420	
121914	32749	40643	1236	0	0	369	0	0	40643	0	0	-8761	
122153	9155	11571	47	0	0	0	0	0	11571	0	0	-2463	
122546	5968	7575	425	0	0	214	0	0	7575	0	0	-1818	
122854	2748674	2903617	114893	0	0	99000	0	0	2903617	0	0	-170836	
123075	12991	15982	10	0	0	0	0	0	15982	0	0	-3001	
123374	11938	11704	303	0	0	69	0	0	11704	0	0	0	
124344	59074	60804	2586	0	0	1012	0	0	60804	0	0	-3304	
124830	32218	19795	666	0	14185	918	0	0	19795	0	0	-1510	
125154	59665	78137	6449	0	0	6400	0	0	78137	0	0	-18521	
125855	116049	119534	7718	0	710	4035	0	0	119534	0	0	-7878	
125873	10218	11967	313	0	0	250	0	0	11967	0	0	-1812	
126012	26674	39011	2481	0	0	258	0	0	39011	0	0	-14560	
126049	11877	14535	883	0	0	0	0	0	14535	0	0	-3541	
126375	30116	30948	-243	0	0	0	0	0	30948	0	0	-589	
126553	36458	40190	2207	0	0	2579	0	0	40190	0	0	-3360	
126834	91481	137935	8796	0	0	9611	0	0	137935	0	0	-45639	
127055	14083	14253	61	0	0	200	0	0	14253	0	0	-31	
127224	10127	25215	1191	0	0	397	0	0	25215	0	0	-15882	
128258	4419	4257	198	0	0	175	0	0	4257	600	0	-461	
128904	2604389	3250133	103822	0	0	125000	0	-20098	3230035	0	0	-604468	
129349	22570	32711	1001	0	0	367	0	0	32711	0	0	-10775	
129358	16150	15258	1350	0	500	958	0	0	15258	0	0	0	
129479	48237	62306	2529	0	0	650	0	0	62306	0	0	-15948	
129732	831728	877899	45971	0	0	12000	0	0	877899	2817	0	-82959	
129853	20625	25450	1847	0	0	1100	0	0	25450	0	0	-5572	
129910	42684	46186	2278	0	0	800	0	0	46186	0	0	-4980	
130345	20952	43079	4167	0	0	1461	0	0	43079	0	0	-24833	
130541	725593	791101	50892	0	0	16000	0	0	791101	0	0	-100400	
130813	51612	55310	2318	0	0	680	0	0	55310	0	0	-5336	
131436	46053	50347	3236	0	0	513	0	0	50347	0	0	-7017	
131717	3563	7252	360	0	0	346	0	0	7252	0	0	-3703	
131940	11679	12271	541	0	0	0	0	0	12271	0	0	-1133	
132107	126112	135630	3938	0	0	0	0	0	135630	0	0	-13456	
132451	11204	17353	849	0	0	504	0	0	17353	0	0	-6494	
132778	4894	5219	75	0	0	0	0	0	5219	0	0	-400	
132938	7772	12431	321	0	0	133	0	0	12431	0	0	-4847	
133579	50997	54246	1378	0	0	0	0	0	54246	0	0	-4627	
133850	173376	242164	14694	0	0	3800	0	0	242164	0	0	-79682	
133971	120471	137179	2429	0	0	0	0	0	137179	0	0	-19137	
134156	12430	12240	405	0	0	176	0	0	12240	0	0	-39	
134437	124543	150438	5750	0	0	1402	0	0	150438	0	0	-30243	
134455	18358	23176	1234	0	477	729	0	0	23176	0	0	-5800	
134848	32949	38203	1573	0	0	0	0	0	38203	0	0	-6827	
135836	15426	17135	761	0	0	0	0	0	17135	0	0	-2470	
135854	10315	11595	772	0	1000	0	0	0	11595	0	0	-3052	
136048	10089	13265	382	0	0	0	0	0	13265	0	0	-3558	
136338	36597	55459	1517	0	0	282	0	0	55459	0	0	-20097	
136459	4199	6221	172	0	0	0	0	0	6221	0	0	-2194	
136655	7692	9035	204	0	0	156	0	0	9035	0	0	-1391	
137205	222029	243738	4466	0	0	0	0	0	243738	0	0	-26175	
137447	36220	56708	2067	0	0	319	0	0	56708	0	0	-22236	
137456	7156	15189	502	0	0	509	0	0	15189	0	0	-8026	
137559	28048	27857	191	0	0	0	0	0	27857	0	0	0	
137643	18208	21480	1015	0	0	300	0	0	21480	0	0	-3987	
137652	64829	62685	4251	0	0	2103	0	0	62685	0	0	-4	
137915	1381973	1407370	9955	0	0	20000	0	0	1407370	0	0	-15352	
138051	27700	26950	750	0	0	0	0	0	26950	0	0	0	
138257	364	10464	300	0	0	150	0	0	10464	0	0	-10250	
138556	5701	10472	196	0	0	45	0	0	10472	0	0	-4922	
139133	26462	28526	596	0	0	0	0	0	28526	0	0	-2660	
139478	83113	81323	4383	0	0	2590	0	0	81323	0	0	-3	
139553	93168	122420	8013	0	0	2350	0	0	122420	0	0	-34915	
139656	494437	574558	34457	-2144	1528	33903	0	0	574558	0	0	-80059	
139740	329519	316150	26961	0	58650	9500	0	0	316150	100	0	-62842	
139834	5396	11119	375	0	0	390	0	0	11119	0	0	-5708	
139843	237145	261729	20640	0	0	7000	0	-609	261120	0	0	-37615	
140157	66093	73494	2183	0	0	143	0	0	73494	0	0	-9441	
140362	211687	218018	13093	0	0	0	0	0	218018	705	0	-20129	
140634	-749	7076	174	0	0	0	0	0	7076	0	0	-7999	
141211	47090	58142	3477	0	0	1260	0	0	58142	0	0	-13269	
141341	26170	35717	693	0	4341	14739	0	0	35717	0	0	158	
141350	6926	8822	1064	0	0	450	0	0	8822	0	0	-2510	
141556	525700	504807	29108	0	0	5500	0	0	504807	0	0	-2715	
141677	13020	12909	108	0	0	0	0	3	12912	0	0	0	
141958	21273	28272	768	0	0	514	0	0	28272	0	0	-7253	
142049	10092	21250	1108	0	0	466	0	0	21250	0	0	-11800	
142179	42628	42947	272	0	0	0	0	0	42947	0	0	-591	
142955	76138	81653	4396	0	0	7500	0	0	81653	0	0	-2411	
143372	14456	14212	979	0	200	654	0	0	14212	0	0	-281	
143662	2775711	2859819	175545	0	121718	96000	0	0	2859819	3910	0	-289281	
143859	32542	29646	1467	0	4000	154	0	0	29646	0	0	-2417	
143952	10265	24736	2082	0	0	1450	0	0	24736	0	0	-15103	
144034	52464	53935	2728	0	0	0	0	0	53935	0	0	-4199	
144052	49333	55786	2912	0	0	600	0	0	55786	0	0	-8765	
144155	20559	35845	1175	0	0	785	0	0	35845	0	0	-15676	
144678	54604	63436	-246	0	0	0	0	0	63436	0	0	-8586	
144856	25459	32070	1062	0	0	434	0	0	32070	0	0	-7239	
144913	68295	74357	2110	0	0	1650	0	0	74357	0	0	-6522	
145059	7376	9981	446	0	0	0	0	0	9981	0	0	-3051	
145545	61675	71013	2515	0	0	600	0	0	71013	0	0	-11253	
145554	23871	24481	869	0	0	0	0	0	24481	0	0	-1479	
145741	18811	21610	1124	0	0	605	0	0	21610	0	0	-3318	
145844	55993	59450	3387	0	11000	629	0	0	59450	0	0	-17215	
146056	4227	4669	84	0	5	0	0	-26	4643	0	0	-505	
146663	143207	206194	7145	0	0	2848	0	0	206194	0	0	-67284	
146672	2853427	2862771	122408	0	0	0	0	0	2862771	2230	0	-133982	
147651	6149	6180	256	0	0	0	0	0	6180	0	0	-287	
147679	34764	34577	610	0	0	0	0	0	34577	0	0	-423	
147857	12998	27564	2471	0	0	1073	0	0	27564	0	0	-15964	
147923	50504	48753	3853	0	0	232	0	0	48753	0	0	-1870	
148171	30823	36012	1716	0	0	1392	0	0	36012	0	0	-5513	
148238	25266	24854	1845	0	0	0	0	0	24854	0	0	-1433	
148340	6419	9370	584	0	0	508	0	0	9370	0	0	-3027	
148470	28143	27893	214	0	0	0	0	0	27893	0	0	36	
148715	15604	17581	877	0	0	400	0	0	17581	0	0	-2454	
148920	9101	9115	404	0	0	240	0	0	9115	0	0	-178	
149150	12158	14992	468	0	0	115	0	0	14992	0	0	-3187	
150035	109175	158441	8428	0	0	2035	0	0	158441	0	0	-55659	
150044	81296	83660	3403	0	0	1500	0	0	83660	0	0	-4267	
150727	63406	91600	4746	0	0	0	0	0	91600	0	0	-32940	
151546	7636	8997	185	0	0	0	0	0	8997	0	0	-1546	
151957	80800	89361	7287	0	0	0	0	0	89361	0	0	-15848	
152057	17702	20896	1073	0	0	2000	0	0	20896	0	0	-2267	
152253	33350	34235	1228	0	0	600	0	0	34235	0	0	-1513	
152431	19850	20214	1441	0	0	252	0	0	20214	0	0	-1553	
152440	23024	23607	1476	0	0	820	0	0	23607	0	0	-1239	
153054	42628	55987	5286	0	0	3109	0	0	55987	0	0	-15536	
153353	64108	96850	4489	0	0	0	0	0	96850	0	0	-37231	
154154	91719	116155	9760	0	0	4458	0	0	116155	0	0	-29738	
154770	205247	202505	8700	0	0	0	0	0	202505	0	0	-5958	
155759	15282	17641	1216	0	0	565	0	0	17641	0	0	-3010	
156457	6867	7338	407	0	0	168	0	0	7338	0	0	-710	
156635	8532	12158	346	0	0	0	0	0	12158	0	0	-3972	
156970	15220	15003	693	0	0	0	0	0	15003	0	0	-476	
157155	6567	8592	372	0	0	0	0	0	8592	0	0	-2397	
157379	11230	10953	277	0	0	0	0	0	10953	0	0	0	
157650	11655	13329	149	0	0	350	0	0	13329	0	0	-1473	
157744	16592	21747	876	0	5000	157	0	0	21747	0	0	-10874	
157856	5926	7551	358	0	0	0	0	-2	7549	0	0	-1981	
158376	29081	28748	333	0	0	0	0	0	28748	0	0	0	
158741	24758	29938	1457	0	0	160	0	0	29938	0	0	-6477	
159636	362957	410034	26462	0	0	0	0	1011	411045	0	0	-74550	
159645	9741	12728	523	0	0	11	0	0	12728	0	0	-3499	
159953	21123	25611	1040	0	0	715	0	0	25611	0	0	-4813	
159971	118231	122169	1108	0	0	0	0	0	122169	0	0	-5046	
160360	62386	66637	3785	0	1	410	0	0	66637	73	0	-7700	
160454	18343	22409	2138	0	0	400	0	0	22409	0	0	-5804	
160650	103107	139044	10118	0	0	26500	0	0	139044	0	0	-19555	
160959	259851	269296	23305	0	87	17233	0	0	269296	0	0	-15604	
161273	177583	172082	7641	0	0	0	0	0	172082	0	0	-2140	
161602	342792	342695	24269	0	0	3680	0	0	342695	0	0	-20492	
162337	99901	113777	10360	0	0	0	0	0	113777	0	0	-24236	
163343	12863	12430	433	0	0	0	0	0	12430	0	0	0	
163549	131352	152197	14485	0	0	5700	0	0	152197	0	0	-29630	
163857	57046	65665	4606	0	0	1925	0	0	65665	0	0	-11300	
164153	6990	14720	1022	0	0	0	0	0	14720	0	0	-8752	
164331	14359	28895	1774	0	0	689	0	0	28895	0	0	-15621	
164377	15500	16400	-31	0	0	82	0	0	16400	0	0	-787	
164957	9631	9833	526	0	0	0	0	0	9833	0	0	-728	
164975	10156	11361	214	0	0	0	0	0	11361	0	0	-1419	
165628	2216882	2445754	104012	0	0	90000	0	0	2445754	0	0	-242884	
165758	11768	14193	671	0	0	0	0	0	14193	0	0	-3096	
166111	40354	39684	781	0	0	0	0	0	39684	0	0	-111	
166531	39932	40694	1908	0	0	0	0	0	40694	0	0	-2670	
166652	70571	78238	3193	0	0	5000	0	0	78238	0	0	-5860	
166849	12174	12613	842	0	0	286	0	0	12613	0	0	-995	
167453	20440	23320	581	0	0	812	0	0	23320	0	0	-2649	
167752	3756	4491	68	0	0	0	0	0	4491	0	0	-803	
168357	17962	21123	291	0	0	0	0	0	21123	0	0	-3452	
168571	29546	33270	523	0	1000	0	0	0	33270	0	0	-5247	
169327	43803	54141	2175	0	0	500	0	0	54141	0	0	-12013	
169354	32505	50238	2381	0	0	0	0	0	50238	0	0	-20114	
169653	497435	598372	21274	0	0	0	0	0	598372	0	0	-122211	
169756	46830	47155	5517	0	0	5841	0	0	47155	0	0	-1	
170257	5565	8893	60	0	0	0	0	0	8893	0	0	-3388	
170275	28207	32415	1092	0	0	0	0	0	32415	0	0	-5300	
170332	26543	30750	1441	0	0	1100	0	0	30750	0	0	-4548	
171133	20785	22649	-1721	0	0	0	0	0	22649	0	0	-143	
171656	10495	12565	399	0	0	210	0	0	12565	0	0	-2259	
171759	13470	17286	741	0	0	295	0	0	17286	0	0	-4262	
171768	111614	118784	7626	0	0	999	0	0	118784	0	0	-13797	
172251	5332	6091	310	0	0	700	0	0	6091	0	0	-369	
172457	29726	29357	1674	0	122	1163	0	0	29357	0	0	-264	
172475	44579	42707	1272	0	0	150	0	0	42707	0	0	750	
172859	22377	22988	1194	0	0	600	0	0	22988	0	0	-1205	
173306	27657	41099	1500	0	0	486	0	0	41099	0	0	-14456	
173342	4697	10062	919	0	0	0	0	0	10062	0	0	-6284	
173557	25185	29242	828	0	0	575	0	0	29242	0	0	-4310	
173575	142936	160056	7590	0	0	0	0	0	160056	0	0	-24710	
173641	28306	33822	1597	0	0	475	0	0	33822	0	0	-6638	
173959	11056	16115	687	0	0	243	0	0	16115	0	0	-5503	
174321	12353	14408	349	0	0	0	0	0	14408	0	0	-2404	
174367	8094	9723	150	0	0	121	0	0	9723	0	0	-1658	
174572	992408	937632	44319	102370	0	0	0	6873	944505	5956	0	-104742	
175056	28243	29054	2342	0	0	1782	0	0	29054	0	0	-1371	
175140	46527	59391	4312	0	84	1750	0	0	59391	0	0	-15510	
175458	3361	3348	129	0	0	0	0	0	3348	0	0	-116	
175609	17964	24447	756	0	0	336	0	0	24447	0	0	-6903	
176101	145324	171875	8014	0	10000	2247	0	0	171875	0	0	-42318	
176325	20385	24303	1474	0	0	0	0	0	24303	0	0	-5392	
176437	3667	6822	362	0	0	161	0	0	6822	0	0	-3356	
176464	74683	125957	7736	0	0	1194	0	0	125957	0	0	-57816	
176642	13127	13792	604	0	0	267	0	0	13792	0	0	-1002	
177135	8437	8445	-8	0	0	0	0	0	8445	0	0	0	
177443	12370	25162	1154	0	0	184	0	0	25162	0	0	-13762	
177500	8210	7880	580	0	0	250	0	0	7880	0	0	0	
177555	1810	2288	38	0	0	9	0	0	2288	0	0	-507	
177751	161155	161565	10213	0	0	5000	0	0	161565	0	0	-5623	
177920	130686	150588	9651	0	0	8500	0	0	150588	0	0	-21053	
178150	16121	25456	703	0	0	0	0	0	25456	0	0	-10038	
178244	16240	17485	1459	0	0	164	0	0	17485	0	0	-2540	
178356	7685	14154	821	0	0	168	0	0	14154	0	0	-7122	
178851	32511	54256	3118	0	0	851	0	0	54256	0	0	-24012	
179148	24963	25974	1639	0	0	1100	0	388	26362	0	0	-1938	
179335	19885	29027	881	0	0	224	0	0	29027	0	0	-9799	
179700	60104	73641	577	0	0	124	0	0	73641	0	0	-13990	
180144	9300	12457	1158	0	0	413	0	0	12457	0	0	-3902	
180537	14889	17934	941	0	0	0	0	0	17934	0	0	-3986	
180845	16906	22724	990	0	16	0	0	0	22724	0	0	-6824	
181963	17155	25537	1809	0	0	1161	0	0	25537	0	0	-9030	
182951	46287	54247	4152	0	0	3112	0	0	54247	0	0	-9000	
183668	86186	92029	10310	0	2350	6997	0	0	92029	0	0	-11506	
183770	76132	77115	3808	0	0	0	0	0	77115	0	0	-4791	
183958	32628	38844	1244	0	0	355	0	0	38844	0	0	-7105	
184656	6886	24650	1362	0	0	886	0	0	24650	0	0	-18240	
184759	7807	7827	320	0	0	200	0	0	7827	0	0	-140	
185251	1828	2420	22	0	0	0	0	0	2420	0	0	-614	
185448	23346	27167	1607	0	0	818	0	0	27167	0	0	-4610	
185859	119835	122847	6660	0	0	6441	0	0	122847	0	0	-3231	
186221	109737	123928	4505	0	0	1400	0	0	123928	0	0	-17296	
186548	19579	18872	730	0	0	0	0	0	18872	0	0	-23	
186717	103534	112565	3730	0	0	1305	0	0	112565	0	0	-11456	
186744	160751	187316	13677	0	0	6938	0	0	187316	0	0	-33304	
187648	3641	3416	-193	0	700	0	0	0	3416	0	0	-282	
187947	122264	167407	12118	0	0	7500	0	0	167407	0	0	-49761	
188056	34500	36236	1266	0	0	992	0	0	36236	0	0	-2010	
188177	42111	42229	172	0	0	0	0	0	42229	0	0	-290	
188430	64068	63069	2109	0	0	0	0	-6	63063	0	0	-1104	
188449	19268	31299	1451	0	0	610	0	0	31299	0	0	-12872	
188720	28773	37781	1521	0	0	704	0	0	37781	0	0	-9825	
188739	6991	6902	497	0	0	405	0	0	6902	0	0	-3	
188917	12862	17005	286	0	-91	0	0	0	17005	0	0	-4338	
189129	92160	95863	6075	0	0	1900	0	0	95863	0	0	-7878	
189745	166379	173539	2411	0	0	0	0	0	173539	0	0	-9571	
189950	13491	14798	561	0	0	0	0	0	14798	0	0	-1868	
190563	25085	25761	721	0	0	0	0	0	25761	0	0	-1397	
190648	17497	21159	1458	0	0	653	0	0	21159	0	0	-4467	
190947	10715	11696	53	0	0	0	0	0	11696	0	0	-1034	
190956	21153	25932	640	0	0	342	0	0	25932	0	0	-5077	
191355	29256	41095	3488	0	0	1200	0	0	41095	0	0	-14127	
191935	94009	99584	8100	0	16000	5300	0	0	99584	0	0	-24375	
192147	48782	57093	3135	0	0	2200	0	0	57093	0	0	-9246	
192558	30374	48454	4544	0	0	3250	0	0	48454	0	0	-19374	
192651	5440	6877	289	0	0	582	0	0	6877	0	0	-1144	
192857	17991	25572	1772	0	0	0	0	0	25572	0	0	-9353	
193162	14092	13548	544	0	0	0	0	0	13548	0	0	0	
193247	10341	11367	-267	0	0	635	0	0	11367	0	0	-124	
193537	20459	24254	1128	0	0	122	0	0	24254	0	0	-4801	
193649	38501	43590	1431	0	0	760	0	0	43590	0	0	-5760	
193809	209787	223937	455	0	0	0	0	0	223937	0	0	-14605	
194440	15372	18230	1392	0	0	561	0	0	18230	0	0	-3689	
194570	19540	21490	379	0	0	1000	0	0	21490	129	0	-1458	
194936	37254	38261	1183	0	0	497	0	0	38261	0	0	-1693	
195111	106566	118691	4586	0	425	0	0	0	118691	0	0	-17136	
195157	5585	6502	-152	0	0	0	0	0	6502	0	0	-765	
195456	8266	8141	398	0	0	0	0	0	8141	0	0	-273	
196752	16299	15366	933	0	0	0	0	0	15366	0	0	0	
196800	120970	121352	6749	0	0	0	0	0	121352	0	0	-7131	
197142	42117	51909	2840	0	0	490	0	0	51909	0	0	-12142	
197254	7176	6969	207	0	0	0	0	0	6969	0	0	0	
197302	56316	61466	944	0	0	0	0	0	61466	0	0	-6094	
197478	5517129	5626975	501360	0	0	120000	0	0	5626975	19061	0	-510267	
197759	33230	40387	2178	0	0	2197	0	0	40387	0	0	-7138	
198073	13259	13317	1981	0	0	2039	0	0	13317	0	0	0	
198149	38786	51890	2224	0	0	800	0	0	51890	0	0	-14528	
198251	15549	17886	1670	0	0	0	0	0	17886	0	0	-4007	
198961	14243	15328	813	0	0	325	0	0	15328	0	0	-1573	
199137	30602	16360	-68	14519	0	22	0	0	16360	0	0	-187	
199351	20415	22881	1307	0	0	300	0	0	22881	0	0	-3473	
199436	17298	24006	2226	0	0	872	0	0	24006	0	0	-8062	
199463	36249	36759	1925	0	4000	1831	0	0	36759	0	0	-4604	
200042	5220	5727	192	0	0	109	0	0	5727	0	0	-590	
200378	1196547	1220367	81747	0	0	66000	0	0	1220367	2234	0	-41801	
200435	94215	90640	7679	0	0	0	0	0	90640	0	0	-4104	
201254	14321	11475	287	0	4847	0	0	0	11475	0	0	-2288	
201834	220723	234094	20607	0	0	11612	0	0	234094	0	0	-22366	
202514	36313	36795	3618	0	0	2250	0	0	36795	0	0	-1850	
202541	13083	22481	1808	0	0	400	0	0	22481	0	0	-10806	
202907	1240492	1674206	70685	0	118	37000	0	0	1674206	0	0	-467517	
203043	43327	46398	1175	0	0	1000	0	0	46398	0	0	-3246	
203052	12322	12848	710	0	0	610	0	0	12848	0	0	-626	
203575	9569	11248	74	0	0	0	0	0	11248	0	0	-1753	
204004	1533549	1631553	83870	0	7789	71000	0	0	1631553	0	0	-118663	
204077	46062	46721	70	0	-1800	0	0	0	46721	2516	0	-1445	
204237	21013	21337	640	0	0	0	0	0	21337	0	0	-964	
204826	29804	36740	1897	0	0	670	0	0	36740	0	22	-8185	
205243	55122	61876	3587	0	0	0	0	0	61876	0	0	-10341	
205346	33047	39383	2469	0	0	0	0	0	39383	0	0	-8805	
205458	4293	5736	372	0	100	350	0	0	5736	0	0	-1565	
205542	22523	30313	1654	0	0	816	0	0	30313	467	0	-9095	
206156	33528	39253	1753	0	0	1346	0	0	39253	0	0	-6132	
206174	50268	61286	2149	0	0	0	0	0	61286	0	0	-13167	
206473	26778	27206	178	0	0	375	0	0	27206	0	0	-231	
206772	19791	20590	376	0	0	0	0	0	20590	0	0	-1175	
206950	4011	4890	331	0	0	100	0	0	4890	0	0	-1110	
207041	3894	5092	100	0	0	0	0	0	5092	0	0	-1298	
207050	105510	116700	2428	0	0	0	0	0	116700	0	0	-13618	
207452	26762	35769	1972	0	0	1750	0	0	35769	0	0	-9229	
207470	36858	36984	-126	0	0	0	0	0	36984	0	0	0	
207555	15279	16711	360	0	0	120	0	0	16711	0	0	-1672	
207845	106383	140134	-1042	0	0	1800	0	0	140134	0	0	-30909	
207872	63978	61107	5014	0	0	2076	0	0	61107	0	0	-67	
208057	86678	95573	8221	0	0	3409	0	0	95573	0	0	-13707	
208244	4857545	3053575	110683	2259326	0	0	0	0	3053575	0	0	-566039	
208347	7264	7112	352	0	0	74	0	0	7112	0	0	-126	
208440	13452	14849	679	0	0	199	0	0	14849	0	0	-1877	
208459	15818	15184	749	0	0	0	0	0	15184	0	0	-115	
208570	62550	62382	321	0	0	0	0	0	62382	0	0	-153	
208655	41572	48619	1445	0	0	1032	0	0	48619	0	0	-7460	
208972	8354	10910	158	0	0	0	0	0	10910	0	0	-2714	
209148	54229	57163	2504	0	1900	975	0	0	57163	0	0	-6363	
209362	20993	19484	559	0	0	0	0	0	19484	950	0	0	
209559	18499	20708	290	0	0	231	0	0	20708	0	0	-2268	
209858	129740	77642	3490	55131	0	0	0	0	77642	496	0	-7019	
210238	52445	59315	3645	0	0	1008	0	0	59315	0	0	-9507	
210256	14853	21783	1025	0	0	1402	0	0	21783	0	0	-6553	
210434	10422768	11118966	785696	0	-4317	0	0	0	11118966	0	0	-1477577	
210779	14539	14930	560	0	0	0	0	0	14930	0	0	-951	
211114	7288	13597	684	0	0	713	0	0	13597	0	0	-6280	
211271	396301	401692	19242	0	0	12586	0	0	401692	573	0	-12620	
211338	25771	26913	3562	0	0	2237	0	0	26913	0	0	-2467	
211851	9239	9698	731	0	0	665	0	0	9698	0	0	-525	
212018	43412	60368	2630	0	0	1005	0	0	60368	0	0	-18581	
212335	8608	22612	587	0	0	0	0	0	22612	0	0	-14591	
212344	19145	22941	505	0	0	247	0	0	22941	0	0	-4054	
212465	15525345	16658053	339347	0	0	0	0	0	16658053	-62304	0	-1409751	
212522	103037	140650	9198	0	0	1967	0	0	140650	0	0	-44844	
212577	374648	389703	14389	0	0	27281	0	0	389703	840	0	-3003	
213471	81585	77908	3677	0	0	0	0	0	77908	0	0	0	
213538	21711	26345	809	0	0	0	0	0	26345	0	0	-5443	
213912	13556	14557	869	0	400	190	0	0	14557	0	0	-2080	
213958	5985	11116	531	0	0	0	0	0	11116	0	0	-5662	
214106	185585	187820	14382	0	0	2000	0	0	187820	0	0	-14617	
214414	287643	338438	17003	0	0	40000	0	0	338438	0	0	-27798	
214722	104160	145335	8687	0	0	3000	0	0	145335	0	0	-46862	
214807	9292000	9334000	-8000	0	0	0	0	0	9334000	-2000	0	-32000	
214843	30451	38547	1349	0	0	553	0	0	38547	0	0	-8892	
215345	53284	67191	4020	0	0	3042	0	0	67191	0	0	-14885	
215354	11169	12322	1211	0	-1302	350	0	0	12322	0	0	-712	
215653	3725	4044	285	0	0	347	0	0	4044	0	0	-257	
215662	68927	113659	6140	0	0	600	0	61	113720	0	0	-50333	
215710	45389	70266	4152	0	0	2199	0	0	70266	116	0	-26946	
216164	14096	21077	1482	0	0	0	0	0	21077	0	0	-8463	
216230	21230	20594	953	0	0	0	0	0	20594	0	0	-317	
216922	1120087	1279285	71995	0	1889	8700	0	0	1279285	0	0	-224382	
217059	43600	51984	3265	0	0	1533	0	0	51984	0	0	-10116	
218131	43760	64410	2544	0	0	0	0	0	64410	0	0	-23194	
218261	10583	12033	557	0	0	425	0	0	12033	0	0	-1582	
218850	1515	2450	-54	0	0	0	0	0	2450	0	0	-881	
218878	12643	16973	258	0	0	0	0	-445	16528	0	0	-4143	
219044	17992	18401	367	0	0	0	0	0	18401	0	0	-776	
219651	55923	46901	5485	0	18128	3339	0	0	46901	0	0	-11252	
219679	4907	5490	96	0	0	0	0	0	5490	0	0	-679	
220059	45372	61838	2354	0	0	2088	0	0	61838	0	0	-16732	
