"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
174367																																							7662	437	16231	0	2575	586	0	1109	65778	57575	109	57684	0	308	0	0	8094	500	65778	0	0	2266	0	0	7336	0	17984	39591			0	27507	27199	-2008	0	0	0	0	8094	0	9979	
174572																																							22740	77978	1396483	0	122953	95948	0	526679	9443228	7893829	172421	8450791	30	49227	384541	0	992407	0	9443228	0	0	676031	0	0	503518	0	1842618	6051211			-36706	6820413	6771186	-150436	0	0	0	0	992437	3376	425885	
175056																																							15807	5537	83697	0	2434	6367	0	8905	361971	332428	1300	333728	0	2546	0	0	28243	660	361971	0	0	17677	0	0	11292	0	94181	238247			0	241770	239224	-1386	0	0	0	0	28243	0	0	
175140																																							8633	9475	179932	0	6674	6278	0	19397	579602	523583	874	533075	0	4985	0	0	46527	375	579602	0	0	48944	0	0	11794	0	157886	365697			0	354198	349213	-14586	0	0	1543	7075	46527	0	0	
175458																																							3757	916	4836	0	0	121	0	532	34226	30846	19	30865	0	501	0	0	3361	100	34226	0	0	834	0	0	2600	0	5676	25170			0	14648	14147	-173	0	0	0	0	3361	0	9917	
175609																																							23058	3713	166959	0	0	3259	0	5521	313666	294176	1526	295702	0	2275	0	0	17964	2400	313666	0	0	22900	0	0	520	0	136924	157252			0	100553	98278	-7856	1243	0	0	0	17964	0	11635	
176101																																							263789	7650	561662	0	0	16655	0	85245	2383087	2219605	18158	2237763	0	23642	0	0	145324	1000	2383087	0	0	133085	0	0	57000	0	807935	1411671			0	1471728	1448086	-45761	0	0	0	0	145324	0	0	
176325																																							1647	6388	64524	0	0	3953	0	6729	267909	234670	854	247524	0	2898	12000	0	20385	420	267909	0	0	24214	0	0	705	0	81678	152992			0	179769	176871	-4954	7749	0	0	0	20385	48	0	
176437																																							14011	773	26461	0	0	304	0	2937	79090	75201	222	75423	0	547	0	0	3667	200	79090	0	0	2732	0	0	4200	0	25391	49810			0	35151	34604	-3465	0	0	0	0	3667	0	0	
176464																																							1056	31734	543395	2088	18674	13825	0	33133	1340354	1201274	7399	1265671	0	9190	10000	0	74683	2500	1340354	0	0	63991	0	0	66291	1214	357139	844135			0	701515	692325	-58099	0	0	10000	36998	74683	0	2910	
176642																																							41663	1782	21365	0	673	3066	65	3264	162660	149346	187	149533	0	1385	0	0	13127	400	162660	0	0	13427	0	0	400	166	21795	127551			0	92001	90616	-1100	0	0	0	0	13127	0	0	
177135																																							0	5178	0	0	0	73	0	186	34401	25958	6	25964	0	92	0	0	8437	500	34401	0	0	7337	0	0	600	0	13876	12082			0	8943	8851	0	2599	0	0	0	8437	0	17514	
177443																																							9046	2791	135983	0	49	55	0	5638	224297	207095	555	211927	0	938	4000	0	12370	280	224297	0	0	20380	0	0	3670	0	31786	175309			0	71673	70735	-11960	0	0	277	0	12370	0	0	
177500																																							21338	1001	0	0	0	2162	0	430	86239	77591	438	78029	0	827	0	0	8210	50	86239	0	0	8110	0	0	50	0	20452	57139			0	62135	61308	0	0	0	0	0	8210	0	0	
177555																																							2745	1226	12267	0	0	247	0	1176	37040	35194	36	35230	0	133	0	0	1810	125	37040	0	0	1747	0	0	545	0	10796	24398			0	15012	14879	-607	4500	0	0	0	1810	0	0	
177751																																							209013	20290	234254	0	136	410	0	14006	1386753	1219045	6553	1225598	0	12117	0	0	161155	2500	1386753	0	0	158972	0	0	6907	0	633962	585083			0	920761	908644	-7224	0	0	0	0	161155	0	0	
177920																																							22869	36439	171956	0	16792	17825	6792	36225	1291384	1148854	6381	1160698	0	14550	5463	0	130686	8541	1291384	0	0	132272	0	0	7464	0	381353	767501			0	977997	963447	-17591	19039	0	0	0	130686	0	0	
178150																																							4471	4039	115854	0	172	2050	160	8524	262914	245975	817	246792	0	1961	0	0	16122	169	262914	0	0	22424	0	0	3702	0	48329	197646			0	127444	125483	-10173	2161	0	0	0	16122	0	0	
178244																																							6241	3621	28075	0	0	698	0	3930	156533	139943	213	140293	0	1730	137	0	16240	137	156533	0	0	17493	0	0	1350	0	32128	107815			0	101528	99798	-2740	14170	0	0	0	16240	0	0	
178356																																							7138	3543	20728	0	0	2636	0	1550	153110	144997	428	145425	0	386	0	0	7685	50	153110	0	0	8381	0	0	5950	1	42494	102503			0	57315	56929	-6696	13825	0	0	0	7685	0	46760	
178851																																							18302	7720	308648	0	1136	9144	0	11487	588512	554349	1652	556001	0	4280	0	0	32511	1701	588512	0	0	47246	0	0	3562	153	203294	351055			0	236160	231880	-19998	0	0	0	0	32511	42	0	
179148																																							6182	4324	21822	0	0	5145	0	6534	247194	213548	1683	222231	0	2046	7000	0	24963	760	247194	0	0	23938	0	0	2240	0	56107	157441			0	205186	203140	-1975	0	0	0	0	24963	47	0	
179335																																							3851	3871	82842	0	0	2880	28	10743	193424	172689	850	173539	0	1398	0	0	19885	560	193424	0	0	5889	0	0	24460	0	55395	117294			0	89907	88509	-11024	700	0	0	0	19885	0	0	
179700																																							5345	4553	143557	0	377	6238	0	28764	656390	570043	1215	596286	0	5329	19364	0	60104	10	656390	0	0	577	0	0	74251	602	80727	489316			0	461969	456640	-14734	0	0	0	5664	60104	10314	0	
180144																																							1492	3969	44319	0	52	757	0	4580	137347	127097	801	128047	0	652	149	0	9300	1200	137347	0	0	6214	0	0	6025	0	43517	83580			0	72609	71957	-4139	8221	0	0	0	9300	0	2000	
180537																																							1050	3111	41673	0	7126	1712	100	7498	129403	114087	427	114514	0	773	0	0	14889	75	129403	0	0	1642	0	0	17726	0	25051	89036			0	63427	62654	-4554	4479	0	0	0	14889	0	0	
180845																																							2575	1340	55995	0	4360	554	0	2587	156808	121487	65	139902	0	904	11150	0	16906	300	156808	0	0	7054	0	0	16606	0	30141	91346			0	90301	89397	-7054	0	0	0	7200	16906	0	0	
181963																																							25750	3309	128373	0	0	2154	0	2443	292419	274312	952	275264	0	1855	0	0	17155	800	292419	0	0	24182	0	0	828	0	89139	185173			0	132245	130390	-8655	0	0	0	0	17155	0	0	
182951																																							32280	8544	66529	0	0	13571	0	20750	603592	536399	5906	557305	0	6297	15000	0	46287	1	603592	0	0	43362	0	0	8706	0	131041	405358			0	466215	459918	-5782	2000	0	0	0	46287	0	0	
183668																																							156825	8673	144308	0	292	3799	0	21783	1004552	912885	5481	918366	0	8819	0	0	86186	1044	1004552	0	0	71211	0	0	26350	0	359211	553674			0	675000	666181	-12419	0	0	0	0	86186	2691	0	
183770																																							518	6841	79108	0	221	11107	0	20409	641750	537851	6394	565617	0	3981	20322	0	76133	0	641750	1050	1050	80638	0	0	0	0	122336	415515			0	526477	522496	-4505	0	0	0	0	76133	0	0	
183958																																							1382	3516	106027	0	0	3247	0	8005	272841	237244	664	240213	0	3025	2305	0	32628	300	272841	0	0	37135	0	0	1750	0	61593	175651			0	153689	150664	-6557	0	0	0	0	32628	0	0	
184656																																							6400	2301	149851	0	0	1365	0	4693	223410	215179	1345	216524	0	547	0	0	6886	200	223410	0	0	25440	0	0	200	0	65075	150104			0	57371	56824	-18954	1976	0	0	0	6886	0	0	
184759																																							2021	2329	0	0	0	81	25	968	53414	45351	256	45607	0	366	0	0	7807	400	53414	0	0	6728	0	0	900	0	8552	36799			0	26270	25904	-221	4124	0	0	0	7807	2242	15720	
185251																																							4239	720	11283	0	0	118	0	1430	24361	22526	6	22532	0	226	0	0	1829	25	24361	0	0	1136	0	0	1025	0	3641	18885			0	4278	4052	-357	2519	0	0	0	1829	0	0	
185448																																							7341	3607	54592	0	0	583	2760	1347	131411	104969	175	108065	0	461	2921	0	23346	100	131411	0	0	23770	0	0	2100	0	27288	77681			0	61640	61179	-2624	0	0	0	0	23346	2	0	
185859																																							6726	6080	30833	0	12124	32031	860	17738	862554	736877	898	742719	0	21048	0	0	119835	1286	862554	0	0	47922	0	0	73846	215	300325	436552			0	398134	377086	-3219	0	0	0	4944	119835	0	378861	
186221																																							67709	18913	232510	0	1903	31335	1216	46263	1306972	1187734	4382	1197235	0	9896	0	0	109737	1366	1306972	735	735	105375	0	0	18584	1325	448868	738866			0	914272	904376	-15588	687	0	0	4384	109737	0	0	
186548																																							8243	9152	2424	0	0	1676	0	1207	174767	154817	371	155188	0	1492	0	0	19579	45	174767	0	0	18021	0	0	1580	0	45244	109573			0	115755	114263	-67	0	0	0	0	19579	0	37802	
186717																																							194682	17330	159157	0	0	2427	2496	29127	933948	828323	2090	830413	0	8053	0	0	103535	751	933948	0	0	110906	0	0	1251	0	276902	551421			0	536782	528729	-9373	0	0	0	0	103535	0	0	
186744																																							109976	9602	386200	153	1959	13871	0	52532	1586762	1416250	9761	1426011	0	16082	0	0	160751	4000	1586762	0	0	153044	0	0	32541	3303	177655	1238595			0	1025248	1009166	-28834	0	0	0	0	160751	0	0	
187648																																							3719	254	2524	0	0	496	157	1113	26897	23176	81	23257	0	288	0	0	3640	65	26897	0	0	713	0	0	3190	0	4109	19067			0	18922	18634	-328	0	0	0	0	3640	0	0	
187947																																							20502	13874	466251	0	1173	23845	0	51312	1786376	1593052	10939	1664112	0	19592	48000	0	122264	540	1786376	0	0	119980	0	0	43165	823	432391	1160661			0	1222974	1203382	-41421	0	0	0	12121	122264	214	5000	
188056																																							248748	9612	50773	0	0	890	103	1588	461631	426544	481	427132	0	2493	107	0	34499	500	461631	0	0	12553	0	0	23500	0	63255	363289			0	152410	149917	-2054	0	0	0	0	34499	0	0	
188177																																							20475	734	4157	0	0	135	135	635	171622	129476	35	129511	0	411	0	0	42111	0	171622	0	0	42259	0	0	0	0	2413	127063			0	77023	76612	-148	0	0	0	0	42111	38	68701	
188430																																							44448	5462	18449	0	236	2264	0	26806	521750	377382	4818	457682	0	4200	75482	0	64068	775	521750	0	0	-101371	0	0	165776	95866	173340	204042			0	332419	328219	-1112	0	0	0	0	64068	0	0	
188449																																							26672	5113	120105	0	0	5702	0	3871	319154	299480	406	299886	0	2510	0	0	19268	400	319154	0	0	27148	0	0	4350	0	46026	253454			0	156607	154097	-12630	3594	0	0	0	19268	0	0	
188720																																							0	5155	69899	0	0	2521	118	17787	312859	267849	734	284086	0	1053	10000	0	28773	2167	312859	0	0	36116	0	0	1000	0	59700	208149			0	208761	207708	-10510	0	0	1457	4046	28773	0	9671	
188739																																							7213	3226	315	0	0	1586	91	864	66772	59599	182	59781	0	615	0	0	6991	90	66772	0	0	4390	0	0	2510	0	24286	35313			0	47815	47200	1	6275	0	0	0	6991	0	2	
188917																																							14996	1656	59521	0	0	727	0	7753	181692	168108	722	168830	0	1059	0	0	12862	20	181692	0	0	16480	0	0	192	0	35756	132352			0	98098	97039	-3830	0	0	0	0	12862	0	0	
189129																																							84465	18901	144566	0	5372	13551	0	36013	1126474	994266	3569	1034314	0	7268	2594	0	92160	4000	1126474	0	0	86454	0	0	11709	428	329575	664691			0	582185	574917	-10003	0	0	0	33885	92160	0	248261	
189745																																							57925	7086	234693	0	0	11127	0	36571	1232506	1052944	12921	1066127	0	9780	0	0	166379	600	1232506	0	0	-15692	0	0	188833	16863	249752	803192			0	816485	806705	-7362	5	0	0	262	166379	0	61531	
189950																																							24975	6396	38152	0	274	2905	0	3049	143553	126570	492	130062	0	1407	3000	0	13491	50	143553	0	0	4960	0	0	10450	0	18749	107821			0	61116	59709	-1969	8093	0	0	0	13491	0	0	
190563																																							48120	6898	29660	0	3969	8480	0	6562	264415	238436	894	239330	0	1305	0	0	25085	474	264415	0	0	3617	0	0	22518	0	113431	125005			0	146927	145622	-1524	0	0	0	0	25085	0	15104	
190648																																							29893	7469	65391	0	176	2400	40	3058	266684	241822	512	249187	0	2056	0	0	17497	1567	266684	0	0	17503	0	0	3426	231	24802	217020			0	159901	157845	-4999	0	0	0	6853	17497	0	181	
190947																																							6288	3354	57217	0	0	1565	0	1497	142216	131433	68	131501	0	983	0	0	10715	189	142216	0	0	10015	0	0	1650	0	51699	79734			0	46935	45952	-1139	3785	0	0	0	10715	0	22558	
190956																																							2695	2170	59814	0	176	407	0	11170	186960	164972	835	165807	0	1886	0	0	21153	360	186960	0	0	12512	0	0	13700	0	45972	119000			0	91744	89858	-5419	20670	0	0	0	21153	0	0	
191355																																							31171	2276	206156	0	26	2297	0	3419	409653	380244	153	380397	0	3605	0	0	29256	900	409653	0	0	32049	0	0	7464	0	95186	285058			0	167913	164308	-11157	0	0	0	0	29256	0	0	
191935																																							48027	10142	429368	0	0	10969	0	10279	1300709	1167935	6168	1206699	0	9302	10000	0	94010	15	1300709	0	0	67876	0	0	53173	0	467155	700780			-687	779304	770002	-26367	0	0	0	22596	94010	0	21922	
192147																																							87926	7574	158631	0	477	4010	0	19994	539397	489170	1445	490615	0	4226	0	0	48782	400	539397	0	0	54995	0	0	2100	688	119717	369453			0	233985	229759	-8713	0	0	0	0	48782	1911	28427	
192558																																							11783	8909	241725	0	2241	8709	199	4873	556438	523677	2388	526065	0	5131	0	0	30373	460	556438	0	0	41607	0	0	5540	550	102544	421133			0	282580	277449	-17234	0	0	0	0	30373	0	0	
192651																																							12478	732	11541	0	872	680	32	636	62978	57499	39	57538	0	524	0	0	5440	350	62978	0	0	686	0	0	5600	0	24910	32589			0	36206	35682	-1196	287	0	0	0	5440	38	0	
192857																																							17990	2191	71173	0	0	986	0	3269	235021	202161	962	217030	0	2782	0	0	17991	630	235021	0	0	25169	0	0	900	947	42564	159597			0	141247	138465	-8708	0	0	0	13907	17991	0	0	
193162																																							17320	8484	0	0	208	4188	101	2067	128895	114236	567	114803	0	1408	0	0	14092	1500	128895	0	0	9398	0	0	3194	240	31622	82614			0	87205	85797	0	2730	0	0	0	14092	0	7760	
193247																																							4970	2205	3416	0	1690	2721	0	3009	74096	53739	562	63755	0	600	9454	0	10341	100	74096	0	0	2659	0	0	7689	4380	13649	40090			0	52305	51705	-107	0	0	0	0	10341	0	0	
193537																																							13532	2784	42287	0	0	1614	0	4319	149816	129107	250	129357	0	1350	0	0	20459	480	149816	0	0	15272	0	0	9520	0	29782	99325			0	80489	79139	-4813	6141	0	0	0	20459	0	0	
193649																																							75972	3720	118439	0	0	1212	0	4448	336613	297929	183	298112	0	1690	0	0	38501	500	336613	0	0	38346	0	0	5400	86	35179	262750			0	134426	132736	-5745	0	0	0	0	38501	0	0	
193809																																							2655	9769	369849	0	3043	6885	0	51074	1998113	1697757	25753	1788326	0	10457	64816	0	209787	0	1998113	0	0	233660	0	0	0	0	264246	1433511			0	1518417	1507960	-23873	0	0	0	0	209787	46878	0	
194440																																							25305	5536	57269	0	0	5108	41	1921	255679	227140	260	240307	0	1833	11450	0	15372	400	255679	0	0	17137	0	0	2287	80	45059	182081			0	161120	159287	-4452	1050	0	0	1457	15372	82	0	
194570																																							13330	2103	14844	0	846	7049	0	4530	162953	134876	1284	143413	0	1028	7253	0	19540	8	162953	0	0	12567	0	0	8614	366	19049	115827			0	111652	110624	-1649	0	0	0	0	19540	0	9261	
194936																																							6619	17290	48855	0	0	1400	0	1253	217688	180072	362	180434	0	2815	0	0	37254	25	217688	0	0	28474	0	0	10000	0	27635	152438			0	145086	142271	-1245	0	0	0	0	37254	0	0	
195111																																							25253	14669	245628	0	5215	26548	0	48080	1292612	1137869	24370	1186046	0	8169	23807	0	106566	0	1292612	0	0	80980	31	0	49347	2232	305457	832412			0	933125	924956	-23761	0	0	0	0	106566	0	0	
195157																																							750	1875	11114	0	0	1077	0	662	61797	56044	167	56211	0	598	0	0	5586	800	61797	0	0	3525	0	0	2000	0	19239	36805			0	27256	26658	-739	19495	0	0	0	5586	166	0	
195456																																							1442	4127	11354	0	0	3587	0	1790	96480	87817	396	88213	0	751	0	0	8267	2300	96480	0	0	3934	0	0	2300	0	33128	54689			0	70787	70036	-267	4144	0	0	0	8267	0	0	
196752																																							825	853	0	0	9	4279	0	2103	144835	97546	240	128536	0	1404	30750	0	16299	50	144835	0	0	7631	0	0	8618	0	18636	78909			0	111486	110082	0	26602	0	0	0	16299	82	0	
196800																																							23489	11352	88423	0	1286	18388	0	37399	1257846	1097436	6440	1136876	0	8470	33000	0	120970	100	1257846	0	0	6749	0	0	125608	4452	300453	796983			0	1081527	1073057	-11487	0	0	0	0	120970	0	0	
197142																																							1574	4509	136425	0	0	1475	0	19677	381473	300451	7290	339356	0	2336	23036	0	42117	300	381473	0	0	36781	0	0	19500	0	74184	226267			0	207287	204951	-14464	474	0	0	8579	42117	0	12388	
197254																																							7532	2011	0	0	983	1938	0	562	47956	40692	88	40780	0	503	0	0	7176	60	47956	0	0	2554	0	0	4562	0	12600	28092			0	20091	19588	0	2100	0	0	0	7176	36	13206	
197302																																							23814	1635	99849	0	239	6219	0	32271	558813	496891	5605	502496	0	4054	0	0	56317	0	558813	0	0	66614	0	0	0	264	104812	392079			0	391767	387713	-10297	0	0	0	0	56317	6809	0	
197478	1912321	698594	6255504	180365	474084	201500	0	1816512	62379357	1419652	56862228	0	563270	179638	0	5517129	23775	62379357	0	0	4084307	397336	0	2009695	28464		0	46791870	46228600	-600648	1133000	611785	5517129	24775	3028302	3072283	1128	3071155			5830152							51578870					179505					0	0						23334930	28243940							0	1133000	0	611785		24775		
197759																																							3741	4672	84402	0	5221	6765	0	11717	426486	383247	959	393256	0	3707	9050	0	33230	713	426486	0	0	12005	0	0	27663	0	86435	296812			0	312192	308485	-7151	1427	0	0	0	33230	56	0	
198073																																							0	359	0	0	0	397	0	896	94869	79653	533	81609	0	935	1423	0	13260	1266	94869	0	0	10691	0	0	1303	0	1383	78270			0	81073	80138	0	0	13079	0	0	13260	0	0	
198149																																							15660	11089	178788	0	3834	14030	1845	19771	622847	558626	1435	584061	0	4046	19000	0	38786	3000	622847	0	0	41890	0	0	10027	0	135168	423458			0	379623	375577	-16131	2210	0	0	5000	38786	43	0	
198251																																							34605	6791	59025	0	1780	4324	0	4181	240341	222163	2629	224792	0	2152	0	0	15549	75	240341	0	0	5589	0	0	13925	153	86943	135220			0	131134	128982	-4040	0	0	0	0	15549	0	500	
198961																																							32210	3659	32624	0	0	821	0	5956	184730	169741	428	170487	0	1599	318	0	14243	200	184730	0	0	15477	0	0	200	0	61831	107910			0	102485	100886	-1634	8573	0	0	0	14243	0	1	
199137																																							39553	3601	10467	0	0	1257	0	1017	206970	176190	179	176369	0	495	0	0	30601	434	206970	0	0	29984	0	0	205	0	51050	125140			0	41814	41319	-22	0	0	0	0	30601	0	109756	
199351																																							13778	6756	37423	0	3065	5864	88	7607	251437	227924	249	231022	0	2015	2600	0	20415	100	251437	0	0	6084	0	0	17529	0	39123	188801			0	169140	167125	-3298	5000	0	0	249	20415	0	4731	
199436																																							3116	13259	42960	0	0	2394	0	7584	268148	249692	1157	250849	0	2539	0	0	17299	200	268148	0	0	17733	0	0	6811	0	26081	223611			0	179181	176642	-7445	6380	0	0	0	17299	0	15813	
199463																																							21292	6003	50627	0	138	22451	0	10880	450816	398698	869	414567	0	4019	15000	0	36249	562	450816	0	0	13814	0	0	26263	0	147298	251400			0	343379	339360	-4390	0	0	0	0	36249	0	65	
200042																																							14348	2270	10199	0	0	122	0	479	44486	39252	15	39267	0	65	0	0	5219	292	44486	0	0	4539	0	0	907	0	9147	30105			0	12327	12262	-519	4806	0	0	0	5219	0	0	
200378																																							182995	60068	865435	0	123847	135966	0	440839	9504507	7583722	127353	8307960	0	93793	511885	0	1196547	53	9504507	0	0	89696	0	0	1140857	4199	2851638	4732084			0	7455679	7361886	-34059	0	0	85000	0	1196547	0	329272	
200435																																							207077	11747	72757	483	0	7387	0	7165	982248	880694	2365	888033	0	10317	306	0	94215	1000	982248	0	0	95190	0	0	1500	0	318326	562368			0	533819	523502	-3475	0	0	0	4668	94215	0	152130	
201254																																							8410	2475	29423	0	0	1725	0	5195	155488	135557	610	141167	0	1339	5000	0	14321	50	155488	0	0	-5278	0	0	21745	0	30101	105457			0	109599	108260	-2196	0	0	0	0	14321	0	0	
201834																																							246629	8880	286537	0	0	44864	1117	63679	2349861	2033146	18492	2129138	0	26647	77500	0	220723	2230	2349861	0	0	188233	0	0	63197	160	767588	1265558			0	1710094	1683447	-32937	0	0	0	0	220723	14548	0	
202514																																							17273	6690	41230	0	46	2949	0	2912	296073	258955	805	259760	0	6153	0	0	36313	400	296073	0	0	28647	0	0	9100	0	118929	140026			0	229578	223425	-1834	1548	0	0	0	36313	0	0	
202541																																							39173	1120	114598	0	0	1420	0	3199	242126	180578	302	229042	0	1411	0	0	13084	600	242126	0	0	19857	0	0	1900	0	32837	147741			0	84027	82616	-9273	0	0	0	48162	13084	0	0	
202907																																							13176	173784	5583196	77	763874	155200	619	484891	15263971	13614688	96498	14020411	3068	55932	85470	0	1240492	5407	15263971	0	0	639731	0	0	1113518	0	4342337	9272351			0	8145086	8089154	-518164	0	0	0	223755	1243560	0	0	
203043																																							15263	7848	96202	0	3726	7247	26	13753	409131	351131	4174	365805	0	2500	500	0	43326	2060	409131	0	0	37341	0	0	7200	0	88991	262140	1a	0930	0	266838	264338	-3275	728	0	10000	0	43326	0	0	
203052																																							25448	3600	13141	0	0	379	0	484	95271	82809	140	82949	0	795	0	0	12322	100	95271	0	0	12552	0	0	400	0	26630	56179			0	48398	47603	-730	3278	0	0	0	12322	0	1338	
203575																																							4518	886	23766	0	0	1354	0	3276	83091	70895	615	73522	0	290	2012	0	9569	0	83091	0	0	8371	0	0	3035	0	9763	61132			0	49321	49031	-1837	260	0	0	0	9569	0	0	
204004																																							36437	140024	1947120	0	462451	145979	9076	440634	13710522	10918810	88183	12176839	134	79016	981050	0	1533549	60000	13710522	103556	81085	480452	0	0	1146457	0	2847597	8071212			-41561	9992445	9913429	-111799	0	101063	0	107711	1533683	8	410745	
204077																																							52945	974	32283	0	0	1557	0	5192	241453	189996	395	195391	0	1585	5000	0	46062	1	241453	0	0	25780	0	0	21515	319	39114	150882			0	149768	148183	-1234	0	0	0	0	46062	0	0	
204237																																							31897	22129	60645	0	282	2432	1169	624	212741	189722	198	191728	0	1422	1808	0	21013	500	212741	0	0	5260	0	0	16222	0	84930	104792			0	94985	93563	-969	0	0	0	0	21013	0	0	
204826																																							157729	2636	87185	0	0	3028	0	7835	393124	362573	747	363320	0	2636	0	0	29804	788	393124	0	0	36002	0	0	1499	0	75519	287054			-902	136873	134237	-7583	474	0	0	0	29804	0	0	
205243																																							58860	9234	140151	0	266	8625	0	25804	474015	413672	5222	418894	0	4455	0	0	55121	360	474015	0	0	37981	0	0	25255	0	90296	323376			-673	235530	231075	-7802	0	0	0	0	55121	0	0	
205346																																							25672	11957	119986	0	740	4217	0	3577	419786	381239	1658	386739	0	2330	0	0	33047	563	419786	0	0	33420	0	0	6000	527	103506	277733			0	201673	199343	-6936	1882	0	0	3842	33047	96	51789	
205458																																							1351	406	10414	0	0	961	0	1076	60771	53679	149	56478	0	459	2650	0	4293	150	60771	0	0	1201	0	0	4950	0	9968	43711			0	43022	42563	-2008	4000	0	0	0	4293	0	0	
205542																																							6655	2653	88351	0	0	3283	0	5355	234723	195926	183	212199	0	2232	0	0	22524	816	234723	0	0	26123	0	0	4461	0	30333	165593			0	130524	128292	-8876	134	0	0	16090	22524	0	0	
206156																																							43318	4091	86404	0	0	9709	2482	9680	441381	403763	603	407854	0	3849	2112	0	33527	6500	441381	0	0	9727	0	0	24000	0	184299	219464			0	163039	159190	-6700	12993	0	0	1376	33527	0	113514	
206174																																							50569	1633	108800	0	603	12184	0	12805	484947	415857	2597	434679	0	2747	16225	0	50268	0	484947	0	0	63322	0	0	0	0	91953	323904			0	301100	298353	-13054	0	0	0	0	50268	0	0	
206473																																							19200	3737	5534	0	490	942	92	1904	169315	142147	390	142537	0	353	0	0	26778	500	169315	0	0	26552	0	0	0	416	12343	129804			0	137353	137000	-274	0	0	0	0	26778	0	0	
206772																																							15194	544	12656	0	0	62	0	2003	128771	108913	67	108980	0	1327	0	0	19791	4237	128771	0	0	14791	0	0	2186	0	9583	99330			0	99639	98312	-1423	0	0	0	0	19791	0	0	
206950																																							10148	3312	9474	0	0	386	0	2375	66482	61281	475	62471	0	421	715	0	4011	150	66482	0	0	4466	0	0	520	0	18954	42327			0	41208	40787	-1125	0	0	0	0	4011	0	0	
207041																																							7418	2614	22122	0	0	92	17	1478	51011	46887	229	47116	0	386	0	0	3895	140	51011	0	0	4593	0	0	224	0	7457	39430			0	17656	17270	-1062	0	0	0	0	3895	0	0	
207050																																							3892	13074	133481	0	32627	28734	134	16739	1035789	892725	14384	930279	0	8382	23170	0	105510	515	1035789	0	0	77218	0	0	41365	53242	287513	605212			0	762248	753866	-13588	0	0	0	0	105510	0	0	
207452																																							9552	6014	110168	0	0	5103	161	6515	280541	248664	1116	253780	0	3373	4000	0	26761	1000	280541	0	0	32518	0	0	1400	0	37325	211339			0	146277	142904	-8157	0	0	0	0	26761	124	0	
207470																																							21051	3691	0	5	486	2870	0	15410	274907	231846	5453	238049	0	835	750	0	36858	0	274907	0	0	37613	0	0	0	365	45046	186800			0	117895	117060	-755	0	0	0	0	36858	0	113969	
207555																																							16949	3636	22643	0	1371	3196	0	2051	159863	142260	2323	144583	0	1740	0	0	15280	150	159863	0	0	8104	0	0	8650	0	34102	108158			0	111757	110017	-1624	0	0	0	0	15280	0	0	
207845																																							21741	32157	474895	1005	29673	20118	0	68417	1542844	1362545	8909	1436461	0	10996	20000	0	106383	1200	1542844	0	0	105367	0	0	37684	664	416879	945666			-653	894375	883379	-37215	755	0	0	45007	106383	0	10040	
207872																																							54396	9227	8893	0	2078	13499	0	12774	683076	586264	4206	619098	0	6724	10000	0	63978	41064	683076	0	0	18580	3690	0	5182	0	269108	317155			0	487073	480349	-848	0	0	0	18628	63978	0	98170	
208057																																							124127	7657	330462	0	1890	2284	735	11017	798534	711255	601	711856	0	4480	0	0	86678	50	798534	0	0	74203	0	0	27450	0	274237	437018			0	324842	320362	-15025	0	0	0	0	86678	0	0	
208244	342344	455620	7549606	143	2085807	777358	5224	1882556	45500554	675516	40643009	0	288003	3410426	12000	4857545	65070	45500554	0	0	882836	0	0	4478722	26217		0	29553648	29265645	-569083	0	476173	4857545	25848	3084186	0	0	0			6768139							36067333					3410426					0	0						12922940	23144393							0	0	1561	476173		25848		
208347																																							4309	2399	1365	0	0	1308	27	1498	78602	67847	366	71338	0	881	3125	0	7264	60	78602	0	0	6043	0	0	1320	0	17660	50186			0	66811	65930	-159	1141	0	0	0	7264	0	625	
208440																																							14264	3912	35802	0	0	1279	0	3094	143698	129705	540	130245	0	1229	0	0	13453	100	143698	0	0	13591	0	0	1650	0	15771	113934			0	86557	85328	-1888	0	0	0	0	13453	19	0	
208459																																							11	7905	3017	0	0	23	0	447	70476	53342	1316	54658	0	681	0	0	15818	83	70476	0	0	14254	0	0	1617	0	5651	47691			0	46679	45998	-136	13075	0	0	0	15818	0	0	
