"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
158741																							0	0	5447	5434	0	0	3564	3595	0	0	0	0	0	0	2577	2685	0	0	0	0	0	0	709	747	0	0	0	0	
159636																							0	0	142975	143664					0	0	0	0	0	0	22214	23149	0	0	0	0	0	0	54580	55044	0	0	0	0	
159645																							0	0	0	0	0	0	5653	5657	0	0	0	0	0	0	2954	3081	0	0	0	0	0	0	0	0	0	0	0	0	
159953																							0	0	11996	12287	0	0	23991	24897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159971																							0	0	0	0	142577	145197	54704	57047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160360																							0	0	2289	2267	0	0	1142	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160454																							0	0	18795	19376	0	0	256	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160650																							0	0	1120	1093					0	0	0	0	0	0	608	587	0	0	0	0	0	0	0	0	0	0	0	0	
160959																							0	0	23490	23965					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																							13428	14197	4136	4281	50962	51943	18792	19413	0	0	0	0	7425	7907	4340	4462	0	0	0	0	0	0	0	0	0	0	0	0	
161602																							0	0	208262	207978	0	0	434	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162337																							0	0	22581	22809	0	0	49741	51033	0	0	0	0	0	0	887	949	0	0	0	0	0	0	0	0	0	0	0	0	
163343																							0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163549																							0	0	25048	25972					0	0	0	0	0	0	10776	10832	0	0	0	0	0	0	9365	9629	0	0	0	0	
163857																							0	0	18238	18407	0	0	9998	10080	0	0	0	0	0	0	5576	5898	0	0	0	0	0	0	521	526	0	0	0	0	
164153																							0	0	2275	2287	0	0	0	0	0	0	0	0	0	0	3458	3489	0	0	0	0	0	0	0	0	0	0	0	0	
164331																							0	0	5993	5953	0	0	44683	45154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8700	8689	0	0	0	0	
164377																							0	0	0	0	0	0	4735	4920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164957																							0	0	1779	1775	0	0	523	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164975																							0	0	0	0	0	0	8330	8543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165039																							0	0	0	0					0	0	0	0	0	0	5999	6337	0	0	0	0	0	0	16648	17203	0	0	5305	5305	
165628	0	0	0	0	168639	168075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	60					0	0	168639	168075	0	0	6916	7609	0	0	0	0	71737	75222	221422	225828	0	0	355787	357499	
165758																							0	0	9481	9680	0	0	11348	11626	0	0	0	0	0	0	2167	2201	0	0	0	0	0	0	0	0	0	0	0	0	
165806																							0	0	118567	120937					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166111																							0	0	0	0	0	0	1192	1200	0	0	0	0	0	0	830	837	0	0	0	0	0	0	0	0	0	0	0	0	
166531																							0	0	7295	7312	0	0	1323	1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166652																							0	0	41675	41674					0	0	0	0	0	0	1948	2019	0	0	0	0	0	0	0	0	0	0	0	0	
166849																							0	0	250	251	0	0	5088	5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168357																							0	0	6999	6992					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168571																							0	0	0	0	5	5	31635	31736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169327																							0	0	5188	5128	0	0	28647	28807	0	0	0	0	0	0	11340	11820	0	0	0	0	0	0	8907	9004	0	0	0	0	
169354																							0	0	72936	75283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169653																							2378	2409	25000	24506					0	0	11296	11325	18321	19272	97145	100006	0	0	0	0	85987	82053	599376	618161	0	0	0	0	
169756																							30908	32748	0	0	65763	69497	36	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170257																							0	0	7000	7011	0	0	12939	13272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170275																							0	0	4506	4510	0	0	0	0	0	0	0	0	923	959	0	0	0	0	0	0	0	0	497	510	0	0	0	0	
170332																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170640																							0	0	3843	3898	163	173	6544	6799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	304	0	0	0	0	
171133																																																			
171656																							0	0	1276	1294					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																							0	0	2356	2357	0	0	9568	9672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171768																							0	0	0	0	0	0	8702	9071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172457																							0	0	0	0	0	0	6616	6804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172475																							0	0	0	0	2710	2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172859																							0	0	1269	1275	528	542	451	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1061	1068	0	0	0	0	
173306																							0	0	25347	25476					0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	300	0	0	0	0	
173342																							0	0	997	980	0	0	8837	9034	0	0	0	0	0	0	1963	2023	0	0	0	0	0	0	0	0	0	0	0	0	
173557																							0	0	39734	39749	613	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173575																							0	0	79381	79574					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																							0	0	30572	31368	0	0	5369	5789	0	0	0	0	0	0	7927	8249	0	0	0	0	0	0	0	0	0	0	0	0	
173959																							0	0	7653	7503	0	0	18231	18521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	999	0	0	0	0	
174321																							0	0	0	0	0	0	101	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174367																							1000	1000	15236	15165					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174572																							5000	5001	4446	4673					0	0	5000	4670	114380	121465	459999	476300	0	0	0	0	0	0	0	0	0	0	0	0	
175056																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																							0	0	11527	11595					0	0	0	0	0	0	14666	15084	0	0	0	0	0	0	0	0	0	0	0	0	
175458																							0	0	7221	7375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175609																							0	0	61935	62213	0	0	1373	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176101																							0	0	78828	79788					0	0	0	0	0	0	13398	13960	0	0	0	0	0	0	25760	26363	0	0	0	0	
176325																							0	0	9591	9780					0	0	0	0	0	0	275	290	0	0	0	0	0	0	503	500	0	0	0	0	
176437																							0	0	5346	5474	0	0	8124	8256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176464																							0	0	32648	33242	0	0	195655	197536	0	0	0	0	0	0	11268	11484	0	0	0	0	0	0	6970	7070	0	0	0	0	
176642																							0	0	8527	8596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177135																							15600	15675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177443																							0	0	2500	2565	0	0	26103	26750	0	0	0	0	0	0	56	58	0	0	0	0	0	0	0	0	0	0	0	0	
177500																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177555																							0	0	4150	4147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177751																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177920																							0	0	0	0					0	0	0	0	0	0	836	930	0	0	0	0	0	0	0	0	0	0	0	0	
178150																							0	0	5016	5000	0	0	12577	12703	0	0	0	0	0	0	11305	11463	0	0	0	0	0	0	0	0	0	0	0	0	
178244																							0	0	0	0	0	0	4627	4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905	1901	0	0	0	0	
178356																							0	0	3534	3633	0	0	21398	21956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851																							0	0	18448	18668	0	0	151950	155980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179148																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179335																							0	0	51606	51436	0	0	1032	1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179700																							0	0	10434	11187					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144																							0	0	7392	7433	0	0	5412	5542	0	0	0	0	0	0	239	252	0	0	0	0	0	0	502	499	0	0	0	0	
180443																							0	0	22967	23414	0	0	2889	2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537																							0	0	917	927	0	0	9263	9526	0	0	0	0	0	0	168	177	0	0	0	0	0	0	0	0	0	0	0	0	
180845																							0	0	0	0	0	0	28200	28697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181963																							0	0	299	305	0	0	8817	8992	0	0	0	0	0	0	1414	1439	0	0	0	0	0	0	291	292	0	0	0	0	
182353																							0	0	2408	2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182951																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668																							0	0	29672	30142	0	0	20021	20765	0	0	0	0	0	0	17488	18387	0	0	0	0	0	0	2009	2000	0	0	0	0	
183770																							0	0	7044	7285	0	0	19746	19942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3330	3423	0	0	368	369	
183958																							0	0	500	509	0	0	6050	6447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184656																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185448																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859																							0	0	0	0	176515	177419	22615	22871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186221																							0	0	5846	5809					0	0	0	0	0	0	0	0	0	0	0	0	0	0	21788	23280	0	0	0	0	
186548																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186717																							0	0	0	0	0	0	29894	31427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186744																							0	0	54216	57200	0	0	39468	41287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8105	8437	0	0	0	0	
187648																							0	0	0	0	0	0	1206	1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187947																							0	0	15845	15768					0	0	0	0	0	0	0	0	0	0	0	0	0	0	49923	51697	0	0	0	0	
188056																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188177																							2000	2000	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430																							0	0	0	0	0	0	3802	3719	0	0	0	0	0	0	9570	10014	0	0	0	0	0	0	0	0	0	0	0	0	
188449																							0	0	4829	4848					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720																							500	510	6996	7066	0	0	2757	2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188739																							0	0	0	0	6	6	61	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188917																							0	0	4789	5048	0	0	12345	12768	0	0	0	0	0	0	3452	3644	0	0	0	0	0	0	1000	1000	0	0	0	0	
189044																							0	0	1315	1341					0	0	1687	1500	0	0	3052	3077	0	0	0	0	0	0	3384	3564	0	0	0	0	
189129																							0	0	13998	14006	0	0	56074	56623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3031	3031	0	0	0	0	
189745																							0	0	5035	5221					0	0	0	0	0	0	15444	15963	0	0	0	0	0	0	7075	7320	0	0	0	0	
189950																							0	0	0	0	0	0	5255	5310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190563																							0	0	14588	14746	0	0	275	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190648																							0	0	11679	11818	0	0	9328	9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190947																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190956																							0	0	3016	3074					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191355																							0	0	0	0					0	0	0	0	0	0	5024	5024	0	0	0	0	0	0	0	0	0	0	0	0	
191935																							0	0	19520	19578	0	0	242684	243577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192147																							0	0	29867	31442					0	0	0	0	0	0	0	0	0	0	0	0	0	0	5085	5263	0	0	0	0	
192558																							0	0	23244	23678					0	0	0	0	0	0	3033	3206	0	0	0	0	0	0	23124	23505	0	0	0	0	
192651																							0	0	0	0	0	0	739	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192857																							0	0	0	0	0	0	12547	12961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4250	4392	0	0	0	0	
193162																							143	143	0	0	299	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193247																							0	0	513	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																							0	0	2084	2184	0	0	41	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193649																							0	0	27602	28377					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																							0	0	33734	34895					0	0	0	0	0	0	3504	3668	0	0	0	0	0	0	804	809	0	0	12368	12401	
194440																							0	0	9539	9521	0	0	7353	7407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194570																							0	0	5780	5757	265	268	5412	5497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194936																							0	0	15885	15925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195111																							0	0	7013	7162	0	0	3735	3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195157																							0	0	1000	1000	0	0	4822	4887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195456																							0	0	500	514	0	0	1333	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196752																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																							0	0	3000	3068					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																							0	0	70749	70619	0	0	741	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197254																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																							0	0	0	0	0	0	50270	51488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197478																																																			
197759																							0	0	1008	1053	0	0	35014	35841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198073																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198149																							0	0	22099	22274	0	0	49850	50562	0	0	0	0	0	0	7994	8461	0	0	0	0	0	0	9895	9964	0	0	0	0	
198251																							0	0	2007	2119	0	0	20138	20528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198961																							0	0	0	0	5	5	1993	2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199137																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199351																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199436																							0	0	3142	3259	0	0	1968	1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199463																							0	0	2219	2216	0	0	24269	24883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200042																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200378																							0	0	17436	17354					0	0	687505	677785	0	0	99591	106385	0	0	0	0	0	0	158447	160483	0	0	0	0	
200435																							5000	5001	14069	14263					0	0	0	0	4124	4340	24050	25489	0	0	0	0	0	0	0	0	0	0	0	0	
201254																							0	0	0	0	0	0	14893	15191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201834																							0	0	5249	5230					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202514																							0	0	15120	15519	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202541																							0	0	0	0	0	0	17087	17579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20935	22287	0	0	0	0	
202907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136454	141470					0	0	0	0	0	0	2811	2914	0	0	0	0	0	0	0	0	0	0	0	0	
203043																							0	0	1001	1006					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052																							0	0	5000	5021					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203575																							0	0	5474	5547	0	0	11415	11518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204004																							7600	7601	1001	1009					0	0	0	0	0	0	11374	12135	0	0	0	0	0	0	83288	87534	0	0	7550	7711	
204077																							0	0	2000	2044	0	0	13117	13990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204237																							0	0	6500	6500	0	0	217	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204826																							0	0	19901	20258	0	0	24565	25083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205243																							0	0	19895	20630	0	0	8848	9031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205346																							0	0	0	0	0	0	384	404	0	0	0	0	0	0	1273	1339	0	0	0	0	0	0	0	0	0	0	0	0	
205458																							0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205542																							0	0	22047	22221	0	0	3652	3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206156																							698	704	1927	1887	776	795	6549	6649	0	0	0	0	2164	2367	7750	7635	0	0	0	0	0	0	0	0	0	0	0	0	
206174																							0	0	14050	14096	0	0	33571	34866	0	0	0	0	0	0	64	66	0	0	0	0	0	0	0	0	0	0	0	0	
206473																							0	0	0	0	0	0	3399	3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206772																							0	0	1709	1707	0	0	4604	4624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	1000	0	0	0	0	
206950																							0	0	614	600	0	0	1151	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	1001	0	0	0	0	
207041																							0	0	1754	1783	0	0	7196	7394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207050																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1913	1989	0	0	0	0	0	0	1195	1202	0	0	0	0	
207452																							0	0	7393	7480	0	0	5722	5937	0	0	0	0	0	0	510	512	0	0	0	0	0	0	8498	8530	0	0	0	0	
207470																							0	0	0	0	57656	57912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207555																							0	0	1000	1019	0	0	6384	6547	0	0	0	0	0	0	506	514	0	0	0	0	0	0	0	0	0	0	0	0	
207845																							4998	4998	197225	197312	0	0	6127	6373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10863	11017	0	0	0	0	
207872																							0	0	0	0	3945	4037	18269	18338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2343	2366	0	0	0	0	
207957																							0	0	0	0	0	0	2705	2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208057																							0	0	145121	145696					0	0	0	0	0	0	0	0	0	0	0	0	0	0	16610	17064	0	0	1152	1156	
208244																																																			
208347																							0	0	1149	1143					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208440																							0	0	2297	2365	0	0	1692	1743	0	0	0	0	0	0	1484	1502	0	0	0	0	0	0	0	0	0	0	0	0	
208459																							0	0	2999	2999	0	0	199	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208570																							0	0	0	0	3849	3931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208655																							0	0	2547	2733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208972																							0	0	374	373	0	0	13190	13321	0	0	0	0	0	0	2587	2573	0	0	0	0	0	0	2236	2252	0	0	0	0	
209148																							0	0	20938	21117					0	0	0	0	0	0	3240	3316	0	0	0	0	0	0	0	0	0	0	0	0	
209362																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209559																							0	0	19553	19807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209858																							0	0	0	0	0	0	10383	10396	0	0	0	0	0	0	13871	14976	0	0	0	0	0	0	2689	2884	0	0	0	0	
210238																							0	0	28289	28522	2237	2333	26814	27859	0	0	0	0	2889	3004	12454	13163	0	0	0	0	996	1000	685	691	0	0	0	0	
210256																							0	0	24222	24247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210434																																																			
210779																							0	0	10025	10184	0	0	3083	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																							0	0	1686	1721					0	0	0	0	0	0	1011	1035	0	0	0	0	0	0	242	251	0	0	7344	7502	
211271																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211338																							0	0	1001	1015	0	0	2	2	0	0	0	0	0	0	6882	7355	0	0	0	0	0	0	3524	3529	0	0	0	0	
211851																							0	0	2010	2217	0	0	5996	6238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212018																							0	0	37461	38508					0	0	0	0	0	0	8674	9371	0	0	0	0	0	0	3452	3534	0	0	0	0	
212335																							0	0	8115	8683					0	0	0	0	0	0	6388	6578	0	0	0	0	0	0	17095	17611	0	0	0	0	
212344																							0	0	362	367	0	0	14083	14402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	445	0	0	0	0	
212465																																																			
212522																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212577																							0	0	19537	19720					0	0	0	0	0	0	4128	4249	0	0	0	0	0	0	6431	6954	0	0	0	0	
213471																							9262	10802	0	0	2585	3018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213538																							0	0	3014	3008	0	0	3922	4009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213912																							0	0	14000	13978					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213958																							0	0	3329	3350					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214106																							0	0	6998	6951					0	0	0	0	108697	115708	76306	77148	0	0	0	0	0	0	0	0	0	0	0	0	
214414																							0	0	122513	124241					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214722																							0	0	2095	2091					0	0	0	0	0	0	0	0	0	0	0	0	0	0	11173	12059	0	0	10927	10827	
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214843																							0	0	37440	37651	0	0	55942	56861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215345																							0	0	6260	6283	0	0	12156	12447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215354																							0	0	3064	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215653																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215662																							0	0	52231	53637					0	0	0	0	0	0	3414	3451	0	0	0	0	0	0	9866	10085	0	0	0	0	
215710																							0	0	22994	22949	0	0	120286	122426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41808	42355	0	0	0	0	
216164																							0	0	2005	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10180	10781	0	0	0	0	
216230																							0	0	1004	1053	180	189	3821	4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216922																							0	0	92166	92642					0	0	0	0	0	0	117659	123682	0	0	0	0	0	0	302984	304814	0	0	0	0	
