"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
480059	35997	0	1227	23962	0	60191	0	0	0	0	50945	0	881	579	8103	2786	2620	58964	50064	0	0	423	0	0	2141	5543	2231	1918	7684	0	330	0	0	3729	330	0	0	330	0	false							
480228	723534000	813000	16902000	387978000	17195000	399678000	446000	271000	90650000	86000	1397594000	3000	10658000	24378000	19057000	630279000	58185000	362135000	1386451000	2187000	125000	555000	25070000	24919000	10238000	15208000	2538000	537000	25393000	9119000	5700000	386000	55000	9464000	15260000	384000	65565000	14818000	0	true	10064000	75141000	500707000	119905000	405347000	318021000	
480246	9551	0	7044	13472	0	23699	0	0	0	0	38198	0	14146	19706	5397	16187	1152	16655	24052	0	0	165	0	0	1804	3818	2969	99	5622	0	3270	500	0	3293	3770	0	0	3270	0	false							
480330	26234	0	1758	18338	0	23479	0	0	0	0	31679	0	0	1727	2891	1854	1311	21721	31679	0	0	108	0	0	622	1393	950	371	2014	0	255	0	0	445	255	0	0	255	0	true							
480433	49216	0	43341	114827	0	188795	0	0	0	0	159212	0	7513	46721	16217	69091	5012	145454	151699	0	0	5012	0	0	8640	16610	3876	1276	24679	5136	2636	2731	0	14186	10503	0	0	7772	0	true							
480723	38455	0	8343	66811	0	98184	0	0	10	0	129838	0	8135	14589	26048	11937	4213	89841	121703	0	0	822	10	0	21168	25811	12994	512	46238	5506	11050	2405	0	34437	18961	0	0	16556	0	true							
480853	28122	0	5731	58626	0	80193	0	0	0	0	67458	0	1081	5063	16076	7413	5834	74462	66377	0	0	1858	0	0	6895	17236	4663	307	24131	252	1257	1312	0	13025	2821	0	0	1509	0	true							
481159	11896	0	403	100680	0	133009	0	0	0	0	62518	0	0	153	4588	33598	1597	132603	62518	3	0	846	0	0	2728	3880	996	798	6608	1972	523	632	5495	3814	8622	0	0	2495	0	true							
481177	127426	0	34154	131342	0	131342	0	0	0	0	889263	0	185093	203422	56317	628086	18269	97188	704170	0	0	3556	0	0	41737	46161	15741	3771	87898	11738	12704	1899	0	51093	26341	52222	0	24442	0	false							
481430	116963	0	472	134854	0	175581	0	0	0	0	184525	0	13629	0	3739	42537	1144	175109	170151	0	745	373	0	0	2523	7987	1623	0	10510	2486	6273	4133	0	8394	12892	26339	0	8758	0	true							
481579	12920	1	271	23292	0	23292	0	0	1	0	64441	0	1033	351	18434	8657	5048	23020	52322	0	11086	1638	1	1	8675	11565	15449	5274	19642	590	1311	0	0	22529	1901	0	0	1901	11085	true							
481627	158068	2	10870	53186	0	53186	0	0	949	0	219817	0	17715	13857	22129	8149	9793	42066	201932	248	170	2071	949	0	8284	21177	13291	2706	29461	1618	4770	1454	300	23329	8142	37309	0	6388	0	true							
481748	4471	0	8917	12398	0	26154	0	0	0	0	28817	0	2591	9812	7660	13981	1975	17237	26226	0	0	245	0	0	1942	4276	2845	747	6104	0	555	0	0	2150	555	0	0	555	0	false							
481944	41200	5	6127	80910	0	105351	0	0	0	0	100693	0	988	4803	17651	36001	10960	99219	99705	0	0	813	0	0	12360	4914	3637	1455	11608	533	592	0	0	4715	1126	0	0	850	0	false							
482053	32726	0	5040	63200	0	116835	0	0	14072	0	254146	0	15154	10092	74674	72393	21839	111795	233339	0	5653	9600	10572	1841	30222	56338	28041	5708	86560	6912	12161	9145	500	45635	28718	6093	3500	19073	0	true							
482156	179993	0	55458	64006	0	96039	0	0	211126	0	605264	0	88550	53885	51087	107139	13080	40581	495493	0	21221	3692	211126	160882	111736	102074	43725	24006	213476	15903	14502	6186	0	230454	36591	39578	0	30405	0	true							
482370	15238	0	0	7544	0	14942	0	0	0	0	40107	0	0	0	10029	2027	1363	14942	40107	0	0	112	0	0	3656	8734	5918	286	1239	1791	977	1480	0	8565	4248	0	0	2768	0	false							
482446	30345	4	15122	29412	0	66750	0	0	0	0	81417	0	16534	30914	22391	19674	4694	51624	64883	0	0	1886	0	0	2916	11556	14736	1662	14472	277	0	250	0	8480	527	0	0	277	0	true							
483274	170203	0	138	69363	0	130363	0	0	0	0	503760	0	9549	8795	140904	52382	54410	130225	494211	0	0	18798	0	0	46490	118986	69262	4359	163347	9894	17148	14691	344	98193	42077	0	0	27042	0	true							
483537	6116	2	10862	32408	0	60369	0	0	0	0	47122	0	987	10556	6386	25607	2434	49505	46135	0	0	1097	0	0	3365	6586	1357	0	9951	1000	3088	0	0	4923	4088	0	0	4088	0	true							
483751	69457	0	32379	98318	0	169978	0	0	0	0	220412	0	40624	56132	50248	47809	21127	137599	179043	0	745	7224	0	0	15373	32745	24633	9037	48118	8410	10954	1413	582	31539	21359	18697	0	19364	0	true							
484057	9121	0	5278	28974	0	41419	0	0	0	0	65215	0	20461	23575	6856	20799	2614	36141	44754	0	0	827	0	0	2212	9177	4907	102	11389	10602	4337	3959	0	9541	18898	0	0	14939	0	false							
484141	17852	0	8981	28059	0	45612	0	0	0	0	34678	0	4949	10560	6102	7251	1644	36631	29729	0	0	361	0	0	863	5675	2148	364	6501	525	0	0	0	2948	525	0	0	525	0	true							
484776	17099	0	3971	35046	0	63846	0	0	0	0	122069	0	6232	6973	32678	46757	5640	59377	115837	498	0	2017	0	0	3541	21240	19094	3312	24781	612	3858	6555	0	14509	11025	6002	0	4470	0	true							
485054	8422	0	2533	18099	0	29962	0	0	0	0	23862	0	553	2434	6616	5929	1027	27429	23309	0	0	0	0	0	1808	4364	2110	348	6172	362	0	521	0	2013	883	0	0	362	0	true							
485139	20600	0	5485	33128	0	43431	0	0	0	0	65771	0	3740	7511	13967	15605	2822	37946	62031	0	0	1150	0	0	3761	6894	9398	5227	10655	2000	1740	296	250	11312	4286	0	0	3740	249	false							
485214	18487	0	16204	50471	0	86561	0	0	0	0	86692	0	17140	31086	14627	18864	4909	70357	69542	0	10	1807	0	0	10802	18220	5392	429	29022	1917	11958	622	0	20217	14497	0	0	13875	0	false							
485456	0	3	3160	86620	0	145748	0	0	1244	0	138567	0	3663	5224	44943	31483	26043	140317	127032	2268	7872	13528	1244	597	17607	29976	31697	15521	47583	3364	3014	2978	2926	49859	12282	0	0	6377	6487	true							
485559	12805358	78	2454518	12598281	0	15647241	0	0	3921108	0	55197435	0	2934758	5244972	2083707	37319860	1740509	12626998	52241383	565647	21294	211480	3779726	3723914	591039	1755264	1150171	187031	2295588	447155	736361	185594	19603	1599798	1388713	1718881	92594	1180385	1296	true	651962	986303	21258472	15192042	4725663	8079695	
487142	29443	0	2882	22193	0	32777	0	0	0	0	65831	0	6104	6863	21539	1180	5723	29895	59727	0	0	1986	0	0	3673	8343	11410	5666	12016	3430	252	261	2173	7553	6116	0	0	3682	0	false							
487357	272861	0	3209	34747	0	52738	0	0	0	0	474131	0	39433	29887	81005	62719	23553	49529	434698	0	0	8599	0	0	42740	56910	24145	2284	59925	2185	7219	3068	0	45073	12472	0	0	9404	0	true							
487843	31365	5	10126	32961	0	43207	0	0	0	0	48695	0	1517	5571	11782	2274	3150	33076	47178	0	0	887	0	0	2118	4516	5345	3077	6634	0	0	0	0	3274	0	0	0	0	0	true							
488318	0	0	3100	42614	0	42614	0	0	0	0	33869	0	0	2668	0	33869	0	21377	33869	18137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
488420	23936	1	16647	23410	0	47485	0	0	0	0	45710	0	0	14817	5502	8160	7481	30837	45710	0	0	172	0	0	3142	4835	2770	311	7774	1527	1030	0	0	5556	2557	0	0	2557	0	true							
488653	40741	0	9993	96804	0	138919	0	0	0	0	72944	0	8	10001	3951	12502	2020	128926	72936	0	0	857	0	0	4372	6879	472	115	10655	3459	4403	0	0	7887	7862	0	0	7862	0	true							
488756	10143	0	772	28188	0	41658	0	0	11485	0	52190	0	4268	2042	11898	7355	3505	40886	47922	0	0	1299	423	0	7825	6490	4729	2742	14315	1055	3588	3000	5262	9889	12905	0	3068	4643	4171	true							
489155	3249	378	2679	8420	0	14111	0	0	0	0	20794	0	129	2557	4793	3370	1247	11054	20665	0	0	453	0	0	8199	3632	499	0	11831	1845	0	0	0	7536	1845	0	0	1845	0	true							
489249	12925	0	3571	13087	0	21315	0	0	0	0	26162	0	2796	4163	5929	2971	5719	17744	23366	0	0	2743	0	0	5652	1170	1232	295	6672	1045	0	871	0	2420	1916	0	0	1045	0	true							
489548	194004	0	26317	18691	0	76091	0	0	0	0	304302	0	39537	55400	31605	31891	12653	49774	264765	0	0	3718	0	0	20022	31600	8011	348	51622	8479	7189	2757	0	28377	18425	36336	0	15668	0	true							
489623	1772062	0	258630	1037542	0	1037542	0	0	10928	0	6783441	0	281694	219995	429634	4146807	187432	770620	6486759	8292	14988	55934	10928	10928	205166	331949	191145	60364	495580	20284	29393	22514	3757	358990	75948	1057423	0	43562	170	true	239362	177371	1553737	2308668	1414225	345557	
490179	21937	0	0	293	0	6406	0	0	0	0	34958	0	0	0	9140	26	3485	6406	34958	0	0	0	0	0	3685	6368	2657	0	10053	0	285	0	0	3570	285	0	0	285	0	false							
490348	32571	0	5717	34326	0	71127	0	0	1378	0	58527	0	5417	11134	7869	10772	6598	65410	53110	0	0	793	1378	650	2973	5678	3073	602	8651	1000	804	1054	0	4457	2858	958	0	1804	0	true							
490450	242499	2	378	63614	0	96688	0	0	0	0	1206136	0	8743	8621	34351	812264	29355	96308	1197393	0	0	17965	0	0	13143	42785	16684	14470	55928	6029	35939	6172	16151	52731	64291	0	0	41968	0	true	12948	16347	370008	433406	10243	232256	
490843	18331	0	24116	34906	0	65257	0	0	0	0	67063	0	13765	24121	17127	14790	2221	41141	53298	0	0	125	0	0	5424	12705	8021	1884	18129	1079	2307	2522	0	10907	5908	0	0	3386	498	true							
490955	2506	0	415	2515	0	3310	0	0	0	0	5879	0	1914	1450	1428	1380	0	2895	3965	0	0	0	0	0	348	1188	458	0	1536	0	0	0	0	565	0	0	0	0	0	false							
491224	3303332	67667	3167969	5423637	0	9466711	0	0	5909	0	34036405	337	422394	3286317	1448865	27843210	564001	6172256	33608461	58819	5213	184252	4909	4002	652796	853548	546007	184600	1502502	136200	204756	244213	67743	788086	652912	9527	1000	339429	1843	true	736571	1594461	12254052	15418429	2974035	289753	
491402	217161	1	50149	86757	0	100181	0	0	13741	0	453077	0	21314	18681	95339	68158	40825	50031	431763	0	0	19770	13741	0	48010	62883	16405	14148	108831	8988	16533	269	522	46108	26312	67010	0	25521	0	true							
491653	8012	0	3151	14695	0	24252	0	0	0	0	30996	0	3021	3760	2954	12892	680	21101	27975	0	0	0	0	0	2790	2909	1074	464	5698	1038	1559	258	0	4282	2856	0	0	2597	0	true							
491934	108326	0	22862	54827	0	136436	0	0	0	0	1311262	0	191667	148675	130154	941322	39944	113077	1117407	497	2188	1365	0	0	43677	113496	60574	9212	157170	4886	19550	10219	0	96805	34655	111340	0	24435	99	true	16808	45589	366257	381587	99194	7737	
492650	35269	4	10842	15895	0	19650	0	0	75229	0	798063	0	10136	13682	119066	369366	23709	8804	722959	0	64968	8476	1867	1867	46992	129666	87628	18730	79834	27706	48578	17683	16446	163950	110412	5162	51163	75284	64771	true							
492810	6961	0	4424	11277	0	25792	0	0	1000	0	40717	0	963	648	17407	692	1786	21368	39754	0	0	327	0	0	2858	5027	19407	3558	7885	0	546	0	1668	13443	2214	0	0	546	0	true							
493077	33106	0	0	5127	0	23887	0	0	0	0	56377	0	0	0	8671	8112	3900	23887	56377	0	0	1309	0	0	2121	3906	6971	703	6027	273	261	672	252	5030	1458	0	0	534	0	true							
493152	18894	2221	19838	29201	0	89417	0	0	6476	0	97808	1280	9294	25544	23904	18028	2948	67110	87234	248	0	411	6476	0	7771	17814	15958	3676	25585	2154	8967	3077	1469	21315	15667	509	0	11121	0	true							
493741	68178	0	18818	57433	0	136235	0	0	0	0	153192	0	6660	0	17338	52305	5238	117417	146441	0	91	1349	0	0	6617	10539	8676	2187	17156	861	1788	1599	441	10681	4689	3569	0	2649	0	true							
493844	40983	0	13258	128589	0	200482	0	0	0	0	318327	0	779	11340	30774	138488	12088	187224	264973	0	52575	3916	0	0	59110	44247	20478	2477	103189	8931	1681	1932	0	95538	12544	26374	0	10612	54260	false							
494261	562826	0	627923	870062	0	3169879	0	0	1345344	0	21896616	0	156724	255698	469328	19807020	355193	2528568	21735851	13388	4041	30306	1341848	1146100	257139	473400	156514	107144	730539	209903	303408	18466	796	524869	532573	3432412	3496	513311	259855	true	105455	219407	2060647	17711833	449983	112843	
494654	2429	0	0	20891	0	20891	0	0	3	0	93104	0	0	0	2808	52599	1528	20351	77478	540	15626	762	3	3	3546	7276	9466	6889	10822	1783	1517	6603	996	24370	10898	0	0	3300	15624	true							
495419	59070	49	15840	201266	0	266750	0	0	0	0	352137	0	39955	44969	63433	126237	26665	250075	310623	786	1559	9714	0	0	23603	62417	27887	10031	85826	11498	15480	14157	1757	60505	42892	0	0	26977	0	true							
495558	53359	0	0	22722	0	51325	0	0	0	0	63226	0	15	0	4587	3384	2132	51325	63211	0	0	628	0	0	1309	2832	1861	481	4141	0	0	0	0	1895	0	0	0	0	0	false							
496434	3703	0	544	11308	0	15301	0	0	0	0	16863	0	2033	1484	5532	1326	2478	14757	14830	0	0	1187	0	0	2314	5702	1164	0	8016	0	1700	955	0	3647	2655	0	0	1700	0	true							
496845	60655	6	22865	61298	0	138647	0	0	0	0	215533	0	19563	38922	62559	18432	13216	115776	195970	0	0	6601	0	0	20668	61413	23437	5951	82081	2148	20332	2497	0	48910	24977	0	0	22480	6192	true							
496957	3441	0	931	4407	0	7619	0	0	0	0	19986	0	2481	1635	4322	6675	858	6688	17505	0	0	0	0	0	2325	4248	960	109	6573	786	360	1082	0	3320	2228	0	0	1146	0	false							
497039	182182	0	121580	369745	0	627325	0	0	82150	0	723996	0	15760	123362	244190	69289	54362	504475	672567	1270	35669	18426	82150	24606	73758	188954	123923	26005	249490	17429	25670	16007	780	168449	59886	42563	0	42718	35669	true	161246	101415	37077	32212	175303	6879	
497404	60287931	72	7890444	30944898	0	44277951	0	7633	134292208	0	307438107	0	12840700	19844883	2261000	241940417	63930008	36387434	294589647	1	127	143732	126445512	126441681	1401887	1474423	459145	97406	2876310	977283	303268	267011	229337	1171861	1776900	0	7846364	1280551	0	true	1662883	1446028	51307996	180215141	56739654	2026368	
497570	0	2	1	484974	0	484974	0	0	50000	0	4829095	0	13446	0	486083	1771898	252408	484971	4815649	0	0	181387	50000	50000	330213	1205917	105779	9891	1536130	207125	1092191	103202	2879	1165717	1405397	182335	0	1299316	105	true	37598	108716	1183260	588638	0	0	
497655	125234	38	6644	5364	0	13348	0	0	0	0	135607	264	55281	59031	3084	2101	2239	6666	80062	0	0	475	0	0	568	1643	1817	1227	2153	1017	2000	0	0	2171	3017	0	0	3017	0	true							
497851	24699	0	11248	42398	0	86721	0	0	0	0	97440	0	24248	1	15379	18091	10057	75143	73192	330	0	2507	0	0	8684	15082	5237	1083	23766	19709	2715	2139	0	14707	24563	0	0	22424	1243	false							
497954	15443	0	76195	191854	0	199225	0	0	0	0	150460	0	6898	74636	16100	37445	3390	123030	120257	0	23305	1719	0	0	15817	31298	16086	1665	47115	8807	21497	1348	1054	48766	32706	752	0	30304	18951	true							
498148	305949	0	2720	41801	0	64503	0	0	9975	0	581753	0	20708	16531	94947	21936	27124	59357	561045	2426	0	12198	9975	4975	49289	73067	52551	4193	122356	13629	25784	33480	1874	84154	74767	860	0	39413	0	true							
498317	120125	209	121954	318790	0	443735	0	0	18891	0	554406	174	22870	124763	96232	227620	40613	321572	530881	0	481	17259	18891	7470	25314	78991	56906	4623	104305	12296	20032	8499	0	69602	40827	6511	0	32328	15360	true	131086	18821	129029	95227	108967	10496	
498362	389829	0	30982	39572	0	80087	0	0	64381	0	871092	0	90744	103997	38418	361533	17634	48952	564591	153	215757	6272	64381	64381	23196	36848	17232	4793	60044	6400	15393	10544	5324	43651	37661	64381	0	21793	0	true							
498456	2523	0	796	18751	0	24341	0	0	0	0	14376	0	44	231	1725	7563	729	23476	14332	69	0	0	0	0	1412	1962	62	0	3374	400	453	0	0	1711	853	0	0	853	0	false							
498531	30890	0	1418	11184	0	57146	0	0	29848	0	244464	0	4101	2739	43101	71743	17252	55728	231549	0	8814	9044	24847	5001	19431	27004	27696	24349	43384	7259	12937	9832	13322	55378	43350	0	0	20196	3813	true							
498625	43355	0	6504	49045	0	59901	0	0	0	0	89036	0	2346	5490	13646	9378	8695	53397	86690	0	0	514	0	0	4356	16114	5710	2028	20470	773	5348	1460	514	14562	8095	0	0	6121	1016	true							
498942	15057	0	20086	15645	0	48394	0	0	0	0	30467	0	2372	19434	9233	0	4292	28308	28095	0	0	1784	0	0	2723	4353	5952	1488	7076	0	893	0	0	5283	893	0	0	893	0	true							
499154	10973	0	4084	60697	0	72770	0	0	0	0	94219	0	23163	26030	3322	71438	1075	68686	71056	0	0	269	0	0	847	5828	1878	762	6675	269	353	1870	0	5993	2492	3364	0	622	0	true							
499453	118356	4956	15351	221123	0	306226	0	0	10012	0	310152	247	15414	20276	60823	60320	18477	285919	265282	0	29209	2317	10012	10002	19396	42924	49405	7879	62276	1248	4338	6287	0	58781	11873	85308	0	5586	29199	true							
499501	116860	39	21648	148330	0	340624	0	0	68025	0	488292	0	18803	0	135203	150534	35711	317695	452936	1242	16553	9131	68025	41923	50541	77461	57031	17349	128002	3553	10091	4568	305	67180	18517	53932	0	13644	5711	false							
499743	14366	0	4826	37293	0	37412	0	0	0	0	113060	0	4674	7212	21212	47985	5142	32586	99006	0	9380	1461	0	0	8898	30431	5347	927	39329	1405	3133	567	0	24392	5105	0	0	4538	9380	false							
499752	28322	8	2637	24756	0	29778	0	0	0	0	143229	0	21431	20430	3834	107307	181	27133	121798	0	0	0	0	0	1688	4166	417	799	5854	256	0	274	0	3236	530	0	0	256	0	true							
499855	29843	0	29	84592	0	157478	0	0	24936	0	287360	0	19557	0	60209	105342	17771	157295	265835	154	1968	9045	24936	24936	12000	83756	28287	8449	95756	8794	6799	2490	1600	72283	19683	44826	0	15593	0	true							
500256	32592	0	16701	144277	0	307723	0	0	0	0	109160	0	7732	24433	7752	42587	2737	291022	101428	0	0	1460	0	0	4073	16822	0	0	20895	3226	9860	0	0	13143	13086	0	0	13086	0	false							
500658	3232	0	0	22297	0	31249	0	0	0	0	37506	0	0	0	1957	19620	1158	31237	37506	12	0	679	0	0	1463	3302	611	0	4765	0	617	8661	0	3419	9278	0	0	617	0	true							
501105	9877475	42500	1463026	34085842	50	34514937	10	0	4519052	0	85949985	4	5685922	6846263	2304087	72180605	1107249	31904481	80068052	1104870	196007	175563	4519052	4519052	1050126	1595586	684166	107607	2643128	135275	232284	78922	7939	1133398	454420	0	0	367559	0	true	1194443	1530247	31356161	35046661	7775179	2083106	
501132	230565	5	3188	35735	0	46402	0	0	0	0	568838	0	56130	43179	85506	80695	31411	43209	511705	0	1003	15165	0	0	21178	53468	74428	27496	73989	11464	29666	30123	9755	91064	81008	3382	0	33128	0	true							
501459	298282	0	9089	30479	0	51516	0	0	0	0	688293	0	62647	67758	84546	144143	17092	42427	623406	0	2240	6766	0	0	43979	103049	35192	3396	144089	37838	19715	2698	0	101070	60251	0	0	56896	9196	true							
501655	17063	0	4989	21133	0	33726	0	0	0	0	61554	508	14819	19808	10987	15623	3892	28644	46147	93	80	657	0	0	3355	6888	4150	3237	10243	5492	5216	531	0	6643	11239	0	0	10708	0	true							
501767	12781	4	2404	39926	0	57448	0	0	0	0	51375	0	3512	3416	12046	11184	3523	55040	47863	0	0	931	0	0	6410	13375	2719	969	19732	2282	1657	0	0	11426	3939	0	0	3939	0	true							
501815	262628	0	580	33777	0	45105	0	0	0	0	406575	0	16599	12287	41762	60262	7611	44525	389976	0	0	2054	0	0	9627	32314	29414	2217	41384	524	4333	5254	0	31812	10111	0	0	4857	0	true							
502111	3182	0	0	24582	0	24995	0	0	24793	0	125471	0	249	0	28893	12129	7616	24955	72908	40	52314	3526	24793	11056	10959	29572	54555	11147	40531	1076	1339	843	668	77341	3926	0	0	2415	51472	true							
502447	18728	24	4552	30700	0	44649	0	0	0	0	36438	0	1278	2073	7005	6941	4200	40073	35160	0	0	0	0	0	1563	4575	2009	1522	6138	0	0	590	510	2665	1100	0	0	0	0	false							
502559	28798	0	354	78637	0	88935	0	0	1605	0	52888	0	3304	1759	3266	12322	912	88581	49584	0	0	114	1605	0	1306	2922	4042	2526	4228	0	0	0	972	7529	972	0	0	0	3175	true							
502652	3765	0	664	49866	0	70293	0	0	50006	0	223223	0	12541	0	56641	110386	1752	69629	193407	0	17275	1473	50006	0	5539	16211	46782	19450	21749	13496	4640	2954	0	31341	21090	28366	0	18136	16528	true							
502746	60869	0	36281	156939	0	156939	0	0	0	0	123436	0	6327	0	27333	14590	10856	118504	117109	2154	0	3783	0	0	7038	17623	14581	2536	24661	987	2870	1739	602	14446	6198	0	0	3857	0	true							
502849	205002	2	87753	523699	0	555140	0	0	37126	0	1438928	0	101974	56048	125993	885028	34583	467385	1322973	0	13981	15119	37126	36636	58560	154980	39710	2924	213255	31594	54466	6665	0	130181	92725	406256	0	86059	13949	true	37605	39289	0	882526	0	205002	
503547	17569	0	3222	12949	0	18509	0	0	0	0	25770	0	1106	0	4992	0	1840	15287	24664	0	0	430	0	0	607	1687	2947	1664	2294	0	752	544	0	1913	1296	0	0	752	0	true							
503640	54195	0	16	10841	0	10841	0	0	0	0	58322	0	536	253	2654	0	0	10825	57786	0	0	0	0	0	0	512	3315	0	512	0	0	300	0	1173	300	0	0	0	0	true							
504142	8665	0	1842	57873	0	64183	0	0	0	0	61169	0	3473	2447	13151	34070	4094	62341	57696	0	0	1171	0	0	4443	7382	3446	1989	11516	349	558	267	0	4109	1174	0	0	907	0	true							
504311	52130	0	8586	111046	0	137789	0	0	18465	0	274976	0	17502	17330	75299	80287	9689	129203	256976	0	498	3372	18465	3500	33448	32213	37203	13472	65661	10195	5575	7140	3313	41037	26223	12914	0	15770	0	true							
504535	33795	0	30328	77280	0	137348	0	0	0	0	84446	0	8201	34091	15952	5213	7146	107020	76245	0	0	0	0	0	5660	18206	2582	63	23865	7170	11758	0	0	10559	18928	0	0	18928	0	true							
504647	24078	0	1882	21370	0	29289	0	0	0	0	46573	0	5627	5766	6392	12204	3380	27407	40946	0	0	1162	0	0	1759	3114	3059	744	4873	0	311	1304	0	2284	1615	0	0	311	0	true							
504713	57035147	52639	2660479	49358896	123494	55751387	490	483	32802513	0	364449387	95472	8214922	7819053	8451118	288814424	3844933	52008414	356132910	905871	5600	1303405	29590681	29590681	2223465	5994035	4360312	1609108	8217500	2080491	1416138	704689	211578	5735802	4412896	1218750	3211832	3496629	0	true	4388053	3851073	82098646	198943536	56293716	729807	
505550	26174	0	2709	84777	0	117369	0	0	43335	0	252106	0	11095	6640	62868	112778	10410	114660	230714	0	10297	1198	43335	5000	5280	24238	19500	43254	29518	2456	10365	6117	1944	29404	20882	0	0	12821	10297	true							
505916	18962	0	4844	14050	0	36076	0	0	0	0	32576	0	340	5184	5211	4460	944	31232	32236	0	0	324	0	0	747	2408	1510	2656	3135	355	658	0	820	2110	1833	0	0	1013	0	true							
506249	100490	0	15308	157129	0	183622	0	0	19982	0	1490533	0	191049	176035	43409	1249924	16760	160973	1299200	7341	284	5697	19248	14505	28547	41968	36621	1016	70215	7888	16660	7419	0	64743	31967	72740	485	24548	1960	true	15119	20185	571991	503938	92334	8151	
506922	418051	0	52102	715209	0	1112137	0	0	793726	0	8981870	0	81231	126727	509919	6906157	122978	1055512	8768601	4523	132038	46427	699915	650156	339056	502928	299893	38759	841983	111332	255909	86671	23114	670717	477026	477868	93811	367241	0	true	27643	62806	2340008	4566149	368724	49327	
507068	593578	0	94269	175565	0	216822	0	0	1492	0	2562268	0	14838	21271	52488	1777378	27313	122553	2547430	0	0	9664	1492	1492	5875	32207	73000	14846	18997	2477	14868	42521	5521	73438	65387	1492	0	17345	0	true	56370	24271	215623	110704	546904	46674	
507152	20363	0	0	208388	0	291113	0	0	0	0	396291	0	10038	0	23901	251570	14969	291113	385508	0	745	3897	0	0	19379	32169	9820	0	49115	15038	42554	5397	0	37468	62989	26172	0	56030	0	true							
507349	7094	0	698	11989	0	18263	0	0	0	0	33460	0	4211	3790	9366	7594	2704	17083	29249	482	0	701	0	0	8021	3946	2472	523	11967	466	2025	1317	0	5597	3808	0	0	2491	0	true							
507509	523149	0	58522	211463	0	402634	0	0	14446	0	861632	0	4400	9625	85491	151244	31950	341380	850166	2732	7066	7409	8680	0	58863	70742	29224	8843	124583	5614	10520	2720	712	82182	19566	164913	0	16134	6825	true	26348	143025	78002	55881	318760	195702	
508270	94989	0	0	0	0	0	0	0	0	0	94989	0	0	0	0	0	14257	0	94989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true							
508346	134566	47	114881	451544	0	696894	0	0	40186	0	688736	0	86225	186727	121118	276864	41513	579108	599234	2858	3277	8878	40186	40186	45613	68524	69292	2614	112368	38358	39265	13640	0	64924	91263	27906	0	77623	2971	true	135027	115252	181758	92681	131199	3367	
508355	36589	0	21129	59512	0	133999	0	0	1199	0	141334	0	4299	25428	25498	13125	12647	112870	137035	0	0	5782	1199	233	20456	35610	13636	205	56066	3222	15296	3195	0	44409	21713	0	0	18518	3224	false							
509811	527436	0	30834	1230765	0	1230765	0	0	0	0	2796849	0	332621	257288	434448	1228742	141130	1192327	2464228	7604	0	60610	0	0	132304	526004	109247	50731	653131	41259	132043	29096	19987	383838	222385	0	0	173302	0	true	594082	8535	581606	647136	494231	33205	
509857	6035	0	5503	10372	0	18660	0	0	0	0	16716	0	251	5252	5033	3155	696	13157	16465	0	0	0	0	0	974	2271	2313	1077	3245	251	640	0	0	1602	891	0	0	891	0	true							
509950	510559	0	211129	602293	0	1048446	0	0	450966	0	7400396	0	1568856	542100	421878	5235722	174508	734787	5828744	102530	2796	86512	450966	430026	522610	510691	154231	39190	1032306	115736	248529	60456	2672	804845	427393	179148	0	364264	0	true	170671	92759	873671	4362051	474737	35822	
510330	32244	162	24394	127554	0	127554	0	0	0	0	135501	0	12767	37	37266	21057	14060	102998	122734	0	0	6517	0	0	9780	21647	24112	12830	31411	3519	2542	3606	4164	31103	13832	0	0	6061	0	false							
510648	54042	0	13360	50312	0	68820	0	0	0	0	99871	0	1657	14124	12530	24470	7131	55460	98214	0	0	2630	0	0	4573	7465	4496	1006	11785	3031	266	522	0	5010	3819	0	0	3297	0	true							
510871	3193923	4422	1107574	4892552	0	8364383	0	0	441695	0	6809642	1138	755201	1470632	916407	640791	210605	7220811	5712933	31576	340370	60027	441695	341431	423767	825766	587575	137175	1249533	210440	458799	253530	77876	1057876	1000644	0	0	669239	196027	true	958948	1746975	207253	433538	2218663	380374	
510938	48243	9	36840	105242	0	241201	0	0	0	0	166820	0	25773	39057	44261	43854	15775	204277	141047	75	0	5088	0	0	18159	26289	17015	3424	44304	5742	2637	1205	252	20626	9836	0	0	8379	0	true							
510947	54	0	7894	21454	0	56135	0	0	0	0	38315	0	2453	7287	14031	3913	3573	48241	35862	0	0	1148	0	0	9148	11032	4844	1197	19822	5466	1703	958	0	12190	8127	0	0	6779	0	false							
