"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
139955																																																																																				96083	0				9.6480%			9722		100767	250	0										1909	100954	0	0.0000%	10678	0	2	10680	11.1154%	0	0	0	0	1	8000		1	0	10159	187	0	0	250	0	0	0		0	9722	0	0	9722	0	0	0	0	0	0						187	0	0		
140157																																																																																				270225	0				16.1630%			47101		291413	641	0										30661	292592	0	0.0000%	6030	0	200	6230	2.0955%	0	0	0	0	1	17619		1	0	48921	1179	0	0	641	0	0	0		0	47101	0	0	47101	0	0	0	0	0	0						1179	0	43169		
140362																																																																																				1435430	0				10.3314%			204029		1974843	2493	0										168486	1974870	0	0.0000%	234750	0	8195	242945	16.9249%	0	0	0	0	1	35570		1	0	206549	0	27	0	2493	0	0	0		0	204029	0	0	204029	0	0	0	0	0	0						27	0	0		
140634																																																																																				79219	0				8.8447%			7779		87951	656	0										2079	87951	0	0.0000%	2192	0	768	2960	3.2480%	0	0	0	0	1	5700		1	0	8435	0	0	0	656	0	0	0		0	7779	0	0	7779	0	0	0	0	0	0						0	0	0		
141211																																																																																				489424	0				9.8462%			51783		525917	1687	0										48948	525921	0	0.0000%	12266	0	148	12414	2.5365%	0	0	0	0	1	2839		1	0	53474	0	4	0	1687	0	0	0		0	51783	0	0	51783	0	0	0	0	0	0						4	0	53550		
141341																																																																																				245828	0				12.8306%			33755		263083	587	0										32505	263083	0	0.0000%	16459	0	0	16459	6.1829%	0	0	0	0	1	1250		1	0	34342	0	0	0	587	0	0	0		0	33755	0	0	33755	0	0	0	0	0	0						0	0	0		
141350																																																																																				79242	0				9.2515%			8614		93109	-909	0										7914	93109	0	0.0000%	0	0	635	635	0.6710%	0	0	0	0	1	700		1	0	7705	0	0	0	-909	0	0	0		0	8614	0	0	8614	0	0	0	0	0	0						0	0	0		
141556																																																																																						492383	21833	21833	21.9601%	29.4233%	28.1187%	470550	1673444	2142747	395	0			21.4233%							464466	2142747								0	0	0		0	6084	28.1187%	1	0	470945	0	0	0	395	0	0	0		0	470550	0	0	470550	0	0	0	0	0	0	0	0	0	21833	0	0	0			
141677																																																																																						12883	173	173	21.7592%	53.5921%	52.8724%	12710	24039	58412	0	0			45.5921%							12710	58412								0	0	0		0	0	52.8724%	1	0	12710	0	0	0	0	0	0	0		0	12710	0	0	12710	0	0	0	0	0	0	0	0	0	173	0	0	0			
141958																																																																																						27685	576	576	22.4630%	38.7810%	37.9742%	27109	71388	120683	1188	0			30.7810%							26409	120683								0	0	0		0	700	37.9742%	1	0	28297	0	0	0	1188	0	0	0		0	27109	0	0	27109	0	0	0	0	0	0	0	0	0	576	0	0	0			
142049																																																																																				127683	0				12.5261%			19522		155851	1283	0										17192	155851	0	0.0000%	17985	0	802	18787	11.8695%	0	0	0	0	1	2330		1	0	20805	0	0	0	1283	0	0	0		0	19522	0	0	19522	0	0	0	0	0	0						0	0	0		
142179																																																																																				160760	0				25.4983%			42647		167254	-27	0										42647	167254	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	0		1	0	42620	0	0	0	-27	0	0	0		0	42647	0	0	42647	0	0	0	0	0	0						0	0	627		
142955																																																																																						76558	7142	7142	10.7760%	13.4064%	12.1557%	69416	571055	644171	438	22050			5.4064%							8764	671030								0	0	0		0	65461	12.1557%	1	0	74663	604	0	4205	438	0	0	0		0	69416	0	0	69416	0	0	0	0	0	0	0	0	0	7142	0	4809	0			
143372																																																																																				115869	0				9.1749%			13095		142727	71	0										11629	142727	0	0.0000%	7076	0	20	7096	4.8030%	0	0	0	0	1	1466		1	0	13166	0	0	0	71	0	0	0		0	13095	0	0	13095	0	0	0	0	0	0						0	0	0		
143662																																																																																						3134116	260733	260733	9.7895%	14.6299%	13.4128%	2873383	21422615	29351619	97142	0			6.6299%			2				-1120575	29366597								0	0	0		0	4008936	13.4128%	1	0	2985503	0	13778	1200	97142	0	0	0		0	2873383	0	0	2873383	0	0	0	0	0	0	0	0	0	260733	0	14978	0			
143859																																																																																						29756	2765	2765	8.7060%	12.3353%	11.1890%	26991	241227	310027	179	0			4.3353%							5943	311979								0	0	0		0	23000	11.1890%	1	0	29122	1923	29	0	179	0	0	0		0	26991	0	0	26991	0	0	0	0	0	0	0	0	0	2765	0	1952	0			
143952																																																																																						22251	1567	1567	9.2534%	17.8535%	16.5962%	20684	124631	223529	4330	0			9.8535%							11029	224934								0	0	0		0	11060	16.5962%	1	0	26419	1405	0	0	4330	0	0	0		0	20684	0	0	20684	0	0	0	0	0	0	0	0	0	1567	0	1405	0			
144034																																																																																						50280	2665	2665	14.0262%	21.5990%	20.4541%	47615	232789	339472	62	0			13.5990%							44615	339472								0	0	0		0	3000	20.4541%	1	0	47677	0	0	0	62	0	0	0		0	47615	0	0	47615	0	0	0	0	0	0	0	0	0	2665	0	0	0			
144052																																																																																				444393	0				10.1917%			50439		494905	2132	0										35521	494987	0	0.0000%	0	0	337	337	0.0758%	0	0	0	0	1	15000		1	0	52653	82	0	0	2132	0	0	0		0	50439	0	0	50439	0	0	0	0	0	0						82	0	34811		
144155																																																																																						35591	2610	2610	7.6500%	17.1019%	15.8478%	32981	208111	431127	3740	0			9.1019%							9481	431127								0	0	0		0	23500	15.8478%	1	0	36721	0	0	0	3740	0	0	0		0	32981	0	0	32981	0	0	0	0	0	0	0	0	0	2610	0	0	0			
144678																																																																																						68682	1900	1900	14.3519%	31.0492%	30.1902%	66782	221204	465319	-696	0			23.0492%							66782	465319								0	0	0		0	0	30.1902%	1	0	66086	0	0	0	1009	-1705	0	0		0	66782	0	0	66782	0	0	0	0	0	0	0	0	0	1900	0	0	0			
144856																																																																																						30507	2278	2278	9.2073%	16.4176%	15.1917%	28229	185819	306595	2402	0			8.4176%							8119	306595								0	0	0		0	20110	15.1917%	1	0	30631	0	0	0	2151	0	251	0		0	28229	0	0	28229	0	0	0	0	0	0	0	0	0	2278	0	0	0			
144913																																																																																				375741	0				18.0520%			72195		399928	1317	0										71495	399928	0	0.0000%	6398	0	258	6656	1.7714%	0	0	0	0	1	700		1	0	73512	0	0	0	1595	0	0	-278		0	72195	0	0	72195	0	0	0	0	0	0						0	0	0		
145059																																																																																						9169	631	631	8.1935%	14.2648%	13.2831%	8538	64277	104204	1456	0			6.2648%							7238	104204								0	0	0		0	1300	13.2831%	1	0	9994	0	0	0	1456	0	0	0		0	8538	0	0	8538	0	0	0	0	0	0	0	0	0	631	0	0	0			
145545																																																																																						66338	4280	4280	8.4999%	13.3596%	12.4977%	62058	496555	730107	3161	0			5.3596%							44219	733188								0	0	0		0	20920	12.4977%	1	0	68300	2448	633	0	3121	0	40	0		0	62058	0	0	62058	0	0	0	0	0	0	0	0	0	4280	0	3081	0			
145554																																																																																						24247	1635	1635	9.9775%	18.6633%	17.4048%	22612	129918	226629	55	0			10.6633%							18612	226629								0	0	0		0	4000	17.4048%	1	0	22667	0	0	0	55	0	0	0		0	22612	0	0	22612	0	0	0	0	0	0	0	0	0	1635	0	0	0			
145741																																																																																						21563	1290	1290	9.4958%	14.9367%	14.0431%	20273	144363	213495	742	0			6.9367%							17839	213495								0	0	0		0	2434	14.0431%	1	0	21015	0	0	0	742	0	0	0		0	20273	0	0	20273	0	0	0	0	0	0	0	0	0	1290	0	0	0			
145844																																																																																						52499	3410	3410	9.4977%	19.2929%	18.0397%	49089	272116	516853	4204	0			11.2929%							50654	521718								0	0	0		0	3300	18.0397%	1	0	58158	3644	631	590	4204	0	0	0		0	49089	0	0	49089	0	0	0	0	0	0	0	0	0	3410	0	4865	0			
146056																																																																																				41767	0				11.1821%			4828		43176	185	0										-1594	43176	0	0.0000%	1164	0	27	1191	2.8515%	0	0	0	0	1	6422		1	0	5013	0	0	0	185	0	0	0		0	4828	0	0	4828	0	0	0	0	0	0						0	0	0		
146663																																																																																				1104119	0				15.3186%			197712		1290668	5701	0										190221	1290668	0	0.0000%	63426	0	3396	66822	5.1324%	0	0	0	0	1	7491		1	0	203413	0	0	0	5701	0	0	0		0	197712	0	0	197712	0	0	0	0	0	0						0	0	39015		
146672																																																																																						2607797	217419	217419	8.1203%	11.7502%	10.7706%	2390378	22193548	29437066	47330	0			3.7502%			2				1017119	29600032								0	0	0		0	1536013	10.7706%	1	212	2600674	110907	43098	8961	51653	-5408	0	1085		0	2390378	0	0	2390378	0	0	0	0	0	0	0	0	0	217419	0	162966	0			
147651																																																																																				50142	0				10.8318%			5752		53103	73	0										4752	53103	0	0.0000%	1263	0	589	1852	3.5452%	0	0	0	0	1	1000		1	0	5825	0	0	0	73	0	0	0		0	5752	0	0	5752	0	0	0	0	0	0						0	0	0		
147679																																																																																						34265	1326	1326	12.1430%	19.8798%	19.1105%	32939	172361	271259	-2110	0			11.8798%							33592	271912								0	0	0		0	0	19.1105%	1	0	31482	0	164	489	104	0	-2214	0		0	32939	0	0	32939	0	0	0	0	0	0	0	0	0	1326	0	653	0			
147857																																																																																				246386	0				9.0311%			25267		279777	3425	0										10267	279777	0	0.0000%	1559	0	211	1770	0.7184%	0	0	0	0	1	15000		1	0	28692	0	0	0	3425	0	0	0		0	25267	0	0	25267	0	0	0	0	0	0						0	0	0		
147923																																																																																						46240	2520	2520	8.8634%	14.9454%	14.1309%	43720	309393	493265	-3	0			6.9454%							33677	493265								0	0	0		0	10043	14.1309%	1	0	43717	0	0	0	-3	0	0	0		0	43720	0	0	43720	0	0	0	0	0	0	0	0	0	2520	0	0	0			
148171																																																																																				236842	0				11.5346%			30615		265419	941	0										33788	268930	0	0.0000%	27832	0	4050	31882	12.1742%	0	0	0	0	1	338		1	0	35067	2340	236	0	941	0	0	0		935	30615	0	0	30615	0	0	0	0	0	0						3511	0	7841		
148238																																																																																				206441	0				10.1404%			22060		217546	174	1616										21484	219162	0	0.0000%	7148	0	221	7369	3.3229%	0	0	0	0	1	576		1	0	22234	0	0	0	174	0	0	0		0	22060	0	0	22060	0	0	0	0	0	0						0	0	0		
148340																																																																																						9127	550	550	7.3954%	14.4967%	13.6232%	8577	62959	115977	487	0			6.4967%							6672	115977								0	0	0		0	1905	13.6232%	1	0	9064	0	0	0	487	0	0	0		0	8577	0	0	8577	0	0	0	0	0	0	0	0	0	550	0	0	0			
148470																																																																																						28834	1044	1044	10.2148%	21.2563%	20.4867%	27790	135649	272056	-89	0			13.2563%							27690	272056								0	0	0		0	100	20.4867%	1	0	27701	0	0	0	-89	0	0	0		0	27790	0	0	27790	0	0	0	0	0	0	0	0	0	1044	0	0	0			
148715																																																																																				118641	0				12.5392%			16573		132169	300	0										5677	132169	0	0.0000%	0	0	55	55	0.0464%	0	0	0	0	1	10896		1	0	16873	0	0	0	300	0	0	0		0	16573	0	0	16573	0	0	0	0	0	0						0	0	9504		
148809																																																																																				547953	0				15.0846%			90517		600063	-2464	10594										90017	610657	0	0.0000%	39938	0	0	39938	6.5864%	0	0	0	0	1	500		1	0	88053	0	0	0	47	0	-2511	0		0	90517	0	0	90517	0	0	0	0	0	0						0	0	0		
148920																																																																																				51020	0				16.3959%			8669		52873	40	0										7999	52873	0	0.0000%	2530	0	0	2530	4.9588%	0	0	0	0	1	590		1	0	8629	0	0	0	-40	0	0	0		0	8669	0	0	8669	0	0	0	0	0	0						0	0	0		
149150																																																																																						15626	1249	1249	10.4868%	15.7085%	14.4529%	14377	99475	137096	346	0			7.7085%							9777	137096								0	0	0		0	4600	14.4529%	1	0	14723	0	0	0	346	0	0	0		0	14377	0	0	14377	0	0	0	0	0	0	0	0	0	1249	0	0	0			
150035																																																																																						153086	9715	9715	8.2635%	15.6407%	14.6481%	143371	978769	1734997	7541	0			7.6407%							123369	1744015								0	0	0		0	29020	14.6481%	1	0	159930	9018	0	0	6574	0	967	0		0	143371	0	0	143371	0	0	0	0	0	0	0	0	0	9715	0	9018	0			
150044																																																																																				695189	9380				9.6531%			76268		790085	166	0										21268	790085	0	0.0000%	72647	0	182	72829	10.4761%	0	0	0	0	1	55000		1	0	76434	0	0	0	166	0	0	0		0	76268	0	0	76268	0	0	0	0	0	0						0	0	13472		
150156																																																																																				23770	0				9.8191%			2540		25868	14	0										1021	25868	0	0.0000%	6571	0	0	6571	23.6904%	0	0	0	0	1	1500		1	0	2535	0	0	0	-5	0	0	0		0	2540	0	0	2540	0	0	0	0	0	0						0	0	0		
150727																																																																																						81233	7166	7166	8.6235%	13.3478%	12.1703%	74067	608588	858897	2787	0			5.3478%							81743	868023								0	0	0		0	1450	12.1703%	1	0	85980	7946	1180	0	2787	0	0	0		0	74067	0	0	74067	0	0	0	0	0	0	0	0	0	7166	0	9126	0			
151546																																																																																						9465	743	743	9.4321%	15.9486%	14.6966%	8722	59347	92471	103	0			7.9486%							7472	92471								0	0	0		0	1250	14.6966%	1	0	8825	0	0	0	103	0	0	0		0	8722	0	0	8722	0	0	0	0	0	0	0	0	0	743	0	0	0			
151957																																																																																				555366	0				10.6652%			72319		678082	934	0										30969	684732	122	0.0220%	0	0	54496	54496	9.8126%	0	0	0	0	1	48000		1	0	79903	6268	382	0	934	0	0	0		0	72319	0	0	72319	0	0	0	0	0	0						6650	0	100392		
152057																																																																																						20766	1330	1330	10.6364%	17.7181%	16.5833%	19436	117202	182731	268	0			9.7181%							14533	182731								0	0	0		0	4903	16.5833%	1	0	19704	0	0	0	268	0	0	0		0	19436	0	0	19436	0	0	0	0	0	0	0	0	0	1330	0	0	0			
152253																																																																																						34268	1490	1490	13.7587%	28.9548%	27.6958%	32778	118350	238235	92	0			20.9548%							22778	238235								0	0	0		0	10000	27.6958%	1	0	32870	0	0	0	92	0	0	0		0	32778	0	0	32778	0	0	0	0	0	0	0	0	0	1490	0	0	0			
152431																																																																																						18272	1289	1289	8.4107%	11.9839%	11.1385%	16983	152471	201921	2	0			3.9839%							13957	203208								0	0	0		0	4313	11.1385%	1	0	18272	1287	0	0	2	0	0	0		0	16983	0	0	16983	0	0	0	0	0	0	0	0	0	1289	0	1287	0			
152440																																																																																				144404	0				13.3497%			22246		166641	205	0										21696	166641	0	0.0000%	5103	0	510	5613	3.8870%	0	0	0	0	1	550		1	0	22451	0	0	0	205	0	0	0		0	22246	0	0	22246	0	0	0	0	0	0						0	0	0		
153054																																																																																						57926	5100	5100	9.9366%	14.4186%	13.1491%	52826	401746	531631	5363	0			6.4186%							44034	531631								0	0	0		0	8792	13.1491%	1	0	58189	0	0	0	5363	0	0	0		0	52826	0	0	52826	0	0	0	0	0	0	0	0	0	5100	0	0	0			
153353																																																																																						71163	5421	5421	9.0627%	11.7330%	10.8392%	65742	606518	725411	5165	0			3.7330%							49265	731006								0	0	0		0	22072	10.8392%	1	0	76502	5022	573	0	5916	143	-894	0		0	65742	0	0	65742	0	0	0	0	0	0	0	0	0	5421	0	5595	0			
154154																																																																																				664810	0				11.5060%			86493		751724	5060	30311										73048	789533	0	0.0000%	61311	0	2542	63853	9.6047%	0	0	0	0	1	20943		1	0	99051	7498	0	0	6835	-1775	0	0		0	86493	0	0	86493	0	0	0	0	0	0						7498	0	0		
154770																																																																																				942561	0				18.9398%			183992		971457	4145	0										0	971457	0	0.0000%	192609	0	988	193597	19.4585%	0	0	0	0	1	183992		1	0	188137	0	0	0	4016	0	129	0		0	183992	0	0	183992	0	0	0	0	0	0						0	0	0		
155759																																																																																				86193	0				17.9197%			16082		89745	1500	0										12682	89745	0	0.0000%	4784	0	0	4784	5.5503%	0	0	0	0	1	3400		1	0	17582	0	0	0	1500	0	0	0		0	16082	0	0	16082	0	0	0	0	0	0						0	0	0		
156457																																																																																				63531	0				9.4232%			6559		69605	70	0										1399	70225	0	0.0000%	6837	0	0	6837	10.7617%	0	0	0	0	1	5780		1	0	7249	472	148	0	70	0	0	0		0	6559	0	0	6559	0	0	0	0	0	0						620	0	0		
156635																																																																																						11232	410	410	14.0042%	34.3644%	33.1100%	10822	32685	77277	1367	0			26.3644%			0				9972	77277								0	0	0		0	850	33.1100%	1	0	12189	0	0	0	1367	0	0	0		0	10822	0	0	10822	0	0	0	0	0	0	0	0	0	410	0	0	0			
156970																																																																																						14512	915	915	11.2868%	19.7426%	18.4978%	13597	73506	120468	51	0			11.7426%							13597	120468								0	0	0		0	0	18.4978%	1	0	13648	0	0	0	51	0	0	0		0	13597	0	0	13597	0	0	0	0	0	0	0	0	0	915	0	0	0			
157155																																																																																				64946	0				11.2988%			8126		71919	333	0										1726	71919	0	0.0000%	6876	0	750	7626	11.7421%	0	0	0	0	1	6400		1	0	8459	0	0	0	333	0	0	0		0	8126	0	0	8126	0	0	0	0	0	0						0	0	956		
157379																																																																																				89445	0				9.5385%			10271		107679	0	0										0	107679	0	0.0000%	8408	0	23	8431	7.6778%	0	0	0	0	1	10271		1	0	10271	0	0	0	0	0	0	0		0	10271	0	0	10271	0	0	0	0	0	0						0	0	19		
157650																																																																																				104245	0				7.5288%			10211		135625	231	20925										1774	159102	0	0.0000%	9983	0	50	10033	9.6244%	0	0	0	0	1	10989		1	0	12994	2057	495	0	231	0	0	0		0	10211	0	0	10211	0	0	0	0	0	0						2552	0	4013		
157744																																																																																						21105	1949	1949	7.9423%	12.0220%	10.9118%	19156	175553	241189	2503	0			4.0220%							8948	241261								0	0	0		0	10280	10.9118%	1	0	21731	72	0	0	2503	0	0	0		0	19156	0	0	19156	0	0	0	0	0	0	0	0	0	1949	0	72	0			
157856																																																																																				53943	0				12.0810%			7345		60798	377	0										6445	60798	0	0.0000%	0	0	25	25	0.0463%	0	0	0	0	1	900		1	0	7722	0	0	0	377	0	0	0		0	7345	0	0	7345	0	0	0	0	0	0						0	0	248		
158376																																																																																				123348	0				20.0159%			28007		139924	22	0										28007	139924	0	0.0000%	2587	0	0	2587	1.8399%	0	0	0	0	1	0		1	0	28029	0	0	0	22	0	0	0		0	28007	0	0	28007	0	0	0	0	0	0						0	0	0		
158741																																																																																				177625	0				13.2126%			26859		203283	1242	0										23559	203283	0	0.0000%	29241	0	21	29262	16.4740%	0	0	0	0	1	3300		1	0	28101	0	0	0	1242	0	0	0		0	26859	0	0	26859	0	0	0	0	0	0						0	0	0		
159636																																																																																						400160	35184	35184	11.0633%	14.2370%	12.9852%	364976	2810701	3298986	7165	0			6.2370%							347389	3303792								0	0	0		0	22393	12.9852%	1	0	376947	4806	0	0	7165	0	0	0		0	364976	0	0	364976	0	0	0	0	0	0	0	0	0	35184	0	4806	0			
159645																																																																																						11500	584	584	9.1415%	17.1791%	16.3067%	10916	66942	119412	1197	0			9.1791%							7916	119412								0	0	0		0	3000	16.3067%	1	0	12113	0	0	0	2423	-1226	0	0		0	10916	0	0	10916	0	0	0	0	0	0	0	0	0	584	0	0	0			
159953																																																																																						25771	907	907	14.7438%	35.9128%	34.6488%	24864	71760	168640	1517	0			27.9128%							21864	168640								0	0	0		0	3000	34.6488%	1	0	26381	0	0	0	1517	0	0	0		0	24864	0	0	24864	0	0	0	0	0	0	0	0	0	907	0	0	0			
159971																																																																																				587852	0				20.0112%			122799		613652	-1593	0										122798	613652	0	0.0000%	22869	0	10148	33017	5.3153%	0	0	0	0	1	0		1	0	121205	0	0	0	1735	0	-3329	0		0	122799	0	0	122799	0	0	0	0	0	0						0	0	4872		
160360																																																																																				364064	0				8.3216%			45133		542362	1013	0										21435	542368	0	0.0000%	0	0	209	209	0.0388%	0	0	0	0	1	23704		1	0	46152	0	6	0	1013	0	0	0		0	45133	0	0	45133	0	0	0	0	0	0						6	0	63662		
160454																																																																																						21487	1772	1772	9.2485%	15.2485%	13.9910%	19715	140912	213169	789	0			7.2485%							12332	214257								0	0	0		0	8471	13.9910%	1	0	21592	1088	0	0	789	0	0	0		0	19715	0	0	19715	0	0	0	0	0	0	0	0	0	1772	0	1088	0			
160650																																																																																						132615	10029	10029	11.4278%	16.5288%	15.2788%	122586	802325	1072701	6057	0			8.5288%							100698	1074623								0	0	0		0	23810	15.2788%	1	0	130565	1711	211	0	6057	0	0	0		0	122586	0	0	122586	0	0	0	0	0	0	0	0	0	10029	0	1922	0			
160959																																																																																				2142154	0				10.4667%			237058		2264877	5889	0										230896	2264877	0	0.0000%	93566	0	16020	109586	5.1157%	0	0	0	0	1	6162		1	0	242947	0	0	0	5889	0	0	0		0	237058	0	0	237058	0	0	0	0	0	0						0	0	125831		
161273																																																																																						164932	12571	12571	10.1705%	16.4408%	15.1877%	152361	1003190	1498066	775	0			8.4408%							11424	1502603								0	0	0		0	145474	15.1877%	1	0	157673	2558	1943	36	775	0	0	0		0	152361	0	0	152361	0	0	0	0	0	0	0	0	0	12571	0	4537	0			
161602																																																																																						349036	30741	30741	8.8362%	13.0255%	11.8782%	318295	2679646	3602180	2268	0			5.0255%							272799	3610998								0	0	0		0	54314	11.8782%	1	0	329381	8818	0	0	2268	0	0	0		0	318295	0	0	318295	0	0	0	0	0	0	0	0	0	30741	0	8818	0			
162337																																																																																				927615	0				9.1437%			93756		1025358	5899	0										66653	1031133	0	0.0000%	0	0	869	869	0.0937%	0	0	0	0	1	32878		1	0	105430	5004	771	0	5899	0	0	0		0	93756	0	0	93756	0	0	0	0	0	0						5775	0	44287		
163343																																																																																				78641	0				12.2033%			11579		94884	0	0										10579	94884	0	0.0000%	6151	0	25	6176	6.4642%	0	0	0	0	1	1000		1	0	11579	0	0	0	0	0	0	0		0	11579	0	0	11579	0	0	0	0	0	0						0	0	716		
163549																																																																																						135790	11276	11276	7.6289%	11.0849%	10.1644%	124514	1225003	1632140	6236	0			3.0849%							70785	1647956								0	0	0		0	69545	10.1644%	1	0	146566	15528	288	0	6356	-120	0	0		0	124514	0	0	124514	0	0	0	0	0	0	0	0	0	11276	0	15816	0			
163857																																																																																				480916	0				10.5771%			56572		534854	3287	0										55181	535213	0	0.0000%	63445	0	1286	64731	13.4599%	0	0	0	0	1	1750		1	0	60218	359	0	0	3287	0	0	0		0	56572	0	0	56572	0	0	0	0	0	0						359	0	3816		
164153																																																																																						12853	793	793	9.1163%	19.7271%	18.5100%	12060	65154	132290	1819	0			11.7271%							4560	132290								0	0	0		0	7500	18.5100%	1	0	13879	0	0	0	1819	0	0	0		0	12060	0	0	12060	0	0	0	0	0	0	0	0	0	793	0	0	0			
164331																																																																																				265752	0				8.9020%			26863		301762	2795	0										24187	301786	0	0.0000%	13803	0	249	14052	5.2876%	0	0	0	0	1	2700		1	0	29682	0	24	0	2795	0	0	0		0	26863	0	0	26863	0	0	0	0	0	0						24	0	0		
164377																																																																																				173182	0				9.4603%			17213		181950	-509	0										17213	181950	0	0.0000%	11411	0	0	11411	6.2414%	0	0	0	0	1	0		1	0	16704	0	0	0	-509	0	0	0		0	17213	0	0	17213	0	0	0	0	0	0						0	0	4941		
164957																																																																																				69750	0				9.7599%			8679		88925	56	0										7574	88979	0	0.0000%	8220	0	0	8220	9.3789%	0	0	0	0	1	1159		1	0	8789	0	54	0	56	0	0	0		0	8679	0	0	8679	0	0	0	0	0	0						54	0	0		
164975																																																																																				118497	0				8.9903%			10830		120463	402	0										510	120463	0	0.0000%	0	0	11359	11359	9.3209%	0	0	0	0	1	10320		1	0	11232	0	0	0	402	0	0	0		0	10830	0	0	10830	0	0	0	0	0	0						0	0	6719		
165039																																																																																				553525	0				9.1061%			58468		642075	7557	0										3763	644532	0	0.0000%	33476	0	708	34184	4.7985%	0	0	0	0	1	57162		1	0	68482	0	1028	1429	7557	0	0	0		0	58468	0	0	58468	0	0	0	0	0	0						2457	0	49463		
165628																																																																																						1560457	100450	107950	10.1380%	13.9183%	12.9555%	1452507	11211527	14327348	48664	688720			5.9183%			2				766112	15930623								0	0	0		0	1600846	12.9546%	1	0	2415622	860451	54104	0	73576	0	-24912	0		0	1452403	0	0	1452403	0	0	104	104	0	104	7500	0	0	107950	0	914555	0			
165758																																																																																						12140	1033	1033	6.8263%	14.7479%	13.4930%	11107	82317	162708	402	0			6.5633%							4107	162708								0	0	0		0	5000	11.0633%	1	0	9509	0	0	0	402	0	0	0		0	9107	0	0	9107	2000	0	0	2000	0	2000	0	0	0	1033	0	0	0			
165806																																																																																						157514	13011	13066	8.0691%	12.6076%	11.5618%	144448	1249357	1790130	-850	0			4.6076%			2				126709	1790300								0	0	0		0	17909	11.5618%	1	0	143768	170	0	0	4902	0	-5752	0		0	144448	0	0	144448	0	0	0	0	0	0	0	0	55	13066	0	170	0			
166111																																																																																						43336	861	861	14.4581%	25.3551%	24.8514%	42475	170916	293779	-4923	0			17.3551%							42475	293779								0	0	0		0	0	24.8514%	1	0	37552	0	0	0	12	0	-4935	0		0	42475	0	0	42475	0	0	0	0	0	0	0	0	0	861	0	0	0			
166531																																																																																				309762	0				10.3383%			36755		355522	255	0										31755	355522	0	0.0000%	38633	0	991	39624	12.7918%	0	0	0	0	1	5000		1	0	37010	0	0	0	255	0	0	0		0	36755	0	0	36755	0	0	0	0	0	0						0	0	0		
166652																																																																																						79064	6996	6996	9.6108%	14.2097%	12.9523%	72068	556410	749864	386	0			6.2097%							28075	752263								0	0	0		0	46392	12.9523%	1	0	74853	2399	0	0	386	0	0	0		0	72068	0	0	72068	0	0	0	0	0	0	0	0	0	6996	0	2399	0			
166849																																																																																						12619	1079	1079	10.5304%	14.6499%	13.3973%	11540	86137	109588	53	0			6.6499%							11015	109588								0	0	0		0	525	13.3973%	1	0	11593	0	0	0	53	0	0	0		0	11540	0	0	11540	0	0	0	0	0	0	0	0	0	1079	0	0	0			
167453																																																																																						23364	1140	1140	18.3208%	21.5963%	20.5426%	22224	108185	121305	625	0			13.5963%							20526	121330								0	0	0		0	1723	20.5426%	1	0	22874	0	0	25	625	0	0	0		0	22224	0	0	22224	0	0	0	0	0	0	0	0	0	1140	0	25	0			
