"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
144034	0	0	190	33	0	0	130	91				0	437	91		0							0	0	0	0			0	0	4	0	0	0			0	0	0	0	156	0	0	0				0	0	0	2	
144052	0	0	0	0	0	0	85	10				0	93	0		0				0		0	0	0	0	2			0	0	9	0	7	0			0	0	0	0	0	0	0	0				42	19	44	45	
144155	0	0	0	0	0	0	99	40		0		0	23	23		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	59	0	0	0	0	0	0		0	0	0	0	
144678	0	0	0	1	0	0	618	0				0	86	0		0				0		0	0	0	37	23			21	2	343	0	25	0			0	0	0	228	0	0	0	18				0	0	3	3	
144856	0	0	0	0	0	0	12	0				0	40	17		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				23	10	0	2	
144913	0	0	0	0	0	0	31	0				0	32	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	16				16	8	16	0	
145059	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
145545	0	0	0	0	0	0	80	0				0	319	0		0				0		0	0	0	0	2			0	0	74	0	111	0			0	0	0	0	0	0	205	0				3	3	0	1	
145554	0	0	0	0	0	0	50	46				0	57	0		0							0	0	0	0			0	0	0	0	49	0			0	0	0	0	0	0	0	0				4	0	4	4	
145741	0	0	0	0	0	0	6	2				1	76	75		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	1	0	
145844	158	9	0	0	0	0	129	4				51	364	1		10				0		0	0	0	20	0			0	0	22	0	45	0			0	0	0	0	14	0	15	0				21	3	80	40	
146056	0	0	0	0	0	0	18	16				2	357	203		151				151		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
146663	0	0	0	0	0	0	171	3				0	86	46		0				0		0	0	0	0	2			0	0	0	149	0	0			0	0	0	0	0	0	0	0				0	0	40	17	
146672	0	0	0	0	0	0	6265	263		0		1029	15525	2014		1544		0	0	0	0	0	0	0	1889	1430			0	0	823	1409	4372	596			0	0	52	93	0	0	0	0	0	0		0	0	5058	1218	
147651	0	0	0	0	0	0	86	25				5	478	206		139				121		5	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				30	22	103	34	
147679	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				0	0	0	0	
147857	0	0	0	0	0	0	53	4				23	19	0		0				0		23	0	0	0	0			0	0	0	0	0	0			0	0	0	11	0	0	0	0				18	15	1	0	
147923	0	0	0	0	0	0	98	0				0	45	38		0				0		0	0	0	0	0			0	0	92	0	0	0			0	0	0	0	0	4	0	0				0	0	7	2	
148171	0	0	0	0	0	0	0	0				0	102	84		0				0		0	0	0	0	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				0	0	11	0	
148238	0	1	0	0	0	0	93	29				10	489	253		35							0	0	0	0			0	0	0	0	3	0			0	0	0	0	46	0	0	0				28	5	124	48	
148340	0	0	0	0	0	0	7	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	7	0	0	
148470	0	0	0	0	0	0	32	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	32	0	0				0	0	0	0	
148715	0	0	0	0	0	0	66	0				0	75	0		0							0	0	0	0			0	0	4	0	1	0			0	0	0	0	0	6	0	5				8	0	66	51	
148809	0	0	0	0	0	0	32	32		0		0	137	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	137	0	0	0	0	0		0	0	0	0	
148920	0	22	0	0	0	0	39	0				3	38	25		3							0	0	0	0			0	0	4	0	10	0			0	0	0	0	0	0	0	0				0	10	0	0	
149150	0	65	0	0	0	0	239	0				135	19	0		0							0	0	0	0			3	0	28	0	0	0			0	0	0	0	0	4	0	7				0	0	16	0	
150035	0	0	0	0	0	0	71	15		0		0	16	6		0		0	0	0	0	0	0	0	0	17			0	0	5	0	0	0			0	0	0	0	0	0	0	0	0	0		1	1	9	33	
150044	0	0	0	0	0	0	14	0				0	718	646		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	13	4	0	0				0	0	59	10	
150156	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	0	
150727	0	0	0	0	0	0	168	37				0	465	263		0				0		0	0	0	130	10			0	0	36	63	0	0			0	0	0	0	10	3	0	0				0	1	62	18	
151546	0	0	0	0	0	0	32	3				0	90	3		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	52	16	0	0				35	13	0	0	
151957	0	0	0	0	0	0	753	95				0	804	125		500				500		0	0	0	0	0			0	0	32	0	0	0			0	360	18	22	150	215	0	0				0	9	11	20	
152057	0	0	0	0	0	0	57	0				0	124	35		0							0	0	0	0			0	0	0	0	0	0			0	0	0	20	0	0	0	0				75	29	14	8	
152253	0	0	0	0	0	0	92	79				0	430	418		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	5	0	8	
152431	0	0	0	0	0	0	18	0				0	98	0		4				4		0	0	0	0	0			0	0	9	0	87	0			0	0	0	0	0	0	0	0				7	0	0	9	
152440	18	10	0	0	0	0	143	21				30	206	44		55				0		0	0	0	0	0			0	0	36	0	20	0			0	0	0	0	0	0	0	0				69	46	0	0	
153054	0	4	0	41	0	0	312	76				11	300	285		11				11		11	0	0	0	3			1	1	31	87	0	0			0	0	0	46	0	12	0	0				0	0	3	0	
153353	0	0	0	0	0	0	17	1				0	580	0		500				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	35	0	0	0				16	2	29	13	
154154	0	0	0	0	0	0	324	2				233	1010	183		514				237		0	0	0	0	0			0	0	0	0	57	0			0	0	0	0	250	72	0	0				0	4	6	13	
154770	0	0	0	0	0	0	2	0				2	216	183		33				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
155759	0	0	0	0	0	0	87	9				62	421	187		234				234		62	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	16	
156457	0	16	0	0	0	0	18	0				0	50	0		50				50		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
156635	0	0	0	0	0	0	6	0				0	29	9		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	20	6	
156970	0	0	0	0	0	0	29	24				0	88	0		0							0	0	0	0			0	0	0	3	59	0			0	0	0	0	0	0	0	0				27	1	2	1	
157155	0	0	0	0	0	0	5	1				0	25	20		5				5		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
157379	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
157650	0	0	0	0	0	0	46	3				0	10	0		0							0	0	0	0			0	0	41	0	0	0			0	0	0	0	0	0	0	0				0	0	10	2	
157744	0	0	0	0	0	0	123	16				0	189	0		0				0		0	0	0	15	0			16	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	151	107	
157856	0	0	0	0	0	0	6	0				0	49	0		0							0	0	0	0			0	0	0	0	17	0			0	0	0	0	0	0	0	0				0	0	32	6	
158376	0	0	0	0	0	0	13	0				0	49	0		0							0	0	0	0			0	0	10	0	36	0			0	0	0	0	0	0	0	0				8	0	5	3	
158741	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
159636	0	0	0	0	0	0	1031	0		0		0	914	9		0		0	0	0	0	0	0	0	7	41			58	6	34	19	0	0			0	0	0	173	0	0	0	300	0	0		53	16	787	442	
159645	0	0	0	0	0	0	3	1				0	1	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
159953	0	143	0	0	0	0	154	0				0	43	41		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	6	1	5	
159971	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
160360	0	0	0	0	0	0	35	1				0	14	11		0				0		0	0	0	0	0			1	0	5	0	2	0			0	0	0	29	0	0	0	0				0	0	0	0	
160454	0	0	0	0	0	0	8	3				0	8	0		0							0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	6	5	
160650	0	0	0	0	0	0	523	505		0		4	929	887		16		0	0	0	0	0	0	0	0	0			0	1	6	3	0	0			0	0	0	0	0	4	19	0	0	0		0	0	7	0	
160959	0	0	0	0	572	10	646	585		0		30	3950	2876		36		0	0	0	0	0	0	0	0	0			24	3	10	0	116	0			0	0	0	0	299	0	0	0	0	0		6	2	21	6	
161273	0	0	4	0	0	0	4	1				1	39	23		5				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	2	
161602	0	0	0	0	0	0	2029	183				0	6468	1332		0				0		0	0	0	0	5			0	0	1	1	0	0			0	0	1	8	156	0	1340	0				2870	1474	769	357	
162337	3	0	0	25	0	0	590	21				6	1350	4		1				0		6	0	0	0	1			3	0	75	34	236	0			0	2	164	79	2	6	50	20				536	160	351	161	
163343	0	0	0	0	0	0	53	27				5	37	0		0							0	0	0	0			0	0	18	0	22	0			0	0	0	0	0	0	0	0				3	0	12	3	
163549	0	0	0	0	0	0	156	19		0		0	1972	669		0		0	0	0	0	0	0	0	0	12			0	0	67	4	444	0			0	0	0	0	147	37	602	0	0	0		0	1	110	16	
163857	0	0	0	0	0	0	34	11				6	50	21		0				0		6	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				9	7	20	1	
164153	0	0	0	0	0	0	28	26				0	21	12		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	3	0	0	0				3	0	3	2	
164331	0	0	0	0	0	0	1	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	1	
164377	0	0	0	0	0	0	22	0				0	0	0		0							0	0	0	0			0	0	22	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
164957	0	0	0	0	0	0	0	0				0	1	0		0							0	0	1	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
164975	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
165039	0	0	0	0	0	0	420	386		0		0	353	5		0		0	0	0	0	0	0	0	1	0			0	0	1	2	3	0			0	0	0	0	289	0	0	0	0	0		0	0	55	31	
165628	2000	910	1	48	852	25	7086	986		0		1932	21359	4091		653		0	0	0	0	1932	0	0	563	844			730	213	488	330	549	1698			0	0	0	17	4533	473	5528	714	0	0		15	106	146	0	
165758	20	0	0	0	0	0	3	0				0	20	0		0							0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
165806	0	0	0	0	0	0	106	12		0		0	78	1		0		0	0	0	0	0	0	0	0	0			0	0	30	0	5	0			0	0	0	0	0	0	0	0	0	0		2	6	70	58	
166111	0	0	0	0	0	0	3	0				3	158	0		22							0	0	0	0			0	0	0	0	100	1			0	0	0	0	0	0	0	0				0	0	35	0	
166531	0	10	0	0	0	0	216	15				13	270	147		39							0	0	0	0			0	0	37	10	17	0			0	27	0	2	0	36	0	0				8	15	59	51	
166652	0	0	0	0	0	0	66	39		0		18	1007	0		0		0	0	0	0	0	0	0	10	8			0	0	0	0	0	0			0	0	0	0	0	0	993	0	0	0		0	0	4	1	
166849	0	24	0	0	0	0	50	0				0	73	2		0				0		0	0	0	0	0			0	0	9	0	50	0			0	0	0	0	0	0	0	0				21	17	0	0	
167453	0	0	0	0	0	0	10	0				0	7	0		0				0		0	0	0	0	0			4	4	0	0	0	0			0	0	0	0	0	0	2	6				0	0	1	0	
167752	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
168357	0	0	0	0	0	0	18	0				0	9	0		0				0		0	0	0	0	0			0	0	10	0	0	0	0		0	0	0	0	0	0	0	0				8	8	1	0	
168571	0	0	0	0	0	0	12	0				0	338	0		0							0	0	0	0			0	0	1	0	38	0			0	0	0	0	0	0	291	0				0	2	9	9	
169327	0	0	0	0	0	0	13	7				0	258	61		0				0		0	0	0	13	0			0	0	0	0	26	0			151	0	0	0	2	0	0	0				0	0	5	6	
169354	0	0	0	0	0	0	3	0				1	9	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	2	
169653	0	0	0	3	0	0	4231	2996		0		0	3293	2896		0		0	0	0	0	0	0	0	18	420			0	0	175	195	144	3			0	269	0	0	171	26	0	108	0	0		5	2	56	37	
169756	0	0	0	0	0	0	24	22				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	2	
170257	0	0	0	0	0	0	3	0				0	14	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	3	3	
170275	0	0	0	0	0	0	11	0				0	28	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	19	10	
170332	0	0	0	0	0	0	125	9				24	416	54		71							0	0	10	0			0	0	7	6	109	0			0	0	0	0	31	2	2	1				20	24	119	52	
170640	0	0	0	0	0	0	1	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	0	3	1	
171133	0	0	0	0			423		55	343	0	0	1287		0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	300	0		0	0	7	0	0	0	0	0	0	0	0	0	0	0	108	0	
171656	0	0	0	0	0	0	349	349				0	137	137		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
171759	0	0	0	0	0	0	1	0				1	319	0		314				312		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
171768	0	0	0	0	0	0	121	5				6	192	126		54				54		0	0	0	0	0			0	0	8	0	7	2			0	0	0	0	0	100	0	0				0	0	3	2	
172251	0	0	0	0	0	0	1	1				0	122	120		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
172457	0	0	0	0	0	0	53	31				0	385	342		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	43	22	
172475	0	0	0	0	0	0	42	0				0	0	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	37	
172859	0	0	0	0	0	0	2	0				0	33	0		33				33		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
173306	0	0	0	0	0	0	197	0		0		0	30	0		0		0	0	0	0	0	0	0	0	0			0	0	10	3	0	0			0	0	0	0	12	183	0	0	0	0		17	0	1	1	
173342	0	0	0	0	0	0	6	0				0	1	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
173557	0	0	0	0	0	0	32	0				8	67	0		25							0	0	0	0			0	0	16	0	41	0			0	0	0	0	0	0	0	8				0	0	1	0	
173575	0	0	0	0	0	0	7	3		0		0	121	97		0		0	0	0	0	0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0	0	0		6	0	18	0	
173641	0	0	0	0	0	0	23	4				0	32	0		0							0	0	0	0			0	0	0	0	6	0			0	0	0	2	0	0	0	0				0	1	26	16	
173959	0	0	0	0	0	0	88	61				0	106	58		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	48	27	
174321	0	0	0	0	0	0	5	0				0	2	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	1	5	
174367	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
174572	0	0	0	0	0	0	691	320		0		0	6172	4121		0		0	0	0	0	0	0	0	58	0			0	0	295	61	1883	105			0	0	0	1	1	12	0	2	0	0		0	0	4	0	
175056	265	0	0	0	0	0	3	2		0		1	420	42		100		0	0	100	0	1	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0	0	0		3	0	0	0	
175140	0	0	0	0	0	0	61	5		0		0	310	11		42		0	0	0	0	0	0	0	16	0			11	3	17	0	0	145			0	0	0	0	50	20	0	0	0	0		6	3	29	13	
175458	0	0	0	0	0	0	4	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	4	1	
175609	0	0	0	0	0	0	2	0				0	33	0		0							0	0	0	0			0	0	0	0	0	27			0	0	0	0	0	0	0	0				6	1	0	1	
176101	0	0	0	0	0	0	21	10		0		7	1537	1239		23		0	0	0	0	0	0	0	0	0			0	0	0	0	0	51			0	0	0	0	0	0	0	0	0	0		0	0	224	4	
176325	0	0	0	0	0	0	7	0				0	33	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	33	5	
176437	0	0	0	0	0	0	2	0				0	40	14		0							0	0	0	0			1	2	0	0	20	0			0	0	5	0	0	0	0	0				0	0	0	0	
176464	0	0	0	0	0	0	80	12				0	684	135		19				19		0	0	0	0	0			0	0	0	0	15	0			0	0	0	0	0	0	335	0				15	9	165	59	
176642	0	0	0	0	0	0	5	0				0	1	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
177135	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
177443	0	0	0	0	0	0	78	7				0	91	52		0				0		0	0	0	0	0			0	0	4	0	10	0			0	0	0	0	0	0	0	60				0	0	29	7	
177500	0	0	0	0	0	0	32	28				0	44	43		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	1	2	
177555	0	0	0	0	0	0	9	0				0	21	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	9	
177751	0	0	0	0	0	0	20	20				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
177920	0	0	0	0	0	0	690	294		0		0	3839	246		0		0	0	0	0	0	0	0	54	84			2	2	25	17	57	5			0	0	0	157	50	17	3022	75	0	0		0	0	403	19	
178150	0	0	0	0	0	0	70	28				0	102	0		0				0		0	0	0	0	0			0	0	3	0	65	0			0	0	0	0	0	0	0	0				22	24	15	15	
178244	0	0	0	0	0	0	25	5				0	178	0		170				163		0	0	0	0	0			0	0	20	0	0	0			0	0	0	0	0	0	0	0				5	0	3	0	
178356	0	0	0	0	0	0	3	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	1	0	
178851	224	0	0	0	0	0	4	0				0	226	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	3	0	0	0	0	0	0				0	0	2	1	
179148	65	0	0	0	0	0	50	0				48	228	112		2				0		45	0	0	0	0			0	0	2	0	31	0			0	0	0	0	0	0	0	0				18	0	0	0	
179335	0	0	0	0	0	0	19	1				0	111	61		0							0	0	0	0			0	0	0	0	7	0			0	0	0	0	1	0	0	0				13	2	29	16	
179700	0	0	0	0	0	0	89	0		0		0	633	0		0		0	0	0	0	0	0	0	0	0			0	0	66	3	96	0			0	0	0	0	0	0	499	0	0	0		0	0	38	20	
180144	0	0	0	0	0	0	39	0				0	96	0		0				0		0	0	0	0	0			0	0	16	0	31	0			0	0	0	0	0	0	0	0				37	10	28	13	
180443	0	0	0	0	0	0	5	5				0	135	0		135				135		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
180537	0	0	0	0	0	0	234	80				0	207	32		0							0	0	0	0			0	0	6	0	0	0			0	0	5	5	0	8	0	0				79	60	91	75	
180845	0	0	0	0	0	0	0	0				0	7	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
181963	0	0	0	0	0	0	53	27				7	166	18		52							0	0	0	0			3	2	7	7	0	93			0	0	0	0	0	0	0	3				0	0	0	0	
182353	0	0	0	0	0	0	52	52				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
182951	0	0	0	0	0	0	63	10				3	133	0		0				0		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				9	0	124	48	
183668	0	0	0	0	0	0	7	0				0	36	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	36	7	
183770	0	0	0	0	0	0	83	2				0	88	6		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				80	80	1	1	
183958	0	0	0	0	0	0	126	7				53	402	201		99				92		48	0	0	0	0			0	5	12	0	23	0			0	0	0	3	0	0	0	0				58	31	21	15	
184656	0	0	0	0	0	0	2	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	1	1	1	
184759	0	0	0	0	0	0	6	2				0	237	0		75				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	43	0	0	0				119	4	0	0	
185251	0	0	0	0	0	0	1	0				1	9	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
185448	0	0	0	0	0	0	0	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	0	2	0	
185859	0	0	0	0	0	0	497	138				0	77	33		0				0		0	0	0	0	0			9	0	208	0	3	0			0	0	0	0	0	52	14	96				0	0	18	3	
186221	0	0	0	0	0	0	886	47		0		65	2005	25		355		0	0	0	0	0	0	0	47	24			0	0	45	1	102	0			0	10	0	0	654	5	0	312	0	0		757	370	65	7	
186548	0	0	0	0	0	0	7	0				0	2234	0		1							0	0	0	6			0	0	0	0	0	0			0	0	0	0	1877	0	352	0				0	0	4	1	
186717	0	0	0	0	0	0	439	0				4	335	0		6				0		0	0	0	154	154			0	0	213	54	130	0			0	0	0	9	45	0	0	0				0	4	0	1	
186744	4	0	0	9	0	0	1648	1567				13	280	23		219				219		13	0	0	0	0			0	0	2	0	1	0			0	0	0	0	6	0	21	56				4	0	2	1	
187648	0	0	0	0	0	0	65	8				0	585	345		0							0	0	0	0			0	0	19	0	20	0			0	0	0	0	0	0	0	0				43	10	177	28	
187947	0	0	0	0	0	0	117	61		0		22	2889	2098		773		0	0	0	0	0	0	0	0	3			0	0	0	0	2	0			0	0	0	0	0	18	0	0	0	0		1	9	15	4	
188056	0	0	0	0	0	0	29	16				0	8	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	13	
188177	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
188430	0	0	0	0	0	0	120	80				0	1278	1228		0				0		0	0	0	0	4			0	0	11	24	0	0			0	0	0	1	50	0	0	0				0	0	0	0	
188449	0	0	0	0	0	0	28	0				8	140	0		73				73		8	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	67	19	
188720	0	0	0	0	0	0	68	8				0	214	6		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				174	42	34	18	
188739	0	0	0	0	0	0	17	1				0	64	0		0				0		0	0	0	0	0			0	0	4	0	13	0			0	0	0	0	0	0	0	0				20	1	31	11	
188917	0	0	0	0	0	0	0	0				0	48	0		0							0	0	0	0			0	0	0	0	0	48			0	0	0	0	0	0	0	0				0	0	0	0	
189044	0	1	0	10	0	0	426	163		0		28	621	308		107		0	0	0	0	0	0	0	0	58			19	7	0	0	0	0			0	54	0	0	0	7	0	0	0	0		85	50	102	48	
189129	0	0	0	0	0	0	249	118				11	642	46		31				0		0	0	0	0	0			0	0	2	3	0	15			0	0	312	0	0	0	138	40				13	9	87	66	
189745	0	0	59	14	0	0	1212	895		0		0	2414	1784		0		0	0	0	0	0	0	0	126	12			0	0	85	7	87	45			0	0	0	0	3	0	308	199	0	0		0	0	2	0	
189950	0	0	0	0	0	0	22	0				16	79	0		79				79		16	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	4	
190563	0	0	0	0	0	0	120	78				0	224	4		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				211	34	9	8	
190648	0	0	0	0	0	0	21	0				1	41	0		15				15		1	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				26	10	0	1	
190947	0	0	0	0	0	0	43	30				0	33	0		0				0		0	0	0	0	0			0	0	2	0	27	0			0	0	0	0	0	0	0	0				0	9	6	2	
190956	0	0	0	0	0	0	10	0				10	25	0		25				25		0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
191355	0	0	0	0	0	0	135	0		0		0	6	0		0		0	0	0	0	0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	120	0	2	0	0		0	3	6	4	
191935	0	0	0	0	0	0	997	55				0	802	672		0				0		0	0	0	1	62			0	0	633	12	0	0			0	0	0	0	0	209	0	19				0	0	129	7	
192147	0	0	0	0	0	0	30	0		0		0	268	62		51		0	0	0	0	0	0	0	0	0			10	1	7	2	13	0			0	0	0	0	0	0	0	0	0	0		65	16	67	4	
192558	0	0	0	0	0	0	255	4		0		213	387	45		237		0	0	0	0	0	0	0	0	0			0	0	10	7	55	7			0	0	0	0	0	0	0	0	0	0		27	14	16	7	
192651	0	0	0	0	0	0	0	0				0	37	37		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
192857	0	0	0	0	0	0	76	3				33	85	68		12				0		16	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	40	0	0				0	0	1	0	
193162	0	0	0	0	0	0	41	5				0	347	272		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				62	33	13	3	
193247	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
193537	186	0	0	0	0	0	162	0				0	496	3		215				215		0	0	0	0	0			0	0	0	0	0	0			32	1	0	0	0	0	0	154				41	1	19	6	
193649	12	0	0	0	0	0	11	0				0	67	0		0				0		0	0	0	0	0			0	0	0	0	31	20			0	0	0	0	0	9	0	0				0	0	4	2	
193809	0	0	0	0	0	0	145	26		0		0	19	12		0		0	0	0	0	0	0	0	0	0			0	0	104	0	0	0			0	15	0	0	0	0	0	0	0	0		0	0	7	0	
