"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
366658			45	1638	26	3357	7	2690	165	3116	22	2107	5	978			39	1413	11	1417	1	280	84	1158	7	732	1	30	false	false	
366854			25	600	15	2226	12	5225	91	2159	10	1251	12	3837			6	280	1	124	0	0	22	580	3	330	1	200	false	false	
367150	29	124															18	528	22	3046	6	1521	159	2632	20	1981	3	1029	false	true	
367178			25	1254	51	5998	36	11059	71	1430	10	601	12	1913			0	0	0	0	1	151	0	0	0	0	0	0	false	false	
367431			78	2972	54	7207	38	12932	558	10014	49	5769	32	8050			20	851	18	2359	6	1061	5	70	0	0	0	0	false	false	
367543			161	3734	44	5191	30	10231	215	4986	58	6931	40	13660			56	1877	46	5425	45	15303	54	1784	44	5155	43	14543	false	false	
368054			10	483	7	1304	3	941	132	3741	15	2484	4	1150			13	498	10	1689	5	1701	84	1795	9	1384	4	1552	false	false	
368344			69	2653	17	2048	14	6584	244	3826	11	1072	10	1617			29	1008	38	5233	30	7765	295	5696	69	5077	33	5865	false	false	
368522			8	314	21	2467	23	8771	32	857	14	1591	16	3461															false	false	
368933			21	673	13	1815	13	4525	101	2081	14	1426	7	1275			22	895	32	3989	20	5452	148	3480	29	2929	19	4344	false	false	
368951			36	1357	19	2915	19	10080	91	2497	14	2445	15	7168			46	1837	19	2976	23	8179	69	1867	18	2910	2	720	false	false	
369453			17	555	7	1022	10	4436	142	3447	30	2971	9	3017			46	1521	45	5637	20	5148	214	5330	46	4547	18	4741	false	false	
369659			63	2389	71	9521	133	57699	958	21827	181	20168	174	60453			45	1799	35	4962	23	7642	223	4330	25	2241	6	975	false	false	
370020			74	2159	69	7119	67	26455	617	13893	83	8902	52	16901			55	1889	46	5001	36	8380	188	2594	10	501	4	469	false	false	
370271																													false	false	
370347			10	561	12	1354	6	2597	81	2481	25	2630	7	2090			12	494	45	5561	29	7409	93	2388	19	2380	16	4264	false	false	
370721			40	1731	27	3552	20	9103	74	1794	19	1898	5	1829			25	1058	31	4152	23	7350	88	3516	22	2443	12	2783	false	false	
370833			25	1208	14	2318	9	4294	148	3656	10	1737	8	8429			0	0	0	0	0	0	0	0	1	129	0	0	false	false	
370954			4	129	9	969	3	864	16	338	2	181	0	0			6	319	9	1197	2	349	19	489	1	176	0	0	false	false	
371223			8	304	19	2270	45	18492	216	5135	28	3057	18	3962			0	0	2	188	2	444	4	57	0	0	0	0	false	false	
371232			14	675	14	2087	19	9548	224	4751	47	5378	12	3689			3	101	2	207	1	7	5	347	2	100	1	45	false	false	
371362			47	1877	34	4136	37	13822	460	9972	39	3983	22	5484			45	1602	54	7491	25	6451	390	7330	85	7393	47	9586	false	false	
371559			8	273	2	339	4	1944	127	3270	14	1553	9	4032			21	1067	12	1275	11	3437	108	2375	17	1951	10	2351	false	false	
371755	20	49																											false	true	
371849			23	733	20	1855	9	3618	139	2984	16	1202	3	941			29	953	18	1957	11	3995	109	1166	26	3162	7	2044	false	false	
371924			82	2925	86	8707	132	50566	548	15613	140	17158	97	34892			1	40	1	23	2	429	0	0	0	0	0	0	false	false	
371942			25	1024	17	2195	6	1958	202	4028	9	1038	3	916			39	1980	24	2383	16	4807	243	7757	10	1200	3	775	false	false	
372444			35	1721	21	2334	14	5622	110	2123	12	1304	4	1098			19	771	29	3138	20	4522	20	383	12	1114	6	1221	false	false	
372538			173	6489	113	14157	92	39603	836	20522	113	11186	51	13915			73	2408	32	3911	25	6773	67	1562	24	2111	15	2519	false	false	
372640			14	667	17	2126	12	3651	195	4954	28	2657	29	7211			13	546	30	3859	13	5443	19	252	6	448	11	2427	false	false	
372855			14	1412	13	2056	20	10078	74	1818	12	1302	15	5078			8	262	4	394	3	600	4	74	1	196	1	290	false	false	
373115			58	2414	86	11745	122	52369	582	15167	92	11927	37	18413			77	3490	68	9270	42	9973	64	1371	4	397	0	0	false	false	
373272			1	48	0	0	1	348	0	0	1	79	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
373553			7	346	3	631	9	5022	40	1133	16	1847	8	2549			3	134	6	807	2	744	29	753	10	1044	6	1539	false	false	
373601			0	0	7	999	13	3192	0	0	0	0	0	0															false	false	
374130			28	1196	37	5489	39	14988	138	4159	51	5821	21	5864			15	563	3	518	6	2166	3	96	1	65	0	0	false	false	
374354			10	407	2	238	9	2201	6	385	44	882	5	1316			22	934	27	3432	16	5445	44	882	6	385	5	1316	false	false	
374653			32	1403	48	6521	59	21358	1037	18788	144	16348	80	25184			19	867	29	3879	18	4123	76	1718	43	3764	21	4632	false	false	
374774			11	956	22	3102	39	14859	121	3518	10	1493	6	2126			1	48	0	0	1	252	0	0	0	0	0	0	false	false	
375034			248	3556	103	17529	200	103468	2648	48178	328	51806	257	134487			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
375043			142	6143	140	14173	155	60745	1584	46849	253	29623	184	52899			291	12887	310	37051	138	37562	356	9144	154	13173	84	17453	false	false	
375379			0	0	4	458	6	2349	46	1315	13	2133	1	403															false	false	
375502			85	1933	112	14242	222	95322	972	12168	224	25774	279	81553			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
375566			81	3266	71	9415	107	46422	743	18058	112	14220	51	14193			54	1534	27	3100	9	1780	55	718	2	68	2	606	false	false	
375650			2	90	2	304	1	740	30	687	4	272	0	0			8	300	11	1605	1	268	52	1093	2	162	0	0	false	false	
376237			46	1824	19	2367	19	5945	200	3432	22	2194	4	1645			10	341	6	534	3	212	13	244	3	317	1	312	false	false	
376273			33	1394	54	6239	78	29155	644	16523	110	12495	71	18803			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
376442			97	3726	75	9471	49	19893	418	9220	104	10967	90	26285			104	3239	104	13180	98	26894	320	8246	126	12901	74	14618	false	false	
376947			33	1019	5	469	5	1885	53	1254	10	1256	6	1890			10	560	8	1018	4	1186	29	665	11	718	12	1940	false	false	
377663	38	263															23	956	19	2888	4	1139	317	6609	40	4319	12	3025	false	true	
377850			11	454	13	1983	8	3220	236	1930	10	1057	11	3667			3	125	1	196	0	0	0	0	0	0	0	0	false	false	
377908			8	215	31	4206	112	45279	671	24512	196	28137	197	66796			1	98	0	0	0	0	0	0	0	0	0	0	false	false	
378044			3	186	3	263	3	895	157	3648	31	4118	8	1902			7	306	4	736	2	805	32	643	0	0	0	0	false	false	
378110			12	610	15	2108	17	5710	17	562	1	62	1	309	1	0													true	false	
379050	10	85															5	315	7	956	13	5198	24	520	8	465	12	1535	false	true	
379153			32	916	19	2190	9	2231	246	4585	13	1370	6	1340			25	853	16	1678	6	1959	184	3040	5	549	4	945	false	false	
379470			3	177	4	719	4	2325	57	1319	5	1036	2	731			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
379649	161	160													226	169													true	true	
379920			2933	77247	3362	341758	4026	1284348	67563	754438	7077	716161	4271	1232588			83	2351	91	7381	50	10286	549	7059	47	3699	16	2246	false	false	
380346			27	1102	7	724	9	3500	141	3824	39	4100	18	5404			23	801	23	2647	17	4855	44	1140	11	1127	13	2976	false	false	
380458			31	1734	100	12474	176	34939	1136	29644	236	27509	175	58061			18	861	15	1365	13	3455	24	732	4	395	5	718	false	false	
380533			15	493	8	922	18	8480	234	5252	37	4342	29	9660			25	1246	33	4145	17	4505	56	1681	17	1908	24	6010	false	false	
380654			10	362	16	1658	7	1760	50	930	8	832	4	756			23	771	19	2436	25	4989	50	837	3	381	2	482	false	false	
380878			4	165	5	702	9	3684	0	0	0	0	1	260			3	147	3	483	5	1509	0	0	0	0	0	0	false	false	
380944			12	718	24	3466	24	10960	160	5313	34	4233	44	15254															false	false	
381026			19	671	20	2764	24	9261	111	2867	16	2134	11	2864			13	593	14	1957	13	3689	35	871	6	974	0	0	false	false	
381343			30	845	36	3971	71	24494	256	7907	66	7778	62	22500			18	656	10	735	4	578	30	833	8	884	1	421	false	false	
381839			25	1010	27	3962	40	15653	346	6730	28	3169	11	3467			47	1924	15	1410	10	2626	108	1689	5	622	1	201	false	false	
381932			26	1293	49	6483	42	18498	181	3401	27	2414	12	3878			3	70	1	123	1	298	12	277	6	841	6	786	false	false	
381950			29	1047	39	4070	43	14570	96	2201	11	1308	12	4649			0	0	1	195	0	0	0	0	0	0	0	0	false	false	
382050			94	3640	46	5334	69	45210	270	7185	441	4968	60	9448			4	127	2	331	2	208	0	0	0	0	0	0	false	false	
382069			35	1454	26	3863	11	4996	534	9892	28	3933	15	6283			27	1317	20	2963	3	723	69	1235	7	857	1	298	false	false	
382256			0	0	1	5	0	0	62	1269	19	2069	10	2607			1	26	4	377	1	246	71	1995	23	2165	18	3291	false	false	
382274																													false	false	
382443			9	322	15	1216	21	3281	147	1669	82	2799	81	5161			18	624	15	1740	14	2939	74	873	40	2212	57	3325	false	false	
382537			42	1738	46	5100	64	30420	419	10728	96	9702	75	24097			85	2703	31	2802	22	5281	31	666	2	231	0	0	false	false	
382649			149	7921	115	12757	102	38832	533	13069	94	10314	71	18387			24	1609	13	1408	12	2620	8	142	2	390	1	276	false	false	
382658			13	289	0	0	0	0	473	12870	49	4988	21	7596			201	8944	123	16248	67	19401	1301	29237	78	9102	19	7883	false	false	
382742			12	717	41	5766	41	17642	144	3491	41	3521	24	8898	2	2													true	false	
382854			14	538	14	1623	9	4597	153	3198	18	2248	16	5892			10	324	9	1126	7	1424	31	560	5	541	1	403	false	false	
384018			11	582	57	7419	266	119155	1682	14740	107	10503	99	14314															false	false	
384278			201	11556	233	29267	275	84408	996	29736	196	22278	129	39268			45	1833	27	3582	8	1554	37	961	5	365	3	291	false	false	
384353	1	21													33	55													true	true	
384652			1	13	4	262	12	5753	87	2853	52	7341	46	20168			0	0	0	0	1	315	0	0	0	0	0	0	false	false	
384830			19	944	34	4343	35	16001	149	3352	17	2095	14	4270			2	72	3	297	0	0	0	0	0	0	0	0	false	false	
385350			64	3411	40	6420	18	7258	68	1227	18	1601	7	532			18	678	16	1978	2	701	8	175	2	268	0	0	false	false	
385471			33	1281	25	3111	17	5836	99	1610	11	838	8	1023			74	2767	103	11884	75	18461	73	1566	41	2725	36	6198	false	false	
385547	152	286															43	1824	33	3553	15	3867	482	8185	15	1209	5	977	false	true	
385686			1	25	18	1946	33	8411	2	18	4	173	0	0															false	false	
386432			39	1084	41	5655	33	4445	188	4049	12	1279	4	1819			3	97	3	476	2	428	107	1410	1	84	2	561	false	false	
386450			30	1421	26	3184	38	17153	120	4218	33	4117	30	8031			15	820	26	3280	23	6734	79	2575	48	4149	35	6921	false	false	
386731			26	1000	15	1706	13	4484	153	4039	15	1686	11	3007			0	0	0	0	0	0	7	209	0	0	1	260	false	false	
386825			5	173	8	910	5	1400	61	2045	20	2773	8	2173			1	34	3	677	0	0	0	0	0	0	0	0	false	false	
386852			46	1758	42	4527	44	16904	589	7329	34	3668	25	7432			61	2142	40	4582	18	4511	199	3835	9	1066	4	1013	false	false	
387055			17	483	17	1539	10	4225	32	345	6	201	6	519			6	197	18	2008	17	4598	58	610	31	2581	13	3532	false	false	
387671			20	923	45	5457	46	17610	396	10231	100	11394	39	12635			2	77	0	0	0	0	0	0	0	0	0	0	false	false	
388155			31	1452	35	4983	55	21711	116	2902	14	1456	19	4635			41	1356	15	2003	5	1713	112	2108	13	1597	2	594	false	false	
388258			5	90	0	0	1	612	17	443	3	267	2	724	25	82													true	false	
388557			13	654	13	1724	21	11536	19	530	10	1099	7	1602			12	475	13	2332	13	3741	65	2302	14	1524	20	4619	false	false	
388744			243	8464	135	16835	74	21706	331	7320	43	5446	12	4088			1	2	1	228	0	0	0	0	0	0	0	0	false	false	
388753			3	131	9	1101	8	2827	51	1128	10	908	0	0			12	492	15	2111	12	5095	45	1155	18	1581	11	2288	false	false	
388874			2	66	5	375	3	870	0	0	0	0	0	0															false	false	
388940			54	2270	25	3221	35	14300	115	2841	32	3300	20	5393			0	0	1	48	0	0	2	12	0	0	0	0	false	false	
389059			36	1037	6	486	4	1496	113	1806	6	572	3	1235			69	2586	50	5639	53	23754	193	3906	37	3466	14	3541	false	false	
389358			10	499	8	1019	9	2769	56	1703	26	3224	25	11612			7	283	26	1992	19	4392	40	1254	23	2344	24	4788	false	false	
389376			4	104	1	102	1	759	16	399	0	0	2	428			9	467	6	892	0	0	20	519	3	226	0	0	false	false	
389826			3	61	9	1226	10	1887	37	631	5	662	1	295			2	97	2	306	2	359	1	27	1	100	0	0	false	false	
390372			0	0	11	1869	12	7659	28	690	0	0	0	0															false	false	
390840			15	672	33	2833	52	19597	120	3639	51	5371	47	16421			13	624	19	2258	20	5584	53	1346	19	2042	23	6946	false	false	
391418			32	1170	28	2718	17	4160	185	4793	48	4826	23	6498			0	0	0	0	1	314	4	54	0	0	0	0	false	false	
391557			9	306	5	487	3	1556	93	3713	5	733	3	1253			4	137	2	358	1	260	35	1030	3	440	0	0	false	false	
391575			20	1304	35	5275	92	29260	502	16167	64	7979	39	14234			6	161	8	836	1	350	3	63	2	305	0	0	false	false	
391959			14	481	5	556	8	3524	115	2764	17	1785	6	1849			7	318	27	3227	21	5622	103	2440	27	2844	17	3637	false	false	
391977			45	1718	90	11989	155	56936	29	814	22	2173	32	9209			0	0	0	0	2	577	0	0	5	570	1	500	false	false	
392152	20	103													35	20													true	true	
392255			9	327	14	1554	7	1748	235	4851	17	2055	11	1576			31	136	27	3534	12	3579	197	3934	12	1083	2	584	false	false	
392778			54	1267	28	3836	53	22128	227	4930	59	7455	38	12844			6	1	5	494	7	1832	3	37	8	466	2	581	false	false	
393252			10	285	3	369	4	890	43	937	5	754	4	1000			16	732	35	4138	15	3725	104	3209	58	5894	33	6046	false	false	
393355			6	164	23	2442	37	15083	95	2105	18	2342	14	4336			8	317	16	1939	6	1581	22	297	1	140	1	233	false	false	
393953			37	1948	107	14071	167	68136	753	19628	136	18132	64	17441			2	86	3	334	1	337	0	0	1	91	0	0	false	false	
394156			11	394	3	574	9	3489	153	3758	39	5095	23	8231			18	750	16	1319	12	2790	240	2547	28	3338	22	5249	false	false	
394259	185	394															61	2321	66	8777	54	16093	362	10091	105	11922	71	16797	false	true	
395238			1599	87180	2036	341394	2616	1247629	34841	801743	4801	773270	3060	1430319			112	5990	82	13194	54	19824	88	2647	20	3471	17	5872	false	false	
396057			17	932	12	1642	12	5732	73	1395	15	1808	13	3950			17	848	22	3166	13	3535	102	2957	25	3767	10	2830	false	false	
396244			23	1052	46	5080	35	11672	143	2773	10	1087	1	255			1	66	3	350	1	212	1	18	0	0	0	0	false	false	
396253			47	1874	17	2165	21	8202	205	5541	21	2086	22	6999			9	334	7	875	1	80	4	61	1	79	2	607	false	false	
396356	14	54													41	133													true	true	
396954			61	2399	32	3618	32	12203	226	5191	25	2774	18	7924			2	146	7	806	2	617	41	1148	17	1699	10	3056	false	false	
397456			8	268	17	2210	21	7332	186	3985	32	2623	29	8210			5	261	4	535	1	398	16	323	4	268	2	262	false	false	
397531			9	504	19	2745	59	26582	16	564	13	1646	10	2440			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
397540			60	2595	89	10985	154	55866	1040	24319	194	21921	167	46952			45	1666	37	4359	25	5829	120	2393	24	2296	8	1499	false	false	
397559			12	681	20	3036	53	21868	188	3571	71	6539	59	18352			1	10	2	411	4	1094	0	0	2	92	1	128	false	false	
397755			57	2520	67	8231	90	40325	506	13234	89	11405	63	25889			152	6225	125	17160	49	14118	184	3739	10	1018	1	45	false	false	
397858	10	103													24	14													true	true	
398051			5	245	6	685	8	2330	84	1938	11	1107	2	455			2	126	18	1863	14	3480	68	1539	15	1457	16	2621	false	false	
398248	26	228													15	15													true	true	
398668																															
398837			50	1906	42	4970	56	22044	429	5986	26	2223	19	4024			117	4422	30	2974	11	3180	35	629	2	285	0	0	false	false	
399357			8	436	3	577	1	336	44	1594	3	385	3	1764			27	1261	14	2470	21	7755	68	2891	22	3945	8	3003	false	false	
399517			534	19558	665	82585	609	239689	3441	84441	766	81366	568	171351			21	1122	22	2503	16	3742	56	1128	6	672	2	367	false	false	
399731	12	120													32	48													true	true	
399973			33	1340	29	3669	28	10944	96	2148	23	2202	14	6454			16	754	15	1640	7	2041	1	47	0	0	0	0	false	false	
400057			26	1139	17	1986	22	6288	280	5468	39	4497	26	10822			56	1696	41	5197	28	7607	410	7045	27	2740	3	842	false	false	
400141			45	1524	33	3484	58	21827	267	6349	53	5668	45	15034			71	1802	71	6976	40	10466	52	1114	17	1215	10	2317	false	false	
400365			23	1339	48	6465	80	30226	398	12240	77	10127	37	10328			3	163	9	1505	6	1903	11	199	0	0	0	0	false	false	
400767			12	510	20	2441	36	14556	116	3427	33	3289	12	3631			0	0	3	472	2	569	0	0	0	0	0	0	false	false	
400945			23	1360	13	2144	16	8164	57	1899	8	1103	6	2780			25	1536	47	7491	16	5769	40	549	2	144	1	37	false	false	
401072			7	351	13	1623	13	4121	0	0	0	0	0	0			5	177	3	453	2	454	0	0	0	0	0	0	false	false	
401559			2	93	3	409	0	0	118	2642	11	1204	5	1090			4	202	7	818	7	1286	27	585	6	406	3	264	false	false	
401755			9	368	7	1058	16	8066	70	1837	13	1018	25	7002			14	803	16	2322	3	1183	116	2506	29	2566	10	2224	false	false	
401906			84	2334	93	10229	86	30906	257	4230	47	3354	16	4892			0	0	1	148	1	182	0	0	0	0	0	0	false	false	
401951			6	203	2	301	2	600	7	81	2	325	1	280			6	291	1	111	0	0	12	313	5	816	0	0	false	false	
402462			11	433	8	800	15	6247	45	809	5	820	3	884			3	160	0	0	0	0	17	322	7	719	0	0	false	false	
402846			7	253	1	15	2	849	21	379	8	925	4	3000			16	700	9	1057	7	1808	59	1395	9	992	10	2122	false	false	
402873			9	369	6	613	2	784	18	390	4	437	1	144			5	147	11	922	10	2208	6	88	1	32	0	0	false	false	
403067			1	50	2	148	39	13971	62	2047	30	3372	28	10777			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
403151			91	3418	57	6933	62	23993	406	10473	119	13674	104	36643			65	2918	149	19490	137	39127	415	11478	182	19554	184	42274	false	false	
403179			10	393	30	4172	71	34272	468	9960	56	6539	41	12837			0	0	0	0	0	0	0	0	3	490	1	275	false	false	
403254			0	0	1	160	5	2530	0	0	0	0	0	0															false	false	
403656			0	0	0	0	0	0	30	633	3	393	9	2671			0	0	0	0	6	1835	81	2203	23	2907	18	6209	false	false	
403870			53	3976	47	9095	71	30153	342	10239	68	8981	49	14702			4	209	7	667	7	2252	23	734	22	2322	13	3278	false	false	
403946			18	735	43	6080	129	51871	633	16423	204	23558	159	51298			1	33	2	298	0	0	0	0	0	0	0	0	false	false	
404653			5	127	6	826	15	8472	236	7729	51	9208	67	30866			11	313	5	724	1	436	50	574	3	419	1	50	false	false	
404943			25	532	18	1996	12	4074	12	389	5	530	1	535			10	357	14	1826	16	3498	123	4086	34	3678	21	5017	false	false	
406022			13	715	36	5286	85	32696	198	5784	65	8047	34	10325			0	0	3	326	3	694	2	24	0	0	0	0	false	false	
406059			10	428	20	2601	37	15446	464	9942	58	5441	27	7876			2	126	6	902	0	0	5	39	0	0	0	0	false	false	
406666			27	973	4	533	7	3317	141	3085	13	1896	12	3240			22	855	15	1861	6	1688	89	1644	14	1353	1	397	false	false	
406778			11	564	7	880	7	2746	26	490	3	333	2	597			1	59	0	0	0	0	0	0	0	0	0	0	false	false	
406974			12	480	12	2178	80	27111	112	3107	42	4502	32	10928															false	false	
407168			4	199	12	1598	5	1938	83	2357	12	1186	14	5581			6	124	8	628	10	3207	74	2523	17	2024	6	1584	false	false	
407506			43	1992	141	15896	248	94995	1511	37401	360	42826	231	76669															false	false	
407645			20	909	49	6819	48	21437	305	8116	69	7369	35	11282			16	779	22	3006	15	5127	56	1531	14	1585	11	3789	false	false	
407850			6	341	1	184	3	1094	31	1146	14	2559	12	4899			1	80	8	1388	0	0	40	1455	4	706	3	979	false	false	
408307			22	950	22	2599	33	13221	187	4358	28	2846	20	7340			0	0	0	0	1	298	0	0	0	0	0	0	false	false	
408642			0	0	2	301	7	3305	1	80	2	325	3	1485			0	0	0	0	1	376	0	0	0	0	1	358	false	false	
408875			9	888	7	861	24	8093	261	10188	130	13888	86	29538															false	false	
409265			15	343	0	0	0	0	30	481	1	202	1	240			22	824	8	844	1	236	93	1187	2	412	1	251	false	false	
410159	19	31															2	102	4	525	1	445	46	887	6	636	3	652	false	true	
410560			17	759	18	2222	7	2565	229	5146	22	2157	20	5851			8	272	11	1151	12	3532	90	2348	30	3134	19	3454	false	false	
410748			23	1088	36	4174	33	11476	173	4162	26	2424	13	4163			3	96	2	234	3	1005	0	0	0	0	0	0	false	false	
410917			53	1960	58	7454	53	17118	346	7240	35	3670	21	9224			30	1291	18	2145	15	3895	62	882	0	0	0	0	false	false	
410944			2	53	0	0	0	0	186	7513	7	1156	3	1686			7	361	10	1764	9	3500	51	1445	15	1360	8	2345	false	false	
411062	9	65															4	96	5	660	2	566	54	1228	13	826	6	811	false	true	
411174			3	104	7	1015	3	624	22	539	3	392	2	536			1	1	2	379	1	252	1	58	0	0	0	0	false	false	
411231	87	152													36	31													true	true	
411240			2	104	1	98	3	288	30	607	6	520	4	710			12	258	18	1880	15	3027	59	1555	21	2703	14	3029	false	false	
411473			18	687	60	7468	136	55462	352	9546	106	10258	66	18664			0	0	1	166	0	0	0	0	0	0	0	0	false	false	
411512			24	1150	69	8960	178	76020	1306	34294	324	40408	282	103392			1	50	7	785	3	415	0	0	2	400	0	0	false	false	
411549			12	580	3	357	2	941	26	711	1	0	2	544			15	683	21	2933	12	4323	45	628	20	2052	12	3083	false	false	
411576			19	1008	14	1892	7	2368	55	1053	12	1089	8	1851			5	155	5	566	1	200	12	211	0	0	0	0	false	false	
411624			68	4463	54	4708	65	22172	113	5439	33	4724	15	4926			35	1662	52	7174	19	5988	73	1635	28	2888	8	1382	false	false	
411651	31	213															14	730	28	4187	17	4854	360	8035	106	10256	58	13125	false	true	
412153			33	1064	20	2578	20	9523	267	3893	24	2241	26	6060			32	815	47	6136	37	9774	381	8007	111	9705	69	13563	false	false	
412452			18	607	12	1547	19	6696	248	5079	18	2015	2	704			9	534	11	1516	3	1021	78	1817	11	1209	2	567	false	false	
412555			47	1518	12	1194	7	2382	276	6230	32	3747	16	6170			39	1884	33	4270	20	5988	380	8793	65	8088	27	7191	false	false	
412667			27	994	23	3460	24	7954	211	5552	32	3873	27	12345			18	703	35	4361	22	6018	218	4832	40	3767	37	3883	false	false	
412751			30	1158	33	6458	203	60359	2839	67001	279	46180	259	189939			0	0	0	0	0	0	0	0	0	0	2	688	false	false	
412845			70	2725	38	3716	25	8603	231	4584	47	4857	30	7143			187	7494	156	17085	71	18383	284	6703	73	6344	40	9962	false	false	
412872			3	95	0	0	1	450	24	830	6	890	2	2000			0	0	1	100	0	0	0	0	0	0	0	0	false	false	
413141			190	6281	152	15059	66	21121	33	863	16	2013	3	689			41	1085	43	4038	8	1747	0	0	0	0	0	0	false	false	
413208			6	94	16	1437	90	27011	3019	114818	1125	157618	947	380909			0	0	0	0	0	0	1	50	0	0	0	0			
413347			18	620	6	601	5	1363	59	1657	10	1065	14	4800			23	919	8	1061	4	740	26	476	5	550	0	0	false	false	
413543			20	867	5	584	5	2696	75	1703	10	1313	12	6264			14	597	27	3721	59	28439	43	1926	25	3444	29	13077	false	false	
413646			73	2859	58	7598	60	23008	408	9896	82	8741	54	15524			100	4306	65	8113	44	12866	108	2268	47	5275	25	6347	false	false	
413673			36	840	21	2705	31	12384	83	1855	23	3193	18	4186			6	187	5	482	1	254	9	131	1	97	0	0	false	false	
413758			20	926	15	1805	15	6286	126	2949	37	4239	15	7057			16	878	19	2771	18	5022	103	2482	51	5562	32	6717	false	false	
414102			62	3207	100	14657	55	18363	221	7439	40	5424	37	15155	4	0													true	false	
414652			25	813	19	2174	6	1416	146	2914	26	1992	12	2376			16	653	30	3686	14	3084	100	3100	48	4426	22	4243	false	false	
414764			30	1285	44	5714	51	19444	862	17779	85	10569	38	13814			36	1283	18	2587	5	1622	223	3845	19	2040	4	1329	false	false	
414858			31	1303	28	3374	20	6153	441	8898	33	3741	15	3897			60	2239	28	3416	5	1422	213	5050	17	1812	9	2254	false	false	
415770			0	0	3	214	5	1232	0	0	0	0	0	0			1	56	1	117	0	0	0	0	0	0	0	0	false	false	
416245			261	9975	476	50519	1052	379548	3302	81597	1067	108701	1208	348783			44	2437	70	8031	56	13706	78	2781	52	5893	0	0	false	false	
416272			17	684	17	1701	9	2864	53	1280	20	2441	3	1385															false	false	
416339			12	404	3	305	6	1981	47	1262	13	1252	6	1479			6	292	22	3126	14	4427	38	906	18	2224	14	3866	false	false	
416357			13	375	2	203	2	714	95	2331	14	1579	6	1189			9	188	18	2669	17	5199	189	4646	50	6470	36	9979	false	false	
416656			56	2118	22	2327	13	5019	202	4571	34	3287	7	2300			124	5653	154	20023	70	18877	324	6133	47	4758	9	1910	false	false	
416674			54	2313	80	8902	105	41578	428	12107	72	9794	26	9464			9	190	3	374	2	283	1	1	0	0	0	0	false	false	
416973			2	138	1	163	2	696	14	255	0	0	0	0			2	55	2	185	0	0	0	0	0	0	0	0	false	false	
417626			16	778	46	5657	53	19719	42	920	15	1914	10	2721															false	false	
417710			53	1671	26	2876	22	8832	65	1286	7	868	2	654			2	41	1	135	1	277	2	10	0	0	0	0	false	false	
418100			32	1169	27	3585	87	35547	367	8614	60	7143	24	7564															false	false	
418249			11	363	15	2381	37	15845	298	7780	92	10400	76	16435			18	641	37	4443	39	11754	192	5686	99	9335	80	13762	false	false	
418436			3	102	3	234	0	0	25	567	7	831	4	566			2	86	2	260	2	583	10	181	3	264	0	0	false	false	
418856			1	15	2	230	1	329	5	201	1	95	1	878			2	75	1	78	0	0	4	119	2	178	1	420	false	false	
419406			194	8467	446	58769	485	213855	4482	93719	540	65043	293	104291			5	118	2	243	1	267	332	5432	49	4987	8	2360	false	false	
419460			12	407	8	1281	35	15155	140	4049	27	3420	28	8658	83	20													true	false	
419675			60	2787	79	9488	101	41022	410	14427	98	13567	105	39316			2	123	10	1426	7	2399	34	751	6	775	6	2446	false	false	
