"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
716833																																							13401	38184	424342	0	35798	50764	2028	60758	1850614	1576048	16899	1669606	0	14286	0	0	181008	2952	1850614	0	0	81413	0	0	93129	14876	332602	1243446			0	1224749	1210463	3514	0	0	0	76659	181008	0	0	
716851																																							24767	3378	183073	0	358	4666	1260	6174	361927	321042	1629	336031	0	1829	13360	0	25896	900	361927	0	0	15866	0	0	5325	0	101618	219424			0	140080	138251	3805	0	0	0	0	25896	0	0	
716954																																							12444	7524	52178	0	1622	3042	785	7477	259497	224749	692	229441	0	3013	4000	0	30056	50	259497	0	0	23042	0	0	4950	186	45793	178956			0	173792	170779	2014	3460	0	0	0	30056	0	0	
717232																																							11175	920	56964	0	0	125	0	838	112029	97878	991	98869	0	401	0	0	13161	250	112030	0	0	10033	0	0	959	0	30853	67025			0	42184	41783	1919	0	0	0	0	13161	224	0	
717670																																							10383	616	1998	0	0	595	0	301	51353	40694	86	41202	0	407	422	0	10151	6	51353	0	0	5041	0	0	5069	0	1188	39506			0	37867	37460	35	0	0	0	0	10151	0	0	
717737																																							107710	46629	110058	5092	0	15245	0	51506	1281440	1126816	11554	1140708	0	11440	2136	0	140732	700	1281440	0	0	110226	0	0	25600	0	279003	847813			0	920640	909200	4206	36000	0	0	202	140732	0	0	
717924																																							248267	19001	971636	0	31809	69111	442	58528	3710368	3315932	27251	3387386	0	30150	0	0	322982	832	3710368	0	0	160846	4830	0	150171	18101	1179711	2136221			0	2299555	2269405	11133	0	0	0	44203	322982	19238	0	
718079																																							100858	3132	3210	0	12802	7363	0	4985	320886	281778	2363	284141	0	1	0	0	36745	343	320886	0	0	746	0	0	35637	1506	33591	248188			0	187031	187030	19	0	0	0	0	36745	0	0	
718145																																							2914	18717	175810	0	3874	18141	354	24942	723022	649260	2375	653876	0	4666	2241	0	69146	550	723022	0	0	51487	0	0	14578	0	261778	387482			0	387223	382557	2531	75500	0	0	0	69146	0	20213	
718275																																							88200	4972	52743	0	0	1880	0	1330	205916	177397	1022	178419	0	1508	0	0	27497	4672	205916	0	0	16935	0	0	4664	0	84417	92980			0	52734	51226	1226	5565	0	0	0	27497	0	0	
718538																																							12566	4071	34929	0	1565	7835	874	9321	293038	248232	6318	257896	0	2428	3346	0	35142	500	293038	0	0	30626	0	0	7431	0	74421	173811			0	208099	205671	-3415	16206	0	0	0	35142	0	0	
719030																																							735	6000	18361	0	0	2654	0	645	78880	70181	92	70273	0	535	0	0	8607	40	78880	0	0	8046	0	0	400	0	28840	41341			0	41523	40988	121	9497	0	0	0	8607	0	0	
719610																																							34405	12743	38869	0	0	3256	32	3437	168960	149615	859	150474	0	1452	0	0	18486	100	168960	0	0	16312	0	0	750	0	34605	115010			0	77670	76218	1324	0	0	0	0	18486	0	0	
719656																																							2820	6985	68159	0	0	8024	1176	11498	433854	362805	1594	394260	0	3695	2821	0	39594	2000	433854	0	0	30717	0	0	6115	2680	104107	258698			0	336174	332479	762	0	0	0	27040	39594	33	0	
719964																																							30398	1299	15917	0	0	279	0	4115	129279	112904	1603	114507	0	820	0	0	14772	700	129279	0	0	10990	0	0	3000	0	46294	66610			0	48748	47928	82	0	0	0	0	14772	0	29343	
720157																																							17055	2291	6767	0	0	43	0	113	32763	27019	46	27065	0	330	0	0	5698	42	32763	0	0	3955	0	0	1658	0	7180	19839			0	6824	6494	43	0	0	0	0	5698	0	0	
720344																																							14474	3601	31316	0	0	1204	0	3590	135539	115337	675	117547	0	270	1535	0	17992	250	135539	0	0	10573	0	0	6850	0	39240	76097			0	81624	81354	319	0	0	0	0	17992	0	0	
720746																																							3881	4521	259415	0	446	2446	85	10425	443586	355433	3775	379208	0	2547	20000	0	64378	800	443586	0	0	49511	0	0	800	2437	75941	279492			0	161283	158736	13267	1194	0	0	0	64378	0	0	
720858																																							994	7327	29375	0	0	262	0	3546	100936	81643	1891	90085	0	1722	6551	0	10851	300	100936	0	0	7134	0	0	2900	0	17924	63719			0	52869	51147	517	8285	0	0	0	10851	0	0	
721350																																							130	29175	26258	0	7599	7395	210	11908	446727	394145	2851	396996	0	3942	0	0	49731	100	446727	0	0	21151	0	0	28385	0	106021	288124			0	323446	319504	95	44000	0	0	0	49731	57	491	
721752																																							4383	1749	37228	0	0	258	0	2934	76201	64095	733	65273	0	508	0	0	10928	300	76201	0	0	5071	0	0	4700	0	16834	47261			0	30042	29534	857	0	0	0	445	10928	115	0	
721949																																							997	9842	186698	0	12084	12099	44	5027	568730	478859	6586	494035	0	5237	0	0	74695	1200	568730	0	0	22028	0	0	45850	0	133782	345077			0	344232	338995	5617	1944	0	0	8590	74695	0	1000	
722227																																							12069	1165	8261	0	0	759	0	909	63208	54875	337	55212	0	892	0	0	7996	7068	63208	0	0	-6181	0	0	7054	0	30354	24521			0	40937	40045	55	0	0	0	0	7996	0	0	
722432																																							9589	3047	68492	0	0	4345	293	16246	336018	240087	2041	299851	0	2065	57723	0	36167	100	336018	0	0	37990	0	0	1500	203	65299	174788			0	235562	233497	-3423	0	0	0	0	36167	0	306	
722544																																							517457	29734	605871	0	5614	10816	129	72663	2480601	1972488	17954	2055999	0	36517	4000	0	424602	5000	2480601	0	0	347445	0	0	55330	0	440124	1532364			0	1274320	1237803	16827	0	0	0	61557	424602	514	0	
722777	9584619	692904	11142824	123831	1864716	814788	6271	5206532	89502032	1445249	77579657	0	1225798	1150000	0	11922375	1	89502032	1022463	938578	-1522531	0	0	13239292	490564		0	54781004	53555206	205613	0	323398	11922375	12073	4985241	0	0	0			11142824							73722432					1150000					1022463	938578						20659145	53063287							0	0	0	323398		12073		
722816																																							70106	14049	279468	0	41	12720	0	27992	1041470	906713	6964	942677	0	7456	29000	0	98793	17481	1041470	0	0	75501	0	0	5388	0	291504	615209			-2693	629256	621800	3116	280	0	0	0	98793	0	15014	
723112	33398587	3146357	36973773	0	4950489	2269641	20809	7766269	203174120	3980621	178768669	104	2452468	6300802	919725	24405347	4540	203174120	2651289	1304360	5707558	920907	0	16090452	4702629		-1931	108777644	106325176	2604728	0	678973	24405451	39156	9038	143135	0	143135			36973773							165140813					6300802					2651289	1304360						58109564	107031249							0	0	300240	678973		39156		
723158																																							8728	583	18177	0	0	605	44	1060	120980	107801	173	107974	0	1851	0	0	13006	150	120980	0	0	5214	0	0	7350	0	17118	90683			0	86786	84935	292	6848	0	0	0	13006	0	0	
723550																																							3671	2121	40040	0	0	520	0	1022	94894	85744	78	85822	0	295	0	0	9072	150	94894	0	0	7928	0	0	200	0	25604	60140			0	47815	47520	794	0	0	0	0	9072	0	0	
723653																																							9470	4892	155278	0	0	3466	55	6246	252729	222893	1295	224950	0	2847	762	0	27779	452	252729	0	0	18905	0	0	4663	0	103136	119757			0	76169	73322	3759	0	0	0	0	27779	0	0	
723756																																							705	1351	19984	0	578	556	30	1816	52310	43571	272	44762	0	451	919	0	7548	190	52310	0	0	4757	0	0	2253	0	6412	37159			0	24864	24413	348	2877	0	0	0	7548	0	0	
723868																																							30503	1119	124443	0	0	444	0	1723	206206	178761	669	179430	0	517	0	0	26776	500	206206	0	0	15229	0	0	6950	0	54638	124123			0	48491	47974	4097	0	0	0	0	26776	0	0	
724230																																							27234	11034	42570	551	0	4873	3	11555	404728	358497	4077	368347	0	4060	5773	0	36381	915	404728	0	0	33514	0	0	915	0	90738	267759			0	310968	306908	1037	0	0	0	0	36381	0	0	
724548																																							18334	1894	26342	0	0	140	20	592	81035	59728	301	60029	0	438	0	0	21006	120	81035	0	0	15245	0	0	5530	0	7986	51742			0	18936	18498	111	15215	0	0	0	21006	0	0	
724744																																							30665	9701	46761	0	6727	3717	0	30441	577114	472945	4538	502922	0	3735	17654	0	74192	350	577114	0	0	42966	169	0	29595	995	81724	391221			0	449190	445455	1281	1388	0	0	7785	74192	0	1095	
724904																																							60135	792	1052	0	2999	5324	383	7104	377077	336201	3514	339715	0	7911	0	0	37362	92	377077	0	0	3239	0	0	34008	26459	9546	326655			0	280740	272829	23	0	0	0	0	37362	0	0	
724940																																							7316	616	0	0	0	15	0	2912	46313	38027	26	38053	0	84	0	0	8260	150	46313	0	0	6260	0	0	1850	0	5093	32934			0	26642	26558	0	6720	0	0	0	8260	0	2176	
725077																																							8814	4779	18712	0	1350	6312	107	8962	307625	237407	6540	262617	0	3479	18670	0	45008	22	307625	0	0	19565	0	0	26131	0	19100	218307			-1194	258582	255103	484	3486	0	0	0	45008	0	0	
725732	270064	53426	144921	0	2076	1127	864	68534	2205940	12407	1958879	0	14417	108386	0	247061	21843	2205940	0	0	180416	0	0	44884	0		0	1626883	1612466	-82	0	0	247061	4135	48327	325	0	325			144921							1837761					108386												475115	1362646							0	0	0	0		4135		
725741																																							7765	11122	49849	0	0	1683	172	7161	138098	118336	2259	120595	0	732	0	0	17503	440	138098	0	0	12158	0	0	3973	0	57206	61130			0	41487	40755	932	18732	0	0	0	17503	0	859	
725853																																							8851	5049	63588	0	9566	3600	932	7802	207599	173001	977	174188	0	240	210	0	33411	1075	207599	0	0	730	0	0	31527	0	52538	120463			0	108451	108211	79	0	0	0	0	33411	0	0	
726458																																							15615	1928	12373	0	2301	660	0	1848	83544	70143	351	74314	0	131	3600	0	9230	500	83544	0	0	867	0	0	7486	0	17440	52703			0	48950	48819	377	0	0	0	220	9230	0	0	
726953																																							163133	4213	420312	120	0	728	0	16888	1061503	736001	5701	947939	0	4939	206237	0	113564	2948	1061503	0	0	55077	0	0	39634	0	52625	683376			0	437798	432859	15905	0	0	0	0	113564	0	23250	
727174																																							419937	5479	0	0	23669	11894	162	11758	1091948	948311	4762	953073	0	10826	0	0	138875	157	1091948	0	0	136738	0	0	1980	123957	124140	824171			0	504570	493744	0	1348	0	0	0	138875	0	0	
728948																																							398	11105	228280	0	9686	7113	97	8581	613395	527333	1675	550337	0	8116	20934	0	63058	1027	613395	0	0	33722	0	0	23965	0	128172	399161			0	356251	348135	4344	0	0	395	0	63058	0	0	
728957																																							7001	10409	80996	0	354	2834	0	4364	278586	251083	471	251554	0	2155	0	0	27032	570	278586	0	0	3010	0	0	21737	0	79019	172064			0	174783	172628	1715	0	0	0	0	27032	0	0	
729011																																							81959	11772	54040	0	3403	11740	146	13420	526974	470541	5110	475651	0	5091	0	0	51323	620	526974	0	0	28754	0	0	21471	2101	135763	334778			0	342555	337464	478	498	0	0	0	51323	0	10431	
729057																																							38465	3862	28973	0	0	2560	0	998	147152	135657	287	136044	0	883	100	0	11108	100	147152	0	0	5305	0	0	5400	0	43322	92335			0	70426	69543	303	2396	0	0	0	11108	0	355	
729178																																							13639	2871	11333	221	214	5381	0	5913	210974	165561	1941	189169	0	1483	21667	0	21805	1029	210974	0	0	17227	0	0	3702	120	32998	132563			0	132300	130817	-153	0	0	0	0	21805	0	40465	
729310																																							28558	14901	128046	0	5043	20974	0	41011	1222485	1022906	7429	1115497	267	12777	85162	0	106721	150	1222485	0	0	62732	0	0	46075	1526	188261	834645			0	823979	811202	-2236	0	0	0	0	106988	0	171224	
729459																																							168	3212	12401	0	1216	1183	0	1099	118774	98694	151	105996	0	1130	7151	0	12778	400	118774	0	0	4009	0	0	8110	0	19312	79382			0	97399	96269	259	3226	0	0	0	12778	0	0	
729570																																							10253	196	0	0	55	1769	208	444	52897	39424	58	39482	0	203	0	0	13415	0	52897	0	0	13415	0	0	0	0	8731	30693			0	40038	39835	0	0	0	0	0	13415	0	137	
729842																																							6070	3892	62415	0	0	1504	0	4704	187524	158646	672	164318	0	2202	5000	0	23206	100	187524	0	0	17829	0	0	3300	0	42854	115792			0	111123	108921	1977	0	0	0	0	23206	18	0	
729945																																							7299	3268	0	0	0	900	1233	9385	146110	123321	622	136769	0	2004	12826	0	9341	513	146110	0	0	-2620	0	0	11448	0	37846	85475			0	61419	59415	0	32575	0	0	0	9341	0	32035	
730745																																							2453	349	6745	0	0	101	0	352	30437	24145	31	26176	0	147	2000	0	4261	50	30437	0	0	3713	0	0	500	0	6048	18097			0	8662	8515	-2	2997	0	0	0	4261	0	8925	
731050																																							8695	5008	13163	0	5098	2224	0	2209	165793	141423	586	143709	0	1521	1700	0	22084	250	165793	0	0	7696	0	0	14000	0	38979	102444			0	127160	125639	138	0	0	0	0	22084	7	3750	
731247																																							544377	29793	408372	0	2500	38742	45	29564	3778765	3194158	12341	3314410	0	37070	107911	0	464355	3725	3778765	0	0	390013	7273	0	65101	43947	532679	2661479			-3266	2711082	2674012	8782	140	0	0	0	464355	0	0	
731957																																							10516	459	2756	0	0	30	264	103	27482	24959	31	24990	0	95	0	0	2492	56	27482	0	0	2309	0	0	100	0	7212	17747			0	13449	13354	27	0	0	0	0	2492	0	0	
732178																																							101663	9195	35629	0	292	15507	30	5202	663327	602231	4699	610180	0	4027	3250	0	53147	3258	663327	0	0	22256	0	0	27338	1925	135981	466250			0	484155	480128	295	12593	0	0	0	53147	0	1163	
732253																																							35467	3000	10851	0	4538	4216	290	5195	195036	174035	744	174779	0	1082	0	0	20257	7460	195036	0	0	7638	0	0	5100	0	27814	146221			0	132561	131479	59	0	0	0	0	20257	0	0	
732637																																							10697	1383	44682	0	0	719	498	3512	117300	105129	455	105584	0	854	0	0	11716	50	117300	0	0	10580	0	0	200	0	29210	75919			0	56663	55809	886	0	0	0	0	11716	0	0	
732758																																							205979	8366	15835	0	0	1109	0	17508	497536	349955	11117	443916	0	5143	0	0	53620	1234	497536	0	0	37143	0	0	15091	0	249538	100417			0	253188	248045	152	500	0	82844	0	53620	0	194	
732918																																							95078	17105	130366	0	3548	25243	237	50360	1305516	1044288	8886	1200763	0	9291	145860	0	104753	1020	1305516	0	0	94045	3944	0	11657	5239	270498	773790			0	982909	973618	-1969	0	0	0	1729	104753	778	0	
732954																																							26155	4169	35847	0	0	314	0	530	90325	77920	267	78187	0	169	0	0	12138	400	90325	0	0	9683	0	0	800	0	16685	61235			0	23479	23310	1255	0	0	0	0	12138	0	0	
733054																																							26744	7993	659077	0	5052	5678	0	30896	929934	791035	13103	804198	0	3983	60	0	125736	1600	929934	0	0	81464	0	0	21174	0	116713	674322			0	198477	194494	21498	0	0	0	0	125736	0	0	
733540																																							500	1148	0	0	0	1619	14	996	90063	77406	122	80528	0	1122	3000	0	9535	100	90063	0	0	1886	0	0	7549	0	15950	61456			0	74123	73001	0	10875	0	0	0	9535	0	1910	
733559																																							54862	9934	0	0	0	4466	0	5122	357697	304619	859	321972	0	4565	16494	0	35724	300	357696	0	0	5524	0	0	29900	0	41496	263123			0	269666	265101	0	0	0	0	0	35724	30	18182	
733661																																							132088	2	0	0	0	14	0	3003	180754	144377	1413	152790	0	704	7000	0	27964	850	180754	0	0	25681	0	0	1433	80	0	144377			0	46259	45555	0	0	0	0	0	27964	12	0	
733755																																							34298	3297	2286	0	0	2196	0	680	120568	108592	609	111201	0	866	2000	0	9368	100	120569	0	0	9093	0	0	150	0	33464	75129			0	78677	77811	25	0	0	0	0	9368	0	0	
733951																																							4516	19747	91539	0	2203	1985	0	4359	235989	173007	638	214064	0	1350	40419	0	21925	600	235989	0	0	8867	0	0	10936	0	43608	129399			0	112990	111640	1522	0	0	0	0	21925	0	0	
734248																																							21417	3814	78086	0	3096	2677	130	12861	369226	297346	2367	323589	0	3875	7000	0	45637	1000	369226	0	0	29132	0	0	13206	233	64667	232679			0	230054	226179	2299	20560	0	0	16876	45637	173	0	
734350																																							9373	12858	77763	420	0	11626	8709	13375	472909	407537	3140	423688	0	2119	13011	0	49221	216	472909	0	0	36634	0	0	12500	0	69718	337819			0	285629	283510	-129	55275	0	0	0	49221	0	0	
734538																																							401757	10623	23903	0	449	13569	234	55115	1029609	459532	9465	876872	0	18146	5000	0	152737	24578	1029609	1288	0	41569	0	0	85844	0	456276	3256			0	533217	515071	746	7600	0	402875	0	152737	0	0	
734613																																							8813	11475	81012	451	0	2760	0	7403	340752	283270	1058	284328	0	3036	0	0	56424	60	340752	0	0	47146	0	0	10000	0	53725	229545			-942	226753	223717	160	5000	0	0	0	56424	121	0	
735049																																							20605	3189	13832	0	0	300	0	265	55509	46213	76	46289	0	152	0	0	9220	200	55509	0	0	6081	0	0	2800	0	9438	36775			0	5256	5104	139	0	0	0	0	9220	0	12214	
735067																																							74671	5242	0	0	1117	859	0	5316	365446	287719	1961	324936	0	3404	35256	0	40510	125	365446	0	0	22490	0	0	17895	1451	83581	204138			0	280194	276790	0	0	0	0	0	40510	0	0	
735414																																							12730	1260	0	0	0	1587	147	2538	68801	60735	501	61315	0	211	79	0	7486	200	68801	0	0	2226	0	0	5060	0	4963	55772			0	40549	40338	0	343	0	0	0	7486	0	9858	
735441																																							167331	15927	12504	0	4247	14607	3613	12541	1108499	894166	2400	988510	0	12826	91944	0	119989	740	1108499	0	0	104815	0	0	14374	7919	120868	773298			0	877139	864313	60	5497	0	0	0	119989	0	0	
735768																																							28479	14317	306966	0	16321	3716	800	26990	869419	744425	10459	775671	0	6628	20787	0	93748	60744	869419	0	0	26848	0	0	0	0	330343	414082			0	478446	471818	6156	0	0	0	0	93748	0	12	
735973																																							1194	162	33821	0	0	817	0	8026	85670	65333	550	71383	0	344	5500	0	14287	1	85670	0	0	13781	0	0	0	0	2060	63273			0	41943	41599	505	0	0	0	0	14287	51	0	
736158																																							7350	3571	9662	0	0	303	0	1872	43554	35784	221	37005	0	277	1000	0	6548	200	43553	0	0	1007	0	0	5200	0	6960	28824			0	18073	17796	141	3000	0	0	0	6548	0	0	
736206																																							56793	18951	237030	0	56075	52307	1820	153815	3949004	3405004	74041	3549485	0	36016	70440	0	399519	1500	3949004	0	0	159157	0	0	236428	6909	1008053	2396951			0	3153648	3117632	2434	0	0	0	0	399519	0	247672	
736550																																							802	7012	83455	0	3100	5573	395	5956	358706	319090	454	319544	0	3750	0	0	39162	50	358706	0	0	19982	0	0	16671	0	65857	253233			0	252238	248488	2459	3709	0	0	0	39162	216	0	
736662																																							17789	4343	33347	0	1862	4059	758	1231	173603	151111	494	151605	0	1295	0	0	21998	315	173603	0	0	8580	0	0	12556	0	55986	95125			0	100518	99223	547	8491	0	0	0	21998	0	2500	
737548																																							76477	8956	115388	1054	3832	7239	222	23885	770638	614462	8516	686351	0	5976	32809	0	84287	170	770638	0	0	67864	0	0	13738	8736	139222	475240			0	530825	524849	2515	0	0	0	30564	84287	0	0	
738013																																							8747	11887	161161	0	2057	10652	68	11251	953506	701416	4001	851476	0	10795	144059	0	102030	350	953506	0	0	97107	0	0	350	10352	207761	493655			0	747861	737066	4223	265	0	0	2000	102030	0	0	
738040																																							75762	45248	271170	0	17817	31571	54	53122	1866595	1551021	8269	1659658	0	19529	84864	0	206937	200	1866595	0	0	157620	0	0	47148	9678	315332	1235689			0	1295424	1275895	1969	0	0	0	15504	206937	73	86205	
738143																																							13984	4136	234060	0	2567	8852	7	15525	674761	566724	3092	615867	0	3773	14000	0	58894	1403	674761	4291	0	39783	0	0	16241	0	60816	505908			0	394261	390488	1467	851	0	0	32051	58894	0	0	
738255																																							6786	4126	48726	0	0	1354	131	5018	167168	143769	661	144430	0	1503	0	0	22738	1260	167168	0	0	18432	0	0	2080	238	32308	111461			0	102292	100789	966	0	0	0	0	22738	0	0	
738303																																							85966	4129	103784	0	444	14889	75	43671	1207455	1043533	14117	1082791	0	6460	25141	0	124664	0	1207455	0	0	6300	0	0	121639	1720	154599	888934			0	945766	939306	-3275	0	0	0	0	124664	0	13471	
738657																																							2417	8484	5613	0	0	913	735	572	48732	44449	113	44562	0	310	0	0	4170	50	48732	0	0	3843	0	0	200	0	12322	32127			0	28442	28132	77	0	0	0	0	4170	0	1866	
738769																																							116245	33458	139602	0	15647	33105	0	28243	925317	794514	9479	828831	0	8123	24838	0	96486	847	925317	0	0	65055	0	0	28763	1199	371187	423327			0	565941	557818	1821	0	0	0	0	96486	0	0	
739346																																							2730	3008	50454	0	0	139	0	1354	123449	108078	617	108695	0	1024	0	0	14754	60	123449	0	0	12769	0	0	1000	0	26133	81945			0	64634	63610	925	2154	0	0	0	14754	0	0	
739355																																							59619	6550	14185	0	117	13314	783	7079	632104	542110	2697	569807	0	7029	25000	0	62297	390	632104	0	0	48245	0	0	13657	0	122386	419724			0	537486	530457	5	0	0	0	0	62297	0	0	
739560																																							456335	27147	467403	11033	13419	58634	0	151582	5041516	4598742	73147	4677733	0	55460	5844	0	363783	1600	5041516	0	0	306004	2055	0	47703	295026	2165749	2432993			0	3602676	3547216	8476	0	0	0	0	363783	11666	0	
739832																																							7672	3826	37650	0	0	2037	67	3246	153268	132174	615	132789	0	1314	0	0	20479	700	153268	0	0	18011	0	0	700	360	19948	112226			0	99724	98410	1068	0	0	0	0	20479	0	0	
740249																																							2500	6911	86167	0	0	446	0	3780	253252	220485	385	225232	0	453	2000	0	28020	600	253252	0	0	20546	0	0	4400	0	48725	171760			0	153868	153415	2474	0	0	2362	0	28020	33	0	
741068																																							68480	1239	0	0	0	830	0	393	111717	95083	123	95206	0	594	0	0	16511	500	111717	0	0	9961	0	0	6050	0	19002	76081			0	41369	40775	0	0	0	0	0	16511	0	0	
741152																																							13639	1712	51167	0	0	315	0	462	82498	74407	109	74516	0	266	0	0	7982	400	82498	0	0	6245	0	0	400	0	36360	38047			0	15469	15203	937	0	0	0	0	7982	0	0	
741330																																							79410	7153	128491	0	28733	65463	0	36125	1319579	1097564	19858	1173163	3470	8860	55741	0	142946	1000	1319579	0	0	20117	5750	0	116595	75543	205480	892084			0	886542	877682	5234	10000	0	0	0	146416	5229	0	
741358																																							736	486	0	0	0	45	244	512	17638	12350	78	13028	0	150	600	0	4610	200	17638	0	0	3590	0	0	820	0	5264	7086			0	14468	14318	0	365	0	0	0	4610	0	932	
741648																																							10331	1137	3529	0	0	1437	0	1966	68384	59880	1142	61022	0	1122	0	0	7362	20	68384	0	0	5992	0	0	1314	913	4372	55508			0	50043	48921	36	150	0	0	0	7362	0	0	
741844																																							24161	2028	28378	0	0	2265	0	3927	136496	117143	916	118559	0	1024	500	0	17937	100	136496	0	0	12969	0	0	4400	39	31503	85640			0	75556	74532	468	1150	0	0	0	17937	16	0	
741956																																							21600	2993	4896	0	0	504	211	1006	51681	46567	12	46579	0	136	0	0	5103	600	51682	0	0	922	0	0	3522	0	15955	30612			0	20607	20471	59	0	0	0	0	5103	0	0	
741974																																							13346	1153	36	0	1061	4003	0	8070	243661	173991	979	212251	0	1104	37281	0	31410	1	243661	0	0	-10321	0	0	41895	1730	10559	163432			-165	214986	213882	0	0	0	0	0	31410	0	380	
742056																																							16364	14150	52520	0	0	1845	0	1041	208727	186539	154	189693	0	1714	3000	0	19034	300	208727	0	0	12748	0	0	5000	0	42022	144516			0	124521	122807	986	0	0	0	0	19034	0	0	
742542																																							6984	0	32118	0	0	1080	2	1842	131662	110109	800	118660	0	1214	7751	0	13002	200	131662	0	0	9533	0	0	2366	58	17913	92196			0	76119	74905	903	14673	0	0	0	13002	0	0	
742636																																							48923	877	7721	0	0	860	0	675	121207	104524	100	104624	0	768	0	0	16583	664	121207	0	0	3527	0	0	12176	0	56429	48095			0	62919	62151	216	0	0	0	0	16583	0	0	
742944																																							42671	4323	0	0	0	4260	0	12125	289586	250599	1576	261175	0	2245	9000	0	28411	900	289586	0	0	26611	0	0	900	710	66512	184087			0	202575	200330	0	1135	0	0	0	28411	0	24032	
743679																																							29519	13783	165359	0	4951	4734	0	15254	630875	479566	13643	565146	0	5863	45016	0	65729	0	630875	0	0	64868	0	0	0	8913	76609	402957			0	394087	388224	861	138	0	0	26921	65729	0	0	
743950																																							6937	2050	42126	0	0	1867	170	1425	75357	63269	320	63589	0	203	0	0	11768	135	75357	0	0	10612	0	0	195	0	13443	49826			0	19272	19069	826	1713	0	0	0	11768	0	0	
744238																																							2211	4904	99541	0	13305	8759	178	10404	408276	340324	4081	357476	0	3304	12000	0	50800	900	408276	0	0	29274	0	0	19570	2012	73380	266944			0	260166	256862	1056	10100	0	0	1071	50800	0	0	
744256																																							90298	6255	52429	0	0	6539	0	6544	356760	296406	19847	324261	0	5700	8008	0	32499	2500	356760	0	0	21044	0	0	8390	580	88293	208113			0	199462	193762	565	353	0	0	0	32499	0	0	
744854																																							94444	8215	22216	1157	0	10065	34	6310	432552	370322	947	372083	0	6836	814	0	60469	1050	432552	0	0	36640	0	0	22088	0	143889	226433			0	286250	279414	691	10060	0	0	0	60469	0	637	
745150																																							9054	2619	0	0	0	324	0	411	33388	29479	82	29561	0	267	0	0	3827	50	33388	0	0	3277	0	200	300	0	8218	21261			0	20185	19918	0	93	0	0	0	3827	0	969	
745347																																							15482	4430	66813	354	0	804	0	1231	150001	133341	761	134102	0	1008	0	0	15899	1500	150001	0	0	8967	0	0	3500	0	12593	120748			0	61895	60887	1932	0	0	0	0	15899	0	0	
746157																																							45823	4991	59372	0	7037	6498	818	2720	300907	247698	1341	269539	0	2921	20500	0	31368	100	300907	0	0	15357	0	0	14900	0	51095	196603			0	176569	173648	1011	0	0	0	0	31368	0	0	
746429																																							16544	7691	92340	1526	1102	15333	22	18321	532662	450880	3431	478817	0	4357	21000	3506	53845	6663	532662	0	0	20953	0	58	24387	0	149053	301827			0	363029	358672	1784	19611	0	0	0	53845	0	1500	
746755																																							5016	3622	97604	0	0	2776	38	9328	307739	262224	3002	276681	0	2646	11000	0	31058	390	307739	0	0	19875	1859	0	9301	0	69977	192247			0	190142	187496	1492	0	0	455	0	31058	0	0	
746942																																							12257	831	9596	0	4776	2410	62	1433	88273	73216	315	74875	0	660	1344	0	13398	112	88273	0	0	4066	0	0	8938	0	5723	67493			0	56847	56187	282	721	0	0	0	13398	0	0	
746979																																							40689	2229	21910	0	34	4183	0	539	142850	112305	364	112669	0	1163	0	0	30181	0	142850	0	0	29573	0	0	0	814	8679	103626			0	38566	37403	608	2946	0	0	0	30181	0	32103	
747051																																							22054	3197	5865	0	0	2726	1123	2672	107774	97196	143	98339	0	1160	1000	0	9435	152	107774	0	0	5636	0	0	3597	0	28751	68445			0	69558	68398	50	1739	0	0	0	9435	0	0	
747257																																							6172	3533	21986	0	0	2724	0	5640	141050	126574	295	128007	0	1504	1138	0	13043	120	141050	0	0	7677	0	0	5140	2063	35882	90692			0	92937	91433	106	6555	0	0	0	13043	76	868	
748254																																							24165	14706	84378	0	0	2658	0	5287	345787	314916	1509	317202	0	3177	0	0	28585	200	345787	0	0	7037	0	0	20112	0	106439	208477			0	217770	214593	1236	0	0	0	777	28585	0	0	
748357																																							8717	1256	0	0	0	135	0	322	41874	38348	20	38368	0	650	0	0	3506	100	41874	0	0	1906	0	0	1500	0	14094	24254			0	28139	27489	0	2400	0	0	0	3506	0	1555	
748441																																							2198	2447	75593	0	0	469	96	1128	134131	106767	130	109816	0	246	2919	0	24315	1	134131	0	0	20049	0	0	2399	0	23398	83369			0	50971	50725	1866	1475	0	0	0	24315	0	0	
