"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
340256	0	10694	4644																																	22919	0	766								
340443	0	604	184																																	0	0	69								
340742	0	1440	18758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	31068	0	3219								
340751	0	0	0																																	31029	0	62496								
341310	0	14335	26989																																	56787	0	27703								
342054	0	9072	20280																																	7379	0	9904								
342362	0	4360	8654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	7895	0	17036								
342410	57136	40348	124488	0	0	15855	0	0	0	0	0	0	15855	0	0	0	0	0	0	0													0	0	0	244402	0	134594								
342634	0	416113	2173134	0	0	173474	52020	0	10003	85516	77955	0	0	0	19587	8904	23529	0	0	0	0	20740	13910	0	0	0	0	0	0	0	13910	0	0	239931	93632	1204523	0	565127								
343051	0	78	353																																	555	0	75								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	10070								
343770	5500	32	413																																	1754	0	574								
343903	0	11715	1773																																	7490	0	24830								
343958	0	0	118																																	3409	0	13549								
344647	0	3220	15458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	41186	0	28736								
344852	0	816	586																																	872	0	2172								
345309	0	18768	7756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	39279	0	41104								
345345	0	1333	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	12679	0	54409								
345747	0	3865	26468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	20445	0	13450								
345756	0	9664	7437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	30584	0	0								
345877	39630	5949	14460																																	11183	0	9979								
346379	0	4124	2826																																	5491	0	7781								
346566	0	2538	940																																	85	0	0								
346771	0	2726	248																																	4608	0	5095								
347022	0	2756	5387																																	4810	0	802								
347639	0	2422	6303																																	10516	0	0								
347956	20955	8899	17777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	79616	0	51450								
348159	0	6742	5650																																	13734	0	1220								
348720	0	125627	44401																																	2742	0	11546								
349129	0	2820	3522																																	806	0	240								
349343	0	255	348																																	21145	0	9506								
350572	0	6698	3052																																	9716	0	2891								
350657	0	0	0																																	1607	0	628								
350750	5000	4793	3273																																	624	1767	11020								
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5	0	11974								
351560	0	2282	15612																																	19971	0	0								
351878	5175	0	0																																	10638	0	1175								
352370	13150	276	3385																																	1650	0	1950								
352651	0	1030	0																																	12587	0	83								
352745	0	0	0																																	1980	0	8952								
352772	0	651110	619826	0	0	40064	0	1517	0	0	0	0	3874	36190	0	0	0	0	0	1517	0	21044	21578	0	0	0	0	0	24268	0	45846	0	0	77858	83784	970556	0	340250								
353238	6000	28862	7974																																	6456	0	3541								
353546	0	0	479																																	2474	0	8814								
353555	75000	77223	107847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	17341	19263	1744452	0	63695								
353957	0	0	0																																	0	0	2555								
354057	0	0	0																																	23	0	1432								
354253	0	0	0																																	1905	0	5961								
354310	831800	58651	159537	0	0	755576	0	0	11057	240601	503918	0	0	0	0	0	0	0	0	0													0	0	546	1031965	0	104664								
354552	0	5490	3495																																	6987	0	16129								
354851	2600	0	0																																	1749	0	4766								
355120	20000	8657	32032																																	30288	0	5746								
355559	0	5075	11384																																	29666	0	8059				Mortgage Loans sold	Trust Accounts			
355858	0	30894	60354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	168697	2392	43591	0	44177								
356239	0	23	64																																	11704	0	20120								
356659	0	2415	1922																																	11	0	2316								
356752	0	320	0																																	0	0	0								
357526	0	1548	4863																																	2464	0	3870								
357553	0	37	0																																	3260	0	24817								
357777	0	497	2404																																	10785	0	5880								
357937	57295	4806	18583																																	8299	0	5630								
358112	0	18	1282																																	490	0	1342								
358448	0	0	914																																	161	0	2273								
358756	0	0	86																																	1120	0	7466								
359472	0	155	2436																																	99	0	0								
359650	0	0	0																																	41	0	272								
359744	0	0	28																																	1619	0	2799								
360777	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	390								
361055	0	29782	22460																																	29196	0	40417								
361167	155	213830	538900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	266180	7283	100703								
361279	0	9199	8176																																	3384	0	1436								
361354	0	0	0																																	654	0	512								
361439	0	20000	9953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	5350	0	1188								
362043	0	297	0																																	359	0	2716								
362155	0	2152	2870																																	1116	0	2375								
362717	0	1119	42091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	7165	4828	58397	0	15020								
362856	0	0	0																																	0	0	2080								
362940	0	0	0																																	77	0	573								
363442	0	0	0																																	0	0	0								
363648	0	0	100																																	3006	0	10889								
363657	0	2090	12778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	19766								
363778	0	348	0																																	0	0	0								
364131	8000	17227	6817																																	4467	0	3414								
364270																																	0													
364430	0	7919	18536																																	2152	0	4552								
364850	4200	309	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2424	0	749								
365325	0	1046388	2284177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32265	0	0	0	0	0	0	0	0	0	0	0	0	40957	126842	1419779	10250	1663915								
365745	0	0	28611																																	3823	0	750								
365848	0	0	1892																																	306	0	172								
365950	0	561	1742																																	750	0	1717								
366078	0	18890	32235																																	23139	0	3427								
366238	75000	28023	83901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	30986	0	75540								
366247	0	1426	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5073	0	10787								
366359	0	11	0																																	740	0	1594								
366658	0	1299	210																																	3470	0	683								
366854	0	7964	2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			8804	0	229								
367150	0	141	0																																	1658	0	568								
367178	0	4344	1858																																	7354	0	0								
367431	0	5490	8423																																	7628	0	1980								
367543	0	0	3839																																	30034	0	20283								
368054	0	0	403																																	1060	0	3962								
368344	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2362	0	10885								
368522	0	267	1801																																	4058	0	2294								
368933	0	0	31																																	1978	0	11573								
368951	0	1911	2668																																	5174	0	10615								
369453	0	0	12566																																	9121	0	6229								
369659	68000	46504	34276																																	58035	0	12319								
370020	0	5088	7529																																	18078	0	26038								
370271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
370347	11250	567	0																																	0	0	20161								
370721	0	1141	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2192	0	5061								
370833	0	606	0																																	0	0	451								
370954	0	30320	305																																	48	0	1232								
371223	0	3332	100362																																	6619	0	2041								
371232	0	352	3155																																	14519	0	0								
371362	0	1633	16939																																	31053	0	23380								
371559	0	550	1356																																	1454	0	4722								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			34	0	116								
371849	0	48	0																																	1823	0	209								
371924	61999	10506	45091																																	83316	0	12764								
371942	3750	793	811																																	660	0	2680								
372444	0	1082	1056																																	274	0	3410								
372538	0	24642	48782																																	54056	0	46286								
372640	0	1947	3																																	8103	0	2463								
372855	0	16821	5793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3553	0	2783								
373272	0	5319	0																																	0	0	0								
373553	150	1112	0																																	1172	0	0								
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	1957								
374130	0	10051	4965																																	3940	0	2276								
374653	0	27717	158308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	107104	0	58018								
374774	0	115	1870																																	3718	0	0								
375043	175000	7756	31654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	77059	0	90326								
375379	0	0	603																																	0	0	0								
375502	0	7548	70042																																	203700	0	27236								
375566	0	227213	16864																																	23623	0	521								
375650	0	395	0																																	353	0	134								
376237	0	209	2417																																	836	0	1271								
376273	0	4900	37688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	34944	0	32819								
376442	0	2050	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	422	25248	0	51248								
376947	6000	189	17																																	6775	0	11742								
377663	0	3297	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4305	0	4045								
377850	0	0	3694																																	2768	0	61								
378044	0	527	0																																	32	0	2625								
378110	0	0	31																																	938	0	1377								
379050	0	0	0																																	0	0	3729								
379153	0	3102	773																																	1751	0	2011								
379470	0	1584	1284																																	0	0	1239								
379649	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2543	0	0								
379920	0	736620	1982761	0	0	247773	120184	0	2865	198372	46536	0	0	0	5946	111300	2938	0	0	0	694	172295	770	0	0	0	0	0	0	0	770	0	0	40178	331541	4622274	402469	1088728								
380346	0	240	5																																	3167	0	3496								
380458	314197	65864	71016																																	59737	0	17893								
380533	25000	363	2820																																	5145	0	19378								
380878	0	2407	0																																	60	0	3880								
380944	0	612	1447																																	13028	0	0								
381026	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1896	0	601								
381343	0	0	33435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	72776	8000	14684								
381932	0	12094	4999																																	3810	0	0								
381950	0	2799	7552																																	8791	0	1715								
382050	0	2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			14353	0	0								
382069	0	4	2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	3676	0	10986								
382256	0	698	0																																	740	0	4082								
382274	0	0	0																																	0	0	0								
382443	0	164	639																																	3767	0	9613								
382537	0	2951	5760																																	4788	0	1947								
382649	0	7453	8064																																	57718	0	3879								
382658	2100	212	0																																	6706	0	25705								
382742	0	2149	10714																																	13069	0	648								
382854	0	1998	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			608	0	800								
384018	0	0	34610																																	79270	0	4676								
384278	0	85951	25397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	3906	9130	33972	0	836								
384353	0	0	0																																	20	0	1656								
384652	42577	32695	52990																																	58893	2500	12234								
384830	0	5261	3062																																	689	0	1424								
385350	0	5123	0																																	7567	0	3533								
385471	0	2853	1685																																	3063	0	86904								
385547	0	2289	0																																	1196	0	5034								
385686	0	0	2069																																	999	0	5943								
386432	0	3226	101																																	2289	0	930								
386450	0	845	11779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	3	0	57125								
386731	0	1004	1009																																	5360	0	1013								
386825	0	0	0																																	3266	0	0								
387055	0	1187	894																																	844	0	5985								
387671	21000	15450	4412																																	21576	0	2263								
388155	0	4211	6358																																	1048	0	2850								
388258	0	0	0																																	28	0	980								
388557	918	6659	4334																																	24939	0	15904								
388744	0	3982	924																																	2167	0	13511								
388753	0	0	1428																																	101	0	1678								
388874	0	3751	1																																	0	0	958								
389358	0	3500	886																																	13482	0	18170								
389376	1300	0	0																																	1726	0	366	Commitment to purchase CD							
389826	0	1438	0																																	219	0	287								
390372	0	1593	0																																	0	0	2268								
390840	0	1331	2304																																	15130	0	10477								
391418	0	53	1974																																	543	0	4671								
391557	0	500	345																																	13	0	28								
391575																																	0													
391959	4625	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1770	0	8560								
391977	80000	8860	20768																																	14344	0	17924								
392152	0	12446	342																																	349	0	381								
392255	0	1056	1056																																	2908	0	1337								
392778	0	3548	20441																																	21295	3500	1519								
393252	0	0	0																																	0	0	16703								
393355	0	5991	3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6192	0	4527								
393953	0	9683	27779																																	32458	0	6620								
394156	0	0	5267																																	1272	0	5648								
394259	0	395	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	7380	0	49455								
395238	0	67484	3431224	0	0	293059	0	81155	15549	194724	82786	0	0	0	0	81155	0	0	0	0	40973	150735	0	0	0	0	0	0	2105	0	2105	0	0	473582	526205	8921642	147946	604353								
396057	0	677	2280																																	2331	0	1319								
396244	0	25576	14353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0								
396253	1083	41374	14680																																	33268	0	4744	.							
396954	0	0	0																																	0	0	8433								
397456	0	8	2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1842	0	4230								
397531	0	0	36955																																	24523	0	49								
397540	0	73258	155117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	143549	1000	18583								
397559	0	7121	14443																																	23753	0	41690								
397755	6250	43897	123755																																	24658	0	1589								
397858	0	273	176																																	32	0	11								
398051	0	4035	2614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1737	0	7397								
398248	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	619	0	0	0	13042								
398668																																	0													
398837	0	24080	5015																																	3737	0	2948								
399357	3500	0	0																																	0	0	6896								
399517	0	33570	358686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	50138	0	401978	0	74739								
399731	0	4178	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3139	0	258								
399973	7150	2793	2868																																	2216	0	386								
400057	9000	3238	5845																																	9007	0	15595								
400141	0	4724	19374																																	35574	0	18237								
400365	0	17320	8635																																	8731	0	3152								
400767	0	0	4738																																	212	0	1949								
401072	0	935	114																																	0	0	0								
401559	0	444	0																																	664	0	1949								
401755	5580	7559	19019																																	9215	0	22650								
401906	0	2528	19399																																	14640	0	6698								
401951	0	5562	0																																	0	0	0								
402846	0	0	0																																	0	0	7946								
402873	0	447	0																																	0	0	477								
403067	0	0	0																																	4709	0	4325								
403151	0	3882	87789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	358128	0	245171								
403179	0	65490	136708																																	24268	0	1103								
403254	0	0	0																																	0	0	0								
403656	0	0	0																																	747	0	213								
403870	60000	2034	40541																																	63858	0	6209								
403946	0	18944	131039																																	92825	0	9606								
404653	0	3198	9286																																	65179	0	0								
404943	0	326	1359																																	635	0	6113								
406022	0	4846	7288																																	10195	0	2584								
406059	0	12125	14276																																	27340	0	4627								
406666	0	858	1116																																	3012	0	5133								
406974	0	15884	17960																																	3797	0	3180								
407168	1600	99	4829																																	3294	0	11729								
407506	0	45479	92542																																	174205	0	69817								
407645	0	322	4163																																	14584	0	4272								
407850	0	0	0																																	1255	0	2356								
408307	0	6484	3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14394	0	15174								
408642	0	0	41318																																	8446	285238	5776								
408875	40027	28855	17179																																	8636	0	0								
409265	0	0	187																																	8	0	321								
410159	0	0	0																																	339	0	187								
410560	0	817	7965																																	13211	0	32984								
410748	64628	8490	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6100	0	4621								
410917	0	7484	2920																																	9574	0	5957								
410944	0	0	0																																	159	0	2409								
411062	0	0	0																																	2365	0	0								
411174	0	678	650																																	711	0	0								
411231	0	3253	1853																																	3134	0	282								
411240	3500	828	25																																	1323	0	4239								
411512	25000	16871	36196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	54683	0	129								
411549	0	0	0																																	132	0	5684								
411576	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1109	0	1725								
411624	0	224	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			982	0	6858								
411651	0	0	0																																	2443	0	108851								
412153	0	259	19187																																	13541	0	40340								
412452	0	34	825																																	332	0	1251								
412555	0	0	0																																	5127	0	17475								
412667	0	0	2249																																	10600	0	12993								
412751	0	36621	458715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1323811	56343	411368								
412845	0	278	841																																	15257	0	22191								
412872	0	217	300																																	455	0	0								
413141	0	0	16487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	960	0	84774								
413208																																	0													
413347	6000	361	561																																	0	0	3691								
413543	0	384	455																																	1324	0	9588								
413646	0	1529	151																																	51439	0	28563								
413673	0	576	4670																																	1639	0	352								
413758	0	0	853																																	7688	0	15847								
414102	0	1266	3491																																	31000	0	4177								
414652	0	48	203																																	3845	0	21532								
414764	29000	18851	21071																																	1974	0	9561								
414858	0	5894	2836																																	3966	0	7462								
415770	0	0	0																																	0	0	0								
416245	374	43578	374558	0	0	0	0	3990	0	0	0	0	0	0	0	0	0	0	0	3990	2259	17849											0	0	0	806412	0	348007								
416272	0	1681	1052																																	440	0	80								
416339	0	1804	182																																	4020	0	4784								
416357	0	0	0																																	0	0	12749								
416656	15200	4527	85																																	1620	0	14099								
416674	13000	39046	22555																																	0	0	4064								
417626	0	11289	4155																																	2169	0	1256								
417710	0	896	2538																																	943	0	602								
418100	0	4932	985																																	7853	0	14077								
418249	0	4943	21809																																	75685	0	124691								
418436	0	0	0																																	814	0	88								
418856	0	0	4066																																	1491	0	23								
419406	245085	33630	221212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	368648	0	160414								
419460	34000	5082	7782																																	6978	0	2880								
419675	0	7245	111020																																	46645	0	14393								
419947	0	83	0																																	1367	0	3048								
420578	13100	1103	1010																																	2980	0	4710								
420644	0	3533	7707																																	19890	0	5957								
420653	0	3612	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5878	0	14410								
420877	0	1448	0																																	6057	0	72								
421445	0	334	80																																	0	0	18585	Fixed Rate Loans under FHLB Program							
421539	0	6187	1681																																	6608	0	1408								
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			317	0	2783								
422116	0	0	1273																																	378	0	961								
422433	250725	9623	188821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	10459	4930	165939	0	67408								
422657	30700	5014	3811																																	5	0	117								
423159	0	12579	1365																																	1991	0	2706								
423449	0	1931	71853																																	54689	0	19168								
423636	0	1949	1432																																	1907	0	3376								
423739	41000	26903	106315																																	22561	0	13004								
424156	0	69	994																																	5290	0	20831								
424240	0	123	0																																	5829	0	14674								
424352	0	5801	3876																																	4326	0	799								
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0								
424633	0	3015	962																																	146	0	985								
425050	0	0	0																																	0	0	1505								
425108	0	13204	3935																																	21446	0	13370								
425818	0	2472	2607																																	12957	0	11111								
425845	0	0	0																																	0	0	61362								
425911	0	6780	49660																																	84946	0	181807								
426057	0	0	550																																	1047	0	0								
426141	0	0	0																																	0	0	1597								
426534	0	38319	135961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	21261	13341	242610	3490	81366								
426758	0	453	336																																	483	0	5079								
426945	0	2044	0																																	4664	0	1309								
427241	0	4645	2384																																	1102	0	11141								
427353	27060	35251	31407																																	54271	0	6325								
427858	0	6212	2046																																	3918	0	1188								
427960	0	8178	1926																																	2629	0	606								
428060	118055	63051	48215																																	50653	0	21123								
428462	0	0	15230																																	10258	0	15170								
428547	0	2054	36896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	222787	0	70666								
428855	35000	1429	0																																	1721	0	5186								
429021	37000	12758	23689																																	9813	0	3568								
429487	16623	15041	81506																																	5567	0	2225								
430036	0	3512	5015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	11316	0	31721								
430054	0	7701	15050																																	6351	0	465								
430344	0	278	0																																	3136	0	8085								
431172	861401	105380	500332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4914	886	0	0	0	2605	0	0	0	3491	0	0	222	1310	1130301	0	498632								
431323	0	1813	245																																	3524	0	0								
431350	0	1078	197																																	272	0	1176								
432058	0	3435	3745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			987	0	534								
432432	0	10822	3786																																	1860	0	0								
433505	0	29358	43136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	2475	1135	44507	0	14347								
433550	0	1140	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	7517								
433608	0	1528	109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	58373	0	47594								
433859	0	0	0																																	0	0	10288								
433943	0	1904	1151																																	15825	0	14999								
434203	0	508	16470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14464	0	6141								
434539	12000	4228	4413																																	6921	0	4111								
435059	35000	3087	5122																																	12281	0	2714								
435077	0	0	155633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1111094	0	89085								
435255	0	1877	3461																																	8634	0	39413								
435666	22560	15936	0																																	0	0	919								
435750	0	45187	46488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	46589	0	61702								
436159	0	840444	898701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4101	23283	55737	0							55737	0	0	0	0	776601	194	38122								
436542	0	1192	6808																																	18820	0	21042								
436739	0	0	5191																																	11689	0	995								
436953	0	8361	42483																																	48274	0	180								
437044	0	0	0																																	0	0	5838								
437914	0	114335	266702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	0	0	0	0	0	0	0	2625	0	2625	0	283	46267	25674	975510	686	320449								
438434	0	0	788																																	716	0	0								
439132	0	7961	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			7196	0	2								
439338	0	6961	76031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	9795	1735	148384	1301	115068								
439356	0	3748	7516																																	59790	0	63059								
439404	50000	20599	122899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	79624	0	41707								
439730	0	673	1760																																	10017	0	0								
440857	0	4616	75																																	635	5	154								
440978	0	0	0																																	0	0	408								
441050	0	22456	452																																	255	0	273								
441078	0	0	0																																	2358	0	2792								
441135	0	0	0																																	107	0	1503								
441256	0	40508	102834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	7729	15028	132357	0	223424								
441359	0	0	7118																																	5753	0	20227								
441470	0	0	0																																	0	0	236								
441630	0	3929	683																																	173	0	916								
442011	0	0	300																																	5153	0	3835								
442057	4500	191	496																																	872	0	4509								
442244	0	2449	1263																																	15789	0	29831								
442655	0	0	3733																																	324	0	557								
443148	0	11489	2420																																	9346	0	17156								
443205	0	19300	102773																																	72721	0	11558								
443353	0	1316	11380																																	14864	0	32340								
443625	0	487	25																																	1794	0	1626								
443634	0	987	1466																																	3573	0	5615								
444350	0	17676	30288																																	25378	0	1320								
444556	2500	12126	501																																	6940	0	58168								
444677	0	115	0																																	0	0	0								
445674	0	2737	0																																	1013	0	2160								
445955	22600	7190	11344																																	15885	0	3466								
446130	0	1554	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			8349	0	0								
446149	0	1280	817																																	2015	0	240								
446176	0	1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	400								
446877	0	0	959																																	5087	8836	744								
447070	0	0	0																																	0	0	3206								
447100	0	12608	30149	0	0	12897	0	0	0	0	0	0	1349	11548	0	0	0	0	0	0													0	0	0	29919	0	34964								
447557	0	1427	27630																																	54031	0	732								
448040	0	2392	34255																																	37337	0	12390								
448554	80000	19322	14315																																	4264	0	6554								
449038																																	0													
449430	0	80	20096																																	5801	0	5093								
449832	0	1679	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2480	0	4776								
449935	0	0	0																																	0	0	0								
450632	0	30477	22373																																	10520	0	7759								
450669	0	0	100																																	509	0	886								
450753	0	3753	8531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	41826	0	6801								
450856	0	60343	522576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	13312	75554	350091	0	314604								
450959	0	2596	10723																																	40462	0	37204								
451068	0	1734	17222																																	5247	0	2120								
451246	0	960	2456																																	7159	0	5029								
451273	0	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	16649								
451965																																	4000													
452159	0	412	7174																																	18577	0	67								
452739	0	718	9559																																	213	0	0								
452841	0	296	911																																	6495	0	3358								
453147	0	228	712																																	377	1600	1844								
453446	0	4105	5670																																	6622	0	470								
453839	0	613	174																																	879	0	1580								
454546	0	5125	11581																																	11330	0	1229								
454658	0	0	0																																	8552	0	5654	MUNICIPALITY	PUBLIC SCHOOLS	COUNTY					
454676	0	0	3871																																	164605	0	2217								
454975	0	1377	300																																	1212	0	169								
455150	0	2895	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1112	0	8519								
455253	0	16546	10979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			21833	0	17874								
455459	0	150	0																																	1130	0	2404								
455552	0	1549	1237																																	8366	0	40809								
455945	0	910	480																																	1058	0	8966								
455972	0	55073	74942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	145383	301	43555								
456045	1068407	417218	1285305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3577	0	0	0	0	0	0	0	0	0	0	0	0	0	34012	888884	0	337103								
456054	0	0	0																																	5550	0	23667								
456250	0	9685	77																																	1015	0	6156								
456344	0	0	0																																	719	0	183								
456755	0	7838	6150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6951	0	9033								
457060	0	2569	3063																																	2501	0	1415								
457220	0	277	0																																	3061	0	2555								
457426	0	2376	3980																																	6741	0	2219								
457752	0	3377	14906																																	42058	0	5599								
458142	0	2100	1020																																	1047	0	4530								
458544	33381	24906	23818																																	6035	0	11152	FHLB							
458665	0	562	2349																																	1757	0	1742								
458946	0	809	1453																																	5795	0	4872								
459130	0	2644	14840																																	6477	0	14859								
459354	13050	2908	125																																	7882	0	4708								
459372	0	0	7314																																	0	0	34								
459644	0	54	65																																	1566	0	4438								
459671	0	59502	109159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	1003	172305	0	52128								
460033	0	147249	36371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	83107	0	28395								
460275	0	266	0																																	0	0	0								
460332	0	5185	12025																																	993	0	7								
460350	4235	1919	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1263	0	2627								
