"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
748964																																																																																						40819	1500	1500	9.9626%	17.8720%	17.2152%	39319	228397	394668	362	0			9.8720%							29149	395039								0	0	0		0		10541	17.2152%	1	0	40052	0	371	0	362	0	0	0		0	39319	0	0	39319	0	0	0	0	0	0	0	0	0	1500	0	371	0			
749242																																																																																						1697163	116259	116259	10.1771%	14.4448%	13.4553%	1580904	11749328	15534006	-9024	0			6.4448%			2				701144	16495606								0	0	0		0		1841359	13.4553%	1	0	2533479	939683	20823	1093	-11112	5384	-5290	1994		0	1580904	0	0	1580904	0	0	0	0	0	0	0	0	0	116259	0	961600	0			
749635																																																																																						105163	5104	5104	9.3497%	17.0582%	16.2303%	100059	616494	1070188	891	0			9.0582%							89177	1070188								0	0	0		0		10882	16.2303%	1	0	100950	0	0	0	891	0	0	0		0	100059	0	0	100059	0	0	0	0	0	0	0	0	0	5104	0	0	0			
749840																																																																																				36093	0				11.0439%			4509		40828	0	0										3659	40828	0	0.0000%	675	0	0	675	1.6113%	0	0	0	0	1		850		1	0	4509	0	0	0	0	0	0	0		0	4509	0	0	4509	0	0	0	0	0	0						0	0	0		
749943																																																																																				184027	0				9.9698%			22798		228670	113	0										20238	228670	0	0.0000%	11733	0	0	11733	5.1470%	0	0	0	0	1		2560		1	0	22911	0	0	0	113	0	0	0		0	22798	0	0	22798	0	0	0	0	0	0						0	0	0		
750051																																																																																				295410	2914				9.7848%			34688		354509	597	0										14085	354509	0	0.0000%	916	0	1788	2704	0.7479%	0	0	0	0	1		20603		1	0	35285	0	0	0	597	0	0	0		0	34688	0	0	34688	0	0	0	0	0	0						0	0	40848		
750127																																																																																				249189	0				8.5014%			28614		336579	-1295	-732										18536	339236	0	0.0000%	1659	0	878	2537	0.7342%	0	0	0	0	1		13467		1	0	30708	706	2683	0	-563	0	-732	0		0	28614	0	0	28614	0	0	0	0	0	0						3389	0	27082		
750341																																																																																						36930	2075	2075	7.6823%	17.6343%	16.6434%	34855	209422	453706	476	0			9.6343%							17629	453706								0	0	0		0		17226	16.6434%	1	0	35331	0	0	0	476	0	0	0		0	34855	0	0	34855	0	0	0	0	0	0	0	0	0	2075	0	0	0			
750444																																																																																						4081	203	203	7.8385%	18.5466%	17.6241%	3878	22004	49474	-9	0			10.5466%							1278	49474								0	0	0		0		2600	17.6241%	1	0	3869	0	0	0	-9	0	0	0		0	3878	0	0	3878	0	0	0	0	0	0	0	0	0	203	0	0	0			
750846																																																																																						21378	1054	1054	15.7838%	25.5889%	24.3273%	20324	83544	128765	8	0			17.5889%							19326	128765								0	0	0		0		1000	24.3273%	1	0	20334	0	0	0	10	0	0	0		0	20324	0	0	20324	0	0	0	0	0	0	0	0	0	1054	0	0	0			
751254																																																																																						25529	1038	1038	10.0152%	21.9578%	21.0650%	24491	116264	244539	761	0			13.9578%							4491	244539								0	0	0		0		20000	21.0650%	1	0	25252	0	0	0	761	0	0	0		0	24491	0	0	24491	0	0	0	0	0	0	0	0	0	1038	0	0	0			
751656																																																																																						211327	22469	22469	7.1390%	11.2091%	10.0173%	188858	1885322	2645437	-5851	0			3.2091%							39042	2754565								0	0	0		0		258944	10.0173%	1	0	292135	106108	3020	0	-5851	0	0	0		0	188858	0	0	188858	0	0	0	0	0	0	0	0	0	22469	0	109128	0			
751852																																																																																						40149	2848	2848	11.6992%	17.6730%	16.4194%	37301	227177	318833	-243	0			9.6730%							23634	321275								0	0	0		0		16109	16.4194%	1	0	39500	2442	0	0	-243	0	0	0		0	37301	0	0	37301	0	0	0	0	0	0	0	0	0	2848	0	2442	0			
752644																																																																																				230335	0				10.3223%			28632		277381	336	0										15246	277533	0	0.0000%	16630	0	46	16676	5.8562%	0	0	0	0	1		8588		1	0	24170	152	0	0	336	0	0	0		0	23682	0	0	23682	4950	0	0	4950	0	4950						152	0	0		
752831																																																																																						38475	3115	3115	9.2361%	15.4485%	14.1978%	35360	249053	382844	-434	0			7.4485%							24860	382844								0	0	0		0		10500	14.1978%	1	0	34926	0	0	0	-434	0	0	0		0	35360	0	0	35360	0	0	0	0	0	0	0	0	0	3115	0	0	0			
753052																																																																																				41729	0				13.4944%			7279		53941	-29	0										6854	53941	0	0.0000%	1874	0	0	1874	3.6484%	0	0	0	0	1		425		1	0	7250	0	0	0	-29	0	0	0		0	7279	0	0	7279	0	0	0	0	0	0						0	0	0		
753324																																																																																				871277	0				8.8437%			107570		1216341	-154	0										96115	1216341	0	0.0000%	193292	0	10397	203689	15.6334%	0	0	0	0	1		11455		1	0	107416	0	0	0	-172	0	18	0		0	107570	0	0	107570	0	0	0	0	0	0						0	0	0		
753641																																																																																				62513	0				13.4904%			10238		75891	-99	0										6301	75891	0	0.0000%	2565	0	175	2740	3.6447%	0	0	0	0	1		3937		1	0	10139	0	0	0	-99	0	0	0		0	10238	0	0	10238	0	0	0	0	0	0						0	0	0		
753856																																																																																						8035	195	195	15.6446%	51.5428%	50.2919%	7840	15589	50113	0	0			43.5428%							6440	50113								0	0	0		0		1400	50.2919%	1	0	7840	0	0	0	0	0	0	0		0	7840	0	0	7840	0	0	0	0	0	0	0	0	0	195	0	0	0			
754068																																																																																						62510	5187	5187	7.9414%	15.0813%	13.8298%	57323	414488	721824	79	0			7.0813%							22779	721824								0	0	0		0		34544	13.8298%	1	0	57402	0	0	0	79	0	0	0		0	57323	0	0	57323	0	0	0	0	0	0	0	0	0	5187	0	0	0			
754246																																																																																						6331	522	522	7.6892%	13.6415%	12.5167%	5809	46410	75548	40	0			5.6415%							5609	75548								0	0	0		0		200	12.5167%	1	0	5849	0	0	0	40	0	0	0		0	5809	0	0	5809	0	0	0	0	0	0	0	0	0	522	0	0	0			
754536																																																																																						14289	984	984	8.3181%	18.3235%	17.0616%	13305	77982	159953	-294	0			10.3235%							8305	159953								0	0	0		0		5000	17.0616%	1	0	13011	0	0	0	-294	0	0	0		0	13305	0	0	13305	0	0	0	0	0	0	0	0	0	984	0	0	0			
754826																																																																																				1007593	0				9.8899%			127084		1284983	1413	0										90278	1292203	0	0.0000%	39457	0	1354	40811	3.1708%	0	0	0	0	1		44026		1	0	135717	6711	509	0	1413	0	0	0		0	127084	0	0	127084	0	0	0	0	0	0						7220	0	0		
754853																																																																																						109233	8048	8048	11.1640%	14.1210%	13.0806%	101185	773549	906354	86	0			6.1210%							12115	909013								0	0	0		0		91279	13.0806%	1	450	103930	951	0	0	86	0	0	0		0	102893	1708	1708	101185	0	0	0	0	1708	0	0	0	0	8048	0	2659	0			
754929																																																																																						192907	7720	7720	11.1645%	19.4953%	18.7152%	185187	989503	1658709	-3173	2352			11.4953%							186754	1665681								0	0	0		0		3053	18.7152%	1	0	186634	4620	0	0	2854	0	-6027	0		0	185187	0	0	185187	0	0	0	0	0	0	0	0	0	7720	0	4620	0			
755252																																																																																						52480	1881	1881	10.6001%	15.7703%	15.2050%	50599	332778	477344	1511	0			7.7703%							34806	477551								0	0	0		0		16000	15.2050%	1	0	52317	207	0	0	1511	0	0	0		0	50599	0	0	50599	0	0	0	0	0	0	0	0	0	1881	0	207	0			
755421																																																																																				45314	0				9.6822%			5393		55700	0	0										4832	55700	0	0.0000%	0	0	158	158	0.2831%	0	0	0	0	1		561		1	0	5393	0	0	0	0	0	0	0		0	5393	0	0	5393	0	0	0	0	0	0						0	0	2825		
755458																																																																																						31480	2450	2450	9.4959%	13.8834%	12.8029%	29030	226745	305710	3017	0			5.8834%							2962	305710								0	0	0		0		26068	12.8029%	1	0	32047	0	0	0	3017	0	0	0		0	29030	0	0	29030	0	0	0	0	0	0	0	0	0	2450	0	0	0			
756343																																																																																						17129	1694	1694	8.9455%	11.7249%	10.5653%	15435	146091	172545	0	0			3.7249%							7635	172545								0	0	0		0		7800	10.5653%	1	0	15435	0	0	0	0	0	0	0		0	15435	0	0	15435	0	0	0	0	0	0	0	0	0	1694	0	0	0			
756848																																																																																						23027	1965	1965	8.0369%	14.7413%	13.4834%	21062	156207	262066	-39	0			6.7413%							10812	263250								0	0	0		0		11434	13.4834%	1	0	22207	784	400	0	-39	0	0	0		0	21062	0	0	21062	0	0	0	0	0	0	0	0	0	1965	0	1184	0			
757377																																																																																						205348	3094	3094	22.3162%	54.7703%	53.9450%	202254	374926	906310	1827	0			46.7703%							202254	906310								0	0	0		0		0	53.9450%	1	0	204081	0	0	0	-104	0	1931	0		0	202254	0	0	202254	0	0	0	0	0	0	0	0	0	3094	0	0	0			
757452																																																																																						26577	1482	1482	8.2473%	13.1780%	12.4432%	25095	201677	304280	120	0			5.1780%							9585	305945								0	0	0		0		17175	12.4432%	1	0	26880	1633	32	0	120	0	0	0		0	25095	0	0	25095	0	0	0	0	0	0	0	0	0	1482	0	1665	0			
757779																																																																																				147045	0				11.5149%			20730		180027	-100	0										21049	180094	0	0.0000%	8956	0	0	8956	4.9668%	0	0	0	0	1		0		1	0	20949	61	6	0	152	0	0	0		0	20730	0	0	20730	0	0	0	0	0	0						67	0	8653		
758703																																																																																						527714	50327	50327	8.9417%	12.9454%	11.7109%	477387	4076448	5338910	11462	0			4.9454%							0	5359708								0	0	0		0		498185	11.7109%	1	0	509647	19942	856	0	9031	2606	-175	0		0	477387	0	0	477387	0	0	0	0	0	0	0	0	0	50327	0	20798	0			
758842																																																																																						14708	674	674	8.0669%	17.9917%	17.1672%	14034	81749	173970	875	0			9.9917%							10784	173970								0	0	0		0		3250	17.1672%	1	0	14909	0	0	0	875	0	0	0		0	14034	0	0	14034	0	0	0	0	0	0	0	0	0	674	0	0	0			
758851																																																																																						31924	1858	1858	10.2255%	21.6525%	20.3923%	30066	147438	294030	251	431078			13.6525%							21811	727257								0	0	0		0		10404	20.3923%	1	0	32466	1002	1147	0	251	0	0	0		0	30066	0	0	30066	0	0	0	0	0	0	0	0	0	1858	0	2149	0			
759045																																																																																				538085	0				17.6878%			108723		614679	5837	0										94404	615982	0	0.0000%	57003	0	845	57848	9.5824%	0	0	0	0	1		15622		1	0	115863	1303	0	0	5837	0	0	0		0	108723	0	0	108723	0	0	0	0	0	0						1303	0	0		
759625																																																																																				492817	0				9.1400%			60967		667037	-1829	0										41304	667037	0	0.0000%	63409	0	3960	67369	10.1495%	0	0	0	0	1		19662		1	0	59137	0	0	0	-843	0	-987	0		0	60967	0	0	60967	0	0	0	0	0	0						0	0	5092		
760210																																																																																				111915	0				14.3404%			17205		119976	125	0										14680	119976	0	0.0000%	1718	0	0	1718	1.4472%	0	0	0	0	1		2525		1	0	17330	0	0	0	125	0	0	0		0	17205	0	0	17205	0	0	0	0	0	0						0	0	0		
760331																																																																																						42510	2913	2913	5.0253%	16.5080%	15.3768%	39597	257512	787959	-1983	0			8.5080%							14061	787959								0	0	0		0		25536	15.3768%	1	0	37614	0	0	0	-1983	0	0	0		0	39597	0	0	39597	0	0	0	0	0	0	0	0	0	2913	0	0	0			
760340																																																																																						11303	961	961	8.9585%	13.1171%	12.0019%	10342	86170	115443	13	0			5.1171%							3038	117319								0	0	0		0		9180	12.0019%	1	0	12231	1876	0	0	13	0	0	0		0	10342	0	0	10342	0	0	0	0	0	0	0	0	0	961	0	1876	0			
760434																																																																																						16624	1312	1312	7.9159%	14.8999%	13.7240%	15312	111571	193433	-35	0			6.8999%							10890	193433								0	0	0		0		4422	13.7240%	1	0	15277	0	0	0	-35	0	0	0		0	15312	0	0	15312	0	0	0	0	0	0	0	0	0	1312	0	0	0			
760649																																																																																						13392	1012	1012	8.9383%	13.0590%	12.0722%	12380	102550	138505	-236	0			5.0590%							2606	141335								0	0	0		0		12604	12.0722%	1	0	14974	2451	379	0	-236	0	0	0		0	12380	0	0	12380	0	0	0	0	0	0	0	0	0	1012	0	2830	0			
760854																																																																																						89656	6506	6506	7.8769%	16.0227%	14.8600%	83150	559556	1055612	-1959	0			8.0227%							72479	1055612								0	0	0		0		10671	14.8600%	1	0	81191	0	0	0	-1959	0	0	0		0	83150	0	0	83150	0	0	0	0	0	0	0	0	0	6506	0	0	0			
760939																																																																																						6124	464	464	7.8073%	16.5281%	15.2758%	5660	37052	72496	-98	0			8.5281%							3126	72496								0	0	0		0		2268	14.5579%	1	0	5296	0	0	0	-98	0	0	0		0	5394	0	0	5394	266	0	0	266	0	266	0	0	0	464	0	0	0			
760957																																																																																						8660	515	515	8.0832%	14.3902%	13.5344%	8145	60180	100765	-237	0			6.3902%							1445	100765								0	0	0		0		6700	13.5344%	1	0	7908	0	0	0	-237	0	0	0		0	8145	0	0	8145	0	0	0	0	0	0	0	0	0	515	0	0	0			
761244																																																																																						34406	2860	2860	9.1326%	15.0964%	13.8415%	31546	227909	345422	-695	0			7.0964%							24446	345422								0	0	0		0		7100	13.8415%	1	0	30851	0	0	0	-695	0	0	0		0	31546	0	0	31546	0	0	0	0	0	0	0	0	0	2860	0	0	0			
761459																																																																																						20863	0	0	8.8321%	14.2358%	14.2358%	20863	146553	236218	0	0			6.2358%		0					0	243691								0	0	0		0		28336	14.2358%	1	0	28336	6807	666	0	0	0	0	0		0	20863	0	0	20863	0	0	0	0	0	0	0	0	0	0	0	7473	0			
761543																																																																																				295343	0				11.1766%			44226		395701	-366	0										38608	397201	0	0.0000%	78519	0	3226	81745	21.0995%	0	0	0	0	1		7118		1	0	45360	1500	0	0	-366	0	0	0		0	44226	0	0	44226	0	0	0	0	0	0						1500	0	0		
761806			3273300	238417	238417	8.7158%	13.6905%	12.6933%	3034883	23909336	34820525	-22024	0			5.6905%						1586470	35392384								0	0	0		2020272	12.6933%	0	3584718	530828	17873	23158	4536	6626	-33186	0		0	3034883	0	0	3034883	0	0	0	0	0	0	0	0	0	238417	0	571859	0																																						2																	0				1																															
761833																																																																																						2722	405	405	2.5887%	8.4241%	7.1707%	2317	32312	89506	-323	0			0.4241%	-73	0					-9183	89506								0	0	0		0		11500	7.1707%	1	0	1994	0	0	0	-323	0	0	0		0	2317	0	0	2317	0	0	0	0	0	0	0	0	0	405	0	0	0			
761851																																																																																						42351	3342	3342	10.4259%	15.9094%	14.6540%	39009	266201	374155	502	0			7.9094%							20029	375175								0	0	0		0		20000	14.6540%	1	0	40531	1020	0	0	502	0	0	0		0	39009	0	0	39009	0	0	0	0	0	0	0	0	0	3342	0	1020	0			
761954																																																																																						15763	1067	1067	8.4182%	14.4189%	13.4429%	14696	109322	174574	-372	0			6.4189%							9196	174574								0	0	0		0		5500	13.4429%	1	0	14324	0	0	0	-372	0	0	0		0	14696	0	0	14696	0	0	0	0	0	0	0	0	0	1067	0	0	0			
762045																																																																																						21310	1812	1812	10.1574%	14.7398%	13.4864%	19498	144575	191959	0	0			6.7398%							12668	191959								0	0	0		0		6830	13.4864%	1	0	19498	0	0	0	0	0	0	0		0	19498	0	0	19498	0	0	0	0	0	0	0	0	0	1812	0	0	0			
762447																																																																																						624150	45633	45633	9.8330%	14.6707%	13.5981%	578517	4254386	5883420	-830	0			6.6707%			2				231903	5998315								0	0	0		0		461509	13.5981%	1	0	692582	103997	10898	0	-830	0	0	0		0	578517	0	0	578517	0	0	0	0	0	0	0	0	0	45633	0	114895	0			
762474																																																																																						302549	26340	26340	10.0766%	11.6087%	10.5980%	276209	2606235	2741094	-4361	895			3.6087%							188473	2748309								0	0	0		0		94056	10.5980%	1	0	278168	6594	601	0	-1690	-305	-2366	0		-875	276209	0	0	276209	0	0	0	0	0	0	0	0	0	26340	0	6320	0			
762773																																																																																						46198	2009	2009	13.5733%	30.1184%	28.8086%	44189	153388	325559	0	0			22.1184%							48519	331889								0	0	0		0		2000	28.8086%	1	0	50519	0	0	0	0	0	0	0		0	50519	6330	6330	44189	0	0	0	0	6330	0	0	0	0	2009	0	6330	0			
763211																																																																																						23882	1292	1292	8.3219%	16.2235%	15.3458%	22590	147206	271453	-570	0			8.2235%							5476	276333								0	0	0		0		21994	15.3458%	1	0	26900	4403	477	0	-570	0	0	0		0	22590	0	0	22590	0	0	0	0	0	0	0	0	0	1292	0	4880	0			
763677																																																																																						132706	8923	8923	9.8693%	18.6470%	17.3932%	123783	711676	1254228	5215	0			10.6470%							87733	1255428								0	0	0		0		37250	17.3932%	1	0	130198	1200	0	0	5215	0	0	0		0	123783	0	0	123783	0	0	0	0	0	0	0	0	0	8923	0	1200	0			
763930																																																																																						48693	4891	4891	7.2440%	12.4704%	11.2178%	43802	390468	604663	-1263	7194			4.4704%		0					-3778	613635								0	0	0		0		49358	11.2178%	1	0	44317	0	0	1778	-1263	0	0	0		0	43802	0	0	43802	0	0	0	0	0	0	0	0	0	4891	0	1778	0			
764030																																																																																						2255699	96234	171234	9.4976%	12.4465%	11.5017%	2084465	18123177	21947272	15590	0			4.4465%			2				879292	23002817								0	0	0		0		2260718	11.5017%	1	0	3155600	948122	107423	0	15590	0	0	0		0	2084465	0	0	2084465	0	0	0	0	0	0	75000	0	0	171234	0	1055545	0			
764058																																																																																						70057	5881	5881	9.9615%	14.9144%	13.6624%	64176	469727	644240	5140	0			6.9144%							11516	644433								0	0	0		0		52853	13.6624%	1	0	69509	0	193	0	5140	0	0	0		0	64176	0	0	64176	0	0	0	0	0	0	0	0	0	5881	0	193	0			
764067																																																																																				103865	0				10.2267%			14559		142363	725	0										11865	142363	0	0.0000%	5731	0	0	5731	4.0407%	0	0	0	0	1		2694		1	0	15284	0	0	0	725	0	0	0		0	14559	0	0	14559	0	0	0	0	0	0						0	0	0		
764142																																																																																						14396	1307	1307	7.7033%	11.7935%	10.7228%	13089	122067	169915	-246	0			3.7935%							6960	171080								0	0	0		0		7294	10.7228%	1	0	14008	1091	0	74	-246	0	0	0		0	13089	0	0	13089	0	0	0	0	0	0	0	0	0	1307	0	1165	0			
764151																																																																																				45053	0				9.1102%			5141		56431	32	0										3141	56431	0	0.0000%	564	0	0	564	1.0006%	0	0	0	0	1		2000		1	0	5173	0	0	0	32	0	0	0		0	5141	0	0	5141	0	0	0	0	0	0						0	0	0		
764816																																																																																						18493	2298	2298	6.3425%	10.1000%	8.8449%	16195	183099	255342	172	0			2.1000%	1679	0					12235	255342								0	0	0		0		3960	8.8449%	1	0	16367	0	0	0	172	0	0	0		0	16195	0	0	16195	0	0	0	0	0	0	0	0	0	2298	0	0	0			
765019																																																																																						492041	27826	27826	9.8895%	14.2723%	13.4652%	464215	3447529	4694036	0	0			6.2723%			2				244746	4890015								0	0	0		0		415448	13.4652%	1	0	660194	181491	9625	4863	0	0	0	0		0	464215	0	0	464215	0	0	-913	-913	0	0	0	0	0	27826	0	195979	0			
765318																																																																																						14908	1205	1205	8.0991%	15.5064%	14.2530%	13703	96141	169192	-199	0			7.5064%							3094	171362								0	0	0		0		12779	14.2530%	1	0	15674	2170	0	0	-199	0	0	0		0	13703	0	0	13703	0	0	0	0	0	0	0	0	0	1205	0	2170	0			
765354																																																																																						15782	672	672	10.2475%	29.4589%	28.2045%	15110	53573	147450	-340	0			21.4589%							14810	147450								0	0	0		0		300	28.2045%	1	0	14770	0	0	0	-340	0	0	0		0	15110	0	0	15110	0	0	0	0	0	0	0	0	0	672	0	0	0			
765505																																																																																				897777	0				11.8341%			123346		1042293	3942	0										123336	1042293	0	0.0000%	188552	0	10613	199165	18.6439%	0	0	0	0	1		10		1	0	127288	0	0	0	3942	0	0	0		0	123346	0	0	123346	0	0	0	0	0	0						0	0	40504		
765662																																																																																				171744	0				13.3027%			26999		202959	810	0										20999	202959	0	0.0000%	5182	0	1395	6577	3.1830%	0	0	0	0	1		6000		1	0	27809	0	0	0	810	0	0	0		0	26999	0	0	26999	0	0	0	0	0	0						0	0	0		
765877																																																																																						15779	642	642	18.7888%	31.0592%	29.7955%	15137	50803	80564	156	0			23.0592%							16105	81532								0	0	0		0		0	29.7955%	1	0	16261	0	0	434	156	0	0	0		534	15137	0	0	15137	0	0	0	0	0	0	0	0	0	642	0	968	0			
766052																																																																																				105365	0				14.1670%			17897		126329	380	0										17197	126329	0	0.0000%	3759	0	4	3763	2.9997%	0	0	0	0	1		700		1	0	18277	0	0	0	380	0	0	0		0	17897	0	0	17897	0	0	0	0	0	0						0	0	0		
766164																																																																																						698286	32950	32950	11.7987%	12.8972%	12.2886%	665336	5414240	5639077	8034	57033			4.8972%			2				385613	5963745								0	0	0		0		547358	12.2886%	1	0	941005	233157	32419	0	3329	4705	0	0		2059	665336	0	0	665336	0	0	0	0	0	0	0	0	0	32950	0	267635	0			
767040																																																																																						12761	1140	1140	6.9660%	14.0214%	12.7688%	11621	91011	166825	-13	0			6.0214%							6275	166846								0	0	0		0		5367	12.7688%	1	0	11629	0	21	0	-13	0	0	0		0	11621	0	0	11621	0	0	0	0	0	0	0	0	0	1140	0	21	0			
767152																																																																																				44963	0				11.3198%			6719		59356	-77	0										5672	59356	0	0.0000%	1016	0	0	1016	1.7868%	0	0	0	0	1		1150		1	0	6745	0	0	0	26	0	0	0		0	6719	0	0	6719	0	0	0	0	0	0						0	0	0		
767246																																																																																						2172	155	155	8.9724%	14.0810%	13.0762%	2017	15425	22480	0	0			6.0810%							1592	22480								0	0	0		0		425	13.0762%	1	0	2017	0	0	0	0	0	0	0		0	2017	0	0	2017	0	0	0	0	0	0	0	0	0	155	0	0	0			
767255																																																																																				172180	0				10.7135%			23354		217986	-365	0										16720	217986	0	0.0000%	40160	0	206	40366	18.2156%	0	0	0	0	1		6634		1	0	22989	0	0	0	-365	0	0	0		0	23354	0	0	23354	0	0	0	0	0	0						0	0	5108		
767554																																																																																				138624	0				10.3758%			18235		175746	-408	0										9015	176526	0	0.0000%	17862	0	1173	19035	10.7244%	0	0	0	0	1		10000		1	0	18607	780	0	0	-408	0	0	0		0	18235	0	0	18235	0	0	0	0	0	0						780	0	0		
767572																																																																																				33734	0				13.8737%			5345		38526	-5	0										5345	38526	0	0.0000%	1278	0	0	1278	3.4081%	0	0	0	0	1		0		1	0	5340	0	0	0	-5	0	0	0		0	5345	0	0	5345	0	0	0	0	0	0						0	0	0		
767611																																																																																						18845	995	995	9.7137%	23.6984%	22.4472%	17850	79520	183761	-486	0			15.6984%							17540	183761								0	0	0		0		310	22.4472%	1	0	17364	0	0	0	474	0	-960	0		0	17850	0	0	17850	0	0	0	0	0	0	0	0	0	995	0	0	0			
767732																																																																																						63313	4427	4427	10.2383%	17.1110%	15.9145%	58886	370014	575155	-216	0			9.1110%							26990	585552								0	0	0		0		42293	15.9145%	1	0	69067	10397	0	0	-216	0	0	0		0	58886	0	0	58886	0	0	0	0	0	0	0	0	0	4427	0	10397	0			
767974																																																																																						170392	15197	15197	11.2903%	14.0226%	12.7719%	155195	1215124	1374592	-170	450			6.0226%							54829	1375407								0	0	0		0		100731	12.7719%	1	0	155390	0	0	365	-170	0	0	0		0	155195	0	0	155195	0	0	0	0	0	0	0	0	0	15197	0	365	0			
768074																																																																																						160840	13024	13024	10.3384%	15.4801%	14.2266%	147816	1039009	1429772	174	0			7.4801%							17698	1431345								0	0	0		0		131691	14.2266%	1	0	149563	889	684	0	-1004	1178	0	0		0	147816	0	0	147816	0	0	0	0	0	0	0	0	0	13024	0	1573	0			
768458																																																																																						16332	794	794	9.2115%	25.8213%	24.5660%	15538	63250	168681	-208	0			17.8213%							1327	168681								0	0	0		0		14211	24.5660%	1	0	15330	0	0	0	-208	0	0	0		0	15538	0	0	15538	0	0	0	0	0	0	0	0	0	794	0	0	0			
768476																																																																																						6863	377	377	9.8485%	22.9947%	21.7316%	6486	29846	65858	0	0			14.9947%							6486	65858								0	0	0		0		0	21.7316%	1	0	6486	0	0	0	0	0	0	0		0	6486	0	0	6486	0	0	0	0	0	0	0	0	0	377	0	0	0			
768953																																																																																						29283	478	478	8.4869%	15.7634%	15.5061%	28805	185766	339406	-889	0			7.7634%							6425	341348								0	0	0		0		24322	15.5061%	1	0	29858	0	1251	691	-889	0	0	0		0	28805	0	0	28805	0	0	0	0	0	0	0	0	0	478	0	1942	0			
769156																																																																																				109616	0				10.1457%			13583		133879	-363	0										3640	135177	0	0.0000%	10415	0	109	10524	7.8982%	0	0	0	0	1		11240		1	0	14517	1285	12	0	-363	0	0	0		0	13583	0	0	13583	0	0	0	0	0	0						1298	0	0		
769334																																																																																				90727	0				11.3518%			11964		105393	687	0										8161	105393	0	0.0000%	11461	0	216	11677	10.7548%	0	0	0	0	1		3803		1	0	12651	0	0	0	687	0	0	0		0	11964	0	0	11964	0	0	0	0	0	0						0	0	0		
770451																																																																																						11626	897	897	7.7748%	16.2930%	15.0359%	10729	71356	137998	-316	0			8.2930%							5229	137998								0	0	0		0		5500	15.0359%	1	0	10413	0	0	0	-316	0	0	0		0	10729	0	0	10729	0	0	0	0	0	0	0	0	0	897	0	0	0			
770545																																																																																				37802	0				8.6421%			3664		42397	0	0										443	42397	0	0.0000%	2635	0	0	2635	6.2133%	0	0	0	0	1		3221		1	0	3664	0	0	0	0	0	0	0		0	3664	0	0	3664	0	0	0	0	0	0						0	0	0		
770639																																																																																						29202	2069	2069	8.3150%	15.9059%	14.7790%	27133	183592	326315	843	0			7.9059%							20960	326342								0	0	0		0		6200	14.7790%	1	0	28003	0	27	0	843	0	0	0		0	27133	0	0	27133	0	0	0	0	0	0	0	0	0	2069	0	27	0			
770657																																																																																						134441	10198	10198	9.3750%	15.7753%	14.5787%	124243	852223	1325256	-7697	719			7.7753%							98337	1342568								0	0	0		0		42499	14.5787%	1	0	133139	16536	0	0	-7697	0	0	0		57	124243	0	0	124243	0	0	0	0	0	0	0	0	0	10198	0	16593	0			
770853																																																																																						50181	4101	4101	10.3650%	13.8678%	12.7345%	46080	361852	444574	-381	0			5.8678%							40585	444574								0	0	0		0		5495	12.7345%	1	0	45699	0	0	0	-381	0	0	0		0	46080	0	0	46080	0	0	0	0	0	0	0	0	0	4101	0	0	0			
