"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
280138																																																															0	952	455		0			4135	1652		1954	49668	176	0	0	22454	103	1050	8379	597	1929	7329	9630	2164	805	3599	2703	8588	9483	2501	516				335	0			0	0	882	2471	6204	1384			0			0	0														0	0	0	0	0		0	41	0	0	0	0	0	0	0	3688	0	0	0	0	0			0	0		0	0	3134	0	0	CONF	CONF		
280352																																																															0	6574	0		7001			27685	0		289	62230	722	68	0	8438	0	759	25312	293	984	2116	4798	247	0	15180	8855	11659	17546	1274	0				0	0			0	0	1597	1083	4243	2172			0			0	0														7705	0	0	0	0		0	248	0	0	0	0	0	0	0	2404	0	0	0	0	0			0	0	0	0	0	1150	0	0	CONF	CONF		
280558																																																																7957	1022		2957			13555	1394		0	60339	0	0	0	16903	681	0	10378	82	525	3134	8758	4405	0	2189	7582	9012	20201	4332	111				0	14			0	0	1880	616	7261	3925			0			0	0														14890	0	0	0	0		0	0	0	0	0	0	0	0	0	885	0	0	0	0	0			0	0		0	0	1289	0	0	CONF	CONF		
282075																																																															0	0	81716	0	0	50873	0	50873	23772		2523	907817	0	0	0	346364	35082	22996	62181	2573	1389	4200	12613	46328	279130	161631	14650	68280	115076	154351	43442	0	0	0	0	1848	0		0	0	43899	64843	46452	192949	0	0	0			60	0	0	0	0	0	0	0	0	0	0	0	0	0		644044				491	15747	0	15747	0	0	0	0	0	0	0	1021	431	0	0	0	0	0	0	0	0	0	0	0	728	0	0	CONF	CONF		
282226																																																																3310	82		1471			4884	1018		151	90066	138	0	0	24125	314	19948	11554	1508	4497	8752	8343	80	0	8656	12277	18982	22715	3242	0				0	273			0	0	1669	13104	21378	11710			0			1359	31														0	0	0	0	2406		0	217	0	0	0	0	0	0	0	1473	0	229	0	480	206			0	0	0	0	0	5025	132	0	CONF	CONF		
282824																																																															0	52324	0		11673			51596	3771		2434	266040	33	0	0	38797	3168	33997	21744	936	2228	8875	10159	16162	0	47507	10971	52438	93518	18960	2206				0	0			0	0	416	105	71339	27596			0			151	0														212565	0	0	0	6463		0	3	0	0	0	0	0	0	0	858	0	0	0	4277	0			1939	1939	0	0	0	1993	96	52	CONF	CONF		
283157																																																																5116	442		7949			1588	0		0	18728	0	0	0	26	0	0	8632	0	0	9	16	0	0	4114	6069	3031	2104	1970	1415				0	11			0	0	0	0	1356	1563			0			0	0														0	0	0	0	0		0	1	0	0	0	0	0	0	0	371	0	0	0	0	0			0	0	0	0	0	305	0	0	CONF	CONF		
283438																																																																0	48882	0	0	63757	0	63757	997		0	509736	0	986	0	165484	5111	16023	116144	14558	13624	18254	12436	34621	71383	40110	47852	101934	97642	41225	13694	0	0	0	6514	530	0		4644	2236	4507	9871	109076	70975	0	986	0			4288	1051	0	0	0	0	0	0	0	0	0	0	0	0		222920				7114	0	0	0	0	0	0	0	0	0	0	1180	0	1089	0	1735	0	0	0	2	0	0	0	0	21866	0	0	CONF	CONF		
283652																																																																4347	2523		0			17975	5748		0	149742	0	0	0	54403	4270	5843	35554	4860	5329	2420	2759	10615	28345	54373	9026	8627	3604	13780	5345				0	0			0	0	16129	5937	13582	21355			0			0	0														18664	0	0	0	0		0	38	0	0	0	0	0	0	0	1922	0	0	0	0	0			0	0		0	0	1513	0	0	CONF	CONF		
283737																																																															0	14971	29223		3076			65687	25108		9368	519127	1022	0	1604	109929	2669	116	96197	2592	8981	18375	37710	41805	0	17573	67998	102450	120188	87494	9363				0	1950			0	0	15953	24649	46525	148339			0			615	64														109929	0	0	0	1163		76	114	0	0	0	0	0	0	0	8035	0	0	0	176	0			232	188	0	0	44	14477	140	0	CONF	CONF		
283867																																																															0	3467	25934	0	221	146005	0	146005	602		0	868747	0	0	0	14024	547	9282	130472	4297	1538	6003	2186	0	0	359381	76738	120709	259581	21046	13934	0	0	0	319	66	0		0	0	8752	115966	258568	290902	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	15671	339241				1199	565	0	565	0	0	0	0	0	0	0	113	0	0	0	0	0	1183	0	16	0	0	0	0	2696	1183	0	CONF	CONF	126	
284154																																																																552	1153		9			31332	769		0	100573	0	280	0	9341	0	280	52270	1426	1919	3831	1734	149	0	28469	24874	11846	19833	6206	0				0	1			0	0	10594	16730	17607	11022			0			0	265														23227	101792	103693	0	0		0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			0	0		0	0	1143	0	0	CONF	CONF		
284239																																																															0	1808	268		670			9756	799		610	157478	0	0	0	75339	2073	0	35313	1716	6057	4980	7657	34318	20147	6845	20695	8906	12716	22464	9867				0	0			0	0	5348	10691	18167	7777			0			38	0														31996	0	0	0	172		0	0	0	0	0	0	0	0	0	5934	0	0	0	134	0			0	0		0	0	18238	0	0	CONF	CONF		
284556																																																																64501	37865		93222			12915	0		529	369032	0	0	0	27526	130	3299	96517	2987	1053	4674	1182	12257	5302	134836	22546	33000	21454	124195	2856				0	0			0	0	6053	0	54454	70047			0			0	0														181813	0	0	0	0		0	315	0	0	0	0	0	0	0	517	0	0	0	0	0			0	0	0	0	0	958	0	0	CONF	CONF		
284752																																																																0	703		7			4679	2106		189	75989	302	0	0	28945	487	2750	4234	644	383	2253	1740	17358	6567	3762	2711	9433	9979	7874	13567				0	68			0	0	464	2682	30804	3214			0			124	0													0	43029	0	0	0	124		0	109	0	0	0	0	0	0	0	995	0	0	0	0	0			0	0		0	0	839	0	0	CONF	CONF	0	
284958																																																															0	7564	0		12975			4104	0		0	31175	0	0	0	3000	0	0	11913	115	312	356	87	2130	0	11462	2358	3427	4496	5973	409				0	0			0	0	0	0	0	3049			0			0	0														0	0	0	0	0		0	67	0	0	0	0	0	0	0	416	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF		
285151																																																																7057	2708		8457			16481	1952		0	113899	0	0	0	23198	656	18374	21162	242	1859	3519	1276	3137	13165	3616	15719	12219	14685	15299	28754				376	31			0	0	3745	2220	28667	14120			0			29	0	0	0	0	0	0	0	0	0	0	0	0	0		25180				240		0	62	0	0	0	0	0	0	0	1846	0	0	0	0	0			76	0	0	0	0	2323	135	0	CONF	CONF		
285348																																																															0	5065	6188		4908			24622	11138		625	131537	828	0	49	36990	110	18429	13856	395	960	4072	5469	6679	18152	8553	6071	15042	33995	21598	8917				0	28			1561	1004	1256	1460	22206	15063			0			0	1215														13537	0	0	0	0		0	0	0	0	0	0	0	0	0	100	0	0	0	0	0			0	0	0	0	0	2606	0	0	CONF	CONF		
285544																																																															0	500	2836		0			36949	1234		0	112831	0	0	506	2776	1387	176	14939	94	505	777	1348	52	0	19997	6193	18611	59559	4991	175				0	8			0	0	0	5247	32864	28731			0			226	0	0	0	0	0	0	0	0	0	0	0	0	0		28653				1280		0	1	0	0	0	0	0	0	0	0	0	0	0	685	167			0	0		0	0	298	202	0	CONF	CONF		
285553																																																															0	2045	0		4844			8015	0		0	16851	0	0	0	0	0	0	9244	0	0	0	0	0	0	5931	3313	3552	3235	820	0				511	0			0	0	0	0	0	452			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	462	0	0	0	0	0			0	0	0	0	0	522	0	0	CONF	CONF		
285740																																																																20291	16269	0	10	103995	0	103995	19191		7312	588151	0	0	0	126540	3352	65595	74796	7123	11613	24423	27514	48661	7173	70617	57098	67068	145789	117629	3218	0	0	0	0	716	0		0	0	6959	52658	100896	122139	0	0	0			545	148	0	0	0	0	0	0	0	0	0	0	0	0		194005				622	0	0	0	0	0	0	0	0	0	0	1454	0	0	0	77	0	0	0	0	0	0	0	0	6369	0	0	CONF	CONF		
285777																																																																190	0		4891			2403	0		0	14212	0	0	0	5651	51	3473	948	152	419	1111	1833	1790	114	185	192	1524	863	3297	3041				0	0			0	0	106	108	0	131			0			0	0														12862	0	0	0	0		0	19	0	0	0	0	0	0	0	593	0	0	0	0	0			0	0	0	0	0	69	0	0	CONF	CONF		
285852																																																															0	12356	1349		3800			13642	6942		0	252061	0	6433	13510	124316	232	15752	27236	542	1770	3049	2978	43843	72065	7835	23716	20931	46581	17415	11228				889	0			0	0	10153	7523	10240	40703			0			30	40														70248	0	0	0	30		0	83	0	0	0	0	0	0	0	7603	0	0	0	0	0			0	0	0	0	0	5797	0	0	CONF	CONF		
285928																																																																1397	119		349			7398	10012		521	180785	0	0	0	55837	158	11208	18799	771	1141	3144	12424	8953	29390	4600	12395	26039	40959	34214	6620				0	400			0	0	3150	19263	50139	25497			0			125	0														13480	0	0	0	281		0	85	0	0	0	0	0	0	0	2950	0	0	0	0	0			0	0		0	0	3510	156	664	CONF	CONF		
286251																																																															0	448	811		1788			6637	0		66	17620	0	0	0	491	0	0	4954	0	199	145	44	0	0	1861	2894	6489	5295	94	0				0	0			0	0	36	639	60	2210			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1559	0	0	0	0	0			0	0	0	0	0	2875	0	0	CONF	CONF	0	
286840																																																																19649	142		24271			8786	0		0	55760	0	0	0	111	0	0	17117	0	32	79	0	0	0	31468	5129	10487	6880	359	0				0	0			0	0	0	0	1656	612			0			0	0														0	0	0	0	671		0	0	0	0	0	0	0	0	0	304	0	0	0	0	0			671	671	0	0	0	229	0	0	CONF	CONF		
287007																																																																652	24277		0			1266	0		0	109227	0	0	0	45087	109	0	707	9	0	100	398	4257	39629	378	320	362	1100	16566	43586				0	0			0	0	288	58	18982	17771			0			1547	659														0	0	0	0	2869		0	0	0	0	0	0	0	0	0	16	0	0	679	0	643			0	0		0	0	721	0	0	CONF	CONF		
287342																																																																21257	117		24988			8353	0		1110	84885	0	0	0	26249	355	0	19747	221	2676	2052	4415	16885	0	12461	4389	7832	11037	18562	4354				0	0			0	0	245	229	0	185			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		43917				0		0	1	0	0	0	0	0	0	0	763	0	0	0	0	0			0	0	0	0	0	1033	0	0	CONF	CONF		
287856																																																															0	74	0		268			10	0		0	3278	0	386	0	599	0	599	434	378	221	0	0	0	0	356	1100	780	381	62	0				0	0			0	0	0	0	923	0			0			0	0														0	3349	3412	0	0		0	0	0	0	0	0	0	0	0	568	0	0	0	0	0			0	0	0	0	0	450	0	0	CONF	CONF		
287922																																																															0	622	0		9			1097	0		142	26628	0	0	0	19587	292	16330	521	130	458	1037	443	3059	14237	337	454	1353	1444	1507	1946				0	0			0	0	0	559	950	778			0			0	0														20527	0	0	0	0		0	6	0	0	0	0	0	0	0	1487	0	0	0	0	0			0	0		0	0	1099	0	0	CONF	CONF		
287959																																																																6578	2750		3929			8546	2291		0	68670	0	2276	0	22932	1139	20105	11197	392	816	268	216	3148	18042	3790	7696	5358	5758	10311	12825				0	0			0	0	2765	1424	3428	8281			0			0	0														30949	0	0	0	0		0	19	0	0	0	0	0	0	0	1116	0	0	0	0	0			0	0		0	0	1196	0	0	CONF	CONF		
288152																																																															0	611	0		5948			1981	0		0	9179	0	0	0	112	0	0	5056	112	0	0	0	0	0	8561	43	48	27	388	0				19	0			0	0	0	0	35	0			0			0	0														0	0	0	0	0		0	404	0	0	0	0	0	0	0	64	0	0	0	0	0			0	0	0	0	0	5	0	0	CONF	CONF		
288376																																																																497	1026		0			40813	4771		4244	125422	0	0	0	20657	150	28	23828	303	835	2982	5744	10796	0	9498	17558	19777	26984	30818	102				0	85			0	0	3563	7805	24273	12287			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34888				37		0	0	0	0	0	0	0	0	0	1931	0	0	0	37	0			0	0		0	0	3320	0	0	CONF	CONF	0	
288853																																																															0	3774	1019963	0	0	331321	0	331321	378873		579995	13818161	0	0	20124	7097795	87036	3753435	796538	91476	316957	535019	1147246	2924267	2081575	896966	425181	871963	1156439	2958851	404246	0	0	0	61905	10193	122041		0	0	289085	713186	1101741	2118147	0	0	0			6581	292	0	0	0	0	0	0	0	0	0	0	0	0		6714027				8013	19579	4977	19579	0	0	0	0	0	0	0	0	0	0	0	488	124	658	0	162	0	0	0	0	591	658	0	CONF	CONF		
289056																																																																455	786		0			8978	1393		773	67290	0	0	0	29953	212	32	8768	764	2453	9161	13990	2466	1072	2224	3327	5988	18928	6548	273				0	1295			0	0	864	1319	30	19711			0			0	0														0	0	0	0	1048		0	0	0	0	0	0	0	0	0	652	0	0	0	0	1048			0	0		0	0	869	0	0	CONF	CONF		
289225																																																																654	0		157			184	0		282	6027	32	0	0	3586	95	0	6	0	4	125	348	1679	1430	839	37	928	80	589	0				0	0			0	0	0	893	0	131			0			0	0														3586	0	0	0	0		0	8	0	0	0	0	0	0	0	52	0	0	0	0	0			0	0		0	0	17	0	0	CONF	CONF		
289515																																																																23267	36353		4099			92873	60293		140669	1001639	0	0	3302	135310	11651	57536	62912	8432	8039	9304	29457	63961	16067	174677	64287	101677	197518	275114	45722				0	1912			0	0	20657	92556	141959	228644			0			611	38														660281	0	0	0	4464		0	6902	0	0	0	0	0	0	0	2919	0	1360	0	827	102			1564	1564	0	0	0	1575	0	20	CONF	CONF		
289702																																																															0	391	45630		178			90081	90139		0	1087908	1768	6262	0	391195	6025	7262	28610	3362	3635	7879	11513	92494	271869	75993	40374	82321	114937	325820	54965				0	389			0	0	16878	20777	134868	225805			0			0	306														379595	0	0	0	0		2229	905	0	0	0	0	0	0	0	1210	0	0	0	0	0			0	0	0	0	0	56714	0	8442	CONF	CONF		
289739																																																															0	4383	9811		15702			6708	0		2	181439	0	0	0	65095	2528	2872	62997	6528	7988	15773	29398	4820	0	20771	29193	26785	37660	1773	0				0	60			0	0	9091	23930	19675	20513			0			0	0														71688	0	0	0	0		0	27	0	0	0	0	0	0	0	680	0	0	0	0	0			0	0	0	0	0	3234	0	0	CONF	CONF		
289757																																																															0	61453	0		27269			12711	0		2813	123321	0	0	0	2995	0	2797	50713	159	469	651	1549	43	124	34429	18902	11158	14813	15043	25492				43	0			0	0	0	0	10443	2270			0			0	0														82436	0	0	0	179		0	812	0	0	0	0	0	0	0	738	0	0	0	0	0			179	179	0	0	0	1774	0	0	CONF	CONF		
290249																																																																398	64054	0	0	142146	0	142146	40416		5666	763950	0	0	0	185695	10977	89157	153746	14207	34791	26863	79169	21822	8119	77466	118937	112703	227587	41129	0	0	0	0	4491	1408	0		0	0	47665	46891	168130	43698	0	0	0			0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	33213				0	343	0	343	0	0	0	0	0	0	0	1440	0	0	0	0	0	0	0	0	0	0	0	0	532	0	528	CONF	CONF	0	
290838																																																																5627	1479		7254			41813	3298		152	135695	0	0	0	4243	165	0	19239	83	140	1263	2419	0	0	9656	9844	18778	76472	16556	0				279	0			0	0	1648	7902	26076	33894			0			0	0														0	0	0	0	0		0	183	0	0	0	0	0	0	0	269	0	0	0	0	0			0	0	0	0	0	1413	0	0	CONF	CONF		
290922																																																															0	9616	163		760			1229	0		671	39576	0	0	0	18866	833	0	5041	697	541	1394	2700	13478	0	1515	2288	3469	3874	9059	57				0	0			0	0	1276	305	980	2416			0			28	39														0	0	0	0	28		0	0	0	0	0	0	0	0	0	1247	0	0	0	0	0			0	0		0	0	1214	0	0	CONF	CONF		
291059																																																															0	9193	5925		7953			7463	0		0	123400	0	0	0	48007	1413	39527	30322	5094	13588	10423	15443	3321	138	12345	22859	17093	14487	8326	282				0	0			0	0	2137	4355	27455	6168			0			0	0														42561	0	0	0	0		0	3	0	0	0	0	0	0	0	1876	0	0	0	0	0			0	0	0	0	0	1452	0	0	CONF	CONF		
291330																																																																1727	1981		376			4081	127		5285	32241	0	0	0	4347	171	0	7069	0	200	1455	1145	1520	0	8353	2202	4939	10356	133	1751				0	0			0	0	832	4595	4198	2455			0			0	0														4067	0	0	0	0		0	131	0	0	0	0	0	0	0	380	0	0	0	0	0			0	0		0	0	1555	0	0	CONF	CONF		
291376																																																																706	0		0			1596	0		0	14550	0	0	0	9698	276	1	306	0	1	210	452	8754	281	20	285	243	1859	2335	109				0	0			0	0	100	0	0	1325			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12124				0		0	1	0	0	0	0	0	0	0	568	0	0	0	0	0			0	0		0	0	280	0	0	CONF	CONF	0	
291611																																																																331	2055		0			4363	0		87	244816	0	0	0	203581	1193	0	2219	230	779	2715	5312	107120	87425	161	1049	12567	10867	13336	2236				0	0			0	0	1257	903	9628	2620			0			115	0														0	0	0	0	115		0	30	0	0	0	0	0	0	0	6878	0	0	0	0	0			0	0	0	0	0	11890	0	0	CONF	CONF		
291732																																																																491	0		1405			1030	0		0	4595	0	0	0	91	0	0	3364	0	9	27	21	34	0	1841	1520	677	272	194	0				0	0			0	0	202	69	126	137			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	247	0	0	0	0	0			0	0	0	0	0	797	0	0	CONF	CONF		
292234																																																																0	654		0			8822	2376		0	93569	0	0	0	28905	248	0	16063	445	2651	2489	1293	11106	10815	4711	8256	8472	14315	27882	1012				0	0			0	0	1773	8747	30687	8361			0			82	0														32722	0	0	0	82		0	0	0	0	0	0	0	0	0	764	0	0	0	0	0			0	0		0	0	2232	0	0	CONF	CONF		
292467																																																															0	775	0		1072			1488	0		0	34861	0	0	0	20700	74	0	4833	638	992	3546	5686	9838	0	669	2553	4539	5330	1065	0				0	0			0	0	636	0	2297	134			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		17522				36		0	19	0	0	0	0	0	0	0	5158	0	0	0	0	0			0	0		0	0	2508	36	0	CONF	CONF		
292850																																																															0	0	134		0			804	0		265	20514	0	0	0	9470	52	0	202	79	561	2655	5873	303	0	202	640	2889	5312	1977	0				0	0			0	0	385	0	0	3471			0			302	0														0	0	0	0	317		0	0	0	0	0	0	0	0	0	3670	0	0	0	0	0			15	0		15	0	2263	0	0	CONF	CONF		
292908																																																															0	0	233705	0	0	210275	0	210275	75929		1131	1571905	0	0	13599	427939	1385	12658	59412	12850	1114	5666	6977	94385	303820	338356	71898	210059	238316	265352	5725	0	0	0	0	114	0		803	759	10597	130761	161727	312214	0	0	0			840	292	0	0	0	0	0	0	0	0	0	0	0	0		618763				4203	5665	0	5665	0	0	0	0	0	0	0	62	0	0	2762	0	474	127	0	0	0	0	0	0	401	127	0	CONF	CONF		
293053																																																															0	41239	11549		513			320265	6739		6930	990040	0	0	5701	100685	229	2132	315107	2499	4120	4559	13743	17704	58061	151459	181670	154591	230340	110474	55251				0	163			0	0	36681	96734	104851	188864			0			0	0														0	0	0	0	420		48439	12120	0	0	0	0	0	0	0	1250	0	0	0	0	0			0	0	0	0	0	12789	420	0	CONF	CONF		
293352																																																																20243	616		13421			3049	0		0	40675	0	0	0	1153	0	0	14982	1	78	279	370	425	0	11935	2968	3527	11246	8426	0				0	0			0	0	0	0	1328	107			0			0	0													0	0	0	0	0	0		0	20	0	0	0	0	0	0	0	386	0	0	0	0	0			0	0	0	0	0	352	0	0	CONF	CONF	0	
293437																																																															0	606	249		576			8090	317		2450	57154	0	0	0	12936	181	11408	9745	425	1292	2591	6329	1887	82	2889	7678	8648	12190	6240	6574				0	258			0	0	1773	3409	9486	920			0			482	0														0	0	0	0	1002		0	39	0	0	0	0	0	0	0	6445	0	24	0	255	0			241	0		88	153	9419	0	0	CONF	CONF		
293651																																																															0	23385	0		66170			9708	0		43	106382	0	0	0	221	0	0	54140	0	0	7	176	38	0	74732	3604	5474	12938	9125	79				65	0			0	0	0	0	4199	0			0			0	0														8688	0	0	0	0		0	1292	0	0	0	0	0	0	0	936	0	0	0	0	0			0	0	0	0	0	363	0	0	CONF	CONF		
293754																																																																0	1309		0			7394	11773		0	102955	0	0	0	48360	4209	516	23658	897	3478	6033	12907	19233	5812	13323	10174	12025	13871	5025	177				0	0			0	0	6894	5538	6731	3133			0			0	0													0	39736	0	0	0	0		0	15	0	0	0	0	0	0	0	3233	0	0	0	0	0			0	0		0	0	4366	0	0	CONF	CONF	0	
294023																																																															0	30321	13305		2240			9813	39029		8139	376837	0	0	0	121927	556	85642	26445	5149	11565	19837	19910	44967	18974	39313	20094	42203	58050	71116	23016				443	41			0	0	4222	12135	16768	82075			0			220	303														86655	0	0	0	220		0	1076	0	0	0	0	0	0	0	27183	0	0	0	0	0			0	0	0	0	0	7564	0	1798	CONF	CONF		
294564																																																																106646	16147	0	82065	269376	0	269376	431		18346	1439182	0	408	0	267974	10608	43878	411367	15364	14161	16329	31710	132020	54382	191496	190346	189016	210399	355930	31118	0	0	0	1922	2719	0				61243	100364	225610	260355	0	408	0			0	620	0	0	0	0	0	0	0	0	0	0	0	0		391508				29	2261	0	2261	0	0	0	0	0	0	0	5735	0	0	0	0	0	29	0	0	0	0	0	0	6972	29	0	CONF	CONF		
294751																																																																669	13497	0	737	11727	0	11727	3921		7537	262878	0	0	0	66338	1020	26293	20793	1170	2815	8466	9222	23180	20823	5300	22311	31154	25516	99358	12424	0	0	0	0	11	0		0	0	7348	11576	29334	98146	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53224				0	2469	0	2469	0	0	0	0	0	0	0	4250	0	0	0	0	0	0	0	0	0	0	0	0	4298	0	384	CONF	CONF	0	
294779																																																															0	151	84180	0	0	106396	0	106396	25987		17	1011175	4539	0	0	137982	3257	86437	140313	5600	6080	11970	20810	31964	60976	52285	76348	112465	152640	429993	51730	0	0	0	0	0	0		0	0	72508	85423	196431	300919	0	0	0			0	97	0	0	0	0	0	0	0	0	0	0	0	0		793312				2361	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	2361	0	0	0	0	0	0	0	2288	0	0	CONF	CONF		
294827																																																																0	130		0			33385	46		0	100210	0	0	0	54066	439	43666	43250	7782	27393	3201	1973	11719	1677	3206	4889	8726	8168	17737	3340				0	0			0	0	353	1328	4276	1981			0			103	0														0	0	0	0	103		0	0	0	0	0	0	0	0	0	2073	0	0	0	0	0			0	0		0	0	2133	0	0	CONF	CONF		
295011																																																																49368	9293	0	15719	22196	0	22196	8786		364	312825	30	888	0	86513	930	76568	24977	4024	2560	16969	51896	10316	508	10653	24843	24638	37972	70962	53543	0	0	0	1273	0	0		0	0	9696	13104	26799	23607	0	888	0			119	61	0	0	0	0	0	0	0	0	0	0	0	0		0				165	40	1052	40	0	0	0	0	0	0	0	33090	0	0	0	0	0	0	0	46	46	0	0	0	10137	0	322	CONF	CONF		
295057																																																															0	2661	0		5518			77988	768		0	115998	0	0	0	3456	565	0	15356	345	435	464	684	1528	0	4953	10556	34452	57264	5053	242				30	171			0	0	0	0	8195	13956			0			0	0														3459	0	0	0	0		0	0	0	0	0	0	0	0	0	2264	0	0	0	0	0			0	0	0	0	0	426	0	0	CONF	CONF		
295646																																																																0	0		2073			1782	0		0	5652	0	0	0	267	0	0	2970	0	46	79	124	0	0	1086	1838	1297	1165	0	0				0	0			0	0	0	0	108	307			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	930	0	0	0	0	0			0	0	0	0	0	185	0	0	CONF	CONF		
296456																																																																47850	1572		14279			28059	228		622	365042	0	826	0	136027	1284	120655	40916	3485	14950	29643	18435	18708	50297	11981	29434	48305	49012	42889	47195				0	0			0	0	8525	20495	28642	19984			0			0	329														100591	0	0	0	258		0	112	0	0	0	0	0	0	0	22408	0	0	0	135	0			123	0	0	0	0	34129	0	0	CONF	CONF		
296474																																																															739	8570	5893		4313			47231	4066		0	131959	0	267	0	27244	39	18323	21747	536	3997	8275	8009	3626	2567	8786	8428	14099	31697	38963	0				0	0			0	0	2311	3191	8588	18246			0			166	0														24610	0	0	0	433		0	558	0	0	0	0	0	0	0	590	0	0	0	263	0			4	0	4	0	0	113	0	0	CONF	CONF		
296559																																																																12063	998		7790			37096	488		6316	177438	96	116	0	51507	1394	8609	18839	352	2792	1823	1000	17369	28158	6773	10567	19912	30635	43354	13530				0	1304			0	0	1045	3390	15087	6548			0			0	0													0	97793	0	0	0	0		0	125	0	0	0	0	0	0	0	25188	0	0	0	0	0			0	0	0	0	0	7079	0	0	CONF	CONF	0	
296755																																																																34528	864		11266			22104	957		184	150010	0	0	0	41827	186	8334	39451	1627	5759	5892	5139	8305	15105	11312	24093	11279	13058	11867	36577				0	0			0	0	8321	358	25625	44			0			0	0													0	66104	0	0	0	44		0	0	0	0	0	0	0	0	0	1016	0	0	0	0	0			0	0	0	0	0	2730	44	0	CONF	CONF	0	
296858																																																															0	2823	0		5106			23595	82		708	62711	15	0	0	12879	123	10794	22106	411	2935	92	59	774	7696	12865	11803	5766	7564	7699	3382				0	0			0	0	2791	1241	6267	4285			0			0	0														0	0	0	0	0		0	90	0	0	0	0	0	0	0	1230	0	0	0	0	0			0	0	0	0	0	1506	0	0	CONF	CONF		
297051																																																															0	9693	0		4725			16977	0		0	129022	16	673	0	25047	714	15843	22945	1803	8452	8718	1911	1365	2798	16917	32835	38259	5498	3736	2640				0	0			0	0	4167	3817	35125	17799			0			145	0														17921	0	0	0	145		4162	0	0	0	0	0	0	0	0	1889	0	0	0	0	0			0	0		0	0	4250	0	0	CONF	CONF		
297257																																																																7894	3013		10			8197	0		0	651194	5136	0	0	495323	1504	83028	49489	25216	39174	2978	4285	211495	210121	27974	32128	35226	9339	25831	30509				0	0			0	0	25839	35044	35986	43086			0			0	0													0	652883	0	0	0	0		0	13	0	0	0	0	0	0	0	201	0	0	0	0	0			0	0	0	0	0	220	0	0	CONF	CONF	0	
297631																																																																2285	2650		0			3272	3532		820	83406	302	0	0	25824	963	13821	1760	293	1381	7572	4682	4699	7133	5255	1414	12509	17131	20245	929				0	2			0	0	730	5217	13812	21347			0			0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15679				0		0	770	0	0	0	0	0	0	0	86	0	0	0	0	0			0	0		0	0	2398	0	38	CONF	CONF	0	
