"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
671053																							0	0	0	0	0	0	4879	4861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
671147																							0	0	6628	6525	0	0	14197	14448	0	0	0	0	0	0	8791	8914	0	0	0	0	0	0	0	0	0	0	0	0	
671334																							0	0	29900	29249					0	0	0	0	0	0	8949	9101	0	0	0	0	0	0	67544	67099	0	0	0	0	
671464	0	0	0	0	153563	153451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	153563	153451	0	0	23270	23838	0	0	0	0	0	0	572389	575563	0	0	0	0	
671558																							0	0	52589	51460	0	0	13050	12812	0	0	0	0	0	0	3475	3421	0	0	0	0	0	0	0	0	0	0	0	0	
672238																							0	0	2074	2075	0	0	2245	2241	0	0	0	0	0	0	3069	2999	0	0	0	0	0	0	2080	2095	0	0	0	0	
672247																							0	0	0	0	0	0	13504	13358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
672537																							0	0	22561	22367					0	0	0	0	0	0	9100	9286	0	0	0	0	0	0	0	0	0	0	0	0	
672573																							75796	73992	0	0	123	123	83	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673244																							0	0	2250	2222	0	0	3962	4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673440																							0	0	0	0					0	0	0	0	0	0	1973	2063	0	0	0	0	0	0	0	0	0	0	0	0	
673477																							0	0	5216	5190	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673851																							0	0	0	0	0	0	160	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673909																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
674344																							4391	4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
674849																							0	0	128904	127294	0	0	1151	1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675042																							0	0	12351	12138					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675051																							0	0	0	0	0	0	10595	10740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675079																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675248																							0	0	4807	4729	0	0	14129	13868	0	0	0	0	0	0	8741	8797	0	0	0	0	0	0	0	0	0	0	0	0	
675341																							0	0	9748	9512	0	0	106	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675659																							0	0	10487	10109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675855																							0	0	6744	6674	0	0	329	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
676049																							0	0	33327	33794	0	0	6803	6962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
676151																							0	0	71198	69935	0	0	2611	2699	0	0	0	0	0	0	5100	5222	0	0	0	0	0	0	0	0	0	0	0	0	
676478																							17500	17431	5000	4957	2405	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677176																							0	0	91279	90854					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677354																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677448																							0	0	17834	17729	0	0	806	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677644																							0	0	97911	95886	0	0	84546	82727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677756																							0	0	2896	2888	0	0	7461	7538	0	0	0	0	0	0	1342	1354	0	0	0	0	0	0	1009	970	0	0	0	0	
677970																							0	0	5712	5659	0	0	2262	2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678052																							0	0	0	0	0	0	9890	9818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678070																							0	0	108788	104912					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678258																							8070	7901	3005	2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678454																							0	0	26871	26490					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678557																							0	0	8734	8721					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678717																							33448	33380	172092	168875					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678744																							0	0	202	203					0	0	0	0	0	0	8316	8333	0	0	0	0	0	0	694	735	0	0	0	0	
679451																							0	0	3338	3397	0	0	6733	6679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680055																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	1090	0	0	4183	4099	
680130																							0	0	7938	7907					0	0	0	0	0	0	3265	3261	0	0	0	0	0	0	5596	5628	0	0	0	0	
680354																							0	0	0	0					0	0	0	0	0	0	3947	3906	0	0	0	0	0	0	2854	2866	0	0	61220	61307	
680457																							3000	2998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680747																							6000	5835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680813																							0	0	33415	32757					0	0	0	0	0	0	22189	21604	0	0	0	0	0	0	7673	7801	0	0	0	0	
681043																							0	0	1003	1015	0	0	6335	6234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
681249																							8500	8388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
682143																							0	0	1231	1194	1978	1981	101	103	0	0	0	0	0	0	512	544	0	0	0	0	0	0	982	991	0	0	0	0	
682563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	526408	545160	15769	15806	0	0	0	0	
682648																							0	0	22025	21679	0	0	8020	7960	0	0	0	0	0	0	12298	12051	0	0	0	0	0	0	3476	3441	0	0	0	0	
683449																							0	0	35498	34806	0	0	26689	26068	0	0	0	0	0	0	1067	1114	0	0	0	0	0	0	0	0	0	0	0	0	
683814																							0	0	24201	23841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
684455																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
685023																							0	0	7088	7142	0	0	20485	20294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
685649																							0	0	19821	19597					0	0	0	0	0	0	5796	5767	0	0	0	0	0	0	543	528	0	0	0	0	
685676																							0	0	1618	1633	0	0	6303	6316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6548	6853	0	0	20734	20339	
685779																							0	0	20268	20292	0	0	47814	46612	0	0	0	0	0	0	887	907	0	0	0	0	0	0	5447	5505	0	0	0	0	
686459																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
686570																							0	0	1815	1780	0	0	2492	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
686758																							0	0	3221	3195	0	0	71817	71017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	1020	0	0	0	0	
687009																							18672	18965	98179	98526					0	0	0	0	2710	2734	1816	1741	0	0	0	0	0	0	25110	25586	0	0	7144	6933	
687054																							0	0	2500	2490	0	0	500	517	0	0	0	0	0	0	136	142	0	0	0	0	0	0	0	0	0	0	0	0	
687830																							174	176	9551	9678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245	1258	0	0	0	0	
687951																							0	0	23564	23430					0	0	0	0	0	0	13460	13532	0	0	0	0	0	0	8576	8442	0	0	0	0	
688079																																																			
688257																							199628	198887	10474	10485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688453																							0	0	3875	3832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688556																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689209																							0	0	20881	21191					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689357																							0	0	0	0					0	0	0	0	0	0	1973	2091	0	0	0	0	0	0	2337	2272	0	0	0	0	
689759																							0	0	7246	7343	0	0	21447	21503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
691042																							0	0	7823	7688	0	0	1668	1718	0	0	0	0	0	0	1466	1440	0	0	0	0	0	0	0	0	0	0	0	0	
691556																							0	0	8007	7795	0	0	48781	48528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
691743																							14796	14437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
691958																							0	0	5000	4863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692450																							0	0	0	0	1637	1638	396	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692704																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692946																							0	0	73974	73198					0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	974	0	0	0	0	
693073																							0	0	0	0	3160	3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2604	2575	9241	9375					0	0	0	0	4523	4465	72789	74593	0	0	0	0	0	0	289018	289760	0	0	107087	106805	
693345																							0	0	118747	120689					0	0	0	3359	0	0	20457	20618	0	0	0	0	0	0	54175	53453	0	0	0	0	
693952																							0	0	1012	1004	1	1	4124	4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013	1047	0	0	0	0	
694146																							0	0	343	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
694771																							0	0	0	0	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
694847																							0	0	17671	17479	0	0	3830	3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
694904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524262	1480523					0	0	0	0	0	0	491425	502704	0	0	0	0	0	0	336024	339508	0	0	0	0	
695349																							0	0	34450	33860					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695947																							0	0	3690	3675	0	0	1151	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
696047																							0	0	0	0	0	0	10800	10931	0	0	0	0	0	0	257	260	0	0	0	0	0	0	3094	3052	0	0	0	0	
696168																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
696430																							0	0	47654	46662	0	0	50112	49992	0	0	0	0	0	0	18170	18396	0	0	0	0	0	0	1951	1900	0	0	0	0	
696645																							0	0	13243	13170					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	365					0	0	0	0	0	0	4185	3929	0	0	0	0	0	0	2123	2120	0	0	0	0	
697147																							0	0	1500	1454	0	0	49564	49410	0	0	0	0	0	0	12718	12933	0	0	0	0	0	0	15196	14916	0	0	0	0	
697156																							0	0	10205	10003	0	0	14029	13665	0	0	0	0	0	0	547	536	0	0	0	0	0	0	3446	3454	0	0	0	0	
697231																							0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697763																							0	0	119	119					0	0	1385331	1386355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950																							0	0	1750	1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697978																							0	0	14433	14304					0	0	0	0	0	0	19873	20456	0	0	0	0	0	0	88071	87323	0	0	0	0	
698144																							0	0	10844	11001	0	0	35095	34323	0	0	0	0	0	0	981	978	0	0	0	0	0	0	86828	85491	0	0	0	0	
698546																							0	0	8420	8231					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649																							0	0	985	985	0	0	26400	26033	0	0	0	0	0	0	1482	1514	0	0	0	0	0	0	0	0	0	0	0	0	
699105																							0	0	46674	46576	0	0	227476	226313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2022	2005	0	0	0	0	
699253																							0	0	2701	2676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700140																							0	0	3022	2994	0	0	998	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700252																							0	0	10499	10410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700430																							0	0	9723	9878					0	0	672	1019	0	0	10150	9934	0	0	0	0	0	0	25435	25101	0	0	6576	6527	
700458																							0	0	0	0	0	0	4013	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701062																							0	0	35833	35334					0	0	0	0	0	0	23379	21933	0	0	0	0	0	0	66287	65849	0	0	41328	42013	
701222																							47568	47324	139257	137814	0	0	12460	12352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701839																							0	0	56708	55879	0	0	145808	143303	0	0	0	0	0	0	47785	49003	0	0	0	0	0	0	81154	80629	0	0	0	0	
701857																							0	0	2499	2420	2	2	151	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702117																							108952	105084	311045	303273					0	0	0	0	0	0	71365	69312	0	0	0	0	44473	44135	254960	253206	0	0	0	0	
702359																							0	0	485	485	0	0	9800	9679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702612																							0	0	11659	11838	0	0	5016	5194	0	0	0	0	0	0	2050	2067	0	0	0	0	0	0	1005	1010	0	0	0	0	
702836																							5795	5727	6996	6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702911																							0	0	80596	79119	0	0	39082	39180	0	0	0	0	0	0	8664	8651	0	0	0	0	0	0	10288	10123	0	0	0	0	
702966																							0	0	0	0	0	0	263	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703039																							0	0	21000	20355	0	0	1007	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703552																							0	0	4945	4741	0	0	15958	15778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703767																							0	0	0	0					0	0	0	0	0	0	2581	2833	0	0	0	0	0	0	0	0	0	0	237476	234109	
705378																							0	0	3936	3897	0	0	6676	6507	0	0	0	0	0	0	2422	2356	0	0	0	0	0	0	0	0	0	0	0	0	
705556																							0	0	11093	10956					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	
706030																							0	0	2496	2422	0	0	11546	11346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706058																							0	0	2377	2375	0	0	5400	5407	0	0	0	0	0	0	519	503	0	0	0	0	0	0	583	565	0	0	0	0	
706236																							0	0	6544	6477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706254																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450																							0	0	0	0	0	0	8541	8503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706656																							0	0	20862	21109	0	0	24292	24300	0	0	0	0	0	0	4003	4122	0	0	0	0	0	0	0	0	0	0	0	0	
707354																							0	0	57099	56726					0	0	1003	1004	0	0	7152	7401	0	0	0	0	0	0	19661	19651	0	0	0	0	
708379																							0	0	50079	49755	3	3	24242	23960	0	0	0	0	0	0	5394	5394	0	0	0	0	0	0	0	0	0	0	0	0	
709143																							0	0	50	50					0	0	0	0	0	0	7797	7572	0	0	0	0	0	0	19756	19255	0	0	0	0	
709451																							0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709554																							0	0	5197	5336	0	0	28108	27969	0	0	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709602																							0	0	17460	17193					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709639																							0	0	13168	13144	0	0	26157	26234	0	0	3005	3000	0	0	14127	13828	0	0	0	0	0	0	15972	15586	0	0	5962	5976	
709956																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710176																							0	0	5901	5896	0	0	0	0	0	0	0	0	0	0	378	372	0	0	0	0	0	0	0	0	0	0	336	305	
710859																							0	0	24267	24449	0	0	2348	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94075	92122	0	0	0	0	
711472																																																			
711520																							0	0	9224	9151	0	0	933	949	0	0	0	0	0	0	1095	1096	0	0	0	0	0	0	0	0	0	0	0	0	
711548																							0	0	36156	37282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711753																							0	0	1602	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711801																							0	0	0	0	0	0	2368	2459	0	0	0	0	0	0	2995	2944	0	0	0	0	0	0	6572	6482	0	0	0	0	
712059																							0	0	9290	9572	0	0	25725	25999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712648																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712956																							22256	22253	0	0	0	0	2013	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713047																							0	0	5944	5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713252																							0	0	2000	1990	0	0	6470	6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713476																							0	0	1501	1521	0	0	4574	4550	0	0	0	0	0	0	24106	24291	0	0	0	0	0	0	7403	7380	0	0	0	0	
713926																							0	0	134466	133714					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714165																							0	0	19949	19517	0	0	4180	4260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714437																							0	0	17472	17231	0	0	6872	6980	0	0	0	0	0	0	2556	2560	0	0	0	0	0	0	0	0	0	0	0	0	
714839																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714978																							0	0	0	0	0	0	1614	1676	0	0	0	0	0	0	495	509	0	0	0	0	0	0	3118	3117	0	0	0	0	
715032																							0	0	2000	1993					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715050																							0	0	3006	3001	0	0	37760	37431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715144																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715340																							0	0	0	0	0	0	42428	42312	0	0	0	0	0	0	5306	5221	0	0	0	0	0	0	0	0	0	0	0	0	
715470																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715630																							0	0	2900	2846	0	0	45686	46396	0	0	0	0	0	0	18582	18273	0	0	0	0	0	0	0	0	0	0	0	0	
715872																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	857	0	0	0	0	
715975																							2000	1985	4541	4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
716374																							0	0	130641	129096	0	0	102767	102735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
716655																							0	0	2000	1985	0	0	199	205	0	0	26598	26866	0	0	11904	11723	0	0	0	0	0	0	0	0	0	0	0	0	
716833																							0	0	52268	51169					0	0	6744	5641	0	0	13506	13097	0	0	0	0	0	0	51504	50553	0	0	0	0	
716851																							0	0	22846	22131	0	0	90003	88656	0	0	0	0	0	0	14605	14053	0	0	0	0	0	0	14599	14666	0	0	0	0	
716954																							0	0	1787	1791	0	0	1353	1345	0	0	0	0	0	0	1984	2010	0	0	0	0	0	0	0	0	0	0	0	0	
717232																							0	0	9579	9630	0	0	19026	19135	0	0	0	0	0	0	1997	1949	0	0	0	0	0	0	1193	1197	0	0	0	0	
717670																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
717737																							0	0	0	0					0	0	0	0	0	0	15000	15037	0	0	0	0	0	0	0	0	0	0	0	0	
717924																							0	0	213040	208679					0	0	0	64	0	0	301097	294557	0	0	0	0	0	0	0	0	0	0	0	0	
718145																							1175	1141	28446	28290	2979	3079	30548	30878	0	0	0	0	86	92	14445	14627	0	0	0	0	0	0	12144	12064	0	0	0	0	
718275																							0	0	29212	29277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
718538																							0	0	10263	10214	0	0	9026	8960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	637	0	0	0	0	
719030																							0	0	3336	3285	0	0	13118	12988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
719610																							0	0	3634	3607	0	0	6176	6405	0	0	0	0	0	0	116	117	0	0	0	0	0	0	0	0	0	0	0	0	
719656																							0	0	22182	21957	0	0	18211	18137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
719964																							0	0	665	678	0	0	7419	7428	0	0	0	0	0	0	596	624	0	0	0	0	0	0	1367	1392	0	0	0	0	
720157																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
720344																							0	0	3408	3416					0	0	0	0	0	0	0	0	0	0	0	0	0	0	23548	22858	0	0	0	0	
720746																							0	0	1995	1993	0	0	12172	12454	0	0	5000	4994	0	0	308	290	0	0	0	0	0	0	3563	3584	0	0	26545	26603	
720858																							0	0	500	495	0	0	14543	14573	0	0	0	0	0	0	1330	1275	0	0	0	0	0	0	0	0	0	0	0	0	
721350																							0	0	0	0	0	0	6970	6952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
721752																							0	0	11997	11820	0	0	11968	12059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
721949																							0	0	63629	63942	0	0	1966	2071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722227																							0	0	249	253	0	0	122	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722432																							0	0	17013	16810	0	0	12073	12116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722544																							0	0	0	0	0	0	147462	147555	0	0	0	0	0	0	238	262	0	0	0	0	0	0	1597	1588	0	0	2694	2776	
722777																																																			
722816																							1275	1327	154519	153271	0	0	19848	19898	0	0	0	0	0	0	21551	21455	0	0	0	0	0	0	0	0	0	0	0	0	
723112																																																			
723158																							0	0	0	0					0	0	0	0	0	0	2910	2956	0	0	0	0	0	0	0	0	0	0	0	0	
723550																							0	0	5998	5907	0	0	12103	12018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723653																							0	0	2085	2049	0	0	13088	12832	0	0	0	0	0	0	2001	1992	0	0	0	0	0	0	0	0	0	0	0	0	
723756																							0	0	12513	12371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723868																							0	0	13697	13563	0	0	100048	100682	0	0	0	0	0	0	1948	1917	0	0	0	0	0	0	486	489	0	0	0	0	
724230																							0	0	2294	2315	0	0	8827	8949	0	0	0	0	0	0	2044	2069	0	0	0	0	0	0	19602	19446	0	0	0	0	
724548																							0	0	27077	26415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724744																							0	0	4799	4761	0	0	35145	34782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724904																							0	0	0	0	0	0	648	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724940																							3400	3365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725077																							0	0	0	0	0	0	6416	6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725732																																																			
725741																							422	432	38968	38623	0	0	8533	8426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	163	0	0	0	0	
726458																							0	0	309	308	0	0	3713	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726953																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727174																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728948																							0	0	74887	74478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728957																							0	0	3505	3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729011																							0	0	47020	46421	0	0	45187	44754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729057																							0	0	7949	7826	0	0	157	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729178																							0	0	0	0	3804	3856	919	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729310																							0	0	32669	32273	3016	3139	16850	16554	0	0	0	0	4764	4919	5623	5609	0	0	0	0	9151	9381	10909	10522	50418	50381	19648	19584	
729459																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729570																							0	0	0	0	0	0	5597	5499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3860	3788	0	0	0	0	
729842																							0	0	16401	16067	0	0	16070	15943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729945																							4562	4510	0	0	5076	5039	0	0	917	734	0	0	0	0	0	0	0	0	0	0	6304	6292	0	0	0	0	0	0	
