"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
661308			0	0	2	320	41	27625	120	485	15	2340	43	24730			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
661474			7	129	4	630	5	1946	0	0	0	0	0	0															false	false	
662350			12	552	5	711	3	1056	59	1719	17	2383	14	4395			10	259	20	2566	13	5468	27	841	4	452	11	4401	false	false	
662369			22	1045	128	15824	317	127809	718	13309	238	21618	144	34239			7	336	31	4254	30	8511	21	529	21	1972	9	1966	false	false	
662949			22	883	37	5046	45	17673	114	3379	21	2327	23	6990			4	201	2	270	3	480	5	169	0	0	1	319	false	false	
663058			37	1220	36	4218	63	26247	284	4600	59	3403	76	19905			19	666	41	4765	24	6576	255	5545	61	5046	32	5779	false	false	
663245			553	21211	823	96433	1261	477287	4107	83218	991	92017	1058	280659			606	22772	467	53787	221	57868	909	18050	172	15080	83	14549	false	false	
663638			7	257	3	410	2	596	93	3132	42	4181	0	0			6	226	5	528	4	1229	6	149	2	166	3	530	false	false	
663656			9	329	7	862	18	7401	83	1749	24	2393	17	5594			0	0	2	359	1	312	0	0	1	2	0	0	false	false	
663834			41	2114	129	18958	275	137568	556	18870	182	22611	147	46182			2	142	0	0	1	282	0	0	0	0	0	0	false	false	
663955			2	48	1	138	2	273	10	206	1	0	0	0			0	0	3	383	5	1428	6	82	5	242	0	0	false	false	
664176			25	801	589	5764	105	37451	23	456	11	740	9	1574															false	false	
664206			65	3238	229	30518	546	218346	952	26603	224	28467	139	42970			1	4	2	278	2	558	35	742	13	1545	1	294	false	false	
664653			0	0	3	278	4	1236	18	948	14	2011	14	4528	0	2													true	false	
664756			409	16521	919	110112	1842	684642	4665	99829	1182	118669	1135	326567			347	15780	516	62718	328	84933	832	16912	162	14843	81	13516	false	false	
665146			43	2017	30	4162	41	16311	62	1784	26	2728	32	10547			19	636	23	2677	24	6706	58	1192	26	2158	25	3966	false	false	
665258			23	1302	14	1979	2	904	106	2594	12	615	11	3609			12	611	5	666	3	869	118	2596	17	1951	5	1281	false	false	
665865			40	1848	65	8701	90	38940	245	5494	27	2379	22	6607			74	3241	146	19012	61	17316	432	7405	17	1507	4	1224	false	false	
666059			8	248	4	339	2	1020	7	283	10	1921	43	25362			7	312	1	126	0	0	2	51	0	0	0	0	false	false	
666358			5	261	11	1333	17	5625	59	1594	12	1088	13	3101			1	27	1	15	2	572	9	213	2	214	1	86	false	false	
666554			28	1243	21	2549	14	4193	171	3874	33	2980	28	6494			36	1509	59	6130	48	13071	163	4664	72	7661	42	7627	false	false	
666844			14	386	2	146	0	0	60	1007	9	720	2	724			13	590	26	3396	26	7313	82	1618	30	2500	26	5628	false	false	
666974			1	79	6	664	4	1168	0	0	0	0	0	0															false	false	
667029			37	1554	24	2515	33	10776	68	1712	13	828	13	3380			69	2362	13	1310	2	614	23	456	0	0	0	0	false	false	
667252			15	301	6	551	3	1112	54	1246	3	402	4	195			4	252	10	1583	3	928	14	334	7	360	5	1571	false	false	
667346			5	234	3	207	2	935	18	287	4	476	0	0			17	623	9	1188	26	7514	25	591	17	1937	11	2496	false	false	
667524			53	2080	38	4660	25	6679	112	1775	18	1703	14	3915			63	2421	52	6468	21	5533	41	635	4	451	1	239	false	false	
667551			20	847	18	1899	10	2013	57	887	18	1806	9	1229			16	635	29	3062	13	2612	36	922	21	2371	30	6398	false	false	
667757			102	4617	193	26430	399	168487	2022	62905	558	76922	616	236641			18	662	23	2613	17	4920	41	1015	6	290	1	398	false	false	
668053			3	162	10	1311	22	5861	87	1517	26	3410	22	4176			5	282	5	714	7	331	4	43	2	217	4	527	false	false	
668147			39	1884	53	6522	33	11173	204	4851	44	3931	17	3775			26	1293	52	6660	39	10473	214	6234	67	6918	39	7540	false	false	
669555			230	10429	190	26030	123	47378	420	10019	100	9864	48	15975			70	3278	131	17157	127	35586	797	25387	201	27924	122	31926	false	false	
670430			45	1739	41	4384	37	14856	155	3658	28	2728	27	7509			13	395	12	1618	7	2120	21	530	8	854	3	683	false	false	
670467			18	837	123	14445	352	110023	548	12513	273	21657	163	28268			12	858	53	7822	55	13327	98	2360	65	5516	30	5571	false	false	
670560																													false	false	
670654			6	227	6	494	12	4001	48	1235	14	1922	10	3736			4	207	6	756	5	1237	15	404	5	429	5	729	false	false	
670748			14	674	15	2047	19	6621	83	2157	25	2980	19	4312			4	206	5	457	3	1003	5	199	4	608	2	619	false	false	
670878			12	613	15	2543	21	9760	47	1668	23	3873	32	12897															false	false	
671053			9	309	7	1085	3	1156	42	1031	6	589	0	0			33	1573	21	2711	7	1285	98	2481	34	3768	7	2288	false	false	
671147			51	2422	54	7902	79	30972	448	11665	131	13077	55	15153			41	1769	66	8547	86	24011	289	10968	113	14724	61	13899	false	false	
671334			13	539	86	10314	198	82746	213	2979	117	11265	456	146724			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
671464			6	284	205	20831	1834	763634	5840	66310	1221	141221	1084	312485			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
671558			142	6686	112	15672	96	43761	1138	24765	147	16619	77	32814			81	3557	73	9543	43	12347	1206	27105	101	12359	26	6355	false	false	
672238			3	60	4	343	5	2111	14	351	6	745	1	300			9	418	4	428	4	855	36	832	6	725	2	674	false	false	
672247			41	2367	27	3658	33	15755	101	5034	24	2392	15	5430			2	79	9	1283	3	934	5	137	1	145	2	430	false	false	
672537			60	2065	97	12406	79	29593	138	3049	29	1990	21	4317			2	96	0	0	1	411	12	192	4	380	0	0	false	false	
672573			13	443	47	5362	40	15393	46	846	16	1536	10	2314															false	false	
673244			3	235	5	564	11	3275	73	2974	10	272	7	3047			4	99	12	1159	5	1512	52	2753	6	412	8	1596	false	false	
673440			354	13038	442	53864	472	174516	1805	37862	316	30682	223	56867			198	8118	135	17246	53	14281	339	5271	17	1275	5	548	false	false	
673477			0	0	0	0	1	735	0	0	0	0	0	0															false	false	
673851			6	535	7	1079	14	6465	18	418	14	1579	12	2935			0	0	0	0	1	312	0	0	0	0	0	0	false	false	
673909			4	272	39	5665	145	65910	12	67	1	1	0	0															false	false	
674344			21	465	24	3007	17	6323	46	1243	12	1175	4	1140			0	0	1	104	0	0	6	40	0	0	0	0	false	false	
674849			57	2274	46	5508	69	30774	211	5239	34	3503	19	6170			196	8101	238	30143	217	61990	405	9305	119	10225	44	8184	false	false	
675042			28	819	8	1082	4	1366	63	1241	12	1216	5	1044			41	1240	20	2252	31	7108	161	3335	33	2937	9	2309	false	false	
675051			10	495	14	1669	39	19087	7	243	3	406	4	1474															false	false	
675079			12	686	20	2527	22	10642	36	1253	2	238	4	2100			63	3120	85	11798	40	12425	0	0	0	0	0	0	false	false	
675248			8	295	10	1237	19	8575	39	1036	17	2124	13	4044			5	104	8	907	11	2762	11	185	4	194	0	0	false	false	
675341			0	0	1	107	0	0	12	248	4	314	2	849			0	0	2	174	1	307	38	818	6	905	2	265	false	false	
675659			10	240	5	602	10	2276	32	980	9	377	15	3095			16	676	14	1722	14	2719	21	324	24	993	20	1861	false	false	
675855			11	403	7	895	14	5550	36	701	9	1038	9	4869			6	227	1	166	3	627	2	30	0	0	0	0	false	false	
676049	121	152													100	9													true	true	
676151			18	598	33	4325	58	23512	90	1962	27	1694	18	3567			28	957	24	2928	15	4253	204	4726	62	4967	28	3749	false	false	
676478			2	131	7	681	38	10753	67	1742	9	736	24	11041			1	50	0	0	4	1835	0	0	0	0	0	0	false	false	
677176			19	696	54	6372	75	31884	265	5417	62	7105	53	13209															false	false	
677354			14	635	6	1061	4	1567	182	4334	27	3123	14	3590			4	180	18	2461	6	1702	89	2964	25	2565	9	2613	false	false	
677448			26	990	26	3464	14	5553	110	2534	34	3720	16	3471			32	1209	39	5811	38	10899	126	2969	49	4685	35	9149	false	false	
677644			177	6675	164	20390	183	70900	965	20205	133	14503	86	26396			208	7718	118	13546	98	36574	304	8130	106	10452	116	29055	false	false	
677756			6	280	1	34	0	0	38	653	10	673	5	2155			14	478	6	512	33	9538	82	2522	42	4097	36	7377	false	false	
677970			35	1271	20	3362	19	11157	75	2198	14	2369	3	1308			4	279	8	1176	12	3206	0	0	0	0	0	0	false	false	
678052	49	32																											false	true	
678070			3	115	9	1235	6	2506	0	0	0	0	2	720			0	0	3	256	6	1528	0	0	0	0	0	0	false	false	
678258			6	182	8	989	1	748	54	1357	5	515	4	935			15	656	21	2651	5	1637	31	934	25	3345	14	2846	false	false	
678454			45	1537	21	2749	34	14685	443	8184	43	4505	19	5567			143	5015	22	2833	6	1663	52	1036	3	145	2	487	false	false	
678557			29	922	3	413	5	1671	79	1555	8	570	2	985			32	1183	23	2358	25	7325	95	2270	23	2358	12	2472	false	false	
678717			104	5035	138	22336	206	109156	557	17072	106	17132	84	40890			32	1817	63	11246	55	20119	67	3381	21	2840	8	2965	false	false	
678744			25	1138	27	3856	37	20160	113	2903	43	4715	35	11418			22	926	35	5066	29	9497	76	1815	22	2773	10	2271	false	false	
679451	75	103															19	827	33	3448	13	2967	224	4442	45	4256	18	4322	false	true	
680055			17	958	17	2258	28	11330	141	2881	45	4134	47	17358			21	970	42	5445	32	8851	92	2304	37	2820	39	6598	false	false	
680130			34	1448	74	8923	81	33406	370	7618	77	7967	41	14910															false	false	
680354			25	1101	47	5004	122	53635	349	6741	129	11030	132	31434			29	929	27	3757	26	5768	79	1715	22	2183	5	1361	false	false	
680457			89	3871	157	18592	210	82175	735	16688	189	17185	136	34579			31	1235	49	5432	36	7581	295	6519	95	6431	39	5134	false	false	
680747			128	6124	22	2629	34	19191	79	1578	8	712	5	1607			65	2541	49	5657	13	3668	105	1516	2	223	0	0	false	false	
680813			284	10877	357	43085	531	202921	3102	69680	438	38996	340	79919			157	7269	205	28148	111	31195	1754	29094	113	12082	24	4334	false	false	
681043			5	270	10	1219	6	1535	151	4160	69	6487	30	9104	1	0													true	false	
681249	6	37													24	30													true	true	
682143			141	5390	196	22777	195	76064	557	13177	209	20431	169	47330			29	1254	35	4717	15	3878	39	830	10	1153	7	908	false	false	
682563			109	4998	580	75199	1505	654400	6330	176150	1900	221073	2189	770694			0	0	3	380	3	932	13	184	3	327	1	170	false	false	
682648			6	232	9	1111	24	10610	104	3505	29	2975	24	9149			7	433	14	1553	8	2260	28	781	6	702	9	1535	false	false	
683449			49	1508	31	3280	18	4836	258	4641	45	3661	28	4772			45	1400	69	5357	47	9715	353	7565	76	6828	61	12540	false	false	
683814			24	913	32	3713	29	10285	55	1795	28	3454	8	1905			1	38	3	356	2	383	0	0	0	0	0	0	false	false	
684455			92	3893	108	12737	113	48752	828	15344	68	7679	47	16797			61	2185	28	3197	15	3567	31	533	5	475	0	0	false	false	
685023			29	901	5	403	2	510	55	1594	10	1057	7	2448			7	222	6	788	1	350	6	96	1	120	0	0	false	false	
685649			37	1548	59	6937	49	16811	191	4363	71	6478	73	27121			3	208	2	133	1	347	0	0	0	0	0	0	false	false	
685676			118	5482	178	23972	262	108753	633	11863	115	10923	95	28869			43	1477	99	7181	80	14774	280	6058	118	10428	70	11192	false	false	
685779			47	2417	77	10698	90	39848	268	6967	76	8167	40	9647			23	789	19	1960	12	3568	67	1535	26	2630	11	3131	false	false	
686459			63	2515	30	5218	32	15238	154	4057	18	2827	11	4870			93	3639	67	10996	45	15605	290	6962	30	4899	12	4217	false	false	
686570			16	613	6	835	5	1661	52	1403	6	671	4	1201															false	false	
686758			16	511	9	1003	3	1264	86	1600	10	652	4	1284			10	419	7	984	6	1324	83	1577	22	1324	11	1545	false	false	
687009			107	4406	267	33925	893	395463	771	22863	256	30914	221	63334			0	0	4	435	1	210	0	0	0	0	0	0	false	false	
687054			1	60	5	718	15	7259	19	537	17	2141	29	7749			0	0	0	0	1	255	0	0	1	200	0	0	false	false	
687830			25	977	8	1501	7	2625	130	4041	13	1851	3	1305			46	2516	24	3943	24	9162	119	4000	31	4855	12	4204	false	false	
687951			50	1847	109	14661	133	55032	564	11653	177	16116	160	38454			40	1688	43	5669	22	6374	74	1503	24	1880	25	4277	false	false	
688079			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
688257			17	809	25	3156	22	5953	73	1616	17	1659	4	352			3	75	6	814	2	425	0	0	0	0	0	0	false	false	
688453			9	304	11	749	3	1493	37	710	21	977	25	2716			7	462	14	3434	17	7229	31	672	27	1020	35	1967	false	false	
688556			23	648	12	1317	2	1046	38	852	7	773	0	0			6	177	8	827	5	799	8	164	4	181	5	1554	false	false	
689209			27	620	70	7496	119	38356	294	5413	49	4229	29	7231			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
689357			13	626	45	5464	87	37674	125	2728	80	7698	66	17974			1	18	0	0	0	0	0	0	0	0	0	0	false	false	
689759			1	90	5	522	13	6766	20	527	8	1312	19	5781															false	false	
691042			5	254	3	405	2	592	32	984	11	2100	9	4560	6	38													true	false	
691556			3	60	7	727	25	9341	220	4628	42	3267	39	7638			0	0	3	480	0	0	0	0	0	0	0	0	false	false	
691743			26	1408	15	1879	10	3897	24	274	3	329	0	0			15	590	15	2015	4	1626	2	19	0	0	0	0	false	false	
691958			36	2175	65	7759	195	56237	282	6831	204	15474	340	52884			9	296	3	200	5	2395	55	1183	10	1043	6	2572	false	false	
692450	151	381													491	409													true	true	
692704																													false	false	
692946			19	749	41	4528	62	21206	71	936	24	2224	8	2899			20	758	14	1833	7	647	21	353	1	107	0	0	false	false	
693073			0	0	0	0	1	500	0	0	0	0	0	0															false	false	
693224			262	15113	790	108474	1887	830854	3056	93413	966	112652	913	318065			16	564	27	3590	17	4213	64	1132	9	468	4	705	false	false	
693345			186	6634	171	18261	187	68677	2757	69844	557	57403	414	131669			231	8585	224	25311	120	29916	532	13505	186	21280	102	23325	false	false	
693952			10	442	28	3242	41	16044	138	2517	26	2247	30	6908			27	1014	45	4739	25	5439	306	6792	45	4185	23	4290	false	false	
694146			0	0	1	88	0	0	6	256	9	1202	1	369			0	0	2	255	4	1216	10	138	1	73	2	550	false	false	
694771	12	61													1	26													true	true	
694847			86	4382	55	7464	47	19152	192	5299	33	4784	31	9979			16	1095	15	2109	24	7712	10	353	3	391	1	396	false	false	
694904			4	159	31	3221	171	86176	411	10710	127	17046	200	68356															false	false	
695349			50	2744	74	8855	97	39261	258	7304	56	6143	32	13102			91	3997	119	16324	50	13913	195	4809	18	1839	12	2963	false	false	
695947	23	41															17	560	9	1410	10	3146	60	834	5	546	4	630	false	true	
696047			12	415	7	1123	5	1433	163	1166	0	0	1	302			15	596	13	1648	6	1156	45	475	0	0	0	0	false	false	
696168			1	61	9	1228	24	8912	0	0	0	0	0	0															false	false	
696430			49	1852	109	12999	141	51229	431	9243	130	12392	88	21236			0	0	0	0	0	0	1	47	0	0	0	0	false	false	
696645			2	89	0	0	4	2117	110	2902	25	3364	21	8416			14	565	9	893	10	2711	35	964	9	768	6	1510	false	false	
697035			24	772	4	566	5	2070	108	1700	18	2155	7	2455			30	1123	22	2495	6	1942	44	773	10	969	6	1297	false	false	
697147			112	4114	53	8566	53	25741	141	2756	16	2561	14	5742			15	610	9	1471	4	1165	3	63	1	100	1	495	false	false	
697156			97	3620	79	9987	67	29291	372	7347	51	4341	52	15557			146	6191	137	18632	58	15497	284	6394	71	8856	27	5978	false	false	
697231			7	408	20	2109	48	18116	33	878	16	2394	16	13242			1	1	0	0	0	0	0	0	0	0	0	0	false	false	
697763			29	1224	166	24751	332	151731	259	7769	168	13768	75	19120			2	26	10	1403	9	2117	17	328	4	306	5	765	false	false	
697950			12	451	6	905	9	3743	112	2228	7	558	7	2198	0	16													true	false	
697978			23	728	103	12781	283	117086	334	8262	151	14698	138	35876			40	1302	42	4568	43	9587	27	239	0	0	0	0	false	false	
698144			75	2821	86	10072	127	45837	553	7119	78	8207	86	23916			35	1225	36	4336	17	3167	44	994	11	696	7	918	false	false	
698546			40	1400	31	3588	15	3869	90	1561	13	1130	3	485			60	2029	33	4134	20	5838	90	1561	13	1130	3	485	false	false	
698649			60	2258	56	6434	32	13969	461	8388	72	6117	22	6151			147	6468	147	18296	51	13026	251	5133	60	6870	21	3182	false	false	
699105			10	435	85	12161	260	111296	78	2581	90	11150	68	23992															false	false	
699253	66	145															86	3849	54	5233	31	5566	330	8347	36	4862	8	2310	false	true	
700140			23	922	8	1061	6	2252	65	1760	7	968	5	1871			6	180	8	877	3	1154	46	1131	6	618	6	1683	false	false	
700252			17	501	10	1579	7	2222	72	1271	10	1309	7	2578			17	672	4	687	4	1397	55	1222	6	631	3	553	false	false	
700430			10	452	15	1685	12	5340	70	1670	12	1033	21	5349			0	0	0	0	2	543	1	5	0	0	1	224	false	false	
700458			31	1117	14	1451	9	2911	67	1702	17	2047	15	4160			39	1547	63	7378	24	7026	438	11724	116	9612	55	14820	false	false	
701062			2	106	20	3024	137	60195	3422	88837	377	45792	274	99185			0	0	0	0	1	63	0	0	0	0	0	0	false	false	
701222			109	5277	121	14617	210	79511	634	16270	125	13753	63	15847			99	4659	169	21946	141	37267	325	8377	86	9895	42	9595	false	false	
701839			20	954	57	7507	77	28541	225	6627	85	8966	74	15112			3	3	3	269	2	812	0	0	0	0	0	0	false	false	
701857			13	478	5	607	5	972	176	3526	14	1301	3	586			20	910	8	781	6	1927	190	3433	11	1056	2	511	false	false	
702117			224	8607	557	60951	701	236238	3764	76627	679	64845	739	222222			40	1160	88	7178	44	6419	313	6367	88	6205	43	5174	false	false	
702359			14	576	23	2960	35	13365	104	2234	16	1869	12	3536			11	393	6	898	4	1036	149	1941	4	569	2	631	false	false	
702612			124	4765	135	16521	116	40065	963	18580	58	5315	44	13918			137	5088	105	12809	41	10403	316	5709	12	1071	1	152	false	false	
702836			62	2022	54	7617	46	18281	245	5691	44	4452	9	2538			12	730	1	140	3	880	34	1001	2	229	0	0	false	false	
702911			39	1956	74	8454	54	21959	499	5679	68	4705	23	3712			34	1583	44	5199	46	12543	112	2831	13	2857	5	37	false	false	
702966			5	171	8	1139	5	1873	92	1688	1	22	1	298			9	422	8	941	1	374	121	2396	9	1033	3	210	false	false	
703039			5	109	4	591	4	976	65	1163	22	2627	18	8215			10	369	17	2168	6	1532	23	457	7	681	10	2021	false	false	
703552			15	658	51	7376	247	123875	807	22679	190	18448	185	47461			4	155	6	635	4	1306	13	324	2	177	0	0	false	false	
703767			11	576	106	14985	253	103165	304	5450	95	11451	98	32796			7	273	16	2355	20	6299	9	232	7	974	7	1963	false	false	
705378			20	907	29	4023	29	12476	106	2343	19	1971	7	3143			3	143	18	2384	15	4849	47	1101	16	1916	6	1137	false	false	
705556			31	1435	39	5045	23	7200	155	3873	60	6568	22	6040			7	385	6	641	5	1029	20	307	4	369	3	645	false	false	
706030			21	994	39	4474	76	20579	110	2039	26	2599	12	2332			0	0	1	136	0	0	0	0	0	0	0	0	false	false	
706058			24	918	37	4473	23	11333	137	2241	22	1842	8	796			24	862	14	1699	0	0	25	354	1	0	0	0	false	false	
706236			58	2803	49	6306	34	22394	48	1727	13	1154	16	8753			0	0	1	192	0	0	0	0	0	0	0	0	false	false	
706254			45	2012	67	7818	30	9725	300	6824	38	3145	23	8131			46	2114	60	8039	44	12594	389	6857	49	3939	9	1624	false	false	
706450			3	92	4	576	4	1203	14	293	8	889	3	140			0	0	3	288	4	19	4	19	0	0	0	0	false	false	
706656			34	1034	24	3315	11	4419	143	2387	20	1875	8	2930			58	2275	48	6733	20	4635	259	4913	28	3029	7	721	false	false	
707354			395	16054	461	58531	539	201310	1475	36089	329	33083	162	47928			264	10522	259	29753	151	40215	545	9288	54	5778	20	4402	false	false	
708379			110	3094	12	1421	11	3339	175	1496	13	1223	7	1415			61	2058	55	8508	34	9768	831	5948	118	6138	71	7245	false	false	
709143			76	3514	42	6844	43	20855	193	6337	37	5759	55	26247			68	3467	81	13304	51	18130	167	5807	44	7798	44	16730	false	false	
709451			34	1342	15	1572	3	835	118	2400	8	876	3	571			28	834	36	4891	8	2941	136	2060	11	803	2	756	false	false	
709554			8	302	16	1978	11	4113	200	5849	85	10735	50	13361			0	0	1	25	1	110	0	0	0	0	0	0	false	false	
709602			8	284	27	3625	43	17877	283	6463	98	5052	87	12143															false	false	
709639			55	2354	35	4401	30	10831	128	2391	11	967	9	2910			143	5420	47	6105	23	7029	132	2613	6	808	0	0	false	false	
709956			36	1403	29	3833	7	2831	266	6553	20	2071	4	835			11	432	16	1870	2	622	76	1303	5	469	1	399	false	false	
710176			48	1778	32	4006	41	18386	166	4077	30	3240	25	4960			102	3995	76	8518	29	7783	181	4508	30	2782	8	2165	false	false	
710859			19	551	40	5727	21	5927	88	2342	20	1937	13	4061			16	313	17	1573	15	4014	60	1276	27	2219	13	2054	false	false	
711472			94	261	33	1010	75	62023	3485	12376	455	14687	491	169823			0	0	0	0	0	0	1	33	0	0	0	0			
711520			78	2930	21	2222	12	4067	49	1163	3	291	1	246															false	false	
711548			7	374	51	7151	96	42577	114	3672	29	3200	34	11778			2	109	4	758	4	1351	24	483	0	0	3	430	false	false	
711753			28	350	5	634	2	515	55	1161	16	1224	7	478			16	541	17	1602	17	4294	76	2747	44	3771	18	2600	false	false	
711801			14	413	28	3884	75	28862	133	1744	35	3276	19	3011															false	false	
712059			65	2898	82	11158	114	47453	340	9962	136	14827	112	30119			44	1890	133	16880	91	25963	375	11379	176	18391	124	23297	false	false	
712648			31	1257	24	2923	8	2062	233	6030	17	1808	3	833			3	133	1	45	0	0	0	0	0	0	0	0	false	false	
712956			18	637	14	1623	12	4371	80	2298	23	3313	15	4478			1	33	0	0	2	623	10	393	7	936	4	906	false	false	
713047			3	244	2	275	2	824	11	138	10	708	8	1133			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
713252			8	363	19	1855	23	8367	217	5285	50	5329	7	1551			10	493	33	3794	18	4635	77	2018	42	3976	24	4241	false	false	
713476			11	395	25	3161	60	27224	315	8324	51	5471	46	10356			0	0	1	20	0	0	0	0	0	0	0	0	false	false	
713926			30	1495	65	8759	99	41207	463	9452	74	6586	54	10836			13	436	24	3264	24	6789	105	1854	30	1985	16	2629	false	false	
714165			2	30	4	374	1	378	15	343	4	478	1	243			3	138	7	550	2	529	29	480	6	831	1	129	false	false	
714437			14	604	10	1268	10	2980	64	1798	9	1218	4	1640			9	338	3	347	3	904	19	504	1	30	0	0	false	false	
714839			18	744	38	4129	42	14206	137	2535	17	1980	6	1462			0	0	4	547	1	30	0	0	0	0	0	0	false	false	
714978			27	40	29	3172	83	38062	227	1379	15	1525	16	5111															false	false	
715032			58	1975	35	4640	32	9009	173	3160	9	966	8	2062			15	480	6	800	9	2688	9	132	2	273	1	179	false	false	
715050			32	1164	15	1549	28	11044	463	11716	81	9681	35	7449			77	3676	62	7898	30	7788	260	5957	40	4034	16	3935	false	false	
715144			17	822	47	6195	62	20129	190	4399	50	4324	31	6598			5	277	19	2929	14	3054	54	1398	35	3540	22	5359	false	false	
715340			23	903	94	12319	185	69495	153	3496	124	9845	129	27353			1	38	7	1262	12	4210	6	264	6	956	5	1559	false	false	
715470			4	182	3	292	2	635	2	43	0	0	0	0			5	197	0	0	0	0	0	0	0	0	0	0	false	false	
715630			22	1135	19	2268	19	5793	150	2465	8	568	3	352			8	288	8	740	2	590	4	33	0	0	0	0	false	false	
715872			11	509	32	3874	49	19872	97	2186	35	2356	20	6823			3	87	2	99	2	781	0	0	0	0	0	0	false	false	
715975			0	0	1	64	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
716374			70	3234	111	14416	105	37585	434	11410	123	10894	56	14142			3	180	6	904	5	1326	32	825	5	355	1	389	false	false	
716655			49	1816	91	10645	113	42254	460	6646	97	10208	98	32358															false	false	
716833			28	817	70	7333	116	43434	112	2254	33	1996	14	3085			0	0	0	0	1	249	0	0	0	0	0	0	false	false	
716851			12	468	17	1947	33	9192	27	406	14	806	20	5806			0	0	1	93	0	0	0	0	0	0	0	0	false	false	
716954			81	3597	73	9032	59	23005	90	1897	27	2993	19	5603			43	1889	45	5790	24	6360	86	2623	18	1937	4	930	false	false	
717232			22	773	16	1389	14	5180	54	1129	4	549	4	1204			7	178	6	568	6	1953	24	410	4	470	0	0	false	false	
717670			5	314	8	1292	17	6563	17	334	8	646	4	1049			2	98	2	312	3	1128	0	0	1	157	1	308	false	false	
717737			21	913	38	4184	74	27645	261	2610	127	15481	74	21325			0	0	0	0	2	541	3	55	0	0	0	0	false	false	
717924			382	15825	489	59237	843	331632	1696	38341	428	46339	354	111267			214	8456	198	21868	194	64208	201	5785	66	6215	107	35962	false	false	
718145			73	3799	63	8187	83	34201	561	11527	55	6636	26	8733			23	804	20	2539	6	1747	60	1326	5	349	9	1033	false	false	
718275			3	14	4	600	7	2532	23	953	19	2431	19	6736			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
718538			126	3600	77	8229	85	24174	254	3970	43	3906	18	3936			22	556	11	1606	14	3756	21	161	0	0	0	0	false	false	
719030			51	2206	28	2947	7	2708	29	1273	7	756	2	416			9	263	4	561	1	242	12	127	0	0	0	0	false	false	
719610			19	856	36	2800	29	9095	103	2361	22	1686	18	3021			2	163	0	0	0	0	0	0	0	0	0	0	false	false	
719656			44	1864	55	7156	55	19065	467	11194	98	12815	37	12654			65	2553	64	8845	36	10585	120	2652	18	2770	7	2675	false	false	
719964			44	1472	9	1079	2	644	248	5029	19	1829	4	900			27	1042	14	1837	12	2208	462	9640	48	5803	17	2549	false	false	
720157			6	264	2	128	0	0	8	102	2	102	0	0			12	402	6	748	0	0	55	593	5	426	2	81	false	false	
720344			42	1285	15	1530	11	3447	33	784	3	378	1	258	44	30													true	false	
720746			52	2456	45	4956	46	21497	108	2480	35	3777	20	5692			41	1615	50	6143	27	6283	85	1901	28	2772	15	2215	false	false	
720858	26	157													93	703													true	true	
721350			27	260	23	2204	22	9855	212	3982	50	3571	48	16400			143	4124	162	17989	112	25267	561	11485	233	21578	143	28470	false	false	
721752			20	790	16	2351	13	3529	47	1057	10	935	8	2148			22	562	18	1810	6	1765	70	1214	8	560	2	346	false	false	
721949			74	2766	71	8147	74	24955	255	4409	34	3034	11	2707			115	4107	64	6163	24	5615	238	2675	5	287	2	185	false	false	
722227			13	719	27	3882	34	15206	17	269	17	2109	4	1492			1	64	0	0	0	0	0	0	0	0	0	0	false	false	
722432			39	1792	38	5018	30	9266	93	2350	9	725	6	1754			7	269	8	847	7	2366	11	288	1	155	0	0	false	false	
722544			273	10818	174	28852	144	64711	1684	41667	151	21893	67	28448			137	5733	64	9982	30	10003	179	3261	17	2687	2	581	false	false	
722777			70	2884	332	34209	736	259385	9737	226815	4629	304579	6035	673628			1	11	0	0	1	177	0	0	0	0	0	0			
722816			12	636	61	6713	50	14663	372	9531	130	13891	104	40034															false	false	
723112			462	19861	938	121630	1789	773696	47590	647522	3330	376418	3857	1503243			511	10700	104	5427	33	4176	38	551	13	1096	2	550			
723158			17	590	18	2420	9	2354	286	8558	48	7204	31	10668			6	278	25	2502	18	6864	49	1634	27	3148	16	4602	false	false	
723550			22	686	2	246	6	1062	93	1684	7	763	3	611			81	2553	31	3969	14	3568	195	3361	20	1667	6	1483	false	false	
723653			25	1039	47	5464	27	7267	112	3195	22	2699	5	1370			16	553	18	3087	13	4268	94	2494	12	1273	8	2612	false	false	
723756			4	145	1	29	1	451	35	469	5	621	1	405			3	85	13	1633	8	2046	100	1783	30	2832	10	2009	false	false	
723868			4	91	3	496	6	2506	22	561	5	592	9	3369															false	false	
