"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
598646			6	259	3	500	17	8598	45	1154	11	1082	2	233			2	104	12	1425	12	3975	46	1803	20	2631	13	3212	false	false	
598954			14	840	16	1793	77	32518	163	4821	61	5284	69	20153															false	false	
599643			20	956	20	2569	21	9537	177	4160	22	2605	22	7712			6	195	15	871	14	2148	41	1199	17	1685	4	1077	false	false	
599764			55	2266	220	25832	426	163377	1818	46931	470	55748	370	115838			71	3766	142	19773	31	8523	39	760	14	1285	0	0	false	false	
600419			76	2528	87	9990	121	50965	902	22666	210	22555	188	59218			54	1794	61	7145	30	7653	174	2608	12	942	3	629	false	false	
601032			12	404	5	665	0	0	59	1279	2	231	3	819			11	413	4	658	6	1378	27	549	2	38	3	693	false	false	
601041	186	256															33	1746	19	2573	7	2324	136	2706	13	1147	5	925	false	true	
601050			325	11452	496	54810	742	263878	17504	174196	1607	155789	1387	400505			259	10444	293	38461	147	38905	1794	30064	198	19419	95	16321	false	false	
601153			12	301	5	496	4	2108	261	5805	24	2551	15	5195			16	476	18	2097	23	4996	73	1710	39	3955	29	6698	false	false	
601416			58	1772	106	10105	200	76007	2346	41436	369	38383	311	92183			6	65	14	1032	11	2121	162	1739	14	719	8	1647	false	false	
601443			69	2283	71	9054	65	20530	359	6714	39	4089	13	3637			5	211	5	767	4	1418	3	115	0	0	0	0	false	false	
601658			44	1840	34	4207	57	25760	357	6925	54	6772	40	13520			13	571	5	538	1	344	83	1570	5	762	1	305	false	false	
602048			46	2089	115	15093	253	119856	129	2776	63	4567	77	19783			4	158	7	535	4	681	2	38	0	0	0	0	false	false	
602543			100	4131	25	3338	18	7286	339	6842	20	2120	15	3000			24	941	32	4662	24	7455	107	2772	23	2210	20	4331	false	false	
602842	6	89															8	708	3	312	0	0	23	451	5	763	0	0	false	true	
603232			29	653	3	320	2	481	58	994	10	1366	1	99			29	795	6	676	4	1038	22	253	9	1144	5	776	false	false	
603540			13	636	10	1144	6	3215	152	2516	12	1930	5	1758			41	1703	33	4157	9	2484	116	2122	9	922	4	561	false	false	
603559			4	142	3	545	5	1771	163	2831	9	822	2	395			11	490	13	1466	6	2054	106	1967	13	1299	0	0	false	false	
603755			9	272	6	912	13	4609	79	1664	10	1030	3	490			10	425	6	617	7	2136	37	634	0	0	0	0	false	false	
604024			58	2369	77	9865	104	39997	384	8609	98	9796	85	20091			20	798	26	2714	24	5479	241	4399	13	944	13	1254	false	false	
604033	7	28															0	0	2	213	3	638	0	0	0	0	1	236	false	true	
604547			38	1758	17	2021	21	9421	506	9514	49	5919	30	9990			10	202	10	1247	22	5767	89	1958	40	3171	42	9087	false	false	
604640			4	165	2	315	8	2251	222	5545	18	2269	15	5744			0	0	1	14	1	280	1	5	0	0	5	899	false	false	
605571			5	135	1	39	1	377	2	122	5	823	1	272			3	52	7	793	0	0	0	0	0	0	0	0	false	false	
605610			8	236	29	3944	34	12584	436	5902	23	2542	13	2432			3	99	1	117	3	607	0	0	1	122	1	185	false	false	
605656			16	799	21	2412	26	8047	453	8673	51	6825	38	15817			30	1433	31	4566	11	2121	150	2643	15	1349	9	2075	false	false	
606046			2628	112645	2156	356476	1525	544470	31116	303359	1473	231951	590	205469			1339	55740	485	76442	212	73646	3371	47128	130	20230	61	21636	false	false	
606176			18	799	44	5529	59	29607	489	11669	72	9030	72	26983															false	false	
606653			81	3246	94	12443	136	53547	884	18445	123	12018	72	16941			72	3381	164	21563	138	41397	755	20313	245	24049	145	28840	false	false	
607146			7	269	10	1155	18	7270	113	2631	20	3080	20	6906			7	233	4	478	3	1120	20	456	8	697	7	684	false	false	
607333			3	72	6	646	11	4821	468	7411	14	1593	14	5004			3	206	7	923	13	3333	23	491	10	693	10	2603	false	false	
608358	50	99															3	136	15	2059	17	4579	308	7915	82	9086	31	6258	false	true	
608451			12	543	14	1563	10	2814	83	2606	13	807	24	6787			17	997	16	1844	10	2962	24	350	2	55	1	141	false	false	
608844			9	446	44	5379	79	31607	31	477	20	1227	23	1904															false	false	
609010			53	960	56	6748	90	38203	294	6498	61	6560	47	15195			8	183	0	0	5	1135	20	245	7	562	2	236	false	false	
609467			0	0	5	582	38	20477	34	2097	3	458	6	1054															false	false	
609476			10	388	14	1702	21	7206	0	0	0	0	0	0															false	false	
609609			0	0	9	553	63	17686	836	18249	51	7841	31	10365															false	false	
609645			8	251	4	545	0	0	69	1075	1	188	0	0			7	361	5	698	3	721	94	2292	7	823	0	0	false	false	
609832			24	636	21	1992	21	8618	174	3819	40	4283	28	9449			30	1429	38	4673	27	6866	121	2457	40	3204	32	4795	false	false	
610128			33	1463	56	5731	40	10882	490	10777	29	2667	13	2083			16	742	22	2455	7	1812	55	1095	18	1288	6	1285	false	false	
610164			40	1771	35	4800	51	16643	507	12795	53	6521	33	10131			24	1320	29	3258	11	2964	91	3854	16	1761	8	3084	false	false	
610539	39	598															28	901	9	1414	3	1047	42	1369	5	696	4	1480	false	true	
610557			14	667	33	3785	82	20422	646	8897	122	7283	78	15008			0	0	2	188	5	953	17	283	10	703	8	440	false	false	
610913			38	1330	40	5144	40	15829	429	5882	41	5082	18	5547			11	389	5	530	2	785	101	888	0	0	0	0	false	false	
611031			9	481	28	3450	43	20165	100	2832	19	2197	7	2366			8	265	4	592	2	303	0	0	0	0	0	0	false	false	
611451			63	1778	42	4118	41	12943	1556	11820	67	7133	22	5334			95	3495	80	9250	53	14180	504	9427	21	1859	8	1936	false	false	
612159			46	1398	21	2329	22	9642	564	10717	26	3041	19	6268			381	11859	145	17579	72	19797	536	11257	49	3715	14	2469	false	false	
612878			11	389	16	1719	5	1882	97	1396	5	160	2	528			22	1001	18	1730	7	1459	36	930	7	526	1	1	false	false	
613008			109	5107	465	59839	1351	544959	10033	254653	1182	152227	1058	380899			1	73	6	814	3	643	101	1521	22	2758	3	1207	false	false	
613156			49	2417	102	14179	131	52182	603	14212	99	9899	48	14405			5	251	3	375	2	576	3	43	2	204	1	263	false	false	
613307			298	11091	1032	109656	2092	760772	38044	868434	9495	990453	6157	1764411			4	113	6	652	7	1022	333	7200	54	6168	16	3261	false	false	
613343			149	8321	135	17481	239	108208	1608	37065	255	26684	201	58670			175	8118	232	30316	161	52135	395	9866	119	11983	78	14673	false	false	
613400			19	812	88	10765	130	49230	159	2257	128	7410	99	22027															false	false	
613558			80	2408	44	7582	65	33549	849	17234	101	16521	69	34752			55	2434	51	8351	16	5254	116	3610	25	3895	9	3268	false	false	
613679			34	1114	49	5582	62	23520	682	15088	112	12511	93	31328			2	7	11	1144	10	2558	1	19	4	676	3	675	false	false	
613839			29	1113	39	5062	43	18207	348	6372	30	3717	4	1101															false	false	
613950			21	915	38	5254	112	45552	1240	22963	98	13598	34	12268			2	96	2	201	1	283	0	0	0	0	0	0	false	false	
613978			3	140	12	1917	20	11140	23	1018	11	1396	4	2888			0	0	0	0	1	201	0	0	0	0	0	0	false	false	
614256			12	388	2	286	1	213	28	707	9	1163	6	2743			11	529	10	1398	2	515	66	1230	11	1287	2	110	false	false	
614313			86	3425	145	15751	184	72784	878	19715	242	20664	187	39765			60	1970	102	9735	46	8887	172	7298	38	3335	16	2807	false	false	
614368			117	5237	127	16637	133	47882	2051	41949	193	21897	117	36168			51	2138	33	4790	14	3354	283	5408	46	4314	15	3063	false	false	
614751			15	790	17	2915	35	17423	224	5090	21	2610	9	3114			4	171	16	1940	12	3208	176	3534	35	3370	29	4727	false	false	
614948			20	763	12	1076	21	7670	235	4696	24	2518	13	4526			22	875	31	3207	23	5940	33	687	16	1019	4	1203	false	false	
615217			30	1258	72	8365	120	46139	356	9627	128	14300	159	44411			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
615253			25	831	12	1668	4	1162	227	3231	6	1011	4	583			31	1368	48	6870	18	4970	229	4291	53	4817	17	2982	false	false	
615776			3	102	3	358	1	124	0	0	0	0	0	0	2	0													true	false	
615851			19	781	13	1539	14	6766	163	3195	22	2634	9	2948			45	1813	44	5508	31	8306	236	4578	44	4725	19	4054	false	false	
615879			4	341	34	5195	41	14996	0	0	0	0	0	0															false	false	
615954			43	1752	92	11157	144	53996	719	13811	113	9844	66	18826			4	243	15	2358	23	6566	59	1601	24	3086	15	3892	false	false	
616036			36	1704	76	10801	123	48605	1110	25433	177	19412	142	48356			10	350	4	466	3	1163	35	628	1	214	3	841	false	false	
616148			28	1110	13	1711	3	1139	109	1746	26	2078	15	3374			52	1907	46	6251	31	8695	110	2062	23	2498	25	5613	false	false	
616540			56	2360	18	1915	14	5612	308	5638	20	2259	10	2281			14	611	14	1725	23	7050	76	1682	20	2171	15	3083	false	false	
617051			17	801	9	1154	29	11971	172	4292	29	3058	17	5256			8	223	1	140	2	586	24	260	4	307	4	526	false	false	
617079			1	63	2	159	2	587	13	367	5	614	1	845			1	57	1	104	2	835	0	0	0	0	0	0	false	false	
617145			68	2668	29	3774	25	8933	199	3906	15	1423	13	5181			38	1579	55	5707	35	9863	58	1537	8	838	9	2364	false	false	
617275			5	183	9	1536	15	6549	54	1443	11	964	1	249															false	false	
617341			37	3605	5	597	1	324	22	843	1	174	1	404			7	607	22	2925	9	2250	87	1819	9	959	2	602	false	false	
617538	4	34															6	193	6	822	2	403	33	695	2	345	0	0	false	true	
617743	62	277															31	3024	71	9326	75	20315	885	49284	47	5848	7	1951	false	true	
618544			79	3026	52	6895	30	13143	138	3276	16	1892	8	2561			66	2776	63	7776	26	7485	67	1661	19	2254	4	847	false	false	
618647			13	558	8	1390	7	3256	174	3354	6	861	6	1706			14	585	5	787	5	2242	103	2280	8	1275	4	1304	false	false	
618740			41	1855	63	7883	97	38447	771	16117	103	13083	68	25824			21	773	16	2053	26	7945	26	713	9	1186	7	1891	false	false	
618777			21	839	8	1164	5	2115	119	1587	7	972	1	332			42	1717	57	7795	21	6120	51	975	2	145	1	157	false	false	
618807			58	3723	208	30034	547	233935	243	10269	171	18841	157	49117															false	false	
619327			13	759	58	6621	94	34318	173	4553	57	5701	57	16117			8	441	15	1701	14	3231	12	204	10	544	7	660	false	false	
619457			7	392	17	2074	20	6121	111	3199	21	2221	16	5058			2	114	3	243	2	207	44	887	5	466	1	140	false	false	
619701			58	1310	104	13119	278	109489	2285	54812	553	60705	501	156450			0	0	0	0	1	29	0	0	0	0	0	0	false	false	
619859			22	717	26	2401	36	8436	142	2953	10	1314	11	2705			5	139	14	1473	8	2021	38	733	12	1523	0	0	false	false	
619877			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
621151			8	311	5	697	4	956	91	2328	8	753	2	479			29	1549	40	5691	22	6945	206	5494	21	3700	12	3067	false	false	
621245			29	998	17	1769	11	2345	124	1710	15	1210	15	4368			13	576	15	1299	12	3274	57	950	8	695	4	731	false	false	
621357			57	2158	22	3217	40	14805	792	13430	87	8921	73	21472			65	2486	66	7972	21	5878	212	4427	33	2828	14	3219	false	false	
621441			41	1597	28	3547	23	8655	173	3420	15	1372	8	2159			22	897	19	2531	12	2916	53	1028	9	964	1	215	false	false	
622037			49	1834	48	5552	61	24605	312	7086	59	6376	32	9511			7	149	3	212	3	763	7	179	6	709	12	2262	false	false	
622653			11	391	15	1246	72	26583	252	8401	107	13693	79	26596			10	475	17	2532	11	2516	98	1601	26	1971	17	3707	false	false	
622774			26	999	91	12305	158	71403	805	23263	176	18515	115	32610			2	103	3	457	7	1794	4	110	3	412	0	0	false	false	
623052			6	173	1	80	2	677	179	5215	15	2232	8	2880			3	88	8	1314	5	1317	270	8597	110	13509	110	19959	false	false	
623454			480	10635	63	7621	24	4409	40	2048	58	6364	42	14006			9	249	17	2422	8	1885	56	1124	5	625	2	297	false	false	
623548			121	4611	40	5620	18	5547	359	6718	26	3025	15	4137			64	3107	43	6079	14	4529	124	1878	31	2763	20	2901	false	false	
623874			34	1079	50	5306	27	9054	0	0	0	0	0	0															false	false	
624246			39	1574	37	4512	41	15816	272	7470	49	6504	41	15926			30	1387	32	4408	18	5641	55	1393	16	1785	7	1390	false	false	
624648			39	1789	18	1998	19	6131	179	1923	24	3291	17	5589			22	808	25	2721	22	6125	140	3037	40	3625	17	3608	false	false	
624778			6	282	8	956	5	1729	0	0	0	0	0	0															false	false	
624956			12	469	16	1727	13	4046	417	6420	24	2685	23	6622			7	289	5	641	6	1719	78	1546	12	1371	10	2601	false	false	
625056	8	84															3	240	1	74	2	244	116	2861	40	4258	18	4502	false	true	
625065			8	303	19	2402	13	3932	143	2893	12	1092	7	3124			4	79	9	1217	1	109	31	927	14	1694	7	1665	false	false	
625140			29	1050	35	4619	20	7154	129	1864	35	2084	57	7195			13	622	22	3108	13	3962	20	455	17	1328	5	960	false	false	
625159			12	464	21	2491	17	6124	175	5147	34	4571	21	8419			5	144	1	98	0	0	0	0	0	0	0	0	false	false	
625654			73	2746	131	14864	220	85189	1241	27835	448	43205	391	110438			9	419	16	1677	11	2557	30	244	5	399	1	360	false	false	
625757			71	2518	48	5175	24	7040	270	4647	41	4527	21	6693			2	76	4	383	0	0	0	0	0	0	0	0	false	false	
625850			26	648	30	2808	34	8624	59	940	5	502	3	776			85	3109	77	9041	39	8910	73	991	2	174	0	0	false	false	
625953			11	352	8	799	9	3620	174	3169	51	5129	14	4564			54	1599	12	1455	4	718	0	0	0	0	0	0	false	false	
626101			23	1042	63	8117	159	68317	952	20869	146	19544	154	51494			0	0	0	0	1	289	0	0	0	0	0	0	false	false	
627108			23	775	41	5701	85	35062	287	6662	43	4317	20	5522			0	0	0	0	0	0	16	420	3	404	0	0	false	false	
627377																													false	false	
627854			40	1380	34	3752	38	15223	146	3303	20	1651	5	1697			34	1020	38	4746	16	3706	55	1321	7	693	1	404	false	false	
628039	78	120															18	914	16	2621	10	3325	65	2371	13	1753	19	6628	false	true	
628123			4	201	13	1372	44	15994	111	3263	37	4065	29	10861			0	0	0	0	1	347	0	0	0	0	0	0	false	false	
628178			93	3858	256	32156	336	127293	1610	40667	535	54872	323	93733			25	1023	19	2372	6	1685	43	748	5	380	3	776	false	false	
628356			92	3130	72	9105	58	20052	674	9800	31	2960	30	6057			42	1774	15	1985	11	2384	67	1424	3	276	3	481	false	false	
628552			48	1752	36	4894	27	10632	901	13859	22	2873	7	2160			140	5175	93	12946	29	8948	117	2213	15	1254	15	2485	false	false	
629148	55	271															72	2862	31	3807	21	5448	314	5667	21	2121	10	2555	false	true	
629353			16	646	47	6314	51	18818	334	8378	78	7097	34	9740			0	0	8	1078	8	2197	61	1005	3	512	2	534	false	false	
629522			33	1427	24	2652	37	9711	174	4094	27	3379	14	4801			2	54	0	0	1	202	0	0	1	171	0	0	false	false	
629746			11	456	10	814	13	5924	43	758	10	573	14	4449			9	359	21	2826	20	5681	60	1378	34	2601	18	2582	false	false	
630041			19	722	10	1228	0	0	38	690	5	407	2	930			1	91	3	319	1	378	41	711	1	96	0	0	false	false	
630340	53	60															28	1030	16	1922	11	5193	42	897	4	657	0	0	false	true	
630555			12	489	32	4604	49	20875	151	4145	42	3771	51	14789			2	85	5	601	5	1639	7	173	3	419	3	435	false	false	
630658			25	1182	31	3626	30	10208	384	7896	38	4462	9	3220			28	1064	7	1198	4	1069	3	136	0	0	0	0	false	false	
631039			18	793	27	3555	42	18591	290	5380	47	4929	26	7962			23	644	11	1368	10	2561	13	285	5	363	3	459	false	false	
631150			25	1070	38	5366	84	34759	82	1767	11	970	9	1951			5	205	7	664	5	1225	14	274	0	0	0	0	false	false	
631178			25	1076	35	4086	37	14526	178	3925	54	5069	36	8256			19	896	9	1184	6	1310	17	340	1	141	0	0	false	false	
631422			50	2127	129	16205	209	77743	1311	31207	212	24260	111	31941			47	2077	45	4786	11	2111	14	307	4	425	0	0	false	false	
631570			0	0	6	927	94	47331	2	75	0	0	1	276															false	false	
632410			60	2551	130	16032	176	61779	184	4529	101	7785	51	14110			1	27	2	319	3	1019	1	19	0	0	0	0	false	false	
632607			54	1657	101	11483	133	47536	867	20854	193	22076	57	16980			1	68	0	0	0	0	1	49	0	0	0	0	false	false	
632858			6	261	14	1763	19	8120	97	2819	25	3301	18	8242			0	0	0	0	0	0	1	24	2	294	0	0	false	false	
633378			8	293	81	9195	275	106841	322	8880	180	15844	170	44211															false	false	
633640			16	563	33	3957	47	15998	219	4800	44	4972	18	2248			2	184	1	142	4	1601	0	0	0	0	0	0	false	false	
634544			13	415	19	2492	18	3320	146	3492	25	2937	13	4237			21	295	14	1517	6	1237	35	720	11	1256	2	353	false	false	
634955			53	1571	28	3973	43	21880	214	3399	30	3212	16	6399			52	1736	37	5300	6	884	64	908	2	100	0	0	false	false	
634973			18	720	17	1601	9	2739	17	270	1	85	1	175			13	553	10	991	7	2455	14	264	1	6	0	0	false	false	
635457			11	393	3	471	3	1406	50	1146	7	765	3	613			10	433	6	754	0	0	59	708	2	233	0	0	false	false	
635840			49	1869	50	4797	53	16650	902	19355	151	17283	85	26154			188	6512	110	14173	67	18879	93	2454	26	2292	22	3355	false	false	
635907			23	1004	62	6557	103	38040	378	9977	150	16148	84	23613			0	0	1	223	0	0	2	19	3	218	2	495	false	false	
636276			5	279	8	757	13	5042	71	1240	5	298	2	711			1	31	6	424	0	0	0	0	0	0	0	0	false	false	
636753	10	151															7	463	8	1255	4	1105	92	3443	31	3776	14	2716	false	true	
636771			578	19175	445	46347	492	168656	2412	47785	612	58164	469	125458			8	211	2	125	0	0	49	407	4	241	3	387	false	false	
637170			15	926	27	3375	33	10431	337	6461	37	4712	34	7960			80	3363	140	12453	129	18840	333	7189	101	7997	105	15477	false	false	
637451			91	4213	271	35652	765	332036	2455	72215	953	111976	987	296350			22	982	29	3868	25	7141	159	4023	17	2376	4	1428	false	false	
637554			63	1869	74	8096	122	42025	398	9045	72	10178	45	16443			3	99	4	224	1	424	1	7	0	0	0	0	false	false	
638131			7	342	21	2241	23	5804	65	1324	19	2085	6	1332			8	434	2	291	5	1304	32	546	2	284	4	694	false	false	
638355			46	3269	26	2973	24	8300	1193	16295	86	5276	26	4465			1	83	1	103	0	0	1	33	0	0	0	0	false	false	
638850			20	656	6	809	4	1259	42	905	6	592	1	269			16	700	15	1686	13	3500	73	2582	13	949	6	1195	false	false	
639549			101	4284	111	13794	112	67552	1013	20683	131	12382	91	45525			35	1716	58	6404	63	16748	269	6349	67	5863	49	9763	false	false	
639567																													false	false	
639633			30	1332	22	2987	26	8022	247	6982	77	8962	62	20664			1	21	3	482	0	0	3	119	3	224	3	642	false	false	
639857			0	0	0	0	2	409	50	1212	12	1236	4	457	2	17													true	false	
640143			29	1087	16	2137	12	4482	600	10541	29	2886	19	5767			7	309	4	573	5	1413	13	294	5	263	2	301	false	false	
640246			71	2917	36	4028	19	6915	399	8641	68	8174	142	66732			96	4018	87	11528	50	14025	269	5927	74	6309	43	8904	false	false	
640442			20	680	10	1340	18	7072	813	15741	75	7303	32	8294			47	3522	73	7479	65	12928	578	14439	151	15366	57	12646	false	false	
640554			6	229	6	694	10	4630	112	2728	15	2019	2	579			6	167	4	555	5	1620	9	171	3	404	0	0	false	false	
640956			19	689	11	1204	14	3516	530	7083	48	2001	26	2003			52	2143	56	6652	21	3729	342	4593	111	3595	61	4810	false	false	
641449	36	148													48	103													true	true	
641579			6	255	37	4747	65	28482	102	2426	15	2007	3	1202			0	0	4	614	2	758	0	0	1	183	0	0	false	false	
641775			11	273	18	1997	28	12638	164	10402	140	19249	27	10609															false	false	
642437			91	2924	43	5265	23	9257	426	7327	22	2174	9	1908			91	2762	28	2683	7	1332	183	2138	2	189	0	0	false	false	
642549			29	388	30	2702	56	19433	468	9111	122	11930	138	39186			17	616	41	3627	45	9613	165	3116	67	5872	61	12101	false	false	
642857			29	1329	34	4878	34	12192	609	10402	31	2994	24	7086			32	1454	65	8338	51	12954	314	8947	85	8987	57	11425	false	false	
643078			9	333	44	6514	48	18700	87	2199	17	2414	8	3383			0	0	0	0	1	265	0	0	0	0	0	0	false	false	
643274	19	0																											false	true	
643340			32	1357	51	5428	49	12834	584	12908	93	11248	70	24619			20	761	30	3167	23	6343	204	4080	32	2459	14	2775	false	false	
643452			28	1240	38	5101	51	21349	398	9583	36	4326	14	4915			10	362	3	186	5	1589	96	1882	14	1495	5	964	false	false	
643658			8	493	21	3050	50	21058	137	3576	25	2603	10	2936															false	false	
644057			13	561	9	1264	3	844	112	2824	14	1839	9	2660			8	343	10	1499	4	1097	111	1979	15	1346	8	1104	false	false	
644141			9	400	17	1780	12	3204	110	3390	23	2554	6	1599			3	130	0	0	0	0	12	285	1	203	0	0	false	false	
644646			8	254	13	1421	11	4530	193	3551	11	1228	4	1206			10	452	22	3087	11	2704	58	1668	20	1650	15	3332	false	false	
644776	13	366																											false	true	
644842			18	971	20	2580	22	9146	362	6982	28	3359	24	10558			15	580	13	1564	3	1022	60	1484	21	1723	16	3627	false	false	
644954																													false	false	
644963			5	232	3	284	0	0	176	3269	20	1331	2	616			17	731	12	1214	3	788	321	7029	40	4261	15	3094	false	false	
645157			20	452	13	1231	14	4033	540	9264	38	4280	22	6246			50	2161	56	6873	36	10401	126	2502	35	3204	18	4499	false	false	
645317			47	2000	105	12786	197	80449	1048	20757	260	27544	181	50120															false	false	
645465			30	1357	36	4766	45	20785	2079	42496	236	30927	198	73481			37	1398	62	4658	10	3155	231	5304	52	4460	47	9048	false	false	
645540			44	1736	40	5106	31	9131	392	9566	66	8115	43	12062			31	1024	35	4528	27	7409	94	2440	30	3435	18	3851	false	false	
645577			20	978	28	4037	45	17952	210	4472	31	3303	15	4158			14	513	2	397	3	584	13	156	1	181	0	0	false	false	
645625			606	25395	1072	123505	1561	590280	8651	219451	1797	210775	1273	400992			38	1143	34	3248	26	6717	65	998	4	346	1	147	false	false	
646042			23	832	6	919	5	706	485	8416	13	1410	11	3547			28	1305	39	5840	26	6235	186	4212	52	4227	28	4079	false	false	
646145			30	1281	25	2448	38	16712	345	5469	19	1641	6	1876	290	303													true	false	
646172			21	866	38	4740	45	14044	98	2235	30	1638	14	1848															false	false	
646444			0	0	2	391	4	2500	40	1379	9	1171	10	3145															false	false	
646471			4	190	2	183	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
646556			31	1389	47	5835	47	19595	98	2186	17	1744	9	2317			41	1786	51	6778	30	9293	63	1099	8	937	2	524	false	false	
646743			41	1938	60	7917	51	19088	497	9547	73	6515	51	15638			32	957	71	9711	47	11902	297	5641	70	4965	30	5382	false	false	
646873			32	1463	43	6296	34	12631	494	11776	63	8297	32	12952			4	200	2	348	5	1159	4	108	1	150	0	0	false	false	
647218			25	1094	45	5672	93	36478	544	9176	58	6760	58	17644			28	1117	18	2017	7	1490	17	263	2	245	3	585	false	false	
647245			25	529	9	1267	12	4204	197	3925	24	2820	16	4618			18	317	23	2451	18	3232	43	831	19	1559	19	2454	false	false	
647414			64	3804	31	4717	13	6696	231	6083	24	3649	10	3785			0	0	0	0	0	0	0	0	1	85	0	0	false	false	
647432			10	467	40	5791	140	40859	94	4393	46	4557	39	9719															false	false	
647759	132	759															44	1488	22	3004	5	1095	615	5160	28	2182	2	458	false	true	
647777			30	1527	23	2929	18	7452	0	0	0	0	0	0			0	0	2	272	0	0	0	0	0	0	0	0	false	false	
647955			7	371	13	1680	22	7026	66	1970	19	2242	15	6113															false	false	
648130			4	181	10	1299	61	26931	188	4552	33	3816	49	14006			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
648242			210	8324	278	32550	270	89158	2205	41896	237	27154	153	40239			281	10648	310	34202	163	39706	446	9717	101	8877	63	7940	false	false	
648251			26	1088	24	3421	27	9494	377	9781	63	7100	26	8407	195	99													true	false	
648345			37	1532	24	3417	17	7914	102	2674	9	994	3	423			10	454	4	536	6	1465	34	787	5	551	0	0	false	false	
648550			44	1417	0	0	5	1981	431	7940	20	2319	5	1525			47	2008	54	7466	25	7002	777	11960	35	3249	15	3152	false	false	
649342			22	668	10	1258	9	4307	171	2636	14	895	10	2602			18	647	12	1270	18	5299	51	1017	22	877	23	3771	false	false	
649632			1	59	0	0	0	0	0	0	0	0	1	452			3	65	2	150	2	288	25	633	2	375	4	1158	false	false	
649874			22	1330	61	9547	79	32820	99	2622	25	3209	9	2023															false	false	
651121			77	2738	81	8694	73	19294	373	8098	28	3124	12	3341			25	934	6	657	6	1600	1	4	1	30	0	0	false	false	
651149			18	871	10	1550	7	1391	144	2771	19	2538	4	625			4	192	14	2133	9	1813	141	2697	22	2641	9	1708	false	false	
651158	38	171															93	2960	41	5486	15	4742	237	3549	8	841	4	1060	false	true	
651354			1	78	4	492	8	2878	74	1908	9	514	2	491			6	311	5	625	3	113	21	233	5	694	0	0	false	false	
651448			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
651541			25	1124	27	3670	14	6335	271	4993	24	3149	22	5547			39	1368	38	4833	38	12252	103	2559	16	1641	13	2197	false	false	
651756			2	150	9	1630	68	32025	7	456	0	0	2	804			0	0	1	175	0	0	0	0	0	0	0	0	false	false	
651859			306	12752	445	54772	587	221999	4084	89240	387	52290	199	75525			316	13627	469	55391	319	80333	1295	32015	313	29313	234	41328	false	false	
651952			13	365	20	2287	27	10551	116	2723	19	2437	17	3179			6	345	10	1097	8	1184	67	1720	23	1838	4	666	false	false	
652043			104	4230	51	6200	25	10355	546	11470	63	8046	27	7786			46	2040	89	10118	98	25215	739	16985	135	15286	67	16377	false	false	
652070			2	84	1	214	0	0	0	0	0	0	0	0															false	false	
652874			0	0	0	0	9	5428	3	47	2	205	7	1496															false	false	
652959	1	27															11	393	11	1552	6	2762	74	1415	5	894	2	639	false	true	
652977																													false	false	
653134			48	1852	54	6192	88	35798	283	6447	44	5708	25	8155			7	213	5	420	0	0	3	39	5	409	5	961	false	false	
653433	31	358															23	1037	26	2459	20	4514	182	3704	33	2994	15	2562	false	true	
653611			59	1972	86	9279	104	38788	378	8004	51	4470	39	9441			11	387	13	1264	4	955	0	0	0	0	0	0	false	false	
653778			2	109	8	1111	12	3402	23	284	9	655	4	941			1	61	0	0	4	1410	3	35	0	0	0	0	false	false	
653947			60	2456	72	8623	56	12324	269	6527	81	6796	56	8348			92	5202	63	8902	40	17095	232	5447	35	4176	40	15049	false	false	
654047			7	300	1	113	0	0	54	1668	12	1378	2	637			5	213	2	218	0	0	1	27	0	0	0	0	false	false	
654300			5	324	20	2718	30	12699	38	742	1	136	0	0			3	172	3	282	1	255	0	0	0	0	0	0	false	false	
654579			5	173	7	606	6	2426	9	294	1	100	0	0															false	false	
655530			0	0	2	221	1	400	169	5035	21	2605	10	4884			10	311	6	667	4	1028	36	1320	11	643	7	1215	false	false	
655839			196	7928	91	10878	86	35173	1096	22344	121	12225	36	8295			170	5347	87	11230	58	11794	268	5575	28	2539	12	2170	false	false	
656032			12	471	21	2278	20	6742	214	5153	28	2742	12	3343			14	744	14	1705	17	4592	43	1062	20	1579	15	3160	false	false	
656247			4	125	1	147	0	0	41	1435	2	274	1	212			6	107	15	3345	5	2157	140	3023	16	2306	3	1245	false	false	
656377			122	4503	178	30479	351	196561	5029	113528	588	93420	415	197924			11	351	6	848	4	1269	21	476	12	1873	2	630	false	false	
656470			78	3568	184	21219	281	101065	1517	32750	224	23999	153	43449			65	2659	89	6399	34	5222	346	8352	89	8668	41	8467	false	false	
656658			7	274	1	88	7	2711	58	1009	5	866	4	1334			1	51	4	447	5	1166	16	293	6	644	4	455	false	false	
656779			3	65	0	0	3	1414	39	945	7	925	0	0															false	false	
