"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
284752																																							4847	5489	52807	0	231	2309	0	2420	144642	123219	566	129710	0	973	5925	0	14932	238	144642	0	0	12277	0	0	1272	0	32461	90758			0	77509	76536	1145	3	0	0	0	14932	0	0	
284958																																							11229	1126	2732	12	0	74	0	546	45189	37812	185	40001	0	605	2004	0	5188	200	45189	0	0	1794	0	0	3200	0	6881	30931			0	30075	29470	-6	0	0	0	0	5188	0	0	
285151																																							21872	3379	42101	0	0	2435	0	4816	183006	161882	1741	163623	0	3949	0	0	19383	550	183006	0	0	17603	0	0	1000	0	85541	76341			0	112352	108403	230	0	0	0	0	19383	0	0	
285348																																							57551	10745	43310	0	3227	9825	0	5520	291672	250745	2438	258183	0	19	5000	0	33489	0	291672	0	0	363	0	0	33164	0	53494	197252			0	160570	160551	-38	0	0	0	0	33489	0	943	
285544																																							66674	3459	398	0	5	5024	245	3684	236967	164723	5210	219143	0	3214	49210	0	17824	1706	236967	0	0	8813	0	0	7300	0	72874	91849			0	160692	157478	5	0	0	0	0	17824	0	0	
285553																																							40874	628	2166	0	0	370	0	927	61958	54264	163	54427	0	173	0	0	7531	50	61958	0	0	6025	0	0	1450	0	13953	40311			0	15591	15418	6	1575	0	0	0	7531	0	0	
285740																																							17571	10085	145280	0	1451	7435	582	23744	811568	644081	5936	704381	0	10237	35000	0	107187	2300	811568	0	0	43224	0	0	57982	5737	187684	456397			0	602135	591898	3681	0	0	0	19364	107187	0	7785	
285759																																							0	2110	33545	0	1803	694	1250	7490	216583	190220	758	194178	0	2782	3200	0	22405	714	216583	0	0	17724	0	0	3515	0	62936	127284			0	128548	125766	452	43925	0	0	0	22405	0	0	
285777																																							3007	150	14829	0	0	153	0	583	33199	23107	76	28183	0	122	5000	0	5016	0	33199	0	0	4957	0	0	0	0	892	22215			0	14599	14477	59	0	0	0	0	5016	0	0	
285852																																							18455	6671	266490	0	935	7064	12	15838	554544	503868	2386	506254	0	2746	0	0	48290	500	554544	0	0	27776	0	0	17184	0	169071	334798			0	241825	239079	2830	0	0	0	0	48290	0	0	
285928																																							48831	7507	162918	0	0	6246	500	10860	408571	363731	1440	366171	0	1937	1000	0	42400	2613	408571	0	0	29451	0	0	5900	0	91162	272569			0	171240	169303	4436	0	0	0	0	42400	0	2406	
286251																																							2570	1211	8371	0	0	245	31	1799	38498	33910	29	33939	0	149	0	0	4559	300	38498	0	0	3867	0	0	300	0	10039	23871			0	18121	17972	92	6299	0	0	0	4559	0	0	
286840																																							7222	399	3322	0	0	124	0	791	76564	66632	549	67181	0	698	0	0	9383	68	76564	0	0	8882	0	0	432	0	7354	59278			0	53965	53267	1	11439	0	0	0	9383	0	0	
287007																																							71666	2004	1029	0	0	1309	100	3437	195622	156886	2077	158963	0	1676	0	0	36659	1000	195622	0	0	36799	0	0	1000	0	52590	104296			0	104749	103073	-2140	0	0	0	0	36659	0	13004	
287342																																							114	978	14423	0	0	371	45	1195	82497	58521	131	69280	0	794	10628	0	13217	150	82497	0	0	11043	0	0	1850	0	10081	48440			0	51730	50936	174	14435	0	0	0	13217	0	0	
287856																																							17790	1070	0	0	0	331	0	227	36999	30371	4	30375	0	61	0	0	6624	200	36999	0	0	6224	0	0	200	0	9143	21228			0	3625	3564	0	0	0	0	0	6624	0	14017	
287922																																							2218	1834	34682	0	0	469	0	2040	66580	57961	335	58296	0	392	0	0	8284	250	66580	0	0	7014	0	0	750	0	13624	44337			0	25037	24645	270	692	0	0	0	8284	0	0	
287959																																							687	13644	86815	0	0	1779	0	1720	180966	163472	340	166078	0	971	0	0	14888	1000	180966	0	0	12853	0	0	1000	0	37059	126413			0	71448	70477	35	5844	0	0	2266	14888	0	0	
288152																																							9470	1652	8213	0	0	80	0	1371	28256	25031	117	25148	0	168	0	0	3108	25	28256	0	0	2739	0	0	275	0	8928	16103			0	7638	7470	69	0	0	0	0	3108	0	0	
288376																																							13669	1660	163944	0	306	7657	0	13191	321339	284065	2421	287027	0	2341	541	0	34312	9	321339	0	0	23654	0	0	8031	0	89499	194566			0	123253	120912	2618	0	0	0	0	34312	0	0	
288853																																							1659647	362323	9896196	0	14610	242274	5031	537530	26751618	24464688	337170	24885383	0	154223	83525	0	1866235	7000	26751618	0	0	1557269	45745	0	279668	9788	2913393	21551295			0	13370704	13216481	22298	0	0	0	0	1866235	634	761359	
289056																																							9199	4556	52639	2	488	3177	335	7468	192208	171805	1138	173626	0	1115	683	0	18582	1700	192208	0	0	8998	0	0	8325	0	19616	152189			0	77019	75904	-441	4633	0	0	0	18582	0	33807	
289225																																							19	355	54681	0	0	124	0	3812	63152	43786	59	55584	0	52	11600	0	7568	350	63152	0	0	5347	0	0	485	0	6028	37758			0	3773	3721	1386	0	0	139	0	7568	0	440	
289515																																							92124	16499	512247	186	9016	17743	0	39219	1676551	1510962	10549	1526616	0	15055	5105	0	149935	1376	1676551	0	0	120861	0	0	26854	5537	313103	1197859			0	999035	983980	844	0	0	0	0	149935	0	0	
289702																																							128202	17725	265873	0	6587	43848	0	17547	1654388	1404503	19642	1430346	0	9417	6201	0	224042	0	1654388	0	0	200004	3554	0	25000	0	470195	934308			0	1084735	1075318	-962	740	0	0	0	224042	85218	9776	
289739																																							40056	4091	27799	0	114	4440	836	2578	269328	234577	362	238795	0	1853	3856	0	30533	722	269328	0	0	17848	0	0	11665	0	70690	163887			0	177267	175414	298	0	0	0	0	30533	0	14000	
289757																																							18614	2955	59690	0	0	2000	0	6789	215097	181438	3567	188005	0	1751	3000	0	27092	55	215097	0	0	12937	0	0	13595	0	36087	145351			0	119470	117719	505	7330	0	0	0	27092	0	0	
290052																																							172356	30888	363930	0	6884	24762	0	26953	1845866	1591776	12620	1668362	0	18727	42000	0	177504	1875	1845866	0	0	114592	0	0	60785	3179	577655	1014121			0	1224912	1206185	252	6596	0	75	21891	177504	0	4133	
290249																																							202454	18828	242364	0	0	27598	0	38554	1337773	1092035	11648	1190960	0	8100	5000	0	146813	1950	1337773	0	0	121383	0	0	14811	8799	374234	717801			0	807276	799176	8669	0	0	0	82277	146813	0	0	
290838																																							30260	615	15082	0	528	2211	60	734	180791	163162	223	163385	0	1675	0	0	17406	10	180791	0	0	-620	0	0	17890	597	59967	103195			0	128476	126801	126	3903	0	0	0	17406	0	0	
290922																																							7087	5491	0	0	0	807	113	452	101468	91406	490	91896	0	670	0	0	9572	100	101468	0	0	6972	0	0	2500	0	19150	72256			0	39086	38416	0	25319	0	0	0	9572	0	23783	
291059																																							0	3403	0	49	0	912	0	2973	141400	123080	2005	125785	0	1199	700	0	15615	500	141400	0	0	11373	0	0	3750	0	38434	84646			0	121135	119936	-8	10390	0	0	0	15615	2965	772	
291330																																							3639	1973	64519	0	0	2122	33	2076	116874	103879	601	104480	0	394	0	0	12394	1	116874	0	0	8439	0	0	1656	0	31598	72281			0	33200	32806	2298	7956	0	0	0	12394	0	1750	
291376																																							752	625	21106	0	0	283	58	3432	41082	28595	865	31960	0	281	2500	0	9122	0	41082	0	0	9065	0	0	0	0	1739	26856			0	15054	14773	57	50	0	0	0	9122	3	0	
291611																																							75286	4732	99081	0	0	3564	719	2518	457308	355816	10120	366073	0	3545	137	0	91235	949	457308	0	0	83818	0	0	8802	0	71560	284256			-69	240651	237106	-2265	0	0	0	0	91235	34302	0	
291732																																							709	948	93672	0	0	215	0	695	107293	86638	378	87016	0	292	0	0	20277	50	107293	0	0	19128	0	0	125	0	18012	68626			0	4771	4479	974	6575	0	0	0	20277	0	0	
292234																																							31565	11221	72669	0	0	6483	138	13093	228895	208676	593	209269	0	843	0	0	19626	50	228895	0	0	10107	0	0	9192	0	87043	121633			0	94569	93726	277	0	0	0	0	19626	0	0	
292467																																							21788	2394	24905	0	0	3145	0	837	127678	114952	166	116336	0	482	0	0	11342	600	127678	0	0	9222	0	0	1400	0	42430	72522			0	38165	37683	120	34063	0	0	1218	11342	0	2863	
292850																																							15213	4486	13849	0	0	637	0	402	59488	54538	90	54628	0	289	0	0	4860	49	59488	0	0	4736	0	0	198	0	17932	36606			0	21424	21135	-123	1497	0	0	0	4860	0	2269	
292908																																							126810	14870	230978	11	2902	23509	0	64737	2144568	1888816	19314	1954103	0	19942	40893	0	190465	2102	2144568	0	0	91893	0	0	99205	134	160387	1728429			0	1697187	1677245	-2735	0	0	0	5080	190465	0	3372	
293053																																							238676	23950	151327	0	15251	16108	0	42657	1476752	1302445	9772	1312217	0	22009	0	0	164535	1750	1476752	0	0	92682	0	0	68455	3721	166102	1136343			0	1007071	985062	1648	0	0	0	0	164535	0	0	
293352																																							3431	889	6775	0	0	102	0	795	59991	54231	170	54445	0	631	44	0	5546	120	59991	0	0	1410	0	0	4005	0	16237	37994			0	38764	38133	11	9866	0	0	0	5546	0	0	
293437																																							2587	2002	217186	0	0	4346	273	14683	299315	175146	3604	235250	0	1355	56500	0	64065	3	299315	0	0	57164	456	0	597	0	28208	146938			0	59137	57782	6301	0	0	0	0	64065	0	0	
293651																																							3290	11786	19911	0	2279	1001	0	5987	146307	119681	1629	123563	0	1734	2253	0	22744	100	146307	0	0	15443	0	0	6700	0	30889	88792			0	103641	101907	501	146	0	0	0	22744	0	0	
293754																																							36968	5865	18704	0	0	1263	0	2063	184971	162708	175	174907	0	357	0	0	10064	650	184971	0	0	8677	0	0	850	175	50083	112625			0	120290	119933	-113	0	0	0	12024	10064	0	0	
294023																																							107675	11697	291629	0	3219	11970	182	15267	802006	711613	3255	725092	0	5458	10224	0	76914	1800	802006	0	0	48771	906	0	22864	1379	138776	572837			0	362087	356629	3479	1408	0	0	0	76914	45	0	
294564																																							5298	32422	1003697	0	213068	45407	40	60080	2882969	2361391	13147	2419602	0	22697	2713	0	463367	150	2882969	1176	1176	16225	0	0	448239	33248	750584	1610807			0	1510814	1488117	-1247	0	0	41175	0	463367	0	416	
294751																																							59380	25257	81397	0	0	11821	631	20831	448942	381433	12888	397090	0	4891	2769	0	51852	729	448942	0	0	49145	0	0	1221	0	104681	276752			0	249322	244431	757	0	0	0	0	51852	0	5194	
294779																																							500974	25387	67491	0	20033	22519	157	36993	1737600	1522879	9266	1537145	0	13469	5000	0	200455	1	1737600	0	0	129470	0	0	70855	3359	496166	1026713			0	1015034	1001565	129	6348	0	0	0	200455	960	51814	
294827																																							6488	3612	21801	0	0	5013	926	5418	144873	126440	1011	127451	0	1216	0	0	17422	500	144873	0	0	15937	0	0	1000	0	45019	81421			0	102831	101615	-15	0	0	0	0	17422	0	0	
295011																																							140438	7683	77770	0	963	4148	0	17145	569500	487889	1709	512033	0	4468	18051	0	57467	1150	569500	0	0	53118	0	0	2150	1056	109539	378350			0	316469	312001	1049	8296	0	0	4384	57467	0	0	
295057																																							24698	3073	9265	5	297	370	734	1028	152316	132092	417	137329	0	1955	0	0	14987	100	152316	0	0	3491	0	0	11100	0	30495	101597			0	114370	112415	296	431	0	0	4820	14987	0	0	
295646																																							600	1723	13694	0	0	118	0	176	23901	20630	66	20696	0	72	0	0	3205	75	23901	0	0	2465	0	0	625	0	5552	15078			0	5707	5635	40	1955	0	0	0	3205	0	0	
296456																																							91780	12677	34217	0	8697	19786	491	6139	565876	506933	1975	508908	0	4347	0	0	56968	188	565876	0	0	16890	0	0	39237	0	182497	324436			0	374371	370024	653	22065	0	0	0	56968	0	0	
296474																																							11332	222	21975	0	81	407	0	9751	147941	103930	776	110707	0	1761	6001	0	37234	0	147941	0	0	37010	0	0	0	1094	1962	101968			0	104822	103061	224	0	0	0	0	37234	18	0	
296559																																							31413	4432	188652	184	0	3248	0	5177	417097	380358	904	381262	0	2836	0	0	35835	1500	417097	0	0	27827	0	0	2000	0	63057	317301			0	174820	171984	4508	124	0	0	0	35835	11883	0	
296755																																							62561	1350	183	0	0	1302	0	5019	192881	175015	434	175449	0	1692	0	0	17432	500	192881	0	0	15025	0	0	1900	0	56787	118228			0	124158	122466	7	0	0	0	0	17432	0	0	
296858																																							1921	2432	9982	0	0	789	56	3412	84332	74674	76	74750	0	1730	0	0	9582	150	84332	0	0	7768	302	0	1603	0	21863	52811			-45	62299	60569	106	4869	0	0	0	9582	0	0	
297051																																							4214	1547	25076	0	0	4854	0	4389	164101	140695	1056	148751	0	1161	7000	0	15350	193	164101	0	0	13361	0	0	1447	172	28416	112279			0	121598	120437	349	3412	0	0	0	15350	0	0	
297257																																							71135	2237	16030	0	5120	6769	295	4745	620486	540226	2167	552393	0	7142	10000	0	68093	500	620486	0	0	61840	0	0	5764	17587	64428	475798			0	501528	494386	-11	382	0	0	0	68093	0	1800	
297547																																							11454	537	0	0	0	127	0	60	18083	16636	46	16682	0	147	0	0	1401	90	18083	0	0	401	0	0	910	0	3393	13243			0	3152	3005	0	2900	0	0	0	1401	0	0	
297631																																							63244	2492	20387	0	0	4072	0	1014	209930	190348	633	190981	0	2726	0	0	18949	570	209930	0	0	15523	0	0	2570	0	80192	110156			0	85008	82282	286	0	0	0	0	18949	0	36439	
297761																																							37912	3417	69296	0	102	3032	13185	10665	239938	196911	2258	220169	0	1155	21000	0	19769	2780	239938	0	0	10471	0	0	7250	3522	84681	112230			0	99962	98807	-732	0	0	0	0	19769	0	0	
298049																																							20229	3425	19586	0	1100	577	0	1396	172403	152173	335	153508	0	2207	1000	0	18895	500	172403	0	0	12975	0	0	5440	0	38737	113436			0	128297	126090	-20	0	0	0	0	18895	0	0	
298218																																							197061	10820	163061	4016	12572	12449	137	34069	949991	820907	5907	826814	0	6471	0	0	123177	0	949991	0	0	114518	0	0	8504	982	338362	482545			0	502696	496225	155	0	0	0	0	123177	3071	15528	
298245																																							41464	6609	202152	0	0	2446	436	4852	475970	369960	3170	419607	0	3314	43000	0	56363	400	475970	0	0	54544	0	0	400	0	50148	319812			0	215525	212211	1019	5800	0	0	3477	56363	0	0	
299046																																							303802	26514	899142	20442	7814	19527	0	41530	2680712	2152611	20273	2459658	0	20185	84000	0	221054	2100	2680712	0	0	198136	0	0	19457	6514	951265	1201346			0	1348435	1328250	1361	3457	19950	0	202774	221054	0	3770	
299868																																							45225	4136	0	0	0	453	2718	26543	334088	232838	11059	278897	0	2987	35000	0	55191	1417	334088	0	0	45998	0	0	7776	0	862	231975			0	240747	237760	0	11059	0	0	0	55191	0	6194	
300009																																							115730	8901	71349	0	15013	11715	0	22482	854152	717365	14104	748951	0	7923	17482	0	105201	0	854152	0	0	104586	3026	0	0	12553	160674	556691			0	568089	560166	615	0	0	0	0	105201	33217	0	
300063																																							100288	1371	1291	0	934	3640	0	8756	577291	455874	2747	500621	0	6260	42000	0	76670	3743	577291	0	0	40873	0	1650	30391	0	77247	378628			0	467271	461011	13	0	0	0	0	76670	0	0	
300157																																							30753	2670	5046	0	0	77	20	495	72338	64479	135	64614	0	95	0	0	7724	200	72338	0	0	6998	0	0	500	0	15737	48742			0	15168	15073	26	17998	0	0	0	7724	39	167	
300353																																							5605	17140	165576	0	0	4720	0	8606	416653	370581	2988	373569	0	2651	0	0	43084	800	416653	0	0	31081	0	0	9755	0	139117	231464			0	206552	203901	1448	7103	0	0	0	43084	0	4002	
300456																																							4780	2365	5783	0	0	178	0	302	38664	35046	65	35111	0	416	0	0	3553	128	38664	0	0	3116	0	0	252	0	18955	16091			0	10878	10462	57	6236	0	0	0	3553	0	8558	
300933																																							7364	10400	59244	0	0	6642	642	14387	368833	331580	1790	333370	0	3787	0	0	35463	2000	368833	0	0	12941	0	0	20473	0	145056	186524			0	273887	270100	49	0	0	0	0	35463	54	0	
300942																																							55152	5415	17723	0	0	3474	0	4819	241484	209079	1321	221361	0	2209	10711	0	20123	190	241484	0	0	16321	0	0	3510	0	56558	152521			0	157110	154901	102	0	0	0	250	20123	0	0	
300960																																							88914	13683	122024	0	0	9623	0	5966	661095	589079	7537	597057	0	6830	441	0	64038	1402	661095	0	0	28793	0	0	32133	12038	247343	341736			0	415640	408810	1710	0	0	0	0	64038	37	0	
301574																																							39816	5945	78449	0	0	10506	97	29381	710657	592436	6457	628579	0	6491	29686	0	82078	0	710657	0	0	67562	0	0	14196	0	116010	476426			-1236	552922	546431	1556	0	0	0	0	82078	32	0	
301800																																							266330	9628	153032	900	8326	15275	0	47078	1289398	1168892	5418	1174310	0	11404	0	0	115088	0	1289398	0	0	108081	0	0	8291	3334	211777	957115			0	796899	785495	-1284	0	0	0	0	115088	0	0	
302030																																							48486	11349	31895	0	0	528	0	425	138978	128233	281	128514	0	400	0	0	10464	300	138978	0	0	7157	0	0	3000	0	62888	65345			0	36330	35930	7	0	0	0	0	10464	0	10365	
302133																																							7955	994	2613	0	479	213	0	2385	19747	16143	107	16250	0	0	0	0	3497	100	19747	0	0	223	0	0	3000	0	2433	13710			0	5108	5108	174	0	0	0	0	3497	0	0	
302553																																							19345	10894	38848	0	1743	5425	0	6592	246226	211488	640	219201	0	1878	7073	0	27025	600	246226	0	0	9835	0	0	15614	877	38978	172510			0	164315	162437	976	65	0	0	0	27025	0	0	
302656																																							324995	12361	357636	0	8318	16569	8051	26937	2323049	2021081	12200	2068732	0	30104	35451	0	254317	500	2323049	0	0	71483	1461	0	181881	0	568402	1452679			0	1596825	1566721	453	0	0	0	0	254317	0	0	
303653																																							10407	3286	189955	0	0	1176	0	1728	316036	279002	197	279199	0	1444	0	0	36837	800	316036	0	0	24670	0	0	9200	0	115442	163560			0	110928	109484	2167	0	0	0	0	36837	0	0	
303701																																							9017	12347	60442	0	0	4500	0	7640	213679	186467	3438	191199	0	1146	1294	0	22480	0	213679	2114	0	22288	0	0	0	0	55261	131206			0	118765	117619	192	0	0	0	0	22480	0	0	
303747																																							8068	2784	24484	0	0	425	1208	2770	92032	81327	343	84423	0	559	0	0	7609	319	92032	0	0	4786	0	0	2431	435	17884	63443			0	51057	50498	73	1360	0	0	2753	7609	0	0	
303952																																							3770	4602	220034	0	3817	4291	138	12405	473784	410515	4017	414532	0	3764	0	0	59252	600	473784	0	0	44907	0	0	12275	0	124050	286465			0	221839	218075	1470	4827	0	0	0	59252	49	1776	
304155																																							45620	1622	16462	0	0	187	0	255	84972	75672	42	75714	0	150	0	0	9258	768	84972	0	0	7706	0	0	832	0	19086	56586			0	20776	20626	-48	200	0	0	0	9258	0	0	
304173																																							16853	1780	381841	0	3196	26431	120	49762	1086664	898412	7550	905962	0	2893	0	0	180702	0	1086664	0	0	175979	0	0	0	0	154932	743480			0	609332	606439	4723	0	0	0	0	180702	242	0	
304520																																							30343	4282	15061	0	0	257	0	4096	126719	99406	2348	115691	0	1109	4000	0	11028	2910	126719	0	0	5200	0	0	2915	0	35928	63478			0	73789	72680	3	0	0	0	9937	11028	0	0	
304575																																							6551	138	1220	0	0	25	0	627	19224	15792	361	18153	0	132	2000	0	1071	1	19224	0	0	238	0	0	811	0	1397	14395			0	10795	10663	21	0	0	0	0	1071	0	0	
304762																																							5859	2046	3473	0	0	587	0	1298	71240	64203	570	64773	0	336	0	0	6467	200	71240	0	0	4671	0	0	1500	0	22918	41285			0	30225	29889	96	17732	0	0	0	6467	0	10356	
304913																																							101528	13399	0	0	0	267	0	2225	118108	3000	4092	7092	0	2	0	0	111016	50000	118108	0	0	8214	0	0	52802	0	0	3000			0	691	689	0	0	0	0	0	111016	0	0	
305059																																							2850	1169	3012	102	610	2760	0	1330	49712	42654	1272	43926	0	480	0	0	5786	500	49712	0	0	1197	0	0	4000	0	19299	23355			0	38359	37879	89	0	0	0	0	5786	0	0	
305077																																							20064	923	69985	0	170	2233	0	5763	181647	152227	1108	158335	0	560	5000	0	23312	0	181647	0	0	22385	0	0	0	0	17910	134317			0	81894	81334	927	0	0	0	0	23312	52	1123	
305237																																							58710	3150	33600	0	0	4971	1874	8225	222051	201040	2271	203311	0	1282	0	0	18740	400	222051	0	0	8167	0	0	10100	0	82634	118406			0	112803	111521	73	0	0	0	0	18740	0	0	
305442																																							54207	6486	50007	20	0	4630	97	10969	439293	400019	632	400651	0	3587	0	0	38642	800	439293	0	0	28336	0	0	9200	0	105713	294306			0	305082	301495	306	216	0	0	0	38642	0	11166	
306056																																							250	2197	0	0	0	107	0	868	26788	23569	254	23823	0	302	0	0	2965	400	26788	0	0	1701	0	0	864	0	4164	19405			0	17881	17579	0	2630	0	0	0	2965	0	3157	
306140																																							3720	1259	51025	0	0	1242	0	1121	91153	72352	164	81016	0	291	8500	0	10137	50	91153	0	0	10003	0	0	1000	0	16533	55819			0	30977	30686	-916	2100	0	0	0	10137	0	0	
306159																																							10709	4475	15921	0	0	9950	630	13270	361960	304400	740	328140	0	3596	23000	0	33820	863	361960	0	0	9385	0	0	23705	2114	42289	262111			0	291270	287674	-133	17217	0	0	0	33820	0	0	
306337																																							8719	3559	59201	0	0	4068	406	12105	393395	351931	1964	353895	0	4856	0	0	39500	66	393395	0	0	35133	0	0	2132	992	65468	286463			0	267288	262432	2169	41913	0	0	0	39500	0	0	
306908																																							165843	9057	165687	0	0	5444	492	25748	668458	597244	5926	603470	0	4380	300	0	64988	672	668458	0	0	63673	0	0	700	0	185914	411330			0	293733	289353	-57	0	0	0	0	64988	0	6834	
307062																																							50066	9421	246275	0	0	1452	0	5561	622197	542703	1990	544693	0	6164	0	0	77504	2000	622197	0	0	63063	0	0	12174	835	158959	383744			0	267907	261743	267	22456	0	0	0	77504	74	24314	
307334																																							2452	2274	23543	0	0	2717	611	2826	123930	110335	487	110822	0	818	0	0	13108	260	123930	0	0	4732	0	0	8083	0	26121	84214			0	73739	72921	33	16586	0	0	0	13108	0	0	
307361																																							84951	7097	53377	0	0	13271	0	5995	570927	502302	1200	519879	0	4254	11665	0	51048	2075	570927	0	0	42257	0	0	6148	0	172397	329905			0	383634	379380	568	0	0	0	4712	51048	0	26856	
307679																																							307773	20128	157425	0	13449	15057	0	32153	1290111	1144452	13138	1159773	0	9078	2183	0	130338	550	1290111	0	0	96318	0	0	30551	37777	466937	677515			0	690607	681529	2919	23965	0	0	0	130338	0	855	
307932																																							8535	1208	16035	0	287	515	50	3239	69793	60808	1022	61830	0	481	0	0	7963	100	69793	0	0	7562	0	0	261	0	17215	43593			0	40405	39924	40	0	0	0	0	7963	0	0	
308256																																							8487	861	6697	0	0	1550	0	714	79894	73667	102	74119	0	598	0	0	5775	200	79894	0	0	1756	0	0	3800	0	17675	55992			0	52624	52026	19	0	0	0	350	5775	0	9559	
308340																																							158	14974	62515	0	1340	2783	0	7604	234498	205524	1961	214485	0	2208	7000	0	20013	300	234498	0	0	11385	0	0	7500	317	33643	171881			0	146051	143843	828	942	0	0	0	20013	0	22	
308836																																							21027	2445	603	0	0	322	0	892	87092	68444	259	79147	0	1115	10000	0	7945	513	87092	0	0	3242	0	0	4190	0	21637	46807			0	46283	45168	0	16635	0	0	444	7945	0	0	
309150																																							61257	4690	101841	0	0	5886	54	13916	396372	339518	286	351165	0	3368	2061	0	45207	550	396372	0	0	31799	0	0	11490	0	113738	225780			0	212096	208728	1368	0	0	0	9300	45207	0	0	
309655																																							61806	30598	35867	0	3991	13608	0	16332	902959	798058	2089	821165	0	10795	21018	0	81794	102	902959	0	0	31252	0	0	50285	2269	214663	583395			0	749283	738488	155	0	0	0	0	81794	0	0	
309851																																							6716	1421	35655	0	0	465	0	2845	81421	72604	140	72744	0	253	0	0	8677	91	81421	0	0	4880	0	0	3660	0	6718	65886			0	29208	28955	46	0	0	0	0	8677	0	5364	
310754																																							32655	825	1793	0	516	430	0	1099	94727	82204	223	82427	0	711	0	0	12300	170	94727	0	0	-177	0	0	12314	3209	15197	67007			0	54911	54200	-7	0	0	0	0	12300	0	0	
310950																																							3242	613	33199	0	0	86	1821	3263	82492	65776	347	67723	0	1006	0	0	14769	101	82492	0	0	10490	0	0	3375	0	12239	53537			0	40890	39884	803	384	0	1600	0	14769	0	0	
310978																																							210848	18266	172724	0	9866	29383	150	124935	2196956	1305405	29235	1809640	0	17410	475000	0	387316	1	2196956	0	0	164251	0	0	222135	352627	47530	1257875			0	1295277	1277867	929	0	0	0	0	387316	290	0	
311050																																							7578	11725	852822	0	13515	22085	81	22162	1524029	1221702	5497	1380753	0	9163	0	0	143276	2000	1524029	0	0	73495	0	0	63045	0	349592	872110			0	525746	516583	4736	614	0	0	153554	143276	0	76864	
311144																																							0	3779	13640	0	0	155	0	151	91735	85426	27	85453	0	360	0	0	6282	8	91735	0	0	4780	0	0	1380	0	63737	21689			0	23773	23413	114	47925	0	0	0	6282	0	2672	
311256																																							10993	1637	15006	0	53	3335	57	1775	141979	129437	258	129695	0	1402	0	0	12284	750	141979	0	0	2714	0	0	8750	240	40073	89364			0	109980	108578	70	0	0	0	0	12284	0	305	
311265																																							333	2479	116218	815	0	1593	0	7953	225936	184043	568	192386	0	1141	7500	0	33550	1200	225936	0	0	28644	0	0	1200	0	39382	144661			0	97686	96545	2506	0	0	275	0	33550	0	0	
311603																																							64857	7202	336305	0	508	12425	0	23554	1069362	890213	9371	957499	0	6995	57915	0	111863	0	1069362	0	0	120145	0	0	0	70	348586	541628			0	619821	612826	-8282	0	0	0	0	111863	11615	0	
311658																																							4895	12077	52268	0	0	2399	0	1931	106993	98958	241	99199	0	395	0	0	7794	200	106993	0	0	7016	0	0	500	0	23102	75856			0	33818	33423	78	0	0	0	0	7794	0	0	
311845																																							2422862	322592	7465156	0	874649	482147	23618	465519	26237693	22776126	322902	23651850	493	199050	333265	0	2585350	4	26237693	41060	8326	1617071	12589	2240	948335	308666	3747270	19028856			0	14017685	13818635	17700	0	0	0	211231	2585843	200	0	
311939																																							59564	2747	28017	0	0	3867	294	7335	283148	259322	1568	260890	0	2031	0	0	22258	300	283148	0	0	9993	0	0	11700	185	80846	178476			0	176755	174724	265	0	0	0	0	22258	0	6415	
312244																																							32763	10017	282027	0	578	10661	0	24066	975535	838333	5684	887029	0	8630	35000	0	88506	1600	975535	0	0	67220	0	0	14073	1423	154998	683335			0	622630	614000	5613	0	0	0	8012	88506	0	0	
312356																																							33154	3363	20078	0	0	2164	242	1474	178074	156190	276	156466	0	2112	0	0	21608	100	178074	0	0	20269	0	0	900	0	39674	116516			0	119711	117599	339	0	0	0	0	21608	0	0	
313009																																							3690	383	21593	0	0	255	0	4508	231640	194815	675	211490	0	1965	16000	0	20150	261	231640	0	0	323	0	19	19349	0	17081	177734			-28	203166	201201	226	0	0	0	0	20150	0	10	
313157																																							0	5657	42009	628	0	1469	75	1646	141146	123331	179	123510	0	1231	0	0	17636	100	141146	0	0	11462	0	0	5200	0	19311	104020			0	80127	78896	874	10766	0	0	0	17636	0	0	
313223																																							19671	3005	86194	0	2115	6216	0	14334	358670	298122	3385	323776	0	4437	22269	0	34894	1000	358670	0	0	24690	0	0	6969	1518	58406	239716			-50	227648	223211	2285	996	0	0	0	34894	59	1351	
