"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
137643	16707	0	7045	32523	0	60008	0	0	0	0	69094	0	4899		12491	31827	6473	52963	64195	0	0	869	0	0	2733	8441	5601	1210	11174	1753	521	300	0	5495	2574	0	0	2274	0	false							
137652	467	0	0	559934	0	565697	0	0	0	0	18148	0	0		409	15695	0	565697	18148	0	0	0	0	0	10	381	901	84	391	0	0	0	610	967	610	0	0	0	0	true							
137915	3188201	0	126932	535259	0	539180	0	0	567128	0	3697950	0	14182		164546	104038	30135	406038	3683459	6210	309	10742	562028	93860	151959	86647	52102	48923	238606	24929	14824	11400	14925	175087	66078	0	0	39753	0	true	6045	11679	104038	0	3168906	18117	
138051	20173	0	4001	18427	0	30389	0	0	0	0	114791	0	31778		27719	30501	4490	26388	83013	0	0	0	0	0	9687	28028	0	0	37715	13090	13312	0	0	9996	26402	0	0	26402	0	false							
138257	4577	22	7658	32651	0	38713	0	0	0	0	18972	0	6120		2272	0	0	31033	12852	0	0	0	0	0	3818	5831	0	0	9648	2079	2667	0	0	7377	4746	0	0	4746	0	true							
138556	11382	0	17158	34484	0	61423	0	0	0	0	53511	0	5247		10051	11266	3245	44265	48264	0	0	886	0	0	4754	15242	1033	28	19996	266	9277	263	0	11006	9806	0	0	9542	0	true							
139133	30545	0	11880	70756	0	118124	0	0	0	0	145966	0	18866		24705	48098	9316	106244	127100	0	0	5598	0	0	16557	24187	4742	2814	38513	5562	12336	1125	0	23596	19023	0	0	16912	0	true							
139478	226724	10	1	23505	0	60071	0	0	0	0	669928	0	6316		109464	283933	48153	59996	663612	64	0	9309	0	0	20181	64282	39141	23493	84463	903	6003	1375	3892	37634	12173	0	0	6906	0	true							
139553	101199	0	152538	398511	0	747298	0	0	52393	0	650205	0	65970		44206	332726	18504	592773	572344	1987	11891	8184	52393	46278	69353	71443	13012	1659	140416	13753	28613	18447	0	111261	60813	27850	0	42366	7559	true							
139656	1676459	0	122484	500012	0	601364	0	0	50076	0	3109184	0	516379		236633	773232	76465	475155	2581447	3725	11358	28679	49057	49057	137472	212584	79015	17630	350056	48224	134180	27492	2896	210068	212792	301390	1019	182404	0	true	66091	43899	611950	161282	476540	1199918	
139740	1047980	10903	75743	183322	0	290634	0	0	126948	0	2538193	0	577468		36517	1247488	42051	200632	1955518	3356	5207	6275	126948	126948	98897	82377	13794	2746	181274	22848	16475	5145	443	161297	44911	527617	0	39323	0	true	7225	29468	191220	520999	393798	649254	
139834	8446	0	46	10977	0	16573	0	0	744	0	43300	0	3970		8337	4113	3614	16527	35414	0	3916	1601	248	248	6431	14791	5324	15	21222	1400	2780	0	0	18224	4180	0	496	4180	3916	true							
139843	1302954	0	41855	156266	0	209392	0	0	109560	0	1761013	0	272021		238435	113467	29752	167537	1488992	0	0	10899	109560	95925	131953	84250	86795	10585	216072	6802	15961	7967	278	75148	31008	45955	0	22763	0	true	41568	43176	57886	55581	1077649	225305	
139955	10689	0	7115	5556	0	55556	0	0	0	0	39043	107	4386		13144	3574	972	47670	34494	771	56	160	0	0	1618	7033	7173	3977	8651	564	1343	2001	1072	6657	4979	0	0	1907	0	false							
140157	40780	0	11232	76454	0	131068	0	0	0	0	130861	0	19252		33496	39067	9721	119836	111609	0	0	1783	0	0	9926	15851	14075	4558	19213	1232	2837	0	2534	10914	6603	0	0	4069	0	true							
140362	847818	0	3536	323132	213	323132	0	6834	116008	0	1495347	0	127295		121121	496715	2171	318795	1353478	588	7740	865	116008	40175	24483	26947	5444	73380	51430	1885	8281	739	9656	9132	20561	94396	0	10166	0	true	4002	4047	83000	312285	62255	757540	
140634	6615	0	12770	31658	0	46842	0	0	0	0	40332	0	2155		16984	7016	3894	34072	38177	0	0	1308	0	0	3977	12537	4572	947	13549	2084	2584	0	0	5049	4668	0	0	4668	0	false							
141211	249399	0	8864	17113	0	38278	0	0	0	0	459995	0	90203		58398	57861	14824	29414	369792	0	0	6219	0	0	25202	44248	33114	3371	69103	10805	22081	13914	0	47537	46800	0	0	32886	0	true							
141341	40082	0	7461	40902	0	117675	0	0	0	0	113571	0	22228		13545	49874	3109	110214	91343	0	0	808	0	0	4038	10868	4674	2960	14906	0	567	256	251	8995	1074	0	0	567	0	true							
141350	11450	0	7166	26482	0	33202	0	0	21729	0	59351	0	5273		25978	10	314	26036	22840	0	31238	0	21729	16563	7261	32511	5304	0	39712	0	2815	0	0	19098	2815	4253	0	2815	9998	true							
141556	410564	0	1737	111716	0	126833	0	0	299712	0	1468680	0	80306		336643	545657	29269	116977	1340113	8119	48261	10817	299712	219264	104792	225215	121428	23448	330007	8537	25464	3325	250	138240	37576	185358	0	34001	42146	true	6245	12017	154886	321250	125457	281362	
141677	5857	0	0	0	0	0	0	0	0	0	46109	0	0		11919	3541	3155	0	46109	0	0	1672	0	0	7678	12362	9409	0	20040	3438	2657	1167	0	17530	7262	0	0	6095	0	false							
141958	28028	0	856	23079	0	34347	0	0	0	0	63830	0	6117		10653	8744	15703	33491	57713	0	0	0	0	0	6532	11600	1875	1076	18132	2100	3875	0	0	10430	5975	0	0	5975	0	false							
142049	12734	0	6878	21385	0	56086	0	0	0	0	82519	0	3700		15692	37755	8999	49208	78819	0	0	2589	0	0	5319	9695	7225	1637	5324	970	6223	962	0	8183	8155	0	0	7193	0	false							
142179	45579	0	255	130	0	15473	0	0	0	0	107186	0	4885		36567	965	10437	15218	100454	0	1847	3431	0	0	13630	26297	12693	607	39927	784	5472	849	311	16660	7415	0	0	6255	0	false							
142955	261527	0	466	31527	0	65491	0	0	77940	0	528388	0	29918		28185	41427	4329	65025	441649	0	56821	1626	77940	45333	31178	124550	24177	1428	155728	2344	7996	4551	29211	153147	44102	127227	0	10339	56319	true							
143372	23235	0	17822	101270	0	102558	0	0	0	0	45150	0	599		7271	12019	2000	84736	44546	0	5	261	0	0	2183	4623	2259	576	6804	0	256	0	0	2369	256	0	0	256	0	true							
143662	2183301	0	607816	14379908	0	14379908	0	0	358492	0	11930159	0	1061369		754352	7559621	352537	13769857	10864592	2235	4198	81170	268849	266928	413863	746552	310964	43647	1160391	211599	259445	159531	41635	760675	672210	519853	89643	471044	250	true	2395590	2297014	3969949	2611402	1897062	282065	
143859	15054	0	13035	68954	0	90744	0	0	3279	0	208930	0	20712		35507	91601	8573	77709	188218	0	0	3627	3279	1589	12456	36073	23323	6844	48529	5270	10687	7065	557	43189	23579	22141	0	14896	1244	true							
143952	48902	3	9108	53089	0	80337	0	0	0	0	86944	4	6943		11490	23991	5368	71226	79997	0	0	314	0	0	2321	7206	3758	766	9527	0	0	0	0	2562	0	0	0	0	0	true							
144034	163003	0	1670	16785	0	28551	0	0	0	0	234903	0	9684		14023	42816	6902	26881	225208	0	11	2414	0	0	6874	15865	2227	12	22738	924	1223	1960	0	10955	4106	0	0	2147	0	true							
144052	330751	0	3891	41227	0	41227	0	0	0	0	429281	0	48129		42965	26797	14251	35657	381152	1679	0	4392	0	0	9143	18551	24485	8632	27694	2733	2641	3932	1616	17846	10922	0	0	5374	0	true							
144155	10275	0	617	102905	0	206137	0	0	0	0	145142	0	666		7264	112130	1315	205520	144476	0	0	200	0	0	2240	6816	1950	1025	9056	2366	312	8030	0	4766	10708	0	0	2678	0	true							
144678	153668	2	598	42964	0	94814	0	0	0	0	293742	0	9056		75778	8315	25902	94214	284686	0	0	7110	0	0	36581	53389	22726	62	89970	3272	11715	4014	0	36980	19001	0	0	14987	0	true							
144856	42463	0	6488	83069	0	151539	0	0	0	0	165003	0	2075		13376	86268	6242	145051	162928	0	0	2483	0	0	3930	9041	8337	1641	12971	4330	5018	3975	0	9573	13323	0	0	9348	0	true							
144913	96993	0	23528	75283	0	92911	0	0	0	0	269009	0	3832		78710	38379	45125	69383	265177	0	0	13396	0	0	14137	41659	37066	23660	55796	1588	8295	4665	2567	37812	17115	0	0	9883	0	false							
145059	17618	0	3701	21489	0	56533	0	0	0	0	41556	0	7287		6695	0	4647	52832	34269	0	0	2233	0	0	3021	11825	5065	105	14846	863	2462	292	306	13320	3923	0	0	3325	3479	false							
145545	154321	0	22729	119522	0	248911	0	0	0	0	447736	0	56812		99548	114801	48551	226182	390924	0	0	22159	0	0	48425	59183	36142	14698	60216	3765	9891	4781	1728	58901	20165	0	0	12656	0	true							
145554	24791	0	1060	140863	0	140863	0	0	0	0	78899	0	0		8686	35684	5166	139559	78899	244	0	1907	0	0	2987	7428	1849	1377	10401	633	3884	266	0	4955	4783	0	0	4517	0	true							
145741	34083	0	16137	55350	0	89592	0	0	0	0	105764	0	11125		21827	33376	6173	73455	94639	0	0	1721	0	0	6352	9682	8728	3758	16033	2849	5659	700	577	6693	9785	0	0	8508	0	true							
145844	105682	0	55250	237332	0	291781	0	0	0	0	225087	0	15595		44822	37522	15491	236531	209492	0	0	4088	0	0	12835	27898	22670	4094	40733	3991	9043	1350	0	22677	14384	0	0	13034	0	false							
146056	2917	0	12319	7487	0	35778	0	0	0	0	7597	0	260		1275	2581	432	23459	7337	0	0	0	0	0	1168	774	156	1	1942	0	0	0	0	824	0	0	0	0	0	true							
146663	796403	15	2665	95718	0	95758	0	0	0	0	1081872	0	23591		68480	172649	53150	92998	1058281	80	0	13682	0	0	19531	35902	28631	17254	55433	3199	2406	4907	990	32839	11502	0	0	5605	0	true							
146672	12003908	0	148961	4154701	0	4154701	0	0	1166111	0	15642444	0	1831249		1601559	833452	155950	3928215	13734416	77525	76779	53679	1166111	470553	328449	901315	502171	354290	1229764	240546	393206	77722	7387	484666	718861	220529	0	633752	0	true	47494	415660	497833	335619	4942489	5718343	
147651	12267	0	7962	10140	0	22171	0	0	0	0	26691	0	1695		5247	1561	2713	14209	24996	0	0	939	0	0	3961	4032	1572	1	7993	978	2016	303	0	4319	3297	0	0	2994	0	false							
147679	65206	0	221	48166	0	53048	0	0	0	0	176219	0	549		48807	3997	15786	52827	175670	0	0	6788	0	0	13782	40518	29388	1748	53053	2752	13348	5480	0	36629	21580	0	0	15305	0	true							
147857	48311	0	46679	48956	0	142359	0	0	0	0	121160	0	3250		22304	18585	6507	95680	117910	0	0	2092	0	0	11897	16031	18680	3770	27928	1247	596	1090	953	28074	3886	34652	0	1843	5074	true							
147923	71784	0	2612	219965	0	239436	0	0	0	0	295640	0	26146		20817	162553	7959	236824	267503	0	1991	2599	0	0	10220	20546	11149	5946	30766	1037	6205	4189	2011	27044	13442	59358	0	7242	0	true							
148171	69899	636	2053	53151	0	98710	0	0	0	0	133989	1115	15774		20912	25057	8384	96021	117100	0	0	2698	0	0	9103	15605	5758	1137	24708	551	3381	3496	0	10692	7428	0	0	3932	0	true							
148238	18720	0	5426	39931	0	72699	0	0	6590	0	148717	0	7013		19740	38479	13405	67273	141704	0	0	7745	0	0	17881	33782	7919	2711	51663	5606	15997	7622	0	42553	29225	34601	2590	21603	4826	true							
148340	16240	0	13379	26431	0	50574	0	0	0	0	53273	0	8417		6022	19172	992	37195	44856	0	0	261	0	0	2815	4283	2185	754	7098	374	7100	350	0	4015	7824	0	0	7474	0	true							
148470	104875	0	4120	70835	0	130391	0	0	0	0	142321	0	36786		11435	878	5911	126271	105518	0	17	1803	0	0	4479	9456	3760	769	13935	17854	250	0	0	7029	18104	0	0	18104	0	true							
148715	30541	0	4134	35661	0	81693	0	0	0	0	51778	0	1140		12638	1539	4901	77559	50638	0	0	937	0	0	4304	7187	4154	3054	11245	0	400	330	268	6062	998	0	0	400	0	true							
148809	127531	0	44899	86696	0	175507	0	0	0	0	324865	0	1948		92540	41102	25921	130608	322917	0	0	8452	0	0	51929	72873	20288	3098	124802	3184	3816	1044	0	55648	8044	0	0	7000	0	true							
148920	16467	0	2231	7825	0	19007	0	0	0	0	28856	0	1257		4616	0	1551	16776	27599	0	0	1005	0	0	1496	3202	1649	558	4698	1320	1755	2409	0	2289	5484	0	0	3075	0	false							
149150	35167	0	9636	32887	0	56363	0	0	0	0	74138	0	5606		16188	17701	5383	46727	68532	0	0	603	0	0	4298	10015	4494	1554	14313	0	908	0	0	4174	908	0	0	908	0	true							
150035	196770	0	322848	465360	0	1049736	0	0	39133	0	646558	0	64162		86708	285258	37956	725398	582145	1490	251	14069	39133	601	29382	75567	24588	10095	104949	3706	15413	2882	2897	52924	24898	38941	0	19119	0	true	192428	254197	168424	116834	186913	9857	
150044	431801	0	11202	62942	0	183604	0	0	0	0	495390	0	52145		29648	3916	17217	172402	443245	0	0	6326	0	0	7903	17960	13647	5887	25862	774	4032	7944	1526	15749	14276	39458	0	4806	0	true							
150156	6323	0	1360	6310	0	10258	0	0	0	0	13031	0	551		4748	0	1059	8898	12480	0	0	0	0	0	1079	2336	2293	223	3415	0	777	0	0	1183	777	0	0	777	0	true							
150727	51774	0	243934	78709	0	659314	0	0	0	0	292537	0	38344		47343	98733	19442	413641	246528	1739	7665	6135	0	0	21115	32697	23607	18204	53812	8326	25988	6904	5188	48280	46406	141351	0	34314	0	true							
151546	14727	0	3384	16250	0	35721	0	0	0	0	46311	0	556		10340	11614	2778	32337	45755	0	0	0	0	0	2341	5674	7916	875	8015	1000	1053	1111	0	6466	3164	0	0	2053	5149	true							
151957	30702	0	19669	119608	0	154470	0	0	168181	0	412726	0	62828		48058	210492	5946	134801	349898	0	0	2176	113162	108141	112507	32160	5482	5893	144667	6840	7545	0	1105	107984	15490	7099	55019	14385	2373	true							
152057	17985	0	32924	62254	0	108870	0	0	0	0	61223	0	7543		8804	11309	5671	75938	53680	8	0	3023	0	0	4950	7444	4817	513	11179	5522	7074	1609	0	8920	14205	0	0	10828	0	true							
152253	59340	0	2588	51860	0	61233	0	0	0	0	150339	0	11785		25748	30308	11421	58645	136610	0	1944	5037	0	0	4214	11506	17684	10967	15720	996	3081	5965	6278	18623	16320	0	0	4077	0	true							
152431	29161	0	21707	37016	0	83966	0	0	0	0	111094	0	24525		20233	36769	5287	62102	85827	157	742	1598	0	0	12307	20782	3360	433	33089	556	2276	5450	0	16649	8282	0	0	2832	742	false							
152440	17627	0	2722	22241	0	43175	0	0	0	0	103931	0	2544		34720	21263	8113	40453	101387	0	0	4209	0	0	10816	20437	17812	10824	31253	1099	3221	252	582	25168	5153	0	0	4320	0	true							
153054	82910	0	13659	165790	0	255175	0	0	0	0	260622	0	13045		52815	107500	14257	241516	247577	0	0	2905	0	0	13584	37994	15195	0	51578	266	2890	283	0	13958	3439	0	0	3156	0	true							
153353	88849	44	62851	215226	0	409654	0	0	164	0	385594	0	64212		50358	188761	16715	343400	321382	3359	0	4572	164	164	17857	34718	19549	5851	52575	16195	10134	2754	926	27617	30008	20722	0	26328	0	true							
154154	106810	0	66606	249097	0	386619	0	0	10000	0	335295	0	39443		46416	127268	15311	319903	290671	110	5181	6875	10000	10000	32905	33507	11801	2974	66412	7504	11127	1399	0	34771	20030	9308	0	18631	5181	false							
154770	146744	3	0	137074	0	214578	0	0	25000	0	582790	0	0		127450	72013	48615	214575	582790	0	0	21708	0	0	52908	118083	56487	9459	170765	19683	67921	35161	4330	109487	127095	0	0	87604	0	true							
155759	19918	0	5882	26383	0	33902	0	0	0	0	42876	0	3677		8559	2023	1141	28020	39199	0	0	388	0	0	3550	7368	3515	294	10477	284	3836	2086	0	6170	6206	0	0	4120	0	false							
156457	13514	0	2800	14924	0	24373	0	0	0	0	43938	0	3305		9660	9112	1308	21573	40633	0	0	366	0	0	2551	8790	6273	1094	10490	994	854	256	500	9048	2604	0	0	1848	0	true							
156635	7000	0	15488	10671	0	36111	0	0	0	0	30616	0	4302		9892	3061	4762	20623	26314	0	0	2590	0	0	4773	7602	4769	410	12375	636	782	1583	0	7662	3001	0	0	1418	0	true							
156970	37036	0	2018	14885	0	37888	0	0	0	0	82912	0	819		15964	3057	9181	35870	82093	0	0	3907	0	0	5572	27004	3963	1081	32576	2179	2760	260	0	21656	5199	0	0	4939	6212	true							
157155	8655	0	4353	16227	0	26895	0	0	0	0	37438	0	13432		8551	12074	2833	22542	23761	0	245	909	0	0	2530	9479	2300	865	12008	768	254	512	0	6623	1535	2884	0	1022	245	true							
157379	23375	0	164	17079	0	37853	0	0	0	0	67655	0	343		13127	16306	6852	37689	67065	0	247	1914	0	0	4320	9595	5756	1133	13915	1749	2947	2197	278	7676	7171	0	0	4695	0	true							
157650	26084	0	12260	54866	0	84007	0	0	0	0	46219	0	36		4806	12647	2180	71747	46183	0	0	562	0	0	2393	2658	1377	547	5050	512	0	0	0	2169	512	0	0	512	0	false							
157744	38547	0	74674	54128	0	107380	0	0	0	0	139537	0	1675		13058	77576	5404	32706	137862	0	0	2439	0	0	1708	7395	7134	4447	9103	0	255	1869	606	7626	2730	0	0	255	0	true							
157856	9926	0	8548	21208	0	31089	0	0	0	0	21645	0	3260		3715	1042	2328	22541	18385	0	0	1454	0	0	1531	4853	987	4	6384	300	2623	379	0	3660	3302	0	0	2923	0	true							
158376	34340	0	1074	24104	0	50172	0	0	0	0	62953	0	2135		15743	1763	7907	49098	60818	0	0	3337	0	0	3970	5216	9557	5127	9173	0	1928	622	431	8127	2981	0	0	1928	0	true							
158741	29533	0	3536	30952	0	86760	0	0	0	0	88778	0	1693		27312	12431	11884	83224	87085	0	0	6465	0	0	5204	18693	10857	6271	23897	0	2451	1684	1654	13713	5789	0	0	2451	0	true							
159636	249478	0	91925	439568	0	1282690	0	0	0	0	1947323	0	214841		243568	1081627	72020	1190765	1732234	0	248	25234	0	0	59491	235073	162874	28193	287987	26350	60260	30080	13898	242063	130588	5294	0	86610	0	true	102455	335038	740432	152043	236447	13031	
159645	19963	0	600	18837	0	20424	0	0	13923	0	57325	0	529		23648	4368	3135	19824	56796	0	0	1054	12900	4300	5162	10071	10587	262	11363	6240	262	412	0	2433	6913	1046	1023	6501	0	true							
159953	17408	0	22677	32277	0	77980	0	0	0	0	73523	0	16137		13849	8429	2505	55303	57386	0	0	1323	0	0	6239	15976	1123	57	22215	5428	17329	1534	0	9546	24291	0	0	22757	0	true							
159971	176280	0	0	38836	0	156214	0	0	0	0	357665	0	0		101329	22357	43664	156214	357665	0	0	12973	0	0	25593	78998	37090	7253	104341	1620	6230	2245	0	47604	10095	0	0	7850	0	true							
160360	70697	0	12506	330711	0	370555	0	0	0	0	239516	0	4086		8787	147506	5101	356940	235430	1109	0	2215	0	0	3511	7266	4301	2926	10777	517	2542	0	251	9217	3310	12967	0	3059	0	true							
160454	25709	0	9678	86361	0	113226	0	0	0	0	106370	0	13172		10824	33309	1603	103548	93198	0	0	289	0	0	6721	14905	1522	1169	21476	18757	4025	0	253	13493	23035	0	0	22782	1	true							
160650	78590	0	10837	187992	0	282829	0	0	6002	0	552994	0	32098		66216	342740	10810	271992	520633	0	263	2750	6002	6002	23508	63227	14176	1799	86735	18389	9565	300	700	36494	28954	7017	0	27954	0	true							
160959	529105	0	26135	214264	0	226891	0	0	173739	0	1799957	0	163377		249046	434113	19575	199118	1246265	1638	390315	10507	173739	51324	115779	318750	279824	68456	434529	10027	16614	22525	4765	533762	53931	257824	0	26641	330294	true	4900	37697	105455	328657	213456	315649	
161273	680342	0	4770	76740	0	109270	0	0	0	0	1283187	0	64058		108535	351989	45189	104500	1219129	0	0	16044	0	0	43845	94324	34043	14619	138169	18728	22569	17329	5399	78296	64025	0	0	41297	740	true							
161602	728676	0	46540	980959	0	1385858	0	0	0	0	1911361	0	362233		166088	646481	66701	1337235	1549128	2083	0	29301	0	0	69260	142605	67481	6	211865	188370	56126	12357	0	113263	256853	0	0	244496	0	true							
162337	203014	1	95050	250813	0	465584	0	0	0	0	558203	0	56074		108249	75540	57049	370533	502129	0	0	27748	0	0	37874	80824	66211	23279	113721	12529	29340	20786	8806	99939	71461	2566	0	41339	0	true							
163343	11945	1	9231	26660	0	41795	0	0	0	0	50196	0	3411		7910	19764	3733	32563	46785	0	0	1250	0	0	13228	735	352	571	7204	1601	2000	0	0	6977	3601	0	0	3298	0	true							
163549	260905	0	194335	517236	0	713292	0	0	15959	0	791601	0	41803		77583	343583	28008	518889	749798	68	0	9475	15959	15959	22720	80564	31246	17592	102978	5625	16347	6492	6527	74539	34991	207741	0	21972	0	true	53722	152092	205105	104039	247028	10717	
163857	52259	0	56358	311707	0	324860	0	0	0	0	197900	0	31417		20863	53339	8818	268502	166258	0	225	4922	0	0	12772	37478	8081	1304	50250	7886	18506	6274	0	38772	32666	0	0	26392	0	false							
164153	29621	0	1382	40121	0	67117	0	0	0	0	68607	0	5052		5079	31446	1780	65735	63555	0	0	302	0	0	817	3349	2838	268	3980	0	266	0	0	2195	266	0	0	266	0	true							
164331	87587	0	5262	90282	0	121280	0	0	0	0	164792	0	5353		26207	15943	13799	116018	159439	0	0	0	0	0	10976	15542	9133	8811	26518	1634	5433	3632	6101	18255	16800	0	0	7067	0	true							
164377	46375	0	6915	14992	0	51198	0	0	0	0	113483	0	2849		32102	3543	10997	44283	110634	0	0	3050	0	0	8228	34622	10948	2429	42850	323	5168	1847	0	24125	7338	0	0	5491	0	false							
164957	14270	0	6465	20351	0	59022	0	0	0	0	29584	0	934		5606	4805	1376	52557	28650	0	0	315	0	0	1151	3984	3873	0	5134	503	997	0	0	3402	1500	5401	0	1500	0	true							
164975	34854	0	5	4769	0	18991	0	0	0	0	95542	0	2		19716	9934	11617	18986	87165	0	8375	4295	0	0	13760	21163	7623	1730	34923	3424	2475	578	0	24560	6477	0	0	5899	8375	false							
165039	59621	0	86952	140973	0	400203	0	0	0	0	217384	0	29038		56428	50645	23656	313251	188346	0	0	6560	0	0	26137	36473	19219	4189	62610	7604	7492	4680	1324	29590	21100	0	0	15096	0	true							
165628	1301773	0	1031095	3062302	0	3223718	0	0	461277	0	9420121	0	991813		1057860	6567546	228707	2190584	8428308	2039	0	69744	461277	461277	369175	790002	145543	52290	1158073	43965	94355	49230	6242	299150	193792	0	0	138320	0	true	222721	223101	3281480	3286066	1150254	151519	
165758	59990	0	2531	66213	0	85750	0	0	0	0	90915	0	5164		8153	20559	2795	83219	85751	0	0	384	0	0	2733	4730	1627	755	7463	0	0	252	268	1692	520	0	0	0	0	true							
165806	7341	0	36765	239916	0	266228	0	0	5951	0	1433274	0	180633		98990	1225925	30497	221559	1251151	7904	1490	10426	5951	5951	35150	80277	28769	3539	115427	19728	28116	2734	1698	48744	52275	131706	0	45614	0	true	19793	36327	312969	765340	3942	3399	
166111	52745	0	0	35724	0	122827	0	0	0	0	136733	0	0		25403	48040	6633	122827	136733	0	0	2122	0	0	3137	9826	14324	8134	12963	0	0	0	527	10018	527	0	0	0	0	true							
166531	49014	0	1658	94679	0	108880	0	0	5611	0	241112	0	8305		55144	32903	29270	105373	227290	1849	5517	15934	5611	3757	29508	45418	34772	9064	68471	10725	12292	15255	2161	63618	40433	1899	0	21206	0	true							
166652	44129	0	9663	251783	0	312129	0	0	0	0	357866	0	14556		43286	183597	9398	302148	342911	318	399	1298	0	0	21707	48373	8831	1383	70080	12297	16487	18062	3000	37008	49846	34602	0	28784	0	false							
166849	20338	0	2528	22280	0	35206	0	0	1000	0	65034	0	6520		14583	5406	2761	32678	58514	0	0	979	1000	1000	9881	16796	6877	2455	22365	402	822	778	1278	21426	3280	3807	0	1224	0	true							
167453	26097	0	3572	28743	0	42404	0	0	750	0	59225	0	4183		6549	22324	3690	38832	55042	0	0	403	0	0	2652	5961	1588	299	8613	0	0	303	0	3952	303	0	750	0	0	false							
167752	3760	0	1122	5476	0	8676	0	0	0	0	12713	0	2928		1226	5751	272	7554	9785	0	0	0	0	0	443	632	140	116	1074	1089	782	0	0	104	1871	0	0	1871	0	true							
168357	30454	0	4813	42410	0	76572	0	0	0	0	108053	0	12113		11006	47723	3386	71671	95196	88	744	1138	0	0	6289	13432	5019	1649	19721	251	1195	1337	704	15383	3487	13047	0	1446	0	false							
168571	22413	0	29632	80638	0	122818	0	0	0	0	157137	0	15524		26567	50193	7388	92595	141613	591	0	2180	0	0	8396	44218	6690	483	52614	8915	14977	852	0	33220	24744	10085	0	23892	0	false							
169327	86876	0	20591	175163	0	203884	0	0	29	0	273152	0	3364		54560	72545	21965	183293	265091	0	4697	8343	29	29	40209	23044	27607	8072	52813	6288	2602	5119	790	44372	14799	0	0	6708	4697	true							
169354	296515	0	23889	22883	0	40049	0	0	0	0	370180	0	1742		7009	51478	2779	15949	368438	211	0	538	0	0	4991	10123	736	233	15114	1608	4240	0	256	9074	6104	0	0	5847	0	true							
169653	312838	0	115711	612466	0	612466	0	0	45046	0	5417666	0	374759		216833	4523137	50965	484320	5040860	12435	2047	12261	45046	45046	98682	293699	41770	3630	392381	35624	101554	6732	0	220948	143910	336869	0	137178	0	false							
169756	399999	0	19747	36469	0	60897	0	0	0	0	491459	0	155666		14505	34396	5022	41150	335793	0	0	1961	0	0	7150	10354	5046	344	17504	21019	6718	6433	0	8389	34170	0	0	27737	0	true							
170257	10073	2	4256	35791	0	46730	0	0	0	0	28862	0	373		4147	10074	1988	42472	28489	0	0	1142	0	0	1723	4000	1909	1083	5723	0	0	0	0	4568	0	0	0	0	0	true							
