"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
638850																																																																																						36809	513	513	17.0709%	90.9381%	89.6707%	36296	40477	212619	1032	0			82.9381%							32096	212619								0	0	0		0	4200	89.6707%	1	0	37328	0	0	0	1032	0	0	0		0	36296	0	0	36296	0	0	0	0	0	0	0	0	0	513	0	0	0			
639549																																																																																				585109	0				10.6339%			73249		688826	960	0										69333	691813	0	0.0000%	90784	0	847	91631	12.9607%	0	0	0	0	1	6903		1	0	77196	2987	0	0	960	0	0	0		0	73249	0	0	73249	0	0	0	0	0	0						2987	0	0		
639567																																																																																				639161	0				40.6944%			311106		764494	0	0										288173	775600	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	34039		1	0	322212	11106	0	0	0	0	0	0		0	311106	0	0	311106	0	0	0	0	0	0						11106	0	5409674		
639633																																																																																						26256	1590	1590	11.0153%	17.7565%	16.6812%	24666	147867	223924	-207	0			9.7565%							21566	223924								0	0	0		0	3100	16.6812%	1	0	24459	0	0	0	92	0	-299	0		0	24666	0	0	24666	0	0	0	0	0	0	0	0	0	1590	0	0	0			
639857																																																																																				37668	0				8.9064%			3664		41139	200	0										1039	41139	0	0.0000%	2283	0	0	2283	4.9974%	0	0	0	0	1	2625		1	0	3864	0	0	0	200	0	0	0		0	3664	0	0	3664	0	0	0	0	0	0						0	0	0		
640143																																																																																						9294	459	459	7.9585%	18.7769%	17.8496%	8835	49497	111013	851	0			10.7769%							3449	114177								0	0	0		0	8550	17.8496%	1	0	12850	3164	0	0	851	0	0	0		0	8835	0	0	8835	0	0	0	0	0	0	0	0	0	459	0	3164	0			
640246																																																																																				545903	0				11.6734%			74088		634676	4402	0										67177	638565	0	0.0000%	0	0	681	681	0.1044%	0	0	0	0	1	10800		1	0	82379	3889	0	0	4402	0	0	0		0	74088	0	0	74088	0	0	0	0	0	0						3889	0	51790		
640442																																																																																				189972	0				9.4428%			21928		232220	254	0										17528	232220	0	0.0000%	46210	0	878	47088	19.8868%	0	0	0	0	1	4400		1	0	22182	0	0	0	254	0	0	0		0	21928	0	0	21928	0	0	0	0	0	0						0	0	0		
640554																																																																																				67346	0				14.3027%			10114		70714	0	0						0	0	0	0	6957	70714	0	0.0000%	1594	0	0	1594	2.3669%	0	0	0	0	1	3157		1	0	10114	0	0	0	0	0	0	0		0	10114	0	0	10114	0	0	0	0	0	0						0	0	0		
640956																																																																																				150826	0				9.6388%			21906		227269	1757	0										14791	227728	0	0.0000%	0	0	1077	1077	0.4706%	0	0	0	0	1	7585		1	0	24133	459	0	0	1768	0	0	0		0	21906	0	0	21906	0	0	0	0	0	0						459	0	23722		
641449																																																																																						15778	396	396	9.6861%	28.4391%	27.7253%	15382	55480	158805	-508	0			20.4391%							14882	158805								0	0	0		0	500	27.7253%	1	0	14874	0	0	0	805	0	-1313	0		0	15382	0	0	15382	0	0	0	0	0	0	0	0	0	396	0	0	0			
641579																																																																																						32938	1831	1831	10.5312%	22.4929%	21.2426%	31107	146437	295380	192	0			14.4929%							23707	295380								0	0	0		0	7400	21.2426%	1	0	31299	0	0	0	192	0	0	0		0	31107	0	0	31107	0	0	0	0	0	0	0	0	0	1831	0	0	0			
641775																																																																																						132461	8822	8822	10.8296%	17.8154%	16.6289%	123639	743521	1141679	-810	0			9.8154%							25562	1148050								0	0	0		0	104448	16.6289%	1	0	129200	6102	269	0	-810	0	0	0		0	123639	0	0	123639	0	0	0	0	0	0	0	0	0	8822	0	6371	0			
642437																																																																																				204622	0				11.8932%			28084		236135	1124	0										16013	236787	0	0.0000%	3440	0	455	3895	1.6490%	0	0	0	0	1	12723		1	0	29860	652	0	0	1124	0	0	0		0	28084	0	0	28084	0	0	0	0	0	0						652	0	0		
642549																																																																																						179871	13356	13356	8.6510%	14.1030%	13.0558%	166515	1275411	1924815	13394	0			6.1030%			0				146987	1925676								0	0	0		0	20389	13.0558%	1	0	180770	861	0	0	13568	0	0	-174		0	166515	0	0	166515	0	0	0	0	0	0	0	0	0	13356	0	861	0			
642857																																																																																						43023	3403	3403	10.6212%	15.8516%	14.5978%	39620	271411	373027	982	0			7.8516%							12525	373932								0	0	0		0	28000	14.5978%	1	0	41507	905	0	0	982	0	0	0		0	39620	0	0	39620	0	0	0	0	0	0	0	0	0	3403	0	905	0			
643078																																																																																						88103	2640	2640	25.1746%	41.8555%	40.6014%	85463	210493	339481	0	0			29.8555%							24842	339481								0	0	0		0	60621	40.6014%	1	0	85463	0	0	0	0	0	0	0		0	85463	0	0	85463	0	0	0	0	0	0	0	0	0	2640	0	0	0			
643274																																																																																						6799	167	167	15.7924%	37.4168%	36.4977%	6632	18171	41995	83	0			29.4168%							4654	41995								0	0	0		0	2000	36.4977%	1	0	6737	0	0	0	105	0	0	0		0	6632	0	0	6632	0	0	0	0	0	0	0	0	0	167	0	0	0			
643340																																																																																						44828	1644	1644	9.8509%	18.7885%	18.0994%	43184	238593	438375	444	67477			10.7885%							27599	506272								0	0	0		0	16005	18.0994%	1	0	44048	283	137	0	600	-156	0	0		0	43184	0	0	43184	0	0	0	0	0	0	0	0	0	1644	0	420	0			
643452																																																																																						25439	0	0	9.9789%	16.1910%	16.1910%	25439	157118	254928	-298	6977			8.1910%							-2624	262576								0	0	0		0	28734	16.1910%	1	0	25812	0	671	0	-298	0	0	0		0	25439	0	0	25439	0	0	0	0	0	0	0	0	0	0	0	671	0			
643658																																																																																						14660	604	604	12.0119%	30.4446%	29.1903%	14056	48153	117017	0	0			22.4446%							11694	117412								0	0	122		0	2757	29.1903%	1	0	14451	0	0	273	0	0	0	0		0	14178	0	122	14056	0	0	0	0	0	0	0	0	0	604	0	395	0			
644057																																																																																				47025	0				11.5966%			6232		53740	25	0										5232	53740	0	0.0000%	5144	0	238	5382	10.1019%	0	0	0	0	1	1000		1	0	6257	0	0	0	25	0	0	0		0	6232	0	0	6232	0	0	0	0	0	0						0	0	0		
644141																																																																																						12976	458	458	10.1632%	22.0504%	21.2721%	12518	58847	123170	91	0			14.0504%							3518	123170								0	0	0		0	9000	21.2721%	1	0	12609	0	0	0	91	0	0	0		0	12518	0	0	12518	0	0	0	0	0	0	0	0	0	458	0	0	0			
644646																																																																																				151109	0				18.7963%			32686		173896	898	0										29595	173896	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	3091		1	0	33584	0	0	0	898	0	0	0		0	32686	0	0	32686	0	0	0	0	0	0						0	0	13730		
644776																																																																																						18520	1184	1184	9.7554%	15.9505%	14.9308%	17336	116109	177706	-1001	17827			7.9505%							16176	195533								0	0	0		0	1160	14.9308%	1	0	16335	0	0	0	-62	0	-939	0		0	17336	0	0	17336	0	0	0	0	0	0	0	0	0	1184	0	0	0			
644842																																																																																						19604	1798	1798	9.8019%	13.6362%	12.3856%	17806	143764	181659	103	0			5.6362%							11156	181659								0	0	0		0	6650	12.3856%	1	0	17909	0	0	0	103	0	0	0		0	17806	0	0	17806	0	0	0	0	0	0	0	0	0	1798	0	0	0			
644954																																																																																						7110	0	0	75.6624%	128.2005%	128.2005%	7110	5546	9397	0	0			120.2005%			0				4358	9397								0	0	0		0	2752	128.2005%	1	0	7110	0	0	0	0	0	0	0		0	7110	0	0	7110	0	0	0	0	0	0	0	0	0	0	0	0	0			
644963																																																																																				70384	0				10.5853%			9829		92855	16	0										9629	92855	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	200		1	0	9845	0	0	0	16	0	0	0		0	9829	0	0	9829	0	0	0	0	0	0						0	0	5930		
645157																																																																																				171788	0				8.4210%			17106		203134	283	0										12557	203254	0	0.0000%	0	0	21403	21403	10.9208%	0	0	0	0	1	4669		1	0	17509	3	117	0	283	0	0	0		0	17106	0	0	17106	0	0	0	0	0	0						120	0	16000		
645317																																																																																						143355	10321	10321	8.4812%	17.5858%	16.3197%	133034	815174	1568577	-4241	-9626			9.5858%							137764	1574958								0	0	0		0	11220	16.3127%	1	0	144743	12925	3082	0	3109	0	-7350	0		0	132977	0	0	132977	0	0	57	57	0	57	0	0	0	10321	0	16007	0			
645465																																																																																						132196	10327	10327	9.3025%	16.0154%	14.7643%	121869	825429	1310071	1221	27306			8.0154%							38629	1340490								0	0	0		0	86353	14.7643%	1	0	126203	2576	537	0	1221	0	0	0		0	121869	0	0	121869	0	0	0	0	0	0	0	0	0	10327	0	3113	0			
645540																																																																																						30319	2100	2100	7.6341%	18.1529%	16.8956%	28219	167020	369645	20	0			10.1529%							25964	369645								0	0	0		0	2255	16.8956%	1	0	28239	0	0	0	20	0	0	0		0	28219	0	0	28219	0	0	0	0	0	0	0	0	0	2100	0	0	0			
645577																																																																																						23383	1365	1365	13.8365%	21.5295%	20.2727%	22018	108609	159130	48	0			13.5295%							22103	159215								0	0	0		0	0	20.2727%	1	0	22151	0	0	34	48	0	0	0		0	22069	51	51	22018	0	0	0	0	51	0	0	0	0	1365	0	85	0			
645625																																																																																						1716845	92265	112265	10.0997%	15.7423%	14.7129%	1604580	10905955	15887426	12577	-14554			7.7423%			2				880788	17031515								0	0	0		0	1882436	14.7129%	1	0	2775801	1092833	60561	5250	27131	0	-14554	0		0	1604580	0	0	1604580	0	0	0	0	0	0	20000	0	0	112265	0	1158643	0			
646042																																																																																						10977	801	801	8.1346%	17.1967%	15.9418%	10176	63832	125096	-54	0			9.1967%							5984	125096								0	0	0		0	4190	15.9418%	1	0	10120	0	0	0	-56	0	0	0		0	10176	0	0	10176	0	0	0	0	0	0	0	0	0	801	0	0	0			
646145																																																																																						29058	2257	2257	8.7999%	15.3788%	14.1843%	26801	188949	304562	65	0			7.3788%							10301	304562								0	0	0		0	16500	14.1843%	1	0	26866	0	0	0	65	0	0	0		0	26801	0	0	26801	0	0	0	0	0	0	0	0	0	2257	0	0	0			
646172																																																																																				418917	0				23.0862%			119602		518068	0	0										126539	525005	0	0.0000%	106436	0	302	106738	20.3504%	0	0	0	0	1	0		1	0	126539	0	0	0	0	0	0	0		6937	119602	0	0	119602	0	0	0	0	0	0						6937	0	0		
646444																																																																																						19352	1867	1867	8.0634%	12.8556%	11.6153%	17485	150534	216845	0	0			4.8556%							-17765	216845								0	0	0		0	35250	11.6153%	1	0	17485	0	0	0	0	0	0	0		0	17485	0	0	17485	0	0	0	0	0	0	0	0	0	1867	0	0	0			
646471																																																																																						3755	91	91	22.8486%	50.8325%	49.6006%	3664	7387	16036	0	0			42.8325%							840	16036								0	0	0		0	2824	49.6006%	1	0	3664	0	0	0	0	0	0	0		0	3664	0	0	3664	0	0	0	0	0	0	0	0	0	91	0	0	0			
646556																																																																																				249659	0				8.3930%			27178		323816	267	0										19904	323947	0	0.0000%	38021	0	71	38092	11.6506%	0	0	0	0	1	7405		1	0	27576	0	131	0	267	0	0	0		0	27178	0	0	27178	0	0	0	0	0	0						131	0	0		
646743																																																																																						48567	4101	4101	8.7727%	13.7797%	12.6162%	44466	352452	506868	1920	0			5.7797%							22817	511394								0	0	0		0	26175	12.6162%	1	0	50912	4170	356	0	1920	0	0	0		0	44466	0	0	44466	0	0	0	0	0	0	0	0	0	4101	0	4526	0			
646873																																																																																				133183	0				10.0581%			15897		158051	-29	18514										15897	176565	0	0.0000%	27987	0	2839	30826	17.1572%	0	0	0	0	1	0		1	0	15868	0	0	0	-29	0	0	0		0	15897	0	0	15897	0	0	0	0	0	0						0	0	0		
647218																																																																																						64889	5175	5175	8.7633%	15.1916%	13.9801%	59714	427137	681413	476	0			7.1916%							47018	681413								0	0	0		0	12696	13.9801%	1	0	60190	0	0	0	476	0	0	0		0	59714	0	0	59714	0	0	0	0	0	0	0	0	0	5175	0	0	0			
647245																																																																																						24067	2115	2115	8.0475%	14.0628%	12.8270%	21952	171139	272780	3036	0			6.0628%							15715	272780								0	0	0		0	6237	12.8270%	1	0	24988	0	0	0	2546	0	0	490		0	21952	0	0	21952	0	0	0	0	0	0	0	0	0	2115	0	0	0			
647414																																																																																						14362	1031	1031	8.1451%	17.4514%	16.1986%	13331	82297	163668	49	0			9.4514%							12790	163668								0	0	0		0	541	16.1986%	1	0	13380	0	0	0	49	0	0	0		0	13331	0	0	13331	0	0	0	0	0	0	0	0	0	1031	0	0	0			
647432																																																																																				614673	3				8.8529%			66450		750598	811	0										28450	750598	0	0.0000%	13547	0	2207	15754	2.0918%	0	0	0	0	1	38000		1	0	67261	0	0	0	811	0	0	0		0	66450	0	0	66450	0	0	0	0	0	0						0	0	25774		
647759																																																																																						12307	1194	1194	7.6432%	12.9967%	11.7358%	11113	94693	145397	-37	0			4.9967%							8613	145397								0	0	0		0	2500	11.7358%	1	0	11076	0	0	0	-37	0	0	0		0	11113	0	0	11113	0	0	0	0	0	0	0	0	0	1194	0	0	0			
647777																																																																																						18363	300	300	10.8543%	22.3838%	22.0181%	18063	82037	166413	432	0			14.3838%							18063	166413								0	0	0		0	0	22.0181%	1	0	18495	0	0	0	432	0	0	0		0	18063	0	0	18063	0	0	0	0	0	0	0	0	0	300	0	0	0			
647955																																																																																						8225	572	572	10.4674%	18.0242%	16.7708%	7653	45633	73113	-26	7210			10.0242%							1380	81243								0	0	0		0	7193	16.7708%	1	0	8547	903	17	0	-26	0	0	0		0	7653	0	0	7653	0	0	0	0	0	0	0	0	0	572	0	920	0			
648130																																																																																						126327	6417	6417	12.2673%	24.7303%	23.4741%	119910	510819	977480	1239	0			16.7303%							60231	977480								0	0	0		0	59679	23.4741%	1	0	121149	0	0	0	1328	0	0	-89		0	119910	0	0	119910	0	0	0	0	0	0	0	0	0	6417	0	0	0			
648242																																																																																						254286	18434	18434	7.6347%	13.4423%	12.4678%	235852	1891687	3089227	8096	0			5.4423%							100494	3089227								0	0	0		0	135358	12.4678%	1	0	243948	0	0	0	9659	0	0	-1563		0	235852	0	0	235852	0	0	0	0	0	0	0	0	0	18434	0	0	0			
648251																																																																																				231232	0				10.4445%			28145		269471	54	0										27145	269471	0	0.0000%	12553	0	404	12957	4.9788%	0	0	0	0	1	1000		1	0	28199	0	0	0	54	0	0	0		0	28145	0	0	28145	0	0	0	0	0	0						0	0	2438		
648345																																																																																						8880	721	721	7.7215%	15.4515%	14.1970%	8159	57470	105666	-45	0			7.4515%							2340	105666								0	0	0		0	5800	14.1970%	1	0	8095	0	0	0	-64	0	0	0		0	8159	0	0	8159	0	0	0	0	0	0	0	0	0	721	0	0	0			
648550																																																																																						12066	958	958	9.1583%	15.7725%	14.5203%	11108	76500	121289	-1	0			7.7725%							9302	121289								0	0	0		0	1807	14.5203%	1	0	11108	0	0	0	0	0	0	0		0	11108	0	0	11108	0	0	0	0	0	0	0	0	0	958	0	0	0			
649342																																																																																						49266	3162	3162	12.3554%	15.9917%	14.9653%	46104	308073	373150	4579	0			7.9917%							24725	377654								0	0	0		0	25883	14.9653%	1	0	55187	3941	563	0	4579	0	0	0		0	46104	0	0	46104	0	0	0	0	0	0	0	0	0	3162	0	4504	0			
649632																																																																																						9628	1	1	26.1241%	30.9731%	30.9699%	9627	31085	36851	69	0			22.9731%							-70	37896								0	0	0		0	10742	30.9699%	1	0	10741	133	912	0	69	0	0	0		0	9627	0	0	9627	0	0	0	0	0	0	0	0	0	1	0	1045	0			
649874																																																																																						52420	3858	3858	9.2705%	14.0321%	12.9994%	48562	373571	523832	800	0			6.0321%							17506	527680								0	0	0		0	34904	12.9994%	1	0	53210	1755	538	1555	800	0	0	0		0	48562	0	0	48562	0	0	0	0	0	0	0	0	0	3858	0	3848	0			
651121																																																																																				343753	0				9.9848%			44844		449122	-1685	0										31984	449744	0	0.0000%	31084	0	283	31367	6.8999%	0	0	0	0	1	13482		1	0	43781	591	31	0	377	-2062	0	0		0	44844	0	0	44844	0	0	0	0	0	0						622	0	0		
651149																																																																																						6814	537	537	8.0567%	15.8764%	14.6252%	6277	42919	77910	-45	0			7.8764%							2477	77910								0	0	0		0	3800	14.6252%	1	0	6232	0	0	0	-45	0	0	0		0	6277	0	0	6277	0	0	0	0	0	0	0	0	0	537	0	0	0			
651158																																																																																						15732	821	821	11.2375%	23.9686%	22.7177%	14911	65636	132690	665	0			15.9686%							8306	134855								0	0	0		0	8770	22.7177%	1	0	17741	2165	0	0	665	0	0	0		0	14911	0	0	14911	0	0	0	0	0	0	0	0	0	821	0	2165	0			
651354																																																																																						5819	344	344	7.9454%	21.1101%	19.8621%	5475	27565	68908	787	0			13.1101%							4074	68908								0	0	0		0	1360	19.8621%	1	0	6221	0	0	0	746	0	0	0		0	5475	0	0	5475	0	0	0	0	0	0	0	0	0	344	0	0	0			
651448			61213	0	0	99.2815%	510.6190%	510.6190%	61213	11988	61656	0	0			502.6190%						4560	61656								0	0	0		56653	510.6190%	0	61213	0	0	0	0	0	0	0		0	61213	0	0	61213	0	0	0	0	0	0	0	0	0	0	0	0	0																																						0																	0			1																															
651541																																																																																						17306	1387	1387	9.1025%	13.8855%	12.7726%	15919	124634	174886	-54	0			5.8855%							11600	174886								0	0	0		0	4319	12.7726%	1	0	15865	0	0	0	295	0	-349	0		0	15919	0	0	15919	0	0	0	0	0	0	0	0	0	1387	0	0	0			
651756																																																																																						25862	1781	1781	8.9118%	15.0026%	13.9694%	24081	172384	270214	751	0			7.0026%							21081	270214								0	0	0		0	3000	13.9694%	1	0	24832	0	0	0	751	0	0	0		0	24081	0	0	24081	0	0	0	0	0	0	0	0	0	1781	0	0	0			
651859																																																																																						508569	42239	42239	9.1710%	15.1502%	13.8919%	466330	3356847	5084807	5003	0			7.1502%							231027	5099504								0	0	0		0	250000	13.8919%	1	0	486030	14697	0	0	5003	0	0	0		0	466330	0	0	466330	0	0	0	0	0	0	0	0	0	42239	0	14697	0			
651952																																																																																				122855	0				10.9250%			13677		125190	331	0										10574	125190	0	0.0000%	25991	0	0	25991	21.1558%	0	0	0	0	1	3103		1	0	14008	0	0	0	331	0	0	0		0	13677	0	0	13677	0	0	0	0	0	0						0	0	0		
652043																																																																																						44436	3991	3991	8.8140%	13.9186%	12.6685%	40445	319257	458870	-618	0			5.9186%							30175	472435								0	0	0		0	23835	12.6685%	1	0	53392	12844	721	0	-618	0	0	0		0	40445	0	0	40445	0	0	0	0	0	0	0	0	0	3991	0	13565	0			
652070																																																																																						14802	253	253	20.3315%	58.9533%	57.9457%	14549	25108	71559	0	0			50.9533%							14764	71774								0	0	0		0	0	57.9457%	1	0	14764	0	0	215	0	0	0	0		0	14549	0	0	14549	0	0	0	0	0	0	0	0	0	253	0	215	0			
652874																																																																																						865070	41148	41148	8.9173%	14.2700%	13.5913%	823922	6062146	9239593	-127870	0			6.2700%							550923	9240343								0	0	0		0	273749	13.5913%	1	0	696802	750	0	0	-127870	0	0	0		0	823922	0	0	823922	0	0	0	0	0	0	0	0	0	41148	0	750	0			
652959																																																																																				21341	0				9.0142%			2159		23951	0	0										1859	23951	0	0.0000%	2933	0	22	2955	12.2477%	0	0	0	0	1	300		1	0	2159	0	0	0	0	0	0	0		0	2159	0	0	2159	0	0	0	0	0	0						0	0	0		
652977																																																																																						30686	969	969	14.9563%	35.8247%	34.6934%	29717	85656	198692	696	0			27.8247%							29717	198692								0	0	0		0	0	34.6934%	1	0	30413	0	0	0	696	0	0	0		0	29717	0	0	29717	0	0	0	0	0	0	0	0	0	969	0	0	0			
653134																																																																																						48955	3046	3046	11.2797%	20.1178%	18.8660%	45909	243342	407005	693	0			12.1178%							37140	407005								0	0	0		0	8769	18.8660%	1	0	46602	0	0	0	693	0	0	0		0	45909	0	0	45909	0	0	0	0	0	0	0	0	0	3046	0	0	0			
653433																																																																																				144247	0				11.5438%			18697		161966	565	0										16197	161966	0	0.0000%	17270	0	2757	20027	12.2600%	0	0	0	0	1	2500		1	0	19262	0	0	0	565	0	0	0		0	18697	0	0	18697	0	0	0	0	0	0						0	0	0		
653611																																																																																				626063	0				8.1566%			64362		789078	32	0										52101	789078	0	0.0000%	88453	0	8547	97000	12.1249%	0	0	0	0	1	12261		1	0	64394	0	0	0	940	0	-908	0		0	64362	0	0	64362	0	0	0	0	0	0						0	0	24362		
653778																																																																																				227162	0				13.8520%			37356		269680	4484	0										37356	269680	0	0.0000%	8702	0	0	8702	3.2189%	0	0	0	0	1	0		1	0	41840	0	0	0	4484	0	0	0		0	37356	0	0	37356	0	0	0	0	0	0						0	0	4603		
653947																																																																																				276277	0				8.8533%			26803		302747	279	0										22095	302956	0	0.0000%	43562	0	2058	45620	15.5477%	0	0	0	0	1	4917		1	0	27291	0	209	0	279	0	0	0		0	26803	0	0	26803	0	0	0	0	0	0						209	0	39887		
654047																																																																																				51117	0				18.9656%			11338		59782	454	0										8337	59782	0	0.0000%	1212	0	0	1212	1.9996%	0	0	0	0	1	3001		1	0	11792	0	0	0	454	0	0	0		0	11338	0	0	11338	0	0	0	0	0	0						0	0	0		
654300																																																																																						27376	1933	1933	9.5498%	17.4790%	16.2448%	25443	156622	266424	-777	0			9.4790%							25443	266424								0	0	0		0	0	16.2448%	1	0	24666	0	0	0	238	0	-1015	0		0	25443	0	0	25443	0	0	0	0	0	0	0	0	0	1933	0	0	0			
654579																																																																																				28908	0				38.4366%			12711		33070	-30	0										12711	33070	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	0		1	0	12681	0	0	0	0	0	-30	0		0	12711	0	0	12711	0	0	0	0	0	0						0	0	0		
655530																																																																																						4955	112	112	18.2610%	26.1837%	25.5918%	4843	18924	26521	0	9180			18.1837%							1018	35701								0	0	0		0	3825	25.5918%	1	0	4843	0	0	0	0	0	0	0		0	4843	0	0	4843	0	0	0	0	0	0	0	0	0	112	0	0	0			
655839																																																																																				496366	0				10.3802%			59048		568854	81	0										38915	568854	0	0.0000%	0	0	886	886	0.1538%	0	0	0	0	1	20133		1	0	59129	0	0	0	81	0	0	0		0	59048	0	0	59048	0	0	0	0	0	0						0	0	15453		
656032																																																																																				211574	0				9.2048%			24573		266958	2967	0										19472	267067	0	0.0000%	19408	0	495	19903	7.5232%	0	0	0	0	1	5210		1	0	27649	0	109	0	2967	0	0	0		0	24573	0	0	24573	0	0	0	0	0	0						109	0	0		
656247																																																																																				47727	0				16.4313%			9110		55443	61	0										7860	55443	0	0.0000%	1104	0	1010	2114	3.8586%	0	0	0	0	1	1250		1	0	9171	0	0	0	61	0	0	0		0	9110	0	0	9110	0	0	0	0	0	0						0	0	0		
656377																																																																																						1894022	180710	180710	8.9538%	13.1172%	11.8657%	1713312	14439246	19134938	65120	0			5.1172%			0				1222076	19443370								0	0	0		0	799668	11.8657%	1	0	2086864	302707	5725	0	37621	27499	0	0		0	1713312	0	0	1713312	0	0	0	0	0	0	0	0	0	180710	0	308432	0			
656470																																																																																				1259099	0				10.3249%			196482		1902992	2610	0										193870	1905587	0	0.0000%	223738	0	4555	228293	11.6836%	0	0	0	0	1	5207		1	0	201687	1728	867	0	2610	0	0	0		0	196482	0	0	196482	0	0	0	0	0	0						2595	0	105508		
656658																																																																																				105930	0				9.6624%			11432		118314	-259	0										7827	118314	0	0.0000%	5495	0	203	5698	4.8157%	0	0	0	0	1	3605		1	0	11173	0	0	0	-259	0	0	0		0	11432	0	0	11432	0	0	0	0	0	0						0	0	0		
656779																																																																																				151271	0				13.7279%			22499		163892	1178	0										22742	164136	0	0.0000%	2942	0	0	2942	1.7994%	0	0	0	0	1	0		1	0	23920	0	244	0	14	0	1163	0		0	22499	0	0	22499	0	0	0	0	0	0						244	0	0		
657178																																																																																				120170	0				15.7697%			19759		125297	223	0										19759	125297	0	0.0000%	5649	0	0	5649	4.5369%	0	0	0	0	1	0		1	0	19982	0	0	0	66	0	157	0		0	19759	0	0	19759	0	0	0	0	0	0						0	0	4378		
657271																																																																																				2380296	0				10.1219%			302146		2985066	-165	0										302146	2985066	0	0.0000%	245683	0	0	245683	8.2302%	0	0	0	0	1	0		1	0	301981	0	0	0	-165	0	0	0		0	302146	0	0	302146	0	0	0	0	0	0						0	0	0		
657365																																																																																						761376	62661	62661	10.8916%	15.2484%	13.9935%	698715	4993142	6415171	-2859	8475			7.2484%			2				153941	6449625								0	0	0		0	570754	13.9935%	1	0	721836	7850	1645	16485	-2859	0	0	0		0	698715	0	0	698715	0	0	0	0	0	0	0	0	0	62661	0	25979	0			
657459																																																																																						255738	20664	20664	10.2443%	12.9775%	11.9289%	235074	1970627	2294680	5693	0			4.9775%							108329	2312777								0	0	0		0	144842	11.9289%	1	0	258864	17343	754	0	4861	832	0	0		0	235074	0	0	235074	0	0	0	0	0	0	0	0	0	20664	0	18097	0			
657758																																																																																				117145	0				9.3796%			12024		128193	-2	0										5327	130094	0	0.0000%	10288	0	94	10382	8.0579%	0	0	0	0	1	8600		1	0	13925	1901	0	0	0	0	0	0		0	12024	0	0	12024	0	0	0	0	0	0						1901	0	0		
657954																																																																																				143593	0				8.3017%			15723		189395	-43	0										3723	189395	0	0.0000%	30927	0	0	30927	15.9744%	0	0	0	0	1	12000		1	0	15680	0	0	0	-43	0	0	0		0	15723	0	0	15723	0	0	0	0	0	0						0	0	0		
658072																																																																																						6694	377	377	6.6087%	20.7540%	19.5852%	6317	32254	95586	0	0			12.7540%							6317	95586								0	0	0		0	0	19.5852%	1	0	6317	0	0	0	0	0	0	0		0	6317	0	0	6317	0	0	0	0	0	0	0	0	0	377	0	0	0			
658474																																																																																				122956	0				24.7957%			33838		136467	0	0										33838	136467	0	0.0000%	371	0	0	371	0.2717%	0	0	0	0	1	0		1	0	33838	0	0	0	0	0	0	0		0	33838	0	0	33838	0	0	0	0	0	0						0	0	0		
658924																																																																																				133374	0				13.1400%			20243		154056	-46	0										19243	154056	0	0.0000%	0	0	63	63	0.0389%	0	0	0	0	1	1000		1	0	20197	0	0	0	-46	0	0	0		0	20243	0	0	20243	0	0	0	0	0	0						0	0	0		
