"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
266945			7964	890	197	0	7111	234	0																						
267652			1437	105	0	0	1441	109	0																						
268006			18515	456	33	0	18063	37	0				0																		
268136			4445	180	54	0	4302	91	0																						
268677			5214	71	61	0	5139	57	0			0	0																		
268828			2995	0	100	0	2900	5	0				0																		
268976			1388	0	0	0	1390	2	0																						
269049			5613	0	7	0	5607	1	0																						
269058			1374	0	0	0	1374	0	0				0																		
269571			351	3	0	0	348	0	0																						
269759			789	75	1	0	741	28	0																						
270148			1031	141	17	0	953	80	0																						
270353			374	0	0	0	375	1	0																						
270504			7719	535	32	0	7208	56	0																						
270531			1302	24	6	0	1272	0	0																						
270652			478	0	0	0	478	0	0																						
271136			1800	6	39	0	1800	45	0																						
271275			3222	130	109	0	2983	0	0				0																		
271341			1042	12	6	0	1024	0	0																						
271529			3346	0	201	0	3145	0	0																						
272030			862	261	27	0	652	78	0																						
272058			502	0	0	0	502	0	0																						
272151			200	70	0	0	152	22	0																						
272272		0	33222	-1987	56	0	35470	317	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1037		
272302			14292	0	5	0	14323	36	0				0																		
273336			25576	-600	428	0	25955	207	0				0																		
273550			3353	0	3	0	3352	2	0																						
273653			1172	13	30	0	1129	0	0																						
273662			6712	600	13	0	6167	68	0																						
273840			2080	0	87	0	1999	6	0																						
273859			76	0	0	0	76	0	0																						
274025			123	0	4	0	119	0	0																						
274052			454	50	0	0	404	0	0																						
274548			3709	0	74	0	3636	1	0																						
274829			3820	0	46	0	3783	9	0				0																		
274856			1311	0	0	0	1311	0	0																						
275255			2423	168	10	0	2298	53	0			0	0																		
275358			13178	0	164	0	13140	126	0																						
275479			778	-240	0	0	1018	0	0																						
275657			955	7	2	0	947	1	0																						
276074			1826	150	40	0	1640	4	0																						
276159			1163	70	73	0	1068	48	0																						
276551			1150	0	9	0	1157	16	0			0	0																		
276579		0	534592	-235292	22776	0	776529	29421	0			0		89	0	167	0	0	256	0	0	0	0	0	0	0	0	0	-19837	1436	
276645			2191	150	14	0	2035	8	0																						
276654			765	27	1	0	965	228	0			0	0																		
276850			12099	0	119	0	12348	368	0																						
276953			343	0	11	0	344	12	0																						
277240			6375	400	24	0	6767	816	0																						
277277			1569	132	0	0	1647	210	0				0																		
277679			105	0	0	0	105	0	0				0																		
277736			1517	0	20	0	1500	3	0																						
277820			5223	505	2439	0	3295	1016	0																						
278256			1346	0	1	0	1345	0	0																						
278555			8970	2365	434	0	7416	1245	0																						
278733			583	0	52	0	581	50	0																						
278751			204	0	6	0	200	2	0																						
278818			26739	-400	180	0	27344	385	0				0																		
278872			1198	52	0	0	1386	240	0																						
279105			9364	2017	13	0	7581	247	0				0																		
279842			7532	759	4	0	6769	0	0																						
279954			8201	225	230	0	7756	10	0				0																		
280110	732		1249384	-270387	71166	18792	1662780	189423	-5960	0	337	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-44024	0	
280138			1311	12	11	0	1294	6	0																						
280352			1550	68	32	0	1450	0	0																						
280558			814	60	0	0	755	1	0																						
282075			10025	375	87	0	9587	24	0			0	0																		
282226			1515	0	76	0	1508	69	0																						
282824			5908	360	145	0	5415	12	0																						
283157			493	0	0	0	494	1	0																						
283438			5734	0	292	0	5754	312	0				0																		
283652			2531	150	43	0	2347	9	0																						
283737			9856	0	79	0	9825	48	0																						
283867			7009	1075	177	0	6365	608	0			0	0																		
284154			1901	-142	5	0	2059	21	0																						
284239			1785	70	15	0	1728	28	0																						
284556			1856	149	4	0	1703	0	0																						
284752			972	87	39	0	852	6	0																						
284958			605	0	0	0	605	0	0																						
285151			3949	300	91	0	3580	22	0				0																		
285348			19	19	0	0	1500	0	-1500																						
285544			3214	200	66	0	2948	0	0			0	0																		
285553			173	0	0	0	173	0	0			0	0																		
285740			10237	542	77	0	10016	398	0				0																		
285759			2783	45	9	0	2729	0	0																						
285777			122	9	0	0	113	0	0																						
285852			2745	70	101	0	2723	38	-111																						
285928			1937	30	11	0	2065	169	0																						
286251			149	0	33	0	120	4	0																						
286840			698	25	0	0	995	322	0																						
287007			1676	0	154	0	1603	81	0																						
287342			794	60	0	0	747	13	0				0																		
287856			61	0	0	0	62	1	0																						
287922			392	9	2	0	381	0	0																						
287959			971	45	1	0	931	6	0																						
288152			168	0	0	0	168	0	0																						
288376			2341	0	15	0	2383	57	0				0																		
288853			154223	6074	729	0	149408	1988	0			0	0																		
289056			1114	61	216	0	840	3	0																						
289225			52	0	0	0	52	0	0																						
289515			15055	-1900	251	0	16789	85	0																						
289702			9417	-300	46	0	9770	99	0																						
289739			1853	0	0	0	1857	4	0																						
289757			1751	75	0	0	1743	67	0																						
290052			18727	698	381	0	18097	449	0				0																		
290249			8100	-57	113	0	8100	56	0				0																		
290838			1675	387	11	0	1303	26	0																						
290922			670	3	2	0	736	71	0																						
291059			1199	21	6	0	1178	6	0																						
291330			394	15	12	0	378	11	0																						
291376			281	0	0	0	283	2	0				0																		
291611			3544	200	225	0	3366	247	0																						
291732			292	38	21	0	234	1	0																						
292234			843	20	1	0	841	19	0																						
292467			482	5	30	0	451	4	0			0	0																		
292850			289	0	2	0	298	11	0																						
292908			19942	-447	65	0	20415	91	0			0	16																		
293053			22009	0	112	0	22353	456	0																						
293352			631	60	5	0	603	37	0																						
293437			1355	0	97	0	1420	162	0																						
293651			1734	300	2	0	1601	169	0																						
293754			357	0	2	0	355	0	0																						
294023			5458	-84	134	0	5573	165	0																						
294564		0	22697	-2966	248	0	28662	898	-2349					6	0	-1	0	0	5	0	0	0	0	0	0	0	0	0	269	0	
294751			4891	210	979	0	4602	900	0				0																		
294779			13469	0	40	0	13432	3	0			0	0																		
294827			1216	3	0	0	1224	11	0																						
295011			4468	114	116	0	4270	32	0				0																		
295057			1955	185	163	0	1637	30	0																						
295646			72	0	3	0	70	1	0																						
296456			4347	525	161	0	3903	242	0																						
296474			1761	40	18	0	1721	18	0																						
296559			2836	39	31	0	2816	50	0																						
296755			1692	0	0	0	1692	0	0																						
296858			1730	70	0	0	1660	0	0																						
297051			1161	110	0	0	1053	2	0																						
297257			7142	1200	3	0	5939	0	0																						
297547			147	0	0	0	147	0	0																						
297631			2726	0	14	0	2721	9	0				0																		
297761			1156	0	89	0	1167	100	0																						
298049			2207	57	17	0	2135	2	0																						
298218			6471	246	506	0	5940	221	0																						
298245			3314	120	139	0	3113	58	0				0																		
299046			20185	316	634	0	19669	434	0				0																		
299868			2987	0	0	0	2987	0	0			0	0																		
300009			7923	600	121	0	7365	163	0																						
300063			6260	530	0	0	5730	0	0																						
300157			95	26	0	0	241	172	0																						
300353			2652	1531	19	0	3534	2432	0																						
300456			416	0	0	0	416	0	0																						
300933			3787	93	291	0	3444	41	0				0																		
300942			2209	15	0	0	2194	0	0			0	0																		
300960			6830	220	58	0	6739	187	0																						
301574			6491	650	7	0	5857	23	0																						
301800			11403	337	168	0	10933	35	0				0																		
302030			400	0	0	0	400	0	0																						
302133			0	34	0	0	88	0	-122																						
302553			1878	166	38	0	1674	0	0																						
302656			30104	1500	168	0	28724	288	0			0	0																		
303653			1444	0	6	0	1440	2	0																						
303701			1146	170	4	0	998	26	0																						
303747			559	0	1	0	558	0	0																						
303952			3764	0	43	0	3860	139	0																						
304155			150	0	0	0	150	0	0																						
304173			2893	52	5	0	2840	4	0																						
304520			1109	0	0	0	1109	0	0																						
304575			132	-30	1	0	162	1	0																						
304762			336	15	2	0	333	14	0																						
304913		0	2	-23	0	0	25	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059			480	120	23	0	359	22	0																						
305077			560	-16	0	0	576	0	0																						
305237			1282	162	9	0	1156	45	0																						
305442			3587	267	10	0	3320	10	0																						
306056			302	30	0	0	272	0	0																						
306140			291	0	1	0	290	0	0			0	0																		
306159			3596	0	19	0	3589	12	0				0																		
306337			4855	750	39	0	4088	22	0																						
306908			4380	0	25	0	4378	23	0																						
307062			6164	0	17	0	6147	0	0																						
307334			818	145	23	0	715	65	0																						
307361			4254	20	1	0	4233	0	0																						
307679			9078	-3000	105	0	12068	95	0				0																		
307932			481	0	0	0	488	7	0																						
308256			598	0	0	0	598	0	0																						
308340			2208	60	30	0	2128	10	0																						
308836			1115	0	3	0	1112	0	0																						
309150			3368	50	11	0	3334	27	0																						
309655			10796	1650	29	0	10892	1775	0																						
309851			253	0	1	0	252	0	0																						
310754			711	50	3	0	658	0	0																						
310950			1006	150	9	0	847	0	0																						
310978			17410	-1820	446	0	18823	39	0				0																		
311050			9163	25	257	0	9197	316	0																						
311144			359	6	0	0	360	7	0																						
311256			1402	60	0	0	1348	6	0																						
311265			1141	0	3	0	1138	0	0																						
311603			6996	20	157	0	6859	40	0																						
311658			395	16	2	0	378	1	0																						
311845			199050	-38749	7724	0	250208	20133	0				65																		
311939			2031	80	8	0	1943	0	0																						
312244			8630	240	62	0	8367	39	0																						
312356			2112	80	55	0	2004	27	0																						
313009			1965	200	0	0	1778	13	0																						
313157			1231	160	20	0	1053	2	0																						
313223			4437	0	9	0	4434	6	0																						
313577			5054	450	12	0	4673	81	0																						
314257			5410	300	17	0	5284	191	0																						
314444			1424	0	22	0	1426	24	0																						
315656			1698	0	3	0	1856	161	0																						
316840		0	60291	950	632	0	61067	12468	10110			0		178	0	-122	0	0	56	0	0	0	0	0	0	0	0	0	-56	0	
316859			648	150	5	0	993	500	0																						
316934			215	0	0	0	195	0	20																						
317258			3205	275	23	0	2945	38	0																						
317342		0	59425	3497	815	0	51920	3564	6757					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-825	0	
317379			5043	674	2	0	4370	3	0																						
317650			127	0	0	0	128	1	0																						
318639			114	0	5	0	109	0	0			0	0																		
318835			4678	625	49	0	4012	8	0																						
318947			1486	90	11	0	1468	83	0			0	0																		
318974		0	16349	-767	416	0	9633	271	7338					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
319047			2157	100	25	0	2270	238	0																						
319458			496	-1	3	0	496	2	0				0																		
319551			2072	75	7	0	1993	3	0																						
320034			450	0	5	0	473	28	0																						
320052			5454	4	33	0	5968	551	0				0																		
320070			1134	0	0	0	1134	0	0																						
320119			118445	8896	1050	0	116426	7927	0				0																		
321152			55	60	2	0	21	7	-21			0	0																		
321255			340	10	5	0	329	4	0			0	0																		
321273			7401	772	367	0	6377	115	0																						
321330			302	0	1	0	316	11	-4																						
321947			4979	120	52	0	4813	6	0			0	0																		
322449			572	15	9	0	776	228	0																						
322476			17	0	0	0	37	20	0																						
322551		0	444	68	5	0	399	28	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204			17738	375	70	0	17382	89	0																						
323651			3350	300	392	0	3094	436	0																						
324153			2402	0	34	0	2404	36	0																						
324229			184	6	0	0	178	0	0																						
324256			307	18	4	0	285	0	0																						
324340			7950	416	233	0	7593	292	0				0																		
324854			1242	100	1	0	1155	14	0																						
324863			19621	-83	255	0	19524	75	0			0	0																		
324975			354	30	3	0	366	45	0																						
325141			1424	32	11	0	1430	49	0			0	0																		
325459			459	0	0	0	459	0	0																						
325534			2378	180	6	0	2249	57	0																						
326054			2418	-296	4	0	2899	189	0																						
326344			4564	375	27	0	4226	64	0																						
326858			20081	0	228	0	19880	27	0																						
326979			4517	66	37	0	4414	0	0																						
327220			710	25	1	0	694	10	0																						
327305			7684	135	96	0	7454	1	0				0																		
327435			10517	1419	7	0	9094	3	0																						
327556			1841	-400	451	0	1790	0	0																						
327855			8771	198	14	0	8581	22	0																						
328058			455	15	0	0	443	3	0			0	0																		
328357			1683	-16	48	0	1694	43	0				0																		
328656			2589	0	15	0	2574	0	0																						
328777			16710	-185	198	0	16709	12	0				0																		
329149			1569	30	2	0	1537	0	0																						
329345			5419	300	80	0	5160	121	0																						
329550			3517	31	538	0	3047	99	0																						
329952			4628	150	36	0	4741	299	0				0																		
330239			1686	113	33	0	1663	123	0																						
330248			974	0	12	0	963	1	0																						
330855			23214	1600	83	0	22114	572	-11				0																		
330873			1611	-60	0	0	1671	0	0			0	0																		
330949			1371	6	72	0	1340	47	0																						
331076			2424	0	6	0	2811	393	0																						
331375			2195	217	6	0	1977	5	0																						
331544			588	0	0	0	588	0	0																						
331713			5026	175	10	0	5425	0	-584																						
332224			2439	-218	4	0	2673	20	0																						
332345			147	0	0	0	180	33	0																						
332402			6523	-240	5	0	6784	26	0																						
332671			2390	0	0	0	2390	0	0																						
332756			296	0	5	0	293	2	0																						
333034			6080	0	245	0	5975	140	0																						
333203			8505	225	9	0	8271	0	0			0	0																		
333650			5291	0	3	0	5289	1	0																						
333856			2714	375	28	0	2429	118	0			0	0																		
333940			186	0	0	0	187	1	0			0	0																		
334264			4021	0	123	0	3977	79	0																						
334648			9	0	10	0	2	3	0																						
334657			741	0	0	0	741	0	0			0	0																		
335346			3362	0	7	0	3389	34	0																						
335355			1284	0	0	0	1284	0	0				0																		
336147			1013	71	2	0	943	3	0																						
336361			1006	59	29	0	918	0	0																						
336576			1413	100	0	0	1404	91	0																						
336950			523	3	0	0	498	0	22																						
337247			340	0	0	0	340	0	0																						
337340			903	0	0	0	903	0	0																						
338646			3387	102	18	0	3275	8	0																						
338851			322	0	4	0	318	0	0			0	0																		
338945			476	0	97	0	475	96	0																						
339072			6293	795	28	0	5526	56	0				0																		
339353			542	3	0	0	539	0	0																						
339456			6397	900	46	0	5571	120	0			0	0																		
339607			5009	35	18	0	4956	0	0																						
339773			17954	1600	25	0	19845	3516	0			0	0																		
339858		0	311890	-46834	5293	0	388640	35209	0					688	0	-195	0	0	493	0	0	0	0	0	0	0	0	0	-12971	0	
339876			188	30	0	0	176	18	0																						
340135			11696	580	124	0	11151	159	0			0	0																		
340144			11826	1000	16	0	10835	25	0																						
340256			3709	100	0	0	3638	29	0																						
340443			319	0	1	0	320	2	0																						
340742			9150	-279	323	0	9106	0	0			0	0																		
340751			8567	2000	386	0	11939	5758	0																						
341310			5867	154	200	0	5571	58	0																						
342054			3118	0	80	0	3126	88	0																						
342362			2458	140	142	0	3033	857	0			0	0																		
342410			19381	-375	473	0	20151	868	0			0	183																		
342634		0	104032	-14492	7291	0	117306	6073	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4839	0	
343051		0	336	-37	9	0	376	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343257			314	1	0	0	313	0	0																						
343770			454	0	0	0	454	0	0																						
343903			4405	325	70	0	4933	923	0																						
343958			993	90	7	0	1175	279	0																						
344647			12364	170	74	0	12157	37	0				0																		
344816			2569	-30	48	0	2650	99	0			0	0																		
344852			549	0	2	0	550	3	0																						
345309			9378	906	34	0	8977	539	0			0	0																		
345345			5042	0	5	0	5050	13	0				0																		
345747			6908	183	40	0	6692	7	0			0	0																		
345756			6688	0	2	0	6686	0	0				0																		
345877			4590	1826	201	0	4545	1982	0																						
346379			2028	51	44	0	1936	3	0																						
346566			563	0	1	0	562	0	0																						
346771			848	0	4	0	990	146	0																						
347022			1677	18	0	0	1662	3	0																						
347639			5829	0	78	0	5751	0	0																						
347956			9480	420	77	0	9005	22	0			0	0																		
348159			1959	27	4	0	1949	21	0																						
348720			9857	0	389	0	9493	25	0																						
349129			1090	14	10	0	1111	45	0																						
349343			1899	30	4	0	1874	9	0																						
350572			1012	120	0	0	892	0	0																						
350657			141	30	9	0	105	3	0																						
350750			2244	195	2	0	2047	0	0																						
351131			165	0	3	0	211	49	0				0																		
351560			4729	600	0	0	4129	0	0																						
351878			524	45	0	0	479	0	0																						
352370			858	0	25	0	842	9	0																						
352651			869	171	0	0	698	0	0																						
352745			1938	100	115	0	1812	89	0																						
352772		0	148009	-16135	2105	0	164434	5240	2845					94	0	16	0	0	110	0	0	0	0	0	0	0	0	0	-3388	0	
353238			4195	218	10	0	3998	31	0																						
353546			919	30	2	0	891	4	0																						
353555			62889	5750	3316	0	58715	4892	0				0																		
353724			3057	0	108	0	2963	14	0																						
353957			1040	0	2	0	1039	1	0																						
354057			288	0	0	0	289	1	0																						
354253			586	0	11	0	575	0	0																						
354310		0	71355	-11158	1095	0	83044	1626	0					0	0	0	0	0	0	0	0	-384	0	0	-384	0	0	0	200	149	
354552			2909	41	12	0	2860	4	0																						
354851			1513	100	218	0	1203	8	0																						
355120			6185	300	27	0	5921	63	0																						
355559			5737	300	101	0	5501	165	0																						
355858			64016	10764	1873	0	63548	12169	0				0																		
356239			3385	120	184	0	3164	83	0																						
356659			4138	300	26	0	3840	28	0																						
356752			277	-109	18	0	369	1	0																						
357151			946	0	2	0	958	14	0																						
357526			1282	57	94	0	1413	282	0																						
357553			1596	0	0	0	1628	32	0																						
357777			1678	120	16	0	1583	41	0																						
357937			5343	450	106	0	4889	102	0																						
358112			981	0	1	0	986	6	0																						
358448			555	0	1	0	567	13	0																						
358756			688	0	193	0	652	157	0																						
359472			358	-37	0	0	395	0	0																						
359650			158	0	0	0	158	0	0																						
359744			345	0	8	0	338	1	0																						
360777			68	0	0	0	68	0	0				0																		
361055			9978	-800	324	0	10875	421	0																						
361167		0	42913	-5859	1088	0	49006	1322	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2613	0	
361279			2051	0	1	0	2077	27	0																						
361354			575	0	1	0	578	4	0																						
361439			5968	307	25	0	5636	0	0				0																		
362043			373	0	1	0	372	0	0																						
362155			1873	40	48	0	1816	31	0																						
362717			8692	500	62	0	8257	127	0			0	0																		
362856			650	0	278	0	383	8	-3																						
362940			1025	75	8	0	944	2	0																						
363442			316	0	0	0	316	0	0																						
363648			1234	0	69	0	1166	1	0																						
363657			2622	180	39	0	2422	19	0				0																		
363778			568	4	0	0	564	0	0																						
364131			1759	31	17	0	1737	26	0																						
364270			796	263	15	0	703	185	0				0																		
364430			2241	410	3	0	1846	18	0																						
364850			939	61	88	0	815	25	0			0	0																		
365325		29	217545	-8522	3325	0	235830	13088	0					23	0	7	0	0	30	0	0	0	0	0	0	0	0	-221	1647	0	
365745			1861	57	0	0	1837	33	0																						
365848			241	0	16	0	226	1	0																						
365950			786	342	0	0	444	0	0																						
366078			7016	993	57	0	6231	265	0																						
366238			12784	1500	115	0	11558	389	0				149																		
366247			1693	39	0	0	1654	0	0			0	0																		
366359			678	0	41	0	638	1	0																						
366658			769	37	9	0	731	8	0																						
366854			485	253	1	0	336	105	0				0																		
367150			643	69	22	0	640	94	6																						
367178			1199	3	7	0	1189	0	0																						
367431			2567	150	46	0	2624	253	0																						
367543			2100	57	5	0	2067	29	0																						
368054			905	0	3	0	902	0	0																						
368344			372	0	4	0	368	0	0			0	0																		
368522			1202	0	16	0	1194	8	0																						
368933			917	8	6	0	915	12	0																						
368951			2170	40	14	0	2121	5	0																						
369453			1045	0	4	0	1042	1	0																						
369659			9329	180	19	0	9157	27	0																						
370020			2849	300	47	0	3174	672	0																						
370271		0	0	0	0	0	286	0	-286			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347			1306	30	1	0	1286	11	0																						
370721			2156	205	16	0	1939	4	0				0																		
370833			270	0	71	0	276	77	0																						
370954			546	0	1	0	545	0	0																						
371223			2377	780	10	0	2661	1074	0																						
371232			1219	-541	59	0	1705	4	0																						
371362			3765	138	173	0	3573	119	0																						
371559			824	20	0	0	804	0	0																						
371755			467	85	1	0	421	40	0			0	0																		
371849			697	70	12	0	724	109	0																						
371924			11544	-1200	93	0	12771	120	0																						
371942			525	212	3	0	510	200	0																						
372444			659	30	3	0	626	0	0																						
372538			5813	201	64	0	5619	71	0																						
372640			869	36	9	0	833	9	0																						
372855			1147	100	0	0	1048	1	0			0	0																		
373272			277	0	0	0	277	0	0																						
373553			619	0	0	0	619	0	0																						
373601			1400	694	0	0	706	0	0				0																		
374130			1303	0	22	0	1293	12	0																						
374653			23129	1300	1493	0	21668	1332	0				0																		
374774			956	0	8	0	965	17	0																						
375034			19026	250	215	0	18618	57	0				0																		
375043			13783	900	495	0	12662	274	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			19412	2422	223	0	18517	1750	0																						
375566			8720	626	66	0	8075	47	0																						
375650			210	0	0	0	210	0	0																						
376237			544	0	64	0	545	65	0																						
376273			13273	-2000	1973	0	13400	100	0				0																		
376442			4783	303	72	0	4584	176	0			0	0																		
376947			1796	0	70	0	1740	14	0																						
377663			1092	145	18	0	1053	124	0			0	0																		
377850			628	100	69	0	462	3	0																						
377908			34949	-550	109	0	35486	96	0				0																		
378044			256	49	0	0	213	6	0																						
378110			306	0	0	0	318	12	0																						
379050			320	0	2	0	318	0	0																						
379153			787	0	8	0	781	2	0																						
379470			579	0	0	0	579	0	0																						
379649			691	0	8	0	689	6	0			0	0																		
379920		0	356022	3826	9492	0	362777	20073	0					44	0	-2	0	0	42	0	0	0	0	0	0	0	0	0	428	0	
380346			1540	0	19	0	1533	12	0																						
380458			9307	329	23	0	9032	77	0																						
380533			1559	60	3	0	1517	21	0																						
380654			1120	0	2	0	1123	5	0																						
380878			223	0	0	0	223	0	0																						
380944			1022	329	0	0	693	0	0																						
381026			409	30	4	0	383	8	0				0																		
381343			8018	-1076	89	0	9126	121	0				0																		
381839			3138	200	5	0	3047	114	0																						
381932			3410	50	22	0	3338	0	0																						
381950			861	30	11	0	833	13	0																						
382050			3792	463	34	0	3298	3	0																						
382069		0	1879	39	81	0	2135	376	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			408	0	30	0	408	30	0																						
382274			30	0	0	0	30	0	0																						
382443			777	0	2	0	777	2	0																						
382537			1741	257	20	0	1598	134	0																						
382649			4650	450	27	0	4599	426	0																						
382658			2844	205	110	0	2608	79	0																						
382742			1024	-216	14	0	1227	1	0																						
382854			1012	60	6	0	951	5	0				0																		
384018			25074	517	7	0	24550	0	0																						
384278			25357	-951	289	0	26493	474	0				614																		
384353			76	0	0	0	76	0	0																						
384652			4634	15	220	0	4399	0	0																						
384830			1189	60	5	0	1124	0	0																						
385350			1205	62	0	0	1143	0	0																						
385471			9031	-700	0	0	9731	0	0																						
385547			1792	0	89	0	1714	11	0																						
385686			2569	0	0	0	2569	0	0																						
386432			947	51	10	0	913	27	0																						
386450			2639	0	14	0	2625	0	0				0																		
386731			1181	0	10	0	1181	10	0																						
386825			427	1	1	0	425	0	0																						
386852			2438	55	12	0	2392	21	0				0																		
387055			842	-334	213	0	963	0	0																						
387671			3684	0	73	0	3616	5	0																						
388155			2067	0	26	0	2146	105	0																						
388258			396	40	10	0	391	45	0																						
388557			719	0	0	0	719	0	0																						
388744			4413	250	136	0	4047	20	0																						
388753			253	95	0	0	292	134	0																						
388874			510	0	6	0	504	0	0																						
388940			615	10	1	0	604	0	0																						
389358			1180	50	0	0	1130	0	0																						
389376			356	0	4	0	404	52	0																						
389826			146	12	1	0	133	0	0																						
390372			1636	41	0	0	1595	0	0																						
390840			2575	238	0	0	2472	135	0																						
391418			1301	272	31	0	1190	192	0																						
391557			995	120	3	0	881	9	0																						
391575			2698	0	7	0	2791	100	0				0																		
391959			1087	0	2	0	1085	0	0			0	0																		
391977			3569	83	1	0	3491	6	0																						
392152			896	0	2	0	921	27	0																						
392255			989	0	10	0	987	8	0																						
392778			3494	400	262	0	2999	167	0																						
393252			981	0	2	0	979	0	0																						
393355			1996	394	80	0	1528	6	0			0	0																		
393953			6011	100	8	0	5910	7	0																						
394156			1287	60	164	0	1208	145	0																						
394259			5189	0	33	0	5231	75	0				0																		
395238		0	516708	-42278	9428	0	605736	56178	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-895	0	
396057			717	0	1	0	717	1	0																						
396244			2059	0	5	0	2054	0	0				0																		
396253			1514	203	10	0	1318	17	0																						
396356			331	1	0	0	330	0	0																						
396954			2194	0	28	0	2331	165	0																						
397456			1889	0	11	0	1882	4	0			0	0																		
397531			8050	800	106	0	7685	541	0																						
397540			17300	0	777	0	16610	87	0			0	0																		
397559			5019	500	2	0	4537	20	0																						
397755			7153	931	11	0	6228	17	0																						
397858			400	-1	4	0	400	3	0																						
398051			689	10	0	0	679	0	0			0	0																		
398248			1640	0	0	0	1640	0	0				0																		
398668	1140		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	
398837			2342	47	25	0	2312	42	0																						
399357			436	0	21	0	415	0	0																						
399517		0	34828	3750	162	0	32160	1244	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399731			729	0	45	0	689	5	0				0																		
399973			1099	122	8	0	1082	113	0																						
400057			1198	150	0	0	1411	363	0																						
400141			7688	100	26	0	7576	14	0																						
400365			3642	100	4	0	3539	1	0																						
400767			1201	0	6	0	1195	0	0																						
401072			558	-180	26	0	713	0	-1																						
401559			461	0	0	0	461	0	0																						
401755			1927	0	2	0	1943	18	0																						
401906			5827	180	14	0	5661	28	0																						
401951			247	60	1	0	186	0	0																						
402846			268	0	0	0	268	0	0																						
402873			255	0	0	0	255	0	0																						
403067			2061	-823	262	0	2622	0	0																						
403151			16395	1041	63	0	15402	111	0				0																		
403179			14588	800	333	0	13847	392	0																						
403254			6	0	0	0	6	0	0																						
403656			830	279	131	0	946	526	0																						
403870			6599	578	14	0	6449	442	0																						
403946			16943	2500	23	0	14437	17	0																						
404653			2006	573	4	0	1468	39	0																						
404943			947	24	22	0	925	24	0																						
406022			2716	0	27	0	2692	3	0																						
406059			3995	524	229	0	3386	144	0																						
406666			345	270	101	0	3	29	0																						
406974			2265	50	1	0	2214	0	0																						
407168			914	1	0	0	915	2	0																						
407506			15887	350	1897	0	15613	1973	0																						
407645			2516	240	49	0	2230	3	0																						
407850			382	0	3	0	424	45	0																						
408307			4968	600	23	0	4387	42	0			0	0																		
408642			13202	628	16	0	12592	34	0																						
408875			6838	35	273	0	6847	317	0																						
409265			52	0	0	0	52	0	0																						
410159			174	3	2	0	170	1	0																						
410560			777	0	0	0	777	0	0																						
410748			4079	145	2	0	4109	177	0				0																		
410917			4010	210	225	0	3671	96	0																						
410944			546	0	5	0	605	64	0																						
411062			371	25	2	0	351	7	0																						
411174			457	0	0	0	457	0	0																						
411231			585	5	24	0	561	5	0																						
411240			405	0	26	0	379	0	0																						
411473			7840	-1075	471	0	8632	188	0			0	0																		
411512			11083	900	17	0	10487	321	0				0																		
411549			277	0	0	0	277	0	0																						
411576			567	30	4	0	533	0	0			0	0																		
411624			1690	108	5	0	1582	5	0				0																		
411651			1087	0	2	0	1094	9	0																						
412153			1953	90	12	0	1964	113	0																						
412452			311	0	0	0	311	0	0																						
412555			4434	1000	31	0	3701	438	140																						
412667			1085	19	4	0	1063	1	0																						
412751			72737	8250	5951	0	68339	9803	0				0																		
412845			2755	0	33	0	2902	180	0																						
412872			151	14	0	0	137	0	0																						
413141			32649	-2745	148	0	35448	202	0				4																		
413208	1180		546531	-345595	17548	0	1014651	139300	-773	0	0	0		1618	0	-50	0	0	1568	1470	0	-457	0	0	1013	0	0	0	-110334	64365	
413347			387	18	0	0	369	0	0																						
413543			1364	18	0	0	1346	0	0																						
413646			4786	154	18	0	4662	48	0																						
413673			1480	20	13	0	1482	35	0																						
413758			1481	400	0	0	1660	579	0																						
414102			4418	531	55	0	4028	196	0																						
414652			925	-100	31	0	1005	11	0																						
414764			4045	387	222	0	3890	454	0																						
414858			1309	9	34	0	1391	125	0																						
415770			244	-1769	0	0	2178	165	0																						
